,retorno_diario
2013-02-27,0.0003608067879375722
2013-02-28,0.0007373349679980823
2013-03-01,0.0006566876030199397
2013-03-04,0.0021765515608964483
2013-03-05,-0.001683628489205933
2013-03-06,0.0006828441945569946
2013-03-07,0.0005108076103525705
2013-03-08,-0.001078301300172052
2013-03-11,-0.001457958684678262
2013-03-12,0.001750670011102797
2013-03-13,-0.00018277769085573253
2013-03-14,0.0011381875908851823
2013-03-15,-0.00031917958524547985
2013-03-18,-0.0010675528528605908
2013-03-19,-0.0006262196974278887
2013-03-20,2.2471551511582533e-05
2013-03-21,-2.6942580097285194e-05
2013-03-22,0.0010595709177692119
2013-03-25,-0.0005089394888138892
2013-03-26,0.002409896026268237
2013-03-27,0.0007596253746335463
2013-03-28,-0.00021930956756273655
2013-04-01,0.0013713532165477058
2013-04-02,-0.0015133066072704334
2013-04-03,0.0031677753646392015
2013-04-04,0.0011521993427926962
2013-04-05,0.0003578229367783181
2013-04-08,-0.0024654998134228594
2013-04-09,-0.00016712154066719868
2013-04-10,-0.00023981509697973598
2013-04-11,0.00035273567702764447
2013-04-12,0.0014609080473856118
2013-04-15,0.00015363693758358812
2013-04-16,-0.00033834399457471166
2013-04-17,0.0004996121211450451
2013-04-18,0.0001261464902557861
2013-04-19,-0.000980457540823344
2013-04-22,0.00025398395647069914
2013-04-23,0.0011369946895437087
2013-04-24,0.0030081092944626527
2013-04-25,0.0011503313594208096
2013-04-26,-0.00113293133612342
2013-04-29,0.0005534852945227126
2013-04-30,0.001117814104760841
2013-05-01,-0.0004422392822969884
2013-05-02,0.001867539872659558
2013-05-03,0.0008641516222361126
2013-05-06,0.00042788911295302544
2013-05-07,8.978578133795508e-05
2013-05-08,-0.0005620256392819851
2013-05-09,-0.0005945590132004436
2013-05-10,-0.002177258272297889
2013-05-13,-0.0001347664818981039
2013-05-14,-0.0003626055130250475
2013-05-15,0.00029648426681263553
2013-05-16,0.0013375842820768165
2013-05-17,-0.0023428829256640876
2013-05-20,0.0017957217503543547
2013-05-21,-0.000433170796473221
2013-05-22,0.0017911381597954061
2013-05-23,8.167370837548574e-05
2013-05-24,-1.2480939258488476e-05
2013-05-28,-0.0016763222014678438
2013-05-29,0.001266376615983129
2013-05-30,-0.0012368631029439784
2013-05-31,0.0018072881220433676
2013-06-03,0.0022076682344573367
2013-06-04,0.0012980099552209366
2013-06-05,0.0006899012711729259
2013-06-06,4.050630168157358e-05
2013-06-07,-0.0015440766320583951
2013-06-10,-5.5610079415828925e-05
2013-06-11,0.0005664878246342662
2013-06-12,-0.0007766005351856074
2013-06-13,0.0015448779337167197
2013-06-14,0.000791683168382328
2013-06-17,-0.002766569993455051
2013-06-18,0.0002614149062694369
2013-06-19,-0.0019842216520116196
2013-06-20,0.001259747710546232
2013-06-21,0.0006690186176066084
2013-06-24,-0.0008004048177966248
2013-06-25,0.00048558093510541654
2013-06-26,0.0009687512513936384
2013-06-27,6.68906513606321e-05
2013-06-28,0.0004940317190205536
2013-07-01,-0.001236515354715061
2013-07-02,0.000902815137625911
2013-07-03,-0.0013534484157538922
2013-07-05,-0.001439733972793091
2013-07-08,0.0012201050511124513
2013-07-09,0.0006249815866942066
2013-07-10,0.00017164834817599655
2013-07-11,0.0017178816823598046
2013-07-12,-0.0014903862127935107
2013-07-15,0.0017818069513535826
2013-07-16,-0.0007845711754010258
2013-07-17,0.0026769268680879293
2013-07-18,0.0006094557056043596
2013-07-19,0.00159848786953454
2013-07-22,-0.00083839672766944
2013-07-23,0.0010599566163532498
2013-07-24,-0.001180878892761315
2013-07-25,-0.001510094651692545
2013-07-26,0.00020936826797602153
2013-07-29,0.0005014005536635391
2013-07-30,-0.000457834126470504
2013-07-31,-0.001952289475561179
2013-08-01,-0.0037149144695763072
2013-08-02,-0.00018774941673680063
2013-08-05,-0.00018948834320036133
2013-08-06,-0.00024182445015014282
2013-08-07,0.0006098805483556689
2013-08-08,0.000649792658552618
2013-08-09,-0.00037611443311864055
2013-08-12,-0.0008420456290889482
2013-08-13,-0.0006052782662766969
2013-08-14,0.002344796456470104
2013-08-15,0.0005279763425604008
2013-08-16,-0.001154298824948119
2013-08-19,-9.16843385753476e-05
2013-08-20,-0.00010401866766905724
2013-08-21,-0.00015864215643298282
2013-08-22,0.0009341649764586874
2013-08-23,0.0003336581175500147
2013-08-26,-0.00014791174926518196
2013-08-27,0.0014356272725464822
2013-08-28,0.0008250684723486427
2013-08-29,-0.00046893198276760174
2013-08-30,0.0013410725916436458
2013-09-03,-0.0006748035401390564
2013-09-04,-0.0009800426039045574
2013-09-05,-0.0018015665283524275
2013-09-06,0.0016466130538991635
2013-09-09,0.000733469990500372
2013-09-10,-0.0011203179866180431
2013-09-11,-0.0007756977684326242
2013-09-12,0.00010846216972259052
2013-09-13,-0.0011178269099302678
2013-09-16,-0.0011385339053398586
2013-09-17,-0.0009876084638005842
2013-09-18,0.0023032259512178973
2013-09-19,-0.001553048758604535
2013-09-20,0.00021838239552853523
2013-09-23,0.0008921107697702491
2013-09-24,0.0007198006005996571
2013-09-25,-0.001255371673273333
2013-09-26,-0.002165681674287364
2013-09-27,0.0001005973678991449
2013-09-30,-0.00018887226304352135
2013-10-01,-0.0002618250576784109
2013-10-02,0.00017269394987845985
2013-10-03,-0.0017307069681007602
2013-10-04,-0.0016446245719067035
2013-10-07,0.0018891072427838264
2013-10-08,0.0017476756517220435
2013-10-09,0.00046364427157118414
2013-10-10,-1.2036720718613021e-05
2013-10-11,-0.0010108570820784877
2013-10-14,-0.0005871810645004472
2013-10-15,-0.0010619767359350968
2013-10-16,0.0009939523521413493
2013-10-17,0.0009087465768272027
2013-10-18,-0.00019335439862451972
2013-10-21,-0.0010594256324282607
2013-10-22,0.0008363237010502909
2013-10-23,-0.00027368012439934195
2013-10-24,0.0006600857530838343
2013-10-25,0.0001732543944231594
2013-10-28,-0.0001250165114821918
2013-10-29,-0.0017349875675924489
2013-10-30,-0.0005188034688828493
2013-10-31,-0.0004254478031579375
2013-11-01,-7.129690158702387e-05
2013-11-04,0.002060451795091575
2013-11-05,-0.0014062857142838124
2013-11-06,0.0006586890929695388
2013-11-07,0.0012071060668541328
2013-11-08,-0.0021717823875814805
2013-11-11,-0.0005028071399458202
2013-11-12,-0.0030252283257378833
2013-11-13,0.0003755159854038098
2013-11-14,0.0012719017694310746
2013-11-15,-0.0005117307490119044
2013-11-18,-0.0004953443614606025
2013-11-19,0.0005308713912664612
2013-11-20,-0.0003480806299561675
2013-11-21,0.0015021564938242666
2013-11-22,-0.0006192521178023047
2013-11-25,-0.001073683804804525
2013-11-26,-0.0005159716892782098
2013-11-27,0.0005951904441648568
2013-11-29,0.001082085173467239
2013-12-02,0.0013059028089109563
2013-12-03,0.0006250668806147552
2013-12-04,-6.8132567235669e-05
2013-12-05,0.0013796043373659795
2013-12-06,0.0016620824523510612
2013-12-09,0.0015645497333932196
2013-12-10,-0.0011336352907168983
2013-12-11,0.0009999782097933165
2013-12-12,0.00044664007887247706
2013-12-13,0.0016760028069212692
2013-12-16,0.0005710518444631903
2013-12-17,2.621531086028824e-05
2013-12-18,0.0013460357100835282
2013-12-19,-0.00016242455980751598
2013-12-20,0.00042725201074162074
2013-12-23,0.0006000907793273317
2013-12-24,-7.4000457133414445e-06
2013-12-26,-0.0008871041828129922
2013-12-27,0.00010740967933372721
2013-12-30,-0.0006765081010113999
2013-12-31,0.0006878903716401578
2014-01-02,-0.0012957251332324031
2014-01-03,-0.00011416726301289316
2014-01-06,-0.0004551369177954808
2014-01-07,-0.0006857237838178413
2014-01-08,-0.0007881552873273014
2014-01-09,0.0008644644464407594
2014-01-10,-0.0004916586950115024
2014-01-13,0.0010713760399146436
2014-01-14,5.80267959397011e-06
2014-01-15,-0.0014575955771807092
2014-01-16,-0.00014241160700252572
2014-01-17,-0.0006994796943189275
2014-01-21,0.0010411274591671858
2014-01-22,-0.0005504261617203919
2014-01-23,-0.0002809517107899682
2014-01-24,0.0001340330839341162
2014-01-27,-0.000700578894987446
2014-01-28,-0.0008582866821694208
2014-01-29,0.0006139254684061642
2014-01-30,0.002358531195433384
2014-01-31,-0.00057251739439353
2014-02-03,-0.0009926263764991033
2014-02-04,0.0008062454841363337
2014-02-05,-0.0003020055654811967
2014-02-06,0.004734300011198501
2014-02-07,-0.0004606251723016236
2014-02-10,0.0002793424548226342
2014-02-11,0.00037616639567133087
2014-02-12,-0.001494449492566354
2014-02-13,-0.00022409328820035084
2014-02-14,0.0009114389365148819
2014-02-18,0.0004123648172032914
2014-02-19,-0.0003968370927738348
2014-02-20,-0.00053445112142368
2014-02-21,7.873047652652935e-05
2014-02-24,-0.0007792671118691946
2014-02-25,0.0010240668993287414
2014-02-26,0.0003969816646688209
2014-02-27,0.0009136146864658588
2014-02-28,-0.0005063492804048673
