janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,spread_media,spread_desvio
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,12,MDT,IEX,0.2391277713039699,-0.01576400597538515,0.026518038094317783
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,13,WM,LHX,0.24257760151954244,-0.004154310672318728,0.030807751820751707
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,14,ESS,UDR,0.25254318180327573,0.002261755608585312,0.03163877708777439
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,15,BMY,PEP,0.2600556694084162,0.009123254401362477,0.03086280908561759
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,16,PG,D,0.26548218648883903,-0.010473172660748969,0.030782683560398212
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,17,MMM,IEX,0.2671166216905476,0.0008873288306032337,0.03261010823124477
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,18,ECL,AMCR,0.27741610119062443,0.004204307454144989,0.03297721647982125
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,19,GIS,LMT,0.27849094437772237,0.004212883201807894,0.03304098332742684
2020-09_a_2021-08,2020-09,2021-08,2021-09,2022-02,20,DTE,NI,0.2787173540185677,-0.018642239245128447,0.027595471136065104
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,1,MDT,SYK,0.09287778858504225,-0.0018866189192431053,0.01914308017724344
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,2,XEL,WEC,0.10896837846394192,0.009277501755120413,0.018647305721907165
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,3,ED,WEC,0.11075426802591437,0.004961549044914891,0.020409238578389798
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,4,XEL,ED,0.1215739876026305,0.004315952710205522,0.021579083752775657
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,5,MKC,CHD,0.18662639900560407,0.00806610773415884,0.02604246848194837
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,6,KMB,CHD,0.1893179897328423,0.004700069523493976,0.027056908084198777
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,7,XEL,D,0.19069121663653732,-0.016087413007215518,0.022358220197089447
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,8,ED,D,0.19311807766860056,-0.020403365717421042,0.01874670221772564
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,9,GIS,LMT,0.213991913051359,0.005953321423254499,0.02858276024487527
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,10,ISRG,EW,0.2190116625021119,-0.01162852585522304,0.027143969408209026
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,11,D,CMS,0.22392972782472498,-0.019341743032389985,0.02272788675250432
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,12,K,GIS,0.23693809403090427,0.02093754102680072,0.02244658792872533
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,13,D,WEC,0.23757525924986567,0.025364914762335936,0.01733703589536611
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,14,SRE,NI,0.24244402373290086,-0.007030216213452285,0.03027030883580961
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,15,DUK,PEG,0.24886227232559577,-0.007967547261888792,0.030458963077066702
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,16,PG,WMT,0.2498914914059469,-0.005028594757751409,0.031147971391054245
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,17,MAS,PGR,0.2549320607736263,0.003772780207456963,0.031644509818125444
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,18,PEG,SRE,0.2594905641215064,-0.0024866014908942564,0.032056498990154274
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,19,ICE,MNST,0.26277415461981946,0.006300373629004054,0.03173414767151738
2020-10_a_2021-09,2020-10,2021-09,2021-10,2022-03,20,K,PG,0.2646037214539092,-3.230256249081928e-05,0.03246840072793444
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,1,AEP,CMS,0.10571706212584786,-0.013437239903761427,0.015543056154021049
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,2,ED,D,0.1162277063382362,0.008277510286933437,0.019902753078303376
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,3,ED,CMS,0.11836733420858536,-0.007794356296617924,0.02030946426656046
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,4,AEE,LNT,0.1260154377056324,0.008419845836722468,0.020805873490276003
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,5,AEP,D,0.13608230174514802,0.002634626679789934,0.023181030697697107
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,6,XEL,D,0.13825541436699496,-0.00046974575694462377,0.023511701634453118
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,7,AEP,ED,0.15094636794901817,-0.005642883607143503,0.023912673791324782
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,8,DUK,DTE,0.15872835070445035,-0.00027278362415316163,0.025196005522084883
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,9,PEG,PPL,0.17382747869214654,0.0034100014158862245,0.02614642026500251
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,10,XEL,AEP,0.1755828383890048,-0.003104372436734558,0.02631835247156302
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,11,XEL,ED,0.18119216180156172,-0.008747256043878061,0.025454824708796748
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,12,D,CMS,0.1852856791705335,-0.01607186658355136,0.02195004787286875
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,13,VZ,CL,0.1926121166707162,-0.009604367365375451,0.026035276428411552
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,14,XEL,CMS,0.1972995432848279,-0.016541612340495986,0.022682123678388687
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,15,KO,MDLZ,0.20093099129951497,0.00908225186968735,0.02684970608737989
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,16,K,GIS,0.2310307378112384,-0.01478328706618058,0.02654624629694756
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,17,ITW,SJM,0.2315750977445532,0.008213019229852238,0.029301482750344304
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,18,SRE,NI,0.2370522212185051,-0.007562977058955925,0.029845962346544245
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,19,HON,AME,0.24007446435552993,0.011869186273318653,0.028615673402870332
2020-11_a_2021-10,2020-11,2021-10,2021-11,2022-04,20,DTE,NI,0.2405374018890143,0.020182062297840964,0.023520304130860058
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,1,AME,IEX,0.06021604906754874,0.006501719472183895,0.014052181542471998
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,2,AEP,CMS,0.07561728250425404,0.008134710923899505,0.015324063181071827
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,3,D,WEC,0.11167068195800312,-0.010638999941286854,0.01820065510193655
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,4,CSX,UNP,0.1284397916801936,-0.014241531681707033,0.01755229444039102
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,5,AEE,LNT,0.1405822792123672,0.007745385447868328,0.02235752128736313
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,6,SO,PPL,0.14384088675501516,0.009183195238931782,0.0220998689316948
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,7,XEL,WEC,0.1521910683571832,0.016210735642595835,0.01850686369264941
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,8,KO,MDLZ,0.16066104383821767,0.005728316742978665,0.02464020080599542
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,9,PLD,DRE,0.16293474004351083,-0.016511172912150793,0.019376207804345607
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,10,PPL,AMCR,0.1638851023162715,0.005489748592443524,0.024953382251641513
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,11,DUK,DTE,0.17146068342412946,0.004260562198491098,0.025785375351145525
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,12,DTE,AEE,0.18547987966439905,0.012374750811257334,0.02419130234029524
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,13,XEL,CMS,0.1907544763603255,-0.01235405819011212,0.024632238650258508
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,14,K,CMS,0.19981226021974408,0.000586602151024817,0.028208497101825606
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,15,XEL,ATO,0.20084489025936136,-0.013436586463834064,0.024878056587919247
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,16,VZ,CL,0.20218782527632584,0.011519804137835975,0.02592864416584896
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,17,KMB,D,0.2030701003983495,0.009227304060253287,0.02689910535270488
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,18,DUK,PEG,0.20438490677497612,-0.005925752596803019,0.027911074051210353
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,19,AFL,BRK.B,0.20576554365209176,0.01958524625539894,0.0208488118828998
2020-12_a_2021-11,2020-12,2021-11,2021-12,2022-05,20,DUK,AEE,0.20633167154710463,0.016635313009748433,0.02332814541856514
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,1,AME,IEX,0.062183410428929164,-0.0044625473312171135,0.015091355220558107
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,2,CMS,WEC,0.06299534175877852,0.007341003893213744,0.014031123137672718
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,3,AVB,UDR,0.09698619980417789,-0.00843584427805554,0.01774689307819009
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,4,D,WEC,0.10120554885952515,0.00587341863233696,0.019198303913188535
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,5,SPGI,INFO,0.10974283067866963,-0.008480240132041747,0.019105534497669323
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,6,ITW,AME,0.11567214572232842,-0.003708941929936285,0.02114318202312356
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,7,XEL,WEC,0.11631001533203289,-0.006564250196877777,0.020496962306178437
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,8,D,CMS,0.11992672808503357,-0.0014675852608767846,0.02180901974005612
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,9,ITW,IEX,0.15833464160164112,-0.0081714892611534,0.023743968489036378
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,10,DUK,LNT,0.16504205396324778,0.005765181229719094,0.024983361051056547
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,11,EQR,ESS,0.16819780327864464,0.017745628944269048,0.01881352737960652
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,12,AEP,CMS,0.17326740146108932,0.019782463517432753,0.01724538670695381
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,13,KO,MDLZ,0.18378309521756364,-0.014116062489496452,0.02306830008964876
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,14,DUK,DTE,0.18577883897489755,-0.0030877107063531535,0.027029295137882624
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,15,XEL,ATO,0.19399330614533028,-0.007480821575597399,0.026771179417693143
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,16,CSX,UNP,0.19689675926815653,0.021129831130917702,0.018335776844572417
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,17,AEP,PPL,0.1985790165739445,-0.00889872851643302,0.026676742749399893
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,18,NI,AME,0.20501464057167595,-0.00213382727366069,0.02849947433814311
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,19,PPL,AMCR,0.20586516335788474,0.011079609393048074,0.026399490804105374
2021-01_a_2021-12,2021-01,2021-12,2022-01,2022-06,20,K,D,0.20637636067749554,0.0036066056792042204,0.028445687700477524
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,1,AVB,UDR,0.08823658955066094,-0.007165436516963955,0.017279987620965685
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,2,AME,IEX,0.09707627810030317,0.0012103245195851067,0.019589605083125617
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,3,D,WEC,0.09708204282048882,0.0024756873148576563,0.019470306942881637
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,4,PEG,SO,0.09913778197551437,0.0008445014744140826,0.019816353950667623
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,5,XEL,WEC,0.10772542765562321,-0.002591066161081705,0.020511986509405597
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,6,D,PPL,0.1136113330283024,0.000871595247682902,0.021214993053411565
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,7,AEP,WEC,0.114779143541341,0.013377854290727884,0.01660709547019904
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,8,AFL,BRK.B,0.12269178933127023,-0.0004647877060691525,0.022060265071422325
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,9,AEP,D,0.12492411068637921,0.010902166975870226,0.01940107464698421
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,10,EQR,ESS,0.12609974044607952,-0.00372173772918927,0.02205650693325511
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,11,AEE,LNT,0.13619962590530577,-0.007898288596219414,0.021859647567719777
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,12,SO,CMS,0.13654736109424448,0.011548128949722567,0.020198171248325784
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,13,CSX,UNP,0.13831978706252812,0.00780066468780624,0.022086108860683663
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,14,AEP,CMS,0.16964964886756206,-0.017962566229178266,0.018689000364610124
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,15,ITW,AME,0.17187384581734477,0.011776639102713506,0.02329805760285115
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,16,D,SRE,0.18509370678407322,-0.002808509443258204,0.02695514441910602
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,17,XEL,SRE,0.1947407427737744,-0.007875262919197564,0.026655484408715034
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,18,KO,NI,0.19622604543485522,-0.001999983017138062,0.0278326962160815
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,19,DUK,PEG,0.20208128603337627,-0.0032066338786486525,0.02813514813905912
2021-02_a_2022-01,2021-02,2022-01,2022-02,2022-07,20,XEL,D,0.20283571260938515,-0.005066753475939361,0.027912895903185714
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,1,AEP,CMS,0.09796019667203382,-0.004907460806619277,0.01909325010220206
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,2,CMS,WEC,0.09927178110115165,0.007650077312356814,0.018307914123900742
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,3,AEP,WEC,0.11215554779869308,0.0027426165057375376,0.0209167373968169
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,4,AVB,UDR,0.13323592962797193,0.013200058783457756,0.018809067490041406
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,5,SO,CMS,0.15652581956135236,-0.013520190428445386,0.020919208307759413
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,6,KO,BRK.B,0.1603041742213236,-0.0027905904879050518,0.025066100172294194
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,7,AEP,SO,0.16345269695784737,0.008612729621826111,0.023961392702265147
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,8,VMC,MLM,0.1840985951713492,-0.008947938474857354,0.02549836577591051
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,9,L,BRK.B,0.1877140248266187,-0.009676486335505252,0.02551256496479615
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,10,AEE,EVRG,0.18959349629619737,-0.010114916928622047,0.02548798935513323
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,11,ITW,AME,0.19323409080197962,0.01757149511879042,0.02137333102202166
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,12,D,SO,0.19399045072952958,-0.013225901309658741,0.024375905434536483
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,13,DTE,CMS,0.19500248182453106,0.022391044776819108,0.0164460015423901
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,14,MMM,SWK,0.20263453708753332,-0.003558331219086056,0.028131714130389913
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,15,XEL,WEC,0.20664015624572585,0.018242398903696576,0.02204302443850928
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,16,ED,NI,0.21445152940600565,-0.006332846945390555,0.028473391710545824
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,17,SO,WEC,0.2151724108007329,-0.005870113116088573,0.02862278473565426
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,18,CSX,UNP,0.21634747793632414,-0.009709297667114588,0.02763832823312654
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,19,DUK,AEE,0.21645228994202625,-0.0201942051874195,0.021201732426301776
2021-03_a_2022-02,2021-03,2022-02,2022-03,2022-08,20,KMB,ES,0.2181935297627433,-0.0037596246316350373,0.02918315391747525
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,1,DUK,LNT,0.07823213069434587,-0.002999900419627698,0.017361159196066896
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,2,DTE,CMS,0.07865979796940792,0.009313053345603325,0.015002163657036162
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,3,AVB,UDR,0.08541369863587533,0.001969997825169222,0.0183042879337622
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,4,D,CMS,0.10091093526875738,-0.0071485366775167905,0.01868517751203243
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,5,DOW,LYB,0.10231638002346699,0.002337462965670368,0.020013294742477525
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,6,AEP,CMS,0.10263395800745911,-0.00411742855437302,0.01975492643790034
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,7,SO,AEE,0.10330100775468054,-0.0022301315878757466,0.02012290761761552
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,8,AEP,DTE,0.10782908538317315,-0.013430481899976343,0.01570985572193424
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,9,AEP,D,0.11011295912499008,0.003031108123143771,0.020681685418580786
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,10,XEL,WEC,0.12134570254488608,0.009665861262695873,0.019690884749183995
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,11,KEY,FITB,0.13599908257378956,0.00503735536787586,0.02267605026803352
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,12,D,DTE,0.13922455228623676,-0.016461590023120115,0.016745718941826828
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,13,PEG,AEE,0.14375633868701243,0.012585821551240262,0.02028374162682504
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,14,PEG,SO,0.14767538453304496,0.014815953139116007,0.019121450835311277
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,15,ETR,LNT,0.15450230637020468,0.0051515473889631016,0.02421694940709227
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,16,EVRG,LNT,0.15961063578731682,0.006152387166846449,0.024400275923925647
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,17,DUK,AEE,0.16067459509042692,0.017552639236323258,0.018118494849891316
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,18,SO,DTE,0.1631288285420851,0.011585620397511341,0.022640171730007923
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,19,AEE,LNT,0.1837745863871305,-0.020552539655950955,0.0174694340945244
2021-04_a_2022-03,2021-04,2022-03,2022-04,2022-09,20,JNJ,CMS,0.18482145665723237,-0.0016177429347168212,0.027033146344967885
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,1,AEP,DTE,0.07171197257719086,0.005855732267729302,0.01585177774521206
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,2,D,CMS,0.09369009434328746,-0.005076653055139465,0.018638460853540696
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,3,PEG,AEE,0.0958157808819351,-0.002425470597773896,0.01938633109469546
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,4,PEG,SO,0.10339981281185828,0.005424993210548617,0.019555143592882015
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,5,DUK,LNT,0.10614348629690085,-0.0060393967117122836,0.019653569316974793
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,6,FRT,REG,0.11372731507253775,4.091284172954903e-05,0.021286032797847434
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,7,ETR,SO,0.11543337484397398,-0.008764973268793741,0.01956433215194969
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,8,XEL,WEC,0.12456532449346014,-0.01258087878551947,0.018367555376477784
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,9,AEP,SO,0.129867550247468,-0.002994670118386407,0.022547656645394425
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,10,SO,DTE,0.13033255187201576,0.008850402386115709,0.020990748012031185
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,11,SO,AEE,0.13519393411615965,-0.007850463808322512,0.021834512416656775
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,12,PG,PEP,0.14444123109365137,-0.013315615260899541,0.01993617479504104
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,13,ITW,PH,0.1532298090041877,0.002268177263168671,0.0246030933438555
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,14,AEE,EVRG,0.15384403949451553,-0.006471556970332175,0.023893023118599033
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,15,CPB,CAG,0.15584969749647826,-0.0040904111383555635,0.02457879181268395
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,16,JNJ,DUK,0.15996297781180147,-0.014111542146809335,0.02091348152922942
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,17,DTE,CMS,0.16087232473455515,0.0203517808595239,0.015002680866328338
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,18,ETR,AEE,0.16367962310209805,-0.016615437077116255,0.019363300635609138
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,19,L,MET,0.1681406845876836,0.0019060059802811296,0.02581154534681263
2021-05_a_2022-04,2021-05,2022-04,2022-05,2022-10,20,ETR,DTE,0.17262177755935681,8.542911732196758e-05,0.0262245846175883
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,1,DTE,CMS,0.05792486471659686,0.0019945859777986082,0.015028852712536981
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,2,DUK,AEE,0.07692732688030901,0.006481748385922392,0.016219968850813032
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,3,DOW,LYB,0.1192879860928997,0.010294747201209691,0.019156268985994516
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,4,D,AEE,0.12143277669258623,0.0065641423553097706,0.020943188609625345
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,5,AVB,UDR,0.1257851158856056,-0.01567346853196197,0.015890715453643033
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,6,D,PEG,0.12665327488923595,-0.005344958183584972,0.02176948357939993
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,7,ETR,AEE,0.12998153404862478,0.007758455215632096,0.021339335682136723
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,8,AEP,SO,0.13665393819303517,-0.00016027960987639192,0.02328629942726058
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,9,AEE,CMS,0.13819950798699665,0.0141762435312563,0.018618468832586506
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,10,ES,EVRG,0.13825879317437284,0.01315872556505481,0.019359928585112984
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,11,FRT,REG,0.14344777186636293,0.0017622532940617646,0.023793262275604674
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,12,JNJ,WEC,0.1447691112763323,0.004286575843988883,0.023580350977695806
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,13,PEG,AEE,0.14494808041467877,0.011909100538894744,0.020803877412226356
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,14,CMS,WEC,0.14907243476795884,0.006759802146953539,0.023359816495266597
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,15,D,DUK,0.15123661454845205,8.239396938737833e-05,0.024497723978400835
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,16,ETR,SO,0.15271937548425285,-0.008580480940468392,0.023067562795023654
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,17,JNJ,LNT,0.17096947827803888,-0.01267292701126727,0.022742249620232913
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,18,NDAQ,SPGI,0.17820012626395965,0.002709131752993543,0.026453257620792182
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,19,BAC,PNC,0.17958664560575244,0.0020350980415497232,0.02661742587133388
2021-06_a_2022-05,2021-06,2022-05,2022-06,2022-11,20,AEE,WEC,0.18090915328264146,0.02093604567820984,0.016668416229217598
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,1,DTE,CMS,0.06250315131092066,0.0058652280676902485,0.01464508734770356
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,2,AVB,UDR,0.06947227122407185,-0.003008140349568069,0.016361448507909552
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,3,DUK,WEC,0.08944495189803092,-0.00013522229915896312,0.01887686499694087
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,4,AEE,CMS,0.11588235778867784,0.009459029874361669,0.019283490012829738
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,5,LEN,DHI,0.11997896109875228,-0.00556029356976455,0.02114151815119668
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,6,PEG,AEE,0.12073863612192781,-0.003996207551954051,0.021563791962338534
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,7,ES,EVRG,0.13271768438210074,0.01262838064382607,0.019200113396642397
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,8,ETR,AEE,0.14084353075827494,0.004009937925933351,0.023344933931893363
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,9,D,CMS,0.1432722285667296,-0.01168006093885142,0.020828786492657188
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,10,AEP,DTE,0.14443968501154814,-0.013290799719850107,0.01995263864355011
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,11,EQR,AVB,0.15275283956282237,-0.019091409920181057,0.015577002216627486
2021-07_a_2022-06,2021-07,2022-06,2022-07,2022-12,12,AEP,CMS,0.15673050073576178,-0.007425571652159858,0.023855094080963337
