janela,neg_inicio,neg_fim,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
2009-11_a_2010-10,2010-11,2011-04,MMM,WM,15,0.161410955358292,0.0246295783709902,1,1,0,0.06417812267722833
2009-11_a_2010-10,2010-11,2011-04,CNP,POM,16,0.1619705165107916,0.0200171690848646,2,1,1,-0.01419625388770518
2009-11_a_2010-10,2010-11,2011-04,XEL,RAI,17,0.1638805906370635,0.0250438769370082,1,0,1,-0.12155102607814183
2009-11_a_2010-10,2010-11,2011-04,ALL,HSIC,18,0.177647416931677,0.0264734439031862,1,0,1,-0.0865433972463241
2009-11_a_2010-10,2010-11,2011-04,WMT,ADP,19,0.1799363754229261,0.0264791192825682,1,0,1,-0.16812026238657407
2009-11_a_2010-10,2010-11,2011-04,JNJ,AMGN,20,0.1815790368165153,0.0269125350360483,2,1,1,0.054244491518389726
2009-12_a_2010-11,2010-12,2011-05,TE,SCG,1,0.0663979623243449,0.0152579080615795,3,2,1,-0.00737000406045063
2009-12_a_2010-11,2010-12,2011-05,XEL,ED,2,0.0763562661835521,0.0147029963933412,1,0,1,-0.0037302198939049847
2009-12_a_2010-11,2010-12,2011-05,JNJ,BDX,3,0.0905948687120599,0.0189945026418874,1,0,1,-0.01166344215817805
2009-12_a_2010-11,2010-12,2011-05,XEL,SCG,4,0.0910109082590224,0.0151679872846567,2,1,1,0.02493231789187711
2009-12_a_2010-11,2010-12,2011-05,BF_B,1958Q,5,0.0998800307029341,0.0147102323240486,5,5,0,0.21165141975527202
2009-12_a_2010-11,2010-12,2011-05,ED,0961514D,6,0.1076208456839822,0.0187883948798469,2,2,0,0.07410245533677973
2009-12_a_2010-11,2010-12,2011-05,MHFI,SPGI,7,0.1201181855331015,0.018031187240619,3,3,0,0.13427504486570863
2009-12_a_2010-11,2010-12,2011-05,PNW,SCG,8,0.1218398129752813,0.0219409031061625,1,0,1,-0.07648669928642304
2009-12_a_2010-11,2010-12,2011-05,XEL,PNW,9,0.1290879053450453,0.0182105534329636,1,0,1,-0.0088407277814333
2009-12_a_2010-11,2010-12,2011-05,0111145D,SCG,10,0.1327405613787959,0.0216321255794498,2,1,1,-0.05314058814658018
2009-12_a_2010-11,2010-12,2011-05,JNJ,WMT,11,0.1414432365137941,0.0195472256708916,3,2,1,0.11017159735029647
2009-12_a_2010-11,2010-12,2011-05,PPG,ROP,12,0.1420023741055729,0.0227783948112901,3,2,1,0.10845955161180987
2009-12_a_2010-11,2010-12,2011-05,JNJ,BCR,13,0.1429808596820407,0.0232842032819221,1,0,1,-0.16019870263823877
2009-12_a_2010-11,2010-12,2011-05,0111145D,TE,14,0.1447501848417687,0.0239161382377061,1,0,1,0.0050954171146890825
2009-12_a_2010-11,2010-12,2011-05,WMT,BCR,15,0.1504274794574485,0.0230573544793695,1,0,1,-0.1991101553113943
2009-12_a_2010-11,2010-12,2011-05,XEL,SO,16,0.1544982552417195,0.0233786630459724,1,0,1,0.009069294046866183
2009-12_a_2010-11,2010-12,2011-05,PG,PSX,17,0.1629060428831508,0.0222245496183409,2,1,1,0.012565258530346401
2009-12_a_2010-11,2010-12,2011-05,PPL,FE,18,0.1634805245753909,0.0254305744874542,2,1,1,0.029754981117739887
2009-12_a_2010-11,2010-12,2011-05,PNW,TE,19,0.1659706426985394,0.0254571294262557,1,1,0,0.05152570445482063
2009-12_a_2010-11,2010-12,2011-05,SO,PNW,20,0.1699145232879573,0.0254911338655123,1,0,1,0.012274438574215063
2010-01_a_2010-12,2011-01,2011-06,TE,SCG,1,0.060666561140465,0.0154119854905525,2,1,1,-0.043193841637044206
2010-01_a_2010-12,2011-01,2011-06,MHFI,SPGI,2,0.0614743032323872,0.0154495693964165,6,6,0,0.26852323939889167
2010-01_a_2010-12,2011-01,2011-06,ED,SCG,3,0.0900058975505544,0.0184571497874274,2,1,1,-0.023252283547482766
2010-01_a_2010-12,2011-01,2011-06,ED,0961514D,4,0.0937689062418485,0.0189389244205785,2,2,0,0.07554310706268041
2010-01_a_2010-12,2011-01,2011-06,BF_B,1958Q,5,0.0943974715428339,0.0142528243367106,5,5,0,0.2113660684963482
2010-01_a_2010-12,2011-01,2011-06,EIX,IBM,6,0.1032340754529741,0.020107774328507,1,0,1,-0.05850680567257849
2010-01_a_2010-12,2011-01,2011-06,SO,WEC,7,0.1033005386668719,0.0168343636914876,2,2,0,0.06950570125340072
2010-01_a_2010-12,2011-01,2011-06,AEP,DUK,8,0.1065113849605268,0.0194623834754201,1,1,0,0.047734876208425536
2010-01_a_2010-12,2011-01,2011-06,ED,TE,9,0.108367321443211,0.0198080472719502,1,1,0,0.040335522326406026
2010-01_a_2010-12,2011-01,2011-06,XEL,SCG,10,0.1208806582739043,0.014722509283479,2,1,1,0.01593664094153624
2010-01_a_2010-12,2011-01,2011-06,UTX,ADP,11,0.1238751787969931,0.0222007955666094,2,1,1,0.07831954698785781
2010-01_a_2010-12,2011-01,2011-06,JNJ,WMT,12,0.1238886018202833,0.019015367778193,3,2,1,0.07770372878290388
2010-01_a_2010-12,2011-01,2011-06,ED,DUK,13,0.1332025988707528,0.0184278415097525,1,0,1,0.0027804068275185667
2010-01_a_2010-12,2011-01,2011-06,PNW,NI,14,0.1356318894411288,0.0232456577555305,1,0,1,-0.03786151044581332
2010-01_a_2010-12,2011-01,2011-06,BMS,WM,15,0.1370948272536907,0.0233378557990971,2,2,0,0.11115927044507035
2010-01_a_2010-12,2011-01,2011-06,MMM,WM,16,0.1395718690963576,0.0235196934855378,1,1,0,0.06126569388408476
2010-01_a_2010-12,2011-01,2011-06,CPB,CLX,17,0.1399936901552791,0.0234259190216474,1,0,1,-0.0259148252692053
2010-01_a_2010-12,2011-01,2011-06,XEL,PNW,18,0.1438270100126146,0.0170788768585135,1,0,1,-0.0012447514028366413
2010-01_a_2010-12,2011-01,2011-06,CNP,POM,19,0.1447263255358848,0.0177815311041342,1,0,1,-0.06335242070723612
2010-01_a_2010-12,2011-01,2011-06,9876566D,PNW,20,0.150597590502457,0.0224355022893152,3,3,0,0.14864340849618618
2010-02_a_2011-01,2011-02,2011-07,XEL,ED,1,0.0447065825885601,0.0131944547245202,1,0,1,-0.024126694725485676
2010-02_a_2011-01,2011-02,2011-07,MHFI,SPGI,2,0.0534576336374357,0.0145429815480728,9,8,1,0.34589285467560094
2010-02_a_2011-01,2011-02,2011-07,BF_B,1958Q,3,0.0639130534494825,0.0145653552365774,8,7,1,0.2628750087295474
2010-02_a_2011-01,2011-02,2011-07,SO,WEC,4,0.0772545467401641,0.0173968306812922,2,2,0,0.07914309128462238
2010-02_a_2011-01,2011-02,2011-07,ED,0961514D,5,0.0812545982498704,0.0179074373044375,2,2,0,0.07111948871202622
2010-02_a_2011-01,2011-02,2011-07,ED,PNW,6,0.1027596578029488,0.0160277416028205,2,1,1,0.039441070863326044
2010-02_a_2011-01,2011-02,2011-07,ED,PCG,7,0.1055927088740418,0.0168666343097167,1,0,1,-0.16497894039095762
2010-02_a_2011-01,2011-02,2011-07,XEL,0961514D,8,0.1156953133802289,0.0211943173516148,1,0,1,-0.015318250412030943
2010-02_a_2011-01,2011-02,2011-07,AEE,POM,9,0.1160034841061588,0.0208919452820024,2,2,0,0.10542869171985048
2010-02_a_2011-01,2011-02,2011-07,XEL,PNW,10,0.1181786168920098,0.0164329527347505,1,0,1,0.025447597146899592
2010-02_a_2011-01,2011-02,2011-07,XEL,PCG,11,0.1207157436806483,0.0195808248989923,1,0,1,-0.1180611067209899
2010-02_a_2011-01,2011-02,2011-07,T,AEE,12,0.1242525232396474,0.0221722549248019,1,0,1,0.01721091200874092
2010-02_a_2011-01,2011-02,2011-07,CNP,AEE,13,0.1250519886602887,0.0191476907349692,1,0,1,-0.1624167620947119
2010-02_a_2011-01,2011-02,2011-07,ED,TE,14,0.1256646634718663,0.0213942083617379,2,2,0,0.07612497856198364
2010-02_a_2011-01,2011-02,2011-07,HNZ,MDLZ,15,0.1285679357383742,0.0203064817148086,2,1,1,0.06770248596438866
2010-02_a_2011-01,2011-02,2011-07,XEL,TE,16,0.1286772832467022,0.0221280905905791,1,0,1,0.010945231342431971
2010-02_a_2011-01,2011-02,2011-07,PNW,SCG,17,0.1288859262486994,0.020526197869706,2,1,1,0.027844257899518055
2010-02_a_2011-01,2011-02,2011-07,T,ED,18,0.130282250682967,0.0223955607601821,1,1,0,0.048506092900134856
2010-02_a_2011-01,2011-02,2011-07,XEL,T,19,0.132801380517094,0.0228592580228269,1,0,1,0.010066000050780843
2010-02_a_2011-01,2011-02,2011-07,9876566D,SCG,20,0.1329775628094012,0.0229558148215099,1,0,1,-0.06936605541946461
2010-03_a_2011-02,2011-03,2011-08,MHFI,SPGI,1,0.0612149294650521,0.0153291386125368,12,12,0,0.6759873986348488
2010-03_a_2011-02,2011-03,2011-08,ED,PNW,2,0.0707474634277787,0.0147706454312857,2,1,1,0.007593971279713396
2010-03_a_2011-02,2011-03,2011-08,BF_B,1958Q,3,0.0731617773573134,0.0138554639823954,15,14,1,0.666751550148155
2010-03_a_2011-02,2011-03,2011-08,XEL,SCG,4,0.0756772518667503,0.0162395378865784,1,0,1,-0.034364045323982295
2010-03_a_2011-02,2011-03,2011-08,XEL,PNW,5,0.0764240228975268,0.0160574421977288,2,1,1,0.04365666719625061
2010-03_a_2011-02,2011-03,2011-08,XEL,ED,6,0.0953785907672681,0.0128005839364367,1,0,1,-0.07372647690869993
2010-03_a_2011-02,2011-03,2011-08,TE,SCG,7,0.0968471856391488,0.0194301106425718,1,0,1,-0.020499599441334282
2010-03_a_2011-02,2011-03,2011-08,XEL,9876566D,8,0.0995513351947465,0.0197681725593812,1,1,0,0.03125357635132642
2010-03_a_2011-02,2011-03,2011-08,CNP,AEE,9,0.1079913966146932,0.0199000640355002,1,0,1,-0.1499970572670939
2010-03_a_2011-02,2011-03,2011-08,PNW,POM,10,0.1191901593925877,0.0210459323409932,1,1,0,0.04207284859456184
2010-03_a_2011-02,2011-03,2011-08,ED,SCG,11,0.1193729469354138,0.0199927616672544,1,0,1,-0.12041636284417467
2010-03_a_2011-02,2011-03,2011-08,SO,WEC,12,0.1210212549659672,0.0172003364511864,2,1,1,0.044694577072612485
2010-03_a_2011-02,2011-03,2011-08,PNW,SCG,13,0.1234894421429544,0.0221259838582013,1,0,1,-0.03757242158069729
2010-03_a_2011-02,2011-03,2011-08,XEL,PCG,14,0.1245198198733987,0.0222274163347056,1,0,1,-0.10192574035958712
2010-03_a_2011-02,2011-03,2011-08,ED,TE,15,0.1285619473828774,0.0217761813758973,2,1,1,0.008880798246521437
2010-03_a_2011-02,2011-03,2011-08,0961514D,WEC,16,0.1305182016529897,0.0206855998151419,2,1,1,0.05362834888062473
2010-03_a_2011-02,2011-03,2011-08,LLY,PEP,17,0.1318323390567002,0.0226106866808874,1,0,1,-0.061638923630363385
2010-03_a_2011-02,2011-03,2011-08,AEP,SRE,18,0.1322656656225262,0.0221064850336033,2,1,1,0.010382647931743039
2010-03_a_2011-02,2011-03,2011-08,T,AEE,19,0.1344855129409552,0.0229971045851362,2,1,1,0.049681890422583974
2010-03_a_2011-02,2011-03,2011-08,AEP,DUK,20,0.1358074324122071,0.0199601356794548,1,1,0,0.050078812573217335
2010-04_a_2011-03,2011-04,2011-09,BF_B,1958Q,1,0.0429110911868519,0.0128774015396283,17,17,0,0.9256873814370741
2010-04_a_2011-03,2011-04,2011-09,XEL,ED,2,0.0502954785577003,0.0128527281625546,1,0,1,-0.07535370183898138
2010-04_a_2011-03,2011-04,2011-09,ED,DUK,3,0.0571874548539881,0.0150642802783379,1,0,1,-0.0013062006729912534
2010-04_a_2011-03,2011-04,2011-09,MHFI,SPGI,4,0.0620633595876256,0.0155776337799855,14,13,1,0.7567877601902653
2010-04_a_2011-03,2011-04,2011-09,ED,PNW,5,0.0768828700943231,0.015348174178358,1,0,1,-0.07263340155423548
2010-04_a_2011-03,2011-04,2011-09,XEL,PNW,6,0.0812644136931339,0.0177864871364513,2,2,0,0.08590061838071372
2010-04_a_2011-03,2011-04,2011-09,XEL,DUK,7,0.0879138195799669,0.0177473426337868,1,0,1,-0.029314985693026596
2010-04_a_2011-03,2011-04,2011-09,9876566D,ED,8,0.0988337001710988,0.0194524043887847,2,1,1,-0.004171273914911566
2010-04_a_2011-03,2011-04,2011-09,T,9876566D,9,0.1060248275732647,0.0198218447026695,5,5,0,0.24754282854822618
2010-04_a_2011-03,2011-04,2011-09,XEL,9876566D,10,0.1061944689558913,0.0204153412484463,2,1,1,0.04597052905998811
2010-04_a_2011-03,2011-04,2011-09,ED,TE,11,0.1188447880962257,0.0213661615438567,2,1,1,-0.06902653044048368
2010-04_a_2011-03,2011-04,2011-09,TMK,CINF,12,0.1218121261366604,0.0219123483256843,1,1,0,0.051733126676233976
2010-04_a_2011-03,2011-04,2011-09,SO,0961514D,13,0.1232236380668609,0.0220098875211064,3,2,1,0.09680571884397582
2010-04_a_2011-03,2011-04,2011-09,AEE,POM,14,0.1244097090501554,0.022120304892537,2,1,1,0.07014939461512815
2010-04_a_2011-03,2011-04,2011-09,T,ED,15,0.1364186877914335,0.0232144288233563,2,1,1,-0.042965049592007754
2010-04_a_2011-03,2011-04,2011-09,XEL,TE,16,0.1379210172364082,0.0233106677299178,2,1,1,0.047108847798159825
2010-04_a_2011-03,2011-04,2011-09,9876566D,PNW,17,0.1386393572992119,0.0229952790957972,3,2,1,0.12361763582716889
2010-04_a_2011-03,2011-04,2011-09,KMB,D,18,0.1421420099709394,0.0226734919237198,1,0,1,-0.020744413901441883
2010-04_a_2011-03,2011-04,2011-09,LLY,PEP,19,0.1443944632088687,0.0217029733034874,1,0,1,-0.0792868504436689
2010-04_a_2011-03,2011-04,2011-09,AET,ANTM,20,0.146063756572687,0.0226324259720069,1,0,1,0.019240557365243216
2010-05_a_2011-04,2011-05,2011-10,ED,SO,1,0.0423080724924602,0.012959548046057,2,1,1,0.021049095571862964
2010-05_a_2011-04,2011-05,2011-10,ED,PNW,2,0.0636409671201363,0.014960326287658,1,0,1,-0.016350279822069158
2010-05_a_2011-04,2011-05,2011-10,MHFI,SPGI,3,0.0651265294512768,0.0160635286579542,17,17,0,0.9485554616191264
2010-05_a_2011-04,2011-05,2011-10,ED,WEC,4,0.0728823502759041,0.016817908688323,1,0,1,-0.03608078851870955
2010-05_a_2011-04,2011-05,2011-10,SO,WEC,5,0.0791654815471929,0.0176506394880416,1,0,1,-0.004298075663519696
2010-05_a_2011-04,2011-05,2011-10,XEL,DUK,6,0.0820790807850926,0.0157673629744842,1,0,1,-0.004365934723158937
2010-05_a_2011-04,2011-05,2011-10,PNW,WEC,7,0.0858929009514213,0.0165836744679181,2,2,0,0.07082636824303679
2010-05_a_2011-04,2011-05,2011-10,D,SRE,8,0.0942995920268003,0.0193083169910285,1,0,1,-0.10004429299788509
2010-05_a_2011-04,2011-05,2011-10,HNZ,MDLZ,9,0.0996140726335852,0.0165933158775025,2,1,1,0.0524957581498412
2010-05_a_2011-04,2011-05,2011-10,CAG,LDOS,10,0.1005603939765364,0.019912623019482,1,0,1,-0.33111703839717066
2010-05_a_2011-04,2011-05,2011-10,D,NEE,11,0.1011232647947508,0.019464905720324,1,0,1,-0.09023532358461983
2010-05_a_2011-04,2011-05,2011-10,ED,DUK,12,0.1056182075068363,0.01514665489053,1,0,1,-0.002135041775853108
2010-05_a_2011-04,2011-05,2011-10,SO,PNW,13,0.1103965540066838,0.0200243576380926,1,0,1,0.02318361595267615
2010-05_a_2011-04,2011-05,2011-10,T,9876566D,14,0.1109270871102126,0.0208273904785569,5,4,1,0.18159273271474574
2010-05_a_2011-04,2011-05,2011-10,WM,TE,15,0.1118107165266337,0.0210209390075148,1,0,1,-0.10198513519585084
2010-05_a_2011-04,2011-05,2011-10,POM,WEC,16,0.1150491790644991,0.0207478098773261,1,0,1,0.03638780338203662
2010-05_a_2011-04,2011-05,2011-10,DUK,SO,17,0.1174789217174065,0.0159527567190926,1,0,1,0.03011291961817819
2010-05_a_2011-04,2011-05,2011-10,AEE,POM,18,0.1186366712720428,0.020122071120255,2,1,1,0.034606314134110194
2010-05_a_2011-04,2011-05,2011-10,DTE,GAS,19,0.1228343788247912,0.0208857306206075,0,0,0,0.0
2010-05_a_2011-04,2011-05,2011-10,ECL,PEP,20,0.1285518590660785,0.0221261998558097,5,4,1,0.1982321507821082
2010-06_a_2011-05,2011-06,2011-11,XEL,SO,1,0.045230955189595,0.0133971056877481,1,0,1,-0.017365838414397428
2010-06_a_2011-05,2011-06,2011-11,ED,SO,2,0.0838749772848359,0.014918053766787,2,1,1,0.013499080401388253
2010-06_a_2011-05,2011-06,2011-11,0961514D,PNW,3,0.0992161912208757,0.0166906541847835,1,0,1,-0.033492246583985974
2010-06_a_2011-05,2011-06,2011-11,ED,0961514D,4,0.0999193522035284,0.0185691959454776,1,1,0,0.04724085238422904
2010-06_a_2011-05,2011-06,2011-11,XEL,ED,5,0.1034468492824771,0.0172816275193658,1,0,1,-0.048743122740734335
2010-06_a_2011-05,2011-06,2011-11,PNW,WEC,6,0.1035977267644057,0.0197420348209458,1,1,0,0.04128455006165177
2010-06_a_2011-05,2011-06,2011-11,0961514D,TE,7,0.1253786973740034,0.0218633816563498,1,0,1,-0.08457008312598402
2010-06_a_2011-05,2011-06,2011-11,ED,PNW,8,0.130499030873807,0.01402619895388,1,0,1,-0.022246840268159818
2010-06_a_2011-05,2011-06,2011-11,POM,WEC,9,0.1362631438144035,0.023036557717778,1,0,1,0.005017615122547503
2010-06_a_2011-05,2011-06,2011-11,ED,TE,10,0.1381036895465968,0.0232455152853941,1,0,1,-0.05052464178158855
2010-06_a_2011-05,2011-06,2011-11,PNW,POM,11,0.1394455979350368,0.0234786634359109,1,0,1,-0.02725490237633199
2010-06_a_2011-05,2011-06,2011-11,T,9876566D,12,0.1418231641115426,0.0226174759077137,5,4,1,0.16460142516700615
2010-06_a_2011-05,2011-06,2011-11,DTE,GAS,13,0.1442942947116989,0.0235273668758827,1,1,0,0.05323831695212233
2010-06_a_2011-05,2011-06,2011-11,ECL,PEP,14,0.1471319920206042,0.0234309824410999,4,3,1,0.10232815714584287
2010-06_a_2011-05,2011-06,2011-11,9876566D,ED,15,0.1646191599083977,0.0254722685162005,1,0,1,0.015862261985182258
2010-06_a_2011-05,2011-06,2011-11,AEE,POM,16,0.1680571580858441,0.0242703152112816,2,1,1,-0.0072532069134504384
2010-06_a_2011-05,2011-06,2011-11,HNZ,MDLZ,17,0.1719403868791005,0.0184392234972208,2,1,1,0.0035753365273888393
2010-06_a_2011-05,2011-06,2011-11,D,DUK,18,0.1727115038469264,0.0255108151868041,1,1,0,0.03953452176712369
2010-06_a_2011-05,2011-06,2011-11,CNA,GAS,19,0.1729233875972795,0.0254698037085767,1,0,1,-0.11404798565727048
2010-06_a_2011-05,2011-06,2011-11,MMM,WM,20,0.1733007113119811,0.0254262008710532,3,2,1,0.142506379166758
2010-07_a_2011-06,2011-07,2011-12,ED,PNW,1,0.0431577479030238,0.0130062327040202,1,0,1,-0.05250227631466842
2010-07_a_2011-06,2011-07,2011-12,XEL,SO,2,0.0602376594085853,0.014707051091449,1,0,1,-0.008728632711341944
2010-07_a_2011-06,2011-07,2011-12,0961514D,PNW,3,0.0689810656496092,0.0162419685380792,1,0,1,-0.051507335556056355
2010-07_a_2011-06,2011-07,2011-12,XEL,DUK,4,0.0722683639477281,0.0153250363431428,1,0,1,-0.013419536628531126
2010-07_a_2011-06,2011-07,2011-12,ED,0961514D,5,0.0788369267886537,0.0176052558992372,2,2,0,0.08489185490894657
2010-07_a_2011-06,2011-07,2011-12,BF_B,1958Q,6,0.0814528136286298,0.0128160301807752,27,27,0,1.2871578213130794
2010-07_a_2011-06,2011-07,2011-12,MHFI,SPGI,7,0.083547920356068,0.0180264214448384,24,24,0,1.286970209411127
2010-07_a_2011-06,2011-07,2011-12,DUK,SO,8,0.0867952142920103,0.0141787650481083,1,1,0,0.027904397161281236
2010-07_a_2011-06,2011-07,2011-12,HNZ,MDLZ,9,0.0957386621518026,0.0188267021763217,2,1,1,-0.002649381210887203
2010-07_a_2011-06,2011-07,2011-12,ED,WEC,10,0.1285208486170859,0.0164270849044554,1,0,1,-0.03644152725956551
2010-07_a_2011-06,2011-07,2011-12,PNW,WEC,11,0.1399934700679068,0.0189255970104876,1,1,0,0.04128455006165177
2010-07_a_2011-06,2011-07,2011-12,MCD,SO,12,0.1412639911953874,0.0230779160121692,1,0,1,-0.025146434772262083
2010-07_a_2011-06,2011-07,2011-12,ED,SO,13,0.1552573707117517,0.0155135467519846,1,0,1,0.008939329630659243
2010-07_a_2011-06,2011-07,2011-12,KMB,CLX,14,0.1574630478917242,0.0247617017944031,3,2,1,0.04273000150137507
2010-07_a_2011-06,2011-07,2011-12,VTR,O,15,0.1634458705066208,0.0235972177769986,4,4,0,0.2557261282061716
2010-07_a_2011-06,2011-07,2011-12,PEP,PPL,16,0.1661344103085866,0.0233754116562298,1,0,1,-0.054046673269925405
2010-07_a_2011-06,2011-07,2011-12,BMY,PEP,17,0.1720527438118324,0.0239991800615822,1,0,1,-0.24205242677724914
2010-07_a_2011-06,2011-07,2011-12,DUK,HNZ,18,0.1765787674709145,0.0260708705738933,2,1,1,-0.025264315347410582
2010-07_a_2011-06,2011-07,2011-12,XEL,O,19,0.1791217573467065,0.0254780661280188,1,0,1,-0.06625943726323336
2010-07_a_2011-06,2011-07,2011-12,AEE,POM,20,0.1831369004697762,0.0263896766188155,2,1,1,0.034484631245730646
2010-08_a_2011-07,2011-08,2012-01,BF_B,1958Q,1,0.0400742009879877,0.0112414962591156,28,28,0,1.3246404039800757
2010-08_a_2011-07,2011-08,2012-01,WMT,SCG,2,0.0501884221469026,0.0141394745343036,6,6,0,0.2527575902418544
2010-08_a_2011-07,2011-08,2012-01,XEL,SO,3,0.0635938230186639,0.0155652870409807,1,0,1,-0.02297940694504208
2010-08_a_2011-07,2011-08,2012-01,SO,WEC,4,0.0663865134653178,0.0120899212361984,1,0,1,-0.0220914009652019
2010-08_a_2011-07,2011-08,2012-01,ED,WEC,5,0.0673702089513881,0.0162224826843524,1,0,1,-0.008889515565694395
2010-08_a_2011-07,2011-08,2012-01,ED,SO,6,0.067622433533188,0.0139872631820708,1,1,0,0.033644129572899084
2010-08_a_2011-07,2011-08,2012-01,DUK,SO,7,0.0796531483720173,0.0122345713229664,2,2,0,0.048492987781150965
2010-08_a_2011-07,2011-08,2012-01,XEL,DUK,8,0.0824162061188644,0.0153565831718474,1,0,1,-0.020012646458463457
2010-08_a_2011-07,2011-08,2012-01,0961514D,TE,9,0.090621020178105,0.0187716875659029,1,0,1,-0.12650792719998616
2010-08_a_2011-07,2011-08,2012-01,DUK,0961514D,10,0.0908422990527242,0.0155394564353239,1,0,1,0.010700382433159739
2010-08_a_2011-07,2011-08,2012-01,ED,0961514D,11,0.0918556737824474,0.0159497931393228,2,1,1,0.06081044058903251
2010-08_a_2011-07,2011-08,2012-01,XEL,WEC,12,0.10037286018337,0.0140733290976197,2,2,0,0.06514210369006601
2010-08_a_2011-07,2011-08,2012-01,SO,0961514D,13,0.1111835010364075,0.0209539388586525,2,1,1,0.07059172228987243
2010-08_a_2011-07,2011-08,2012-01,PNW,POM,14,0.1257376259806051,0.019342342760781,1,0,1,-0.03164668536185933
2010-08_a_2011-07,2011-08,2012-01,ED,TE,15,0.126589120157746,0.0211256027226851,1,0,1,-0.08109889447086904
2010-08_a_2011-07,2011-08,2012-01,XEL,0961514D,16,0.1294885665706715,0.0226727295806312,1,0,1,-0.02260371263744454
2010-08_a_2011-07,2011-08,2012-01,D,DTE,17,0.1377114743479524,0.0211384117659083,1,1,0,0.05147769052478535
2010-08_a_2011-07,2011-08,2012-01,AEP,PEP,18,0.139351544109104,0.0235622874976141,1,0,1,-0.027986061912747107
2010-08_a_2011-07,2011-08,2012-01,SPG,MAC,19,0.1398853379668025,0.0231540709688396,1,0,1,-0.07335761834383747
2010-08_a_2011-07,2011-08,2012-01,ED,PNW,20,0.1429477159529142,0.0133849412535396,1,0,1,0.008503726415767798
2010-09_a_2011-08,2011-09,2012-02,DUK,WEC,1,0.0509542287817339,0.0135334167696045,1,0,1,-0.004974702608738002
2010-09_a_2011-08,2011-09,2012-02,XEL,WEC,2,0.0582378685212461,0.0151774279398489,1,0,1,0.01147332844138238
2010-09_a_2011-08,2011-09,2012-02,BF_B,1958Q,3,0.0605827410965957,0.0155050814890435,15,15,0,0.711516065315782
2010-09_a_2011-08,2011-09,2012-02,DUK,SO,4,0.0624051368497475,0.0150653970129554,2,2,0,0.06567369181186633
2010-09_a_2011-08,2011-09,2012-02,DUK,PNW,5,0.0658749470376278,0.0150405141018954,1,0,1,-0.003385083521933896
2010-09_a_2011-08,2011-09,2012-02,DUK,0961514D,6,0.070770798757394,0.014539165360506,1,0,1,0.017154272569201656
2010-09_a_2011-08,2011-09,2012-02,ED,SO,7,0.0784848808954166,0.0170644981330057,1,1,0,0.03453018321961632
2010-09_a_2011-08,2011-09,2012-02,SO,WEC,8,0.0824210126751268,0.0180840858640878,1,0,1,0.022174234122076864
2010-09_a_2011-08,2011-09,2012-02,XEL,DUK,9,0.0858261216569644,0.0176984463854234,1,0,1,-0.013938869953935673
2010-09_a_2011-08,2011-09,2012-02,PNW,POM,10,0.087374193318169,0.0179767587275892,1,0,1,-0.038144160591054965
2010-09_a_2011-08,2011-09,2012-02,KMB,NEE,11,0.0950228072273375,0.0191720461671042,1,1,0,0.054369694168120763
2010-09_a_2011-08,2011-09,2012-02,XEL,POM,12,0.0965342250098046,0.0185279607618888,1,0,1,-0.028097575538856723
2010-09_a_2011-08,2011-09,2012-02,POM,WEC,13,0.0975249081440097,0.0189045333715757,1,0,1,-0.03306559167042267
2010-09_a_2011-08,2011-09,2012-02,PNW,WEC,14,0.1004052874396848,0.0171002256319764,1,1,0,0.04128455006165177
2010-09_a_2011-08,2011-09,2012-02,DUK,POM,15,0.1052443745335267,0.0204076780583662,1,0,1,-0.07257868947973156
2010-09_a_2011-08,2011-09,2012-02,PNW,TE,16,0.1151717668619767,0.0213772348713936,1,0,1,-0.06375226179332427
2010-09_a_2011-08,2011-09,2012-02,SO,0961514D,17,0.1210995203149423,0.021591978772408,1,0,1,0.015297077395456826
2010-09_a_2011-08,2011-09,2012-02,0961514D,WEC,18,0.1227046127529547,0.0217063707300883,1,0,1,0.002597512312664696
2010-09_a_2011-08,2011-09,2012-02,XEL,PNW,19,0.124448595638114,0.0192162758413266,1,0,1,0.023779365375354744
2010-09_a_2011-08,2011-09,2012-02,WMT,SCG,20,0.1266720967762467,0.0145112910269812,6,5,1,0.1964680798818087
2010-10_a_2011-09,2011-10,2012-03,XEL,WEC,1,0.0719374415585889,0.0154303147675339,1,0,1,-0.010979847093865458
2010-10_a_2011-09,2011-10,2012-03,WMT,SCG,2,0.0794817661521847,0.017431961714672,1,1,0,0.04432318211546238
2010-10_a_2011-09,2011-10,2012-03,BF_B,1958Q,3,0.0803825880969952,0.0166256825321117,9,9,0,0.3722609583123343
2010-10_a_2011-09,2011-10,2012-03,DUK,0961514D,4,0.0853633292221047,0.0150980512801815,1,1,0,0.026062091654984965
2010-10_a_2011-09,2011-10,2012-03,PNW,WEC,5,0.0868786656637894,0.0171855881022417,1,1,0,0.04128455006165177
2010-10_a_2011-09,2011-10,2012-03,NEE,POM,6,0.0870074583447149,0.0171959467937155,2,1,1,-0.003731655478831142
2010-10_a_2011-09,2011-10,2012-03,9876566D,CB,7,0.0889880586703384,0.0160050721689683,4,3,1,0.16256565527979927
2010-10_a_2011-09,2011-10,2012-03,DUK,WEC,8,0.0925027166562131,0.0191155795344467,1,0,1,0.054673948966802
