date,JWN
2023-06-14,17.8859961567
2023-06-15,17.8675474758
2023-06-16,17.5815929215
2023-06-20,17.4616764955
2023-06-21,17.0373568342
2023-06-22,16.7421779394
2023-06-23,16.7606266203
2023-06-26,16.834421344
2023-06-27,17.8029770926
2023-06-28,17.9228935186
2023-06-29,18.6147190533
2023-06-30,18.8822249267
2023-07-03,19.0298143741
2023-07-05,18.4948026272
2023-07-06,17.8214257735
2023-07-07,17.8583231353
2023-07-10,17.8398744544
2023-07-11,18.8822249267
2023-07-12,18.4855782868
2023-07-13,18.430232244
2023-07-14,18.2918671371
2023-07-17,18.4486809249
2023-07-18,18.9560196504
2023-07-19,19.0943847573
2023-07-20,18.808430203
2023-07-21,19.1128334382
2023-07-24,19.9983701226
2023-07-25,19.9522484203
2023-07-26,20.3304463793
2023-07-27,20.6071765932
2023-07-28,21.1698613614
2023-07-31,21.3174508088
2023-08-01,21.4927132775
2023-08-02,21.3635725111
2023-08-03,21.1698613614
2023-08-04,20.9392528498
2023-08-07,20.3950167625
2023-08-08,20.644073955
2023-08-09,20.1920812723
2023-08-10,19.9706971012
2023-08-11,19.6570695255
2023-08-14,19.0021413527
2023-08-15,18.2180724134
2023-08-16,17.9966882423
2023-08-17,17.5446955596
2023-08-18,17.6277146238
2023-08-21,17.5908172619
2023-08-22,15.8658655954
2023-08-23,16.2256148735
2023-08-24,15.5153406579
2023-08-25,14.3161763978
2023-08-28,14.5098875475
2023-08-29,14.6312701331
2023-08-30,14.6499443771
2023-08-31,15.1448118417
2023-09-01,15.0047550121
2023-09-05,14.2764594981
2023-09-06,13.9123117411
2023-09-07,13.6882208138
2023-09-08,13.6695465698
2023-09-11,13.2213647151
2023-09-12,13.3427473007
2023-09-13,13.5388268622
2023-09-14,13.8656261313
2023-09-15,13.7535806676
2023-09-18,13.5668382281
2023-09-19,13.5761753501
2023-09-20,13.4828041303
2023-09-21,13.3053988128
2023-09-22,13.1933533491
2023-09-25,13.3707586666
2023-09-26,13.2120275931
2023-09-27,13.1840162272
2023-09-28,13.5108154963
2023-09-29,13.949660229
2023-10-02,14.1083913026
2023-10-03,13.5668382281
2023-10-04,13.7255693017
2023-10-05,13.2867245689
2023-10-06,13.258713203
2023-10-09,13.0719707635
2023-10-10,13.3987700326
2023-10-11,13.7442435456
2023-10-12,13.3987700326
2023-10-13,13.1279934953
2023-10-16,13.1840162272
2023-10-17,13.5668382281
2023-10-18,13.0999821294
2023-10-19,12.8105313482
2023-10-20,12.7171601285
2023-10-23,12.7545086164
2023-10-24,13.0813078855
2023-10-25,13.1653419832
2023-10-26,13.249376081
2023-10-27,12.8385427141
2023-10-30,12.8292055922
2023-10-31,13.0532965195
2023-11-01,13.1466677393
2023-11-02,13.604186716
2023-11-03,13.8189405214
2023-11-06,13.3800957886
2023-11-07,13.1933533491
2023-11-08,13.1653419832
2023-11-09,12.5677661769
2023-11-10,12.6237889087
2023-11-13,12.2129555419
2023-11-14,13.3707586666
2023-11-15,14.1364026685
2023-11-16,13.4921412523
2023-11-17,14.0897170586
2023-11-20,14.1644140344
2023-11-21,13.9123117411
2023-11-22,13.2680503249
2023-11-24,14.0523685707
2023-11-27,14.33248223
2023-11-28,14.5026568211
2023-11-29,14.6539231243
2023-11-30,14.7673728517
2023-12-01,15.3062590569
2023-12-04,15.4386170722
2023-12-05,14.6161065485
2023-12-06,14.3608446618
2023-12-07,15.0793596021
2023-12-08,15.4575253601
2023-12-11,16.5636602024
2023-12-12,15.7789662545
2023-12-13,16.3556690355
2023-12-14,17.0836381197
2023-12-15,16.6014767782
2023-12-18,17.1687254153
2023-12-19,17.3861707262
2023-12-20,17.0363674
2023-12-21,17.423987302
2023-12-22,17.414533158
2023-12-26,17.7265199084
2023-12-27,17.8777862116
2023-12-28,17.8305154919
2023-12-29,17.4428955899
2024-01-02,17.2916292867
2024-01-03,15.9775032775
2024-01-04,16.2705817399
2024-01-05,16.6865640738
2024-01-08,17.6319784689
2024-01-09,17.5279828854
2024-01-10,17.6414326129
2024-01-11,17.3389000064
2024-01-12,17.1687254153
2024-01-16,17.0930922637
2024-01-17,16.9796425363
2024-01-18,16.7243806496
2024-01-19,17.026913256
2024-01-22,17.7076116205
2024-01-23,17.6792491887
2024-01-24,17.8872403556
2024-01-25,18.4166724169
2024-01-26,18.7475674551
2024-01-29,18.1614105302
2024-01-30,17.6981574766
2024-01-31,17.1592712714
2024-02-01,17.2632668548
2024-02-02,17.1309088395
2024-02-05,17.2538127109
2024-02-06,17.6981574766
2024-02-07,17.423987302
2024-02-08,18.0385066588
2024-02-09,18.0763232346
2024-02-12,18.8893796144
2024-02-13,18.199227106
2024-02-14,18.5301221443
2024-02-15,19.173003933
2024-02-16,19.0028293418
2024-02-20,18.7381133112
2024-02-21,18.8421088947
2024-02-22,19.2108205088
2024-02-23,19.2769995164
2024-02-26,19.6646194184
2024-02-27,20.5060382301
2024-02-28,20.1562349039
2024-02-29,19.8253398656
2024-03-01,19.5889862668
2024-03-04,19.4566282515
2024-03-05,19.7591608579
2024-03-06,16.5825684903
2024-03-07,15.9869574214
2024-03-08,16.1287695807
2024-03-11,16.7149265056
2024-03-12,17.0111887822
2024-03-13,17.1927688872
2024-03-14,16.8200518296
2024-03-15,16.523789553
2024-03-18,16.3039820575
2024-03-19,17.8330776784
2024-03-20,18.5211707078
2024-03-21,19.161479499
2024-03-22,18.1962378884
2024-03-25,18.0719988692
2024-03-26,17.7948502879
2024-03-27,19.0372404798
2024-03-28,19.3717301469
2024-04-01,19.266604823
2024-04-02,18.6262960317
2024-04-03,18.1771241931
2024-04-04,17.3934626874
2024-04-05,17.8330776784
2024-04-08,18.5785117936
2024-04-09,18.5211707078
2024-04-10,18.5307275554
2024-04-11,18.9225583083
2024-04-12,18.2153515836
2024-04-15,16.9825182393
2024-04-16,16.9251771535
2024-04-17,17.1545414967
2024-04-18,17.9095324595
2024-04-19,18.0815557168
2024-04-22,17.9573166976
2024-04-23,18.8461035272
2024-04-24,18.4064885362
2024-04-25,18.1580104978
2024-04-26,18.282249517
2024-04-29,18.568954946
2024-04-30,18.1675673455
2024-05-01,17.9764303929
2024-05-02,19.0945815656
2024-05-03,19.2092637372
2024-05-06,19.3717301469
2024-05-07,19.0181267846
2024-05-08,19.0945815656
2024-05-09,19.3908438422
2024-05-10,19.6679924235
2024-05-13,20.1936190431
2024-05-14,20.8243709867
2024-05-15,20.5567792531
2024-05-16,20.2605169765
2024-05-17,20.3083012147
2024-05-20,20.1649485002
2024-05-21,20.2605169765
2024-05-22,20.3847559957
2024-05-23,20.3943128434
2024-05-24,20.5663361007
2024-05-28,20.585449796
2024-05-29,20.5567792531
2024-05-30,20.0980505668
2024-05-31,21.1206332633
2024-06-03,21.9903063977
2024-06-04,21.4837934732
2024-06-05,21.4356019222
2024-06-06,20.4621325903
2024-06-07,20.7223669661
2024-06-10,20.4428559698
2024-06-11,20.2886430064
2024-06-12,20.7512818968
2024-06-13,20.6934520355
2024-06-14,20.2886430064
2024-06-17,21.0211545828
2024-06-18,20.9633247215
2024-06-20,20.4332176596
2024-06-21,20.5296007618
2024-06-24,20.7320052763
2024-06-25,20.3271962472
2024-06-26,20.5585156924
2024-06-27,20.3561111779
2024-06-28,20.45249428
2024-07-01,20.4814092107
2024-07-02,20.674175415
2024-07-03,20.8187500683
2024-07-05,21.0404312033
2024-07-08,20.5006858311
2024-07-09,21.2235590974
2024-07-10,21.1078993748
2024-07-11,22.5440075971
2024-07-12,22.630752389
2024-07-15,21.9753472943
2024-07-16,22.8909867649
2024-07-17,22.9584549364
2024-07-18,22.3897946336
2024-07-19,21.8500492615
2024-07-22,21.2331974076
2024-07-23,21.0307928931
2024-07-24,20.3368345574
2024-07-25,20.3271962472
2024-07-26,21.3103038893
2024-07-29,21.3006655791
2024-07-30,21.7151129184
2024-07-31,22.0042622249
2024-08-01,21.4934317835
2024-08-02,20.3657494881
2024-08-05,20.404302729
2024-08-06,20.7127286559
2024-08-07,20.5103241413
2024-08-08,21.3874103711
2024-08-09,21.4452402324
2024-08-12,20.8187500683
2024-08-13,20.760920207
2024-08-14,20.7416435865
2024-08-15,21.6765596776
2024-08-16,21.9657089841
2024-08-19,21.5801765754
2024-08-20,21.3295805098
2024-08-21,20.6548987946
2024-08-22,20.3850261085
2024-08-23,20.9440481011
2024-08-26,20.8862182398
2024-08-27,20.3753877983
2024-08-28,21.2331974076
2024-08-29,21.1946441667
2024-08-30,21.5319850243
2024-09-03,22.1777518089
2024-09-04,22.1388775726
2024-09-05,21.9639435092
2024-09-06,22.1777518089
2024-09-09,21.4585784373
2024-09-10,21.6140753825
2024-09-11,21.4877341145
2024-09-12,21.8667579185
2024-09-13,21.7695723277
2024-09-16,21.9056321548
2024-09-17,21.9250692729
2024-09-18,21.9250692729
2024-09-19,22.2652188405
2024-09-20,22.3721229903
2024-09-23,22.3526858722
2024-09-24,22.5567756128
2024-09-25,22.0028177455
2024-09-26,21.8376022412
2024-09-27,21.5752011462
2024-09-30,21.8570393594
2024-10-01,21.0892731925
2024-10-02,20.8171535384
2024-10-03,20.8657463337
2024-10-04,21.3516742875
2024-10-07,21.293362933
2024-10-08,21.3711114056
2024-10-09,21.3225186103
2024-10-10,21.3419557284
2024-10-11,21.7209795323
2024-10-14,22.2652188405
2024-10-15,23.4022902523
2024-10-16,23.7327212608
2024-10-17,23.7715954971
2024-10-18,23.9756852377
2024-10-21,23.3148232206
2024-10-22,22.4790271402
2024-10-23,22.0514105409
2024-10-24,21.9056321548
2024-10-25,22.0902847772
2024-10-28,22.5664941718
2024-10-29,22.974673653
2024-10-30,22.721991117
2024-10-31,21.9736620683
2024-11-01,21.9250692729
2024-11-04,22.2652188405
2024-11-05,22.0805662181
2024-11-06,21.934787832
2024-11-07,22.2652188405
2024-11-08,21.8861950366
2024-11-11,22.0028177455
2024-11-12,22.4401529039
2024-11-13,22.4109972266
2024-11-14,22.3721229903
2024-11-15,22.2263446042
2024-11-18,21.672386737
2024-11-19,22.0319734227
2024-11-20,21.6237939416
2024-11-21,21.7404166505
2024-11-22,22.58593129
2024-11-25,24.1992120964
2024-11-26,23.9270924423
2024-11-27,21.9833806274
2024-11-29,22.070847659
2024-12-02,22.4109972266
2024-12-03,22.712272558
2024-12-04,23.505928329
2024-12-05,22.986622701
2024-12-06,22.7220707774
2024-12-09,22.4673170731
2024-12-10,22.4967117313
2024-12-11,22.4967117313
2024-12-12,22.0557918585
2024-12-13,22.712272558
2024-12-16,22.8788422877
2024-12-17,22.6926761192
2024-12-18,22.4281241955
2024-12-19,23.5745158647
2024-12-20,24.0350321763
2024-12-23,23.6822962781
2024-12-24,23.7214891557
2024-12-26,23.7312873751
2024-12-27,23.7214891557
2024-12-30,23.6235069617
2024-12-31,23.6626998393
2025-01-02,23.6626998393
2025-01-03,23.6822962781
2025-01-06,23.6724980587
2025-01-07,23.6333051811
2025-01-08,23.6039105229
2025-01-10,23.5255247678
2025-01-13,23.6626998393
2025-01-14,23.6431034005
2025-01-15,23.6235069617
2025-01-16,23.6431034005
2025-01-17,23.6137087423
2025-01-21,23.7410855945
2025-01-22,23.7116909363
2025-01-23,23.6626998393
2025-01-24,23.6822962781
2025-01-27,23.6920944975
2025-01-28,23.7410855945
2025-01-29,23.7312873751
2025-01-30,23.7508838139
2025-01-31,23.7116909363
2025-02-03,23.6724980587
2025-02-04,23.7704802526
2025-02-05,23.780278472
2025-02-06,23.8390677884
2025-02-07,23.7606820333
2025-02-10,23.8096731302
2025-02-11,23.8194713496
2025-02-12,23.8096731302
2025-02-13,23.8194713496
2025-02-14,23.8390677884
2025-02-18,23.829269569
2025-02-19,23.829269569
2025-02-20,23.8586642272
2025-02-21,23.829269569
2025-02-24,23.8096731302
2025-02-25,23.829269569
2025-02-26,23.8390677884
2025-02-27,23.8194713496
2025-02-28,23.7998749108
2025-03-03,23.7508838139
2025-03-04,23.7704802526
2025-03-05,23.8684624466
2025-03-06,23.8978571048
2025-03-07,23.9566464212
2025-03-10,23.927251763
2025-03-11,23.9860410793
2025-03-12,23.9563431333
2025-03-13,23.976141764
2025-03-14,23.946443818
2025-03-17,23.9860410793
2025-03-18,23.9959403947
2025-03-19,24.0454369714
2025-03-20,24.0652356021
2025-03-21,24.1048328635
2025-03-24,24.1246314942
2025-03-25,24.1246314942
2025-03-26,24.1840273862
2025-03-27,24.2038260169
2025-03-28,24.2137253323
2025-03-31,24.2038260169
2025-04-01,24.2137253323
2025-04-02,24.2038260169
2025-04-03,23.718759565
2025-04-04,23.1050020137
2025-04-07,23.114901329
2025-04-08,22.8773177608
2025-04-09,23.5702698349
2025-04-10,23.5900684656
2025-04-11,23.5405718888
2025-04-14,23.7979540878
2025-04-15,23.7979540878
2025-04-16,23.6197664116
2025-04-17,23.6197664116
2025-04-21,23.5702698349
2025-04-22,23.8177527185
2025-04-23,23.8870479259
2025-04-24,23.9860410793
2025-04-25,23.9068465566
2025-04-28,23.9167458719
2025-04-29,23.8375513492
2025-04-30,23.8969472412
2025-05-01,23.8177527185
2025-05-02,24.0157390254
2025-05-05,23.8870479259
2025-05-06,23.9662424487
2025-05-07,24.0157390254
2025-05-08,24.1345308095
2025-05-09,24.1444301248
2025-05-12,24.3028191704
2025-05-13,24.322617801
2025-05-14,24.3325171164
2025-05-15,24.292919855
2025-05-16,24.58
2025-05-19,24.64
2025-05-20,24.66
