date,CMA
2019-07-01,53.3033156556
2019-07-02,51.5365162598
2019-07-03,52.3688101901
2019-07-05,53.2814131838
2019-07-08,52.4783225493
2019-07-09,53.0404859934
2019-07-10,52.1862895913
2019-07-11,52.9674777539
2019-07-12,53.1792016485
2019-07-15,52.1132813519
2019-07-16,52.383411838
2019-07-17,50.5144009069
2019-07-18,50.6239132661
2019-07-19,51.5949228514
2019-07-22,51.3539956611
2019-07-23,52.0183706405
2019-07-24,52.8360629229
2019-07-25,52.4126151338
2019-07-26,53.3471205993
2019-07-29,52.6316398523
2019-07-30,53.4639337825
2019-07-31,53.4420313107
2019-08-01,49.9449366388
2019-08-02,49.5652937935
2019-08-05,47.0392087069
2019-08-06,47.5502663834
2019-08-07,45.7761661636
2019-08-08,46.155809009
2019-08-09,45.725060396
2019-08-12,44.710245867
2019-08-13,45.1774985998
2019-08-14,43.6370247464
2019-08-15,43.271983549
2019-08-16,44.7759532826
2019-08-19,45.3162142548
2019-08-20,44.4547170288
2019-08-21,44.9219697616
2019-08-22,44.9438722334
2019-08-23,43.5275123872
2019-08-26,43.6735288662
2019-08-27,42.9288448233
2019-08-28,43.8560494649
2019-08-29,44.9219697616
2019-08-30,45.0095796489
2019-09-03,43.7538379296
2019-09-04,44.1918873666
2019-09-05,45.5425397973
2019-09-06,44.9803763531
2019-09-09,46.1485081851
2019-09-10,46.7763790447
2019-09-11,48.0175191162
2019-09-12,47.7692911019
2019-09-13,48.388905131
2019-09-16,49.052777305
2019-09-17,48.3003888411
2019-09-18,49.3625843196
2019-09-19,48.6839594306
2019-09-20,48.6618303581
2019-09-23,48.5438086383
2019-09-24,47.5922585221
2019-09-25,48.3151415561
2019-09-26,47.9315709666
2019-09-27,48.5290559233
2019-09-30,48.6765830731
2019-10-01,47.2455697201
2019-10-02,46.640708406
2019-10-03,46.7808591983
2019-10-04,47.1423007153
2019-10-07,47.2308170051
2019-10-08,45.9768362319
2019-10-09,46.1686215267
2019-10-10,47.1054189278
2019-10-11,48.2118725512
2019-10-14,48.1381089763
2019-10-15,49.4215951795
2019-10-16,48.3077651986
2019-10-17,47.6438930246
2019-10-18,48.2782597686
2019-10-21,48.3225179136
2019-10-22,48.5954431407
2019-10-23,48.5143032083
2019-10-24,47.695527527
2019-10-25,48.3815287735
2019-10-28,49.0085191601
2019-10-29,49.4068424645
2019-10-30,49.06753002
2019-10-31,48.2561306962
2019-11-01,49.8789293439
2019-11-04,51.7008896438
2019-11-05,52.4975362526
2019-11-06,51.8926749385
2019-11-07,52.9474940595
2019-11-08,52.9843758469
2019-11-11,52.7114506198
2019-11-12,52.6819451899
2019-11-13,51.6640078563
2019-11-14,51.3099426968
2019-11-15,51.6049969964
2019-11-18,51.0296411122
2019-11-19,51.2288027644
2019-11-20,51.1107810446
2019-11-21,50.9411248223
2019-11-22,51.568115209
2019-11-25,52.0106966583
2019-11-26,51.8631695085
2019-11-27,52.3278800304
2019-11-29,51.9369330834
2019-12-02,51.7082660013
2019-12-03,50.85998489
2019-12-04,51.7230187162
2019-12-05,52.0475784458
2019-12-06,52.6450634024
2019-12-09,52.1877292381
2019-12-10,51.568115209
2019-12-11,51.4869752766
2019-12-12,53.7293879534
2019-12-13,53.5507118676
2019-12-16,53.4911531724
2019-12-17,54.1686333308
2019-12-18,53.7144982796
2019-12-19,53.2752529021
2019-12-20,53.4613738247
2019-12-23,53.364590945
2019-12-24,53.4464841509
2019-12-26,53.4762634986
2019-12-27,53.0370181211
2019-12-30,53.1561355116
2019-12-31,53.4167048033
2020-01-02,53.4167048033
2020-01-03,52.6052175805
2020-01-06,51.8383993792
2020-01-07,51.4959368815
2020-01-08,51.8756235637
2020-01-09,51.9872961173
2020-01-10,50.9375741135
2020-01-13,51.1832537314
2020-01-14,51.3321504695
2020-01-15,49.865517599
2020-01-16,50.8035670492
2020-01-17,51.1609192207
2020-01-21,49.3667135262
2020-01-22,49.4337170584
2020-01-23,49.1284787452
2020-01-24,48.190429295
2020-01-27,46.6940170768
2020-01-28,47.0141450638
2020-01-29,46.1430991458
2020-01-30,46.5153409911
2020-01-31,45.5326225194
2020-02-03,46.1579888196
2020-02-04,46.8280241412
2020-02-05,47.9745290247
2020-02-06,47.1034831067
2020-02-07,46.202657841
2020-02-10,45.6591847469
2020-02-11,46.3292200684
2020-02-12,46.6865722399
2020-02-13,46.8801379995
2020-02-14,46.7237964245
2020-02-18,46.128209472
2020-02-19,46.8801379995
2020-02-20,47.2226004972
2020-02-21,46.5153409911
2020-02-24,44.5052350264
2020-02-25,42.2792287914
2020-02-26,41.4975209162
2020-02-27,39.6139771789
2020-02-28,39.1896214752
2020-03-02,40.9614926589
2020-03-03,37.9686682226
2020-03-04,37.5145331713
2020-03-05,34.7822780266
2020-03-06,33.3603141775
2020-03-09,26.7939680261
2020-03-10,29.9580237113
2020-03-11,28.312714755
2020-03-12,26.5259538974
2020-03-13,29.3493172307
2020-03-16,23.8695636645
2020-03-17,26.1085211466
2020-03-18,20.8109200534
2020-03-19,21.9721420696
2020-03-20,21.9569626968
2020-03-23,20.7502025624
2020-03-24,23.1485434584
2020-03-25,25.099092858
2020-03-26,25.797344005
2020-03-27,24.9472991304
2020-03-30,23.5507968366
2020-03-31,22.2681398384
2020-04-01,20.621177894
2020-04-02,21.0917384495
2020-04-03,20.7502025624
2020-04-06,22.0025008151
2020-04-07,23.2851578133
2020-04-08,25.0611444261
2020-04-09,26.3741601698
2020-04-13,24.878991953
2020-04-14,23.4445412272
2020-04-15,21.3421981
2020-04-16,19.7711330194
2020-04-17,22.7690591394
2020-04-20,22.480651057
2020-04-21,22.3364470158
2020-04-22,23.1105950265
2020-04-23,23.9834089602
2020-04-24,24.3856623383
2020-04-27,26.1920076967
2020-04-28,26.7156960569
2020-04-29,28.4461445515
2020-04-30,26.45764672
2020-05-01,24.9169403849
2020-05-04,24.4008417111
2020-05-05,23.9606399011
2020-05-06,23.778487428
2020-05-07,24.5678148115
2020-05-08,25.7214471412
2020-05-11,24.4236107702
2020-05-12,23.1181847129
2020-05-13,22.1846532882
2020-05-14,23.9530502147
2020-05-15,22.799417885
2020-05-18,25.5392946681
2020-05-19,24.3932520247
2020-05-20,25.2357072129
2020-05-21,25.0611444261
2020-05-22,24.7803260301
2020-05-26,27.8465593275
2020-05-27,29.9261333956
2020-05-28,28.5220414153
2020-05-29,27.5885099906
2020-06-01,28.5220414153
2020-06-02,28.6434763974
2020-06-03,30.3891042648
2020-06-04,32.5597545694
2020-06-05,34.5482524009
2020-06-08,35.4969631984
2020-06-09,34.6924564421
2020-06-10,31.7248890676
2020-06-11,28.6131176519
2020-06-12,30.2221311644
2020-06-15,31.0251719516
2020-06-16,32.0212513896
2020-06-17,30.8475763929
2020-06-18,30.9325133992
2020-06-19,30.4537775453
2020-06-22,30.5464360977
2020-06-23,30.7549178405
2020-06-24,28.9171898852
2020-06-25,29.866940047
2020-06-26,27.3111083108
2020-06-29,28.5774418599
2020-06-30,29.4190903772
2020-07-01,27.7512364346
2020-07-02,27.2338928505
2020-07-06,27.6508563362
2020-07-07,26.8323724569
2020-07-08,26.8400940029
2020-07-09,25.7899637428
2020-07-10,27.619970152
2020-07-13,27.7975657108
2020-07-14,26.9713602855
2020-07-15,28.4847833075
2020-07-16,28.3844032091
2020-07-17,27.4423745933
2020-07-20,26.9713602855
2020-07-21,28.7550374186
2020-07-22,28.3071877488
2020-07-23,28.855417517
2020-07-24,28.8940252471
2020-07-27,28.4461755773
2020-07-28,28.2994662028
2020-07-29,29.9750416914
2020-07-30,29.5349135677
2020-07-31,29.7433953105
2020-08-03,29.3804826471
2020-08-04,29.2492163645
2020-08-05,29.62757212
2020-08-06,29.4422550153
2020-08-07,30.9016272151
2020-08-10,31.6892249103
2020-08-11,32.5463165197
2020-08-12,32.4459364213
2020-08-13,31.8436558309
2020-08-14,32.2915055007
2020-08-17,31.4730216214
2020-08-18,30.5155499136
2020-08-19,30.6390946501
2020-08-20,29.9827632375
2020-08-21,29.62757212
2020-08-24,31.0715012278
2020-08-25,31.2027675103
2020-08-26,30.3225112628
2020-08-27,30.9556780373
2020-08-28,31.0328934976
2020-08-31,30.5232714596
2020-09-01,30.8012471167
2020-09-02,31.0251719516
2020-09-03,31.2259321484
2020-09-04,32.0212513896
2020-09-08,30.8398548469
2020-09-09,30.6545377421
2020-09-10,30.2684604406
2020-09-11,30.5927653739
2020-09-14,32.1834038562
2020-09-15,31.8615698177
2020-09-16,32.3246968488
2020-09-17,32.0028628102
2020-09-18,31.9086674818
2020-09-21,30.3465949532
2020-09-22,29.161303738
2020-09-23,28.6039813786
2020-09-24,28.6353798213
2020-09-25,29.2790478985
2020-09-28,30.2602492356
2020-09-29,29.6165811584
2020-09-30,30.0247609147
2020-10-01,29.8913175328
2020-10-02,30.8725188699
2020-10-05,32.8349215441
2020-10-06,32.4188921771
2020-10-07,33.8318221025
2020-10-08,33.8318221025
2020-10-09,33.2352516896
2020-10-12,33.5963337816
2020-10-13,32.214802299
2020-10-14,31.8615698177
2020-10-15,32.7878238799
2020-10-16,32.7250269943
2020-10-19,32.3560952916
2020-10-20,33.9181678202
2020-10-21,33.2901989645
2020-10-22,35.4174434632
2020-10-23,36.4143440217
2020-10-26,35.5901348986
2020-10-27,34.0437615913
2020-10-28,33.1018083077
2020-10-29,34.4990390117
2020-10-30,35.7235782804
2020-11-02,37.0580120988
2020-11-03,38.3139498103
2020-11-04,34.2557010801
2020-11-05,36.4771409073
2020-11-06,35.2840000814
2020-11-09,42.332950487
2020-11-10,41.6421847457
2020-11-11,39.3736472544
2020-11-12,37.8665220006
2020-11-13,39.6248347966
2020-11-16,41.0063662793
2020-11-17,40.8258252332
2020-11-18,39.9152703924
2020-11-19,39.978067278
2020-11-20,39.5934363539
2020-11-23,40.7787275691
2020-11-24,42.851024793
2020-11-25,41.8384250131
2020-11-27,40.417645477
2020-11-30,38.6200846275
2020-12-01,40.158608324
2020-12-02,40.8336748439
2020-12-03,41.4223956462
2020-12-04,42.5213411437
2020-12-07,41.7599289061
2020-12-08,41.3125010964
2020-12-09,41.1476592718
2020-12-10,41.6500343564
2020-12-11,41.3595987606
2020-12-14,41.2104561574
2020-12-15,42.1091017664
2020-12-16,42.1568174624
2020-12-17,41.9659546782
2020-12-18,41.8546180541
2020-12-21,42.8964107512
2020-12-22,43.0634156874
2020-12-23,44.5823653451
2020-12-24,44.4551234889
2020-12-28,44.6937019692
2020-12-29,43.9143456003
2020-12-30,44.3278816328
2020-12-31,44.4233130249
2021-01-04,44.1370188486
2021-01-05,45.1708589297
2021-01-06,48.8608727578
2021-01-07,49.5766081986
2021-01-08,48.8131570617
2021-01-11,49.7595183668
2021-01-12,50.5309221196
2021-01-13,50.6422587437
2021-01-14,52.3918342657
2021-01-15,50.7217849038
2021-01-19,50.8172162959
2021-01-20,50.1969122473
2021-01-21,49.3539349503
2021-01-22,49.4334611104
2021-01-25,48.7972518297
2021-01-26,47.8111274446
2021-01-27,45.1708589297
2021-01-28,46.8806713716
2021-01-29,45.4889635701
2021-02-01,46.2603673229
2021-02-02,47.7475065166
2021-02-03,48.5745785815
2021-02-04,50.4354907275
2021-02-05,49.8151866788
2021-02-08,50.2605331753
2021-02-09,49.990144231
2021-02-10,50.1332913192
2021-02-11,48.9006358378
2021-02-12,49.5527503505
2021-02-16,52.4156921137
2021-02-17,51.5568095848
2021-02-18,51.1035104723
2021-02-19,53.0519013944
2021-02-22,54.1891254837
2021-02-23,55.3422548049
2021-02-24,57.3145035751
2021-02-25,55.3343021889
2021-02-26,54.1573150196
2021-03-01,55.9387010056
2021-03-02,55.6285489812
2021-03-03,55.5728806692
2021-03-04,54.3720356519
2021-03-05,55.5728806692
2021-03-08,57.3940297352
2021-03-09,55.2945391089
2021-03-10,56.1931847179
2021-03-11,56.0659428617
2021-03-12,57.0838777108
2021-03-15,56.3452396308
2021-03-16,54.9562788932
2021-03-17,55.4620854046
2021-03-18,56.706529996
2021-03-19,55.6788596237
2021-03-22,54.4986444305
2021-03-23,53.6636622531
2021-03-24,53.5833755052
2021-03-25,56.1766374603
2021-03-26,56.9795049387
2021-03-29,55.0927663645
2021-03-30,57.9268885631
2021-03-31,57.597712897
2021-04-01,57.597712897
2021-04-05,58.1597201318
2021-04-06,57.413053377
2021-04-07,57.7020856692
2021-04-08,56.9955622882
2021-04-09,57.3969960274
2021-04-12,58.0071753109
2021-04-13,56.6663866221
2021-04-14,57.3247379543
2021-04-15,56.0160639646
2021-04-16,56.3291822812
2021-04-19,55.7109743229
2021-04-20,54.0329812931
2021-04-21,55.5182861281
2021-04-22,54.4986444305
2021-04-23,56.5620138499
2021-04-26,57.0116196378
2021-04-27,57.597712897
2021-04-28,58.8983582119
2021-04-29,60.5522652173
2021-04-30,60.343519673
2021-05-03,60.1749175025
2021-05-04,61.4835914922
2021-05-05,62.3266023445
2021-05-06,62.6718353602
2021-05-07,63.0893264489
2021-05-10,62.455061141
2021-05-11,61.8850252314
2021-05-12,61.2106165496
2021-05-13,62.7360647584
2021-05-14,63.7717638055
2021-05-17,63.9483946508
2021-05-18,62.4871758402
2021-05-19,61.901082581
2021-05-20,61.491620167
2021-05-21,62.3266023445
2021-05-24,62.0215127027
2021-05-25,60.8814408834
2021-05-26,61.9171399305
2021-05-27,63.1936992211
2021-05-28,63.0170683759
2021-06-01,63.4345594646
2021-06-02,62.9929823515
2021-06-03,62.9528389776
2021-06-04,62.5754912628
2021-06-07,62.3747743932
2021-06-08,61.9572833044
2021-06-09,61.1062437774
2021-06-10,59.2114765285
2021-06-11,59.2435912276
2021-06-14,58.5290391719
2021-06-15,59.1692765153
2021-06-16,60.4011255813
2021-06-17,56.7623082747
2021-06-18,55.1981841318
2021-06-21,57.2890858358
2021-06-22,57.2890858358
2021-06-23,57.8969060986
2021-06-24,58.6749160349
2021-06-25,59.7122626168
2021-06-28,58.1400342037
2021-06-29,57.5565267514
2021-06-30,57.8158633969
2021-07-01,58.4966220912
2021-07-02,58.1319299335
2021-07-06,55.9842983383
2021-07-07,55.1657670511
2021-07-08,53.8852923641
2021-07-09,56.1220709312
2021-07-12,56.5597015204
2021-07-13,55.8708385559
2021-07-14,55.5790848298
2021-07-15,55.9356727173
2021-07-16,54.023064957
2021-07-19,51.4864283936
2021-07-20,53.21263794
2021-07-21,55.4251036965
2021-07-22,54.3958613849
2021-07-23,54.3148186832
2021-07-26,54.9064304056
2021-07-27,54.8091791636
2021-07-28,55.4332079667
2021-07-29,56.2355307136
2021-07-30,55.6439189912
2021-08-02,54.8334919741
2021-08-03,56.2193221733
2021-08-04,55.6925446122
2021-08-05,56.8109338957
2021-08-06,58.5533519824
2021-08-09,58.342640958
2021-08-10,59.4691345117
2021-08-11,60.6928793074
2021-08-12,61.1872397878
2021-08-13,60.7415049284
2021-08-16,60.101267585
2021-08-17,58.7640630068
2021-08-18,58.2453897159
2021-08-19,57.4673797795
2021-08-20,57.7672377758
2021-08-23,58.8045843577
2021-08-24,59.6879498063
2021-08-25,60.960320223
2021-08-26,60.0283291534
2021-08-27,61.2925953
2021-08-30,59.5906985642
2021-08-31,59.8986608307
2021-09-01,58.7316459261
2021-09-02,58.9423569506
2021-09-03,58.6019776034
2021-09-07,59.0477124628
2021-09-08,58.4398922
2021-09-09,59.2584234872
2021-09-10,58.9990868418
2021-09-13,60.1255803955
2021-09-14,58.5047263614
2021-09-15,59.9446413159
2021-09-16,60.3455267293
2021-09-17,60.5991481134
2021-09-20,58.8810677699
2021-09-21,58.349280997
2021-09-22,60.1900813649
2021-09-23,63.1353619537
2021-09-24,64.1743914947
2021-09-27,67.0214960638
2021-09-28,66.7596933448
2021-09-29,67.5123761619
2021-09-30,65.8597464982
2021-10-01,67.5532828368
2021-10-04,67.8805362355
2021-10-05,68.796845752
2021-10-06,68.6168563827
2021-10-07,68.8459337618
2021-10-08,68.9113844416
2021-10-11,68.289602984
2021-10-12,68.4368670134
2021-10-13,67.4387441472
2021-10-14,67.4551068171
2021-10-15,67.9050802404
2021-10-18,68.5595870379
2021-10-19,68.7559390772
2021-10-20,71.1203448831
2021-10-21,70.9158115089
2021-10-22,72.3148197886
2021-10-25,72.5766225076
2021-10-26,71.684856996
2021-10-27,69.2795445152
2021-10-28,70.1304033519
2021-10-29,69.6149792489
2021-11-01,71.3985102721
2021-11-02,71.3494222623
2021-11-03,73.3865746695
2021-11-04,71.7175823359
2021-11-05,71.6275876512
2021-11-08,71.9139343751
2021-11-09,71.6275876512
2021-11-10,72.3311824585
2021-11-11,72.8466065615
2021-11-12,72.6175291824
2021-11-15,73.2883986499
2021-11-16,73.5583827038
2021-11-17,72.9038759063
2021-11-18,73.0675026057
2021-11-19,71.93847838
2021-11-22,73.0429586008
2021-11-23,74.0983508118
2021-11-24,74.0492628019
2021-11-26,69.7540619434
2021-11-29,69.8031499532
2021-11-30,67.5205574969
2021-12-01,65.9824665228
2021-12-02,69.2304565054
2021-12-03,67.0133147288
2021-12-06,68.5268616981
2021-12-07,69.9995019924
2021-12-08,69.1977311655
2021-12-09,68.5923123778
2021-12-10,69.1568244906
2021-12-13,67.0460400687
2021-12-14,69.058648471
2021-12-15,70.1638507755
2021-12-16,71.8463975673
2021-12-17,69.0668962494
2021-12-20,67.541057247
2021-12-21,69.9329129805
2021-12-22,70.0566296564
2021-12-23,70.3535496785
2021-12-27,71.4257608693
2021-12-28,71.52473421
2021-12-29,72.2422909301
2021-12-30,71.7721675618
2021-12-31,71.755672005
2022-01-03,73.083564326
2022-01-04,76.2094723363
2022-01-05,76.159985666
2022-01-06,79.5828136984
2022-01-07,80.0611848451
2022-01-10,80.1024237371
2022-01-11,80.2921226401
2022-01-12,81.1251482576
2022-01-13,81.47155495
2022-01-14,83.5005084343
2022-01-18,82.0736427726
2022-01-19,79.7312737095
2022-01-20,77.149719073
2022-01-21,73.9825721707
2022-01-24,74.6671377772
2022-01-25,76.3579323474
2022-01-26,76.308445677
2022-01-27,75.929047871
2022-01-28,76.8610468293
2022-01-31,76.5228879152
2022-02-01,78.3868858317
2022-02-02,78.6425669618
2022-02-03,78.3703902749
2022-02-04,80.0281937316
2022-02-07,80.5313082134
2022-02-08,82.8984206118
2022-02-09,81.9416783184
2022-02-10,82.6262439248
2022-02-11,81.3313427174
2022-02-14,80.7457504516
2022-02-15,82.6179961464
2022-02-16,82.881925055
2022-02-17,79.8302470502
2022-02-18,79.0632036598
2022-02-22,78.9064958703
2022-02-23,77.0754890674
2022-02-24,75.0382878048
2022-02-25,78.7992747512
2022-02-28,78.7580358593
2022-03-01,72.2422909301
2022-03-02,77.2569401921
2022-03-03,77.0095068403
2022-03-04,74.411456647
2022-03-07,69.6937274072
2022-03-08,69.6854796288
2022-03-09,72.7701487471
2022-03-10,72.7619009687
2022-03-11,72.6134409577
2022-03-14,75.4506767243
2022-03-15,76.2816313138
2022-03-16,79.6968546766
2022-03-17,78.6747805315
2022-03-18,78.8991382707
2022-03-21,78.4088750629
2022-03-22,79.7965692273
2022-03-23,77.5862300193
2022-03-24,78.1429695942
2022-03-25,80.6358333627
2022-03-28,79.0487100968
2022-03-29,79.2315201065
2022-03-30,77.1292049951
2022-03-31,75.1432235262
2022-04-01,74.8191512363
2022-04-04,74.1793162024
2022-04-05,73.7638389077
2022-04-06,72.8331697675
2022-04-07,73.2985043376
2022-04-08,73.5976479898
2022-04-11,74.0297443763
2022-04-12,73.1156943279
2022-04-13,74.0629825599
2022-04-14,73.4314570719
2022-04-18,73.3400520671
2022-04-19,74.8357703281
2022-04-20,72.3761447433
2022-04-21,68.7448731873
2022-04-22,67.2823931098
2022-04-25,69.6256850521
2022-04-26,68.21306225
2022-04-27,68.5537536317
2022-04-28,70.348615545
2022-04-29,68.055180878
2022-05-02,68.3958722597
2022-05-03,69.085564569
2022-05-04,71.37068969
2022-05-05,68.9110641052
2022-05-06,67.6563226751
2022-05-09,65.4293643753
2022-05-10,64.5319334186
2022-05-11,63.1525488001
2022-05-12,63.1857869837
2022-05-13,63.3685969934
2022-05-16,62.6290474087
2022-05-17,65.1966970902
2022-05-18,62.5210233121
2022-05-19,60.4934941138
2022-05-20,60.7261613988
2022-05-23,64.0582893026
2022-05-24,63.792383834
2022-05-25,65.7783653028
2022-05-26,67.8391326847
2022-05-27,68.8279686462
2022-05-31,69.1437313902
2022-06-01,67.1162021919
2022-06-02,68.6617777283
2022-06-03,68.1050381534
2022-06-06,67.9554663273
2022-06-07,68.0053236026
2022-06-08,67.5150603949
2022-06-09,65.5955552932
2022-06-10,62.529332858
2022-06-13,62.1803319304
2022-06-14,62.7536905972
2022-06-15,64.0114476241
2022-06-16,61.8397204909
2022-06-17,62.5692195665
2022-06-21,63.6676607034
2022-06-22,63.5334999539
2022-06-23,61.1437616027
2022-06-24,64.1623784673
2022-06-27,63.7095859376
2022-06-28,64.3049242637
2022-06-29,63.7179709845
2022-06-30,61.5294737576
2022-07-01,62.2841279738
2022-07-05,61.9235709594
2022-07-06,61.6049391792
2022-07-07,62.5692195665
2022-07-08,62.2338176927
2022-07-11,62.2338176927
2022-07-12,61.5378588045
2022-07-13,61.1856868369
2022-07-14,59.9698550442
2022-07-15,62.6614550819
2022-07-18,63.307103689
2022-07-19,65.3362850258
2022-07-20,66.3508756942
2022-07-21,66.5521168185
2022-07-22,65.4033654006
2022-07-25,66.2167149447
2022-07-26,64.2965392169
2022-07-27,65.4620607285
2022-07-28,65.0176532456
2022-07-29,65.2105093231
2022-08-01,65.2105093231
2022-08-02,64.2629990295
2022-08-03,65.4788308222
2022-08-04,64.3049242637
2022-08-05,65.5626812906
2022-08-08,65.814232696
2022-08-09,66.4431112095
2022-08-10,68.7154589048
2022-08-11,70.6943299605
2022-08-12,71.8263112848
2022-08-15,71.8011561442
2022-08-16,72.5390402667
2022-08-17,71.7424608163
2022-08-18,72.6061206415
2022-08-19,71.2561280992
2022-08-22,69.0257056381
2022-08-23,68.8076944201
2022-08-24,68.4303673121
2022-08-25,69.5036533084
2022-08-26,68.6064532958
2022-08-29,67.8098738454
2022-08-30,67.7092532833
2022-08-31,67.3319261752
2022-09-01,67.9356495481
2022-09-02,67.9524196418
2022-09-06,67.071989723
2022-09-07,68.9334701228
2022-09-08,70.9458813659
2022-09-09,70.9123411785
2022-09-12,71.4825243641
2022-09-13,68.7993093733
2022-09-14,67.5834775806
2022-09-15,67.7441490113
2022-09-16,66.4334083925
2022-09-19,67.1014632885
2022-09-20,66.6532745608
2022-09-21,65.7484407143
2022-09-22,64.4038745312
2022-09-23,62.8394421798
2022-09-26,61.7654805116
2022-09-27,60.9367541849
2022-09-28,62.1629308928
2022-09-29,61.1143383978
2022-09-30,60.1249406404
2022-10-03,61.7485677294
2022-10-04,64.6406534817
2022-10-05,64.0233369323
2022-10-06,62.6280324026
2022-10-07,61.2580970463
2022-10-10,60.2095045513
2022-10-11,58.9156767147
2022-10-12,58.8142000216
2022-10-13,61.2580970463
2022-10-14,60.9790361403
2022-10-17,62.2982331502
2022-10-18,62.8648113531
2022-10-19,57.2074857148
2022-10-20,54.7635886902
2022-10-21,55.2540593733
2022-10-24,56.9960759376
2022-10-25,58.5182263335
2022-10-26,58.5097699425
2022-10-27,58.9748714523
2022-10-28,60.0995714671
2022-10-31,59.6175571751
2022-11-01,59.4737985266
2022-11-02,57.32587519
2022-11-03,55.8375503584
2022-11-04,57.4696338385
2022-11-07,59.3892346157
2022-11-08,60.4462835018
2022-11-09,59.0002406256
2022-11-10,63.0170263927
2022-11-11,62.2559511947
2022-11-14,61.1650767443
2022-11-15,61.9092391601
2022-11-16,60.5054782394
2022-11-17,59.3131270959
2022-11-18,59.1101737097
2022-11-21,59.8797052988
2022-11-22,60.9959489225
2022-11-23,60.6746060611
2022-11-25,60.759169972
2022-11-28,59.3046707048
2022-11-29,60.0403767295
2022-11-30,60.6661496701
2022-12-01,60.5562165859
2022-12-02,59.2962143137
2022-12-05,56.2519135218
2022-12-06,55.5162074971
2022-12-07,55.3132541109
2022-12-08,55.1187571159
2022-12-09,55.7614428386
2022-12-12,57.0214451108
2022-12-13,56.0574165267
2022-12-14,55.6176841901
2022-12-15,54.4299659381
2022-12-16,54.4812343519
2022-12-19,54.2761606968
2022-12-20,54.3359738462
2022-12-21,55.5664157764
2022-12-22,56.0192867646
2022-12-23,56.4636130171
2022-12-27,56.7028656146
2022-12-28,56.0790999139
2022-12-29,56.9592076834
2022-12-30,57.1215576603
2023-01-03,56.4379788102
2023-01-04,57.1642813384
2023-01-05,56.4465235459
2023-01-06,57.7624128323
2023-01-09,57.0873787178
2023-01-10,57.745323361
2023-01-11,58.1383811998
2023-01-12,58.8817731993
2023-01-13,58.5656179811
2023-01-17,58.2750969698
2023-01-18,56.3439867183
2023-01-19,59.6764336125
2023-01-20,59.0697573831
2023-01-23,61.4879175652
2023-01-24,60.8043387152
2023-01-25,61.1119491977
2023-01-26,61.5477307146
2023-01-27,62.0091464384
2023-01-30,61.0094123702
2023-01-31,62.6414568748
2023-02-01,63.5301093799
2023-02-02,63.9829803681
2023-02-03,64.418761885
2023-02-06,64.3418592644
2023-02-07,65.743195907
2023-02-08,65.4441301601
2023-02-09,64.7776407813
2023-02-10,64.1538750806
2023-02-13,64.9314460226
2023-02-14,64.8032749882
2023-02-15,64.4956645056
2023-02-16,63.2823120467
2023-02-17,62.2740332428
2023-02-21,60.3343782557
2023-02-22,59.4030020725
2023-02-23,59.8216941182
2023-02-24,60.1634835432
2023-02-27,59.847328325
2023-02-28,59.8985967388
2023-03-01,60.3941914051
2023-03-02,58.3092759123
2023-03-03,59.300465245
2023-03-06,59.0868468543
2023-03-07,56.9079392697
2023-03-08,57.5060707635
2023-03-09,52.900458261
2023-03-10,50.251590217
2023-03-13,36.3493053533
2023-03-14,37.7762762029
2023-03-15,38.9312749925
2023-03-16,41.3454829889
2023-03-17,37.8544340157
2023-03-20,38.7054857555
2023-03-21,42.2312715344
2023-03-22,38.6620647483
2023-03-23,35.3446998036
2023-03-24,35.0841737608
2023-03-27,36.9773296717
2023-03-28,37.1336452974
2023-03-29,38.8270645754
2023-03-30,38.2625914827
2023-03-31,37.7068025915
2023-04-03,36.6473300175
2023-04-04,34.7628583081
2023-04-05,34.6673320924
2023-04-06,35.8483834863
2023-04-10,36.9599612688
2023-04-11,37.7241709943
2023-04-12,37.4375923473
2023-04-13,38.6273279426
2023-04-14,37.6025921744
2023-04-17,39.1049590211
2023-04-18,38.7662751654
2023-04-19,40.8939045148
2023-04-20,39.7736425309
2023-04-21,37.9760128357
2023-04-24,37.0294348803
2023-04-25,35.353384005
2023-04-26,35.2752261922
2023-04-27,35.8918044935
2023-04-28,37.6633815843
2023-05-01,36.9078560603
2023-05-02,32.3225977074
2023-05-03,30.8983886735
2023-05-04,27.1033926504
2023-05-05,31.6452299962
2023-05-08,31.3933881548
2023-05-09,31.5149669748
2023-05-10,30.4294417965
2023-05-11,28.3712860586
2023-05-12,27.7633919588
2023-05-15,29.786810891
2023-05-16,29.4481270354
2023-05-17,33.0781232314
2023-05-18,33.6860173313
2023-05-19,33.2952282671
2023-05-22,34.4502270567
2023-05-23,35.1536473722
2023-05-24,34.4502270567
2023-05-25,34.0333853883
2023-05-26,33.8597013598
2023-05-30,32.6439131601
2023-05-31,31.3499671477
2023-06-01,33.1562810443
2023-06-02,35.5444364364
2023-06-05,35.0320685523
2023-06-06,37.533118563
2023-06-07,38.0715390514
2023-06-08,37.7328551958
2023-06-09,36.5431196004
2023-06-12,35.6312784507
2023-06-13,37.9065392243
2023-06-14,36.595224809
2023-06-15,37.8760135121
2023-06-16,37.4696943373
2023-06-20,37.3725310564
2023-06-21,37.1870375201
2023-06-22,36.0829093277
2023-06-23,35.8620836892
2023-06-26,36.5245606046
2023-06-27,37.1958705456
2023-06-28,37.1958705456
