date,WYND
2023-06-30,35.9847770071
2023-07-03,35.975856636
2023-07-05,35.5922806788
2023-07-06,35.7528473586
2023-07-07,36.7251678082
2023-07-10,37.1087437654
2023-07-11,38.1881086682
2023-07-12,38.1970290393
2023-07-13,38.4824809144
2023-07-14,37.3049919295
2023-07-17,37.4566382382
2023-07-18,38.7054901918
2023-07-19,38.5627642543
2023-07-20,37.9026567931
2023-07-21,37.6707271445
2023-07-24,36.9660178278
2023-07-25,36.8054511481
2023-07-26,34.8518898777
2023-07-27,35.422793628
2023-07-28,35.7439269875
2023-07-31,36.3326714799
2023-08-01,36.3059103666
2023-08-02,36.4753974175
2023-08-03,35.1641028661
2023-08-04,34.967854702
2023-08-07,36.1721048001
2023-08-08,36.3772733354
2023-08-09,37.1533456209
2023-08-10,36.6716455816
2023-08-11,36.707327066
2023-08-14,37.0641419099
2023-08-15,36.7162474371
2023-08-16,35.9044936672
2023-08-17,35.4406343702
2023-08-18,35.6190417921
2023-08-21,34.9054121043
2023-08-22,35.2889880615
2023-08-23,35.5387584522
2023-08-24,35.5030769678
2023-08-25,35.4941565967
2023-08-28,35.9580158938
2023-08-29,36.8322122614
2023-08-30,36.4397159331
2023-08-31,35.8598918117
2023-09-01,36.9749381989
2023-09-05,35.0748991552
2023-09-06,35.1016602685
2023-09-07,34.2096231587
2023-09-08,35.0124565575
2023-09-11,34.3434287252
2023-09-12,34.4950750338
2023-09-13,33.9687731391
2023-09-14,35.2979084326
2023-09-15,34.7655524516
2023-09-18,34.2422194534
2023-09-19,33.9985989197
2023-09-20,34.0076219025
2023-09-21,33.1504385433
2023-09-22,32.9880248542
2023-09-25,32.7173353723
2023-09-26,32.2842322014
2023-09-27,32.2210713223
2023-09-28,33.3489441633
2023-09-29,33.1414155606
2023-10-02,32.4105539596
2023-10-03,31.1112444467
2023-10-04,31.4450948077
2023-10-05,30.3442909148
2023-10-06,30.7954400512
2023-10-09,30.5337735521
2023-10-10,31.598485514
2023-10-11,31.4090028768
2023-10-12,30.6420493449
2023-10-13,30.0375095021
2023-10-16,30.8586009303
2023-10-17,31.3729109458
2023-10-18,31.1653823431
2023-10-19,30.3442909148
2023-10-20,30.3623368803
2023-10-23,29.8931417784
2023-10-24,30.1277393294
2023-10-25,29.5773373829
2023-10-26,29.6044063311
2023-10-27,29.342739832
2023-10-30,30.3081989839
2023-10-31,30.705210224
2023-11-01,30.2811300357
2023-11-02,30.2991760012
2023-11-03,31.9864737714
2023-11-06,31.5804395486
2023-11-07,32.4917608041
2023-11-08,32.0135427195
2023-11-09,31.1112444467
2023-11-10,31.3729109458
2023-11-13,30.9217618094
2023-11-14,33.2948062669
2023-11-15,34.4497480562
2023-11-16,33.6647485588
2023-11-17,33.7279094379
2023-11-20,33.5654957488
2023-11-21,33.3218752151
2023-11-22,33.9625069888
2023-11-24,33.7640013688
2023-11-27,33.592564697
2023-11-28,33.3218752151
2023-11-29,32.563944666
2023-11-30,32.1579104432
2023-12-01,34.0978517298
2023-12-04,33.7549783861
2023-12-05,32.7353813378
2023-12-06,33.5203808352
2023-12-07,34.2783113843
2023-12-08,35.018195968
2023-12-11,35.1715866744
2023-12-12,34.2783113843
2023-12-13,34.7475064862
2023-12-14,37.3461255119
2023-12-15,36.4795202545
2023-12-18,36.4795202545
2023-12-19,36.5616197
2023-12-20,35.6311593184
2023-12-21,36.7896737151
2023-12-22,36.8261623575
2023-12-26,36.7714293939
2023-12-27,36.2514662394
2023-12-28,36.0599008668
2023-12-29,35.6585258002
2024-01-02,37.2092931028
2024-01-03,35.6037928366
2024-01-04,35.7679917274
2024-01-05,36.4703980939
2024-01-08,36.5342532182
2024-01-09,35.9321906183
2024-01-10,36.3244435243
2024-01-11,36.2605884
2024-01-12,35.2206620912
2024-01-16,35.5581820336
2024-01-17,35.293639376
2024-01-18,35.7497474062
2024-01-19,36.0142900637
2024-01-22,35.9595571001
2024-01-23,36.1146338304
2024-01-24,35.9413127789
2024-01-25,37.7839892209
2024-01-26,37.9481881117
2024-01-29,37.8113557027
2024-01-30,37.7657448997
2024-01-31,36.8717731605
2024-02-01,37.4282249573
2024-02-02,37.136315818
2024-02-05,36.4795202545
2024-02-06,37.0542163726
2024-02-07,36.3791764879
2024-02-08,36.8261623575
2024-02-09,37.3917363149
2024-02-12,38.4681512662
2024-02-13,36.7166964302
2024-02-14,37.0542163726
2024-02-15,37.8660886663
2024-02-16,37.6745232936
2024-02-20,37.7201340966
2024-02-21,39.8091088749
2024-02-22,41.7156404411
2024-02-23,41.1591886443
2024-02-26,40.7578135777
2024-02-27,40.9311346292
2024-02-28,41.2412880897
2024-02-29,40.7669357383
2024-03-01,41.0406005564
2024-03-04,40.912890308
2024-03-05,41.1774329655
2024-03-06,41.533197229
2024-03-07,40.9220124686
2024-03-08,41.2686545715
2024-03-11,41.3689983382
2024-03-12,41.2230437685
2024-03-13,41.3233875351
2024-03-14,40.8216687019
2024-03-15,41.487586426
2024-03-18,41.7612512441
2024-03-19,42.5731235379
2024-03-20,43.3485071892
2024-03-21,43.3485071892
2024-03-22,43.6711779148
2024-03-25,44.0491636218
2024-03-26,43.7264928963
2024-03-27,44.6299709279
2024-03-28,45.1370249252
2024-04-01,44.1229169305
2024-04-02,43.6343012604
2024-04-03,43.7172737327
2024-04-04,42.7308232288
2024-04-05,42.9797406457
2024-04-08,43.2655347169
2024-04-09,42.9336448277
2024-04-10,42.1407967592
2024-04-11,42.1500159228
2024-04-12,40.8408946933
2024-04-15,40.8132372026
2024-04-16,40.3430598596
2024-04-17,40.1678957514
2024-04-18,40.3061832053
2024-04-19,40.1955532422
2024-04-22,41.3571678542
2024-04-23,42.4634674848
2024-04-24,42.6294124293
2024-04-25,42.122358432
2024-04-26,42.2329883951
2024-04-29,41.8365643608
2024-04-30,40.1402382607
2024-05-01,40.3154023688
2024-05-02,41.0252779651
2024-05-03,41.2096612368
2024-05-06,41.9195368331
2024-05-07,41.9010985059
2024-05-08,41.4032636722
2024-05-09,41.965632651
2024-05-10,41.9103176695
2024-05-13,42.011728469
2024-05-14,42.3528375217
2024-05-15,42.0762626141
2024-05-16,42.5095633027
2024-05-17,41.5323319624
2024-05-20,42.0762626141
2024-05-21,41.541551126
2024-05-22,40.7487030575
2024-05-23,39.5502117911
2024-05-24,40.7026072395
2024-05-28,40.5919772765
2024-05-29,39.8360058623
2024-05-30,39.9558549889
2024-05-31,40.5090048042
2024-06-03,40.0849232792
2024-06-04,40.0388274612
2024-06-05,40.2877448781
2024-06-06,40.4444706591
2024-06-07,40.5551006221
2024-06-10,40.9976204743
2024-06-11,40.4629089862
2024-06-12,42.1592350864
2024-06-13,41.4862361445
2024-06-14,40.7487030575
2024-06-17,41.289532526
2024-06-18,41.4387268621
2024-06-20,41.0470917297
2024-06-21,41.1683121278
2024-06-24,41.7930634104
2024-06-25,41.6158951363
2024-06-26,41.0564163757
2024-06-27,40.8978973936
2024-06-28,41.9422577466
2024-07-01,40.263821465
2024-07-02,40.7020798274
2024-07-03,40.4689636772
2024-07-05,40.1892242969
2024-07-08,40.3943665091
2024-07-09,40.3850418631
2024-07-10,41.9888809766
2024-07-11,43.536772214
2024-07-12,43.9470566384
2024-07-15,44.0496277445
2024-07-16,46.5020096448
2024-07-17,45.8306351321
2024-07-18,44.8142487172
2024-07-19,45.2245331416
2024-07-22,45.5415711059
2024-07-23,46.0451019903
2024-07-24,41.5226486762
2024-07-25,42.2033478348
2024-07-26,42.7628265953
2024-07-29,43.1171631436
2024-07-30,43.6673172581
2024-07-31,42.9772934535
2024-08-01,41.0657410218
2024-08-02,39.6297455364
2024-08-05,37.8114395648
2024-08-06,38.6320084135
2024-08-07,38.4734894314
2024-08-08,38.1284775291
2024-08-09,38.6506577055
2024-08-12,38.3522690333
2024-08-13,39.191487174
2024-08-14,39.2567596961
2024-08-15,39.8628616866
2024-08-16,40.1053024829
2024-08-19,40.5622101373
2024-08-20,39.4432526163
2024-08-21,40.0680038988
2024-08-22,39.7882645186
2024-08-23,41.0377670837
2024-08-26,40.5995087213
2024-08-27,40.7114044734
2024-08-28,40.6368073054
2024-08-29,40.8792481016
2024-08-30,41.2708832339
2024-09-03,41.0004684997
2024-09-04,40.5528854913
2024-09-05,40.5528854913
2024-09-06,39.8162384566
2024-09-09,39.5085251383
2024-09-10,38.5294373074
2024-09-11,38.9117477938
2024-09-12,39.4339279703
2024-09-13,40.0307053148
2024-09-16,39.6438896377
2024-09-17,40.219395889
2024-09-18,40.2571340038
2024-09-19,41.6911823677
2024-09-20,41.9836527577
2024-09-23,42.4742482506
2024-09-24,43.3139213057
2024-09-25,42.9365401574
2024-09-26,43.3422248919
2024-09-27,43.955469258
2024-09-30,43.4743082938
2024-10-01,43.1912724325
2024-10-02,43.6818679254
2024-10-03,43.0969271454
2024-10-04,44.3705885212
2024-10-07,43.3610939493
2024-10-08,43.0403199732
2024-10-09,42.9365401574
2024-10-10,42.7006769396
2024-10-11,43.3233558345
2024-10-14,43.0591890306
2024-10-15,43.6063916957
2024-10-16,44.2573741767
2024-10-17,44.6536243825
2024-10-18,44.2668087054
2024-10-21,42.8988020425
2024-10-22,42.8704984564
2024-10-23,44.5970172102
2024-10-24,44.9272257151
2024-10-25,44.8234458993
2024-10-28,45.7668987702
2024-10-29,46.002761988
2024-10-30,46.4178812512
2024-10-31,45.1064817606
2024-11-01,45.8140714138
2024-11-04,46.3329704928
2024-11-05,47.0782982609
2024-11-06,49.380323266
2024-11-07,50.2766034934
2024-11-08,50.5596393547
2024-11-11,50.7294608715
2024-11-12,50.3992523666
2024-11-13,50.6822882279
2024-11-14,50.8804133308
2024-11-15,50.7388954002
2024-11-18,50.484163125
2024-11-19,49.6256210125
2024-11-20,49.9558295173
2024-11-21,51.0974074912
2024-11-22,51.8521697879
2024-11-25,53.0975275776
2024-11-26,52.371068867
2024-11-27,52.2484199937
2024-11-29,52.7107119005
2024-12-02,52.2201164076
2024-12-03,52.1163365918
2024-12-04,52.0597294195
2024-12-05,52.2955926373
2024-12-06,52.172943764
2024-12-09,50.8992823883
2024-12-10,50.7671989863
2024-12-11,50.9370205031
2024-12-12,50.5313357686
2024-12-13,50.616246527
2024-12-16,50.7876656121
2024-12-17,50.1019892716
2024-12-18,47.7306919272
2024-12-19,48.5401709403
2024-12-20,48.2449491826
2024-12-23,48.140193075
2024-12-24,48.721113308
2024-12-26,48.5973106354
2024-12-27,48.140193075
2024-12-30,47.6545056672
2024-12-31,48.04496025
2025-01-02,47.5307029946
2025-01-03,47.4735632995
2025-01-06,48.7877762855
2025-01-07,48.4068449852
2025-01-08,48.5687407879
2025-01-10,47.5878426896
2025-01-13,47.4735632995
2025-01-14,49.3686965185
2025-01-15,49.340126671
2025-01-16,49.5115457561
2025-01-17,49.7401045363
2025-01-21,50.8448053071
2025-01-22,50.6257698095
2025-01-23,51.0257476748
2025-01-24,50.635293092
2025-01-27,51.7114240153
2025-01-28,52.0447389031
2025-01-29,51.8447499704
2025-01-30,52.568519441
2025-01-31,51.7685637104
2025-02-03,52.1018785981
2025-02-04,52.4637633334
2025-02-05,52.7208919611
2025-02-06,54.7969675477
2025-02-07,53.6541736468
2025-02-10,52.530426311
2025-02-11,52.6637522661
2025-02-12,52.8256480687
2025-02-13,53.4256148667
2025-02-14,53.7303599069
2025-02-18,54.7112580052
2025-02-19,55.101712588
2025-02-20,54.3969896824
2025-02-21,52.5113797459
2025-02-24,53.2351492165
2025-02-25,53.1780095215
2025-02-26,53.5970339518
2025-02-27,52.7208919611
2025-02-28,53.1589629564
2025-03-03,52.8066015037
2025-03-04,51.2638297375
2025-03-05,52.1875881407
2025-03-06,50.9400381322
2025-03-07,51.0638408048
2025-03-10,48.5973106354
2025-03-11,45.9117449683
2025-03-12,46.4164789412
2025-03-13,44.3975430496
2025-03-14,45.6927094706
2025-03-17,46.2450598561
2025-03-18,44.9251487727
2025-03-19,46.2546942435
2025-03-20,45.8596843573
2025-03-21,45.4550400835
2025-03-24,46.9772733038
2025-03-25,46.6689729047
2025-03-26,46.1487159814
2025-03-27,45.5128464083
2025-03-28,44.7420954107
2025-03-31,44.5975795987
2025-04-01,44.7131922483
2025-04-02,46.3125005683
2025-04-03,41.2737159215
2025-04-04,39.4142791398
2025-04-07,38.2581526434
2025-04-08,37.3621546087
2025-04-09,42.2853266059
2025-04-10,39.6936763765
2025-04-11,40.0694174878
2025-04-14,39.9249016757
2025-04-15,40.2717396247
2025-04-16,39.5106230145
2025-04-17,39.9056329008
2025-04-21,39.3275696526
2025-04-22,41.0810281721
2025-04-23,41.4760380584
2025-04-24,42.1408107938
2025-04-25,42.410573643
2025-04-28,42.3913048681
2025-04-29,42.5839926175
2025-04-30,42.3238641558
2025-05-01,43.2969372902
2025-05-02,45.5224807958
2025-05-05,45.1949116218
2025-05-06,44.8191705105
2025-05-07,45.1082021346
2025-05-08,46.2546942435
2025-05-09,45.9849313944
2025-05-12,48.5091409115
2025-05-13,49.1739136469
2025-05-14,49.2124511968
2025-05-15,48.8559788604
2025-05-16,49.2413543592
2025-05-19,48.9619571226
2025-05-20,47.8443681761
2025-05-21,46.3895756681
2025-05-22,46.1390815939
2025-05-23,46.0234689442
2025-05-27,47.2084986031
2025-05-28,46.6882416797
2025-05-29,46.919466979
2025-05-30,46.7942199418
2025-06-02,46.900198204
2025-06-03,47.4878958397
2025-06-04,47.1121547284
2025-06-05,46.8423918792
2025-06-06,48.1333998002
2025-06-09,48.0948622503
2025-06-10,48.663291111
2025-06-11,48.1430341877
2025-06-12,48.4417001992
2025-06-13,46.5822634175
2025-06-16,47.9663775429
2025-06-17,47.5374971097
2025-06-18,47.644717218
2025-06-20,47.7032009134
2025-06-23,48.2198068898
2025-06-24,49.0873150388
2025-06-25,49.1360514517
2025-06-26,50.179010687
2025-06-27,50.5786492725
2025-06-30,50.3057253605
2025-07-01,52.3624019834
2025-07-02,54.4775623018
2025-07-03,54.838211757
2025-07-07,54.3995840412
2025-07-08,55.1403775168
2025-07-09,54.9746737131
2025-07-10,56.4270188165
2025-07-11,55.8129400144
2025-07-14,56.0761166438
2025-07-15,55.0526519737
2025-07-16,55.2086084948
2025-07-17,55.159872082
2025-07-18,55.5984997978
2025-07-21,55.4133014289
2025-07-22,56.3880296862
2025-07-23,60.3064372806
2025-07-24,60.1407334769
2025-07-25,61.5833312977
2025-07-28,61.3591437985
2025-07-29,60.9789997782
2025-07-30,60.3454264109
2025-07-31,57.7526492464
2025-08-01,56.9338775103
2025-08-04,57.9086057676
2025-08-05,57.8208802245
2025-08-06,57.9963313108
2025-08-07,57.5966927253
2025-08-08,57.3919997912
2025-08-11,56.5342389248
2025-08-12,58.9613122855
2025-08-13,60.0140188034
2025-08-14,59.1854997847
2025-08-15,58.6006628303
2025-08-18,58.4836954394
2025-08-19,58.9515650029
2025-08-20,57.2457905526
2025-08-21,57.762396529
2025-08-22,60.9107688002
2025-08-25,60.4526465192
2025-08-26,60.1212389117
2025-08-27,60.5988557578
2025-08-28,61.0959671691
2025-08-29,61.6125731454
2025-09-02,60.7938014093
2025-09-03,60.8717796699
2025-09-04,61.8465079272
2025-09-05,61.1057144516
2025-09-08,61.4078802114
2025-09-09,60.6475921707
2025-09-10,59.9652823906
2025-09-11,61.6028258629
2025-09-12,60.7938014093
2025-09-15,60.6364319185
2025-09-16,60.6364319185
2025-09-17,60.0561319212
2025-09-18,60.4987336141
2025-09-19,60.0364607349
2025-09-22,59.6528726011
2025-09-23,60.0069539554
2025-09-24,59.3873115854
2025-09-25,58.6594776905
2025-09-26,59.3578048059
2025-09-29,59.6135302284
2025-09-30,58.5119437929
2025-10-01,59.0627370106
2025-10-02,60.4987336141
2025-10-03,60.8134725956
2025-10-06,60.9413353069
2025-10-07,59.7217217533
2025-10-08,59.3381336195
2025-10-09,58.5217793861
2025-10-10,57.1349607485
2025-10-13,58.4430946407
2025-10-14,59.7512285328
2025-10-15,59.2889556536
2025-10-16,58.9938878584
2025-10-17,59.1119149765
2025-10-20,59.1610929424
2025-10-21,59.6725437874
2025-10-22,68.7606318803
2025-10-23,64.0690539363
2025-10-24,64.1182319021
2025-10-27,64.7182030858
2025-10-28,63.5871098707
2025-10-29,62.7314132646
2025-10-30,61.6888403881
2025-10-31,61.7478539472
2025-11-03,62.2593047922
2025-11-04,61.6494980154
2025-11-05,62.1412776741
2025-11-06,61.0790336113
2025-11-07,62.3281539445
2025-11-10,63.3903980073
2025-11-11,62.9084539417
2025-11-12,63.6264522434
2025-11-13,62.7117420782
2025-11-14,62.0035793697
2025-11-17,60.2430081915
2025-11-18,60.8134725956
2025-11-19,61.0298556455
2025-11-20,60.380706496
2025-11-21,63.6362878366
2025-11-24,64.560833595
2025-11-25,67.1180878203
2025-11-26,67.2262793452
2025-11-28,67.4524979882
2025-12-01,66.990225109
2025-12-02,67.275457311
2025-12-03,67.8655929015
2025-12-04,67.1771013793
2025-12-05,67.4033200223
2025-12-08,66.9213759568
2025-12-09,67.0295674817
2025-12-10,68.4950708646
2025-12-11,70.6392301766
2025-12-12,70.3048200087
2025-12-15,70.166034408
2025-12-16,70.166034408
2025-12-17,71.0681408125
2025-12-18,70.8103961255
2025-12-19,71.4349313286
2025-12-22,72.227991904
2025-12-23,71.5737169293
2025-12-24,71.9999869886
2025-12-26,71.9107676738
2025-12-29,70.6616972676
2025-12-30,70.8004828683
2025-12-31,69.9182029782
