date,CERN
2019-07-01,72.0315329777
2019-07-02,72.6910380595
2019-07-03,72.2836966855
2019-07-05,72.2546008731
2019-07-08,72.3127924979
2019-07-09,72.7298324761
2019-07-10,73.3990361621
2019-07-11,73.8548705568
2019-07-12,73.8257747444
2019-07-15,73.5445152242
2019-07-16,72.2352036648
2019-07-17,72.1867106441
2019-07-18,71.7696706659
2019-07-19,70.634933981
2019-07-22,69.8299498371
2019-07-23,69.9075386702
2019-07-24,70.0336205241
2019-07-25,70.7222214183
2019-07-26,70.906494897
2019-07-29,71.4496167291
2019-07-30,71.372027896
2019-07-31,69.490498692
2019-08-01,69.762059608
2019-08-02,68.8309936102
2019-08-05,67.5701750715
2019-08-06,68.3751592154
2019-08-07,67.9775164455
2019-08-08,69.3353210257
2019-08-09,69.2577321926
2019-08-12,68.1229955077
2019-08-13,68.7437061729
2019-08-14,67.3277099679
2019-08-15,67.1628336974
2019-08-16,68.5206382776
2019-08-19,69.6650735666
2019-08-20,69.2286363801
2019-08-21,69.6165805459
2019-08-22,69.5195945044
2019-08-23,65.8826179504
2019-08-26,66.4548355949
2019-08-27,66.1347816582
2019-08-28,66.5130272198
2019-08-29,66.9203685938
2019-08-30,66.8330811565
2019-09-03,65.3588933267
2019-09-04,65.2522086811
2019-09-05,65.8050291173
2019-09-06,65.3297975142
2019-09-09,64.4957175578
2019-09-10,65.3200989101
2019-09-11,66.2705621162
2019-09-12,65.9602067836
2019-09-13,65.8050291173
2019-09-16,65.71774168
2019-09-17,66.0862886375
2019-09-18,65.5334682012
2019-09-19,65.6401528468
2019-09-20,66.3772467618
2019-09-23,66.5130272198
2019-09-24,66.4451369908
2019-09-25,66.3478954615
2019-09-26,66.4743094496
2019-09-27,66.4840336025
2019-09-30,66.2895505439
2019-10-01,65.5991356856
2019-10-02,64.7045136158
2019-10-03,64.3155474985
2019-10-04,64.9767898979
2019-10-07,64.4808580983
2019-10-08,63.3042355934
2019-10-09,63.8974089224
2019-10-10,64.9962382038
2019-10-11,65.7158255208
2019-10-14,65.8714119677
2019-10-15,66.2117573204
2019-10-16,66.2798263909
2019-10-17,66.2312056263
2019-10-18,65.8908602736
2019-10-21,66.2798263909
2019-10-22,65.6088598386
2019-10-23,65.7061013679
2019-10-24,65.6185839915
2019-10-25,64.5975479335
2019-10-28,65.1518246507
2019-10-29,65.5018941563
2019-10-30,66.2214814733
2019-10-31,65.2685144859
2019-11-01,65.6672047561
2019-11-04,65.5991356856
2019-11-05,65.3560318623
2019-11-06,65.1226521919
2019-11-07,64.9865140508
2019-11-08,65.4532733916
2019-11-11,64.4322373337
2019-11-12,65.1615488036
2019-11-13,65.0156865096
2019-11-14,65.2004454154
2019-11-15,66.5132060613
2019-11-18,65.7449979796
2019-11-19,66.2603780851
2019-11-20,65.8033428972
2019-11-21,66.5812751318
2019-11-22,67.5245179663
2019-11-25,68.73031293
2019-11-26,69.8583146702
2019-11-27,70.1208667994
2019-11-29,69.6152108469
2019-12-02,68.9636926004
2019-12-03,69.1095548944
2019-12-04,68.6525197066
2019-12-05,68.8178303064
2019-12-06,69.3234862589
2019-12-09,69.4693485529
2019-12-10,69.7319006821
2019-12-11,69.5276934705
2019-12-12,69.8388663644
2019-12-13,70.2375566346
2019-12-16,70.6654193637
2019-12-17,69.6346591528
2019-12-18,70.1694875641
2019-12-19,69.9750045054
2019-12-20,71.2391443867
2019-12-23,71.4141791395
2019-12-24,71.2683168455
2019-12-26,71.1807994691
2019-12-27,71.4342506861
2019-12-30,71.2685325827
2019-12-31,71.5414800471
2020-01-02,71.7656868929
2020-01-03,71.9703974912
2020-01-06,72.1263674708
2020-01-07,71.1807994691
2020-01-08,71.5902206657
2020-01-09,71.9021606251
2020-01-10,71.6292131607
2020-01-13,71.2295400878
2020-01-14,72.3408261929
2020-01-15,72.8087361319
2020-01-16,73.6763191437
2020-01-17,73.9492666082
2020-01-21,73.9005259895
2020-01-22,73.6178304014
2020-01-23,73.773800381
2020-01-24,72.5845292861
2020-01-27,71.5609762946
2020-01-28,71.6487094081
2020-01-29,70.4594383132
2020-01-30,70.9468444996
2020-01-31,70.0207727454
2020-02-03,71.3270213251
2020-02-04,72.3505743166
2020-02-05,76.615378448
2020-02-06,76.9614368404
2020-02-07,76.941940593
2020-02-10,77.6145611303
2020-02-11,78.2091966777
2020-02-12,74.7486127539
2020-02-13,74.5633984031
2020-02-14,75.1287895794
2020-02-18,74.8460939912
2020-02-19,74.8265977438
2020-02-20,74.7778571251
2020-02-21,74.1539772065
2020-02-24,71.5317319234
2020-02-25,70.5861639217
2020-02-26,70.5861639217
2020-02-27,68.1296367419
2020-02-28,67.5252530708
2020-03-02,70.7226376539
2020-03-03,69.3091597132
2020-03-04,71.6389612844
2020-03-05,70.7421339013
2020-03-06,71.5122356759
2020-03-09,68.4903173199
2020-03-10,67.3985274623
2020-03-11,66.6284256877
2020-03-12,63.0508642791
2020-03-13,62.8071611859
2020-03-16,59.0053929316
2020-03-17,60.7990476977
2020-03-18,58.3620167655
2020-03-19,57.9915880638
2020-03-20,55.1256396875
2020-03-23,53.3222367976
2020-03-24,56.9485388248
2020-03-25,56.5781101231
2020-03-26,59.5025472418
2020-03-27,58.4984904977
2020-03-30,62.6219468351
2020-03-31,61.4034313689
2020-04-01,59.1808591587
2020-04-02,60.574840852
2020-04-03,60.8779105851
2020-04-06,62.5301294528
2020-04-07,62.8234227429
2020-04-08,64.9253579887
2020-04-09,66.8513172605
2020-04-13,64.2507834214
2020-04-14,67.4085745117
2020-04-15,66.6851177294
2020-04-16,67.1055047786
2020-04-17,68.4448774701
2020-04-20,68.6795121022
2020-04-21,67.0566225635
2020-04-22,69.1976635814
2020-04-23,69.5593919725
2020-04-24,71.1236228532
2020-04-27,71.6613272184
2020-04-28,70.1557549958
2020-04-29,69.4225217705
2020-04-30,67.8387380039
2020-05-01,65.2186512788
2020-05-04,65.560826784
2020-05-05,66.9393052475
2020-05-06,65.3946272529
2020-05-07,65.4923916829
2020-05-08,67.2130456516
2020-05-11,66.9099759185
2020-05-12,64.7396055716
2020-05-13,63.4979973101
2020-05-14,64.1236896624
2020-05-15,63.6544203982
2020-05-18,66.8513172605
2020-05-19,66.2647306802
2020-05-20,66.2745071232
2020-05-21,65.619485442
2020-05-22,65.77590853
2020-05-26,65.8834494031
2020-05-27,66.7828821594
2020-05-28,69.2856515684
2020-05-29,71.2702694982
2020-06-01,70.9671997651
2020-06-02,71.5244570163
2020-06-03,71.8666325214
2020-06-04,69.9504496927
2020-06-05,71.5578300695
2020-06-08,72.3811224577
2020-06-09,70.4503057855
2020-06-10,70.4405046856
2020-06-11,66.0594130487
2020-06-12,65.6281646549
2020-06-15,66.5396669418
2020-06-16,68.0588374199
2020-06-17,68.2254561175
2020-06-18,68.333268216
2020-06-19,71.7244487671
2020-06-22,69.7838309951
2020-06-23,69.6368144972
2020-06-24,67.2845505311
2020-06-25,67.0003186352
2020-06-26,65.2165184609
2020-06-29,66.5886724411
2020-06-30,67.1865395325
2020-07-01,68.1078429192
2020-07-02,68.5194891133
2020-07-06,69.5192012989
2020-07-07,68.676306711
2020-07-08,68.5782957124
2020-07-09,68.2450583172
2020-07-10,68.539091313
2020-07-13,68.0686385198
2020-07-14,68.3430693158
2020-07-15,70.3816980865
2020-07-16,70.273885988
2020-07-17,69.8426375942
2020-07-20,69.999455192
2020-07-21,69.9896540921
2020-07-22,70.626725583
2020-07-23,70.695333282
2020-07-24,70.3620958868
2020-07-27,71.0089684774
2020-07-28,69.7250243959
2020-07-29,71.9498740639
2020-07-30,69.8426375942
2020-07-31,68.0686385198
2020-08-03,67.4511692287
2020-08-04,67.5393791274
2020-08-05,67.9314231218
2020-08-06,68.5586935127
2020-08-07,68.6469034115
2020-08-10,70.5483167841
2020-08-11,70.969764078
2020-08-12,71.3226036729
2020-08-13,71.6264377686
2020-08-14,71.459819071
2020-08-17,71.4108135717
2020-08-18,71.9498740639
2020-08-19,70.9991673776
2020-08-20,70.205278289
2020-08-21,70.3914991863
2020-08-24,70.9207585787
2020-08-25,70.3816980865
2020-08-26,69.9700518924
2020-08-27,71.7832553663
2020-08-28,71.3520069725
2020-08-31,71.9106696645
2020-09-01,71.0285706772
2020-09-02,73.7336742382
2020-09-03,72.3027136588
2020-09-04,70.5777200837
2020-09-08,68.6469034115
2020-09-09,70.1464716899
2020-09-10,68.9801408067
2020-09-11,69.5388034986
2020-09-14,70.5091123846
2020-09-15,70.273885988
2020-09-16,70.9795651779
2020-09-17,70.3522947869
2020-09-18,68.4606825141
2020-09-21,67.3335560304
2020-09-22,67.2649483314
2020-09-23,66.3828493441
2020-09-24,66.3142416451
2020-09-25,68.1126272735
2020-09-28,70.3630661201
2020-09-29,69.9601491214
2020-09-30,71.0411459473
2020-10-01,71.060800435
2020-10-02,69.9503218775
2020-10-05,70.5203020221
2020-10-06,70.7365013872
2020-10-07,70.2451391937
2020-10-08,70.598919973
2020-10-09,71.139418386
2020-10-12,72.515232528
2020-10-13,71.9845613589
2020-10-14,72.9476312583
2020-10-15,72.4857507964
2020-10-16,73.3407210132
2020-10-19,71.1099366544
2020-10-20,71.444062946
2020-10-21,71.3064815318
2020-10-22,71.3359632634
2020-10-23,72.4464418209
2020-10-26,71.6111260918
2020-10-27,71.4833719215
2020-10-28,69.4196507085
2020-10-29,69.2624148065
2020-10-30,68.8791522955
2020-11-02,70.6284017047
2020-11-03,71.1983818492
2020-11-04,70.8544283137
2020-11-05,71.1492456298
2020-11-06,71.6995712866
2020-11-09,72.593850479
2020-11-10,73.429166208
2020-11-11,73.3210665254
2020-11-12,72.5840232351
2020-11-13,74.1563822545
2020-11-16,73.9598373771
2020-11-17,73.4783024274
2020-11-18,71.6602623112
2020-11-19,71.6111260918
2020-11-20,71.9845613589
2020-11-23,72.3383421383
2020-11-24,73.0852126725
2020-11-25,72.8395315757
2020-11-27,72.819877088
2020-11-30,73.5470931345
2020-12-01,74.0679370597
2020-12-02,74.1662094984
2020-12-03,72.6135049667
2020-12-04,73.0065947216
2020-12-07,71.5816443602
2020-12-08,72.8690133074
2020-12-09,73.124521648
2020-12-10,72.6921229177
2020-12-11,73.2227940867
2020-12-14,72.9672857461
2020-12-15,74.0581098158
2020-12-16,76.0628675656
2020-12-17,76.8097380998
2020-12-18,76.259412443
2020-12-21,75.266860812
2020-12-22,76.0432130779
2020-12-23,76.3478576379
2020-12-24,77.2716185618
2020-12-28,76.9168451569
2020-12-29,77.360311913
2020-12-30,76.8478614392
2020-12-31,77.3406022794
2021-01-04,76.6113458359
2021-01-05,77.0745222257
2021-01-06,77.6855208676
2021-01-07,78.4739062119
2021-01-08,78.7005669984
2021-01-11,77.7347949516
2021-01-12,77.7840690356
2021-01-13,79.4790975259
2021-01-14,79.1637433882
2021-01-15,79.0454855866
2021-01-19,78.3556484103
2021-01-20,78.5823091968
2021-01-21,78.4640513951
2021-01-22,78.7399862656
2021-01-25,79.3312752739
2021-01-26,80.1492250686
2021-01-27,82.0906239791
2021-01-28,79.4889523427
2021-01-29,78.9469374185
2021-02-01,78.9272277849
2021-02-02,79.3115656403
2021-02-03,78.5823091968
2021-02-04,78.9272277849
2021-02-05,78.6611477312
2021-02-08,77.360311913
2021-02-09,77.8727623869
2021-02-10,77.8530527533
2021-02-11,74.7980595439
2021-02-12,73.8618519475
2021-02-16,71.6937922506
2021-02-17,71.4375670137
2021-02-18,71.4868410977
2021-02-19,70.5210690509
2021-02-22,69.8805059586
2021-02-23,69.0527013471
2021-02-24,69.2695073168
2021-02-25,68.9245887286
2021-02-26,68.1362033843
2021-03-01,69.1315398815
2021-03-02,68.5993797741
2021-03-03,67.5547691929
2021-03-04,67.2295602383
2021-03-05,69.3680554848
2021-03-08,69.1512495151
2021-03-09,69.5060229201
2021-03-10,69.8016674242
2021-03-11,70.0480378443
2021-03-12,70.2254245468
2021-03-15,71.3291640289
2021-03-16,71.1517773264
2021-03-17,71.2503254944
2021-03-18,70.6984557534
2021-03-19,70.9054069063
2021-03-22,70.9251165399
2021-03-23,70.6886009366
2021-03-24,70.7871491046
2021-03-25,71.2306158608
2021-03-26,71.3784381129
2021-03-29,71.4375670137
2021-03-30,70.5999075854
2021-03-31,70.8364231887
2021-04-01,71.8613241363
2021-04-05,72.4033390605
2021-04-06,71.3555910823
2021-04-07,71.4247819865
2021-04-08,71.3654754972
2021-04-09,71.9486559756
2021-04-12,72.719640337
2021-04-13,73.164439007
2021-04-14,72.9766351241
2021-04-15,73.6586597514
2021-04-16,74.4395285276
2021-04-19,73.8168103896
2021-04-20,74.4494129425
2021-04-21,75.0128245912
2021-04-22,75.0622466656
2021-04-23,74.6866388998
2021-04-26,74.7360609743
2021-04-27,74.6372168254
2021-04-28,74.1034584214
2021-04-29,74.4691817723
2021-04-30,74.1825337405
2021-05-03,75.1116687401
2021-05-04,74.6075635807
2021-05-05,73.7377350705
2021-05-06,74.3011467192
2021-05-07,75.7936933674
2021-05-10,76.4559491649
2021-05-11,75.8035777823
2021-05-12,75.4279700165
2021-05-13,75.9814972503
2021-05-14,75.9123063461
2021-05-17,75.6157738994
2021-05-18,77.0193608136
2021-05-19,77.5234659729
2021-05-20,77.5531192176
2021-05-21,76.6338686329
2021-05-24,76.1099946438
2021-05-25,77.2170491114
2021-05-26,78.1165308663
2021-05-27,77.3850841645
2021-05-28,77.3455465049
2021-06-01,76.9995919838
2021-06-02,77.1478582072
2021-06-03,79.3323138976
2021-06-04,79.4212736316
2021-06-07,78.6107516107
2021-06-08,78.5712139511
2021-06-09,79.1049723551
2021-06-10,80.1428359185
2021-06-11,80.3306398013
2021-06-14,79.7573437378
2021-06-15,79.3125450678
2021-06-16,78.3834100683
2021-06-17,78.0176867174
2021-06-18,77.8891893238
2021-06-21,78.5613295363
2021-06-22,78.1560685258
2021-06-23,77.2368179412
2021-06-24,77.3751997496
2021-06-25,77.7606919303
2021-06-28,77.8102526007
2021-06-29,77.6714827235
2021-06-30,77.4732400417
2021-07-01,77.8003404666
2021-07-02,78.7618174733
2021-07-06,78.8609388142
2021-07-07,79.5151396641
2021-07-08,79.0393572278
2021-07-09,78.8708509483
2021-07-12,79.3069848482
2021-07-13,79.0195329596
2021-07-14,78.9204116187
2021-07-15,78.8014660096
2021-07-16,76.7793906554
2021-07-19,76.0458927328
2021-07-20,77.1263153485
2021-07-21,77.0073697395
2021-07-22,77.3741187008
2021-07-23,77.7210433939
2021-07-26,77.6020977848
2021-07-27,78.6527839983
2021-07-28,78.067968087
2021-07-29,77.839989003
2021-07-30,79.6836459436
2021-08-02,79.4061061891
2021-08-03,81.1902903251
2021-08-04,79.3862819209
2021-08-05,79.1979513732
2021-08-06,79.2970727141
2021-08-09,79.2970727141
2021-08-10,78.4049806461
2021-08-11,78.7816417415
2021-08-12,78.841114546
2021-08-13,78.9303237528
2021-08-16,79.4457547254
2021-08-17,80.0702191731
2021-08-18,78.6626961324
2021-08-19,78.9204116187
2021-08-20,78.2662107688
2021-08-23,77.2353488235
2021-08-24,76.511763035
2021-08-25,75.8377379169
2021-08-26,75.401604017
2021-08-27,76.1648383419
2021-08-30,75.5502860284
2021-08-31,75.6791437715
2021-09-01,75.4115161511
2021-09-02,75.6295831011
2021-09-03,75.0249429216
2021-09-07,75.1240642625
2021-09-08,75.0051186534
2021-09-09,74.3905663399
2021-09-10,73.7958382946
2021-09-13,73.845398965
2021-09-14,73.2704951878
2021-09-15,73.5777713446
2021-09-16,73.3696165287
2021-09-17,74.3806542058
2021-09-20,73.0425161038
2021-09-21,72.7055035447
2021-09-22,72.3189303153
2021-09-23,72.5270851311
2021-09-24,72.5568215334
2021-09-27,71.6222721741
2021-09-28,70.7772009449
2021-09-29,70.7175488582
2021-09-30,70.1110859761
2021-10-01,69.9321297158
2021-10-04,69.7829994989
2021-10-05,69.5344491374
2021-10-06,70.2105061207
2021-10-07,70.3298102942
2021-10-08,70.6578967714
2021-10-11,70.1806800773
2021-10-12,69.8327095712
2021-10-13,70.2900422364
2021-10-14,71.3041277114
2021-10-15,71.0058672775
2021-10-18,69.7134053977
2021-10-19,70.9959252631
2021-10-20,71.642156203
2021-10-21,71.4532579283
2021-10-22,71.3936058415
2021-10-25,71.2146495812
2021-10-26,71.532794044
2021-10-27,69.4847390651
2021-10-28,70.260216193
2021-10-29,73.8592254277
2021-11-01,75.8376863054
2021-11-02,76.2254248694
2021-11-03,77.7863211397
2021-11-04,75.2511074522
2021-11-05,75.0920352208
2021-11-08,74.0282396736
2021-11-09,73.7299792397
2021-11-10,73.928819529
2021-11-11,74.1972539194
2021-11-12,74.5750504689
2021-11-15,73.4814288782
2021-11-16,73.6802691674
2021-11-17,73.8890514711
2021-11-18,73.153342401
2021-11-19,72.3182131863
2021-11-22,73.0141541986
2021-11-23,73.5013129072
2021-11-24,73.0638642709
2021-11-26,71.8807645501
2021-11-29,72.4375173599
2021-11-30,70.0414918749
2021-12-01,69.6040432386
2021-12-02,71.4532579283
2021-12-03,71.2544176391
2021-12-06,72.5667635479
2021-12-07,73.3521826902
2021-12-08,74.7639487436
2021-12-09,74.7142386713
2021-12-10,73.9387615434
2021-12-13,76.2651929272
2021-12-14,76.8120037225
2021-12-15,78.462378123
2021-12-16,79.0290729472
2021-12-17,89.2494638127
2021-12-20,89.9652888539
2021-12-21,90.1442451142
2021-12-22,91.2577507338
2021-12-23,91.5758951965
2021-12-27,91.9847161572
2021-12-28,92.732559378
2021-12-29,92.9220129939
2021-12-30,92.8721567792
2021-12-31,92.6029332197
2022-01-03,92.5730194909
2022-01-04,92.373594632
2022-01-05,92.2838534455
2022-01-06,92.0943998296
2022-01-07,92.0545148578
2022-01-10,92.0345723719
2022-01-11,91.9946874001
2022-01-12,91.9348599425
2022-01-13,91.9248886995
2022-01-14,91.9448311854
2022-01-18,91.7653488124
2022-01-19,91.5060964959
2022-01-20,91.2269016935
2022-01-21,91.4362977953
2022-01-24,91.4462690382
2022-01-25,91.1072467781
2022-01-26,90.8579657045
2022-01-27,91.1172180211
2022-01-28,91.127189264
2022-01-31,90.9377356481
2022-02-01,90.9875918628
2022-02-02,91.6257514112
2022-02-03,91.4562402812
2022-02-04,91.1969879646
2022-02-07,91.5360102247
2022-02-08,91.7852912983
2022-02-09,92.0644861008
2022-02-10,91.9348599425
2022-02-11,91.7055213548
2022-02-14,91.3964128235
2022-02-15,91.7653488124
2022-02-16,91.6556651401
2022-02-17,91.4462690382
2022-02-18,91.1870167217
2022-02-22,91.5659239536
2022-02-23,92.8621855363
2022-02-24,92.8422430504
2022-02-25,93.1413803387
2022-02-28,92.9818404516
2022-03-01,93.0316966663
2022-03-02,93.1413803387
2022-03-03,93.1014953669
2022-03-04,93.2012077964
2022-03-07,92.8123293215
2022-03-08,92.7724443498
2022-03-09,92.8322718074
2022-03-10,92.732559378
2022-03-11,93.1314090958
2022-03-14,93.1613228246
2022-03-15,93.3308339546
2022-03-16,93.3009202258
2022-03-17,93.5103163276
2022-03-18,93.3707189264
2022-03-21,93.3408051976
2022-03-22,93.3806901693
2022-03-23,93.3208627117
2022-03-24,93.3806901693
2022-03-25,93.62
2022-03-28,93.62
2022-03-29,93.59
2022-03-30,93.65
2022-03-31,93.56
2022-04-01,93.49
2022-04-04,93.29
2022-04-05,93.14
2022-04-06,93.28
2022-04-07,93.49
2022-04-08,93.4
2022-04-11,93.1
2022-04-12,93.35
2022-04-13,93.35
2022-04-14,93.3
2022-04-18,93.31
2022-04-19,93.46
2022-04-20,93.42
2022-04-21,93.34
2022-04-22,93.7
2022-04-25,93.81
2022-04-26,93.61
2022-04-27,93.8
2022-04-28,93.79
2022-04-29,93.64
2022-05-02,93.82
2022-05-03,94.14
2022-05-04,94.37
2022-05-05,94.12
2022-05-06,94.0
2022-05-09,93.67
2022-05-10,94.14
2022-05-11,93.99
2022-05-12,94.2
2022-05-13,94.21
2022-05-16,94.11
2022-05-17,94.24
2022-05-18,93.97
2022-05-19,93.92
2022-05-20,93.93
2022-05-23,94.1
2022-05-24,94.44
2022-05-25,94.59
2022-05-26,94.55
2022-05-27,94.68
2022-05-31,94.85
2022-06-01,94.69
2022-06-02,94.96
2022-06-03,94.97
2022-06-06,94.97
2022-06-07,94.92
2022-06-08,94.92
2022-06-09,94.92
2022-06-10,94.92
2022-06-29,94.92
2022-07-01,94.92
2022-07-07,94.92
2022-07-11,94.92
2022-07-15,94.92
2022-07-18,94.92
2022-07-19,94.92
2022-07-29,94.92
2022-08-03,94.92
2022-08-04,94.92
2022-08-05,94.92
2022-08-09,94.92
2022-08-25,94.92
2022-08-26,94.92
2022-09-07,94.92
2022-09-08,94.92
