date,PBCT
2017-05-31,13.3864444521
2017-06-01,13.6449635967
2017-06-02,13.5560976407
2017-06-05,13.5884125338
2017-06-06,13.442995515
2017-06-07,13.5884125338
2017-06-08,13.8307742318
2017-06-09,14.2751040114
2017-06-12,14.4043635837
2017-06-13,14.3720486906
2017-06-14,14.3397337975
2017-06-15,14.2589465649
2017-06-16,14.2347103951
2017-06-19,14.2508678416
2017-06-20,14.1135295461
2017-06-21,13.9923486971
2017-06-22,13.9034827412
2017-06-23,13.9115614644
2017-06-26,13.9681125273
2017-06-27,13.9761912506
2017-06-28,14.1539231624
2017-06-29,14.3074189045
2017-06-30,14.2670252882
2017-07-03,14.5255444327
2017-07-05,14.5578593257
2017-07-06,14.3720486906
2017-07-07,14.4285997535
2017-07-10,14.3720486906
2017-07-11,14.3801274139
2017-07-12,14.3801274139
2017-07-13,14.3882061371
2017-07-14,14.3720486906
2017-07-17,14.3316550743
2017-07-18,14.2347103951
2017-07-19,14.2347103951
2017-07-20,14.2508678416
2017-07-21,14.1458444392
2017-07-24,14.2670252882
2017-07-25,14.4609146465
2017-07-26,14.1296869926
2017-07-27,14.2831827347
2017-07-28,14.1640215665
2017-07-31,14.2292935553
2017-08-01,14.2945655441
2017-08-02,14.2782475469
2017-08-03,14.2292935553
2017-08-04,14.3516785343
2017-08-07,14.1966575609
2017-08-08,14.2456115525
2017-08-09,14.1313855721
2017-08-10,13.8621386184
2017-08-11,13.7234356422
2017-08-14,14.0090005931
2017-08-15,13.951887603
2017-08-16,13.91109261
2017-08-17,13.5684146688
2017-08-18,13.5684146688
2017-08-21,13.5276196758
2017-08-22,13.625527659
2017-08-23,13.625527659
2017-08-24,13.6010506632
2017-08-25,13.7560716366
2017-08-28,13.6744816506
2017-08-29,13.5928916646
2017-08-30,13.666322652
2017-08-31,13.625527659
2017-09-01,13.747912638
2017-09-05,13.3807577011
2017-09-06,13.4215526941
2017-09-07,13.1115107473
2017-09-08,13.2583727221
2017-09-11,13.543937673
2017-09-12,13.8050256282
2017-09-13,13.8376616226
2017-09-14,13.6826406492
2017-09-15,13.7968666296
2017-09-18,13.9029336114
2017-09-19,14.0416365875
2017-09-20,14.1395445707
2017-09-21,14.2048165595
2017-09-22,14.1803395637
2017-09-25,14.2619295497
2017-09-26,14.3761555301
2017-09-27,14.6127664894
2017-09-28,14.661720481
2017-09-29,14.8004234572
2017-10-02,14.8820134431
2017-10-03,14.8004234572
2017-10-04,14.620925488
2017-10-05,14.8493774488
2017-10-06,14.8820134431
2017-10-09,14.8085824558
2017-10-10,14.9472854319
2017-10-11,14.9146494375
2017-10-12,14.9146494375
2017-10-13,14.8575364474
2017-10-16,14.9146494375
2017-10-17,14.7596284642
2017-10-18,14.8820134431
2017-10-19,14.9799214263
2017-10-20,15.412348352
2017-10-23,15.2981223717
2017-10-24,15.371553359
2017-10-25,15.2410093815
2017-10-26,15.3797123576
2017-10-27,15.4368253478
2017-10-30,15.2002143885
2017-10-31,15.3654341101
2017-11-01,15.2583866056
2017-11-02,15.3324964164
2017-11-03,15.2254489119
2017-11-06,15.1678079479
2017-11-07,14.8631342812
2017-11-08,14.780790047
2017-11-09,14.6243360019
2017-11-10,14.5831638848
2017-11-13,14.994885056
2017-11-14,15.05252602
2017-11-15,14.9866506326
2017-11-16,14.9125408217
2017-11-17,14.9619473623
2017-11-20,15.0936981371
2017-11-21,14.9784162091
2017-11-22,14.9866506326
2017-11-24,14.9207752452
2017-11-27,14.9619473623
2017-11-28,15.4066062272
2017-11-29,15.8594995156
2017-11-30,15.6618733534
2017-12-01,15.5712946957
2017-12-04,15.8512650921
2017-12-05,15.6042323894
2017-12-06,15.4971848849
2017-12-07,15.5548258489
2017-12-08,15.5136537317
2017-12-11,15.3654341101
2017-12-12,15.4313094975
2017-12-13,15.3736685335
2017-12-14,15.2336833353
2017-12-15,15.4889504615
2017-12-18,15.6454045065
2017-12-19,15.6783422002
2017-12-20,15.538357002
2017-12-21,15.6618733534
2017-12-22,15.5795291191
2017-12-26,15.538357002
2017-12-27,15.4642471912
2017-12-28,15.5795291191
2017-12-29,15.3983718038
2018-01-02,15.480716038
2018-01-03,15.4148406506
2018-01-04,15.5136537317
2018-01-05,15.595997966
2018-01-08,15.6207012363
2018-01-09,15.7030454705
2018-01-10,15.8512650921
2018-01-11,16.0406568309
2018-01-12,16.0406568309
2018-01-16,15.9665470201
2018-01-17,16.0159535606
2018-01-18,15.9994847138
2018-01-19,16.5347222364
2018-01-22,16.4853156958
2018-01-23,16.5182533895
2018-01-24,16.4194403084
2018-01-25,16.3947370382
2018-01-26,16.4029714616
2018-01-29,16.2712206868
2018-01-30,16.1888764525
2018-01-31,16.33915468
2018-02-01,16.4554475959
2018-02-02,16.3059281326
2018-02-05,15.7909166481
2018-02-06,15.8822896534
2018-02-07,15.9487427482
2018-02-08,15.4171179899
2018-02-09,15.7078502796
2018-02-12,15.8407564692
2018-02-13,15.8905962902
2018-02-14,16.2643949484
2018-02-15,16.397301138
2018-02-16,16.4803675065
2018-02-20,16.2976214958
2018-02-21,16.4139144117
2018-02-22,16.1397953957
2018-02-23,16.3557679537
2018-02-26,16.3806878643
2018-02-27,16.1647153062
2018-02-28,15.8989029271
2018-03-01,15.9155162008
2018-03-02,16.1481020325
2018-03-05,16.33915468
2018-03-06,16.5302073275
2018-03-07,16.5468206012
2018-03-08,16.4222210485
2018-03-09,16.7378732487
2018-03-12,16.7046467014
2018-03-13,16.6548068803
2018-03-14,16.4637542328
2018-03-15,16.4222210485
2018-03-16,16.4471409591
2018-03-19,16.2976214958
2018-03-20,16.2394750379
2018-03-21,16.3142347695
2018-03-22,15.6912370059
2018-03-23,15.1596122476
2018-03-26,15.5251042689
2018-03-27,15.192838795
2018-03-28,15.3340516214
2018-03-29,15.5001843584
2018-04-02,15.2592918898
2018-04-03,15.4835710847
2018-04-04,15.57494409
2018-04-05,15.6247839111
2018-04-06,15.2759051635
2018-04-09,15.2426786161
2018-04-10,15.5001843584
2018-04-11,15.4420379005
2018-04-12,15.6164772743
2018-04-13,15.4254246268
2018-04-16,15.5334109058
2018-04-17,15.3174383477
2018-04-18,15.2343719793
2018-04-19,15.0100927844
2018-04-20,15.1346923371
2018-04-23,15.3506648951
2018-04-24,15.4420379005
2018-04-25,15.3423582583
2018-04-26,15.3340516214
2018-04-27,15.5001843584
2018-04-30,15.3382049399
2018-05-01,15.4136799778
2018-05-02,15.3298188245
2018-05-03,15.2878882479
2018-05-04,15.4388383238
2018-05-07,15.4891550158
2018-05-08,15.4891550158
2018-05-09,15.6317189764
2018-05-10,15.6568773224
2018-05-11,15.6317189764
2018-05-14,15.5730161691
2018-05-15,15.7407384757
2018-05-16,15.7323523604
2018-05-17,15.7658968217
2018-05-18,15.6233328611
2018-05-21,15.7826690524
2018-05-22,15.950391359
2018-05-23,15.8413718597
2018-05-24,15.8329857444
2018-05-25,15.7323523604
2018-05-29,15.3633632858
2018-05-30,15.6065606304
2018-05-31,15.4388383238
2018-06-01,15.5981745151
2018-06-04,15.7658968217
2018-06-05,15.8162135137
2018-06-06,16.0426386276
2018-06-07,16.025866397
2018-06-08,16.0929553196
2018-06-11,15.9923219356
2018-06-12,15.9336191283
2018-06-13,15.8833024364
2018-06-14,15.7575107064
2018-06-15,15.7071940144
2018-06-18,15.7155801297
2018-06-19,15.5394717078
2018-06-20,15.6317189764
2018-06-21,15.6904217837
2018-06-22,15.5562439385
2018-06-25,15.4975411311
2018-06-26,15.4136799778
2018-06-27,15.1704826332
2018-06-28,15.2543437865
2018-06-29,15.1704826332
2018-07-02,15.2711160172
2018-07-03,15.2124132099
2018-07-05,15.2291854406
2018-07-06,15.2711160172
2018-07-09,15.6233328611
2018-07-10,15.4723827851
2018-07-11,15.3465910552
2018-07-12,15.2627299019
2018-07-13,15.1453242872
2018-07-16,15.3214327092
2018-07-17,15.2962743632
2018-07-18,15.3801355165
2018-07-19,15.3717494012
2018-07-20,15.3465910552
2018-07-23,15.5981745151
2018-07-24,15.4556105545
2018-07-25,15.3465910552
2018-07-26,15.4807689005
2018-07-27,15.4975411311
2018-07-30,15.3885216318
2018-07-31,15.4346452662
2018-08-01,15.62091087
2018-08-02,15.7479101454
2018-08-03,15.6971104352
2018-08-06,15.6124442517
2018-08-07,15.6039776333
2018-08-08,15.7055770536
2018-08-09,15.6632439618
2018-08-10,15.5785777782
2018-08-13,15.4431118845
2018-08-14,15.6463107251
2018-08-15,15.5447113048
2018-08-16,15.7479101454
2018-08-17,15.8495095657
2018-08-20,15.857976184
2018-08-21,15.9680422227
2018-08-22,15.9595756043
2018-08-23,15.8664428024
2018-08-24,15.7987098555
2018-08-27,15.8749094208
2018-08-28,15.8410429473
2018-08-29,15.8071764739
2018-08-30,15.6801771985
2018-08-31,15.6717105802
2018-09-04,15.6971104352
2018-09-05,15.7817766188
2018-09-06,15.7479101454
2018-09-07,15.6886438169
2018-09-10,15.6801771985
2018-09-11,15.5870443966
2018-09-12,15.2907127541
2018-09-13,15.0705806768
2018-09-14,15.1044471502
2018-09-17,15.0451808217
2018-09-18,14.8843150729
2018-09-19,15.0367142033
2018-09-20,15.2399130439
2018-09-21,15.1891133338
2018-09-24,14.8504485995
2018-09-25,14.8758484545
2018-09-26,14.5625835753
2018-09-27,14.4355842999
2018-09-28,14.4948506284
2018-10-01,14.2747185511
2018-10-02,14.3001184062
2018-10-03,14.5625835753
2018-10-04,14.6303165222
2018-10-05,14.4694507734
2018-10-08,14.6303165222
2018-10-09,14.554116957
2018-10-10,14.3678513531
2018-10-11,13.9445204352
2018-10-12,13.6058557009
2018-10-15,13.6651220294
2018-10-16,13.749788213
2018-10-17,13.8429210149
2018-10-18,13.6905218845
2018-10-19,13.5804558458
2018-10-22,13.1147918361
2018-10-23,13.1655915463
2018-10-24,12.7591938651
2018-10-25,13.0724587443
2018-10-26,12.8607932854
2018-10-29,13.182524783
2018-10-30,13.4111234787
2018-10-31,13.4068901695
2018-11-01,13.4839412624
2018-11-02,13.4753800299
2018-11-05,13.50962496
2018-11-06,13.5010637275
2018-11-07,13.5267474251
2018-11-08,13.5695535879
2018-11-09,13.4411350997
2018-11-12,13.415451402
2018-11-13,13.5952372855
2018-11-14,13.4240126346
2018-11-15,13.7407782388
2018-11-16,13.8092680992
2018-11-19,13.7579007039
2018-11-20,13.6294822157
2018-11-21,13.586676053
2018-11-23,13.6123597506
2018-11-26,13.8777579596
2018-11-27,13.6979720761
2018-11-28,14.0061764478
2018-11-29,14.0147376804
2018-11-30,14.4342380752
2018-12-03,14.5369728658
2018-12-04,13.9633702851
2018-12-06,13.9376865874
2018-12-07,13.8178293318
2018-12-10,13.5695535879
2018-12-11,13.4496963322
2018-12-12,13.5181861926
2018-12-13,13.2356655185
2018-12-14,13.055879635
2018-12-17,12.9959510072
2018-12-18,12.7476752633
2018-12-19,12.2768074732
2018-12-20,12.2596850081
2018-12-21,12.054215427
2018-12-24,11.8145009156
2018-12-26,12.3024911708
2018-12-27,12.1997563803
2018-12-28,12.2340013105
2018-12-31,12.3538585661
2019-01-02,12.5764506124
2019-01-03,12.4993995194
2019-01-04,12.8846549841
2019-01-07,12.9274611468
2019-01-08,12.9702673096
2019-01-09,12.9103386817
2019-01-10,12.9531448445
2019-01-11,13.0216347048
2019-01-14,13.1671756581
2019-01-15,13.3041553789
2019-01-16,13.4668187973
2019-01-17,13.6979720761
2019-01-18,14.0147376804
2019-01-22,13.9719315176
2019-01-23,14.0061764478
2019-01-24,14.040421378
2019-01-25,14.3400645172
2019-01-28,14.3657482148
2019-01-29,14.4256768426
2019-01-30,14.305819587
2019-01-31,14.1731204825
2019-02-01,14.3461744566
2019-02-04,14.4413541424
2019-02-05,14.4673122385
2019-02-06,14.4759649372
2019-02-07,14.7009351036
2019-02-08,14.5538392256
2019-02-11,14.6836297062
2019-02-12,14.8307255842
2019-02-13,14.7874620907
2019-02-14,14.6663243088
2019-02-15,15.0037795584
2019-02-19,15.1681808338
2019-02-20,15.3152767118
2019-02-21,15.2633605196
2019-02-22,15.3066240131
2019-02-25,15.3066240131
2019-02-26,15.2200970261
2019-02-27,15.3671929041
2019-02-28,15.3671929041
2019-03-01,15.488330686
2019-03-04,15.3325821093
2019-03-05,15.3239294106
2019-03-06,15.0556957506
2019-03-07,14.7961147894
2019-03-08,14.8480309817
2019-03-11,15.0383903532
2019-03-12,14.9691687636
2019-03-13,15.0470430519
2019-03-14,15.1162646416
2019-03-15,15.0210849558
2019-03-18,15.2287497248
2019-03-19,14.8480309817
2019-03-20,14.4673122385
2019-03-21,14.2683001683
2019-03-22,13.7491382458
2019-03-25,13.7058747523
2019-03-26,14.0952461941
2019-03-27,14.1558150851
2019-03-28,14.3375217579
2019-03-29,14.2250366747
2019-04-01,14.4673122385
2019-04-02,14.4500068411
2019-04-03,14.4413541424
2019-04-04,14.5624919243
2019-04-05,14.6403662127
2019-04-08,14.6144081166
2019-04-09,14.4413541424
2019-04-10,14.5451865269
2019-04-11,14.6230608153
2019-04-12,14.8826417765
2019-04-15,14.6836297062
2019-04-16,15.0210849558
2019-04-17,14.9951268597
2019-04-18,14.8220728855
2019-04-22,14.3980906489
2019-04-23,14.8653363791
2019-04-24,14.9085998726
2019-04-25,14.8134201868
2019-04-26,14.9345579687
2019-04-29,15.1854862312
2019-04-30,15.1141014669
2019-05-01,15.0004616062
2019-05-02,15.2189997998
2019-05-03,15.3850888269
2019-05-06,15.3850888269
2019-05-07,15.0354277172
2019-05-08,14.8868217456
2019-05-09,14.8868217456
2019-05-10,15.0004616062
2019-05-13,14.3710716088
2019-05-14,14.4847114694
2019-05-15,14.1350503597
2019-05-16,14.2224656372
2019-05-17,14.1525334152
2019-05-20,14.2049825817
2019-05-21,14.3273639701
2019-05-22,14.1700164707
2019-05-23,13.8902875829
2019-05-24,14.0301520268
2019-05-28,13.7941307778
2019-05-29,13.8465799442
2019-05-30,13.6018171674
2019-05-31,13.4357281403
2019-06-03,13.6455248061
2019-06-04,14.05637661
2019-06-05,14.1000842488
2019-06-06,14.0388935546
2019-06-07,13.9689613326
2019-06-10,14.0388935546
2019-06-11,14.1787579984
2019-06-12,14.1350503597
2019-06-13,14.1962410539
2019-06-14,14.2836563314
2019-06-17,14.1787579984
2019-06-18,14.4584868862
2019-06-19,14.3273639701
2019-06-20,14.3186224423
2019-06-21,14.3710716088
2019-06-24,14.2574317481
2019-06-25,14.3011393868
2019-06-26,14.3535885533
2019-06-27,14.5109360527
