date,ATVI
2023-06-30,83.4014534884
2023-07-03,82.4516860465
2023-07-05,81.9866957364
2023-07-06,81.8185077519
2023-07-07,81.5513856589
2023-07-10,81.8185077519
2023-07-11,90.0201453488
2023-07-12,89.0406976744
2023-07-13,88.5856007752
2023-07-14,89.1099515504
2023-07-17,92.2164825581
2023-07-18,91.7514922481
2023-07-19,91.217248062
2023-07-20,91.3062887597
2023-07-21,90.9303391473
2023-07-24,91.5635174419
2023-07-25,91.7415988372
2023-07-26,91.6822383721
2023-07-27,91.1578875969
2023-07-28,91.5437306202
2023-07-31,91.7712790698
2023-08-01,91.89
2023-08-02,91.63
2023-08-03,91.68
2023-08-04,91.58
2023-08-07,91.57
2023-08-08,91.59
2023-08-09,91.44
2023-08-10,91.42
2023-08-11,91.21
2023-08-14,90.79
2023-08-15,90.91
2023-08-16,90.85
2023-08-17,90.43
2023-08-18,90.47
2023-08-21,90.72
2023-08-22,91.66
2023-08-23,91.74
2023-08-24,91.41
2023-08-25,91.66
2023-08-28,91.77
2023-08-29,91.98
2023-08-30,91.98
2023-08-31,91.99
2023-09-01,92.04
2023-09-05,92.03
2023-09-06,92.07
2023-09-07,92.01
2023-09-08,92.12
2023-09-11,92.18
2023-09-12,92.13
2023-09-13,92.27
2023-09-14,92.22
2023-09-15,91.82
2023-09-18,91.91
2023-09-19,92.07
2023-09-20,92.56
2023-09-21,92.35
2023-09-22,93.92
2023-09-25,94.05
2023-09-26,94.0
2023-09-27,93.92
2023-09-28,93.54
2023-09-29,93.63
2023-10-02,93.94
2023-10-03,93.89
2023-10-04,93.75
2023-10-05,93.67
2023-10-06,94.24
2023-10-09,94.34
2023-10-10,94.34
2023-10-11,94.47
2023-10-12,94.42
2023-10-13,94.42
