date,IPG
2019-07-03,17.8260966614
2019-07-05,17.98003532
2019-07-08,17.9492475883
2019-07-09,17.8183997285
2019-07-10,17.9184598566
2019-07-11,17.8799751919
2019-07-12,18.2956095701
2019-07-15,18.2494279725
2019-07-16,18.2340341066
2019-07-17,17.7722181309
2019-07-18,17.5720978748
2019-07-19,17.549007076
2019-07-22,17.5336132102
2019-07-23,17.2719174906
2019-07-24,17.5259162772
2019-07-25,17.7183396005
2019-07-26,17.7568242651
2019-07-29,17.8183997285
2019-07-30,17.66446107
2019-07-31,17.6413702712
2019-08-01,17.125675765
2019-08-02,16.7562229844
2019-08-05,16.2867100758
2019-08-06,16.3867702039
2019-08-07,16.2174376795
2019-08-08,16.5253149966
2019-08-09,16.3174978075
2019-08-12,16.1173775514
2019-08-13,16.0173174233
2019-08-14,15.301502661
2019-08-15,15.0628977403
2019-08-16,15.4708351854
2019-08-19,15.7633186367
2019-08-20,15.6555615757
2019-08-21,15.8325910331
2019-08-22,15.6786523745
2019-08-23,15.2861087952
2019-08-26,15.3707750574
2019-08-27,15.3168965269
2019-08-28,15.3245934598
2019-08-29,15.3938658562
2019-08-30,15.4823805848
2019-09-03,15.5213201738
2019-09-04,15.6848664476
2019-09-05,15.9185039816
2019-09-06,16.1443535978
2019-09-09,16.4091428029
2019-09-10,16.8452661997
2019-09-11,16.5726890767
2019-09-12,16.4402944741
2019-09-13,16.5025978165
2019-09-16,16.6739320081
2019-09-17,16.5726890767
2019-09-18,16.6895078437
2019-09-19,16.6038407479
2019-09-20,16.4792340631
2019-09-23,16.5259615699
2019-09-24,16.5882649123
2019-09-25,16.3546273784
2019-09-26,16.292324036
2019-09-27,16.6739320081
2019-09-30,16.7907507751
2019-10-01,16.5726890767
2019-10-02,15.980807324
2019-10-03,15.9652314884
2019-10-04,16.2378086114
2019-10-07,16.4402944741
2019-10-08,15.786109379
2019-10-09,15.6537147764
2019-10-10,15.4434409958
2019-10-11,15.6381389408
2019-10-14,15.8406248036
2019-10-15,16.1054140088
2019-10-16,16.1988690224
2019-10-17,16.175505269
2019-10-18,16.0820502554
2019-10-21,16.1988690224
2019-10-22,16.7440232683
2019-10-23,16.6661440903
2019-10-24,16.7284474327
2019-10-25,17.0166003913
2019-10-28,17.2658137609
2019-10-29,17.1645708295
2019-10-30,17.2112983363
2019-10-31,16.9387212133
2019-11-01,17.0944795693
2019-11-04,17.1645708295
2019-11-05,17.4449358702
2019-11-06,17.413784199
2019-11-07,17.6552096508
2019-11-08,17.8888471848
2019-11-11,17.530602966
2019-11-12,17.4838754592
2019-11-13,17.2424500075
2019-11-14,17.3125412677
2019-11-15,17.3904204456
2019-11-18,17.413784199
2019-11-19,17.452723788
2019-11-20,17.2346620897
2019-11-21,17.3281171033
2019-11-22,17.2035104185
2019-11-25,17.3436929389
2019-11-26,17.3748446101
2019-11-27,17.5383908838
2019-11-29,17.6279519385
2019-12-02,17.4705595105
2019-12-03,17.5335164817
2019-12-04,17.4076025393
2019-12-05,17.5335164817
2019-12-06,17.6987785311
2019-12-09,17.6200823171
2019-12-10,17.6200823171
2019-12-11,17.8561709592
2019-12-12,18.147346951
2019-12-13,18.1237380868
2019-12-16,18.0135633872
2019-12-17,17.7459962595
2019-12-18,17.7066481525
2019-12-19,17.9348671732
2019-12-20,18.1316077082
2019-12-23,18.1237380868
2019-12-24,18.1158684654
2019-12-26,18.2103039222
2019-12-27,18.147346951
2019-12-30,18.1630861938
2019-12-31,18.1788254366
2020-01-02,17.871910202
2020-01-03,17.8876494448
2020-01-06,18.0450418728
2020-01-07,18.0843899798
2020-01-08,18.1316077082
2020-01-09,18.226043165
2020-01-10,18.1945646794
2020-01-13,18.383435593
2020-01-14,18.5959153709
2020-01-15,18.7296989347
2020-01-16,18.6824812063
2020-01-17,19.0051356837
2020-01-21,18.9264394697
2020-01-22,18.6510027207
2020-01-23,18.5250887783
2020-01-24,18.4227837
2020-01-27,18.226043165
2020-01-28,18.2811305148
2020-01-29,18.1158684654
2020-01-30,18.2575216506
2020-01-31,17.8640405806
2020-02-03,17.9269975518
2020-02-04,17.9978241444
2020-02-05,18.5093495355
2020-02-06,18.265391272
2020-02-07,18.1158684654
2020-02-10,18.226043165
2020-02-11,18.2968697576
2020-02-12,19.65831426
2020-02-13,19.7212712312
2020-02-14,19.2569635686
2020-02-18,19.5638788032
2020-02-19,19.6661838814
2020-02-20,19.618966153
2020-02-21,19.2097458402
2020-02-24,18.8556128771
2020-02-25,18.2181735436
2020-02-26,18.0922596012
2020-02-27,17.1557746545
2020-02-28,17.0101866585
2020-03-02,17.3526201915
2020-03-03,16.8907331005
2020-03-04,17.1694580692
2020-03-05,16.4925545739
2020-03-06,15.9589953482
2020-03-09,14.5175890817
2020-03-10,15.0033668842
2020-03-11,14.34239053
2020-03-12,12.1524086334
2020-03-13,13.625669182
2020-03-16,12.0807364986
2020-03-17,12.3196436146
2020-03-18,11.7064486835
2020-03-19,11.2286344516
2020-03-20,9.9703903073
2020-03-23,10.2570788465
2020-03-24,11.7621936773
2020-03-25,11.9851736522
2020-03-26,13.251381367
2020-03-27,12.1125907807
2020-03-30,12.9009842635
2020-03-31,12.893020693
2020-04-01,11.579031555
2020-04-02,11.443650856
2020-04-03,10.8145287838
2020-04-06,11.9612829406
2020-04-07,12.2559350503
2020-04-08,12.6620771475
2020-04-09,12.9646928278
2020-04-13,12.773567135
2020-04-14,12.7815307055
2020-04-15,11.7064486835
2020-04-16,11.5710679845
2020-04-17,11.9931372227
2020-04-20,11.7223758246
2020-04-21,11.1728894578
2020-04-22,11.1808530284
2020-04-23,11.7064486835
2020-04-24,11.7383029657
2020-04-27,12.5266964484
2020-04-28,13.1797092322
2020-04-29,14.34239053
2020-04-30,13.5221427651
2020-05-01,13.0841463858
2020-05-04,12.6381864359
2020-05-05,12.5744778716
2020-05-06,12.9169114046
2020-05-07,12.9567292572
2020-05-08,13.7929041632
2020-05-11,13.2911992196
2020-05-12,12.8452392698
2020-05-13,12.0488822165
2020-05-14,12.2320443387
2020-05-15,12.2400079093
2020-05-18,13.2354542259
2020-05-19,12.7815307055
2020-05-20,13.2752720785
2020-05-21,13.0045106804
2020-05-22,13.1239642384
2020-05-26,13.9601391444
2020-05-27,14.4857347996
2020-05-28,13.8884670096
2020-05-29,13.8287402306
2020-06-01,14.1197014511
2020-06-02,14.1843595001
2020-06-03,14.7905287095
2020-06-04,15.0410786494
2020-06-05,15.6391656027
2020-06-08,16.3504041417
2020-06-09,15.5502607853
2020-06-10,15.08148993
2020-06-11,13.78832895
2020-06-12,13.9661385847
2020-06-15,14.2975110859
2020-06-16,14.4187449277
2020-06-17,14.111619195
2020-06-18,14.1843595001
2020-06-19,13.78832895
2020-06-22,13.5377790101
2020-06-23,13.9338095602
2020-06-24,13.2872290702
2020-06-25,13.3033935824
2020-06-26,13.1094194354
2020-06-29,13.7155886448
2020-06-30,13.8691515112
2020-07-01,13.78832895
2020-07-02,13.78832895
2020-07-06,14.0307966337
2020-07-07,13.8933982796
2020-07-08,13.7398354132
2020-07-09,13.2468177896
2020-07-10,13.7155886448
2020-07-13,13.723670901
2020-07-14,14.0227143776
2020-07-15,14.5884723064
2020-07-16,14.7097061483
2020-07-17,14.5480610258
2020-07-20,14.1035369389
2020-07-21,14.2894288297
2020-07-22,14.5480610258
2020-07-23,14.9198448075
2020-07-24,14.9925851127
2020-07-27,15.0006673688
2020-07-28,14.8794335269
2020-07-29,15.2835463332
2020-07-30,14.8794335269
2020-07-31,14.5884723064
2020-08-03,14.887515783
2020-08-04,14.9602560882
2020-08-05,15.1057366984
2020-08-06,14.9764206004
2020-08-07,14.8794335269
2020-08-10,15.4532737118
2020-08-11,15.5987543221
2020-08-12,15.3562866383
2020-08-13,15.1865592597
2020-08-14,15.2431350525
2020-08-17,15.016831881
2020-08-18,14.9036802953
2020-08-19,14.822857734
2020-08-20,14.3864159032
2020-08-21,14.1277837072
2020-08-24,14.8147754779
2020-08-25,14.6531303554
2020-08-26,14.4753207206
2020-08-27,14.8713512708
2020-08-28,14.9845028565
2020-08-31,14.5601844099
2020-09-01,14.5437878059
2020-09-02,14.7159521486
2020-09-03,14.6421674303
2020-09-04,14.6257708262
2020-09-08,14.322433651
2020-09-09,14.1010794961
2020-09-10,13.8879236433
2020-09-11,14.1830625164
2020-09-14,14.8881164913
2020-09-15,14.7979351689
2020-09-16,15.1832553644
2020-09-17,14.9946944177
2020-09-18,14.6175725242
2020-09-21,13.8797253412
2020-09-22,13.6747677904
2020-09-23,13.2812492929
2020-09-24,13.3468357091
2020-09-25,13.830535529
2020-09-28,13.9781049656
2020-09-29,13.6255779782
2020-09-30,13.6665694884
2020-10-01,13.7485525087
2020-10-02,14.2732438388
2020-10-05,14.4454081815
2020-10-06,14.330631953
2020-10-07,14.7815385648
2020-10-08,15.0356859278
2020-10-09,15.0520825319
2020-10-12,15.2078502705
2020-10-13,14.6995555445
2020-10-14,14.814331773
2020-10-15,14.7241504506
2020-10-16,14.9700995116
2020-10-19,14.5437878059
2020-10-20,14.7569436587
2020-10-21,15.330824801
2020-10-22,15.6997483925
2020-10-23,15.8555161311
2020-10-26,15.576773862
2020-10-27,15.4537993315
2020-10-28,14.6175725242
2020-10-29,15.0110910217
2020-10-30,14.830728377
2020-11-02,15.5111874457
2020-11-03,15.8637144331
2020-11-04,15.4947908417
2020-11-05,16.0112838697
2020-11-06,15.56857556
2020-11-09,17.2902189868
2020-11-10,17.5607629539
2020-11-11,17.0278733218
2020-11-12,16.7901225628
2020-11-13,17.347607101
2020-11-16,17.7411255986
2020-11-17,17.9542814515
2020-11-18,17.5443663498
2020-11-19,17.7001340884
2020-11-20,17.7493239006
2020-11-23,18.1100491901
2020-11-24,19.0446556218
2020-11-25,18.9462759974
2020-11-27,18.6921286344
2020-11-30,18.4748736305
2020-12-01,18.8977724434
2020-12-02,19.2377499205
2020-12-03,19.6440644662
2020-12-04,19.867952073
2020-12-07,19.76844647
2020-12-08,19.6191880654
2020-12-09,19.6523565998
2020-12-10,19.6026037983
2020-12-11,19.8347835387
2020-12-14,19.6523565998
2020-12-15,20.0586711455
2020-12-16,19.9840419433
2020-12-17,19.7352779357
2020-12-18,19.8513678059
2020-12-21,19.4201768594
2020-12-22,19.1216600503
2020-12-23,19.5030981952
2020-12-24,19.5030981952
2020-12-28,19.7269858021
2020-12-29,19.6357723326
2020-12-30,19.4533453937
2020-12-31,19.5030981952
2021-01-04,19.187997119
2021-01-05,19.287502722
2021-01-06,20.771794634
2021-01-07,20.2825587524
2021-01-08,20.1830531493
2021-01-11,20.249390218
2021-01-12,20.3571879546
2021-01-13,20.2659744852
2021-01-14,20.6722890309
2021-01-15,20.6805811645
2021-01-19,20.6722890309
2021-01-20,20.4649856913
2021-01-21,20.4649856913
2021-01-22,20.3820643554
2021-01-25,20.4484014241
2021-01-26,20.9044687713
2021-01-27,20.4649856913
2021-01-28,20.4152328897
2021-01-29,19.9591655425
2021-02-01,20.5810755615
2021-02-02,20.8547159698
2021-02-03,21.1200642446
2021-02-04,21.4019967865
2021-02-05,21.5429630575
2021-02-08,22.0653674734
2021-02-09,21.8000191987
2021-02-10,20.3571879546
2021-02-11,20.2991430195
2021-02-12,20.4235250233
2021-02-16,20.6225362294
2021-02-17,20.8630081034
2021-02-18,20.5727834279
2021-02-19,21.1946934469
2021-02-22,21.9658618704
2021-02-23,22.0404910727
2021-02-24,22.3887606833
2021-02-25,21.6258843934
2021-02-26,21.8829405345
2021-03-01,22.4442563905
2021-03-02,22.5866798167
2021-03-03,22.8547709718
2021-03-04,22.5783019681
2021-03-05,23.3574418876
2021-03-08,23.9103798949
2021-03-09,23.8768685005
2021-03-10,24.4465622051
2021-03-11,24.5387185397
2021-03-12,24.8068096948
2021-03-15,24.5135849939
2021-03-16,24.5303406911
2021-03-17,25.0749008499
2021-03-18,24.8570767864
2021-03-19,24.7900539976
2021-03-22,24.5219628425
2021-03-23,23.659044437
2021-03-24,23.3155526446
2021-03-25,23.9020020463
2021-03-26,23.826601409
2021-03-29,23.7595786202
2021-03-30,24.5554742369
2021-03-31,24.4633179023
2021-04-01,24.5889856313
2021-04-05,24.697897663
2021-04-06,24.7900539976
2021-04-07,24.7314090574
2021-04-08,24.6727641172
2021-04-09,24.6308748743
2021-04-12,25.1251679415
2021-04-13,24.7481647546
2021-04-14,25.0665230013
2021-04-15,25.4937932797
2021-04-16,25.6362167059
2021-04-19,25.5021711283
2021-04-20,25.1419236386
2021-04-21,25.7116173432
2021-04-22,24.823565392
2021-04-23,24.8989660293
2021-04-26,24.8989660293
2021-04-27,24.9995002125
2021-04-28,26.0802426815
2021-04-29,26.8426269038
2021-04-30,26.5996692945
2021-05-03,26.8677604496
2021-05-04,27.295030728
2021-05-05,27.3452978196
2021-05-06,27.5882554289
2021-05-07,28.0406592531
2021-05-10,27.4709655485
2021-05-11,27.1358516047
2021-05-12,26.4153566253
2021-05-13,27.0855845131
2021-05-14,27.2447636364
2021-05-17,27.2866528794
2021-05-18,27.2280079392
2021-05-19,27.3034085766
2021-05-20,27.6636560663
2021-05-21,27.8312130382
2021-05-24,27.9233693727
2021-05-25,27.4542098513
2021-05-26,27.7809459466
2021-05-27,27.9233693727
2021-05-28,28.2249719222
2021-06-01,28.4763073801
2021-06-02,28.4260402885
2021-06-03,28.4930630773
2021-06-04,28.4930630773
2021-06-07,28.2397163398
2021-06-08,28.3494999261
2021-06-09,28.3072754698
2021-06-10,28.3410550348
2021-06-11,28.8477485098
2021-06-14,28.4001692736
2021-06-15,28.4930630773
2021-06-16,28.2481612311
2021-06-17,27.3867823236
2021-06-18,26.6098523286
2021-06-21,27.3530027586
2021-06-22,26.9729826523
2021-06-23,27.0574315648
2021-06-24,27.4881210186
2021-06-25,27.6232392786
2021-06-28,26.9054235223
2021-06-29,26.8378643923
2021-06-30,27.4374516711
2021-07-01,27.9948144936
2021-07-02,27.9019206898
2021-07-06,27.3530027586
2021-07-07,27.3276680848
2021-07-08,26.9645377611
2021-07-09,27.9357002548
2021-07-12,27.8681411248
2021-07-13,27.3276680848
2021-07-14,27.4374516711
2021-07-15,27.0743213473
2021-07-16,26.5507380898
2021-07-19,26.0947139623
2021-07-20,26.4071749386
2021-07-21,29.3966664411
2021-07-22,28.8055240536
2021-07-23,29.8020212211
2021-07-26,30.0891475236
2021-07-27,29.8442456773
2021-07-28,29.7682416561
2021-07-29,29.5064500273
2021-07-30,29.8611354598
2021-08-02,30.0215883936
2021-08-03,30.4269431736
2021-08-04,30.0300332848
2021-08-05,30.8069632798
2021-08-06,31.1869833861
2021-08-09,30.7225143673
2021-08-10,31.1785384948
2021-08-11,31.6683421873
2021-08-12,31.7359013173
2021-08-13,31.6852319698
2021-08-16,31.7527910998
2021-08-17,31.6261177311
2021-08-18,31.1363140386
2021-08-19,30.4860574123
2021-08-20,30.7816286061
2021-08-23,31.2545425161
2021-08-24,31.2629874073
2021-08-25,31.3474363198
2021-08-26,30.7816286061
2021-08-27,31.1109793648
2021-08-30,30.8576326273
2021-08-31,31.6683421873
2021-09-01,31.6002931039
2021-09-02,31.9065139792
2021-09-03,31.7278851353
2021-09-07,31.3195906349
2021-09-08,31.6002931039
2021-09-09,31.3195906349
2021-09-10,30.7581856968
2021-09-13,31.481207208
2021-09-14,31.4897133434
2021-09-15,32.0341060106
2021-09-16,31.5322440205
2021-09-17,31.4641949371
2021-09-20,30.8092225094
2021-09-21,30.6390998009
2021-09-22,31.4641949371
2021-09-23,32.6720661675
2021-09-24,33.0718545324
2021-09-27,32.9357563656
2021-09-28,31.9320323855
2021-09-29,31.8895017084
2021-09-30,31.1919986035
2021-10-01,32.1872164482
2021-10-04,31.8724894375
2021-10-05,32.323314615
2021-10-06,31.8129464895
2021-10-07,32.0851428231
2021-10-08,31.6683421873
2021-10-11,31.7959342187
2021-10-12,31.3706274474
2021-10-13,31.3280967703
2021-10-14,32.4083759693
2021-10-15,32.5104495944
2021-10-18,32.4594127818
2021-10-19,32.5444741361
2021-10-20,32.3318207505
2021-10-21,31.5407501559
2021-10-22,31.4386765308
2021-10-25,30.7496795614
2021-10-26,31.1154433847
2021-10-27,30.6390998009
2021-10-28,31.1834924681
2021-10-29,31.1069372493
2021-11-01,31.302578364
2021-11-02,30.3328789256
2021-11-03,30.4774832278
2021-11-04,30.4349525507
2021-11-05,30.9793452179
2021-11-08,30.8517531865
2021-11-09,30.6476059363
2021-11-10,30.6986427489
2021-11-11,31.4641949371
2021-11-12,30.9112961345
2021-11-15,30.7326672906
2021-11-16,30.4944954987
2021-11-17,30.5285200404
2021-11-18,29.5162899248
2021-11-19,29.2185751849
2021-11-22,29.1930567786
2021-11-23,29.3546733517
2021-11-24,29.32064881
2021-11-26,28.7422316011
2021-11-29,28.9378727159
2021-11-30,28.4615291321
2021-12-01,28.3500498074
2021-12-02,29.5763223792
2021-12-03,29.5162950505
2021-12-06,29.7821303633
2021-12-07,30.3824036502
2021-12-08,31.0770055965
2021-12-09,31.2828135805
2021-12-10,31.7630322101
2021-12-13,31.6001008893
2021-12-14,31.4285942359
2021-12-15,31.1970602538
2021-12-16,31.4028682379
2021-12-17,31.480046232
2021-12-20,30.4595816442
2021-12-21,31.685854216
2021-12-22,31.4628955666
2021-12-23,31.6001008893
2021-12-27,32.491935487
2021-12-28,32.4490588237
2021-12-29,32.3976068277
2021-12-30,32.389031495
2021-12-31,32.1146208495
2022-01-03,32.2861275029
2022-01-04,32.9292774532
2022-01-05,31.9345388635
2022-01-06,32.414757493
2022-01-07,32.1917988436
2022-01-10,32.0117168575
2022-01-11,32.0288675228
2022-01-12,32.3718808296
2022-01-13,32.6291408097
2022-01-14,32.6377161424
2022-01-18,31.5743748913
2022-01-19,31.2828135805
2022-01-20,30.8883482777
2022-01-21,30.3138009888
2022-01-24,30.5367596382
2022-01-25,30.2023216641
2022-01-26,30.3995543155
2022-01-27,28.8731451002
2022-01-28,30.1765956661
2022-01-31,30.4767323095
2022-02-01,31.0427042658
2022-02-02,30.9483756064
2022-02-03,31.3428409092
2022-02-04,31.1456082578
2022-02-07,31.3428409092
2022-02-08,31.9173881981
2022-02-09,33.8211120509
2022-02-10,30.854046947
2022-02-11,29.9622123493
2022-02-14,30.0822670067
2022-02-15,31.1456082578
2022-02-16,31.3857175726
2022-02-17,30.9741016044
2022-02-18,30.9655262717
2022-02-22,31.2056355865
2022-02-23,30.6911156263
2022-02-24,31.0255536004
2022-02-25,32.1403468475
2022-02-28,31.8059088734
2022-03-01,30.6564018408
2022-03-02,31.4688353826
2022-03-03,30.9848324215
2022-03-04,29.5587522682
2022-03-07,27.8301702642
2022-03-08,28.1240292049
2022-03-09,29.1957500474
2022-03-10,28.9191769268
2022-03-11,28.5129601558
2022-03-14,29.5328235382
2022-03-15,30.1118985095
2022-03-16,31.3305488223
2022-03-17,31.4861212027
2022-03-18,31.1490477119
2022-03-21,31.0021182416
2022-03-22,31.4601924726
2022-03-23,30.3625429001
2022-03-24,31.0885473418
2022-03-25,31.5034070227
2022-03-28,31.1231189818
2022-03-29,32.1429823642
2022-03-30,31.5466215728
2022-03-31,30.6391160207
2022-04-01,30.6477589307
2022-04-04,30.3538999901
2022-04-05,30.0513981394
2022-04-06,29.7834679287
2022-04-07,29.463680258
2022-04-08,29.5068948081
2022-04-11,29.4982518981
2022-04-12,29.2735362376
2022-04-13,29.6624671885
2022-04-14,29.8093966588
2022-04-18,29.8093966588
2022-04-19,30.7255451209
2022-04-20,31.9528383438
2022-04-21,31.0366898816
2022-04-22,30.2933996199
2022-04-25,30.31932835
2022-04-26,29.455037348
2022-04-27,29.3945369778
2022-04-28,29.472323168
2022-04-29,28.1931724851
2022-05-02,28.3055303153
2022-05-03,28.7117470863
2022-05-04,29.7402533786
2022-05-05,28.6512467161
2022-05-06,28.3314590454
2022-05-09,28.0635288348
2022-05-10,27.5708829636
2022-05-11,26.7584494218
2022-05-12,27.0436654524
2022-05-13,27.7610269841
2022-05-16,27.5622400536
2022-05-17,28.3573877755
2022-05-18,27.0695941825
2022-05-19,26.5423766713
2022-05-20,26.5078050312
2022-05-23,26.9745221723
2022-05-24,25.6435140292
2022-05-25,26.6547345015
2022-05-26,27.3288814831
2022-05-27,27.8993135444
2022-05-31,27.8560989943
2022-06-01,27.3807389432
2022-06-02,27.5795258737
2022-06-03,27.1128087326
2022-06-06,27.322174051
2022-06-07,27.575157144
2022-06-08,26.8249314198
2022-06-09,26.3887536731
2022-06-10,25.2546915318
2022-06-13,24.4346773681
2022-06-14,24.2340356046
2022-06-15,24.4695715878
2022-06-16,23.1959325675
2022-06-17,23.5972160945
2022-06-21,23.7367929734
2022-06-22,23.7542400833
2022-06-23,23.5012569902
2022-06-24,24.4085067033
2022-06-27,24.4259538131
2022-06-28,23.9723289566
2022-06-29,23.9374347369
2022-06-30,24.0159467313
2022-07-01,24.2602062694
2022-07-05,23.8589227425
2022-07-06,23.8414756326
2022-07-07,24.3299947089
2022-07-08,24.5829778019
2022-07-11,24.4259538131
2022-07-12,24.3823360385
2022-07-13,24.3387182638
2022-07-14,23.9897760665
2022-07-15,24.443400923
2022-07-18,24.8708551147
2022-07-19,25.8653403771
2022-07-20,26.1095999153
2022-07-21,25.4291626305
2022-07-22,25.7257634982
2022-07-25,25.6646986137
2022-07-26,25.0453262134
2022-07-27,25.751934163
2022-07-28,26.0310879209
2022-07-29,26.0572585857
2022-08-01,26.0747056955
2022-08-02,25.6385279489
2022-08-03,26.1881119097
2022-08-04,25.7955519377
2022-08-05,25.3157564163
2022-08-08,25.5774630643
2022-08-09,25.3419270811
2022-08-10,25.9700230363
2022-08-11,26.4934363323
2022-08-12,26.4672656675
2022-08-15,26.6417367662
2022-08-16,26.7813136451
2022-08-17,26.1183234702
2022-08-18,26.2055590195
2022-08-19,26.3189652337
2022-08-22,25.0627733233
2022-08-23,25.1238382078
2022-08-24,25.1151146529
2022-08-25,25.5774630643
2022-08-26,24.8970257795
2022-08-29,24.7138311259
2022-08-30,24.6614897963
2022-08-31,24.3648889286
2022-09-01,24.2150325206
2022-09-02,24.0034705328
2022-09-06,23.8007236278
2022-09-07,24.4706699225
2022-09-08,24.4265945084
2022-09-09,25.1670614657
2022-09-12,25.7224116837
2022-09-13,24.5059302538
2022-09-14,24.3208135145
2022-09-15,24.5235604195
2022-09-16,24.0651761126
2022-09-19,24.4089643427
2022-09-20,23.6949426339
2022-09-21,23.4216750663
2022-09-22,23.1484074987
2022-09-23,22.7517287716
2022-09-26,22.3197897132
2022-09-27,22.4255707071
2022-09-28,23.1043320846
2022-09-29,22.6106874464
2022-09-30,22.5666120323
2022-10-03,23.0073661735
2022-10-04,23.9682102015
2022-10-05,24.0122856156
2022-10-06,23.739018048
2022-10-07,23.3335242381
2022-10-10,23.2630035755
2022-10-11,23.0690717533
2022-10-12,23.3511544037
2022-10-13,24.1180666095
2022-10-14,24.2150325206
2022-10-17,24.9466843951
2022-10-18,25.8281926776
2022-10-19,25.1141709687
2022-10-20,24.8144581527
2022-10-21,24.8937938981
2022-10-24,25.6959664352
2022-10-25,26.5069540551
2022-10-26,26.5774747177
2022-10-27,26.0221244997
2022-10-28,26.6568104631
2022-10-31,26.260131736
2022-11-01,26.2865769845
2022-11-02,25.6342608554
2022-11-03,25.3345480394
2022-11-04,26.0044943341
2022-11-07,26.3218373158
2022-11-08,26.7714065399
2022-11-09,26.3570976471
2022-11-10,27.3884623376
2022-11-11,28.6402040988
2022-11-14,28.6049437675
2022-11-15,29.0192526603
2022-11-16,28.6842795129
2022-11-17,28.9222867492
2022-11-18,29.1779241511
2022-11-21,28.9134716664
2022-11-22,29.8126101145
2022-11-23,30.1652134275
2022-11-25,30.4120357466
2022-11-28,29.8743156943
2022-11-29,30.244549173
2022-11-30,30.544261989
2022-12-01,30.6331568144
2022-12-02,29.9486666592
2022-12-05,29.3619608119
2022-12-06,29.0508289232
2022-12-07,28.5352389362
2022-12-08,28.5796863489
2022-12-09,28.5085704886
2022-12-12,29.2108396088
2022-12-13,29.761987526
2022-12-14,29.7353190784
2022-12-15,28.997492028
2022-12-16,28.8552603074
2022-12-19,28.5974653139
2022-12-20,28.8730392725
2022-12-21,29.246397539
2022-12-22,29.1663921961
2022-12-23,29.7086506308
2022-12-27,29.8686613164
2022-12-28,29.264176504
2022-12-29,29.8508823513
2022-12-30,29.6108663229
2023-01-03,30.0375614845
2023-01-04,30.8465043952
2023-01-05,31.3176469695
2023-01-06,31.7354526486
2023-01-09,31.6021104106
2023-01-10,31.7265631661
2023-01-11,31.9843581596
2023-01-12,31.9399107469
2023-01-13,31.9665791945
2023-01-17,31.6287788582
2023-01-18,31.6554473058
2023-01-19,31.3798733473
2023-01-20,32.2243741881
2023-01-23,32.455500734
2023-01-24,32.4288322864
2023-01-25,32.2777110833
2023-01-26,31.9843581596
2023-01-27,31.8154579915
2023-01-30,31.957689712
2023-01-31,32.4110533213
2023-02-01,32.9533117559
2023-02-02,34.4645237868
2023-02-03,34.766766193
2023-02-06,34.9623348087
2023-02-07,34.6334239549
2023-02-08,33.9311548347
2023-02-09,32.9977591686
2023-02-10,33.0066486511
2023-02-13,33.371117435
2023-02-14,33.4066753652
2023-02-15,33.3177805398
2023-02-16,33.0688750288
2023-02-17,33.2111067494
2023-02-21,32.5177271117
2023-02-22,32.4643902165
2023-02-23,32.5799534894
2023-02-24,32.1888162579
2023-02-27,31.957689712
2023-02-28,31.8687948867
2023-03-01,31.8956959516
2023-03-02,31.9674321246
2023-03-03,32.0122672328
2023-03-06,31.958465103
2023-03-07,31.3487076319
2023-03-08,31.3397406103
2023-03-09,30.7120490959
2023-03-10,30.2816320575
2023-03-13,29.779478846
2023-03-14,30.5058075983
2023-03-15,29.7884458676
2023-03-16,30.5327086632
2023-03-17,30.2457639709
2023-03-20,31.1245320911
2023-03-21,31.7342895622
2023-03-22,30.9182905935
2023-03-23,31.4114767833
2023-03-24,31.420443805
2023-03-27,31.8418938218
2023-03-28,31.5997842377
2023-03-29,31.6715204107
2023-03-30,32.693760877
2023-03-31,33.3931885644
2023-04-03,33.6891002783
2023-04-04,33.5635619755
2023-04-05,33.2048811101
2023-04-06,33.1690130236
2023-04-10,33.2407491966
2023-04-11,33.4200896293
2023-04-12,33.5814960187
2023-04-13,34.0477811437
2023-04-14,33.967077949
2023-04-17,34.13745136
2023-04-18,34.4423300956
2023-04-19,33.6173641053
2023-04-20,33.4469906942
2023-04-21,33.6263311269
2023-04-24,33.5097598457
2023-04-25,33.1779800452
2023-04-26,32.7744640717
2023-04-27,31.5728831728
2023-04-28,32.0391682977
2023-05-01,32.4157832063
2023-05-02,31.958465103
2023-05-03,31.0796969829
2023-05-04,30.685148031
2023-05-05,31.9136299948
2023-05-08,32.3978491631
2023-05-09,32.1378055357
2023-05-10,32.155739579
2023-05-11,32.5144204443
2023-05-12,32.9717385476
2023-05-15,32.2364427737
2023-05-16,32.4426842712
2023-05-17,33.2676502615
2023-05-18,34.4423300956
2023-05-19,34.5947694634
2023-05-22,34.6127035066
2023-05-23,34.4243960523
2023-05-24,33.7249683649
2023-05-25,33.6173641053
2023-05-26,33.8146385812
2023-05-30,34.3257588143
2023-05-31,33.3483534563
2023-06-01,33.8505066677
2023-06-02,34.6754726581
2023-06-05,34.3167917927
2023-06-06,34.8049653324
2023-06-07,35.8084331641
2023-06-08,36.0344394325
2023-06-09,35.8265136656
2023-06-12,36.0706004354
2023-06-13,36.3508482082
2023-06-14,36.2875664531
2023-06-15,36.6943777362
2023-06-16,36.1971639457
2023-06-20,35.6637891523
2023-06-21,35.7541916597
2023-06-22,35.229857117
2023-06-23,34.786884831
2023-06-26,35.2208168663
2023-06-27,35.4829841376
2023-06-28,35.1123338574
2023-06-29,34.4343150523
2023-06-30,34.8772873383
2023-07-03,35.2117766155
