date,JEC
2019-07-01,65.6981895137
2019-07-02,65.3727975373
2019-07-03,65.6904420857
2019-07-05,65.6284626616
2019-07-08,64.7297610126
2019-07-09,65.078395273
2019-07-10,64.9389415688
2019-07-11,65.117132413
2019-07-12,66.0158340621
2019-07-15,65.6904420857
2019-07-16,66.4341951745
2019-07-17,65.6517049456
2019-07-18,65.031910705
2019-07-19,65.0086684209
2019-07-22,65.1791118371
2019-07-23,65.7989060778
2019-07-24,66.3567208944
2019-07-25,65.5974729496
2019-07-26,65.9545716189
2019-07-29,65.349056484
2019-07-30,65.3956345713
2019-07-31,64.0526330541
2019-08-01,62.5466082313
2019-08-02,61.8479369218
2019-08-05,62.880417857
2019-08-06,65.3412934694
2019-08-07,64.9220906837
2019-08-08,66.3970634483
2019-08-09,66.6842949866
2019-08-12,64.4407837816
2019-08-13,65.123929062
2019-08-14,62.7018685223
2019-08-15,63.4083028464
2019-08-16,64.8056454655
2019-08-19,65.2015592075
2019-08-20,64.8755125964
2019-08-21,66.7852141758
2019-08-22,67.1888909324
2019-08-23,65.9933866917
2019-08-26,66.4591675647
2019-08-27,66.0011497062
2019-08-28,66.3737744046
2019-08-29,68.1515047366
2019-08-30,68.9821472935
2019-09-03,69.3159569192
2019-09-04,70.5425132181
2019-09-05,70.9229009311
2019-09-06,71.6681503279
2019-09-09,71.5128900369
2019-09-10,69.8438419086
2019-09-11,69.7118706612
2019-09-12,70.1621255051
2019-09-13,70.8064557128
2019-09-16,71.9398558371
2019-09-17,72.6230011176
2019-09-18,72.3280065647
2019-09-19,71.6060462115
2019-09-20,71.2567105567
2019-09-23,70.8685598292
2019-09-24,70.1931775633
2019-09-25,70.8530338001
2019-09-26,70.6279063781
2019-09-27,70.4027789562
2019-09-30,71.0315831348
2019-10-01,69.4945062538
2019-10-02,68.2291348821
2019-10-03,68.4542623041
2019-10-04,69.8620820379
2019-10-07,69.1465051566
2019-10-08,68.7109366202
2019-10-09,69.2709533099
2019-10-10,69.7220778654
2019-10-11,71.4410179824
2019-10-14,71.0521175034
2019-10-15,72.0165906912
2019-10-16,71.4099059441
2019-10-17,72.537717333
2019-10-18,72.2577089882
2019-10-21,72.4210471893
2019-10-22,72.7399455821
2019-10-23,72.2577089882
2019-10-24,72.6232754384
2019-10-25,73.0588439748
2019-10-28,73.4321884346
2019-10-29,73.3388523196
2019-10-30,73.7666428465
2019-10-31,72.7866136395
2019-11-01,74.7233380247
2019-11-04,75.438914906
2019-11-05,75.7033672316
2019-11-06,75.4000248581
2019-11-07,74.4433296798
2019-11-08,73.5799706166
2019-11-11,73.9844271147
2019-11-12,74.0544292009
2019-11-13,72.5066052947
2019-11-14,73.5021905208
2019-11-15,73.369964358
2019-11-18,72.8799497545
2019-11-19,73.5099685304
2019-11-20,73.3155182909
2019-11-21,72.5610513617
2019-11-22,72.631053448
2019-11-25,70.5854369287
2019-11-26,71.1454536184
2019-11-27,71.9699226338
2019-11-29,71.6276902123
2019-12-02,69.5042935972
2019-12-03,68.936498898
2019-12-04,67.1164446565
2019-12-05,66.6108740339
2019-12-06,66.12863744
2019-12-09,66.7664342255
2019-12-10,67.7697974611
2019-12-11,68.5164863807
2019-12-12,70.0176422294
2019-12-13,70.025420239
2019-12-16,69.434291511
2019-12-17,69.5665176739
2019-12-18,68.7342706489
2019-12-19,68.8664968118
2019-12-20,70.0331982486
2019-12-23,70.3132065934
2019-12-24,69.6676317984
2019-12-26,70.0720882965
2019-12-27,69.6442977697
2019-12-30,69.7065218463
2019-12-31,69.8698600474
2020-01-02,70.2120924689
2020-01-03,70.6943290628
2020-01-06,70.5621029
2020-01-07,70.8109992065
2020-01-08,69.5976297122
2020-01-09,70.6943290628
2020-01-10,70.4921008138
2020-01-13,70.8887793023
2020-01-14,72.0088126816
2020-01-15,72.1565948636
2020-01-16,72.7010555342
2020-01-17,73.1132900419
2020-01-21,73.7277527986
2020-01-22,73.7744208561
2020-01-23,74.7155600151
2020-01-24,75.4466929155
2020-01-27,74.108875268
2020-01-28,73.7666428465
2020-01-29,73.719974789
2020-01-30,73.6421946932
2020-01-31,72.1146393794
2020-02-03,72.512115507
2020-02-04,74.3981787005
2020-02-05,75.4035594938
2020-02-06,74.8346230759
2020-02-07,74.6475754865
2020-02-10,75.6139880319
2020-02-11,76.1673371507
2020-02-12,77.3597655334
2020-02-13,77.3363845847
2020-02-14,78.4508764718
2020-02-18,78.3729399762
2020-02-19,79.0743684366
2020-02-20,79.5186064615
2020-02-21,80.944844331
2020-02-24,79.456257265
2020-02-25,76.9311148076
2020-02-26,77.8040035583
2020-02-27,72.7303376947
2020-02-28,71.9665600378
2020-03-02,75.5126705876
2020-03-03,76.0660197064
2020-03-04,78.9418763941
2020-03-05,75.8010356214
2020-03-06,73.3148614117
2020-03-09,69.3167191874
2020-03-10,71.9197981404
2020-03-11,68.5841161287
2020-03-12,61.6633553194
2020-03-13,67.6177035833
2020-03-16,61.4685140804
2020-03-17,62.8090218047
2020-03-18,61.9049584557
2020-03-19,58.2107685643
2020-03-20,51.1653093619
2020-03-23,49.1077858781
2020-03-24,54.158070793
2020-03-25,57.0884830276
2020-03-26,62.2089107886
2020-03-27,58.3588479059
2020-03-30,60.7826729191
2020-03-31,61.7802600628
2020-04-01,61.741291815
2020-04-02,63.2688471287
2020-04-03,61.546450576
2020-04-06,65.0146246302
2020-04-07,63.814402598
2020-04-08,63.0817995393
2020-04-09,63.370164573
2020-04-13,62.2167044381
2020-04-14,63.759847051
2020-04-15,62.3647837798
2020-04-16,61.6087997725
2020-04-17,65.6225292959
2020-04-20,62.8947519499
2020-04-21,60.9541332094
2020-04-22,61.9673076522
2020-04-23,62.1543552417
2020-04-24,62.3491964807
2020-04-27,62.1855298399
2020-04-28,65.0769738267
2020-04-29,64.4768628106
2020-04-30,64.4924501097
2020-05-01,62.9571011463
2020-05-04,63.1519423853
2020-05-05,63.5494185129
2020-05-06,61.0632443032
2020-05-07,61.2191172944
2020-05-08,62.325815532
2020-05-11,61.2347045936
2020-05-12,58.1873876156
2020-05-13,56.1688323795
2020-05-14,55.8025308502
2020-05-15,56.2000069778
2020-05-18,60.2994666464
2020-05-19,58.0393082739
2020-05-20,59.7036018472
2020-05-21,60.1411625989
2020-05-22,60.2427392019
2020-05-26,62.9853074847
2020-05-27,65.8060116159
2020-05-28,65.8607067099
2020-05-29,65.6497399189
2020-06-01,66.485793498
2020-06-02,66.6967602889
2020-06-03,68.6110885775
2020-06-04,68.4391897107
2020-06-05,69.5877866839
2020-06-08,69.9393980022
2020-06-09,69.2205481959
2020-06-10,66.3138946312
2020-06-11,62.6102554118
2020-06-12,62.8915444665
2020-06-15,64.3761255882
2020-06-16,66.5092342525
2020-06-17,66.7436417981
2020-06-18,66.5248614222
2020-06-19,66.8686591557
2020-06-22,66.9311678345
2020-06-23,66.6655059495
2020-06-24,64.7589912459
2020-06-25,65.3528236946
2020-06-26,64.4620750215
2020-06-29,66.2826402918
2020-06-30,66.2591995373
2020-07-01,65.5559769007
2020-07-02,66.9311678345
2020-07-06,66.3451489706
2020-07-07,65.2590606763
2020-07-08,63.7588523849
2020-07-09,61.6101165509
2020-07-10,61.3913361751
2020-07-13,61.5163535327
2020-07-14,61.7585746631
2020-07-15,63.4150546515
2020-07-16,64.5558380397
2020-07-17,65.2590606763
2020-07-20,64.8371270944
2020-07-21,65.6028584098
2020-07-22,65.9388425584
2020-07-23,66.2826402918
2020-07-24,65.734461556
2020-07-27,65.9459019255
2020-07-28,65.5543456856
2020-07-29,67.9115142499
2020-07-30,66.8621435269
2020-07-31,66.8386501525
2020-08-03,70.8716794236
2020-08-04,72.328268636
2020-08-05,72.1403216409
2020-08-06,70.8481860492
2020-08-07,71.513831657
2020-08-10,71.3572091611
2020-08-11,71.2475734139
2020-08-12,70.8638482988
2020-08-13,70.4487986845
2020-08-14,70.4801231837
2020-08-17,70.4566298093
2020-08-18,70.3704874365
2020-08-19,70.3078384381
2020-08-20,69.7205040782
2020-08-21,69.5560504575
2020-08-24,69.9867623214
2020-08-25,69.2897922143
2020-08-26,69.2584677152
2020-08-27,69.7596597022
2020-08-28,70.0572424446
2020-08-31,70.6915635532
2020-09-01,71.6078051546
2020-09-02,72.9156029959
2020-09-03,71.2632356635
2020-09-04,72.0150236441
2020-09-08,70.9656529212
2020-09-09,72.6728381272
2020-09-10,71.3572091611
2020-09-11,72.6728381272
2020-09-14,73.6360664773
2020-09-15,74.2938809604
2020-09-16,74.11376509
2020-09-17,73.9101558453
2020-09-18,73.6987154757
2020-09-21,69.924113323
2020-09-22,71.5216627818
2020-09-23,69.9084510734
2020-09-24,70.4957854333
2020-09-25,70.8090304252
2020-09-28,72.4144110088
2020-09-29,72.8137983735
2020-09-30,72.6493447528
2020-10-01,71.7644276506
2020-10-02,73.953850867
2020-10-05,75.6253460108
2020-10-06,74.7621325563
2020-10-07,76.3786959347
2020-10-08,77.6813635115
2020-10-09,77.9403275479
2020-10-12,79.0860472239
2020-10-13,77.9089379677
2020-10-14,77.6185843512
2020-10-15,77.9795645231
2020-10-16,77.9481749429
2020-10-19,76.6925917364
2020-10-20,76.8730818223
2020-10-21,76.6376599711
2020-10-22,77.3203833396
2020-10-23,77.8540062024
2020-10-26,75.7587517265
2020-10-27,75.0524861728
2020-10-28,73.1377217828
2020-10-29,74.338373224
2020-10-30,74.5502528901
2020-11-02,77.7833796471
2020-11-03,79.9963450486
2020-11-04,75.0603335678
2020-11-05,76.7161339215
2020-11-06,76.5984229959
2020-11-09,78.5759665462
2020-11-10,79.7373810123
2020-11-11,77.571499981
2020-11-12,77.8932431776
2020-11-13,81.0400485891
2020-11-16,84.1319222353
2020-11-17,82.6330697824
2020-11-18,82.5859854122
2020-11-19,82.5153588568
2020-11-20,81.4559605263
2020-11-23,82.0131255742
2020-11-24,84.3830388766
2020-11-25,83.4570462618
2020-11-27,83.0725239047
2020-11-30,84.6263081229
2020-12-01,85.3247262815
2020-12-02,83.880805594
2020-12-03,84.5870711477
2020-12-04,85.5052163675
2020-12-07,86.2036345261
2020-12-08,86.0074496501
2020-12-09,86.0859236005
2020-12-10,85.3090314915
2020-12-11,85.2619471212
2020-12-14,82.6016802023
2020-12-15,83.11176088
2020-12-16,83.3628775213
2020-12-17,83.9671269394
2020-12-18,83.6375363477
2020-12-21,83.700315508
2020-12-22,83.2687087808
2020-12-23,83.8494160138
2020-12-24,84.1868540006
2020-12-28,83.8258738287
2020-12-29,84.1476170254
2020-12-30,84.3516492964
2020-12-31,85.5052163675
2021-01-04,83.2687087808
2021-01-05,84.0926852601
2021-01-06,90.0567054913
2021-01-07,90.1037898615
2021-01-08,89.0836285062
2021-01-11,88.6834113591
2021-01-12,89.1307128765
2021-01-13,88.4950738781
2021-01-14,87.8829770649
2021-01-15,86.4704459575
2021-01-19,87.6475552137
2021-01-20,87.8829770649
2021-01-21,87.2002536964
2021-01-22,87.1139323509
2021-01-25,86.5489199079
2021-01-26,85.3875054419
2021-01-27,82.0052781792
2021-01-28,82.1072943147
2021-01-29,79.2273003346
2021-02-01,79.7766179875
2021-02-02,82.8292546585
2021-02-03,83.2530139907
2021-02-04,84.5556815675
2021-02-05,84.3202597163
2021-02-08,85.6386220832
2021-02-09,87.9222140401
2021-02-10,86.8785104997
2021-02-11,90.2450429723
2021-02-12,90.1665690219
2021-02-16,88.85605405
2021-02-17,88.5264634583
2021-02-18,88.2910416071
2021-02-19,88.2125676566
2021-02-22,90.8335976004
2021-02-23,91.2102725623
2021-02-24,93.9725556168
2021-02-25,92.5286349292
2021-02-26,90.468949088
2021-03-01,90.5475630514
2021-03-02,90.0522950819
2021-03-03,90.4610876916
2021-03-04,88.7394418931
2021-03-05,90.814850527
2021-03-08,92.961011728
2021-03-09,95.6338864838
2021-03-10,98.0709193494
2021-03-11,98.3146226359
2021-03-12,99.4152181236
2021-03-15,98.9592571359
2021-03-16,97.8979686299
2021-03-17,98.5190189408
2021-03-18,97.968721197
2021-03-19,96.9860466544
2021-03-22,96.8445415202
2021-03-23,95.7518074289
2021-03-24,96.93101688
2021-03-25,99.1715148371
2021-03-26,101.1132797332
2021-03-29,100.1306051906
2021-03-30,100.7280713125
2021-03-31,101.6242704953
2021-04-01,102.1588454465
2021-04-05,104.3050066475
2021-04-06,103.738986111
2021-04-07,103.3380548976
2021-04-08,104.3757592146
2021-04-09,106.2153259583
2021-04-12,105.6807510071
2021-04-13,103.44025305
2021-04-14,103.2358567452
2021-04-15,105.2719583974
2021-04-16,105.169760245
2021-04-19,105.1225918669
2021-04-20,104.7059378609
2021-04-21,106.4904748302
2021-04-22,106.2624943363
2021-04-23,107.8111894154
2021-04-26,107.2608916716
2021-04-27,107.4731493728
2021-04-28,106.9149902326
2021-04-29,106.4197222631
2021-04-30,105.0361165072
2021-05-03,106.7105939277
2021-05-04,108.6916658056
2021-05-05,108.6209132385
2021-05-06,108.841032336
2021-05-07,110.0202417871
2021-05-10,111.9148383052
2021-05-11,110.1696083176
2021-05-12,106.4433064522
2021-05-13,109.3205775128
2021-05-14,108.841032336
2021-05-17,109.3520230982
2021-05-18,106.5769501899
2021-05-19,107.2687530679
2021-05-20,107.4102582021
2021-05-21,108.9275076958
2021-05-24,109.7843998969
2021-05-25,109.485666836
2021-05-26,110.4447571895
2021-05-27,110.6648762871
2021-05-28,111.8615937882
2021-06-01,112.0584223246
2021-06-02,111.3262201693
2021-06-03,111.5781606958
2021-06-04,112.9008484602
2021-06-07,111.54666813
2021-06-08,112.2867434267
2021-06-09,111.4206978667
2021-06-10,111.2159961889
2021-06-11,110.3420774874
2021-06-14,109.0902479961
2021-06-15,109.1532331278
2021-06-16,108.4682698212
2021-06-17,105.3505058052
2021-06-18,102.0988983844
2021-06-21,104.5710648011
2021-06-22,104.515952811
2021-06-23,103.8546089288
2021-06-24,106.4763650332
2021-06-25,107.7360676659
2021-06-28,105.4213640783
2021-06-29,103.7758775142
2021-06-30,105.0434532884
2021-07-01,105.7441628779
2021-07-02,104.5002065281
2021-07-06,103.720765524
2021-07-07,105.1615504102
2021-07-08,104.1616614455
2021-07-09,106.0118496874
2021-07-12,106.7125592768
2021-07-13,104.6261767913
2021-07-14,104.6340499328
2021-07-15,104.4372213964
2021-07-16,103.9569597677
2021-07-19,101.2249796829
2021-07-20,104.1065494553
2021-07-21,105.2560281077
2021-07-22,104.1459151626
2021-07-23,105.4213640783
2021-07-26,104.9568487324
2021-07-27,105.2324086833
2021-07-28,106.3740141943
2021-07-29,107.6494631099
2021-07-30,106.6480360798
2021-08-02,105.5835270321
2021-08-03,102.0824750528
2021-08-04,101.4831958852
2021-08-05,101.514736894
2021-08-06,101.6330156771
2021-08-09,102.7921477513
2021-08-10,103.8645420513
2021-08-11,107.3577087783
2021-08-12,110.0465797804
2021-08-13,108.8716772018
2021-08-16,108.9268739672
2021-08-17,107.0422986901
2021-08-18,105.5914122843
2021-08-19,104.0301323476
2021-08-20,104.6767230284
2021-08-23,104.8265428203
2021-08-24,106.080297921
2021-08-25,106.7584296107
2021-08-26,105.4100514836
2021-08-27,107.2473152474
2021-08-30,106.7426591063
2021-08-31,106.4193637659
2021-09-01,106.2301177129
2021-09-02,107.4681023092
2021-09-03,108.1068077378
2021-09-07,105.1104118997
2021-09-08,107.0974954555
2021-09-09,106.884593646
2021-09-10,105.1261824042
2021-09-13,106.0960684254
2021-09-14,104.8817395858
2021-09-15,107.2394299952
2021-09-16,105.4179367358
2021-09-17,102.9419675432
2021-09-20,100.8366052043
2021-09-21,99.9376864529
2021-09-22,102.934082291
2021-09-23,106.3010849828
2021-09-24,107.2394299952
2021-09-27,109.0293822459
2021-09-28,107.2946267607
2021-09-29,107.5706105879
2021-09-30,104.5032474799
2021-10-01,106.1828061997
2021-10-04,103.5806729719
2021-10-05,104.3061161748
2021-10-06,104.274575166
2021-10-07,106.3326259916
2021-10-08,106.7268886019
2021-10-11,105.6544943019
2021-10-12,104.8738543336
2021-10-13,105.0867561431
2021-10-14,106.2064619563
2021-10-15,105.795788546
2021-10-18,105.8826617674
2021-10-19,105.6852226279
2021-10-20,107.7306921138
2021-10-21,108.0939801306
2021-10-22,108.1413655241
2021-10-25,109.8867275179
2021-10-26,109.1996393122
2021-10-27,107.4068919249
2021-10-28,109.997293436
2021-10-29,110.8976159124
2021-11-01,111.1266453143
2021-11-02,111.0634647897
2021-11-03,111.4741382
2021-11-04,111.9479921349
2021-11-05,112.6429779062
2021-11-08,114.5068033837
2021-11-09,114.1277202358
2021-11-10,114.9253743596
2021-11-11,114.198798326
2021-11-12,114.8463987038
2021-11-15,114.862193835
2021-11-16,116.2600629431
2021-11-17,114.8385011382
2021-11-18,116.2679605087
2021-11-19,115.6361552621
2021-11-22,115.7546187458
2021-11-23,113.7249443911
2021-11-24,117.2393610754
2021-11-26,115.0912232369
2021-11-29,115.3755355978
2021-11-30,112.5876949471
2021-12-01,109.6024151569
2021-12-02,112.1691239713
2021-12-03,112.0585580531
2021-12-06,111.6320895116
2021-12-07,113.3379636775
2021-12-08,114.1119251046
2021-12-09,112.2717923238
2021-12-10,113.2826807184
2021-12-13,111.2688014948
2021-12-14,110.7633572975
2021-12-15,110.6290986826
2021-12-16,109.1206636563
2021-12-17,107.0357063425
2021-12-20,104.9033636352
2021-12-21,106.0169203823
2021-12-22,106.2933351777
2021-12-23,108.4730632786
2021-12-27,109.7603664685
2021-12-28,110.7238694696
2021-12-29,109.183844181
2021-12-30,109.6419029848
2021-12-31,109.9578056081
2022-01-03,110.2342204035
2022-01-04,112.5797973816
2022-01-05,109.8314445588
2022-01-06,109.6813908127
2022-01-07,108.3467022292
2022-01-10,105.4719883571
2022-01-11,105.9458422921
2022-01-12,104.4926902249
2022-01-13,105.9695349888
2022-01-14,104.9744417254
2022-01-18,102.3603475175
2022-01-19,101.8628008858
2022-01-20,99.9278973181
2022-01-21,101.0572491964
2022-01-24,104.3505340444
2022-01-25,100.4412390809
2022-01-26,99.2566042435
2022-01-27,99.9042046213
2022-01-28,101.1678151145
2022-01-31,102.8105087558
2022-02-01,102.7552257967
2022-02-02,103.9477581997
2022-02-03,101.8391081891
2022-02-04,100.8282197945
2022-02-07,101.1362248522
2022-02-08,98.1193547996
2022-02-09,100.8835027536
2022-02-10,98.206228021
2022-02-11,95.9396266988
2022-02-14,95.2999238866
2022-02-15,97.771861914
2022-02-16,96.0817828793
2022-02-17,94.5338600251
2022-02-18,94.4943721972
2022-02-22,94.3996014102
2022-02-23,92.8042931625
2022-02-24,94.4864746316
2022-02-25,97.4854172566
2022-02-28,97.3271617091
2022-03-01,97.3350744865
2022-03-02,100.1045465676
2022-03-03,101.1490331811
2022-03-04,101.251899287
2022-03-07,97.2163828259
2022-03-08,96.2035473219
2022-03-09,99.4082221586
2022-03-10,98.6090316438
2022-03-11,98.9334555162
2022-03-14,100.365668221
2022-03-15,103.8235519337
2022-03-16,107.3605634202
2022-03-17,109.2200661033
2022-03-18,111.7442420858
2022-03-21,110.691842695
2022-03-22,109.425798315
2022-03-23,107.3684761976
2022-03-24,109.6869199684
2022-03-25,109.1013744427
2022-03-28,109.6315305268
2022-03-29,109.7897860743
2022-03-30,110.4148954869
2022-03-31,109.0459850011
2022-04-01,110.4465465964
2022-04-04,110.7155810271
2022-04-05,110.6601915855
2022-04-06,111.578073761
2022-04-07,113.6433086558
2022-04-08,113.5800064368
2022-04-11,112.9074203599
2022-04-12,111.00835379
2022-04-13,113.500878663
2022-04-14,114.4662375027
2022-04-18,114.0468603019
2022-04-19,116.5947746165
2022-04-20,116.6422512808
2022-04-21,117.2357095839
2022-04-22,112.5196942686
2022-04-25,111.0558304542
2022-04-26,109.0618105558
2022-04-27,111.9420615202
2022-04-28,112.4484792722
2022-04-29,109.6315305268
2022-05-02,109.0697233332
2022-05-03,109.6710944137
2022-05-04,112.7016881482
2022-05-05,108.8560783441
2022-05-06,109.0459850011
2022-05-09,103.0718380831
2022-05-10,102.9927103094
2022-05-11,103.4437386198
2022-05-12,103.0322741963
2022-05-13,105.3032413028
2022-05-16,105.8333973869
2022-05-17,107.8274172854
2022-05-18,104.6069168938
2022-05-19,105.8492229417
2022-05-20,107.566295632
2022-05-23,108.5237416943
2022-05-24,108.5395672491
2022-05-25,108.6582589097
2022-05-26,109.2912810997
2022-05-27,111.0112178608
2022-05-31,111.0349957883
2022-06-01,110.0601007579
2022-06-02,111.1776633538
2022-06-03,109.4815045203
2022-06-06,107.6743820247
2022-06-07,109.1486135342
2022-06-08,105.7087400121
2022-06-09,104.6149553437
2022-06-10,102.260940514
2022-06-13,99.6215905535
2022-06-14,98.535731861
2022-06-15,98.8210669919
2022-06-16,94.4300763668
2022-06-17,94.0734074532
2022-06-21,96.6017937517
2022-06-22,96.474978138
2022-06-23,96.9188327861
2022-06-24,99.4075892053
2022-06-27,100.1684828876
2022-06-28,98.7655851609
2022-06-29,98.5674357644
2022-06-30,100.762931077
2022-07-01,100.1843348394
2022-07-05,98.369286368
2022-07-06,99.312477495
2022-07-07,100.5568557047
2022-07-08,99.9386295878
2022-07-11,99.8593698292
2022-07-12,99.1301800503
2022-07-13,98.8765488229
2022-07-14,98.3058785611
2022-07-15,99.4313671329
2022-07-18,99.1222540744
2022-07-19,101.9993833107
2022-07-20,101.6268624454
2022-07-21,102.260940514
2022-07-22,102.6572393069
2022-07-25,103.1724277377
2022-07-26,103.6717642167
2022-07-27,105.0905138952
2022-07-28,107.7774197109
2022-07-29,109.0080274498
2022-08-01,102.8311705411
2022-08-02,101.4576535164
2022-08-03,101.3861988735
2022-08-04,102.2515939931
2022-08-05,101.2274107782
2022-08-08,99.9571060155
2022-08-09,98.2898310144
2022-08-10,101.0686226828
2022-08-11,102.1086847073
2022-08-12,105.5940834
2022-08-15,105.9910536383
2022-08-16,106.5547513768
2022-08-17,106.9199639961
2022-08-18,107.2692978058
2022-08-19,107.9123895919
2022-08-22,104.673112447
2022-08-23,104.0220812561
2022-08-24,104.4190514945
2022-08-25,106.1339629241
2022-08-26,101.2750472068
2022-08-29,101.8387449452
2022-08-30,98.7979529195
2022-08-31,98.9091045862
2022-09-01,97.9325577999
2022-09-02,94.320128631
2022-09-06,95.2014025601
2022-09-07,97.861103157
2022-09-08,97.8769819665
2022-09-09,99.2743172055
2022-09-12,98.8058923243
2022-09-13,95.2172813696
2022-09-14,95.0267356552
2022-09-15,94.8203111313
2022-09-16,93.1053997016
2022-09-19,95.6936456556
2022-09-20,94.6297654169
2022-09-21,92.3590956535
2022-09-22,92.2241257725
2022-09-23,90.4377596999
2022-09-26,88.7625452941
2022-09-27,86.7697546976
2022-09-28,87.7066044601
2022-09-29,86.5633301737
2022-09-30,86.3166883322
2022-10-03,89.2445656763
2022-10-04,92.4429534272
2022-10-05,91.0824452048
2022-10-06,90.5255120144
2022-10-07,89.4196018219
2022-10-10,89.8333236205
2022-10-11,89.0774857192
2022-10-12,87.1839128716
2022-10-13,88.854712443
2022-10-14,87.5976346702
2022-10-17,90.1117902157
2022-10-18,92.1247058898
2022-10-19,90.8198909865
2022-10-20,89.9208416933
2022-10-21,91.5120793803
2022-10-24,88.1943488029
2022-10-25,89.5787255906
2022-10-26,90.3266073035
2022-10-27,90.8358033633
2022-10-28,93.1112732558
2022-10-31,91.671203149
2022-11-01,91.0824452048
2022-11-02,90.0004035776
2022-11-03,91.4802546266
2022-11-04,93.8989359108
2022-11-07,94.6070366816
2022-11-08,94.9730213496
2022-11-09,93.079448502
2022-11-10,100.0172448174
2022-11-11,100.0252010058
2022-11-14,98.7203861025
2022-11-15,99.2932316698
2022-11-16,99.3568811773
2022-11-17,98.8635974943
2022-11-18,100.2797990358
2022-11-21,97.3200969379
2022-11-22,98.2589271733
2022-11-23,97.6224320985
2022-11-25,98.3544014345
2022-11-28,96.882506574
2022-11-29,97.6781254175
2022-11-30,100.6776084575
2022-12-01,99.0863707705
2022-12-02,99.5239611344
2022-12-05,96.9700246468
2022-12-06,96.9779808352
2022-12-07,97.6383444753
2022-12-08,97.1052798502
2022-12-09,96.5563028481
2022-12-12,96.3971790794
2022-12-13,97.6701692291
2022-12-14,97.5190016488
2022-12-15,95.1480574951
2022-12-16,94.7343356965
2022-12-19,94.2967453326
2022-12-20,94.0580596795
2022-12-21,96.5085657175
2022-12-22,95.3787869598
2022-12-23,96.1584934264
2022-12-27,96.3733105141
2022-12-28,94.8377661462
2022-12-29,96.3733105141
2022-12-30,95.52995454
2023-01-03,96.5006095291
2023-01-04,100.2559304705
2023-01-05,98.346445246
2023-01-06,102.2449775792
2023-01-09,100.0729381365
2023-01-10,101.4414025473
2023-01-11,101.839211969
2023-01-12,101.6960005772
2023-01-13,100.2559304705
2023-01-17,99.0147650746
2023-01-18,97.0575427196
2023-01-19,94.4001757822
2023-01-20,95.5219983516
2023-01-23,96.0391505999
2023-01-24,96.5483466597
2023-01-25,96.9859370236
2023-01-26,97.6383444753
2023-01-27,96.9938932121
2023-01-30,96.2698800645
2023-01-31,98.2987081154
2023-02-01,99.5796544535
2023-02-02,99.7706029759
2023-02-03,99.8899458024
2023-02-06,99.388705931
2023-02-07,97.5190016488
2023-02-08,96.5881276019
2023-02-09,96.9461560815
2023-02-10,96.8268132549
2023-02-13,97.61447591
2023-02-14,97.4792207066
2023-02-15,97.6860816059
2023-02-16,97.5030892719
2023-02-17,96.9779808352
2023-02-21,94.6786423775
2023-02-22,95.3708307713
2023-02-23,95.6652097434
2023-02-24,96.3588981288
2023-02-27,96.7655430444
2023-02-28,95.282485117
2023-03-01,95.1788305307
2023-03-02,96.5821541609
2023-03-03,98.3682024175
2023-03-06,97.3794971326
2023-03-07,96.5662073014
2023-03-08,96.5422870123
2023-03-09,94.0466035109
2023-03-10,91.7821494713
2023-03-13,92.6990938887
2023-03-14,94.6206904505
2023-03-15,92.0133789331
2023-03-16,93.6080648765
2023-03-17,90.1475963793
2023-03-20,90.9210190619
2023-03-21,91.6067340175
2023-03-22,90.043941793
2023-03-23,89.0472630784
2023-03-24,89.5735094397
2023-03-27,90.9369659213
2023-03-28,91.0725142265
2023-03-29,92.2605552543
2023-03-30,92.6193595916
2023-03-31,93.6957726033
2023-04-03,93.7834803302
2023-04-04,90.5303210057
2023-04-05,89.621350018
2023-04-06,90.0758355119
2023-04-10,90.8014176161
2023-04-11,90.777497327
2023-04-12,91.1761688128
2023-04-13,92.3961035595
2023-04-14,91.7024151741
2023-04-17,92.268528684
2023-04-18,92.1250069491
2023-04-19,91.6944417444
2023-04-20,92.1090600897
2023-04-21,91.4951060015
2023-04-24,91.3037436883
2023-04-25,90.6818161704
2023-04-26,89.8286591906
2023-04-27,92.10108666
2023-04-28,92.0612195114
2023-05-01,92.7868016156
2023-05-02,91.2319828208
2023-05-03,91.901750917
2023-05-04,91.9336446359
2023-05-05,94.9874682175
2023-05-08,93.5203571496
2023-05-09,94.692451318
2023-05-10,91.3994248449
2023-05-11,92.6751735996
2023-05-12,91.8060697604
2023-05-15,90.9050722024
2023-05-16,90.5064007166
2023-05-17,92.2525818246
2023-05-18,92.8745093425
2023-05-19,93.2333136798
2023-05-22,93.3369682661
2023-05-23,92.4917847161
2023-05-24,91.3755045557
2023-05-25,90.2273306765
2023-05-26,91.1144195786
2023-05-30,90.4191336824
2023-05-31,87.5900393458
2023-06-01,88.565037959
2023-06-02,91.8976151859
2023-06-05,91.354173336
2023-06-06,93.0004824696
2023-06-07,92.7367533366
2023-06-08,93.240236227
2023-06-09,92.8885973829
2023-06-12,92.7367533366
2023-06-13,93.2082690593
2023-06-14,92.1373689432
2023-06-15,92.8885973829
2023-06-16,93.1603183079
2023-06-20,92.3051965734
2023-06-21,91.889623394
2023-06-22,93.0084742616
2023-06-23,91.5060173823
2023-06-26,91.9695413131
2023-06-27,93.0164660535
2023-06-28,92.9525317182
2023-06-29,94.5109311408
