date,PDCO
2019-07-01,17.8381936194
2019-07-02,17.750004797
2019-07-03,17.9103481105
2019-07-05,18.0626742582
2019-07-08,18.0546570925
2019-07-09,17.7981077911
2019-07-10,17.4052666731
2019-07-11,17.3651808448
2019-07-12,17.3814099858
2019-07-15,17.4868994021
2019-07-16,17.2921497104
2019-07-17,16.8458483335
2019-07-18,16.7160152057
2019-07-19,16.4563489501
2019-07-22,16.0262767142
2019-07-23,16.1236515601
2019-07-24,15.9613601503
2019-07-25,15.7260376062
2019-07-26,15.9126727274
2019-07-29,16.0019330028
2019-07-30,16.2697138289
2019-07-31,16.0668495667
2019-08-01,15.7503813176
2019-08-02,15.6124336193
2019-08-05,15.0362991147
2019-08-06,14.5088520329
2019-08-07,14.5413103149
2019-08-08,14.8658931344
2019-08-09,14.8496639934
2019-08-12,14.6954871542
2019-08-13,14.3141023412
2019-08-14,13.7298532661
2019-08-15,13.5107598629
2019-08-16,13.6568221317
2019-08-19,14.1923837839
2019-08-20,14.1923837839
2019-08-21,13.8759155349
2019-08-22,13.8840301053
2019-08-23,13.4214995875
2019-08-26,13.6487075612
2019-08-27,13.1374896204
2019-08-28,13.2429790368
2019-08-29,13.5919055678
2019-08-30,13.5675618563
2019-09-03,13.0157710631
2019-09-04,13.0888021975
2019-09-05,13.5351035743
2019-09-06,13.5026452924
2019-09-09,13.8840301053
2019-09-10,14.5818831673
2019-09-11,14.9226951278
2019-09-12,14.9308096983
2019-09-13,14.8009765705
2019-09-16,15.1823613835
2019-09-17,14.6062268788
2019-09-18,14.2897586298
2019-09-19,14.1923837839
2019-09-20,14.3141023412
2019-09-23,14.2086129249
2019-09-24,13.8353426824
2019-09-25,14.1599255019
2019-09-26,14.12746722
2019-09-27,14.3952480461
2019-09-30,14.46016461
2019-10-01,14.1031235085
2019-10-02,13.8272281119
2019-10-03,13.79476983
2019-10-04,13.7541969775
2019-10-07,13.7704261185
2019-10-08,13.397155876
2019-10-09,13.46207244
2019-10-10,13.6081347087
2019-10-11,14.0861915307
2019-10-14,14.0120102997
2019-10-15,14.2757657877
2019-10-16,14.2015845567
2019-10-17,14.4076435317
2019-10-18,14.3829164547
2019-10-21,14.3169775827
2019-10-22,14.2098269157
2019-10-23,14.1026762487
2019-10-24,13.6905582987
2019-10-25,14.1026762487
2019-10-28,14.1603727617
2019-10-29,14.3746740957
2019-10-30,14.3829164547
2019-10-31,14.1191609667
2019-11-01,14.4323706087
2019-11-04,14.8939427127
2019-11-05,15.3060606627
2019-11-06,15.1247287647
2019-11-07,15.2236370727
2019-11-08,15.2978183037
2019-11-11,15.0175780977
2019-11-12,15.0093357387
2019-11-13,15.0670322517
2019-11-14,14.9763663027
2019-11-15,15.2153947137
2019-11-18,15.4956349197
2019-11-19,15.6934515357
2019-11-20,15.5286043557
2019-11-21,15.7016938947
2019-11-22,15.8830257927
2019-11-25,16.2374472297
2019-11-26,15.8830257927
2019-11-27,16.1385389217
2019-11-29,16.0396306137
2019-12-02,16.0313882547
2019-12-03,16.2786590247
2019-12-04,16.6742922567
2019-12-05,19.0398492896
2019-12-06,19.3777860086
2019-12-09,18.9162139046
2019-12-10,19.0316069306
2019-12-11,18.6854278526
2019-12-12,18.1167050817
2019-12-13,17.1523490787
2019-12-16,17.4078622077
2019-12-17,17.4161045667
2019-12-18,17.3089538997
2019-12-19,17.2924691817
2019-12-20,17.1523490787
2019-12-23,16.8391394367
2019-12-24,16.8226547187
2019-12-26,16.7319887697
2019-12-27,16.6660498977
2019-12-30,16.5836263077
2019-12-31,16.8803512317
2020-01-02,16.8391394367
2020-01-03,16.7896852827
2020-01-06,17.0946525657
2020-01-07,17.9106461067
2020-01-08,17.9271308247
2020-01-09,18.0754932867
2020-01-10,18.192270816
2020-01-13,18.1839295639
2020-01-14,18.817864723
2020-01-15,19.1848798151
2020-01-16,19.7687674616
2020-01-17,19.4184348737
2020-01-21,19.7687674616
2020-01-22,19.8271562263
2020-01-23,19.6353074281
2020-01-24,19.4768236384
2020-01-27,19.3600461091
2020-01-28,19.6353074281
2020-01-29,19.176538563
2020-01-30,19.268292336
2020-01-31,18.3590958578
2020-02-03,18.6343571769
2020-02-04,18.4508496309
2020-02-05,19.3016573444
2020-02-06,19.4184348737
2020-02-07,19.1014672942
2020-02-10,19.0430785295
2020-02-11,19.3266811007
2020-02-12,19.6019424198
2020-02-13,19.2766335881
2020-02-14,19.1932210672
2020-02-18,19.2015623193
2020-02-19,19.5435536551
2020-02-20,18.8595709834
2020-02-21,18.9596660086
2020-02-24,19.5018473946
2020-02-25,19.5185298988
2020-02-26,18.9179597481
2020-02-27,20.0273462765
2020-02-28,19.8438387305
2020-03-02,20.7947414691
2020-03-03,20.0773937891
2020-03-04,20.8447889817
2020-03-05,20.0523700328
2020-03-06,19.893886243
2020-03-09,17.8753032364
2020-03-10,18.5926509165
2020-03-11,17.4248756234
2020-03-12,16.2821240865
2020-03-13,17.3831693629
2020-03-16,15.7149189442
2020-03-17,16.2737828345
2020-03-18,13.1624958036
2020-03-19,13.4127333664
2020-03-20,13.6045821645
2020-03-23,13.5044871394
2020-03-24,14.4136836176
2020-03-25,14.1884698111
2020-03-26,14.4136836176
2020-03-27,13.3126383413
2020-03-30,13.6296059208
2020-03-31,12.753774451
2020-04-01,12.1365217961
2020-04-02,11.9780380063
2020-04-03,11.23566657
2020-04-06,10.9270402425
2020-04-07,11.7194591914
2020-04-08,12.6036319133
2020-04-09,12.9346363878
2020-04-13,12.9516109762
2020-04-14,13.5626961599
2020-04-15,12.5866573249
2020-04-16,12.7139667381
2020-04-17,13.2062298028
2020-04-20,13.1722806259
2020-04-21,12.6121192075
2020-04-22,12.6630429728
2020-04-23,12.7224540324
2020-04-24,12.9855601531
2020-04-27,13.5881580426
2020-04-28,14.5132731123
2020-04-29,15.4468754762
2020-04-30,15.51477383
2020-05-01,14.1652940494
2020-05-04,13.7918531038
2020-05-05,14.3265526395
2020-05-06,13.8427768691
2020-05-07,13.7833658096
2020-05-08,13.876726046
2020-05-11,13.9361371055
2020-05-12,13.138331449
2020-05-13,12.7224540324
2020-05-14,12.5696827364
2020-05-15,12.629093796
2020-05-18,14.3350399337
2020-05-19,14.1992432262
2020-05-20,14.6066333487
2020-05-21,14.6999935851
2020-05-22,14.7678919388
2020-05-26,16.0579606599
2020-05-27,16.9915630239
2020-05-28,16.9661011412
2020-05-29,16.7114823147
2020-06-01,17.0594613776
2020-06-02,17.5686990307
2020-06-03,17.3310547926
2020-06-04,17.3819785579
2020-06-05,17.8742416225
2020-06-08,18.2476825681
2020-06-09,16.5502237245
2020-06-10,15.981575012
2020-06-11,14.6320952313
2020-06-12,15.0819218249
2020-06-15,15.8203164218
2020-06-16,16.2616557211
2020-06-17,16.3889651344
2020-06-18,16.1343463079
2020-06-19,16.4398888997
2020-06-22,16.7284569031
2020-06-23,17.2122326735
2020-06-24,17.0000503181
2020-06-25,18.5362505715
2020-06-26,19.3510308164
2020-06-29,19.0964119899
2020-06-30,18.672047279
2020-07-01,18.9436406939
2020-07-02,18.6805345732
2020-07-06,19.5207767007
2020-07-07,19.3085943453
2020-07-08,19.334056228
2020-07-09,19.3001070511
2020-07-10,19.6056496429
2020-07-13,19.5122894065
2020-07-14,20.0045524712
2020-07-15,21.0484896599
2020-07-16,21.167311779
2020-07-17,22.1107495001
2020-07-20,21.5875704002
2020-07-21,21.630453933
2020-07-22,21.9992523149
2020-07-23,21.9477920755
2020-07-24,21.476073215
2020-07-27,21.7290860584
2020-07-28,21.5103800412
2020-07-29,21.7762579444
2020-07-30,22.4623944689
2020-07-31,22.7797326114
2020-08-03,23.5259060817
2020-08-04,23.9032811702
2020-08-05,24.0490851816
2020-08-06,23.8346675177
2020-08-07,23.7574771587
2020-08-10,23.7317470391
2020-08-11,23.2085679392
2020-08-12,23.2042795859
2020-08-13,22.9512667425
2020-08-14,23.0884940474
2020-08-17,22.8912297966
2020-08-18,22.6853888393
2020-08-19,22.3852041099
2020-08-20,22.1193262066
2020-08-21,22.1879398591
2020-08-24,23.0541872212
2020-08-25,23.560212908
2020-08-26,24.6065711077
2020-08-27,24.9667927831
2020-08-28,25.2541124527
2020-08-31,24.8810257175
2020-09-01,24.8124120651
2020-09-02,24.8638723044
2020-09-03,22.6853888393
2020-09-04,22.4366643492
2020-09-08,20.7298997447
2020-09-09,21.0043543544
2020-09-10,20.4468684283
2020-09-11,20.5154820808
2020-09-14,21.1501583659
2020-09-15,20.8456852832
2020-09-16,20.7470531578
2020-09-17,20.9271639954
2020-09-18,20.3611013628
2020-09-21,21.1415816593
2020-09-22,20.5154820808
2020-09-23,19.2804363368
2020-09-24,19.8293455563
2020-09-25,20.1295302858
2020-09-28,20.8156668102
2020-09-29,20.2152973513
2020-09-30,20.674151152
2020-10-01,20.6955929184
2020-10-02,21.012931061
2020-10-05,21.5961471068
2020-10-06,21.2873856708
2020-10-07,21.3388459101
2020-10-08,21.8534483034
2020-10-09,21.6733374658
2020-10-12,22.0335591411
2020-10-13,22.0507125542
2020-10-14,22.7282723721
2020-10-15,23.5430594949
2020-10-16,23.785503653
2020-10-19,23.0321950189
2020-10-20,22.8243857405
2020-10-21,22.5732828625
2020-10-22,23.4564722955
2020-10-23,23.4824484553
2020-10-26,22.9023142199
2020-10-27,22.9542665395
2020-10-28,21.2831335926
2020-10-29,21.62082367
2020-10-30,21.5385658306
2020-11-02,21.3264271923
2020-11-03,22.1836404655
2020-11-04,22.5299892628
2020-11-05,22.7291398213
2020-11-06,22.7810921408
2020-11-09,25.3354145208
2020-11-10,24.9890657235
2020-11-11,24.3483204485
2020-11-12,23.7292219734
2020-11-13,24.5647884468
2020-11-16,24.2617332492
2020-11-17,23.9673367715
2020-11-18,23.4867778153
2020-11-19,23.8720908523
2020-11-20,24.0539239708
2020-11-23,24.1491698901
2020-11-24,24.4608838076
2020-11-25,23.8461146925
2020-11-27,24.1751460499
2020-11-30,24.036606531
2020-12-01,23.9846542114
2020-12-02,27.6559514625
2020-12-03,27.6992450622
2020-12-04,28.236085698
2020-12-07,27.7771735416
2020-12-08,28.6603629746
2020-12-09,27.8810781807
2020-12-10,27.6213165828
2020-12-11,27.214356746
2020-12-14,27.0411823473
2020-12-15,27.9849828199
2020-12-16,28.1321810588
2020-12-17,28.1668159385
2020-12-18,27.5520468233
2020-12-21,27.7511973818
2020-12-22,27.9503479402
2020-12-23,27.8637607409
2020-12-24,27.4568009041
2020-12-28,27.6039991429
2020-12-29,27.3961898646
2020-12-30,26.1579929143
2020-12-31,25.6557871582
2021-01-04,25.2315098816
2021-01-05,25.8809138765
2021-01-06,27.0758172271
2021-01-07,27.1017933869
2021-01-08,27.8377845811
2021-01-11,27.7295505819
2021-01-12,28.4265775365
2021-01-13,28.738291454
2021-01-14,29.379036729
2021-01-15,28.3843203087
2021-01-19,27.7124504459
2021-01-20,27.6251946195
2021-01-21,27.3547015579
2021-01-22,28.3581435608
2021-01-25,28.5850087093
2021-01-26,28.9689343452
2021-01-27,29.9287484349
2021-01-28,28.2883388997
2021-01-29,27.6426457848
2021-02-01,27.7124504459
2021-02-02,27.756078359
2021-02-03,27.4506829668
2021-02-04,27.8695109333
2021-02-05,27.8346086027
2021-02-08,28.2359854039
2021-02-09,28.7246180314
2021-02-10,28.5152040482
2021-02-11,29.0474645889
2021-02-12,29.1259948326
2021-02-16,28.5064784656
2021-02-17,27.398329471
2021-02-18,27.0667573309
2021-02-19,27.5990178716
2021-02-22,27.9916690901
2021-02-23,27.7648039417
2021-02-24,28.209808656
2021-02-25,26.6392037819
2021-02-26,27.1016596615
2021-03-01,28.2534365692
2021-03-02,28.2359854039
2021-03-03,26.3425339723
2021-03-04,25.6532129442
2021-03-05,26.7613619387
2021-03-08,27.3459759752
2021-03-09,27.4332318016
2021-03-10,27.7648039417
2021-03-11,27.5728411237
2021-03-12,27.7299016111
2021-03-15,28.2447109865
2021-03-16,27.9218644291
2021-03-17,28.925306432
2021-03-18,28.2185342386
2021-03-19,28.2970644823
2021-03-22,28.0265714207
2021-03-23,27.2936224794
2021-03-24,26.6217526166
2021-03-25,27.7211760285
2021-03-26,28.3232412302
2021-03-29,28.2621621518
2021-03-30,28.2359854039
2021-03-31,27.8782365159
2021-04-01,27.9742179249
2021-04-05,28.113827247
2021-04-06,28.4017714739
2021-04-07,27.6426457848
2021-04-08,28.0527481686
2021-04-09,28.3581435608
2021-04-12,28.7507947793
2021-04-13,28.3843203087
2021-04-14,28.4104970566
2021-04-15,28.2621621518
2021-04-16,28.4204935924
2021-04-19,28.2621621518
2021-04-20,28.1126269023
2021-04-21,28.7459526648
2021-04-22,28.754748856
2021-04-23,29.4320555742
2021-04-26,29.0538193549
2021-04-27,28.9306726789
2021-04-28,28.7899336206
2021-04-29,28.6228059888
2021-04-30,28.2709583429
2021-05-03,29.4232593831
2021-05-04,31.1737014211
2021-05-05,30.8834271133
2021-05-06,32.0973014914
2021-05-07,31.6662881253
2021-05-10,31.318838575
2021-05-11,31.6003166917
2021-05-12,30.7866690107
2021-05-13,30.7426880549
2021-05-14,31.0945357008
2021-05-17,31.3056442883
2021-05-18,31.3408290529
2021-05-19,31.4463833466
2021-05-20,31.0505547451
2021-05-21,30.5315794674
2021-05-24,29.8982537049
2021-05-25,29.4232593831
2021-05-26,29.6695527351
2021-05-27,29.238539369
2021-05-28,28.6228059888
2021-06-01,29.2825203247
2021-06-02,29.4672403388
2021-06-03,30.082973719
2021-06-04,30.3028784977
2021-06-07,29.5815908237
2021-06-08,30.9625928336
2021-06-09,31.1561090388
2021-06-10,31.6311033607
2021-06-11,32.2204481675
2021-06-14,31.1385166565
2021-06-15,31.6750843164
2021-06-16,31.1473128477
2021-06-17,31.0241661716
2021-06-18,30.3908404091
2021-06-21,31.0329623628
2021-06-22,30.8922233044
2021-06-23,27.2418039789
2021-06-24,27.5144859044
2021-06-25,26.7228287013
2021-06-28,26.7756058481
2021-06-29,26.5908858341
2021-06-30,26.7316248924
2021-07-01,27.065880156
2021-07-02,26.7316248924
2021-07-06,26.6524591721
2021-07-07,26.4853315403
2021-07-08,26.3182039086
2021-07-09,26.8019944216
2021-07-12,26.7140325101
2021-07-13,26.4149620112
2021-07-14,26.9427334799
2021-07-15,26.4325543935
2021-07-16,26.4149620112
2021-07-19,26.3094077174
2021-07-20,26.5029239226
2021-07-21,26.8195868039
2021-07-22,26.5644972606
2021-07-23,26.6532230364
2021-07-26,26.7863117
2021-07-27,26.9282729412
2021-07-28,27.2121954236
2021-07-29,27.2920486218
2021-07-30,27.6203339921
2021-08-02,27.4251372855
2021-08-03,27.0613616049
2021-08-04,26.8661648982
2021-08-05,25.9789071407
2021-08-06,26.1563586922
2021-08-09,25.9079265201
2021-08-10,25.7127298134
2021-08-11,26.0587603388
2021-08-12,26.3870457091
2021-08-13,26.5023892176
2021-08-16,26.2717022007
2021-08-17,26.5290069503
2021-08-18,26.0232700285
2021-08-19,26.076505494
2021-08-20,26.0853780716
2021-08-23,26.3604279764
2021-08-24,26.3338102437
2021-08-25,26.1474861146
2021-08-26,26.1031232267
2021-08-27,26.8750374758
2021-08-30,26.8750374758
2021-08-31,27.1855776909
2021-09-01,26.7153310794
2021-09-02,28.4809740169
2021-09-03,27.5049904836
2021-09-07,27.8066581212
2021-09-08,28.2591595775
2021-09-09,28.5342094824
2021-09-10,28.5696997927
2021-09-13,28.2680321551
2021-09-14,27.9131290521
2021-09-15,27.788912966
2021-09-16,27.8687661642
2021-09-17,27.4872453285
2021-09-20,26.7774391224
2021-09-21,26.7419488121
2021-09-22,27.0347438721
2021-09-23,26.9815084067
2021-09-24,26.9992535618
2021-09-27,27.1944502685
2021-09-28,26.8750374758
2021-09-29,27.3630292424
2021-09-30,26.7419488121
2021-10-01,27.7534226557
2021-10-04,28.0107274054
2021-10-05,28.4898465945
2021-10-06,28.6850433012
2021-10-07,28.8447496975
2021-10-08,29.0310738266
2021-10-11,28.960093206
2021-10-12,28.8270045424
2021-10-13,28.7826416545
2021-10-14,28.7382787666
2021-10-15,28.5430820599
2021-10-18,28.2147966897
2021-10-19,28.3035224654
2021-10-20,28.6140626805
2021-10-21,28.6140626805
2021-10-22,28.5067264029
2021-10-25,28.0594919127
2021-10-26,27.7553724594
2021-10-27,27.2097463814
2021-10-28,27.7017043206
2021-10-29,27.9611003249
2021-11-01,29.1954675178
2021-11-02,29.6784807671
2021-11-03,29.9378767714
2021-11-04,29.6516466977
2021-11-05,30.1883280859
2021-11-08,29.7679276652
2021-11-09,29.866319253
2021-11-10,29.8752639428
2021-11-11,30.0720471185
2021-11-12,30.411945331
2021-11-15,30.1167705675
2021-11-16,30.4030006412
2021-11-17,30.1436046369
2021-11-18,30.2509409145
2021-11-19,29.6874254569
2021-11-22,29.5443104201
2021-11-23,29.1686334483
2021-11-24,28.7035095786
2021-11-26,28.2920538476
2021-11-29,29.3564719342
2021-11-30,28.1489388108
2021-12-01,26.8340694097
2021-12-02,26.637286234
2021-12-03,26.1274389152
2021-12-06,26.5836180952
2021-12-07,26.5657287156
2021-12-08,26.4852265074
2021-12-09,25.8143747721
2021-12-10,25.6265362863
2021-12-13,25.2955827635
2021-12-14,25.5907575271
2021-12-15,25.7070384945
2021-12-16,24.9646292408
2021-12-17,24.866237653
2021-12-20,24.5084500609
2021-12-21,25.1524677267
2021-12-22,25.7428172537
2021-12-23,25.8143747721
2021-12-27,26.3957796093
2021-12-28,26.6104521646
2021-12-29,26.7625118913
2021-12-30,26.637286234
2021-12-31,26.2526645725
2022-01-03,26.2168858133
2022-01-04,26.7804012709
2022-01-05,26.5657287156
2022-01-06,26.0648260866
2022-01-07,26.2705539521
2022-01-10,26.1006048458
2022-01-11,26.4405030584
2022-01-12,25.4744765596
2022-01-13,25.4208084208
2022-01-14,25.7785960129
2022-01-18,25.2508593145
2022-01-19,24.9020164122
2022-01-20,25.0719655185
2022-01-21,25.0629370829
2022-01-24,25.3157332783
2022-01-25,25.0719655185
2022-01-26,24.9184821141
2022-01-27,25.1171076962
2022-01-28,25.5775579092
2022-01-31,25.9025815889
2022-02-01,25.640756958
2022-02-02,25.6949275713
2022-02-03,25.2164204872
2022-02-04,25.2525342294
2022-02-07,24.8281977587
2022-02-08,25.4872735537
2022-02-09,25.4963019893
2022-02-10,25.162249874
2022-02-11,24.9907095985
2022-02-14,25.1171076962
2022-02-15,26.7963967083
2022-02-16,27.6179843432
2022-02-17,27.0762782103
2022-02-18,26.8054251438
2022-02-22,26.5074867707
2022-02-23,26.0650934288
2022-02-24,26.3178896242
2022-02-25,27.3922734545
2022-02-28,26.9950222903
2022-03-01,26.561657384
2022-03-02,27.7534108764
2022-03-03,28.701396609
2022-03-04,28.6652828668
2022-03-07,28.7104250446
2022-03-08,28.322202316
2022-03-09,28.8639084489
2022-03-10,28.4034582359
2022-03-11,27.9791217651
2022-03-14,27.8166099252
2022-03-15,27.9520364585
2022-03-16,27.5999274721
2022-03-17,27.961064894
2022-03-18,28.1687189116
2022-03-21,28.3944298004
2022-03-22,28.4847141558
2022-03-23,28.2228895249
2022-03-24,28.322202316
2022-03-25,28.6472259957
2022-03-28,28.8007094
2022-03-29,29.2340743064
2022-03-30,28.8368231422
2022-03-31,29.2250458708
2022-04-01,29.7848088748
2022-04-04,29.8299510526
2022-04-05,29.4056145818
2022-04-06,29.6493823416
2022-04-07,30.28137283
2022-04-08,31.0668467227
2022-04-11,30.3536003144
2022-04-12,30.841135834
2022-04-13,31.0126761094
2022-04-14,31.6085528557
2022-04-18,31.2293585626
2022-04-19,30.1730316034
2022-04-20,30.9314201895
2022-04-21,31.2383869982
2022-04-22,30.2923205311
2022-04-25,30.2559333593
2022-04-26,29.173414998
2022-04-27,28.7367689363
2022-04-28,28.6276074209
2022-04-29,27.9908319142
2022-05-02,27.4359275441
2022-05-03,28.3001228746
2022-05-04,29.3280604782
2022-05-05,28.5275426984
2022-05-06,29.2461893416
2022-05-09,28.6458010068
2022-05-10,27.4268307512
2022-05-11,27.6360569891
2022-05-12,28.2091549451
2022-05-13,28.1818645662
2022-05-16,28.600317042
2022-05-17,29.5190931302
2022-05-18,28.5457362843
2022-05-19,27.836186434
2022-05-20,28.4820587336
2022-05-23,28.591220249
2022-05-24,28.4274779759
2022-05-25,28.7549625222
2022-05-26,28.609413835
2022-05-27,28.9914791389
2022-05-31,28.7367689363
2022-06-01,28.1272838085
2022-06-02,28.7276721433
2022-06-03,28.2910260816
2022-06-06,27.9999287071
2022-06-07,28.5821234561
2022-06-08,28.0999934296
2022-06-09,27.5359922666
2022-06-10,27.0993462049
2022-06-13,26.3806995616
2022-06-14,25.5983753677
2022-06-15,25.925859914
2022-06-16,25.2345036497
2022-06-17,25.4164395087
2022-06-21,25.5619881959
2022-06-22,25.7894080197
2022-06-23,25.7166336761
2022-06-24,25.8985695352
2022-06-27,26.1987637026
2022-06-28,25.4346330946
2022-06-29,28.1181870155
2022-06-30,27.5632826454
2022-07-01,27.8270896411
2022-07-05,27.3722499934
2022-07-06,26.5899257995
2022-07-07,26.8173456234
2022-07-08,27.1175397908
2022-07-11,27.0265718613
2022-07-12,27.0174750683
2022-07-13,27.2539916851
2022-07-14,27.081152619
2022-07-15,27.4359275441
2022-07-18,27.4450243371
2022-07-19,27.9453479494
2022-07-20,28.1181870155
2022-07-21,28.2728324957
2022-07-22,28.126055948
2022-07-25,27.8233293185
2022-07-26,28.1168824138
2022-07-27,28.1719236192
2022-07-28,28.5296914541
2022-07-29,28.4929973172
2022-08-01,28.3095266326
2022-08-02,27.7040733735
2022-08-03,27.56647036
2022-08-04,27.6765527708
2022-08-05,27.9150646608
2022-08-08,27.9609323319
2022-08-09,27.7407675104
2022-08-10,28.2269648246
2022-08-11,28.3829149065
2022-08-12,28.7773768783
2022-08-15,28.126055948
2022-08-16,27.7774616473
2022-08-17,27.1077936486
2022-08-18,27.1720083882
2022-08-19,27.2820907989
2022-08-22,26.7867199505
2022-08-23,26.6949846082
2022-08-24,26.1720931571
2022-08-25,26.9426700324
2022-08-26,26.3739109102
2022-08-29,26.3096961706
2022-08-30,25.9244077329
2022-08-31,25.5849869664
2022-09-01,23.9337508051
2022-09-02,23.2549092721
2022-09-06,23.1631739298
2022-09-07,23.8603625313
2022-09-08,24.1906097635
2022-09-09,24.8969718992
2022-09-12,24.9795337073
2022-09-13,24.2364774347
2022-09-14,23.8603625313
2022-09-15,24.2364774347
2022-09-16,23.970444942
2022-09-19,24.2181303662
2022-09-20,23.7044124494
2022-09-21,23.8328419286
2022-09-22,23.3925122856
2022-09-23,23.1906945325
2022-09-26,22.9797032452
2022-09-27,22.6678030814
2022-09-28,22.7503648895
2022-09-29,22.2549940411
2022-09-30,22.0348292196
2022-10-03,23.089785656
2022-10-04,23.8328419286
2022-10-05,23.8787095997
2022-10-06,23.5759829701
2022-10-07,23.2182151352
2022-10-10,23.209041601
2022-10-11,23.8144948601
2022-10-12,23.3099504775
2022-10-13,24.2364774347
2022-10-14,24.0530067501
2022-10-17,24.4566422562
2022-10-18,24.7318482831
2022-10-19,24.2364774347
2022-10-20,24.0621802843
2022-10-21,24.9979832141
2022-10-24,25.3778636114
2022-10-25,24.8219410788
2022-10-26,25.4519866157
2022-10-27,24.9331255853
2022-10-28,24.7014911968
2022-10-31,24.0621802843
2022-11-01,25.0999023451
2022-11-02,24.2567531707
2022-11-03,24.432795306
2022-11-04,25.1554945984
2022-11-07,25.952316895
2022-11-08,25.628028751
2022-11-09,25.2852098559
2022-11-10,26.480443301
2022-11-11,26.9622428292
2022-11-14,26.3692587944
2022-11-15,26.9807735803
2022-11-16,26.9159159515
2022-11-17,26.7306084406
2022-11-18,26.7306084406
2022-11-21,26.4248510477
2022-11-22,26.7491391917
2022-11-23,26.9622428292
2022-11-25,27.1382849645
2022-11-28,26.276605039
2022-11-29,25.6743556287
2022-11-30,26.3507280434
2022-12-01,26.6194239341
2022-12-02,27.14755034
2022-12-05,26.8603236982
2022-12-06,26.6842815629
2022-12-07,26.4526471743
2022-12-08,26.9066505759
2022-12-09,26.8139968205
2022-12-12,26.7954660694
2022-12-13,26.9622428292
2022-12-14,26.6935469384
2022-12-15,25.8226016374
2022-12-16,25.507578869
2022-12-19,25.3315367337
2022-12-20,25.3130059826
2022-12-21,25.7021517554
2022-12-22,25.7114171309
2022-12-23,25.8874592662
2022-12-27,26.1468897814
2022-12-28,25.5909672489
2022-12-29,26.1190936548
2022-12-30,25.9708476461
2023-01-03,25.8226016374
2023-01-04,26.2673396635
2023-01-05,25.7577440086
2023-01-06,26.2302781613
2023-01-09,26.1839512836
2023-01-10,26.480443301
2023-01-11,26.7306084406
2023-01-12,26.3044011656
2023-01-13,26.5267701787
2023-01-17,26.4619125499
2023-01-18,26.823262196
2023-01-19,26.6564854363
2023-01-20,27.0211304492
2023-01-23,27.5821227769
2023-01-24,27.4792741835
2023-01-25,28.1898644652
2023-01-26,28.5451596061
2023-01-27,28.4516608848
2023-01-30,27.9187181735
2023-01-31,28.2272639537
2023-02-01,28.5451596061
2023-02-02,29.0126532125
2023-02-03,28.3301125471
2023-02-06,27.7971698359
2023-02-07,28.1618148488
2023-02-08,27.6849713703
2023-02-09,27.2268276361
2023-02-10,27.806519708
2023-02-13,28.0028670227
2023-02-14,27.9467677899
2023-02-15,28.0683161276
2023-02-16,26.7873836461
2023-02-17,26.9463314722
2023-02-21,26.3946890167
2023-02-22,26.0580936201
2023-02-23,25.9739447709
2023-02-24,25.6373493743
2023-02-27,25.169855768
2023-02-28,24.7958608828
2023-03-01,25.2633544892
2023-03-02,25.2259550007
2023-03-03,25.5345007809
2023-03-06,25.5906000137
2023-03-07,25.4129524433
2023-03-08,25.1605058958
2023-03-09,24.9922081975
2023-03-10,24.7023621616
2023-03-13,24.440565742
2023-03-14,24.2535682994
2023-03-15,24.0665708569
2023-03-16,24.1226700896
2023-03-17,23.711275716
2023-03-20,24.5995135682
2023-03-21,25.5438506531
2023-03-22,24.8426102435
2023-03-23,24.6930122894
2023-03-24,24.8332603714
2023-03-27,24.9454588369
2023-03-28,24.8987094762
2023-03-29,24.5995135682
2023-03-30,24.6182133124
2023-03-31,25.029607686
2023-04-03,24.9735084533
2023-04-04,24.6275631845
2023-04-05,24.9922081975
2023-04-06,24.7771611386
2023-04-10,24.7210619058
2023-04-11,25.4129524433
2023-04-12,24.9454588369
2023-04-13,25.029607686
2023-04-14,24.8332603714
2023-04-17,25.1231064073
2023-04-18,24.8613099877
2023-04-19,24.9641585811
2023-04-20,25.5532005252
2023-04-21,25.8835891541
2023-04-24,25.7608733776
2023-04-25,25.1189754701
2023-04-26,24.8924232674
2023-04-27,25.5909592256
2023-04-28,25.5909592256
2023-05-01,25.7703130527
2023-05-02,25.0812167696
2023-05-03,25.2416912465
2023-05-04,24.5620346385
2023-05-05,25.109535795
2023-05-08,24.769707491
2023-05-09,24.5903536639
2023-05-10,24.8263455416
2023-05-11,24.9773803434
2023-05-12,25.0906564448
2023-05-15,25.534321175
2023-05-16,25.2511309216
2023-05-17,25.5060021496
2023-05-18,25.7514337025
2023-05-19,25.4776831243
2023-05-22,25.6098385759
2023-05-23,25.3927260483
2023-05-24,25.0812167696
2023-05-25,24.7319487905
2023-05-26,25.0151390439
2023-05-30,24.6186726892
2023-05-31,24.7225091154
2023-06-01,24.7980265163
2023-06-02,25.5154418247
2023-06-05,25.3549673479
2023-06-06,25.6475972763
2023-06-07,26.0063049305
2023-06-08,26.0818223314
2023-06-09,26.0063049305
2023-06-12,26.0912620065
2023-06-13,26.1195810318
2023-06-14,25.619278251
2023-06-15,26.3555729096
2023-06-16,26.903074066
2023-06-20,26.6765218634
2023-06-21,30.5939870344
2023-06-22,29.5084243967
2023-06-23,29.3951482953
2023-06-26,29.8010543251
2023-06-27,30.4618315829
2023-06-28,30.6034267095
