date,HBI
2019-07-02,14.423143527
2019-07-03,14.8240233294
2019-07-05,14.8240233294
2019-07-08,14.8922581894
2019-07-09,14.6534361795
2019-07-10,13.9369701497
2019-07-11,13.7152068548
2019-07-12,13.9710875797
2019-07-15,14.1757921596
2019-07-16,14.440202242
2019-07-17,14.0649105122
2019-07-18,14.0393224397
2019-07-19,14.0990279422
2019-07-22,13.6213839223
2019-07-23,13.8175591448
2019-07-24,14.1246160147
2019-07-25,13.7578536423
2019-07-26,13.7834417148
2019-07-29,13.5019729174
2019-07-30,13.5531490624
2019-07-31,13.7237362123
2019-08-01,12.8366830326
2019-08-02,12.9305059651
2019-08-05,12.7940362452
2019-08-06,12.8196243176
2019-08-07,12.5808023077
2019-08-08,12.7855068877
2019-08-09,12.8537417476
2019-08-12,12.5296261628
2019-08-13,12.5554782112
2019-08-14,12.0039678437
2019-08-15,11.2973451853
2019-08-16,11.7368300094
2019-08-19,11.8919423003
2019-08-20,11.9005596498
2019-08-21,12.0642892901
2019-08-22,12.2107842315
2019-08-23,11.7626820579
2019-08-26,11.8316208538
2019-08-27,11.6334218155
2019-08-28,11.6851259124
2019-08-29,11.7712994074
2019-08-30,11.7712994074
2019-09-03,11.3059625348
2019-09-04,11.7368300094
2019-09-05,12.3486618234
2019-09-06,12.1676974841
2019-09-09,12.9777283364
2019-09-10,13.3913611121
2019-09-11,13.7188203928
2019-09-12,13.7102030433
2019-09-13,13.6412642474
2019-09-16,13.4689172575
2019-09-17,12.7795292981
2019-09-18,12.813998696
2019-09-19,12.4865394153
2019-09-20,12.3486618234
2019-09-23,12.5468608617
2019-09-24,12.831233395
2019-09-25,12.8226160455
2019-09-26,12.9604936374
2019-09-27,13.0208150839
2019-09-30,13.2017794232
2019-10-01,12.8226160455
2019-10-02,12.3745138719
2019-10-03,12.5640955607
2019-10-04,12.7709119486
2019-10-07,12.7881466475
2019-10-08,12.5899476092
2019-10-09,12.4693047163
2019-10-10,12.7105905021
2019-10-11,13.1500753263
2019-10-14,13.2017794232
2019-10-15,13.3224223161
2019-10-16,13.3482743646
2019-10-17,13.6498815968
2019-10-18,13.1242232778
2019-10-21,13.4861519565
2019-10-22,14.054897023
2019-10-23,13.9342541301
2019-10-24,13.7446724413
2019-10-25,13.6929683443
2019-10-28,13.7963765382
2019-10-29,13.8308459362
2019-10-30,13.8136112372
2019-10-31,13.1069885788
2019-11-01,13.3396570151
2019-11-04,13.6240295484
2019-11-05,13.7188203928
2019-11-06,13.6929683443
2019-11-07,13.7791418392
2019-11-08,13.7963765382
2019-11-11,13.9094615918
2019-11-12,13.5963029819
2019-11-13,13.2048547194
2019-11-14,13.2657466714
2019-11-15,13.5441098802
2019-11-18,13.4310248266
2019-11-19,13.0221788636
2019-11-20,13.1004685161
2019-11-21,12.8482018581
2019-11-22,13.0743719653
2019-11-25,13.1874570189
2019-11-26,13.0917696658
2019-11-27,13.3962294255
2019-11-29,13.1091673664
2019-12-02,13.2135535697
2019-12-03,12.7003214034
2019-12-04,12.8047076067
2019-12-05,12.9264915106
2019-12-06,13.0221788636
2019-12-09,13.2831443719
2019-12-10,13.0743719653
2019-12-11,13.0308777139
2019-12-12,13.2048547194
2019-12-13,12.5263443979
2019-12-16,12.9264915106
2019-12-17,12.7351168045
2019-12-18,12.90909381
2019-12-19,12.6220317509
2019-12-20,12.717719104
2019-12-23,12.8221053073
2019-12-24,12.7960087564
2019-12-26,12.7699122056
2019-12-27,12.9003949598
2019-12-30,12.8221053073
2019-12-31,12.9177926603
2020-01-02,12.6742248526
2020-01-03,12.5350432482
2020-01-06,12.7612133553
2020-01-07,12.6742248526
2020-01-08,12.5176455476
2020-01-09,12.2218846382
2020-01-10,12.0392087824
2020-01-13,12.3001742907
2020-01-14,12.4132593443
2020-01-15,12.1870892371
2020-01-16,12.4306570448
2020-01-17,12.4567535957
2020-01-21,12.3784639432
2020-01-22,12.4654524459
2020-01-23,12.561139799
2020-01-24,12.3958616437
2020-01-27,12.2131857879
2020-01-28,12.3784639432
2020-01-29,12.4741512962
2020-01-30,12.4132593443
2020-01-31,11.9696179802
2020-02-03,11.6303628194
2020-02-04,12.0479076327
2020-02-05,12.7438156548
2020-02-06,12.5437420984
2020-02-07,12.3523673924
2020-02-10,12.0827030338
2020-02-11,12.4828501465
2020-02-12,12.8482018581
2020-02-13,12.5176455476
2020-02-14,12.5698386493
2020-02-18,12.7544306854
2020-02-19,12.5610485523
2020-02-20,12.9390227215
2020-02-21,12.7368504915
2020-02-24,12.3764565162
2020-02-25,11.796310117
2020-02-26,11.1370528452
2020-02-27,11.3040646874
2020-02-28,11.6380883718
2020-03-02,11.7435695353
2020-03-03,10.8557697425
2020-03-04,11.2425340087
2020-03-05,10.8997202273
2020-03-06,10.5656965429
2020-03-09,9.8976491742
2020-03-10,9.9503897559
2020-03-11,8.9395286058
2020-03-12,8.1747901705
2020-03-13,8.5088138549
2020-03-16,7.3661012504
2020-03-17,8.6142950184
2020-03-18,7.867136777
2020-03-19,8.078099104
2020-03-20,7.8935070679
2020-03-23,7.8935070679
2020-03-24,7.9110872618
2020-03-25,7.8407664861
2020-03-26,7.867136777
2020-03-27,7.1990894082
2020-03-30,7.0848181478
2020-03-31,6.9178063056
2020-04-01,6.4958816516
2020-04-02,6.3728202942
2020-04-03,6.3024995185
2020-04-06,7.0760280508
2020-04-07,7.3485210565
2020-04-08,8.0956792979
2020-04-09,8.4121227884
2020-04-13,8.2187406553
2020-04-14,8.3242218188
2020-04-15,7.8143961952
2020-04-16,7.6298041591
2020-04-17,8.0956792979
2020-04-20,7.7264952257
2020-04-21,7.6298041591
2020-04-22,7.3573111535
2020-04-23,7.2869903778
2020-04-24,7.4188418322
2020-04-27,8.069309007
2020-04-28,8.5703445336
2020-04-29,9.1329107389
2020-04-30,8.7373563758
2020-05-01,8.4209128853
2020-05-04,8.3593822066
2020-05-05,8.8340474423
2020-05-06,8.4384930792
2020-05-07,8.1835802675
2020-05-08,8.3242218188
2020-05-11,7.8847169709
2020-05-12,7.6034338683
2020-05-13,7.25182999
2020-05-14,7.4979527048
2020-05-15,7.4891626078
2020-05-18,8.3242218188
2020-05-19,8.2706324079
2020-05-20,8.5475110307
2020-05-21,8.7618686741
2020-05-22,8.5653741676
2020-05-26,9.5478466999
2020-05-27,10.0926723768
2020-05-28,9.1191314131
2020-05-29,8.8065265164
2020-06-01,9.1905839609
2020-06-02,9.5746414053
2020-06-03,10.753608444
2020-06-04,10.6642927593
2020-06-05,11.5395864698
2020-06-08,11.7986019556
2020-06-09,11.7003547024
2020-06-10,11.2359131417
2020-06-11,10.0033566921
2020-06-12,10.4677982528
2020-06-15,10.4142088419
2020-06-16,10.8071978549
2020-06-17,10.583908643
2020-06-18,10.5481823691
2020-06-19,10.1373302192
2020-06-22,10.0301513975
2020-06-23,10.0658776714
2020-06-24,9.5657098368
2020-06-25,9.6103676792
2020-06-26,9.3424206249
2020-06-29,9.9586988497
2020-06-30,10.0837408084
2020-07-01,9.8783147334
2020-07-02,10.2355774724
2020-07-06,10.1641249246
2020-07-07,9.9586988497
2020-07-08,10.1551933562
2020-07-09,9.6192992477
2020-07-10,10.208782767
2020-07-13,10.2355774724
2020-07-14,11.2091184362
2020-07-15,12.8078691933
2020-07-16,12.7364166455
2020-07-17,12.5220590021
2020-07-20,12.4863327282
2020-07-21,12.3970170434
2020-07-22,12.5488537075
2020-07-23,12.5756484129
2020-07-24,12.4774011597
2020-07-27,12.6471009607
2020-07-28,12.6917588031
2020-07-29,13.0758162475
2020-07-30,12.7364166455
2020-07-31,12.6203062553
2020-08-03,12.7900060563
2020-08-04,12.7364166455
2020-08-05,13.1651319323
2020-08-06,12.7453482139
2020-08-07,13.4330789865
2020-08-10,14.2279885808
2020-08-11,14.3812685592
2020-08-12,14.3993014978
2020-08-13,14.0656921331
2020-08-14,14.2189721115
2020-08-17,14.2820873967
2020-08-18,14.2099556422
2020-08-19,14.2279885808
2020-08-20,14.1107744797
2020-08-21,14.1378238876
2020-08-24,14.462416783
2020-08-25,14.4353673751
2020-08-26,14.0386427252
2020-08-27,14.1829062342
2020-08-28,14.1738897649
2020-08-31,13.7861815843
2020-09-01,14.0115933172
2020-09-02,14.3542191512
2020-09-03,13.9845439093
2020-09-04,13.8943792161
2020-09-08,13.9935603786
2020-09-09,13.8673298082
2020-09-10,13.777165115
2020-09-11,13.8763462775
2020-09-14,14.2279885808
2020-09-15,14.1648732956
2020-09-16,14.6156967614
2020-09-17,14.2460215194
2020-09-18,14.1288074183
2020-09-21,13.7861815843
2020-09-22,14.1017580104
2020-09-23,14.4263509058
2020-09-24,14.0476591945
2020-09-25,13.9845439093
2020-09-28,14.2370050501
2020-09-29,13.9214286241
2020-09-30,14.2009391729
2020-10-01,14.3812685592
2020-10-02,14.5615979455
2020-10-05,15.0935696352
2020-10-06,14.976355534
2020-10-07,15.1476684511
2020-10-08,15.3009484294
2020-10-09,15.517343693
2020-10-12,15.5714425089
2020-10-13,15.346030776
2020-10-14,15.346030776
2020-10-15,15.6345577941
2020-10-16,15.5083272237
2020-10-19,15.0845531658
2020-10-20,15.4271789999
2020-10-21,15.5624260396
2020-10-22,15.887018935
2020-10-23,15.8509530577
2020-10-26,15.7517718952
2020-10-27,15.7788213032
2020-10-28,14.8952073102
2020-10-29,14.8861908409
2020-10-30,14.489466191
2020-11-02,14.9583225954
2020-11-03,15.1657013897
2020-11-04,14.7599602705
2020-11-05,12.0189535984
2020-11-06,11.5861630712
2020-11-09,11.6853442337
2020-11-10,11.8404190596
2020-11-11,11.7856867681
2020-11-12,11.3569504847
2020-11-13,11.8130529138
2020-11-16,12.1505687114
2020-11-17,12.3421317316
2020-11-18,12.2326671486
2020-11-19,12.3694978773
2020-11-20,12.4333522174
2020-11-23,12.7799900635
2020-11-24,13.5188759987
2020-11-25,13.226970444
2020-11-27,13.163116104
2020-11-30,12.9533089866
2020-12-01,12.8985766951
2020-12-02,12.8256003064
2020-12-03,13.1266279096
2020-12-04,12.8529664522
2020-12-07,12.725257772
2020-12-08,12.7799900635
2020-12-09,12.9259428408
2020-12-10,12.7799900635
2020-12-11,12.7343798206
2020-12-14,12.551938849
2020-12-15,12.8985766951
2020-12-16,12.7435018692
2020-12-17,12.9259428408
2020-12-18,13.163116104
2020-12-21,13.1539940554
2020-12-22,12.834722355
2020-12-23,13.4367775614
2020-12-24,13.3090688813
2020-12-28,13.3273129784
2020-12-29,13.1722381526
2020-12-30,13.3820452699
2020-12-31,13.2999468327
2021-01-04,13.1813602011
2021-01-05,13.1357499582
2021-01-06,13.9384902334
2021-01-07,14.1118091565
2021-01-08,14.0114666221
2021-01-11,13.9749784278
2021-01-12,14.5952777314
2021-01-13,14.2668839824
2021-01-14,14.4128367597
2021-01-15,14.3398603711
2021-01-19,14.0661989136
2021-01-20,14.166541448
2021-01-21,14.2303957881
2021-01-22,14.2121516909
2021-01-25,14.1391753023
2021-01-26,14.2486398852
2021-01-27,14.6317659257
2021-01-28,14.0479548164
2021-01-29,13.947612282
2021-02-01,13.9111240877
2021-02-02,13.8928799905
2021-02-03,13.9384902334
2021-02-04,14.385470614
2021-02-05,14.4766910998
2021-02-08,14.5770336342
2021-02-09,18.2076089699
2021-02-10,17.0855969943
2021-02-11,16.8484237311
2021-02-12,16.8849119255
2021-02-16,16.4379315449
2021-02-17,16.3011008162
2021-02-18,16.4835417879
2021-02-19,16.4283513578
2021-02-22,16.7135019132
2021-02-23,16.557129028
2021-02-24,16.7870891534
2021-02-25,16.3363673076
2021-02-26,16.2719784725
2021-03-01,16.6767082932
2021-03-02,16.8238827734
2021-03-03,17.2746046192
2021-03-04,16.9710572537
2021-03-05,17.6701360349
2021-03-08,19.2062696725
2021-03-09,18.2036435258
2021-03-10,18.2680323609
2021-03-11,18.5255877013
2021-03-12,18.8383334718
2021-03-15,18.957912737
2021-03-16,18.8015398518
2021-03-17,18.5991749414
2021-03-18,18.7463494217
2021-03-19,19.1326824323
2021-03-22,18.8199366618
2021-03-23,17.6977312499
2021-03-24,17.6977312499
2021-03-25,18.4428020562
2021-03-26,18.9027223069
2021-03-29,18.1208578806
2021-03-30,18.3968100311
2021-03-31,18.0932626656
2021-04-01,17.8173105151
2021-04-05,18.2864291709
2021-04-06,18.341619601
2021-04-07,18.323222791
2021-04-08,18.332421196
2021-04-09,18.7279526116
2021-04-12,18.9027223069
2021-04-13,18.4428020562
2021-04-14,18.4703972712
2021-04-15,18.4336036511
2021-04-16,18.6359685615
2021-04-19,18.4795956762
2021-04-20,18.1760483107
2021-04-21,18.939515927
2021-04-22,18.9855079521
2021-04-23,19.2522616975
2021-04-26,19.1878728624
2021-04-27,19.4638250129
2021-04-28,19.4086345828
2021-04-29,19.4270313928
2021-04-30,19.3718409627
2021-05-03,19.5834042781
2021-05-04,19.7765707834
2021-05-05,20.144506984
2021-05-06,20.144506984
2021-05-07,20.5768320198
2021-05-10,20.144506984
2021-05-11,17.73452487
2021-05-12,17.2562078092
2021-05-13,17.2470094041
2021-05-14,17.6425408198
2021-05-17,18.2864291709
2021-05-18,18.1300562856
2021-05-19,17.8357073251
2021-05-20,17.9460881853
2021-05-21,17.8812004698
2021-05-24,17.742155365
2021-05-25,17.6958069968
2021-05-26,18.0295152482
2021-05-27,18.3168751313
2021-05-28,18.112942311
2021-06-01,18.4281112151
2021-06-02,18.1036726374
2021-06-03,18.0758636164
2021-06-04,17.9460881853
2021-06-07,18.0387849218
2021-06-08,18.3168751313
2021-06-09,17.8904701434
2021-06-10,17.6679979758
2021-06-11,18.1036726374
2021-06-14,17.6958069968
2021-06-15,17.8441217752
2021-06-16,17.7050766704
2021-06-17,17.2323233143
2021-06-18,16.9264240839
2021-06-21,17.2045142934
2021-06-22,17.2508626616
2021-06-23,17.1581659251
2021-06-24,17.3157503772
2021-06-25,17.5289528711
2021-06-28,17.2230536407
2021-06-29,17.1118175569
2021-06-30,17.3064807035
2021-07-01,17.4084471137
2021-07-02,17.1952446197
2021-07-06,16.527828117
2021-07-07,16.3053559494
2021-07-08,16.1848501919
2021-07-09,16.7781093055
2021-07-12,16.7966486528
2021-07-13,16.8244576737
2021-07-14,16.8151880001
2021-07-15,16.6668732217
2021-07-16,16.1477714973
2021-07-19,16.0458050872
2021-07-20,16.4907494224
2021-07-21,16.7781093055
2021-07-22,16.5649068116
2021-07-23,16.7224912636
2021-07-26,17.0098511467
2021-07-27,16.9264240839
2021-07-28,16.7595699582
2021-07-29,17.0191208204
2021-07-30,16.9264240839
2021-08-02,17.1581659251
2021-08-03,17.3157503772
2021-08-04,17.0098511467
2021-08-05,18.0851332901
2021-08-06,18.3910325205
2021-08-09,18.112942311
2021-08-10,18.8789357455
2021-08-11,19.215225546
2021-08-12,19.3179807629
2021-08-13,19.0657634125
2021-08-16,18.8135460621
2021-08-17,18.1222836944
2021-08-18,17.870066344
2021-08-19,17.3749730266
2021-08-20,17.7019214437
2021-08-23,17.9634801775
2021-08-24,18.0942595443
2021-08-25,18.4398907282
2021-08-26,17.8327008106
2021-08-27,18.1316250777
2021-08-30,17.5804834602
2021-08-31,17.4497040933
2021-09-01,17.9634801775
2021-09-02,18.084918161
2021-09-03,17.8046766605
2021-09-07,17.6178489936
2021-09-08,17.44036271
2021-09-09,17.5804834602
2021-09-10,17.4870696267
2021-09-13,17.8327008106
2021-09-14,17.5711420769
2021-09-15,17.898090494
2021-09-16,18.0288698609
2021-09-17,17.7486283605
2021-09-20,17.46838686
2021-09-21,17.2068281263
2021-09-22,17.2815591931
2021-09-23,17.4029971766
2021-09-24,17.44036271
2021-09-27,17.5244351601
2021-09-28,17.7392869771
2021-09-29,17.3002419598
2021-09-30,16.0298138245
2021-10-01,16.3193967083
2021-10-04,16.2820311749
2021-10-05,15.8149620075
2021-10-06,15.3292100734
2021-10-07,15.9550827577
2021-10-08,15.1610651732
2021-10-11,15.2171134733
2021-10-12,15.3011859234
2021-10-13,15.4599894403
2021-10-14,16.0671793579
2021-10-15,15.7402309407
2021-10-18,15.721548174
2021-10-19,15.5814274238
2021-10-20,15.6748412573
2021-10-21,15.7775964741
2021-10-22,15.7308895574
2021-10-25,15.8243033909
2021-10-26,15.8710103076
2021-10-27,15.908375841
2021-10-28,16.0952035079
2021-10-29,15.9177172243
2021-11-01,16.4314933084
2021-11-02,16.4221519251
2021-11-03,17.0760487594
2021-11-04,16.6276623587
2021-11-05,16.8051486423
2021-11-08,16.7771244923
2021-11-09,17.0220460177
2021-11-10,16.9466855484
2021-11-11,16.814804727
2021-11-12,16.5981433776
2021-11-15,16.7206041403
2021-11-16,16.730024199
2021-11-17,16.4662625562
2021-11-18,16.3249616761
2021-11-19,16.0800401507
2021-11-22,16.1648206787
2021-11-23,16.01409974
2021-11-24,16.1459805614
2021-11-26,15.8445386839
2021-11-29,15.4583162784
2021-11-30,15.213394753
2021-12-01,15.1662944596
2021-12-02,15.4865764544
2021-12-03,15.5242566891
2021-12-06,16.3061215588
2021-12-07,16.3909020868
2021-12-08,16.6075634362
2021-12-09,16.3626419108
2021-12-10,16.5322029669
2021-12-13,15.6467174518
2021-12-14,15.7314979799
2021-12-15,15.8445386839
2021-12-16,15.8351186252
2021-12-17,15.3641156917
2021-12-20,14.7518118781
2021-12-21,15.1474543423
2021-12-22,15.213394753
2021-12-23,15.269915105
2021-12-27,15.5996171585
2021-12-28,15.5901970998
2021-12-29,15.8445386839
2021-12-30,15.8256985666
2021-12-31,15.7503380972
2022-01-03,15.9387392706
2022-01-04,16.3532218521
2022-01-05,15.957579388
2022-01-06,16.042359916
2022-01-07,15.8822189186
2022-01-10,15.4488962198
2022-01-11,15.7126578625
2022-01-12,15.6843976865
2022-01-13,16.15540062
2022-01-14,15.8162785079
2022-01-18,15.5619369238
2022-01-19,15.4112159851
2022-01-20,14.7894921128
2022-01-21,14.8177522888
2022-01-24,15.3452755744
2022-01-25,15.1757145183
2022-01-26,14.6764514088
2022-01-27,14.440949942
2022-01-28,14.7612319368
2022-01-31,15.1662944596
2022-02-01,15.241654929
2022-02-02,14.8836926995
2022-02-03,14.6952915261
2022-02-04,14.8083322302
2022-02-07,14.6010909394
2022-02-08,15.0344136382
2022-02-09,15.354695633
2022-02-10,14.9025328169
2022-02-11,14.5445705874
2022-02-14,14.5351505287
2022-02-15,14.7254011901
2022-02-16,14.9251643845
2022-02-17,14.440025198
2022-02-18,14.4875878634
2022-02-22,14.1926993382
2022-02-23,14.1831868052
2022-02-24,14.430512665
2022-02-25,14.6397883925
2022-02-28,14.6968635909
2022-03-01,14.2783121359
2022-03-02,15.1915153104
2022-03-03,15.124927579
2022-03-04,14.715888657
2022-03-07,14.3924625327
2022-03-08,14.8680891861
2022-03-09,14.4780753303
2022-03-10,14.6112507933
2022-03-11,14.7444262562
2022-03-14,14.4210001319
2022-03-15,14.164161739
2022-03-16,14.5827131941
2022-03-17,14.5541755948
2022-03-18,14.6397883925
2022-03-21,14.6017382602
2022-03-22,14.6493009255
2022-03-23,14.164161739
2022-03-24,14.3639249335
2022-03-25,14.4875878634
2022-03-28,14.3258748012
2022-03-29,14.9156518514
2022-03-30,14.573200661
2022-03-31,14.164161739
2022-04-01,14.1165990737
2022-04-04,14.1736742721
2022-04-05,13.4982844242
2022-04-06,13.4507217589
2022-04-07,13.5173094904
2022-04-08,13.602922288
2022-04-11,13.6314598872
2022-04-12,13.3841340274
2022-04-13,13.4316966928
2022-04-14,13.3936465605
2022-04-18,13.4982844242
2022-04-19,13.8597606808
2022-04-20,13.9548860115
2022-04-21,13.6314598872
2022-04-22,13.2890086967
2022-04-25,13.327058829
2022-04-26,12.8514321756
2022-04-27,12.9180199071
2022-04-28,13.0036327047
2022-04-29,12.6136188489
2022-05-02,12.7563068449
2022-05-03,13.05119537
2022-05-04,13.4887718912
2022-05-05,12.0904295301
2022-05-06,11.9857916663
2022-05-09,12.1094545962
2022-05-10,11.7340422518
2022-05-11,11.772546082
2022-05-12,12.3308516199
2022-05-13,12.5715005586
2022-05-16,12.2153401293
2022-05-17,12.561874601
2022-05-18,11.6185307613
2022-05-19,11.2527443744
2022-05-20,11.1949886291
2022-05-23,11.1949886291
2022-05-24,10.7329426668
2022-05-25,11.0120954357
2022-05-26,11.3201260772
2022-05-27,11.6377826763
2022-05-31,11.4260116103
2022-06-01,11.4067596952
2022-06-02,11.4837673556
2022-06-03,11.3490039499
2022-06-06,11.3875077801
2022-06-07,11.4067596952
2022-06-08,11.0120954357
2022-06-09,10.7810724545
2022-06-10,10.4634158554
2022-06-13,10.0206218082
2022-06-14,9.8473545723
2022-06-15,9.8473545723
2022-06-16,9.3756826524
2022-06-17,9.6933392515
2022-06-21,9.89548436
2022-06-22,9.7799728695
2022-06-23,9.9051103176
2022-06-24,10.3190264922
2022-06-27,10.3094005346
2022-06-28,10.1072554261
2022-06-29,10.0976294686
2022-06-30,9.9051103176
2022-07-01,9.8666064874
2022-07-05,10.0494996808
2022-07-06,9.8088507421
2022-07-07,10.3671562799
2022-07-08,10.4826677705
2022-07-11,10.2997745771
2022-07-12,10.473041813
2022-07-13,10.3382784073
2022-07-14,10.0398737233
2022-07-15,10.2323928742
2022-07-18,10.4537898979
2022-07-19,10.8965839451
2022-07-20,10.9639656479
2022-07-21,10.9639656479
2022-07-22,10.9254618177
2022-07-25,10.7425686243
2022-07-26,9.9436141478
2022-07-27,10.2612707469
2022-07-28,10.8388281998
2022-07-29,10.7618205394
2022-08-01,10.7136907517
2022-08-02,10.5019196856
2022-08-03,10.8195762847
2022-08-04,10.7521945819
2022-08-05,10.7810724545
2022-08-08,11.0409733083
2022-08-09,10.8484541574
2022-08-10,11.1276069263
2022-08-11,10.2708967044
2022-08-12,10.1746371289
2022-08-15,10.0976294686
2022-08-16,10.7425686243
2022-08-17,10.3960341526
2022-08-18,10.2420188318
2022-08-19,9.9436141478
2022-08-22,9.2890490345
2022-08-23,9.2794230769
2022-08-24,9.1816420118
2022-08-25,9.2989792899
2022-08-26,8.839408284
2022-08-29,8.6536242604
2022-08-30,8.6438461538
2022-08-31,8.5167307692
2022-09-01,8.4678402367
2022-09-02,8.4189497041
2022-09-06,8.2331656805
2022-09-07,8.5949556213
2022-09-08,8.5656213018
2022-09-09,8.9665236686
2022-09-12,9.2598668639
2022-09-13,8.6242899408
2022-09-14,8.4971745562
2022-09-15,8.4482840237
2022-09-16,8.2527218935
2022-09-19,8.3505029586
2022-09-20,7.9593786982
2022-09-21,7.8811538462
2022-09-22,7.8224852071
2022-09-23,7.4704733728
2022-09-26,7.4313609467
2022-09-27,7.206464497
2022-09-28,7.3824704142
2022-09-29,7.0695710059
2022-09-30,6.8055621302
2022-10-03,7.0402366864
2022-10-04,7.4313609467
2022-10-05,7.6464792899
2022-10-06,7.5193639053
2022-10-07,7.206464497
2022-10-10,7.2944674556
2022-10-11,7.5193639053
2022-10-12,7.4998076923
2022-10-13,7.5975887574
2022-10-14,7.5389201183
2022-10-17,7.6171449704
2022-10-18,7.705147929
2022-10-19,7.3042455621
2022-10-20,7.0891272189
2022-10-21,7.1966863905
2022-10-24,7.0500147929
2022-10-25,7.2944674556
2022-10-26,7.206464497
2022-10-27,7.1966863905
2022-10-28,7.0402366864
2022-10-31,6.6686686391
2022-11-01,6.7468934911
2022-11-02,6.4535502959
2022-11-03,6.5415532544
2022-11-04,6.8153402367
2022-11-07,6.9131213018
2022-11-08,6.9228994083
2022-11-09,6.3362130178
2022-11-10,6.649112426
2022-11-11,7.5975887574
2022-11-14,7.1966863905
2022-11-15,7.4118047337
2022-11-16,7.147795858
2022-11-17,6.8446745562
2022-11-18,6.6588905325
2022-11-21,6.61
2022-11-22,6.71
2022-11-23,6.71
2022-11-25,6.77
2022-11-28,6.5
2022-11-29,6.53
2022-11-30,6.72
2022-12-01,6.75
2022-12-02,6.72
2022-12-05,6.37
2022-12-06,6.33
2022-12-07,6.32
2022-12-08,6.42
2022-12-09,6.35
2022-12-12,6.38
2022-12-13,6.37
2022-12-14,6.29
2022-12-15,5.96
2022-12-16,5.89
2022-12-19,5.88
2022-12-20,5.89
2022-12-21,5.84
2022-12-22,5.92
2022-12-23,6.1
2022-12-27,6.23
2022-12-28,6.06
2022-12-29,6.26
2022-12-30,6.36
2023-01-03,6.73
2023-01-04,7.19
2023-01-05,7.22
2023-01-06,7.43
2023-01-09,7.64
2023-01-10,7.71
2023-01-11,8.03
2023-01-12,7.95
2023-01-13,8.12
2023-01-17,8.2
2023-01-18,8.12
2023-01-19,7.95
2023-01-20,8.0
2023-01-23,8.26
2023-01-24,8.02
2023-01-25,7.81
2023-01-26,7.88
2023-01-27,8.12
2023-01-30,8.08
2023-01-31,8.44
2023-02-01,8.71
2023-02-02,6.28
2023-02-03,6.55
2023-02-06,6.08
2023-02-07,5.98
2023-02-08,5.89
2023-02-09,5.72
2023-02-10,5.61
2023-02-13,5.82
2023-02-14,5.79
2023-02-15,5.95
2023-02-16,5.73
2023-02-17,5.71
2023-02-21,5.4
2023-02-22,5.38
2023-02-23,5.47
2023-02-24,5.51
2023-02-27,5.46
2023-02-28,5.68
2023-03-01,5.71
2023-03-02,5.84
2023-03-03,5.82
2023-03-06,5.61
2023-03-07,5.48
2023-03-08,5.49
2023-03-09,5.35
2023-03-10,5.1
2023-03-13,5.06
2023-03-14,5.12
2023-03-15,5.21
2023-03-16,5.18
2023-03-17,5.09
2023-03-20,5.04
2023-03-21,5.09
2023-03-22,4.96
2023-03-23,4.9
2023-03-24,4.97
2023-03-27,5.01
2023-03-28,5.1
2023-03-29,5.03
2023-03-30,5.0
2023-03-31,5.26
2023-04-03,5.22
2023-04-04,5.18
2023-04-05,5.05
2023-04-06,4.94
2023-04-10,5.0
2023-04-11,5.24
2023-04-12,4.98
2023-04-13,4.89
2023-04-14,4.86
2023-04-17,4.82
2023-04-18,4.83
2023-04-19,4.93
2023-04-20,4.9
2023-04-21,4.96
2023-04-24,5.0
2023-04-25,4.87
2023-04-26,4.81
2023-04-27,4.95
2023-04-28,5.24
2023-05-01,5.15
2023-05-02,4.91
2023-05-03,4.88
2023-05-04,4.36
2023-05-05,4.42
2023-05-08,4.34
2023-05-09,4.21
2023-05-10,4.17
2023-05-11,4.12
2023-05-12,4.05
2023-05-15,4.06
2023-05-16,3.87
2023-05-17,4.14
2023-05-18,4.23
2023-05-19,4.03
2023-05-22,4.18
2023-05-23,4.19
2023-05-24,4.09
2023-05-25,3.93
2023-05-26,4.09
2023-05-30,4.14
2023-05-31,4.11
2023-06-01,4.08
2023-06-02,4.4
2023-06-05,4.34
2023-06-06,4.58
2023-06-07,4.63
2023-06-08,4.63
2023-06-09,4.62
2023-06-12,4.69
2023-06-13,4.71
2023-06-14,4.67
2023-06-15,4.72
2023-06-16,4.69
2023-06-20,4.72
2023-06-21,4.68
2023-06-22,4.47
2023-06-23,4.26
2023-06-26,4.31
2023-06-27,4.54
2023-06-28,4.33
2023-06-29,4.5
2023-06-30,4.54
2023-07-03,4.8
2023-07-05,4.6
2023-07-06,4.54
2023-07-07,4.28
2023-07-10,4.53
2023-07-11,4.8
2023-07-12,4.69
2023-07-13,4.71
2023-07-14,4.47
2023-07-17,4.65
2023-07-18,4.75
2023-07-19,4.87
2023-07-20,4.72
2023-07-21,4.66
2023-07-24,4.83
2023-07-25,4.83
2023-07-26,5.27
2023-07-27,5.1
2023-07-28,5.18
2023-07-31,5.27
2023-08-01,5.33
2023-08-02,5.11
2023-08-03,5.21
2023-08-04,5.33
2023-08-07,5.21
2023-08-08,5.49
2023-08-09,5.33
2023-08-10,5.27
2023-08-11,5.56
2023-08-14,5.43
2023-08-15,5.5
2023-08-16,5.39
2023-08-17,5.44
2023-08-18,5.45
2023-08-21,5.33
2023-08-22,5.15
2023-08-23,5.13
2023-08-24,5.06
2023-08-25,4.96
2023-08-28,5.0
