date,SYMC
2019-07-01,11.2631060733
2019-07-02,11.2835287498
2019-07-03,12.8152294851
2019-07-05,12.7641727939
2019-07-08,13.0756186101
2019-07-09,13.0500902645
2019-07-10,13.1726263233
2019-07-11,12.9888222351
2019-07-12,13.0551959336
2019-07-15,11.6613482645
2019-07-16,12.0340621101
2019-07-17,11.5796575586
2019-07-18,11.7430389704
2019-07-19,11.3703251248
2019-07-22,11.594974566
2019-07-23,11.6460312571
2019-07-24,11.5847632277
2019-07-25,11.4775441763
2019-07-26,11.6051859042
2019-07-29,11.2835287498
2019-07-30,11.1967323748
2019-07-31,11.0078226175
2019-08-01,10.9976112792
2019-08-02,10.7984901836
2019-08-05,10.3849309851
2019-08-06,10.4461990145
2019-08-07,10.4206706689
2019-08-08,11.7021936174
2019-08-09,11.7379333013
2019-08-12,11.0639849777
2019-08-13,11.8043069998
2019-08-14,11.768567316
2019-08-15,11.814518338
2019-08-16,12.0034280954
2019-08-19,12.1770208454
2019-08-20,12.1310698233
2019-08-21,12.1055414777
2019-08-22,12.0136394336
2019-08-23,11.8936562093
2019-08-26,11.9448778123
2019-08-27,11.8168238049
2019-08-28,11.7553578813
2019-08-29,11.8885340491
2019-08-30,11.9090226902
2019-09-03,11.7758465225
2019-09-04,11.939755652
2019-09-05,12.0217102168
2019-09-06,12.5595370479
2019-09-09,12.5031932847
2019-09-10,12.5134376053
2019-09-11,12.6671024142
2019-09-12,12.5697813685
2019-09-13,12.5288040862
2019-09-16,12.4263608802
2019-09-17,12.5134376053
2019-09-18,12.3034290331
2019-09-19,12.2829403919
2019-09-20,12.2317187889
2019-09-23,12.1702528654
2019-09-24,11.9704886138
2019-09-25,12.1907415066
2019-09-26,12.1600085448
2019-09-27,12.0370766977
2019-09-30,12.1036647815
2019-10-01,12.042198858
2019-10-02,11.9295113314
2019-10-03,12.0319545374
2019-10-04,12.0268323771
2019-10-07,12.0217102168
2019-10-08,11.8987783696
2019-10-09,12.0473210183
2019-10-10,12.0319545374
2019-10-11,12.0678096594
2019-10-14,11.9960994153
2019-10-15,12.0831761403
2019-10-16,12.0370766977
2019-10-17,12.0268323771
2019-10-18,11.7860908431
2019-10-21,11.8219459652
2019-10-22,11.8578010873
2019-10-23,11.7860908431
2019-10-24,11.7963351637
2019-10-25,11.6221817136
2019-10-28,11.7041362784
2019-10-29,11.8321902858
2019-10-30,11.7758465225
2019-10-31,11.7195027593
2019-11-01,11.990977255
2019-11-04,12.1651307051
2019-11-05,12.1651307051
2019-11-06,12.2931847125
2019-11-07,12.4673381626
2019-11-08,12.7183240171
2019-11-11,12.4724603229
2019-11-12,12.3956279184
2019-11-13,12.5851478494
2019-11-14,12.5595370479
2019-11-15,12.7183240171
2019-11-18,12.5749035288
2019-11-19,12.6517359333
2019-11-20,12.5800256891
2019-11-21,12.5851478494
2019-11-22,12.6235640517
2019-11-25,12.8243466773
2019-11-26,12.8706811293
2019-11-27,12.8294949497
2019-11-29,12.8191984048
2019-12-02,12.8655328569
2019-12-03,12.8449397671
2019-12-04,13.0663154825
2019-12-05,13.1229464795
2019-12-06,13.1075016621
2019-12-09,13.0766120274
2019-12-10,13.5296600032
2019-12-11,13.5811427277
2019-12-12,13.4781772786
2019-12-13,13.3855083745
2019-12-16,13.3700635572
2019-12-17,13.3443221949
2019-12-18,13.3752118296
2019-12-19,13.3958049194
2019-12-20,13.1332430244
2019-12-23,13.2465050183
2019-12-24,13.2207636561
2019-12-26,13.1023533897
2019-12-27,13.1795774764
2019-12-30,13.117798207
2019-12-31,13.1383912968
2020-01-02,13.3958049194
2020-01-03,13.2979877428
2020-01-06,13.5862910001
2020-01-07,13.7716288084
2020-01-08,13.6995529941
2020-01-09,13.7407391737
2020-01-10,13.6377737246
2020-01-13,13.6944047216
2020-01-14,13.7870736257
2020-01-15,14.1577492423
2020-01-16,14.3533835954
2020-01-17,14.4820904067
2020-01-21,14.4409042271
2020-01-22,14.5232765863
2020-01-23,14.6210937629
2020-01-24,14.451200772
2020-01-27,14.1217113351
2020-01-28,14.2504181464
2020-01-29,14.2504181464
2020-01-30,14.5696110384
2020-01-31,14.6313903078
2020-02-03,15.0072141968
2020-02-04,15.3397355609
2020-02-05,15.4359917453
2020-02-06,15.4097400586
2020-02-07,17.264859248
2020-02-10,17.676135672
2020-02-11,18.0349087228
2020-02-12,18.0349087228
2020-02-13,18.166167156
2020-02-14,18.0786615339
2020-02-18,17.9649042251
2020-02-19,18.1136637827
2020-02-20,18.1924188427
2020-02-21,18.0217828795
2020-02-24,17.5375630171
2020-02-25,16.8420472147
2020-02-26,16.9917151722
2020-02-27,16.6659672647
2020-02-28,16.7540072397
2020-03-02,17.5463670146
2020-03-03,16.9829111747
2020-03-04,17.3526790696
2020-03-05,17.0357351597
2020-03-06,16.4458673273
2020-03-09,15.1340717
2020-03-10,15.7943715124
2020-03-11,15.7151355349
2020-03-12,15.1956996825
2020-03-13,15.3629756349
2020-03-16,14.8259317875
2020-03-17,14.6498518376
2020-03-18,14.6234398451
2020-03-19,14.8083237925
2020-03-20,14.9315797575
2020-03-23,14.5970278526
2020-03-24,15.2749356599
2020-03-25,15.7503515249
2020-03-26,16.4898873147
2020-03-27,16.6659672647
2020-03-30,16.8156352222
2020-03-31,16.4722793197
2020-04-01,16.5162993072
2020-04-02,16.2609833798
2020-04-03,16.1025114248
2020-04-06,16.7011832547
2020-04-07,16.6747712622
2020-04-08,17.2382271021
2020-04-09,17.0533431547
2020-04-13,16.6043392822
2020-04-14,16.7892232297
2020-04-15,17.3438750721
2020-04-16,17.977762892
2020-04-17,17.713642967
2020-04-20,17.6167989946
2020-04-21,17.0621471522
2020-04-22,17.5287590196
2020-04-23,17.7928789445
2020-04-24,18.4531787569
2020-04-27,18.7349066769
2020-04-28,18.4619827544
2020-04-29,18.7349066769
2020-04-30,18.7261026794
2020-05-01,18.3651387819
2020-05-04,18.5764347219
2020-05-05,18.9550066143
2020-05-06,18.9462026168
2020-05-07,18.6468667019
2020-05-08,18.7349066769
2020-05-11,18.9285946218
2020-05-12,18.3123147969
2020-05-13,17.9865668895
2020-05-14,18.4267667644
2020-05-15,17.6256029921
2020-05-18,17.5551710121
2020-05-19,17.8104869395
2020-05-20,18.4883947469
2020-05-21,17.8104869395
2020-05-22,17.819290937
2020-05-26,17.4935430296
2020-05-27,17.4847390321
2020-05-28,18.4355707619
2020-05-29,20.0555063017
2020-06-01,19.1134785693
2020-06-02,18.5412187319
2020-06-03,18.2330788195
2020-06-04,18.5764347219
2020-06-05,18.5324147344
2020-06-08,19.3423825043
2020-06-09,18.7217006806
2020-06-10,18.9608141709
2020-06-11,17.6943982781
2020-06-12,17.5792695606
2020-06-15,17.9423678235
2020-06-16,18.0043602099
2020-06-17,17.9069436028
2020-06-18,17.7652467196
2020-06-19,18.4294508592
2020-06-22,18.3408903073
2020-06-23,18.1372010378
2020-06-24,17.4818529534
2020-06-25,17.2958757944
2020-06-26,16.9327775314
2020-06-29,17.2073152424
2020-06-30,17.5615574502
2020-07-01,17.508421119
2020-07-02,17.7209664437
2020-07-06,17.6501180021
2020-07-07,17.5349892846
2020-07-08,17.8095269956
2020-07-09,17.78295883
2020-07-10,17.9777920443
2020-07-13,17.8538072716
2020-07-14,17.8626633268
2020-07-15,17.9246557131
2020-07-16,17.8626633268
2020-07-17,17.9866480995
2020-07-20,18.0929207618
2020-07-21,17.6589740573
2020-07-22,18.3320342521
2020-07-23,18.7039885702
2020-07-24,18.0530685135
2020-07-27,18.4383069144
2020-07-28,18.2169055346
2020-07-29,18.7571249014
2020-07-30,18.7128446254
2020-07-31,18.9962383916
2020-08-03,19.4478972066
2020-08-04,19.5718819793
2020-08-05,19.3947608754
2020-08-06,19.6250183104
2020-08-07,20.6877449337
2020-08-10,20.3689269468
2020-08-11,19.8198515247
2020-08-12,19.9394082698
2020-08-13,20.3423587812
2020-08-14,20.2980785052
2020-08-17,20.1918058429
2020-08-18,20.2360861188
2020-08-19,20.0943892357
2020-08-20,20.058965015
2020-08-21,20.1165293737
2020-08-24,20.8912695488
2020-08-25,20.9179847273
2020-08-26,21.5591490101
2020-08-27,21.5235287721
2020-08-28,21.4166680583
2020-08-31,20.9446999057
2020-09-01,21.2118516902
2020-09-02,21.4656458855
2020-09-03,20.4014912772
2020-09-04,20.8289341324
2020-09-08,20.1165293737
2020-09-09,20.52616211
2020-09-10,20.0096686599
2020-09-11,18.8163906891
2020-09-14,18.9321564624
2020-09-15,18.9054412839
2020-09-16,18.7985805701
2020-09-17,18.593764202
2020-09-18,18.5848591425
2020-09-21,18.335517477
2020-09-22,18.7095299753
2020-09-23,18.1039859304
2020-09-24,18.2197517037
2020-09-25,18.611574321
2020-09-28,18.7585078025
2020-09-29,18.575954083
2020-09-30,18.5581439641
2020-10-01,18.437925661
2020-10-02,18.3088022985
2020-10-05,19.163688009
2020-10-06,18.8787261055
2020-10-07,18.6650046779
2020-10-08,18.6204793805
2020-10-09,18.6872673266
2020-10-12,18.9410615219
2020-10-13,18.9677767003
2020-10-14,19.2082133064
2020-10-15,18.7896755106
2020-10-16,18.7896755106
2020-10-19,18.4334731313
2020-10-20,18.4245680718
2020-10-21,18.5314287856
2020-10-22,18.3889478339
2020-10-23,18.5581439641
2020-10-26,18.3622326554
2020-10-27,18.5225237261
2020-10-28,18.1841314658
2020-10-29,18.3533275959
2020-10-30,18.317707358
2020-11-02,18.6471945589
2020-11-03,19.2082133064
2020-11-04,19.5733207452
2020-11-05,19.6089409831
2020-11-06,18.1574162873
2020-11-09,17.3292457553
2020-11-10,17.231290101
2020-11-11,17.8902645028
2020-11-12,17.4093912907
2020-11-13,17.6320177778
2020-11-16,17.0442838518
2020-11-17,16.8216573647
2020-11-18,16.7771320673
2020-11-19,16.6257460561
2020-11-20,16.3808569203
2020-11-23,16.3987888928
2020-11-24,16.3360269889
2020-11-25,16.2956800507
2020-11-27,16.2374011399
2020-11-30,16.3449929752
2020-12-01,16.3449929752
2020-12-02,16.667768481
2020-12-03,17.1250337809
2020-12-04,17.2774555476
2020-12-07,17.6719589436
2020-12-08,17.2953875201
2020-12-09,17.4747072456
2020-12-10,17.5016052044
2020-12-11,17.5643671083
2020-12-14,17.8154147239
2020-12-15,17.8961086004
2020-12-16,18.2726800238
2020-12-17,18.4340677768
2020-12-18,19.0437548433
2020-12-21,18.8106392002
2020-12-22,19.133414706
2020-12-23,18.7927072277
2020-12-24,18.8644351178
2020-12-28,18.8465031453
2020-12-29,18.6761494061
2020-12-30,18.6044215159
2020-12-31,18.6313194748
2021-01-04,18.6223534885
2021-01-05,18.8016732139
2021-01-06,18.7568432826
2021-01-07,18.936163008
2021-01-08,18.8644351178
2021-01-11,18.8554691316
2021-01-12,19.133414706
2021-01-13,18.7075303581
2021-01-14,18.2368160788
2021-01-15,18.3354419278
2021-01-19,18.6313194748
2021-01-20,18.7478772963
2021-01-21,18.4878636944
2021-01-22,18.5326936258
2021-01-25,18.5237276395
2021-01-26,18.7837412414
2021-01-27,18.6582174336
2021-01-28,19.0975507609
2021-01-29,18.8913330767
2021-02-01,19.2230745688
2021-02-02,19.5996459922
2021-02-03,19.3934283079
2021-02-04,19.2230745688
2021-02-05,18.8913330767
2021-02-08,18.4340677768
2021-02-09,19.756550752
2021-02-10,19.4113602805
2021-02-11,19.0841017815
2021-02-12,19.2499725276
2021-02-16,19.1782446374
2021-02-17,18.9630609668
2021-02-18,18.6851153924
2021-02-19,18.4564827424
2021-02-22,18.5015865615
2021-02-23,17.8881746228
2021-02-24,18.5376696167
2021-02-25,18.249005175
2021-02-26,17.5995101811
2021-03-01,17.7348216381
2021-03-02,17.9874030246
2021-03-03,18.0279964618
2021-03-04,18.1317352455
2021-03-05,18.2129221197
2021-03-08,18.9165416964
2021-03-09,19.4217044694
2021-03-10,18.9526247516
2021-03-11,19.30443454
2021-03-12,19.3766006504
2021-03-15,19.4577875247
2021-03-16,19.1961853743
2021-03-17,19.30443454
2021-03-18,19.1059777363
2021-03-19,19.0518531535
2021-03-22,19.2232476658
2021-03-23,19.2863930124
2021-03-24,18.9977285707
2021-03-25,18.9887078069
2021-03-26,19.4938705799
2021-03-29,19.5930989817
2021-03-30,19.0338116259
2021-03-31,19.1781438467
2021-04-01,19.3224760676
2021-04-05,19.9358880062
2021-04-06,19.8005765492
2021-04-07,19.6201612731
2021-04-08,19.9268672424
2021-04-09,19.7825350216
2021-04-12,20.0260956443
2021-04-13,19.4307252332
2021-04-14,19.0608739173
2021-04-15,19.3585591228
2021-04-16,19.5028913437
2021-04-19,19.6652650921
2021-04-20,19.6833066197
2021-04-21,19.854701132
2021-04-22,19.8456803682
2021-04-23,20.0711994633
2021-04-26,20.3959469602
2021-04-27,20.2741666489
2021-04-28,19.9719710615
2021-04-29,19.8456803682
2021-04-30,19.4938705799
2021-05-03,19.5028913437
2021-05-04,19.3585591228
2021-05-05,19.1601023191
2021-05-06,18.7812302394
2021-05-07,19.029301244
2021-05-10,19.0157700983
2021-05-11,21.0634834817
2021-05-12,22.5789718007
2021-05-13,22.8856777701
2021-05-14,23.5351727639
2021-05-17,23.5532142915
2021-05-18,23.8960033161
2021-05-19,23.7967749142
2021-05-20,24.0673978284
2021-05-21,24.1034808836
2021-05-24,24.8071004603
2021-05-25,24.5635398376
2021-05-26,24.9243703897
2021-05-27,24.9424119173
2021-05-28,24.9514326811
2021-06-01,25.1589102486
2021-06-02,25.7001560768
2021-06-03,25.3122632333
2021-06-04,25.6640730216
2021-06-07,25.646031494
2021-06-08,25.6054380569
2021-06-09,25.9135006521
2021-06-10,25.976925304
2021-06-11,25.9044399875
2021-06-14,25.7775906836
2021-06-15,25.3698607782
2021-06-16,25.1524048287
2021-06-17,24.9349488792
2021-06-18,24.3007023597
2021-06-21,24.7990389107
2021-06-22,24.5725222966
2021-06-23,24.6721896068
2021-06-24,24.7899782462
2021-06-25,24.4456729927
2021-06-28,24.5000369801
2021-06-29,24.8171602399
2021-06-30,24.6631289423
2021-07-01,24.6359469486
2021-07-02,24.6450076131
2021-07-06,25.125222835
2021-07-07,25.2248901452
2021-07-08,24.6540682777
2021-07-09,25.0617981831
2021-07-12,24.7356142588
2021-07-13,24.6450076131
2021-07-14,24.3822483408
2021-07-15,23.4308785616
2021-07-16,23.5667885301
2021-07-19,23.5939705238
2021-07-20,23.3855752388
2021-07-21,23.1862406184
2021-07-22,23.2949685932
2021-07-23,23.3583932451
2021-07-26,23.2677865995
2021-07-27,23.0865733082
2021-07-28,22.8962993524
2021-07-29,22.3073561557
2021-07-30,22.488569447
2021-08-02,22.2892348266
2021-08-03,22.198628181
2021-08-04,21.9449295732
2021-08-05,21.7365342882
2021-08-06,21.7365342882
2021-08-09,21.6459276426
2021-08-10,21.8815049212
2021-08-11,23.7842444796
2021-08-12,23.6392738466
2021-08-13,23.8204871379
2021-08-16,23.4489998907
2021-08-17,23.5214852073
2021-08-18,23.2949685932
2021-08-19,23.4036965679
2021-08-20,23.4444695585
2021-08-23,23.6447718227
2021-08-24,24.0817949445
2021-08-25,24.3094111538
2021-08-26,24.3185158022
2021-08-27,24.3822483408
2021-08-30,24.3913529892
2021-08-31,24.1819460766
2021-09-01,24.3549343957
2021-09-02,24.7191203306
2021-09-03,24.8374807594
2021-09-07,24.6918063855
2021-09-08,24.9649458366
2021-09-09,24.9285272431
2021-09-10,24.8192714627
2021-09-13,24.2274693185
2021-09-14,23.8359694385
2021-09-15,23.8997019771
2021-09-16,23.5992485808
2021-09-17,23.3898416682
2021-09-20,22.9710278431
2021-09-21,22.7434116338
2021-09-22,22.7069930403
2021-09-23,23.4444695585
2021-09-24,23.5082020971
2021-09-27,23.4990974487
2021-09-28,23.3443184264
2021-09-29,23.262376591
2021-09-30,23.0347603817
2021-10-01,23.2714812394
2021-10-04,22.798039524
2021-10-05,22.9892371399
2021-10-06,22.9892371399
2021-10-07,23.4262602617
2021-10-08,23.3716323715
2021-10-11,23.2987951845
2021-10-12,23.1075975687
2021-10-13,22.8344581175
2021-10-14,23.0256557333
2021-10-15,23.0347603817
2021-10-18,23.4171556133
2021-10-19,23.5082020971
2021-10-20,23.7904461966
2021-10-21,23.9361205706
2021-10-22,24.2820972087
2021-10-25,24.2820972087
2021-10-26,23.9907484608
2021-10-27,23.4990974487
2021-10-28,23.653876471
2021-10-29,23.1713301073
2021-11-01,23.0802836236
2021-11-02,22.9710278431
2021-11-03,23.0984929203
2021-11-04,22.7160976887
2021-11-05,22.552214018
2021-11-08,23.5628299873
2021-11-09,22.8617720626
2021-11-10,22.7434116338
2021-11-11,22.7889348757
2021-11-12,23.2441672943
2021-11-15,22.8981906561
2021-11-16,22.9619231947
2021-11-17,22.7160976887
2021-11-18,22.5613186664
2021-11-19,22.8754290352
2021-11-22,22.6375245732
2021-11-23,22.6466747448
2021-11-24,23.0584324675
2021-11-26,22.8662788636
2021-11-29,23.1590843552
2021-11-30,22.738176461
2021-12-01,21.7957087847
2021-12-02,22.0427634183
2021-12-03,22.0793641048
2021-12-06,22.2715177087
2021-12-07,22.6375245732
2021-12-08,22.33556891
2021-12-09,21.8689101577
2021-12-10,22.2532173654
2021-12-13,22.4819716558
2021-12-14,22.2074665074
2021-12-15,22.7107259461
2021-12-16,23.3512379591
2021-12-17,23.5342413914
2021-12-20,23.5891424211
2021-12-21,23.4152891604
2021-12-22,23.424439332
2021-12-23,23.6714939656
2021-12-27,23.9093984276
2021-12-28,23.9551492857
2021-12-29,24.0558011734
2021-12-30,23.9734496289
2021-12-31,23.7721458534
2022-01-03,24.0924018599
2022-01-04,24.2937056354
2022-01-05,23.9734496289
2022-01-06,24.7603643877
2022-01-07,24.3486066651
2022-01-10,24.5682107838
2022-01-11,24.6048114703
2022-01-12,24.3211561502
2022-01-13,24.3394564935
2022-01-14,24.5956612986
2022-01-18,24.4858592393
2022-01-19,24.1198523747
2022-01-20,24.0466510018
2022-01-21,23.8453472263
2022-01-24,23.9093984276
2022-01-25,23.3329376159
2022-01-26,23.1865348701
2022-01-27,23.1590843552
2022-01-28,23.4610400185
2022-01-31,23.7995963682
2022-02-01,23.7904461966
2022-02-02,23.8544973979
2022-02-03,23.2231355565
2022-02-04,25.2453234832
2022-02-07,25.8949856678
2022-02-08,27.5145660435
2022-02-09,28.1459278849
2022-02-10,27.7799210203
2022-02-11,27.3224124396
2022-02-14,26.9747059183
2022-02-15,26.672750255
2022-02-16,26.389094935
2022-02-17,25.7943337801
2022-02-18,25.7074071498
2022-02-22,24.9813130615
2022-02-23,24.3930849394
2022-02-24,25.0548415768
2022-02-25,26.1485782414
2022-02-28,26.635704655
2022-03-01,26.5254118821
2022-03-02,27.2147417127
2022-03-03,27.3526076788
2022-03-04,26.8287170076
2022-03-07,26.0566675973
2022-03-08,25.1651343497
2022-03-09,25.486821604
2022-03-10,25.6614518277
2022-03-11,25.3857198955
2022-03-14,26.7184242347
2022-03-15,27.6742949331
2022-03-16,23.9978691698
2022-03-17,23.8324300105
2022-03-18,25.2294718005
2022-03-21,24.9996951903
2022-03-22,25.1743254141
2022-03-23,25.2202807361
2022-03-24,25.7901267294
2022-03-25,26.0015212108
2022-03-28,25.9004195023
2022-03-29,24.8894024174
2022-03-30,24.9905041259
2022-03-31,24.3747028106
2022-04-01,24.7607275157
2022-04-04,24.7883007089
2022-04-05,24.8526381598
2022-04-06,24.6044794208
2022-04-07,24.9629309327
2022-04-08,24.6228615496
2022-04-11,24.4574223902
2022-04-12,24.2919832309
2022-04-13,24.6963900649
2022-04-14,24.4849955835
2022-04-18,24.4022760038
2022-04-19,24.6963900649
2022-04-20,24.7883007089
2022-04-21,24.1265440715
2022-04-22,23.4555963697
2022-04-25,23.777283624
2022-04-26,23.3912589189
2022-04-27,23.4647874342
2022-04-28,23.6577997867
2022-04-29,23.0144252782
2022-05-02,23.3361125324
2022-05-03,23.0052342137
2022-05-04,23.0144252782
2022-05-05,22.1596562882
2022-05-06,22.7019290883
2022-05-09,22.582445251
2022-05-10,22.5272988645
2022-05-11,22.380241834
2022-05-12,21.7552494542
2022-05-13,22.0125992577
2022-05-16,21.9942171288
2022-05-17,22.3159043831
2022-05-18,21.8747332915
2022-05-19,21.8379690339
2022-05-20,22.3434775764
2022-05-23,22.6559737662
2022-05-24,22.628400573
2022-05-25,22.582445251
2022-05-26,22.8857503764
2022-05-27,23.0511895358
2022-05-31,22.3710507696
2022-06-01,22.3894328984
2022-06-02,22.6651648306
2022-06-03,22.6835469595
2022-06-06,22.6559737662
2022-06-07,22.899536973
2022-06-08,22.6778391564
2022-06-09,22.4191917037
2022-06-10,21.1998537124
2022-06-13,20.5347602626
2022-06-14,20.313062446
2022-06-15,20.3222998551
2022-06-16,20.1467890836
2022-06-17,20.1652639016
2022-06-21,20.3961991273
2022-06-22,20.4608609904
2022-06-23,20.3961991273
2022-06-24,20.7472206702
2022-06-27,20.9596810778
2022-06-28,20.5717098987
2022-06-29,20.5994221258
2022-06-30,20.285350219
2022-07-01,20.5809473078
2022-07-05,20.4423861724
2022-07-06,20.8211199424
2022-07-07,21.2090911215
2022-07-08,21.3107026207
2022-07-11,21.1351918493
2022-07-12,21.3014652117
2022-07-13,21.1906163034
2022-07-14,21.5878248915
2022-07-15,21.7263860269
2022-07-18,21.9665586615
2022-07-19,22.8071628828
2022-07-20,22.8441125189
2022-07-21,23.1027599716
2022-07-22,23.4907311507
2022-07-25,22.881062155
2022-07-26,22.4469039308
2022-07-27,22.8071628828
2022-07-28,22.6963139745
2022-07-29,22.6593643384
2022-08-01,22.881062155
2022-08-02,22.890299564
2022-08-03,24.7008317329
2022-08-04,24.5715080066
2022-08-05,22.3637672496
2022-08-08,22.3268176135
2022-08-09,22.5669902481
2022-08-10,22.4838535669
2022-08-11,22.2159687052
2022-08-12,22.3452924315
2022-08-15,22.2067312962
2022-08-16,22.3637672496
2022-08-17,21.9850334796
2022-08-18,21.9573212525
2022-08-19,21.8603284577
2022-08-22,21.5817346371
2022-08-23,21.5631617157
2022-08-24,21.4702971089
2022-08-25,21.7117450867
2022-08-26,21.08026576
2022-08-29,21.1731303669
2022-08-30,21.0524063779
2022-08-31,20.9781146924
2022-09-01,20.9688282318
2022-09-02,21.2102762096
2022-09-06,20.5323645795
2022-09-07,21.228849131
2022-09-08,21.7210315474
2022-09-09,21.1081251421
2022-09-12,21.1266980634
2022-09-13,20.1701926127
2022-09-14,19.9937498596
2022-09-15,20.040182163
2022-09-16,19.743015421
2022-09-19,19.7987341852
2022-09-20,19.417989297
2022-09-21,19.6780101962
2022-09-22,19.7523018817
2022-09-23,19.1951142405
2022-09-26,19.0465308695
2022-09-27,19.0558173302
2022-09-28,19.4551351397
2022-09-29,18.9165204199
2022-09-30,18.7029318241
2022-10-03,19.0558173302
2022-10-04,19.417989297
2022-10-05,19.5758591287
2022-10-06,19.5294268252
2022-10-07,19.2044007012
2022-10-10,19.2972653081
2022-10-11,19.4272757577
2022-10-12,19.3529840722
2022-10-13,19.6965831176
2022-10-14,19.2972653081
2022-10-17,19.6872966569
2022-10-18,19.9380310955
2022-10-19,19.9751769382
2022-10-20,20.0587550844
2022-10-21,20.2444842982
2022-10-24,20.4302135119
2022-10-25,20.6623750291
2022-10-26,20.5973698043
2022-10-27,20.2723436802
2022-10-28,20.9502553104
2022-10-31,20.9223959283
2022-11-01,21.3217137379
2022-11-02,20.6716614898
2022-11-03,20.1423332306
2022-11-04,20.5787968829
2022-11-07,20.1144738485
2022-11-08,20.0773280058
2022-11-09,21.2845678951
2022-11-10,21.0152605352
2022-11-11,21.3031408165
2022-11-14,21.08026576
2022-11-15,20.6530885684
2022-11-16,20.9966876138
2022-11-17,20.8481042428
2022-11-18,21.1220548331
2022-11-21,21.5235793061
2022-11-22,21.5796059767
2022-11-23,21.5049037492
2022-11-25,21.5796059767
2022-11-28,21.5049037492
2022-11-29,21.1220548331
2022-11-30,21.4395393001
2022-12-01,22.1865615754
2022-12-02,22.2239126891
2022-12-05,22.0371571203
2022-12-06,21.5982815336
2022-12-07,21.1500681684
2022-12-08,21.2807970666
2022-12-09,21.1687437253
2022-12-12,21.5982815336
2022-12-13,21.4862281923
2022-12-14,21.4675526354
2022-12-15,20.4777481207
2022-12-16,20.1789392106
2022-12-19,20.1509258753
2022-12-20,20.0668858693
2022-12-21,20.0855614262
2022-12-22,19.8988058574
2022-12-23,19.8894680789
2022-12-27,20.0108591986
2022-12-28,19.4972813844
2022-12-29,19.8427791867
2022-12-30,20.0108591986
2023-01-03,20.188276989
2023-01-04,20.42172145
2023-01-05,19.7027125101
2023-01-06,20.0762236477
2023-01-09,20.0668858693
2023-01-10,20.1696014321
2023-01-11,20.5337747913
2023-01-12,20.505761456
2023-01-13,20.8886103721
2023-01-17,21.0940414978
2023-01-18,20.8512592583
2023-01-19,20.4870858991
2023-01-20,20.9446370427
2023-01-23,21.2994726235
2023-01-24,21.1594059469
2023-01-25,21.1033792762
2023-01-26,21.2060948391
2023-01-27,21.3274859588
2023-01-30,21.1874192822
2023-01-31,21.4862281923
2023-02-01,21.8130504377
2023-02-02,22.009143785
2023-02-03,19.8894680789
2023-02-06,19.8941369681
2023-02-07,20.3937081147
2023-02-08,20.0668858693
2023-02-09,19.8894680789
2023-02-10,19.9921836418
2023-02-13,20.0295347555
2023-02-14,19.7960902945
2023-02-15,20.1042369831
2023-02-16,20.0528792016
2023-02-17,19.7617132741
2023-02-21,19.4799397959
2023-02-22,19.3296606075
2023-02-23,19.3390530567
2023-02-24,18.9445701872
2023-02-27,18.7755061003
2023-02-28,18.3246685351
2023-03-01,18.0241101583
2023-03-02,18.1274271003
2023-03-03,18.0898573032
2023-03-06,18.0992497525
2023-03-07,17.5544876945
2023-03-08,17.2351444192
2023-03-09,16.6622050134
2023-03-10,15.6008582454
2023-03-13,15.4224017092
2023-03-14,14.9339943469
2023-03-15,14.9903490425
2023-03-16,15.1875904773
2023-03-17,15.3284772164
2023-03-20,15.6290355932
2023-03-21,16.0235184628
2023-03-22,15.4411866077
2023-03-23,15.3566545642
2023-03-24,15.4036168106
2023-03-27,15.7699223323
2023-03-28,15.6853902889
2023-03-29,15.6290355932
2023-03-30,15.7605298831
2023-03-31,16.1174429555
2023-04-03,16.1174429555
2023-04-04,16.0235184628
2023-04-05,16.1644052019
2023-04-06,16.2207598975
2023-04-10,16.2583296946
2023-04-11,16.6903823613
2023-04-12,16.5401031729
2023-04-13,16.6340276656
2023-04-14,16.5025333758
2023-04-17,16.8688388975
2023-04-18,16.784306854
2023-04-19,16.784306854
2023-04-20,16.5588880714
2023-04-21,16.57767297
2023-04-24,16.4743560279
2023-04-25,16.305291941
2023-04-26,16.1644052019
2023-04-27,16.6715974627
2023-04-28,16.5964578685
2023-05-01,16.5870654192
2023-05-02,15.9014166222
2023-05-03,15.7323525352
2023-05-04,15.450579057
2023-05-05,16.1080505062
2023-05-08,16.0141260135
2023-05-09,15.9671637671
2023-05-10,16.1925825497
2023-05-11,16.1174429555
2023-05-12,15.2345527237
2023-05-15,15.4130092599
2023-05-16,14.5207265788
2023-05-17,15.0654886367
2023-05-18,15.1406282309
2023-05-19,15.3331734411
2023-05-22,16.1471567225
2023-05-23,16.0525075037
2023-05-24,15.9389284412
2023-05-25,15.9389284412
2023-05-26,16.1944813319
2023-05-30,16.2985954725
2023-05-31,16.6014729726
2023-06-01,16.6109378945
2023-06-02,17.0273944571
2023-06-05,17.0084646133
2023-06-06,17.1599033634
2023-06-07,16.8191661758
2023-06-08,16.8286310977
2023-06-09,16.8664907852
2023-06-12,17.3302719571
2023-06-13,17.4438510197
2023-06-14,17.3681316447
2023-06-15,17.8413777385
2023-06-16,17.6331494572
2023-06-20,17.5858248478
2023-06-21,17.2545525821
2023-06-22,17.1220436758
2023-06-23,16.7623766445
2023-06-26,17.0936489102
2023-06-27,17.4722457853
