date,FL
2021-10-18,42.8600584416
2021-10-19,42.9592298011
2021-10-20,42.9231674885
2021-10-21,44.0681459114
2021-10-22,43.7345695205
2021-10-25,44.5279403961
2021-10-26,43.5181956453
2021-10-27,42.2830614411
2021-10-28,42.7338403478
2021-10-29,42.9772609573
2021-11-01,43.7526006767
2021-11-02,44.2304263178
2021-11-03,46.8539595543
2021-11-04,47.0252555388
2021-11-05,47.7284706331
2021-11-08,47.9448445083
2021-11-09,49.3242279626
2021-11-10,48.6841219152
2021-11-11,48.5579038213
2021-11-12,49.5315862596
2021-11-15,50.0635053694
2021-11-16,50.7396737294
2021-11-17,50.1175988382
2021-11-18,51.8936677303
2021-11-19,45.6909499752
2021-11-22,46.9441153356
2021-11-23,46.6105389447
2021-11-24,44.9336414121
2021-11-26,43.905865505
2021-11-29,43.2387127232
2021-11-30,41.1470985965
2021-12-01,40.2004628926
2021-12-02,40.2455407832
2021-12-03,39.6324814702
2021-12-06,39.7316528297
2021-12-07,40.0381824862
2021-12-08,39.9840890174
2021-12-09,40.3717588771
2021-12-10,40.0381824862
2021-12-13,38.0006618282
2021-12-14,38.5415965162
2021-12-15,38.5596276724
2021-12-16,38.0006618282
2021-12-17,37.8924748906
2021-12-20,36.0262502172
2021-12-21,37.4957894528
2021-12-22,37.6220075467
2021-12-23,37.7933035312
2021-12-27,38.0367241408
2021-12-28,38.2891603285
2021-12-29,39.3169362356
2021-12-30,39.6324814702
2021-12-31,39.3349673918
2022-01-03,40.3537277208
2022-01-04,38.9202507977
2022-01-05,38.1449110784
2022-01-06,38.054755297
2022-01-07,37.9105060469
2022-01-10,37.847397
2022-01-11,38.189988969
2022-01-12,38.9653286884
2022-01-13,39.2538271886
2022-01-14,39.3809209862
2022-01-18,39.2265928035
2022-01-19,40.1344056432
2022-01-20,39.1630459047
2022-01-21,39.1902802899
2022-01-24,42.1860626609
2022-01-25,41.4598123891
2022-01-26,40.4521401371
2022-01-27,40.3885932383
2022-01-28,40.3341244679
2022-01-31,40.5610776778
2022-02-01,40.3522807247
2022-02-02,39.2447490602
2022-02-03,38.2643111934
2022-02-04,38.3460143489
2022-02-07,39.3173740874
2022-02-08,40.1888744135
2022-02-09,40.7517183742
2022-02-10,40.3068900827
2022-02-11,39.8075930209
2022-02-14,39.1176552627
2022-02-15,40.8788121717
2022-02-16,39.9800774604
2022-02-17,38.872545796
2022-02-18,38.300623707
2022-02-22,37.6560765908
2022-02-23,36.1944979189
2022-02-24,37.592529692
2022-02-25,26.3901192501
2022-02-28,28.7050419913
2022-03-01,26.5353693044
2022-03-02,28.1240417739
2022-03-03,28.1421980307
2022-03-04,26.8621819267
2022-03-07,25.4459938968
2022-03-08,27.188994549
2022-03-09,27.2253070626
2022-03-10,28.0514167467
2022-03-11,27.0891351367
2022-03-14,27.1799164206
2022-03-15,28.3873074974
2022-03-16,29.086323384
2022-03-17,29.4494485199
2022-03-18,29.3586672359
2022-03-21,28.1512761591
2022-03-22,28.5961044506
2022-03-23,28.1240417739
2022-03-24,27.80630728
2022-03-25,27.6882916109
2022-03-28,27.3977915022
2022-03-29,28.605182579
2022-03-30,27.5793540701
2022-03-31,26.9257288255
2022-04-01,26.707853744
2022-04-04,27.1163695219
2022-04-05,26.8803381835
2022-04-06,25.8635878031
2022-04-07,26.0269941142
2022-04-08,26.135931655
2022-04-11,26.5353693044
2022-04-12,26.7623225144
2022-04-13,27.4341040157
2022-04-14,27.9676982588
2022-04-18,27.8940990529
2022-04-19,28.1332964722
2022-04-20,28.0412974648
2022-04-21,27.7561005418
2022-04-22,26.6705122541
2022-04-25,27.2501060009
2022-04-26,26.7993108645
2022-04-27,27.1581069935
2022-04-28,27.5537027254
2022-04-29,26.9649090779
2022-05-02,27.388104512
2022-05-03,27.2961055046
2022-05-04,28.2896947848
2022-05-05,27.2685058024
2022-05-06,27.1305072912
2022-05-09,26.0725187058
2022-05-10,25.419325753
2022-05-11,24.6741337928
2022-05-12,26.2197171177
2022-05-13,27.388104512
2022-05-16,27.9400985566
2022-05-17,29.4028827748
2022-05-18,28.4460930975
2022-05-19,27.8756992514
2022-05-20,29.0164869435
2022-05-23,28.2068956782
2022-05-24,27.6825013358
2022-05-25,29.5224814844
2022-05-26,30.0836754297
2022-05-27,30.6264695736
2022-05-31,30.3412726505
2022-06-01,29.9824765216
2022-06-02,30.2584735439
2022-06-03,29.9640767201
2022-06-06,30.0192761245
2022-06-07,29.8628778119
2022-06-08,29.5408812859
2022-06-09,28.7404899213
2022-06-10,27.388104512
2022-06-13,25.7597220805
2022-06-14,25.6585231723
2022-06-15,26.9925087801
2022-06-16,25.170928433
2022-06-17,26.4037151325
2022-06-21,26.9281094749
2022-06-22,26.780911063
2022-06-23,26.6981119563
2022-06-24,27.1857066957
2022-06-27,26.780911063
2022-06-28,25.8333212865
2022-06-29,24.7569328995
2022-06-30,23.2297493762
2022-07-01,23.1193505673
2022-07-05,23.7817434208
2022-07-06,22.5673565227
2022-07-07,23.2389492769
2022-07-08,23.5149462992
2022-07-11,22.8525534457
2022-07-12,23.091750865
2022-07-13,23.0181516591
2022-07-14,22.6317558279
2022-07-15,23.8942711323
2022-07-18,24.053254541
2022-07-19,25.1941942976
2022-07-20,25.8207759673
2022-07-21,25.811424002
2022-07-22,25.8581838281
2022-07-25,25.465401289
2022-07-26,24.6424283498
2022-07-27,25.4373453933
2022-07-28,26.0732790282
2022-07-29,26.5315253238
2022-08-01,26.7933803499
2022-08-02,26.1200388542
2022-08-03,26.7466205239
2022-08-04,26.5782851499
2022-08-05,26.4754135325
2022-08-08,27.9249681413
2022-08-09,27.1861628891
2022-08-10,27.9904318979
2022-08-11,28.8414607327
2022-08-12,29.4773943676
2022-08-15,29.3932266806
2022-08-16,30.3284232024
2022-08-17,30.3471271328
2022-08-18,29.9075847676
2022-08-19,35.9021944724
2022-08-22,34.471343794
2022-08-23,34.3684721766
2022-08-24,34.125321081
2022-08-25,35.500059968
2022-08-26,34.3684721766
2022-08-29,34.5087516549
2022-08-30,34.0037455331
2022-08-31,34.4526398636
2022-09-01,34.2656005592
2022-09-02,33.4239236896
2022-09-06,33.4800354809
2022-09-07,34.256248594
2022-09-08,34.6957909593
2022-09-09,35.8928425072
2022-09-12,36.9776704725
2022-09-13,35.1353333245
2022-09-14,35.1166293941
2022-09-15,36.5007202464
2022-09-16,36.6035918638
2022-09-19,36.8467429594
2022-09-20,35.2943167332
2022-09-21,35.1446852897
2022-09-22,33.6577228201
2022-09-23,32.58224682
2022-09-26,31.7405699503
2022-09-27,31.7592738808
2022-09-28,32.6570625417
2022-09-29,30.5809262633
2022-09-30,29.112667724
2022-10-03,29.7766572545
2022-10-04,30.1787917589
2022-10-05,30.2349035502
2022-10-06,29.8234170806
2022-10-07,29.5241541936
2022-10-10,30.1226799676
2022-10-11,30.3284232024
2022-10-12,30.0759201415
2022-10-13,30.4312948198
2022-10-14,30.0336238856
2022-10-17,30.0904340191
2022-10-18,30.4123581087
2022-10-19,30.2892694862
2022-10-20,29.8347884185
2022-10-21,30.0714973079
2022-10-24,29.1720035283
2022-10-25,30.7910923317
2022-10-26,29.1720035283
2022-10-27,29.3803073509
2022-10-28,29.7401048628
2022-10-31,30.0146871745
2022-11-01,30.4881049533
2022-11-02,29.8063833518
2022-11-03,29.6359529515
2022-11-04,30.0809656635
2022-11-07,29.6170162403
2022-11-08,29.2572187284
2022-11-09,28.329319882
2022-11-10,30.6017252202
2022-11-11,31.520155711
2022-11-14,30.7816239761
2022-11-15,32.0125102009
2022-11-16,29.7590415739
2022-11-17,31.2455733993
2022-11-18,33.9724598051
2022-11-21,35.1654726076
2022-11-22,34.1807636277
2022-11-23,35.534738475
2022-11-25,36.8508399
2022-11-28,36.5951942995
2022-11-29,37.5704349238
2022-11-30,37.6840551907
2022-12-01,37.0875487894
2022-12-02,37.9112957245
2022-12-05,37.1064855006
2022-12-06,36.4247638991
2022-12-07,36.8129664777
2022-12-08,36.9644601669
2022-12-09,35.913472698
2022-12-12,35.5536751862
2022-12-13,34.8624852292
2022-12-14,34.4742826506
2022-12-15,33.14871287
2022-12-16,32.3723077128
2022-12-19,32.0219785565
2022-12-20,31.0846113545
2022-12-21,34.086080072
2022-12-22,32.9309406917
2022-12-23,33.5179787374
2022-12-27,35.0329156295
2022-12-28,34.4174725171
2022-12-29,35.2696245189
2022-12-30,35.78091572
2023-01-03,35.0802574074
2023-01-04,36.3868904768
2023-01-05,36.1785866542
2023-01-06,37.5041564347
2023-01-09,36.8508399
2023-01-10,37.6935235462
2023-01-11,37.7976754576
2023-01-12,37.6935235462
2023-01-13,37.4831055006
2023-01-17,36.7849001672
2023-01-18,36.7370778841
2023-01-19,35.6180364593
2023-01-20,36.0006147242
2023-01-23,37.2248651718
2023-01-24,37.6457012631
2023-01-25,38.9369029071
2023-01-26,41.4140971721
2023-01-27,42.0644802224
2023-01-30,40.5915539026
2023-01-31,41.6149507612
2023-02-01,43.2696017567
2023-02-02,44.5129811175
2023-02-03,44.3695142682
2023-02-06,43.6234866517
2023-02-07,44.0634516563
2023-02-08,43.3269884964
2023-02-09,42.6574765329
2023-02-10,42.8678945786
2023-02-13,43.0974415375
2023-02-14,42.5140096836
2023-02-15,42.6766054462
2023-02-16,42.4853163137
2023-02-17,42.2653338114
2023-02-21,40.9741321675
2023-02-22,40.9741321675
2023-02-23,40.9263098844
2023-02-24,41.0315189072
2023-02-27,41.3949682589
2023-02-28,41.8158043502
2023-03-01,41.2801947794
2023-03-02,42.0836091356
2023-03-03,42.7148632727
2023-03-06,41.6723375009
2023-03-07,41.3567104324
2023-03-08,42.3896717475
2023-03-09,42.1409958754
2023-03-10,41.012389994
2023-03-13,38.2769554002
2023-03-14,39.166449866
2023-03-15,39.2525299756
2023-03-16,40.8402297748
2023-03-17,40.4193936834
2023-03-20,38.1239240942
2023-03-21,40.8211008616
2023-03-22,37.3778964777
2023-03-23,36.0866948338
2023-03-24,36.3258062493
2023-03-27,37.243994085
2023-03-28,38.2865198568
2023-03-29,38.2386975737
2023-03-30,37.7604747426
2023-03-31,37.9613283317
2023-04-03,39.6159793272
2023-04-04,39.4533835646
2023-04-05,38.9464673637
2023-04-06,38.6690981217
2023-04-10,38.7743071445
2023-04-11,39.4246901948
2023-04-12,38.4778089892
2023-04-13,38.3343421399
2023-04-14,38.4502726101
2023-04-17,39.1651771762
2023-04-18,39.8414382523
2023-04-19,39.9380469774
2023-04-20,40.3341427505
2023-04-21,39.7834730172
2023-04-24,40.4790558383
2023-04-25,39.3100902639
2023-04-26,39.8221165072
2023-04-27,40.3727862406
2023-04-28,40.5660036909
2023-05-01,40.662612416
2023-05-02,39.4936468417
2023-05-03,39.348733754
2023-05-04,38.0348550919
2023-05-05,39.686864292
2023-05-08,38.5178987177
2023-05-09,38.5758639528
2023-05-10,37.5228288486
2023-05-11,37.3199505258
2023-05-12,37.8996028767
2023-05-15,38.6434900604
2023-05-16,37.774011534
2023-05-17,40.1505861727
2023-05-18,40.1119426827
2023-05-19,29.1854958681
2023-05-22,26.6929907592
2023-05-23,26.1906253884
2023-05-24,25.2728424995
2023-05-25,24.944372834
2023-05-26,25.3791120972
2023-05-30,25.1472511568
2023-05-31,24.4613292082
2023-06-01,23.9493029649
2023-06-02,25.0119989416
2023-06-05,23.7754072597
2023-06-06,24.326076993
2023-06-07,25.7752078703
2023-06-08,25.6109730375
2023-06-09,24.963694579
2023-06-12,25.8331731054
2023-06-13,25.8911383405
2023-06-14,26.2968949861
2023-06-15,26.8379038469
2023-06-16,26.2872341136
2023-06-20,25.6882600176
2023-06-21,25.7269035077
2023-06-22,25.58199042
2023-06-23,25.0506424316
2023-06-26,25.3694512246
2023-06-27,25.6399556551
2023-06-28,25.4563990773
2023-06-29,26.0360514282
2023-06-30,26.1906253884
2023-07-03,25.6882600176
2023-07-05,25.1375902843
2023-07-06,24.983016324
2023-07-07,24.7897988737
2023-07-10,25.3211468621
2023-07-11,25.7945296153
2023-07-12,25.0023380691
2023-07-13,25.1279294118
2023-07-14,24.8826352941
2023-07-17,24.8532
2023-07-18,25.5105882353
2023-07-19,25.6283294118
2023-07-20,25.2554823529
2023-07-21,24.8335764706
2023-07-24,25.0298117647
2023-07-25,24.7845176471
2023-07-26,25.3339764706
2023-07-27,24.8630117647
2023-07-28,25.7755058824
2023-07-31,26.3642117647
2023-08-01,25.6577647059
2023-08-02,25.1966117647
2023-08-03,25.2947294118
2023-08-04,25.3928470588
2023-08-07,25.5498352941
2023-08-08,25.6970117647
2023-08-09,25.2260470588
2023-08-10,24.8826352941
2023-08-11,24.8826352941
2023-08-14,25.1377411765
2023-08-15,24.9905647059
2023-08-16,24.7845176471
2023-08-17,24.6471529412
2023-08-18,24.7943294118
2023-08-21,23.9112705882
2023-08-22,22.7632941176
2023-08-23,16.3267764706
2023-08-24,17.1313411765
2023-08-25,16.8860470588
2023-08-28,18.1713882353
2023-08-29,17.9751529412
2023-08-30,18.2008235294
2023-08-31,19.2506823529
2023-09-01,19.4959764706
2023-09-05,18.4853647059
2023-09-06,18.5246117647
2023-09-07,18.2204470588
2023-09-08,17.7985411765
2023-09-11,17.3766352941
2023-09-12,17.0724705882
2023-09-13,17.0430352941
2023-09-14,18.1419529412
2023-09-15,17.9653411765
2023-09-18,17.5336235294
2023-09-19,17.8083529412
2023-09-20,17.5532470588
2023-09-21,17.6906117647
2023-09-22,17.4256941176
2023-09-25,17.1117176471
2023-09-26,16.6505647059
2023-09-27,16.5328235294
2023-09-28,16.6407529412
2023-09-29,17.0234117647
2023-10-02,17.9751529412
2023-10-03,17.7298588235
2023-10-04,18.1812
2023-10-05,18.6717882353
2023-10-06,19.4174823529
2023-10-09,20.3201647059
2023-10-10,20.6537647059
2023-10-11,20.5850823529
2023-10-12,20.85
2023-10-13,20.86
2023-10-16,21.8
2023-10-17,21.97
2023-10-18,21.94
2023-10-19,21.84
2023-10-20,21.66
2023-10-23,20.51
2023-10-24,20.31
2023-10-25,20.19
2023-10-26,20.38
2023-10-27,19.6
2023-10-30,20.55
2023-10-31,20.99
2023-11-01,21.2
2023-11-02,22.11
2023-11-03,22.9
2023-11-06,22.17
2023-11-07,21.61
2023-11-08,20.93
2023-11-09,20.35
2023-11-10,20.45
2023-11-13,19.87
2023-11-14,20.79
2023-11-15,22.0
2023-11-16,20.83
2023-11-17,22.17
2023-11-20,23.27
2023-11-21,22.87
2023-11-22,22.49
2023-11-24,23.32
2023-11-27,23.11
2023-11-28,23.84
2023-11-29,27.67
2023-11-30,26.93
2023-12-01,29.71
2023-12-04,29.87
2023-12-05,28.49
2023-12-06,28.26
2023-12-07,28.35
2023-12-08,28.19
2023-12-11,27.99
2023-12-12,27.41
2023-12-13,28.53
2023-12-14,31.38
2023-12-15,30.48
2023-12-18,29.53
2023-12-19,31.42
2023-12-20,31.7
2023-12-21,32.3
2023-12-22,31.03
2023-12-26,30.96
2023-12-27,31.36
2023-12-28,31.25
2023-12-29,31.15
2024-01-02,30.87
2024-01-03,29.1
2024-01-04,28.43
2024-01-05,29.12
2024-01-08,30.01
2024-01-09,30.07
2024-01-10,30.16
2024-01-11,29.3
2024-01-12,28.57
2024-01-16,27.04
2024-01-17,27.53
2024-01-18,26.94
2024-01-19,26.39
2024-01-22,28.25
2024-01-23,28.64
2024-01-24,28.43
2024-01-25,28.9
2024-01-26,28.82
2024-01-29,29.17
2024-01-30,29.47
2024-01-31,28.16
2024-02-01,29.9
2024-02-02,29.51
2024-02-05,28.24
2024-02-06,28.91
2024-02-07,28.5
2024-02-08,29.15
2024-02-09,29.36
2024-02-12,31.02
2024-02-13,30.13
2024-02-14,30.02
2024-02-15,31.21
2024-02-16,30.87
2024-02-20,32.53
2024-02-21,33.33
2024-02-22,34.1
2024-02-23,35.15
2024-02-26,34.05
2024-02-27,34.76
2024-02-28,34.1
2024-02-29,34.43
2024-03-01,34.6
2024-03-04,33.9
2024-03-05,34.31
2024-03-06,24.24
2024-03-07,24.34
2024-03-08,24.2
2024-03-11,24.15
2024-03-12,24.34
2024-03-13,23.18
2024-03-14,22.91
2024-03-15,22.48
2024-03-18,22.92
2024-03-19,23.38
2024-03-20,23.62
2024-03-21,23.66
2024-03-22,24.39
2024-03-25,25.87
2024-03-26,26.87
2024-03-27,28.51
2024-03-28,28.5
2024-04-01,27.52
2024-04-02,25.97
2024-04-03,25.33
2024-04-04,24.34
2024-04-05,24.09
2024-04-08,23.84
2024-04-09,23.34
2024-04-10,22.71
2024-04-11,23.25
2024-04-12,21.92
2024-04-15,22.0
2024-04-16,21.52
2024-04-17,21.65
2024-04-18,21.61
2024-04-19,21.71
2024-04-22,21.56
2024-04-23,22.24
2024-04-24,22.87
2024-04-25,21.93
2024-04-26,21.98
2024-04-29,21.36
2024-04-30,20.85
2024-05-01,20.59
2024-05-02,21.45
2024-05-03,21.81
2024-05-06,23.28
2024-05-07,23.61
2024-05-08,23.84
2024-05-09,24.32
2024-05-10,24.11
2024-05-13,22.74
2024-05-14,22.91
2024-05-15,22.14
2024-05-16,22.0
2024-05-17,21.91
2024-05-20,22.71
2024-05-21,22.91
2024-05-22,22.82
2024-05-23,21.91
2024-05-24,22.07
2024-05-28,23.02
2024-05-29,22.52
2024-05-30,25.89
2024-05-31,27.73
2024-06-03,27.95
2024-06-04,27.2
2024-06-05,26.95
2024-06-06,25.88
2024-06-07,25.68
2024-06-10,24.95
2024-06-11,25.19
2024-06-12,25.51
2024-06-13,25.07
2024-06-14,24.11
2024-06-17,24.32
2024-06-18,25.11
2024-06-20,26.02
2024-06-21,25.43
2024-06-24,26.65
2024-06-25,26.5
2024-06-26,26.04
2024-06-27,25.52
2024-06-28,24.92
2024-07-01,23.12
2024-07-02,23.16
2024-07-03,23.07
2024-07-05,23.1
2024-07-08,23.25
2024-07-09,23.47
2024-07-10,23.43
2024-07-11,25.17
2024-07-12,24.72
2024-07-15,23.92
2024-07-16,26.0
2024-07-17,26.45
2024-07-18,25.19
2024-07-19,25.36
2024-07-22,25.75
2024-07-23,25.99
2024-07-24,25.58
2024-07-25,26.03
2024-07-26,26.46
2024-07-29,28.03
2024-07-30,28.84
2024-07-31,29.06
2024-08-01,28.45
2024-08-02,26.42
2024-08-05,26.76
2024-08-06,27.42
2024-08-07,27.69
2024-08-08,29.71
2024-08-09,30.52
2024-08-12,31.1
2024-08-13,31.81
2024-08-14,31.02
2024-08-15,32.8
2024-08-16,32.57
2024-08-19,32.48
2024-08-20,32.61
2024-08-21,32.59
2024-08-22,32.96
2024-08-23,32.71
2024-08-26,32.79
2024-08-27,32.81
2024-08-28,29.45
2024-08-29,31.3
2024-08-30,31.14
2024-09-03,29.0
2024-09-04,28.35
2024-09-05,27.43
2024-09-06,26.16
2024-09-09,25.14
2024-09-10,24.86
2024-09-11,24.23
2024-09-12,25.36
2024-09-13,26.94
2024-09-16,26.66
2024-09-17,27.34
2024-09-18,27.98
2024-09-19,28.91
2024-09-20,28.35
2024-09-23,27.33
2024-09-24,27.48
2024-09-25,26.25
2024-09-26,26.34
2024-09-27,26.41
2024-09-30,25.84
2024-10-01,25.12
2024-10-02,24.38
2024-10-03,23.89
2024-10-04,24.11
2024-10-07,22.66
2024-10-08,22.87
2024-10-09,23.35
2024-10-10,23.31
2024-10-11,22.99
2024-10-14,23.77
2024-10-15,24.6
2024-10-16,24.8
2024-10-17,24.69
2024-10-18,24.59
2024-10-21,23.75
2024-10-22,23.71
2024-10-23,23.76
2024-10-24,23.24
2024-10-25,24.13
2024-10-28,23.81
2024-10-29,23.11
2024-10-30,22.94
2024-10-31,23.19
2024-11-01,23.96
2024-11-04,24.48
2024-11-05,24.48
2024-11-06,24.55
2024-11-07,24.85
2024-11-08,24.7
2024-11-11,24.87
2024-11-12,25.03
2024-11-13,24.32
2024-11-14,23.75
2024-11-15,23.6
2024-11-18,22.5
2024-11-19,22.73
2024-11-20,22.44
2024-11-21,22.45
2024-11-22,23.13
2024-11-25,24.56
2024-11-26,24.48
2024-11-27,25.31
2024-11-29,25.15
2024-12-02,25.14
2024-12-03,24.17
2024-12-04,22.02
2024-12-05,21.17
2024-12-06,22.0
2024-12-09,21.82
2024-12-10,21.64
2024-12-11,21.89
2024-12-12,21.52
2024-12-13,21.8
2024-12-16,22.49
2024-12-17,22.26
2024-12-18,22.07
2024-12-19,22.28
2024-12-20,22.41
2024-12-23,21.55
2024-12-24,21.79
2024-12-26,22.9
2024-12-27,22.88
2024-12-30,22.0
2024-12-31,21.76
2025-01-02,21.67
2025-01-03,21.65
2025-01-06,21.1
2025-01-07,21.19
2025-01-08,20.56
2025-01-10,20.53
2025-01-13,21.31
2025-01-14,20.83
2025-01-15,20.97
2025-01-16,20.3
2025-01-17,20.45
2025-01-21,20.56
2025-01-22,20.84
2025-01-23,21.18
2025-01-24,20.84
2025-01-27,20.13
2025-01-28,19.63
2025-01-29,19.7
2025-01-30,20.06
2025-01-31,20.05
2025-02-03,18.88
2025-02-04,19.18
2025-02-05,19.33
2025-02-06,18.95
2025-02-07,18.04
2025-02-10,19.02
2025-02-11,19.35
2025-02-12,19.26
2025-02-13,19.83
2025-02-14,20.31
2025-02-18,19.58
2025-02-19,19.11
2025-02-20,18.89
2025-02-21,18.2
2025-02-24,17.98
2025-02-25,17.67
2025-02-26,17.43
2025-02-27,17.36
2025-02-28,17.32
2025-03-03,17.88
2025-03-04,17.37
2025-03-05,18.26
2025-03-06,17.84
2025-03-07,18.66
2025-03-10,17.17
2025-03-11,16.22
2025-03-12,15.65
2025-03-13,15.55
2025-03-14,15.68
2025-03-17,16.41
2025-03-18,16.57
2025-03-19,16.54
2025-03-20,16.05
2025-03-21,16.13
2025-03-24,16.03
2025-03-25,15.68
2025-03-26,15.31
2025-03-27,15.27
2025-03-28,14.54
2025-03-31,14.1
2025-04-01,14.16
2025-04-02,14.72
2025-04-03,12.45
2025-04-04,12.64
2025-04-07,12.41
2025-04-08,11.46
2025-04-09,13.64
2025-04-10,12.38
2025-04-11,11.81
2025-04-14,11.36
2025-04-15,11.21
2025-04-16,11.12
2025-04-17,11.9
2025-04-21,11.45
2025-04-22,11.57
2025-04-23,11.63
2025-04-24,12.0
2025-04-25,11.73
2025-04-28,12.94
2025-04-29,12.79
2025-04-30,12.27
2025-05-01,12.43
2025-05-02,13.0
2025-05-05,12.04
2025-05-06,11.7
2025-05-07,11.86
2025-05-08,12.22
2025-05-09,12.01
2025-05-12,13.28
2025-05-13,13.31
2025-05-14,12.87
2025-05-15,23.9
2025-05-16,23.85
2025-05-19,23.83
2025-05-20,24.12
2025-05-21,23.94
2025-05-22,23.87
2025-05-23,23.71
2025-05-27,23.9
2025-05-28,23.9
2025-05-29,23.93
2025-05-30,23.76
2025-06-02,23.72
2025-06-03,23.74
2025-06-04,23.8
2025-06-05,23.95
2025-06-06,24.06
2025-06-09,24.05
2025-06-10,24.12
2025-06-11,24.16
2025-06-12,24.15
2025-06-13,24.02
2025-06-16,24.11
2025-06-17,23.97
2025-06-18,23.99
2025-06-20,23.97
2025-06-23,24.04
2025-06-24,23.95
2025-06-25,24.07
2025-06-26,24.34
2025-06-27,24.5
2025-06-30,24.5
2025-07-01,24.95
2025-07-02,24.75
2025-07-03,24.73
2025-07-07,24.78
2025-07-08,24.82
2025-07-09,24.93
2025-07-10,25.32
2025-07-11,25.06
2025-07-14,25.08
2025-07-15,24.89
2025-07-16,24.79
2025-07-17,25.12
2025-07-18,25.17
2025-07-21,25.56
2025-07-22,25.49
2025-07-23,25.48
2025-07-24,25.17
2025-07-25,25.49
2025-07-28,25.66
2025-07-29,25.27
2025-07-30,25.16
2025-07-31,25.04
2025-08-01,24.65
2025-08-04,24.77
2025-08-05,24.86
2025-08-06,25.29
2025-08-07,25.05
2025-08-08,24.6
2025-08-11,24.67
2025-08-12,25.65
2025-08-13,26.0
2025-08-14,25.69
2025-08-15,25.78
2025-08-18,25.68
2025-08-19,26.18
2025-08-20,25.64
2025-08-21,25.86
2025-08-22,26.42
2025-08-25,26.43
2025-08-26,26.49
2025-08-27,26.47
2025-08-28,25.06
2025-08-29,24.7
2025-09-02,24.15
2025-09-03,24.12
2025-09-04,24.1
2025-09-05,24.01
