date,PXD
2023-06-30,200.6354342405
2023-07-03,201.1777445174
2023-07-05,200.9743781636
2023-07-06,196.5777912756
2023-07-07,199.8800734976
2023-07-10,199.8800734976
2023-07-11,206.6783201834
2023-07-12,209.0993482054
2023-07-13,208.4020921351
2023-07-14,202.3204697438
2023-07-17,200.4611202229
2023-07-18,204.4606585153
2023-07-19,203.4728790823
2023-07-20,206.407165045
2023-07-21,209.0315594208
2023-07-24,211.142695856
2023-07-25,212.5953126692
2023-07-26,213.5830921022
2023-07-27,213.6799332231
2023-07-28,216.3430640473
2023-07-31,218.5413574913
2023-08-01,217.5826303946
2023-08-02,220.7396509353
2023-08-03,222.7152098013
2023-08-04,226.6663275332
2023-08-07,224.9812920299
2023-08-08,226.0174920233
2023-08-09,229.1164078915
2023-08-10,228.4578882695
2023-08-11,229.281037797
2023-08-14,229.5134564871
2023-08-15,226.3370677222
2023-08-16,226.753484542
2023-08-17,229.1260920036
2023-08-18,230.3462901267
2023-08-21,229.7942957376
2023-08-22,227.6831593024
2023-08-23,226.6760116453
2023-08-24,225.4267611859
2023-08-25,226.3951723947
2023-08-28,228.951777986
2023-08-29,230.2494490058
2023-08-30,230.5496564805
2023-08-31,230.4140789113
2023-09-01,234.0262527201
2023-09-05,237.1348527004
2023-09-06,235.5151191058
2023-09-07,233.1538207331
2023-09-08,233.0269741263
2023-09-11,227.9726247168
2023-09-12,230.4607696964
2023-09-13,230.1095021698
2023-09-14,231.5926317263
2023-09-15,228.3238922433
2023-09-18,229.5728434487
2023-09-19,228.2555902243
2023-09-20,223.2207556774
2023-09-21,217.5614455277
2023-09-22,217.6590198407
2023-09-25,220.0691053699
2023-09-26,222.342586861
2023-09-27,228.4117091249
2023-09-28,228.5092834379
2023-09-29,223.9818353182
2023-10-02,219.0153027903
2023-10-03,218.2151934243
2023-10-04,210.097010589
2023-10-05,209.7457430625
2023-10-06,231.6706911766
2023-10-09,229.9045961127
2023-10-10,231.651176314
2023-10-11,234.9784603848
2023-10-12,234.5296185453
2023-10-13,242.2672615602
2023-10-16,242.725860831
2023-10-17,245.731149669
2023-10-18,249.0389188772
2023-10-19,249.1364931901
2023-10-20,244.8432234214
2023-10-23,241.2622461371
2023-10-24,239.0082795085
2023-10-25,239.2131855657
2023-10-26,237.1641249943
2023-10-27,232.9977018324
2023-10-30,233.1147910079
2023-10-31,233.2026078895
2023-11-01,232.1000181535
2023-11-02,239.8766908936
2023-11-03,237.7788431657
2023-11-06,233.2709099086
2023-11-07,229.2703630787
2023-11-08,226.0699256147
2023-11-09,226.2260445154
2023-11-10,227.8945652664
2023-11-13,230.2656210705
2023-11-14,231.1633047494
2023-11-15,229.4947839984
2023-11-16,226.7139160801
2023-11-17,232.382983661
2023-11-20,231.6121465889
2023-11-21,231.3974831004
2023-11-22,230.5193142841
2023-11-24,231.9243843902
2023-11-27,230.6656757535
2023-11-28,230.382710246
2023-11-29,227.4262085644
2023-11-30,229.1674219239
2023-12-01,229.6719780678
2023-12-04,227.8911916774
2023-12-05,223.3699728975
2023-12-06,219.6995742818
2023-12-07,218.2452653963
2023-12-08,220.6691135388
2023-12-11,221.0450573323
2023-12-12,217.9286811491
2023-12-13,220.2437034566
2023-12-14,226.0114727098
2023-12-15,224.7253492057
2023-12-18,226.3478434725
2023-12-19,229.0091298003
2023-12-20,224.5967368553
2023-12-21,226.2983771838
2023-12-22,226.1895513489
2023-12-26,227.5350343994
2023-12-27,226.3874165034
2023-12-28,222.4498999291
2023-12-29,222.4795797023
2024-01-02,227.8219388734
2024-01-03,229.8896297377
2024-01-04,227.1689838636
2024-01-05,227.6240737189
2024-01-08,223.9338885878
2024-01-09,220.7482596006
2024-01-10,218.6607822207
2024-01-11,218.0177204687
2024-01-12,221.3022820331
2024-01-16,215.6829116457
2024-01-17,214.8024117083
2024-01-18,214.3176420798
2024-01-19,214.5155072343
2024-01-22,214.1791364717
2024-01-23,216.8008497686
2024-01-24,220.5800742192
2024-01-25,225.8333940708
2024-01-26,227.980230997
2024-01-29,227.9505512238
2024-01-30,231.6407363549
2024-01-31,227.3767422758
2024-02-01,226.1104052871
2024-02-02,225.0419334529
2024-02-05,223.745916691
2024-02-06,225.6157424009
2024-02-07,225.3288379269
2024-02-08,229.2861410166
2024-02-09,224.7946020098
2024-02-12,226.8919726473
2024-02-13,224.3889784431
2024-02-14,222.9445628153
2024-02-15,229.0783826043
2024-02-16,229.0981691198
2024-02-20,226.6941074928
2024-02-21,231.2450060459
2024-02-22,231.423084685
2024-02-23,229.9984555727
2024-02-26,231.4626577159
2024-02-27,231.2548993037
2024-02-28,232.3035846224
2024-02-29,232.679528416
2024-03-01,237.27
2024-03-04,234.7
2024-03-05,237.25
2024-03-06,240.06
2024-03-07,241.38
2024-03-08,243.52
2024-03-11,244.64
2024-03-12,243.39
2024-03-13,245.73
2024-03-14,250.47
2024-03-15,249.96
2024-03-18,251.95
2024-03-19,254.34
2024-03-20,254.02
2024-03-21,255.43
2024-03-22,255.53
2024-03-25,258.21
2024-03-26,256.85
2024-03-27,260.0
2024-03-28,262.5
2024-04-01,263.96
2024-04-02,269.45
2024-04-03,269.73
2024-04-04,269.84
2024-04-05,272.78
2024-04-08,270.51
2024-04-09,272.28
2024-04-10,275.32
2024-04-11,274.74
2024-04-12,270.8
2024-04-15,269.0
2024-04-16,267.26
2024-04-17,267.79
2024-04-18,267.97
2024-04-19,270.31
2024-04-22,273.51
2024-04-23,275.23
2024-04-24,275.52
2024-04-25,275.15
2024-04-26,268.87
2024-04-29,273.6
2024-04-30,269.32
2024-05-01,267.66
2024-05-02,269.62
2024-05-03,269.62
