date,CTL
2019-07-01,8.8998727099
2019-07-02,8.854232337
2019-07-03,8.9379063539
2019-07-05,8.9531198115
2019-07-08,8.8846592522
2019-07-09,8.9607265404
2019-07-10,9.0748274725
2019-07-11,9.1813216759
2019-07-12,9.2802091504
2019-07-15,9.3258495233
2019-07-16,9.2497822352
2019-07-17,8.9683332692
2019-07-18,8.6716708455
2019-07-19,8.6488506591
2019-07-22,8.4282555235
2019-07-23,8.4967160828
2019-07-24,8.7249179472
2019-07-25,8.7173112184
2019-07-26,8.9379063539
2019-07-29,8.9531198115
2019-07-30,9.2117485911
2019-07-31,9.1965351335
2019-08-01,9.1737149471
2019-08-02,9.1432880318
2019-08-05,8.9683332692
2019-08-06,9.0900409302
2019-08-07,8.8085919641
2019-08-08,8.1391998287
2019-08-09,8.2000536592
2019-08-12,8.5195362693
2019-08-13,8.732524676
2019-08-14,8.5879968286
2019-08-15,8.0327056253
2019-08-16,8.5271429981
2019-08-19,8.7705583201
2019-08-20,8.5651766421
2019-08-21,8.6336372014
2019-08-22,8.8009852353
2019-08-23,8.5271429981
2019-08-26,8.8238054217
2019-08-27,8.6412439303
2019-08-28,8.7933785065
2019-08-29,8.7933785065
2019-08-30,8.8478025998
2019-09-03,8.9566507865
2019-09-04,9.0654989731
2019-09-05,9.2209963826
2019-09-06,9.1743471597
2019-09-09,9.2987450873
2019-09-10,9.7963367977
2019-09-11,10.3483526014
2019-09-12,10.5193997518
2019-09-13,10.0295829119
2019-09-16,10.014033171
2019-09-17,9.9596090776
2019-09-18,9.9518342072
2019-09-19,9.9596090776
2019-09-20,9.7341378339
2019-09-23,10.0451326529
2019-09-24,9.8974101138
2019-09-25,10.0451326529
2019-09-26,9.7496875748
2019-09-27,9.6330645177
2019-09-30,9.703038352
2019-10-01,9.4309178854
2019-10-02,8.9644256569
2019-10-03,8.9411010455
2019-10-04,8.9722005274
2019-10-07,8.933326175
2019-10-08,8.8244779884
2019-10-09,8.8789020817
2019-10-10,9.0421743617
2019-10-11,9.1199230664
2019-10-14,9.1821220302
2019-10-15,9.4153681444
2019-10-16,9.4620173673
2019-10-17,9.3609440511
2019-10-18,9.6719388701
2019-10-21,9.6486142587
2019-10-22,9.9596090776
2019-10-23,10.1773054509
2019-10-24,9.9285095957
2019-10-25,10.0218080414
2019-10-28,10.0529075233
2019-10-29,9.9829336891
2019-10-30,10.0218080414
2019-10-31,10.0606823938
2019-11-01,10.3561274718
2019-11-04,10.6126981975
2019-11-05,10.6282479384
2019-11-06,10.3872269537
2019-11-07,11.5690072658
2019-11-08,11.4990334316
2019-11-11,11.7089549344
2019-11-12,11.3668606335
2019-11-13,11.5767821363
2019-11-14,11.5767821363
2019-11-15,11.6389811001
2019-11-18,11.833352862
2019-11-19,11.7245046753
2019-11-20,11.5612323954
2019-11-21,11.5456826544
2019-11-22,11.6389811001
2019-11-25,11.5923318773
2019-11-26,11.1102899078
2019-11-27,11.3124365402
2019-11-29,11.4601590792
2019-12-02,11.3098878421
2019-12-03,11.2228887049
2019-12-04,11.2782517922
2019-12-05,11.1833436425
2019-12-06,11.1991616675
2019-12-09,11.2070706799
2019-12-10,11.1833436425
2019-12-11,11.0805264803
2019-12-12,10.8669831434
2019-12-13,10.7562569687
2019-12-16,10.7404389438
2019-12-17,10.3845333823
2019-12-18,10.4715325196
2019-12-19,10.5427136319
2019-12-20,10.4557144946
2019-12-23,10.4319874572
2019-12-24,10.4082604198
2019-12-26,10.3687153574
2019-12-27,10.6138947442
2019-12-30,10.3608063449
2019-12-31,10.4478054821
2020-01-02,10.2184441203
2020-01-03,9.9574467086
2020-01-06,10.163081033
2020-01-07,10.0681728832
2020-01-08,10.2658981952
2020-01-09,10.3766243698
2020-01-10,10.2738072076
2020-01-13,10.3528973324
2020-01-14,10.4240784447
2020-01-15,10.329170295
2020-01-16,10.7246209188
2020-01-17,11.1200715427
2020-01-21,11.6420663662
2020-01-22,11.9188818029
2020-01-23,11.7448835284
2020-01-24,11.6341573537
2020-01-27,11.4997041416
2020-01-28,11.4443410542
2020-01-29,10.9381642557
2020-01-30,10.9777093181
2020-01-31,10.8037110436
2020-02-03,10.7562569687
2020-02-04,11.0409814179
2020-02-05,11.3968869794
2020-02-06,11.4680680917
2020-02-07,11.4917951291
2020-02-10,11.7132474785
2020-02-11,11.8081556282
2020-02-12,11.9900629152
2020-02-13,10.9777093181
2020-02-14,10.9935273431
2020-02-18,10.5506226443
2020-02-19,10.5427136319
2020-02-20,10.5743496818
2020-02-21,10.4557144946
2020-02-24,10.3212612825
2020-02-25,9.9337196711
2020-02-26,10.0839909082
2020-02-27,9.5540870722
2020-02-28,9.5461780598
2020-03-02,9.9574467086
2020-03-03,9.8467205339
2020-03-04,9.9890827585
2020-03-05,9.9337196711
2020-03-06,9.6648132469
2020-03-09,8.2841256402
2020-03-10,9.0188775245
2020-03-11,8.3648676055
2020-03-12,7.4928543802
2020-03-13,8.1710868888
2020-03-16,7.8965642067
2020-03-17,8.768577432
2020-03-18,8.3325708194
2020-03-19,8.1549384957
2020-03-20,7.3475188427
2020-03-23,7.0164767849
2020-03-24,8.0338255478
2020-03-25,7.30714786
2020-03-26,7.5009285768
2020-03-27,7.3152220566
2020-03-30,7.9450093859
2020-03-31,7.6381899178
2020-04-01,7.0972187502
2020-04-02,7.1052929468
2020-04-03,7.3555930392
2020-04-06,7.6139673282
2020-04-07,7.6704867039
2020-04-08,7.9369351894
2020-04-09,8.5990193049
2020-04-13,8.1549384957
2020-04-14,8.2841256402
2020-04-15,8.1549384957
2020-04-16,7.8723416172
2020-04-17,8.2760514437
2020-04-20,8.1872352818
2020-04-21,7.840044831
2020-04-22,7.8319706345
2020-04-23,8.0257513512
2020-04-24,8.2437546576
2020-04-27,8.3487192125
2020-04-28,8.5667225188
2020-04-29,8.8977645765
2020-04-30,8.5747967153
2020-05-01,8.2114578714
2020-05-04,8.09841912
2020-05-05,8.0822707269
2020-05-06,7.9773061721
2020-05-07,7.686635097
2020-05-08,8.0257513512
2020-05-11,7.8077480449
2020-05-12,7.8561932241
2020-05-13,7.4201866115
2020-05-14,7.4201866115
2020-05-15,7.4847801837
2020-05-18,7.823896438
2020-05-19,7.7350802761
2020-05-20,7.9934545651
2020-05-21,7.840044831
2020-05-22,7.9288609929
2020-05-26,8.0499739408
2020-05-27,8.3083482298
2020-05-28,8.2114578714
2020-05-29,8.1387901027
2020-06-01,8.3954559146
2020-06-02,8.4782513379
2020-06-03,8.7845944038
2020-06-04,8.7763148615
2020-06-05,8.9501852502
2020-06-08,9.4138396203
2020-06-09,9.1157760967
2020-06-10,8.867389827
2020-06-11,8.0725537641
2020-06-12,8.3457786607
2020-06-15,8.403735457
2020-06-16,8.6521217266
2020-06-17,8.4616922532
2020-06-18,8.403735457
2020-06-19,8.403735457
2020-06-22,8.403735457
2020-06-23,8.3623377454
2020-06-24,8.0642742218
2020-06-25,8.3126604914
2020-06-26,7.8738447484
2020-06-29,8.1056719334
2020-06-30,8.3043809491
2020-07-01,8.171908272
2020-07-02,8.1056719334
2020-07-06,8.2629832375
2020-07-07,8.1967468989
2020-07-08,8.1139514757
2020-07-09,7.9731992562
2020-07-10,8.2050264412
2020-07-13,8.0145969678
2020-07-14,8.1884673566
2020-07-15,8.0394355948
2020-07-16,8.2215855259
2020-07-17,8.1139514757
2020-07-20,7.9814787985
2020-07-21,8.0559946794
2020-07-22,8.1305105603
2020-07-23,8.2712627798
2020-07-24,8.354058203
2020-07-27,8.0311560525
2020-07-28,8.1884673566
2020-07-29,8.147069645
2020-07-30,8.0642742218
2020-07-31,7.9897583409
2020-08-03,8.1139514757
2020-08-04,8.1801878143
2020-08-05,8.147069645
2020-08-06,8.7431966922
2020-08-07,8.6852398959
2020-08-10,8.9915829618
2020-08-11,9.1406147236
2020-08-12,8.9336261656
2020-08-13,8.9833034195
2020-08-14,9.1654533506
2020-08-17,8.9419057079
2020-08-18,9.0247011311
2020-08-19,9.3476032817
2020-08-20,9.1074965544
2020-08-21,9.1157760967
2020-08-24,9.4552373319
2020-08-25,9.2813669431
2020-08-26,9.2979260278
2020-08-27,9.3890009933
2020-08-28,9.3062055701
2020-08-31,9.1029763311
2020-09-01,9.0182974815
2020-09-02,9.2469303754
2020-09-03,9.119912101
2020-09-04,9.111444216
2020-09-08,9.0182974815
2020-09-09,9.1961230656
2020-09-10,8.9336186319
2020-09-11,9.0182974815
2020-09-14,9.2045909506
2020-09-15,9.3062055701
2020-09-16,9.314673455
2020-09-17,9.314673455
2020-09-18,9.119912101
2020-09-21,8.6880499681
2020-09-22,8.6880499681
2020-09-23,8.5102243839
2020-09-24,8.5864353486
2020-09-25,8.6457105433
2020-09-28,8.704985738
2020-09-29,8.6541784282
2020-09-30,8.5440959238
2020-10-01,8.4255455343
2020-10-02,8.493288614
2020-10-05,8.5186922689
2020-10-06,8.3747382246
2020-10-07,8.5356280388
2020-10-08,8.5779674636
2020-10-09,8.5610316937
2020-10-12,8.493288614
2020-10-13,8.3662703396
2020-10-14,8.2985272599
2020-10-15,8.4086097644
2020-10-16,8.3493345697
2020-10-19,8.1376374457
2020-10-20,8.1461053307
2020-10-21,8.1799768705
2020-10-22,8.1969126404
2020-10-23,8.1376374457
2020-10-26,7.8327935872
2020-10-27,7.5872249234
2020-10-28,7.3755277994
2020-10-29,7.3416562596
2020-10-30,7.2993168348
2020-11-02,7.5194818437
2020-11-03,7.7142431978
2020-11-04,7.451738764
2020-11-05,7.8581972421
2020-11-06,7.6973074278
2020-11-09,7.8327935872
2020-11-10,8.290059375
2020-11-11,8.1884447555
2020-11-12,8.1461053307
2020-11-13,8.3408666847
2020-11-16,8.5271601538
2020-11-17,8.5864353486
2020-11-18,8.4170776494
2020-11-19,8.3154630299
2020-11-20,8.501756499
2020-11-23,8.8658755522
2020-11-24,9.2299946055
2020-11-25,9.119912101
2020-11-27,9.0691047912
2020-11-30,9.060434519
2020-12-01,9.1471372416
2020-12-02,9.1037858803
2020-12-03,9.1124561526
2020-12-04,9.1558075139
2020-12-07,8.5488884552
2020-12-08,8.9217101627
2020-12-09,9.060434519
2020-12-10,8.6962830837
2020-12-11,8.83500744
2020-12-14,9.0344237022
2020-12-15,9.1037858803
2020-12-16,8.9737317963
2020-12-17,8.8870290736
2020-12-18,8.8089966232
2020-12-21,8.6009100888
2020-12-22,8.4795262771
2020-12-23,8.5835695443
2020-12-24,8.5488884552
2020-12-28,8.5315479107
2020-12-29,8.4881965493
2020-12-30,8.4275046435
2020-12-31,8.4535154603
2021-01-04,8.4275046435
2021-01-05,8.6095803611
2021-01-06,9.1297966971
2021-01-07,9.1124561526
2021-01-08,9.1297966971
2021-01-11,9.1384669694
2021-01-12,9.2945318702
2021-01-13,9.355223776
2021-01-14,9.8147482062
2021-01-15,9.9101212011
2021-01-19,9.5893211272
2021-01-20,9.5893211272
2021-01-21,9.615331944
2021-01-22,9.6846941222
2021-01-25,9.8754401121
2021-01-26,12.6499272375
2021-01-27,13.317538202
2021-01-28,10.3262942699
2021-01-29,10.7337970665
2021-02-01,10.2049104582
2021-02-02,9.9621428347
2021-02-03,10.2049104582
2021-02-04,10.1788996414
2021-02-05,10.6037429825
2021-02-08,10.7251267942
2021-02-09,10.8898619673
2021-02-10,10.8204997892
2021-02-11,9.970813107
2021-02-12,10.2135807305
2021-02-16,10.2222510027
2021-02-17,10.2049104582
2021-02-18,10.1442185523
2021-02-19,10.3523050867
2021-02-22,10.3869861758
2021-02-23,10.5690618934
2021-02-24,10.7944889724
2021-02-25,10.5343808043
2021-02-26,10.6557646161
2021-03-01,10.846510606
2021-03-02,11.141299863
2021-03-03,11.9563054561
2021-03-04,11.6355053822
2021-03-05,11.8956135503
2021-03-08,12.6286023585
2021-03-09,12.2311987878
2021-03-10,12.2576923591
2021-03-11,12.0104190262
2021-03-12,12.390160216
2021-03-15,12.5314592634
2021-03-16,12.390160216
2021-03-17,12.4873033111
2021-03-18,12.3283418828
2021-03-19,12.3460042637
2021-03-22,12.6904206917
2021-03-23,12.0369125976
2021-03-24,11.6748337887
2021-03-25,11.9839254549
2021-03-26,11.621846646
2021-03-29,11.6041842651
2021-03-30,11.6836649792
2021-03-31,11.7896392647
2021-04-01,11.5776906937
2021-04-05,11.736652122
2021-04-06,11.7984704552
2021-04-07,11.9044447407
2021-04-08,11.4010668845
2021-04-09,11.3215861703
2021-04-12,11.3657421226
2021-04-13,11.3039237894
2021-04-14,11.2509366466
2021-04-15,11.1714559325
2021-04-16,11.2244430753
2021-04-19,11.162624742
2021-04-20,11.1979495039
2021-04-21,11.392235694
2021-04-22,11.4893787891
2021-04-23,11.5158723605
2021-04-26,11.5335347414
2021-04-27,11.4363916463
2021-04-28,11.4098980749
2021-04-29,11.621846646
2021-04-30,11.3304173608
2021-05-03,11.5511971223
2021-05-04,11.5953530746
2021-05-05,11.277430218
2021-05-06,11.8602887884
2021-05-07,12.3548354542
2021-05-10,12.619771168
2021-05-11,12.4608097397
2021-05-12,12.3195106924
2021-05-13,12.504965692
2021-05-14,12.7434078345
2021-05-17,12.84938212
2021-05-18,12.8758756914
2021-05-19,12.734576644
2021-05-20,12.5402904539
2021-05-21,12.6286023585
2021-05-24,12.6727583108
2021-05-25,12.4166537874
2021-05-26,12.4961345016
2021-05-27,12.5491216443
2021-05-28,12.4431473588
2021-06-01,12.7128687611
2021-06-02,13.0814880109
2021-06-03,13.4770794009
2021-06-04,13.2613022791
2021-06-07,13.2882744193
2021-06-08,13.6928565227
2021-06-09,13.7378100898
2021-06-10,13.5490051082
2021-06-11,13.5400143948
2021-06-14,13.3512094132
2021-06-15,13.3512094132
2021-06-16,13.1534137182
2021-06-17,12.7847944684
2021-06-18,12.5959894868
2021-06-21,12.6948873343
2021-06-22,12.6139709136
2021-06-23,12.3981937918
2021-06-24,12.5420452063
2021-06-25,12.6319523404
2021-06-28,12.3981937918
2021-06-29,12.2543423772
2021-06-30,12.2183795236
2021-07-01,12.3532402247
2021-07-02,12.3172773711
2021-07-06,12.0475559688
2021-07-07,12.1194816761
2021-07-08,11.8587509872
2021-07-09,12.1464538163
2021-07-12,12.0925095358
2021-07-13,11.9576488347
2021-07-14,11.876732414
2021-07-15,11.8857231274
2021-07-16,11.4541688838
2021-07-19,11.3552710362
2021-07-20,11.5530667313
2021-07-21,11.5530667313
2021-07-22,11.3552710362
2021-07-23,11.3552710362
2021-07-26,11.6160017251
2021-07-27,11.4901317374
2021-07-28,11.3732524631
2021-07-29,11.3013267558
2021-07-30,11.2114196217
2021-08-02,11.2743546156
2021-08-03,11.4631595972
2021-08-04,10.4472089819
2021-08-05,10.5910603964
2021-08-06,10.5640882562
2021-08-09,10.6360139635
2021-08-10,10.7618839512
2021-08-11,11.1484846278
2021-08-12,10.9057353658
2021-08-13,10.8697725121
2021-08-16,10.8428003719
2021-08-17,10.8517910853
2021-08-18,10.4382182685
2021-08-19,10.1954690064
2021-08-20,10.6360139635
2021-08-23,10.734911811
2021-08-24,10.9506889328
2021-08-25,11.0226146401
2021-08-26,10.932707506
2021-08-27,10.9866517865
2021-08-30,10.9774732971
2021-08-31,11.289541936
2021-09-01,11.1335076165
2021-09-02,11.3354343829
2021-09-03,11.1335076165
2021-09-07,10.9866517865
2021-09-08,11.1059721484
2021-09-09,11.3446128722
2021-09-10,10.9866517865
2021-09-13,11.5557181279
2021-09-14,11.4731117235
2021-09-15,11.6750384899
2021-09-16,11.6933954686
2021-09-17,11.8769652562
2021-09-20,11.6842169792
2021-09-21,11.5648966173
2021-09-22,11.5190041704
2021-09-23,11.6842169792
2021-09-24,11.8677867668
2021-09-27,12.042178065
2021-09-28,11.9779286394
2021-09-29,12.1247844694
2021-09-30,11.3721483404
2021-10-01,11.6383245324
2021-10-04,11.8677867668
2021-10-05,11.8494297881
2021-10-06,11.7392879155
2021-10-07,11.6566815111
2021-10-08,11.4547547448
2021-10-11,11.1794000634
2021-10-12,11.1426861059
2021-10-13,11.1243291271
2021-10-14,11.2161140209
2021-10-15,11.096793659
2021-10-18,11.1059721484
2021-10-19,11.2711849572
2021-10-20,11.6383245324
2021-10-21,11.4731117235
2021-10-22,11.4547547448
2021-10-25,11.2161140209
2021-10-26,11.1335076165
2021-10-27,10.8765099139
2021-10-28,10.8856884033
2021-10-29,10.8856884033
2021-11-01,11.0784366802
2021-11-02,11.2252925103
2021-11-03,11.1794000634
2021-11-04,12.5928874278
2021-11-05,12.9508485135
2021-11-08,12.8682421091
2021-11-09,12.8498851304
2021-11-10,12.8039926835
2021-11-11,13.0977043436
2021-11-12,13.0518118967
2021-11-15,12.9600270029
2021-11-16,12.8315281516
2021-11-17,12.6296013853
2021-11-18,12.4827455552
2021-11-19,12.2441048314
2021-11-22,12.501102534
2021-11-23,12.6846723215
2021-11-24,12.7213862791
2021-11-26,12.3358897251
2021-11-29,12.1114307764
2021-11-30,11.5409309483
2021-12-01,11.0265458574
2021-12-02,11.4941686673
2021-12-03,11.5689883169
2021-12-06,11.3632342806
2021-12-07,11.4848162111
2021-12-08,11.3071195434
2021-12-09,11.288414631
2021-12-10,11.3445293682
2021-12-13,11.1855376128
2021-12-14,11.0452507698
2021-12-15,11.1855376128
2021-12-16,11.5315784921
2021-12-17,11.7747423533
2021-12-20,11.6718653351
2021-12-21,11.858914459
2021-12-22,11.9337341086
2021-12-23,12.0085537582
2021-12-27,11.9898488458
2021-12-28,11.9337341086
2021-12-29,11.8215046343
2021-12-30,11.9150291962
2021-12-31,11.7373325285
2022-01-03,11.8776193714
2022-01-04,12.0179062144
2022-01-05,11.9711439334
2022-01-06,12.186250426
2022-01-07,12.8783321846
2022-01-10,12.7661027103
2022-01-11,12.4761765681
2022-01-12,12.4294142871
2022-01-13,11.4754637549
2022-01-14,11.5409309483
2022-01-18,11.3445293682
2022-01-19,11.3164719996
2022-01-20,11.2697097186
2022-01-21,11.2510048062
2022-01-24,11.4567588425
2022-01-25,11.3164719996
2022-01-26,11.24165235
2022-01-27,11.1107179632
2022-01-28,11.3538818244
2022-01-31,11.5596358607
2022-02-01,11.7653898971
2022-02-02,11.9617914772
2022-02-03,11.7934472657
2022-02-04,11.6999227037
2022-02-07,11.7279800723
2022-02-08,11.858914459
2022-02-09,11.9898488458
2022-02-10,10.1287100624
2022-02-11,9.4366283038
2022-02-14,9.2682840922
2022-02-15,9.3898660228
2022-02-16,9.2215218112
2022-02-17,9.1467021616
2022-02-18,9.2963414608
2022-02-22,9.1467021616
2022-02-23,8.9970628625
2022-02-24,9.0999398806
2022-02-25,9.4366283038
2022-02-28,9.6891446211
2022-03-01,9.7452593583
2022-03-02,9.6704397087
2022-03-03,10.0351855004
2022-03-04,9.8668412889
2022-03-07,10.2222346244
2022-03-08,10.4806619042
2022-03-09,10.16480634
2022-03-10,10.1360921978
2022-03-11,10.2222346244
2022-03-14,10.2509487666
2022-03-15,10.3179484317
2022-03-16,10.3562339547
2022-03-17,10.3466625739
2022-03-18,10.6146612345
2022-03-21,10.490233285
2022-03-22,10.490233285
2022-03-23,10.4040908584
2022-03-24,10.4232336198
2022-03-25,10.9113740373
2022-03-28,10.7295178033
2022-03-29,10.8443743721
2022-03-30,10.8922312758
2022-03-31,10.7869460877
2022-04-01,11.0166592254
2022-04-04,11.0358019868
2022-04-05,10.7965174685
2022-04-06,10.8060888492
2022-04-07,10.9113740373
2022-04-08,10.8730885143
2022-04-11,10.9113740373
2022-04-12,10.9113740373
2022-04-13,11.064516129
2022-04-14,10.9783737024
2022-04-18,10.8539457529
2022-04-19,11.0358019868
2022-04-20,11.0932302712
2022-04-21,11.1123730327
2022-04-22,10.3466625739
2022-04-25,10.4040908584
2022-04-26,10.2509487666
2022-04-27,9.9446645831
2022-04-28,10.0786639134
2022-04-29,9.6288090189
2022-05-02,9.8202366336
2022-05-03,9.9638073446
2022-05-04,10.1935204822
2022-05-05,10.2796629088
2022-05-06,10.4423763813
2022-05-09,10.6720895189
2022-05-10,10.2413773859
2022-05-11,10.1552349593
2022-05-12,10.9783737024
2022-05-13,11.0932302712
2022-05-16,11.1698013171
2022-05-17,11.3803716933
2022-05-18,10.9113740373
2022-05-19,10.8730885143
2022-05-20,10.5859470923
2022-05-23,10.959230941
2022-05-24,11.3708003125
2022-05-25,11.4473713584
2022-05-26,11.7727983034
2022-05-27,12.2035104364
2022-05-31,11.9496774194
2022-06-01,11.6763187856
2022-06-02,11.5396394687
2022-06-03,11.3639089184
2022-06-06,11.4517741935
2022-06-07,11.5689278937
2022-06-08,11.3931973435
2022-06-09,11.1784155598
2022-06-10,11.0026850095
2022-06-13,10.2509487666
2022-06-14,10.3388140417
2022-06-15,10.2509487666
2022-06-16,9.9385388994
2022-06-17,10.1435578748
2022-06-21,10.5340702087
2022-06-22,10.3388140417
2022-06-23,10.6902751423
2022-06-24,11.0026850095
2022-06-27,11.100313093
2022-06-28,10.9831593928
2022-06-29,10.9733965844
2022-06-30,10.6512239089
2022-07-01,10.8757685009
2022-07-05,10.8171916509
2022-07-06,10.6024098672
2022-07-07,10.6902751423
2022-07-08,10.5535958254
2022-07-11,10.4364421252
2022-07-12,10.5926470588
2022-07-13,10.514544592
2022-07-14,10.3778652751
2022-07-15,10.514544592
2022-07-18,10.5243074004
2022-07-19,10.7781404175
2022-07-20,10.7879032258
2022-07-21,10.2021347249
2022-07-22,10.2997628083
2022-07-25,10.3778652751
2022-07-26,10.485256167
2022-07-27,10.709800759
2022-07-28,10.6121726755
2022-07-29,10.6316982922
2022-08-01,10.7683776091
2022-08-02,10.514544592
2022-08-03,10.8855313093
2022-08-04,10.5828842505
2022-08-05,10.4266793169
2022-08-08,10.709800759
2022-08-09,10.6121726755
2022-08-10,10.6316982922
2022-08-11,10.8855313093
2022-08-12,10.9636337761
2022-08-15,10.8074288425
2022-08-16,10.9929222011
2022-08-17,10.7976660342
2022-08-18,10.7781404175
2022-08-19,10.7976660342
2022-08-22,10.4559677419
2022-08-23,10.6219354839
2022-08-24,10.6512239089
2022-08-25,10.7879032258
2022-08-26,10.5047817837
2022-08-29,10.29
2022-08-30,10.05
2022-08-31,9.96
2022-09-01,10.07
2022-09-02,9.85
2022-09-06,9.67
2022-09-07,9.78
2022-09-08,9.66
2022-09-09,9.97
2022-09-12,10.07
2022-09-13,9.15
2022-09-14,8.95
2022-09-15,8.96
2022-09-16,8.8
2022-09-19,8.82
2022-09-20,8.56
2022-09-21,8.46
2022-09-22,8.32
2022-09-23,8.13
2022-09-26,7.71
2022-09-27,7.6
2022-09-28,7.82
2022-09-29,7.38
2022-09-30,7.28
2022-10-03,7.78
2022-10-04,8.04
2022-10-05,7.28
2022-10-06,6.93
2022-10-07,6.7
2022-10-10,6.51
2022-10-11,6.67
2022-10-12,6.63
2022-10-13,6.84
2022-10-14,6.72
2022-10-17,6.88
2022-10-18,7.08
2022-10-19,6.85
2022-10-20,6.7
2022-10-21,6.66
2022-10-24,6.75
2022-10-25,6.92
2022-10-26,7.06
2022-10-27,6.97
2022-10-28,7.34
2022-10-31,7.36
2022-11-01,7.43
2022-11-02,7.05
2022-11-03,5.8
2022-11-04,5.92
2022-11-07,6.04
2022-11-08,6.34
2022-11-09,6.33
2022-11-10,6.45
2022-11-11,6.34
2022-11-14,6.31
2022-11-15,6.08
2022-11-16,5.82
2022-11-17,5.88
2022-11-18,5.87
2022-11-21,5.76
2022-11-22,5.83
2022-11-23,5.88
2022-11-25,5.84
2022-11-28,5.52
2022-11-29,5.47
2022-11-30,5.47
2022-12-01,5.59
2022-12-02,5.51
2022-12-05,5.2
2022-12-06,5.4
2022-12-07,5.44
2022-12-08,5.4
2022-12-09,5.49
2022-12-12,5.56
2022-12-13,5.68
2022-12-14,5.77
2022-12-15,5.43
2022-12-16,5.41
2022-12-19,5.29
2022-12-20,5.28
2022-12-21,5.3
2022-12-22,5.19
2022-12-23,5.24
2022-12-27,5.28
2022-12-28,5.09
2022-12-29,5.3
2022-12-30,5.22
2023-01-03,5.37
2023-01-04,5.44
2023-01-05,5.46
2023-01-06,5.43
2023-01-09,5.39
2023-01-10,5.6
2023-01-11,5.82
2023-01-12,6.04
2023-01-13,5.9
2023-01-17,5.59
2023-01-18,5.35
2023-01-19,5.03
2023-01-20,5.22
2023-01-23,5.15
2023-01-24,5.29
2023-01-25,5.3
2023-01-26,5.14
2023-01-27,5.29
2023-01-30,5.14
2023-01-31,5.25
2023-02-01,5.36
2023-02-02,5.61
2023-02-03,5.26
2023-02-06,5.04
2023-02-07,4.99
2023-02-08,3.95
2023-02-09,4.0
2023-02-10,3.96
2023-02-13,4.06
2023-02-14,3.93
2023-02-15,3.91
2023-02-16,3.84
2023-02-17,3.93
2023-02-21,3.65
2023-02-22,3.7
2023-02-23,3.61
2023-02-24,3.56
2023-02-27,3.4
2023-02-28,3.4
2023-03-01,3.23
2023-03-02,3.23
2023-03-03,3.17
2023-03-06,3.3
2023-03-07,3.11
2023-03-08,3.02
2023-03-09,2.88
2023-03-10,2.68
2023-03-13,2.6
2023-03-14,2.6
2023-03-15,2.59
2023-03-16,2.49
2023-03-17,2.48
2023-03-20,2.49
2023-03-21,2.52
2023-03-22,2.48
2023-03-23,2.47
2023-03-24,2.41
2023-03-27,2.54
2023-03-28,2.65
2023-03-29,2.63
2023-03-30,2.56
2023-03-31,2.65
2023-04-03,2.59
2023-04-04,2.43
2023-04-05,2.42
2023-04-06,2.43
2023-04-10,2.45
2023-04-11,2.57
2023-04-12,2.46
2023-04-13,2.35
2023-04-14,2.27
2023-04-17,2.28
2023-04-18,2.18
2023-04-19,2.18
2023-04-20,2.18
2023-04-21,2.23
2023-04-24,2.42
2023-04-25,2.39
2023-04-26,2.14
2023-04-27,2.21
2023-04-28,2.37
2023-05-01,2.38
2023-05-02,2.34
2023-05-03,2.29
2023-05-04,2.12
2023-05-05,2.28
2023-05-08,2.3
2023-05-09,2.37
2023-05-10,2.36
2023-05-11,2.34
2023-05-12,2.36
2023-05-15,2.49
2023-05-16,2.53
2023-05-17,2.64
2023-05-18,2.51
2023-05-19,2.35
2023-05-22,2.18
2023-05-23,2.1
2023-05-24,1.98
2023-05-25,1.88
2023-05-26,1.97
2023-05-30,1.98
2023-05-31,1.98
2023-06-01,1.95
2023-06-02,2.01
2023-06-05,1.91
2023-06-06,1.8
2023-06-07,1.84
2023-06-08,1.78
2023-06-09,1.8
2023-06-12,1.83
2023-06-13,2.13
2023-06-14,2.26
2023-06-15,2.25
2023-06-16,2.25
2023-06-20,2.11
2023-06-21,1.94
2023-06-22,1.85
2023-06-23,1.82
2023-06-26,1.99
2023-06-27,2.09
2023-06-28,2.18
2023-06-29,2.2
2023-06-30,2.26
2023-07-03,2.25
2023-07-05,2.26
2023-07-06,2.09
2023-07-07,2.19
2023-07-10,2.06
2023-07-11,2.07
2023-07-12,2.04
2023-07-13,2.06
2023-07-14,1.85
2023-07-17,1.7
2023-07-18,1.62
2023-07-19,1.89
2023-07-20,1.9
2023-07-21,1.9
2023-07-24,1.83
2023-07-25,1.77
2023-07-26,1.81
2023-07-27,1.71
2023-07-28,1.76
2023-07-31,1.79
2023-08-01,2.03
2023-08-02,1.79
2023-08-03,1.68
2023-08-04,1.66
2023-08-07,1.74
2023-08-08,1.71
2023-08-09,1.74
2023-08-10,1.89
2023-08-11,1.86
2023-08-14,1.81
2023-08-15,1.69
2023-08-16,1.72
2023-08-17,1.72
2023-08-18,1.7
2023-08-21,1.63
2023-08-22,1.51
2023-08-23,1.52
2023-08-24,1.5
2023-08-25,1.55
2023-08-28,1.6
2023-08-29,1.57
2023-08-30,1.55
2023-08-31,1.59
2023-09-01,1.58
2023-09-05,1.5
2023-09-06,1.48
2023-09-07,1.42
2023-09-08,1.42
2023-09-11,1.37
2023-09-12,1.42
2023-09-13,1.4
2023-09-14,1.45
2023-09-15,1.54
2023-09-18,1.52
