date,K
2019-06-28,37.6234077356
2019-07-01,37.489966491
2019-07-02,37.4408039273
2019-07-03,39.8006069885
2019-07-05,39.1685168828
2019-07-08,38.9297272874
2019-07-09,38.5223803303
2019-07-10,38.4732177666
2019-07-11,38.3467997454
2019-07-12,38.3116836285
2019-07-15,38.6277286813
2019-07-16,38.782239596
2019-07-17,39.330051021
2019-07-18,40.0183269138
2019-07-19,39.737397978
2019-07-22,39.7093050844
2019-07-23,40.8821833916
2019-07-24,40.9172995086
2019-07-25,40.994554966
2019-07-26,41.2473910082
2019-07-29,41.0296710829
2019-07-30,41.1279962105
2019-07-31,40.889206615
2019-08-01,44.6887704726
2019-08-02,44.5272363344
2019-08-05,43.368404474
2019-08-06,43.3051954634
2019-08-07,43.1928238891
2019-08-08,43.8881230054
2019-08-09,43.6704030801
2019-08-12,43.2771025698
2019-08-13,44.0356106967
2019-08-14,43.2279400061
2019-08-15,44.6115150152
2019-08-16,44.7941188235
2019-08-19,45.2506283443
2019-08-20,44.4078415367
2019-08-21,44.4921202175
2019-08-22,44.8573278341
2019-08-23,44.4218879835
2019-08-26,44.7028169194
2019-08-27,43.6142172929
2019-08-28,43.9021694521
2019-08-29,44.218214505
2019-08-30,44.5061666643
2019-09-03,45.1439938935
2019-09-04,44.8888630018
2019-09-05,44.5345145411
2019-09-06,45.5125162926
2019-09-09,45.4770814466
2019-09-10,44.598297264
2019-09-11,45.2077766164
2019-09-12,45.1439938935
2019-09-13,44.895949971
2019-09-16,45.2006896472
2019-09-17,45.4629075081
2019-09-18,45.0802111706
2019-09-19,45.1723417704
2019-09-20,45.1652548012
2019-09-23,44.8463411865
2019-09-24,45.2857332778
2019-09-25,45.3991247852
2019-09-26,45.5054293234
2019-09-27,45.4274726621
2019-09-30,45.6046468924
2019-10-01,44.7187757407
2019-10-02,43.9321221579
2019-10-03,44.2297748649
2019-10-04,44.5274275719
2019-10-07,44.4211230337
2019-10-08,43.8258176197
2019-10-09,44.0242527577
2019-10-10,44.201426988
2019-10-11,44.0313397269
2019-10-14,44.2156009265
2019-10-15,43.8896003426
2019-10-16,43.4643821898
2019-10-17,44.0880354806
2019-10-18,43.8966873118
2019-10-21,44.2935575878
2019-10-22,43.9959048808
2019-10-23,44.0880354806
2019-10-24,43.6982521738
2019-10-25,43.1525555444
2019-10-28,43.273034021
2019-10-29,44.5557754487
2019-10-30,45.2715593394
2019-10-31,45.0235154169
2019-11-01,45.1298199551
2019-11-04,45.0447763245
2019-11-05,45.0164284477
2019-11-06,45.6471687077
2019-11-07,45.1652548012
2019-11-08,45.3495160007
2019-11-11,44.9809936016
2019-11-12,45.3353420623
2019-11-13,45.6471687077
2019-11-14,45.392037816
2019-11-15,45.8243429381
2019-11-18,46.3700395675
2019-11-19,46.2920829062
2019-11-20,46.3346047215
2019-11-21,45.8668647533
2019-11-22,45.7180383999
2019-11-25,45.5975599232
2019-11-26,46.4125613828
2019-11-27,46.4976050134
2019-11-29,46.5543007671
2019-12-02,46.7687708259
2019-12-03,46.933197871
2019-12-04,46.9903898867
2019-12-05,47.0046878906
2019-12-06,47.3406909828
2019-12-09,47.5694590455
2019-12-10,47.6409490651
2019-12-11,47.290647969
2019-12-12,47.3192439769
2019-12-13,47.3621379887
2019-12-16,47.3835849945
2019-12-17,47.2549029592
2019-12-18,47.5265650337
2019-12-19,47.7410350926
2019-12-20,49.0707494572
2019-12-23,49.1708354847
2019-12-24,49.2780705141
2019-12-26,49.0850474611
2019-12-27,49.4424975592
2019-12-30,49.1708354847
2019-12-31,49.4424975592
2020-01-02,48.3558492612
2020-01-03,48.6132133318
2020-01-06,48.57031932
2020-01-07,49.1922824906
2020-01-08,49.2494745062
2020-01-09,49.4281995553
2020-01-10,49.5211365807
2020-01-13,49.835692667
2020-01-14,50.0430137239
2020-01-15,50.2360367768
2020-01-16,50.5720398689
2020-01-17,50.6721258964
2020-01-21,50.4719538415
2020-01-22,50.2288877748
2020-01-23,50.3575698101
2020-01-24,49.5711795945
2020-01-27,49.3495605337
2020-01-28,49.3138155239
2020-01-29,48.9206204161
2020-01-30,49.2423255043
2020-01-31,48.7633423729
2020-02-03,49.2137294964
2020-02-04,49.0993454651
2020-02-05,49.5854775984
2020-02-06,45.3675664417
2020-02-07,45.8751455809
2020-02-10,46.7115788102
2020-02-11,47.3764359926
2020-02-12,47.3120949749
2020-02-13,47.9983991631
2020-02-14,48.4058922749
2020-02-18,48.0055481651
2020-02-19,47.3978829985
2020-02-20,46.9474958749
2020-02-21,46.8402608455
2020-02-24,46.1110626456
2020-02-25,45.3175234279
2020-02-26,44.8742853064
2020-02-27,43.6232099633
2020-02-28,43.2300148555
2020-03-02,45.5462914907
2020-03-03,45.1928280312
2020-03-04,46.5634006291
2020-03-05,45.9213955701
2020-03-06,45.5823591906
2020-03-09,45.0197030715
2020-03-10,45.3659529909
2020-03-11,44.5003281923
2020-03-12,41.9755891961
2020-03-13,45.9213955701
2020-03-16,45.1279061713
2020-03-17,49.932123804
2020-03-18,49.7445717643
2020-03-19,44.3127761526
2020-03-20,40.2587666787
2020-03-23,38.6357201812
2020-03-24,40.5905895182
2020-03-25,40.5184541183
2020-03-26,42.3867609755
2020-03-27,42.8989223147
2020-03-30,43.9376720731
2020-03-31,43.2740263941
2020-04-01,44.0675157929
2020-04-02,44.2334272127
2020-04-03,45.8636872502
2020-04-06,45.8131924703
2020-04-07,45.1206926313
2020-04-08,44.3344167725
2020-04-09,45.2577498911
2020-04-13,45.301031131
2020-04-14,45.8925414101
2020-04-15,45.4092342309
2020-04-16,46.2604319496
2020-04-17,46.9024370086
2020-04-20,47.7897024273
2020-04-21,47.2631140081
2020-04-22,46.657176649
2020-04-23,46.5273329292
2020-04-24,46.2387913296
2020-04-27,46.9601453285
2020-04-28,47.4362389678
2020-04-29,46.8158745287
2020-04-30,47.2486869281
2020-05-01,46.7870203688
2020-05-04,45.9286091101
2020-05-05,45.6184268906
2020-05-06,46.2315777896
2020-05-07,45.2216821912
2020-05-08,45.9358226501
2020-05-11,45.6328539705
2020-05-12,45.8276195502
2020-05-13,46.2892861095
2020-05-14,45.9141820301
2020-05-15,46.2171507097
2020-05-18,45.98631743
2020-05-19,45.0341301515
2020-05-20,45.0701978514
2020-05-21,44.2694949126
2020-05-22,44.7888697918
2020-05-26,44.8105104118
2020-05-27,46.6066818691
2020-05-28,47.1909786082
2020-05-29,47.5228014477
2020-06-01,48.104921202
2020-06-02,48.6142759871
2020-06-03,47.6101194108
2020-06-04,47.0862116319
2020-06-05,47.7483728525
2020-06-08,48.8762298766
2020-06-09,48.1704096744
2020-06-10,48.4032575762
2020-06-11,46.4022209205
2020-06-12,46.2712439758
2020-06-15,47.6537783924
2020-06-16,48.519681527
2020-06-17,48.8107414042
2020-06-18,49.2982666985
2020-06-19,49.3200961893
2020-06-22,48.5342345209
2020-06-23,48.2577276376
2020-06-24,47.2099120797
2020-06-25,47.6683313863
2020-06-26,46.4677093929
2020-06-29,47.3554420183
2020-06-30,48.0685387174
2020-07-01,47.9739442573
2020-07-02,48.2504511406
2020-07-06,48.1704096744
2020-07-07,48.4687460485
2020-07-08,48.4687460485
2020-07-09,47.9521147665
2020-07-10,48.8907828704
2020-07-13,48.7161469441
2020-07-14,49.7712389989
2020-07-15,49.5456675941
2020-07-16,49.6548150481
2020-07-17,49.9385984283
2020-07-20,49.0581422998
2020-07-21,49.2400547231
2020-07-22,49.0872482875
2020-07-23,49.7785154959
2020-07-24,49.974980913
2020-07-27,50.9136490169
2020-07-28,51.5976397283
2020-07-29,51.6194692191
2020-07-30,51.3647918265
2020-07-31,50.2005523178
2020-08-03,50.4625062073
2020-08-04,50.7244600967
2020-08-05,50.3970177349
2020-08-06,50.3751882441
2020-08-07,50.5862066551
2020-08-10,50.2223818086
2020-08-11,49.5747735818
2020-08-12,50.4115707287
2020-08-13,50.2223818086
2020-08-14,50.280593784
2020-08-17,50.7026306059
2020-08-18,51.0155199739
2020-08-19,50.0986813608
2020-08-20,50.0186398945
2020-08-21,50.1277873485
2020-08-24,50.6298656366
2020-08-25,50.5643771643
2020-08-26,51.211985391
2020-08-27,51.2701973664
2020-08-28,51.3284093419
2020-08-31,52.0124000533
2020-09-01,50.7874570539
2020-09-02,51.6529856403
2020-09-03,51.3009062153
2020-09-04,50.7727870778
2020-09-08,48.6603105279
2020-09-09,48.7996753003
2020-09-10,48.4109209352
2020-09-11,48.0001616061
2020-09-14,47.98549163
2020-09-15,48.1395263785
2020-09-16,46.892578415
2020-09-17,46.5845089181
2020-09-18,46.1517446249
2020-09-21,46.0050448645
2020-09-22,45.9683699244
2020-09-23,44.8387817692
2020-09-24,45.9536999483
2020-09-25,46.2691044332
2020-09-28,46.4891540738
2020-09-29,46.533164002
2020-09-30,47.3766876243
2020-10-01,47.2226528759
2020-10-02,47.4647074806
2020-10-05,48.0074965941
2020-10-06,47.7947819415
2020-10-07,47.5747323009
2020-10-08,47.8387918696
2020-10-09,48.3008961149
2020-10-12,48.6383055638
2020-10-13,49.0123899529
2020-10-14,49.041729905
2020-10-15,49.2471095695
2020-10-16,49.2177696175
2020-10-19,48.9170351086
2020-10-20,48.5942956357
2020-10-21,48.3889159712
2020-10-22,48.674980504
2020-10-23,48.9683800248
2020-10-26,48.1908712946
2020-10-27,47.626077217
2020-10-28,46.5698389421
2020-10-29,46.2691044332
2020-10-30,46.1297396608
2020-11-02,46.899913403
2020-11-03,47.2226528759
2020-11-04,46.6358538343
2020-11-05,47.1639729717
2020-11-06,47.2006479118
2020-11-09,46.181084577
2020-11-10,47.0832881035
2020-11-11,48.1175214144
2020-11-12,47.7507720134
2020-11-13,48.2348812227
2020-11-16,48.8363502404
2020-11-17,48.6456405519
2020-11-18,47.6920921092
2020-11-19,47.8314568816
2020-11-20,47.6847571212
2020-11-23,46.7018687264
2020-11-24,45.821670164
2020-11-25,46.4011342176
2020-11-27,46.562503954
2020-11-30,47.2960027561
2020-12-01,47.1257933893
2020-12-02,46.415354293
2020-12-03,46.622565696
2020-12-04,46.1563400391
2020-12-07,45.8455229344
2020-12-08,46.2895473696
2020-12-09,45.8825249707
2020-12-10,45.8677241562
2020-12-11,45.9639294505
2020-12-14,45.8233217127
2020-12-15,45.3200940195
2020-12-16,45.512504608
2020-12-17,46.2377445189
2020-12-18,45.9417282287
2020-12-21,45.5347058298
2020-12-22,45.2830919832
2020-12-23,45.5939090878
2020-12-24,45.7197160111
2020-12-28,46.1341388173
2020-12-29,46.0971367811
2020-12-30,45.5347058298
2020-12-31,46.0527343375
2021-01-04,45.4755025718
2021-01-05,45.7345168256
2021-01-06,45.3792972775
2021-01-07,45.0610797656
2021-01-08,44.5504516651
2021-01-11,43.9362178631
2021-01-12,43.3367848756
2021-01-13,43.7660084963
2021-01-14,43.699404831
2021-01-15,43.6846040165
2021-01-19,43.262780803
2021-01-20,42.6559474083
2021-01-21,42.8409575896
2021-01-22,43.144374287
2021-01-25,44.284037004
2021-01-26,45.0832809873
2021-01-27,46.1489396318
2021-01-28,44.5282504433
2021-01-29,43.6180003512
2021-02-01,43.5291954641
2021-02-02,43.2553803958
2021-02-03,42.9297624766
2021-02-04,42.8261567751
2021-02-05,42.9445632911
2021-02-08,42.7299514808
2021-02-09,42.6559474083
2021-02-10,43.0037665492
2021-02-11,42.182321344
2021-02-12,42.4635368197
2021-02-16,42.0787156425
2021-02-17,42.9445632911
2021-02-18,44.0546243791
2021-02-19,42.8557584041
2021-02-22,43.8548133833
2021-02-23,43.8696141978
2021-02-24,43.3737869118
2021-02-25,43.4699922061
2021-02-26,42.707750259
2021-03-01,42.5375408922
2021-03-02,42.7767257997
2021-03-03,42.8514710833
2021-03-04,43.1280286326
2021-03-05,44.2791059999
2021-03-08,44.3837493969
2021-03-09,44.0922427909
2021-03-10,44.6453578895
2021-03-11,44.2940550566
2021-03-12,45.3255399702
2021-03-15,44.8621192119
2021-03-16,45.1162531761
2021-03-17,45.1312022328
2021-03-18,45.3180654418
2021-03-19,45.4526069523
2021-03-22,46.633582433
2021-03-23,46.7830730002
2021-03-24,45.9758239374
2021-03-25,46.8877163973
2021-03-26,47.6202201765
2021-03-29,48.547061693
2021-03-30,47.6575928183
2021-03-31,47.3137645137
2021-04-01,47.3436626272
2021-04-05,47.5678984779
2021-04-06,47.8519305556
2021-04-07,47.590322063
2021-04-08,47.7323381018
2021-04-09,46.8353946987
2021-04-12,47.3959843257
2021-04-13,47.1493248898
2021-04-14,46.7755984719
2021-04-15,47.0671050779
2021-04-16,47.3511371555
2021-04-19,47.6127456481
2021-04-20,48.0014211228
2021-04-21,48.2406060303
2021-04-22,47.8145579138
2021-04-23,47.298815457
2021-04-26,46.6709550748
2021-04-27,46.4392446957
2021-04-28,46.3869229972
2021-04-29,46.8877163973
2021-04-30,46.6560060181
2021-05-03,47.007308851
2021-05-04,46.7008531883
2021-05-05,47.1418503615
2021-05-06,50.4754900097
2021-05-07,50.0419673648
2021-05-10,50.9837579381
2021-05-11,50.191457932
2021-05-12,49.6458173618
2021-05-13,50.5950824634
2021-05-14,49.7355117021
2021-05-17,49.5710720782
2021-05-18,49.3617852841
2021-05-19,49.3617852841
2021-05-20,49.5710720782
2021-05-21,49.7056135887
2021-05-24,49.4066324543
2021-05-25,49.5112758513
2021-05-26,49.3991579259
2021-05-27,48.9880588662
2021-05-28,49.3842088692
2021-06-01,49.3615866938
2021-06-02,50.1005777565
2021-06-03,50.3192587852
2021-06-04,50.2438515339
2021-06-07,50.0779555811
2021-06-08,49.7537044005
2021-06-09,48.8638988353
2021-06-10,49.2409350918
2021-06-11,49.13536494
2021-06-14,49.3088016179
2021-06-15,48.9166839112
2021-06-16,48.8488173851
2021-06-17,48.6602992569
2021-06-18,47.9514710947
2021-06-21,48.3888331522
2021-06-22,48.200315024
2021-06-23,47.559353388
2021-06-24,47.8383602178
2021-06-25,48.2078557491
2021-06-28,48.5698105553
2021-06-29,48.2078557491
2021-06-30,48.5094847543
2021-07-01,48.2380186496
2021-07-02,48.2757222753
2021-07-06,48.0570412465
2021-07-07,48.3888331522
2021-07-08,48.260640825
2021-07-09,48.4717811286
2021-07-12,48.0872041471
2021-07-13,47.6272199142
2021-07-14,47.6649235398
2021-07-15,48.1776928486
2021-07-16,48.4566996784
2021-07-19,48.8714395605
2021-07-20,48.5622698302
2021-07-21,47.7403307911
2021-07-22,47.3331316342
2021-07-23,47.8308194927
2021-07-26,47.6950864404
2021-07-27,48.0419597963
2021-07-28,47.4688646865
2021-07-29,47.5518126629
2021-07-30,47.7780344168
2021-08-02,47.8232787675
2021-08-03,47.966552545
2021-08-04,46.7675772495
2021-08-05,47.1370727808
2021-08-06,47.672464265
2021-08-09,47.9213081942
2021-08-10,48.4039146025
2021-08-11,48.6075141809
2021-08-12,48.5698105553
2021-08-13,49.4445346703
2021-08-16,49.7838673011
2021-08-17,50.5153176386
2021-08-18,49.3917495944
2021-08-19,49.9422225288
2021-08-20,49.8894374529
2021-08-23,49.5651862723
2021-08-24,49.0071726128
2021-08-25,48.2455593748
2021-08-26,47.672464265
2021-08-27,47.7177086157
2021-08-30,47.6272199142
2021-08-31,48.0495005214
2021-09-01,48.1636504276
2021-09-02,48.2930203213
2021-09-03,48.2778003338
2021-09-07,46.9841013968
2021-09-08,47.9810105777
2021-09-09,47.9429606089
2021-09-10,47.7451007715
2021-09-13,48.2473603588
2021-09-14,48.4604401838
2021-09-15,48.6126400587
2021-09-16,48.3539002713
2021-09-17,48.3691202588
2021-09-20,48.2397503651
2021-09-21,47.7755407465
2021-09-22,48.1103804714
2021-09-23,48.0571105152
2021-09-24,48.5365401212
2021-09-27,48.7039599837
2021-09-28,48.7039599837
2021-09-29,49.6932591709
2021-09-30,48.6430800337
2021-10-01,48.605030065
2021-10-04,49.1072896523
2021-10-05,48.7191799712
2021-10-06,49.0083597336
2021-10-07,48.0266705402
2021-10-08,47.7070508028
2021-10-11,47.760320759
2021-10-12,47.4559210091
2021-10-13,46.946051428
2021-10-14,47.3037211342
2021-10-15,47.0221513655
2021-10-18,46.7862415593
2021-10-19,46.8014615468
2021-10-20,47.1895712279
2021-10-21,46.9384414343
2021-10-22,47.2732811592
2021-10-25,46.976491403
2021-10-26,46.8775614843
2021-10-27,46.6492616719
2021-10-28,46.946051428
2021-10-29,46.6492616719
2021-11-01,47.3037211342
2021-11-02,47.5852909028
2021-11-03,48.2017003964
2021-11-04,47.8744706652
2021-11-05,47.6081208841
2021-11-08,47.3722110779
2021-11-09,47.8973006465
2021-11-10,48.3386802838
2021-11-11,48.1408204464
2021-11-12,48.1103804714
2021-11-15,48.63547004
2021-11-16,48.2093103901
2021-11-17,47.912520634
2021-11-18,47.4939709778
2021-11-19,47.128691278
2021-11-22,47.4787509904
2021-11-23,48.2321403713
2021-11-24,48.0951604839
2021-11-26,48.4300002088
2021-11-29,48.605030065
2021-11-30,46.9993213843
2021-12-01,46.8840893116
2021-12-02,47.5754817477
2021-12-03,48.397470533
2021-12-06,48.8430345474
2021-12-07,48.4589276384
2021-12-08,47.6446209914
2021-12-09,47.6523031295
2021-12-10,48.1055492822
2021-12-13,48.7662131656
2021-12-14,48.6817096456
2021-12-15,48.781577442
2021-12-16,50.533104947
2021-12-17,49.5113805691
2021-12-20,49.4499234636
2021-12-21,48.1285956967
2021-12-22,48.228463493
2021-12-23,48.2976027367
2021-12-27,48.5972061257
2021-12-28,49.1272736601
2021-12-29,49.081180831
2021-12-30,49.1119093837
2021-12-31,49.4883341545
2022-01-03,49.6880697472
2022-01-04,50.1720444525
2022-01-05,50.448601427
2022-01-06,50.6713834342
2022-01-07,51.1630402777
2022-01-10,51.4549615286
2022-01-11,51.1476760014
2022-01-12,50.9940332378
2022-01-13,51.3474115941
2022-01-14,51.8774791285
2022-01-18,51.4626436667
2022-01-19,51.1630402777
2022-01-20,50.8019797833
2022-01-21,51.1707224159
2022-01-24,50.8557547505
2022-01-25,50.8480726124
2022-01-26,49.7802554054
2022-01-27,50.064494518
2022-01-28,50.1336337616
2022-01-31,48.397470533
2022-02-01,48.5741597111
2022-02-02,48.697073922
2022-02-03,48.7585310274
2022-02-04,47.3066069115
2022-02-07,47.4525675369
2022-02-08,47.3987925696
2022-02-09,47.3680640169
2022-02-10,48.8430345474
2022-02-11,49.0504522783
2022-02-14,49.7418447145
2022-02-15,49.6189305036
2022-02-16,49.4115127727
2022-02-17,49.8109839581
2022-02-18,50.7558869542
2022-02-22,50.7942976451
2022-02-23,51.0631724814
2022-02-24,49.0043594492
2022-02-25,50.4562835652
2022-02-28,49.5651555363
2022-03-01,49.1000461631
2022-03-02,49.317097204
2022-03-03,50.1775495444
2022-03-04,50.3480896479
2022-03-07,51.1155201136
2022-03-08,48.5496667382
2022-03-09,48.2085865312
2022-03-10,47.2938714306
2022-03-11,46.3946599757
2022-03-14,46.7047328912
2022-03-15,47.5341779401
2022-03-16,47.2551123161
2022-03-17,47.3171268992
2022-03-18,47.1000758584
2022-03-21,47.2473604933
2022-03-22,47.3481341908
2022-03-23,47.7357253351
2022-03-24,47.8985136157
2022-03-25,48.696951373
2022-03-28,48.8054768935
2022-03-29,49.4953891303
2022-03-30,49.6659292339
2022-03-31,49.9915057951
2022-04-01,50.8597099584
2022-04-04,50.6271552718
2022-04-05,50.9992427703
2022-04-06,51.5883813097
2022-04-07,52.04573886
2022-04-08,52.3713154212
2022-04-11,52.6038701078
2022-04-12,52.6736365138
2022-04-13,52.6813883367
2022-04-14,52.6193737536
2022-04-18,52.4178263586
2022-04-19,52.9449503148
2022-04-20,53.4488188025
2022-04-21,54.0457091647
2022-04-22,53.7433880722
2022-04-25,53.689125312
2022-04-26,52.9139430233
2022-04-27,53.4953297398
2022-04-28,53.9139281757
2022-04-29,53.0999867726
2022-05-02,52.2240307864
2022-05-03,51.9139578709
2022-05-04,52.596118285
2022-05-05,54.4410521319
2022-05-06,56.3790078536
2022-05-09,57.7743359731
2022-05-10,56.5340443113
2022-05-11,56.1076940525
2022-05-12,56.5262924884
2022-05-13,56.5960588944
2022-05-16,56.7123362377
2022-05-17,56.9293872785
2022-05-18,53.7356362493
2022-05-19,52.7123956283
2022-05-20,52.5108482332
2022-05-23,53.0767313039
2022-05-24,54.6115922354
2022-05-25,54.3635339031
2022-05-26,54.1697383309
2022-05-27,54.1154755707
2022-05-31,54.5108185379
2022-06-01,53.9324129498
2022-06-02,53.2914770278
2022-06-03,52.963192775
2022-06-06,53.5025169045
2022-06-07,53.9402292415
2022-06-08,53.9011477828
2022-06-09,53.6666590309
2022-06-10,54.3857578702
2022-06-13,53.8229848655
2022-06-14,53.4165376955
2022-06-15,52.9944579419
2022-06-16,52.8928461494
2022-06-17,52.7912343569
2022-06-21,53.8229848655
2022-06-22,53.0882534427
2022-06-23,54.1825342852
2022-06-24,55.2768151276
2022-06-27,55.4644061292
2022-06-28,55.3940595036
2022-06-29,55.9802813835
2022-06-30,55.761425215
2022-07-01,56.1053420512
2022-07-05,56.4883403461
2022-07-06,56.8635223492
2022-07-07,56.9338689748
2022-07-08,56.6837476394
2022-07-11,56.8713386409
2022-07-12,57.0511133508
2022-07-13,57.7545796066
2022-07-14,56.9495015583
2022-07-15,56.6290335973
2022-07-18,56.0506280091
2022-07-19,56.2382190107
2022-07-20,55.1126730013
2022-07-21,54.9016331245
2022-07-22,55.6050993804
2022-07-25,56.3554633866
2022-07-26,56.9885830169
2022-07-27,56.4414425957
2022-07-28,57.2621532275
2022-07-29,57.7780284818
2022-08-01,58.4189644038
2022-08-02,57.7389470232
2022-08-03,57.8092936488
2022-08-04,57.6998655645
2022-08-05,58.6534531558
2022-08-08,58.3720666535
2022-08-09,58.7785138235
2022-08-10,59.0208188672
2022-08-11,58.9270233664
2022-08-12,59.1067980762
2022-08-15,59.2865727861
2022-08-16,59.3256542447
2022-08-17,59.1927772853
2022-08-18,59.3334705365
2022-08-19,59.9275087081
2022-08-22,59.1067980762
2022-08-23,59.552326705
2022-08-24,59.4819800794
2022-08-25,59.2787564943
2022-08-26,57.7233144397
2022-08-29,58.0047009421
2022-08-30,57.2152554771
2022-08-31,57.3168672697
2022-09-01,57.7896486879
2022-09-02,57.2853485084
2022-09-06,56.9465218254
2022-09-07,57.6556939527
2022-09-08,56.5367779296
2022-09-09,56.781048329
2022-09-12,57.2380703666
2022-09-13,55.8039667313
2022-09-14,55.5596963319
2022-09-15,55.4257415967
2022-09-16,56.0088386792
2022-09-19,56.3240262914
2022-09-20,56.3161466011
2022-09-21,57.4508220048
2022-09-22,58.0024003261
2022-09-23,57.5532579788
2022-09-26,57.4665813854
2022-09-27,56.7337701872
2022-09-28,57.3168672697
2022-09-29,56.3555450526
2022-09-30,54.8899226561
2022-10-03,56.0009589889
2022-10-04,56.8283264708
2022-10-05,56.6470935938
2022-10-06,55.1893508876
2022-10-07,54.8820429658
2022-10-10,55.8276058022
2022-10-11,56.702251426
2022-10-12,56.7574092581
2022-10-13,57.6399345721
2022-10-14,56.7180108066
2022-10-17,56.9071233739
2022-10-18,57.9078440424
2022-10-19,57.9787612552
2022-10-20,56.5446576199
2022-10-21,56.9228827545
2022-10-24,57.6478142624
2022-10-25,58.3806254607
2022-10-26,58.1915128934
2022-10-27,59.3104289165
2022-10-28,60.5081418427
2022-10-31,60.5317809136
2022-11-01,59.8777666184
2022-11-02,59.7438118832
2022-11-03,54.7717273015
2022-11-04,55.0475164622
2022-11-07,56.1743121756
2022-11-08,56.2767481496
2022-11-09,55.9458011568
2022-11-10,55.9615605374
2022-11-11,54.3541037154
2022-11-14,54.653531947
2022-11-15,54.6456522567
2022-11-16,55.457260358
2022-11-17,55.1814711973
2022-11-18,55.6384932349
2022-11-21,56.5840560714
2022-11-22,56.7574092581
2022-11-23,57.1356343927
2022-11-25,57.3641454115
2022-11-28,57.301107889
2022-11-29,57.0489577993
2022-11-30,57.947242494
2022-12-01,58.145827972
2022-12-02,58.6462633767
2022-12-05,58.2649792588
2022-12-06,58.0425635234
2022-12-07,58.6939238914
2022-12-08,58.3523568692
2022-12-09,57.4626939275
2022-12-12,58.8130751782
2022-12-13,58.5112252516
2022-12-14,58.5588857663
2022-12-15,57.5977320526
2022-12-16,56.6286349197
2022-12-19,56.8033901404
2022-12-20,56.3823889269
2022-12-21,57.0416927141
2022-12-22,56.9304848464
2022-12-23,57.3355992216
2022-12-27,57.7248267585
2022-12-28,56.970201942
2022-12-29,56.7716164639
2022-12-30,56.5889178241
2023-01-03,56.6127480815
2023-01-04,56.1838034489
2023-01-05,56.1281995151
2023-01-06,57.5500715379
2023-01-09,56.7001256918
2023-01-10,56.1996902871
2023-01-11,56.255294221
2023-01-12,55.7945759119
2023-01-13,55.603933853
2023-01-17,55.3815181176
2023-01-18,53.4830409475
2023-01-19,53.4671541092
2023-01-20,53.6180790725
2023-01-23,53.451267271
2023-01-24,53.7531171976
2023-01-25,54.0311368669
2023-01-26,53.6339659108
2023-01-27,53.6975132638
2023-01-30,54.0867408007
2023-01-31,54.4759683377
2023-02-01,54.2217789258
2023-02-02,53.7213435211
2023-02-03,53.7054566829
2023-02-06,54.8175353599
2023-02-07,54.0152500286
2023-02-08,53.3797764989
2023-02-09,53.324172565
2023-02-10,53.7690040359
2023-02-13,54.3170999553
2023-02-14,53.3797764989
2023-02-15,53.3638896606
2023-02-16,53.0938134105
2023-02-17,54.3170999553
2023-02-21,54.7381011687
2023-02-22,54.1741184111
2023-02-23,54.1820618302
2023-02-24,53.7610606167
2023-02-27,53.6260224917
2023-02-28,52.8475674177
2023-03-01,52.3025818878
2023-03-02,52.5911036389
2023-03-03,52.3666978325
2023-03-06,52.1743499984
2023-03-07,51.7255383855
2023-03-08,51.8697992611
2023-03-09,51.3889296758
2023-03-10,51.2045963348
2023-03-13,51.5011325791
2023-03-14,51.8136978095
2023-03-15,52.3025818878
2023-03-16,52.0701615883
2023-03-17,51.8858282472
2023-03-20,52.1102340537
2023-03-21,52.2144224638
2023-03-22,51.6854659201
2023-03-23,51.773625344
2023-03-24,52.4708862426
2023-03-27,52.7594079938
2023-03-28,53.1280746758
2023-03-29,53.2883645375
2023-03-30,53.42461092
2023-03-31,53.6650457126
2023-04-03,53.7852631089
2023-04-04,53.9295239845
2023-04-05,54.522596473
2023-04-06,54.4905385006
2023-04-10,54.3222341458
2023-04-11,54.803103731
2023-04-12,54.7950892379
2023-04-13,54.3783355974
2023-04-14,53.697103685
2023-04-17,54.1940022564
2023-04-18,54.3062051596
2023-04-19,53.977610943
2023-04-20,53.8894515191
2023-04-21,53.977610943
2023-04-24,54.1940022564
2023-04-25,54.9393501135
2023-04-26,54.8672196757
2023-04-27,55.532422602
2023-04-28,55.9171182702
2023-05-01,56.7345965651
2023-05-02,57.0471617955
2023-05-03,57.3276690535
2023-05-04,56.4060023485
2023-05-05,56.3819588692
2023-05-08,57.00708933
2023-05-09,56.4701182932
2023-05-10,56.542248731
2023-05-11,56.6624661273
2023-05-12,56.7506255512
2023-05-15,56.1976255282
2023-05-16,55.7007269568
2023-05-17,55.4282341918
2023-05-18,55.3400747679
2023-05-19,55.5644805743
2023-05-22,54.7710457587
2023-05-23,54.9233211273
2023-05-24,54.9313356204
2023-05-25,54.4424515421
2023-05-26,54.2340747218
2023-05-30,53.2242485928
2023-05-31,53.9856254361
2023-06-01,53.387312379
2023-06-02,54.4869147542
2023-06-05,54.5758531816
2023-06-06,54.0341373056
2023-06-07,53.6702982844
2023-06-08,53.8239192045
2023-06-09,54.3009525878
2023-06-12,52.8779377493
2023-06-13,53.0234733578
2023-06-14,53.4762508064
2023-06-15,53.3145445748
2023-06-16,53.5975304802
2023-06-20,53.0073027346
2023-06-21,52.748572764
2023-06-22,52.9992174231
2023-06-23,52.6838902713
2023-06-26,53.039643981
2023-06-27,53.929028255
2023-06-28,52.9992174231
