date,DFS
2019-12-19,76.4865031246
2019-12-20,76.8232138659
2019-12-23,75.6181438445
2019-12-24,75.5649789906
2019-12-26,75.7510559792
2019-12-27,75.2725722942
2019-12-30,74.900418317
2019-12-31,75.1573817774
2020-01-02,75.5827006085
2020-01-03,74.3244657332
2020-01-06,73.013066004
2020-01-07,72.2067323867
2020-01-08,72.9864835771
2020-01-09,73.9257293291
2020-01-10,73.2611686555
2020-01-13,73.4383848351
2020-01-14,73.5801577788
2020-01-15,73.8282604303
2020-01-16,74.1118063177
2020-01-17,74.8206710362
2020-01-21,74.1472495536
2020-01-22,75.6181438445
2020-01-23,76.0700451025
2020-01-24,67.5991117166
2020-01-27,65.4902391791
2020-01-28,66.6598659646
2020-01-29,67.1649320765
2020-01-30,67.6699981884
2020-01-31,66.5712578748
2020-02-03,66.5358146389
2020-02-04,67.1649320765
2020-02-05,68.5649398955
2020-02-06,67.6522765705
2020-02-07,66.7130308185
2020-02-10,67.1915145035
2020-02-11,67.1206280316
2020-02-12,67.3775914921
2020-02-13,67.5193644358
2020-02-14,67.7143022333
2020-02-18,66.7661956724
2020-02-19,67.3421482561
2020-02-20,67.5471336201
2020-02-21,67.1282504851
2020-02-24,65.1942581384
2020-02-25,61.9323171297
2020-02-26,61.4956091804
2020-02-27,58.9823103704
2020-02-28,58.4475659428
2020-03-02,60.4974195821
2020-03-03,57.3156902376
2020-03-04,59.436843134
2020-03-05,57.5474128229
2020-03-06,55.7738438045
2020-03-09,48.8043414307
2020-03-10,51.4156767191
2020-03-11,47.4140059188
2020-03-12,39.9988831887
2020-03-13,46.1306192924
2020-03-16,33.7512857922
2020-03-17,32.8600450795
2020-03-18,24.0634992445
2020-03-19,25.2488493925
2020-03-20,22.5038279972
2020-03-23,23.751564995
2020-03-24,30.106111277
2020-03-25,33.3769646929
2020-03-26,37.1736501292
2020-03-27,34.2325557771
2020-03-30,33.5017383926
2020-03-31,31.7905562241
2020-04-01,28.1008196733
2020-04-02,27.6195496884
2020-04-03,25.427097535
2020-04-06,29.8209142489
2020-04-07,31.1934249466
2020-04-08,33.1719793289
2020-04-09,34.9455483473
2020-04-13,32.2450889877
2020-04-14,31.6657825244
2020-04-15,29.3931187068
2020-04-16,28.2434181874
2020-04-17,31.2290745751
2020-04-20,31.3894979034
2020-04-21,30.5695564477
2020-04-22,31.3271110535
2020-04-23,31.0330016183
2020-04-24,32.2896510233
2020-04-27,33.3680522857
2020-04-28,35.7031029532
2020-04-29,40.9168611228
2020-04-30,38.2966134273
2020-05-01,36.8706282869
2020-05-04,36.8706282869
2020-05-05,36.6299932944
2020-05-06,34.8831614974
2020-05-07,36.0774240525
2020-05-08,38.0738032491
2020-05-11,36.0595992383
2020-05-12,34.9366359402
2020-05-13,32.4322495373
2020-05-14,34.9633731616
2020-05-15,33.8671470849
2020-05-18,36.5943436659
2020-05-19,35.4268183322
2020-05-20,36.9419275439
2020-05-21,36.707718786
2020-05-22,36.4554939698
2020-05-26,39.7073924929
2020-05-27,44.6798245837
2020-05-28,44.5627202047
2020-05-29,42.7971464914
2020-06-01,44.8960172833
2020-06-02,47.1930647165
2020-06-03,51.4718785627
2020-06-04,52.4807778275
2020-06-05,54.6066727069
2020-06-08,55.21021066
2020-06-09,53.0122515474
2020-06-10,49.5081282081
2020-06-11,44.5086720298
2020-06-12,47.7335464655
2020-06-15,49.1387990129
2020-06-16,50.3728990065
2020-06-17,49.6162245579
2020-06-18,48.4902209141
2020-06-19,48.4001406226
2020-06-22,48.661373468
2020-06-23,49.4180479166
2020-06-24,45.7697961108
2020-06-25,46.8957997546
2020-06-26,43.8420778727
2020-06-29,44.4275997675
2020-06-30,45.121218012
2020-07-01,43.436716561
2020-07-02,44.0042223974
2020-07-06,45.5896355278
2020-07-07,43.373660357
2020-07-08,43.8510859019
2020-07-09,41.8422954015
2020-07-10,43.5808450274
2020-07-13,43.4006844444
2020-07-14,42.8061545205
2020-07-15,45.3554267699
2020-07-16,45.301378595
2020-07-17,44.1303348055
2020-07-20,42.7791304331
2020-07-21,44.1483508638
2020-07-22,45.6707077902
2020-07-23,46.5084545011
2020-07-24,45.77880414
2020-07-27,46.6255588801
2020-07-28,45.1392340703
2020-07-29,46.6886150841
2020-07-30,45.4094749448
2020-07-31,44.5266880881
2020-08-03,44.5897442922
2020-08-04,43.8871180185
2020-08-05,45.4455070614
2020-08-06,45.1392340703
2020-08-07,46.2922618015
2020-08-10,48.4361727392
2020-08-11,50.2287705401
2020-08-12,49.084750838
2020-08-13,48.1298997481
2020-08-14,48.9135982842
2020-08-17,47.3732252995
2020-08-18,45.8869004898
2020-08-19,46.1661493934
2020-08-20,45.3756642533
2020-08-21,45.0394809178
2020-08-24,47.6017430963
2020-08-25,47.4472804827
2020-08-26,46.8203439922
2020-08-27,48.8010998607
2020-08-28,49.2917458098
2020-08-31,48.2286795868
2020-09-01,48.1287331897
2020-09-02,48.7738417524
2020-09-03,50.3548120327
2020-09-04,51.8994381687
2020-09-08,50.0731449138
2020-09-09,50.0095426612
2020-09-10,49.1281971601
2020-09-11,49.7369615784
2020-09-14,52.6899233089
2020-09-15,51.8358359161
2020-09-16,53.8075057485
2020-09-17,54.0982589035
2020-09-18,53.6348710627
2020-09-21,49.991370589
2020-09-22,49.5370687843
2020-09-23,48.3649701282
2020-09-24,48.2831958033
2020-09-25,49.1827133766
2020-09-28,51.2997597865
2020-09-29,50.5547048268
2020-09-30,52.4991165509
2020-10-01,53.5258386295
2020-10-02,55.3521318844
2020-10-05,57.3964900056
2020-10-06,55.5156805341
2020-10-07,57.8962219907
2020-10-08,59.4317620906
2020-10-09,58.9592882137
2020-10-12,58.7230512753
2020-10-13,58.2687494706
2020-10-14,58.4504701925
2020-10-15,58.6867071309
2020-10-16,59.4953643433
2020-10-19,57.7508454132
2020-10-20,57.242027392
2020-10-21,55.0613787294
2020-10-22,60.1132147977
2020-10-23,61.785045439
2020-10-26,59.858805787
2020-10-27,59.2954715492
2020-10-28,56.8149836956
2020-10-29,58.1597170375
2020-10-30,59.0683206469
2020-11-02,61.0672485875
2020-11-03,63.0207463477
2020-11-04,61.6669269697
2020-11-05,62.2393472437
2020-11-06,61.7032711141
2020-11-09,69.2265089999
2020-11-10,69.3627995413
2020-11-11,67.4638179977
2020-11-12,66.6824188936
2020-11-13,69.6081225159
2020-11-16,70.6621027028
2020-11-17,70.0533382845
2020-11-18,69.526348191
2020-11-19,70.147771913
2020-11-20,68.3566094202
2020-11-23,71.390619357
2020-11-24,74.5708466402
2020-11-25,72.4598337022
2020-11-27,72.0760131681
2020-11-30,69.6085954483
2020-12-01,73.2457519389
2020-12-02,74.6530938975
2020-12-03,73.876314245
2020-12-04,75.5760908964
2020-12-07,75.3476262927
2020-12-08,74.8906970854
2020-12-09,76.0238815196
2020-12-10,76.9103241819
2020-12-11,76.2706232916
2020-12-14,75.5121208074
2020-12-15,78.0069542795
2020-12-16,78.9116741101
2020-12-17,79.9443341187
2020-12-18,78.5826850808
2020-12-21,79.5330978321
2020-12-22,79.3594647333
2020-12-23,80.7576681078
2020-12-24,80.6845594346
2020-12-28,80.6845594346
2020-12-29,80.4378176626
2020-12-30,81.6075564335
2020-12-31,82.7316022836
2021-01-04,81.890852542
2021-01-05,82.9143739665
2021-01-06,87.2369242681
2021-01-07,89.1468883548
2021-01-08,88.7447906523
2021-01-11,87.0267368327
2021-01-12,87.1181226742
2021-01-13,88.6351276426
2021-01-14,89.9510837597
2021-01-15,89.3387986219
2021-01-19,90.5359531452
2021-01-20,91.2853170452
2021-01-21,86.1220170021
2021-01-22,84.3217159251
2021-01-25,81.3882304139
2021-01-26,79.341187565
2021-01-27,75.1008845207
2021-01-28,78.4547449027
2021-01-29,76.3437319647
2021-02-01,75.1100231049
2021-02-02,77.9795385271
2021-02-03,79.779839604
2021-02-04,83.6180449458
2021-02-05,84.8426152215
2021-02-08,86.2134028436
2021-02-09,84.6781207069
2021-02-10,85.3269601813
2021-02-11,84.7786451325
2021-02-12,85.6468106265
2021-02-16,87.6390219705
2021-02-17,84.2029143312
2021-02-18,82.8806439208
2021-02-19,86.2414145473
2021-02-22,87.591232258
2021-02-23,87.5085903573
2021-02-24,89.9511176433
2021-02-25,87.2331173551
2021-02-26,86.3791510484
2021-03-01,89.8684757426
2021-03-02,88.6472120996
2021-03-03,88.8492256346
2021-03-04,87.6004146914
2021-03-05,90.0062122437
2021-03-08,89.9143879096
2021-03-09,89.5562730068
2021-03-10,91.4662191552
2021-03-11,93.9087464412
2021-03-12,93.9087464412
2021-03-15,92.4854692633
2021-03-16,90.557158248
2021-03-17,90.9795501847
2021-03-18,87.8575228267
2021-03-19,87.0311038202
2021-03-22,86.9392794862
2021-03-23,84.4600224666
2021-03-24,85.3323536401
2021-03-25,88.1054485287
2021-03-26,89.0328743027
2021-03-29,86.3883334818
2021-03-30,87.4718606237
2021-03-31,87.2239349217
2021-04-01,89.2532527044
2021-04-05,90.8142663834
2021-04-06,90.8326312502
2021-04-07,90.7224420494
2021-04-08,91.3835772546
2021-04-09,91.9896178594
2021-04-12,92.2375435613
2021-04-13,91.6315029565
2021-04-14,93.0364152676
2021-04-15,93.6608207392
2021-04-16,93.9087464412
2021-04-19,92.3844624958
2021-04-20,88.8859553682
2021-04-21,90.3551447131
2021-04-22,91.3652123878
2021-04-23,94.4321451453
2021-04-26,97.5082603362
2021-04-27,98.949902381
2021-04-28,102.4024973415
2021-04-29,105.0194908622
2021-04-30,104.6797408262
2021-05-03,105.2674165641
2021-05-04,105.9836463698
2021-05-05,106.7641532093
2021-05-06,108.1047884865
2021-05-07,109.6933494657
2021-05-10,109.0322142605
2021-05-11,105.037855729
2021-05-12,103.1738217476
2021-05-13,105.3500584648
2021-05-14,107.2691870466
2021-05-17,108.4720858228
2021-05-18,105.8091801351
2021-05-19,105.6989909342
2021-05-20,105.477766919
2021-05-21,105.0537542232
2021-05-24,105.8003852745
2021-05-25,105.3579372441
2021-05-26,106.427186651
2021-05-27,108.7869094799
2021-05-28,108.086366765
2021-06-01,111.4231623278
2021-06-02,111.5614273373
2021-06-03,112.9901657689
2021-06-04,113.7275791529
2021-06-07,113.9211501662
2021-06-08,114.4742102042
2021-06-09,113.4049607974
2021-06-10,112.6214590769
2021-06-11,113.515572805
2021-06-14,111.2480266491
2021-06-15,113.3865254628
2021-06-16,112.5200647366
2021-06-17,108.086366765
2021-06-18,105.1828015654
2021-06-21,108.8145624818
2021-06-22,108.943609824
2021-06-23,109.865376554
2021-06-24,111.1927206453
2021-06-25,113.9027148316
2021-06-28,109.7271115445
2021-06-29,107.7360954076
2021-06-30,109.035786497
2021-07-01,110.326259919
2021-07-02,110.7963609514
2021-07-06,108.5564677974
2021-07-07,109.0542218316
2021-07-08,106.2428333049
2021-07-09,112.8242477575
2021-07-12,116.6864503564
2021-07-13,115.4605006054
2021-07-14,113.3127841244
2021-07-15,113.8474088278
2021-07-16,111.0083672993
2021-07-19,107.5886127308
2021-07-20,111.7918690198
2021-07-21,115.7278129571
2021-07-22,114.2622038563
2021-07-23,113.3865254628
2021-07-26,114.9811819058
2021-07-27,114.7599578906
2021-07-28,113.6722731491
2021-07-29,115.6725069533
2021-07-30,114.5940398792
2021-08-02,114.1884625179
2021-08-03,116.1518256529
2021-08-04,116.2532199932
2021-08-05,117.1565513887
2021-08-06,119.8849809096
2021-08-09,119.313485537
2021-08-10,121.7100790351
2021-08-11,123.1664704686
2021-08-12,123.7564011758
2021-08-13,124.7887799134
2021-08-16,124.2265022081
2021-08-17,121.0464069895
2021-08-18,119.497838883
2021-08-19,116.4164713479
2021-08-20,117.7582079623
2021-08-23,118.8501039657
2021-08-24,119.6551459343
2021-08-25,121.9499782127
2021-08-26,120.5434681066
2021-08-27,123.5137953702
2021-08-30,117.7397012504
2021-08-31,118.6465301346
2021-09-01,115.4541223279
2021-09-02,114.7971340547
2021-09-03,113.8070249668
2021-09-07,112.1876876736
2021-09-08,109.8003218356
2021-09-09,111.3178722133
2021-09-10,111.4936859765
2021-09-13,113.4091306605
2021-09-14,111.3548856371
2021-09-15,114.1493991374
2021-09-16,115.0192145978
2021-09-17,114.4084931043
2021-09-20,111.4844326206
2021-09-21,113.6589712715
2021-09-22,115.3153219885
2021-09-23,118.6557834905
2021-09-24,120.3028808516
2021-09-27,121.4317902789
2021-09-28,119.3682918995
2021-09-29,117.4991139954
2021-09-30,113.6774779834
2021-10-01,117.6934344706
2021-10-04,116.5737783992
2021-10-05,117.9617817934
2021-10-06,117.0456995533
2021-10-07,117.7767146742
2021-10-08,118.7668237621
2021-10-11,116.3331911443
2021-10-12,117.8785015898
2021-10-13,113.8532917467
2021-10-14,117.3510603
2021-10-15,119.6181325105
2021-10-18,120.3398942755
2021-10-19,121.3762701431
2021-10-20,123.0603809281
2021-10-21,115.5188958197
2021-10-22,115.8335099224
2021-10-25,114.6120669355
2021-10-26,113.8347850347
2021-10-27,106.8207412161
2021-10-28,106.2747932144
2021-10-29,104.8590297524
2021-11-01,106.0989794512
2021-11-02,106.126739519
2021-11-03,107.1816220986
2021-11-04,105.9324190439
2021-11-05,107.7738368801
2021-11-08,108.0236774911
2021-11-09,108.0884509828
2021-11-10,108.6714124084
2021-11-11,109.6522681403
2021-11-12,110.5220836006
2021-11-15,109.3561607495
2021-11-16,108.4863452892
2021-11-17,106.7652210804
2021-11-18,106.8855147079
2021-11-19,105.8398854843
2021-11-22,107.4962362013
2021-11-23,110.919977907
2021-11-24,111.0407754032
2021-11-26,106.4597626606
2021-11-29,105.2982482736
2021-11-30,100.2154613158
2021-12-01,98.6172175192
2021-12-02,102.2968950974
2021-12-03,100.9774147537
2021-12-06,103.9787679299
2021-12-07,106.2832124738
2021-12-08,105.5398432661
2021-12-09,107.1287949476
2021-12-10,108.5040279819
2021-12-13,104.861518864
2021-12-14,107.3518057099
2021-12-15,106.8500314947
2021-12-16,107.5283558967
2021-12-17,106.0323253662
2021-12-20,101.8601656879
2021-12-21,107.0172895664
2021-12-22,106.7292339984
2021-12-23,107.1752555231
2021-12-27,107.9000405006
2021-12-28,107.8535799251
2021-12-29,107.5748164722
2021-12-30,107.6305691628
2021-12-31,107.3796820552
2022-01-03,110.2416535049
2022-01-04,113.6425676302
2022-01-05,112.1000765242
2022-01-06,114.1257576152
2022-01-07,116.7925946479
2022-01-10,118.4930517106
2022-01-11,119.4780159108
2022-01-12,118.7532309333
2022-01-13,120.2399693487
2022-01-14,118.5116359408
2022-01-18,114.9620479739
2022-01-19,110.1115638936
2022-01-20,108.5319043272
2022-01-21,106.3482572795
2022-01-24,107.1752555231
2022-01-25,110.055811203
2022-01-26,108.9221731612
2022-01-27,105.2053271226
2022-01-28,105.6885171076
2022-01-31,107.556232242
2022-02-01,109.6655423689
2022-02-02,109.1451839235
2022-02-03,107.7327824289
2022-02-04,108.9314652763
2022-02-07,110.0372269728
2022-02-08,114.2558472266
2022-02-09,116.0120569798
2022-02-10,115.9377200591
2022-02-11,115.352316808
2022-02-14,115.3709010382
2022-02-15,118.5023438257
2022-02-16,118.3072094087
2022-02-17,114.8182568524
2022-02-18,115.4992556134
2022-02-22,113.8200805863
2022-02-23,111.9636593063
2022-02-24,110.33112803
2022-02-25,115.6858306164
2022-02-28,115.1540918578
2022-03-01,106.2451354641
2022-03-02,108.3254467476
2022-03-03,106.8794904743
2022-03-04,102.8214841588
2022-03-07,94.5468827753
2022-03-08,96.3473315544
2022-03-09,99.8176266104
2022-03-10,97.7653015773
2022-03-11,97.4574528223
2022-03-14,101.4594866369
2022-03-15,102.8867854099
2022-03-16,106.487682968
2022-03-17,105.99325921
2022-03-18,108.0642417434
2022-03-21,104.6032754376
2022-03-22,107.0380792269
2022-03-23,103.2226204153
2022-03-24,104.3887141841
2022-03-25,105.6480954544
2022-03-28,103.8103316748
2022-03-29,106.6276142202
2022-03-30,105.685410455
2022-03-31,102.7934979084
2022-04-01,102.7281966573
2022-04-04,103.3812091679
2022-04-05,103.3159079168
2022-04-06,103.0826891631
2022-04-07,101.8326366429
2022-04-08,104.0808654292
2022-04-11,103.7077154231
2022-04-12,104.3234129331
2022-04-13,105.1070279457
2022-04-14,104.6499191883
2022-04-18,108.6146380023
2022-04-19,110.7789080372
2022-04-20,110.8442092883
2022-04-21,108.7079255038
2022-04-22,104.8271654412
2022-04-25,105.0790416953
2022-04-26,102.0471978963
2022-04-27,99.8269553605
2022-04-28,108.1948442455
2022-04-29,104.9111241926
2022-05-02,105.6760817049
2022-05-03,107.8030367392
2022-05-04,112.4860693148
2022-05-05,107.6910917374
2022-05-06,103.5584554207
2022-05-09,100.0695028644
2022-05-10,98.1477803334
2022-05-11,97.6067128247
2022-05-12,94.5468827753
2022-05-13,97.8585890788
2022-05-16,96.0861265502
2022-05-17,100.7038578747
2022-05-18,98.0451640818
2022-05-19,97.0936315664
2022-05-20,96.8510840625
2022-05-23,100.8531178771
2022-05-24,97.4108090715
2022-05-25,101.0023778795
2022-05-26,103.9197865839
2022-05-27,105.2518510084
2022-05-31,106.461965873
2022-06-01,104.31377747
2022-06-02,105.7865529253
2022-06-03,103.4507498147
2022-06-06,104.1261627624
2022-06-07,106.1899245468
2022-06-08,103.5445571686
2022-06-09,99.5577446304
2022-06-10,92.0625370585
2022-06-13,86.1714352374
2022-06-14,86.1526737666
2022-06-15,88.8168026157
2022-06-16,83.9857238929
2022-06-17,88.5729034957
2022-06-21,88.629187908
2022-06-22,88.1976740803
2022-06-23,88.2727199634
2022-06-24,93.0287528031
2022-06-27,92.5221930924
2022-06-28,91.2839360217
2022-06-29,89.6704495356
2022-06-30,88.7229952618
2022-07-01,91.6404039663
2022-07-05,91.903064557
2022-07-06,91.6310232309
2022-07-07,93.5071703077
2022-07-08,94.004349283
2022-07-11,93.3383170708
2022-07-12,93.6478813384
2022-07-13,93.4884088369
2022-07-14,93.1600830985
2022-07-15,97.5690287289
2022-07-18,98.7416206519
2022-07-19,102.0811624487
2022-07-20,103.0004745163
2022-07-21,93.80735384
2022-07-22,93.80735384
2022-07-25,93.8261153107
2022-07-26,92.268913237
2022-07-27,94.0793951661
2022-07-28,93.3195556
2022-07-29,94.7454273784
2022-08-01,95.8898770952
2022-08-02,93.9574456061
2022-08-03,96.3964368059
2022-08-04,96.0212073906
2022-08-05,96.0118266552
2022-08-08,96.5090056306
2022-08-09,95.5709320922
2022-08-10,101.2931806764
2022-08-11,101.7903596517
2022-08-12,102.8128598086
2022-08-15,102.090543184
2022-08-16,103.628983787
2022-08-17,101.7997403871
2022-08-18,101.7528367102
2022-08-19,100.2894419903
2022-08-22,96.9217579875
2022-08-23,98.1693957935
2022-08-24,98.4883407966
2022-08-25,100.3658367079
2022-08-26,96.8938844699
2022-08-29,95.2994281431
2022-08-30,95.1673430036
2022-08-31,94.8088261965
2022-09-01,94.3842668195
2022-09-02,93.9030995257
2022-09-06,91.9784303502
2022-09-07,94.2899202913
2022-09-08,95.3371667544
2022-09-09,96.7240607191
2022-09-12,97.4505289863
2022-09-13,92.9407649379
2022-09-14,93.4502361903
2022-09-15,95.2050816149
2022-09-16,95.2050816149
2022-09-19,96.3938478704
2022-09-20,94.62013314
2022-09-21,92.3369471574
2022-09-22,89.6008978394
2022-09-23,88.4310008896
2022-09-26,85.9025139336
2022-09-27,85.8553406695
2022-09-28,88.2894810973
2022-09-29,86.251596088
2022-09-30,85.7798634469
2022-10-03,88.5819553347
2022-10-04,91.8935184748
2022-10-05,91.2142234717
2022-10-06,89.9311106881
2022-10-07,88.1196573465
2022-10-10,86.6855901177
2022-10-11,85.7515594885
2022-10-12,86.3836812275
2022-10-13,88.7706483911
2022-10-14,86.0440337259
2022-10-17,87.5347088716
2022-10-18,90.8462720117
2022-10-19,88.147961305
2022-10-20,87.515839566
2022-10-21,89.3272929076
2022-10-24,90.4405819404
2022-10-25,94.3182242498
2022-10-26,96.4410211345
2022-10-27,96.9976656509
2022-10-28,99.6676723992
2022-10-31,98.5543833663
2022-11-01,98.0166081555
2022-11-02,95.3182974488
2022-11-03,92.4407283384
2022-11-04,94.2050084159
2022-11-07,95.2994281431
2022-11-08,96.6863221078
2022-11-09,94.3842668195
2022-11-10,102.1961593552
2022-11-11,102.6301533849
2022-11-14,99.941277331
2022-11-15,97.7713071822
2022-11-16,100.1205357346
2022-11-17,100.9885237941
2022-11-18,101.1960861562
2022-11-21,102.0263356044
2022-11-22,102.6584573434
2022-11-23,103.0853708061
2022-11-25,103.151779567
2022-11-28,101.3682299893
2022-11-29,102.9810141819
2022-11-30,102.800761831
2022-12-01,101.0646470824
2022-12-02,99.9926199426
2022-12-05,98.1995833991
2022-12-06,98.5411141693
2022-12-07,98.4177836134
2022-12-08,97.6493393804
2022-12-09,97.7157481413
2022-12-12,99.8787763526
2022-12-13,101.09310798
2022-12-14,98.142661604
2022-12-15,93.8071182156
2022-12-16,91.9192120137
2022-12-19,90.2874538894
2022-12-20,91.7484466286
2022-12-21,92.782525905
2022-12-22,91.8907511162
2022-12-23,92.5927865882
2022-12-27,91.7863944919
2022-12-28,90.3918105136
2022-12-29,92.4504821007
2022-12-30,92.8109868025
2023-01-03,92.0140816721
2023-01-04,96.0745030511
2023-01-05,94.4427449268
2023-01-06,97.7536960046
2023-01-09,98.5506011351
2023-01-10,100.1918462253
2023-01-11,101.5484823402
2023-01-12,100.618759688
2023-01-13,101.7002737936
2023-01-17,100.0021069085
2023-01-18,97.0896083959
2023-01-19,96.672181899
2023-01-20,100.6946554147
2023-01-23,104.6317462379
2023-01-24,105.7701821386
2023-01-25,109.0052374896
2023-01-26,108.806011207
2023-01-27,111.5382573686
2023-01-30,108.5688370611
2023-01-31,110.7413522382
2023-02-01,109.8875253127
2023-02-02,111.8987620705
2023-02-03,112.8948934836
2023-02-06,111.1398048034
2023-02-07,111.7849184805
2023-02-08,109.6693250984
2023-02-09,108.6542197536
2023-02-10,109.100107148
2023-02-13,110.1911082195
2023-02-14,109.4321509524
2023-02-15,109.337281294
2023-02-16,105.9029996603
2023-02-17,105.4760861976
2023-02-21,103.5312582006
2023-02-22,104.5273896137
2023-02-23,105.5957476751
2023-02-24,107.0456621869
2023-02-27,106.3111660197
2023-02-28,106.8358061392
2023-03-01,107.7324637978
2023-03-02,107.1887458559
2023-03-03,109.4780845589
2023-03-06,108.6958938353
2023-03-07,106.2539325522
2023-03-08,105.5003585624
2023-03-09,100.7690585763
2023-03-10,97.4304396344
2023-03-13,93.0234626312
2023-03-14,96.762715846
2023-03-15,91.8120209008
2023-03-16,91.0775247336
2023-03-17,87.9869174846
2023-03-20,89.4940654641
2023-03-21,93.8056533547
2023-03-22,90.4098009453
2023-03-23,89.2555926825
2023-03-24,88.5687910716
2023-03-27,90.037783406
2023-03-28,89.818388447
2023-03-29,93.1760852114
2023-03-30,93.5957973069
2023-03-31,94.2825989178
2023-04-03,94.2635210953
2023-04-04,94.034587225
2023-04-05,92.908995696
2023-04-06,92.5465170681
2023-04-10,93.6434918632
2023-04-11,95.7706690748
2023-04-12,94.5783051669
2023-04-13,95.8565192761
2023-04-14,96.505165242
2023-04-17,97.9264630201
2023-04-18,98.8517374125
2023-04-19,100.8835255114
2023-04-20,100.3302686582
2023-04-21,100.6545916411
2023-04-24,99.6720837811
2023-04-25,97.087038829
2023-04-26,96.5147041532
2023-04-27,97.2873559655
2023-04-28,98.6991148323
2023-05-01,95.017095085
2023-05-02,90.8295130408
2023-05-03,91.3636920715
2023-05-04,88.1776957099
2023-05-05,91.5353924742
2023-05-08,92.3748166653
2023-05-09,92.2317329964
2023-05-10,90.9535188872
2023-05-11,91.4113866278
2023-05-12,90.8390519521
2023-05-15,92.5655948906
2023-05-16,91.8692543684
2023-05-17,94.0441261363
2023-05-18,95.9709862113
2023-05-19,96.0949920577
2023-05-22,96.4002372181
2023-05-23,97.2015057641
2023-05-24,95.5035795594
2023-05-25,95.9454589257
2023-05-26,98.3277650744
2023-05-30,99.2499480998
2023-05-31,98.6927958553
2023-06-01,101.180768809
2023-06-02,104.7926523248
2023-06-05,104.7446219589
2023-06-06,107.9050200353
2023-06-07,108.6446876702
2023-06-08,109.115385256
2023-06-09,109.6437192809
2023-06-12,110.2969322572
2023-06-13,113.0826934795
2023-06-14,112.525541235
2023-06-15,112.6408141132
2023-06-16,110.7772359162
2023-06-20,110.978963453
2023-06-21,111.7186310879
2023-06-22,110.9309330871
2023-06-23,110.873296648
2023-06-26,110.9021148676
2023-06-27,112.6984505523
2023-06-28,112.7849052109
2023-06-29,113.2556027968
2023-06-30,112.2469651128
2023-07-03,113.4381181872
2023-07-05,111.7186310879
2023-07-06,111.084630258
2023-07-07,112.3334197714
2023-07-10,113.8223611144
2023-07-11,114.7829684324
2023-07-12,114.4275437248
2023-07-13,114.9654838229
2023-07-14,113.8896036267
2023-07-17,115.6283028723
2023-07-18,116.9059106053
2023-07-19,117.050001703
2023-07-20,98.4142197331
2023-07-21,100.969435199
2023-07-24,104.5525004953
2023-07-25,103.7071660555
2023-07-26,102.2950732979
2023-07-27,100.0760703933
2023-07-28,100.5467679791
2023-07-31,101.392102419
2023-08-01,100.6908590768
2023-08-02,99.0866448557
2023-08-03,98.5487047576
2023-08-04,98.3277650744
2023-08-07,98.8849173189
2023-08-08,100.5179497596
2023-08-09,100.2489797105
2023-08-10,99.5189181488
2023-08-11,99.4804938561
2023-08-14,98.6063411967
2023-08-15,89.2980562849
2023-08-16,86.7044165262
2023-08-17,88.7409040404
2023-08-18,89.6630870657
2023-08-21,88.4046914791
2023-08-22,85.5036573786
2023-08-23,85.7726274277
2023-08-24,86.3051361204
2023-08-25,85.9178570711
2023-08-28,86.6827331934
2023-08-29,87.4766552443
2023-08-30,86.8666907417
2023-08-31,87.2055599098
2023-09-01,89.1322731797
2023-09-05,88.890223774
2023-09-06,88.599764487
2023-09-07,86.5471855261
2023-09-08,86.7214610983
2023-09-11,86.7795529557
2023-09-12,86.3051361204
2023-09-13,85.8500832375
2023-09-14,87.215241886
2023-09-15,86.8860546942
2023-09-18,85.6564437129
2023-09-19,85.9856309047
2023-09-20,85.8404012613
2023-09-21,84.7657018997
2023-09-22,84.4171507554
2023-09-25,84.7850658521
2023-09-26,84.0976455398
2023-09-27,82.5485293429
2023-09-28,83.5845007995
2023-09-29,83.8749600865
2023-10-02,87.9413901033
2023-10-03,84.484924589
2023-10-04,84.5720623751
2023-10-05,84.3784228505
2023-10-06,85.86944719
2023-10-09,87.1281041
2023-10-10,88.4351708911
2023-10-11,87.8736162697
2023-10-12,87.844570341
2023-10-13,86.5568675024
2023-10-16,87.9317081271
2023-10-17,90.0617428979
2023-10-18,88.9289516789
2023-10-19,81.8998369354
2023-10-20,79.57616264
2023-10-23,79.7504382122
2023-10-24,78.4917813022
2023-10-25,78.0367284194
2023-10-26,78.2497318964
2023-10-27,77.9302266808
2023-10-30,78.5595551358
2023-10-31,79.4696609015
2023-11-01,79.9634416893
2023-11-02,82.4904374855
2023-11-03,84.4074687791
2023-11-06,83.7684583479
2023-11-07,82.1612502936
2023-11-08,81.6577875296
2023-11-09,80.2345370237
2023-11-10,80.8541835025
2023-11-13,81.1446427894
2023-11-14,82.9454903683
2023-11-15,82.9358083921
2023-11-16,81.5222398624
2023-11-17,83.6329106807
2023-11-20,84.1847833258
2023-11-21,83.8846420627
2023-11-22,84.4019664785
2023-11-24,84.6947916195
2023-11-27,83.396600161
2023-11-28,85.134029331
2023-11-29,86.7640892827
2023-11-30,90.7757937146
2023-12-01,93.3331332794
2023-12-04,92.4741795325
2023-12-05,96.7103832391
2023-12-06,98.2916390006
2023-12-07,99.8826556001
2023-12-08,100.8294568894
2023-12-11,100.8294568894
2023-12-12,100.2828499595
2023-12-13,103.2794272359
2023-12-14,105.1437473004
2023-12-15,103.4941656726
2023-12-18,104.2945543914
2023-12-19,106.3540912166
