date,HRS
2019-07-02,162.9474811447
2019-07-03,161.6580759809
2019-07-05,162.236992585
2019-07-08,161.9913916014
2019-07-09,167.7630147157
2019-07-10,168.9471623151
2019-07-11,170.5611116358
2019-07-12,171.6750875256
2019-07-15,168.017387163
2019-07-16,168.9120764603
2019-07-17,170.1400813782
2019-07-18,170.2891962611
2019-07-19,169.710279657
2019-07-22,170.964598966
2019-07-23,170.6400548091
2019-07-24,173.6311239306
2019-07-25,176.0169620569
2019-07-26,175.2801591061
2019-07-29,176.6485074432
2019-07-30,175.429273989
2019-07-31,182.0955864006
2019-08-01,179.6834338832
2019-08-02,179.3062609442
2019-08-05,176.6485074432
2019-08-06,179.9202634031
2019-08-07,181.9727859088
2019-08-08,188.1040390347
2019-08-09,185.6129433441
2019-08-12,183.6042781569
2019-08-13,184.0516228056
2019-08-14,182.200843965
2019-08-15,183.8498791405
2019-08-16,184.9638550303
2019-08-19,186.8760341168
2019-08-20,186.4725467866
2019-08-21,187.8672095148
2019-08-22,187.104092173
2019-08-23,183.2271052178
2019-08-26,185.6217148078
2019-08-27,184.621767946
2019-08-28,186.0602879927
2019-08-29,187.0953207093
2019-08-30,185.4375140701
2019-09-03,185.323485042
2019-09-04,188.0699310275
2019-09-05,186.7319188807
2019-09-06,188.9942157342
2019-09-09,183.8182213768
2019-09-10,183.642167147
2019-09-11,182.9379502276
2019-09-12,184.3551867779
2019-09-13,182.6122499024
2019-09-16,188.3780259297
2019-09-17,188.6068964285
2019-09-18,188.9942157342
2019-09-19,188.4308421987
2019-09-20,186.5998782083
2019-09-23,187.7618361253
2019-09-24,186.5382592279
2019-09-25,187.1456463208
2019-09-26,187.6914144333
2019-09-27,183.9062484918
2019-09-30,183.65977257
2019-10-01,179.3024303814
2019-10-02,178.9327164988
2019-10-03,181.5207136774
2019-10-04,182.8939366702
2019-10-07,181.1333943718
2019-10-08,184.196737971
2019-10-09,183.9238539147
2019-10-10,184.7953223525
2019-10-11,183.9238539147
2019-10-14,181.8992302716
2019-10-15,180.9133265845
2019-10-16,182.0224682325
2019-10-17,176.8816847211
2019-10-18,174.3641092344
2019-10-21,175.7549376501
2019-10-22,176.6440115108
2019-10-23,176.3887328776
2019-10-24,179.6633415526
2019-10-25,176.8992901441
2019-10-28,176.5735898189
2019-10-29,178.686240577
2019-10-30,182.9379502276
2019-10-31,181.6087407923
2019-11-01,177.2954121612
2019-11-04,171.5912551144
2019-11-05,169.9275426424
2019-11-06,172.4891316866
2019-11-07,171.5472415569
2019-11-08,172.550750667
2019-11-11,171.7937174787
2019-11-12,174.4609390608
2019-11-13,175.376421056
2019-11-14,175.8429647651
2019-11-15,178.2725131369
2019-11-18,178.4661727897
2019-11-19,178.8270839609
2019-11-20,180.2883340685
2019-11-21,175.8869783225
2019-11-22,175.5158714658
2019-11-25,173.6161577946
2019-11-26,176.4613103626
2019-11-27,177.1593446884
2019-11-29,177.6806614632
2019-12-02,171.6545929806
2019-12-03,172.2465967758
2019-12-04,171.1332762057
2019-12-05,170.877035757
2019-12-06,170.0818067784
2019-12-09,171.0802609404
2019-12-10,174.031444039
2019-12-11,175.3744974252
2019-12-12,173.4306043662
2019-12-13,176.8765966071
2019-12-16,177.9015584018
2019-12-17,175.9046500776
2019-12-18,174.7029707321
2019-12-19,174.4290585283
2019-12-20,176.7087149338
2019-12-23,178.2461576258
2019-12-24,177.7955278713
2019-12-26,178.1401270954
2019-12-27,178.2284858708
2019-12-30,176.7882378316
2019-12-31,174.8355088952
2020-01-02,179.6422262773
2020-01-03,185.9687145963
2020-01-06,187.0731992889
2020-01-07,187.9656229205
2020-01-08,186.6932565546
2020-01-09,187.5768443087
2020-01-10,185.8803558209
2020-01-13,187.8507565124
2020-01-14,188.0098023082
2020-01-15,188.3455656547
2020-01-16,189.397035082
2020-01-17,193.8414814849
2020-01-21,194.7957562593
2020-01-22,194.3097829946
2020-01-23,196.8721874814
2020-01-24,197.0223973995
2020-01-27,196.4392294819
2020-01-28,197.1637714402
2020-01-29,197.5437141744
2020-01-30,198.5775118467
2020-01-31,195.5644776054
2020-02-03,195.1756989936
2020-02-04,197.6939240926
2020-02-05,197.455355399
2020-02-06,199.6731606617
2020-02-07,203.1014811475
2020-02-10,202.8717483314
2020-02-11,201.4580079249
2020-02-12,203.2605269432
2020-02-13,200.5832560484
2020-02-14,201.9439811896
2020-02-18,202.1030269854
2020-02-19,199.6731606617
2020-02-20,197.7469393579
2020-02-21,196.8633516038
2020-02-24,193.5587334036
2020-02-25,185.3413672909
2020-02-26,185.8361764332
2020-02-27,178.4317110542
2020-02-28,174.7118066096
2020-03-02,178.5289057071
2020-03-03,175.551214976
2020-03-04,187.0025122685
2020-03-05,177.2211958311
2020-03-06,176.6556996685
2020-03-09,164.8598031519
2020-03-10,173.2892303256
2020-03-11,166.4325893541
2020-03-12,147.4442885194
2020-03-13,157.7552642435
2020-03-16,135.1972294983
2020-03-17,150.0464555196
2020-03-18,149.1938683796
2020-03-19,142.2221922871
2020-03-20,136.8047115018
2020-03-23,133.412125174
2020-03-24,143.9362476831
2020-03-25,154.0518388542
2020-03-26,169.1852605888
2020-03-27,164.300646766
2020-03-30,161.6007874894
2020-03-31,159.9666621378
2020-04-01,157.3467329056
2020-04-02,162.9862415919
2020-04-03,158.5279213391
2020-04-06,163.4125351619
2020-04-07,159.7712775849
2020-04-08,164.4782690868
2020-04-09,169.442812954
2020-04-13,167.2491772918
2020-04-14,174.9579860157
2020-04-15,173.1817628074
2020-04-16,176.0414821728
2020-04-17,180.7307114426
2020-04-20,173.0396649508
2020-04-21,166.7695970255
2020-04-22,170.30428121
2020-04-23,168.2349811724
2020-04-24,168.6079880461
2020-04-27,171.1391061179
2020-04-28,173.8833709747
2020-04-29,173.4481962887
2020-04-30,172.027217722
2020-05-01,168.2616245205
2020-05-04,165.9170098856
2020-05-05,167.8530931826
2020-05-06,162.0892488717
2020-05-07,162.0714866396
2020-05-08,160.7037947692
2020-05-11,159.3272217828
2020-05-12,160.4018368238
2020-05-13,157.6753341991
2020-05-14,157.9417676804
2020-05-15,157.00036938
2020-05-18,160.6771514211
2020-05-19,159.7623964689
2020-05-20,159.1318372299
2020-05-21,163.5191085544
2020-05-22,160.2597389672
2020-05-26,164.0963810971
2020-05-27,171.3611340189
2020-05-28,174.7181958826
2020-05-29,177.1338594458
2020-06-01,174.9313426676
2020-06-02,173.5488035021
2020-06-03,178.9362464437
2020-06-04,177.928330794
2020-06-05,182.7359992469
2020-06-08,187.0084912486
2020-06-09,185.777585411
2020-06-10,184.368287423
2020-06-11,175.2792073608
2020-06-12,172.2822192344
2020-06-15,167.7778174371
2020-06-16,170.3734232252
2020-06-17,170.7480467411
2020-06-18,167.9116115499
2020-06-19,162.5509274309
2020-06-22,164.2991705046
2020-06-23,158.1000432788
2020-06-24,150.0634769039
2020-06-25,152.3379768213
2020-06-26,151.285463134
2020-06-29,155.9147394365
2020-06-30,151.3389807792
2020-07-01,152.0703885957
2020-07-02,153.4172493311
2020-07-06,155.201170835
2020-07-07,149.5639788828
2020-07-08,146.8613378045
2020-07-09,142.5353281577
2020-07-10,144.9525417954
2020-07-13,144.8811849352
2020-07-14,144.8187476826
2020-07-15,148.8058122437
2020-07-16,148.9842043941
2020-07-17,151.5976493972
2020-07-20,149.0466416467
2020-07-21,150.6432513927
2020-07-22,154.6124767387
2020-07-23,154.0148630349
2020-07-24,152.7393591597
2020-07-27,149.4480239851
2020-07-28,152.88207288
2020-07-29,154.3092100831
2020-07-30,154.514361056
2020-07-31,150.1437533716
2020-08-03,149.7423710332
2020-08-04,149.2161141896
2020-08-05,153.5421238364
2020-08-06,154.9068237869
2020-08-07,156.6639864682
2020-08-10,159.82152753
2020-08-11,161.1237902278
2020-08-12,163.291254855
2020-08-13,161.4181372759
2020-08-14,162.8541940865
2020-08-17,161.935474512
2020-08-18,161.4270568834
2020-08-19,161.6054490338
2020-08-20,159.6252961645
2020-08-21,159.2952706863
2020-08-24,162.8095960489
2020-08-25,161.4627353135
2020-08-26,159.9285628202
2020-08-27,161.5965294263
2020-08-28,160.4548196638
2020-08-31,161.212986303
2020-09-01,158.5192648322
2020-09-02,163.1752999572
2020-09-03,162.4349725331
2020-09-04,162.0960274474
2020-09-08,160.9632372924
2020-09-09,162.0655410721
2020-09-10,158.086493282
2020-09-11,162.2358156397
2020-09-14,162.7735248005
2020-09-15,160.2194062866
2020-09-16,163.2664248646
2020-09-17,166.1879779718
2020-09-18,165.9818561268
2020-09-21,159.143987965
2020-09-22,161.984884698
2020-09-23,159.6368880291
2020-09-24,157.4950132051
2020-09-25,159.5383080162
2020-09-28,160.0849789964
2020-09-29,157.5039750245
2020-09-30,152.2075397904
2020-10-01,154.7616583043
2020-10-02,155.1022074395
2020-10-05,156.2941294126
2020-10-06,155.8998093613
2020-10-07,157.1903113473
2020-10-08,159.6458498484
2020-10-09,157.2351204441
2020-10-12,156.8676858508
2020-10-13,156.303091232
2020-10-14,158.0416841853
2020-10-15,155.4606802133
2020-10-16,156.2672439546
2020-10-19,153.6324690665
2020-10-20,153.4353090409
2020-10-21,152.1806543323
2020-10-22,151.992456126
2020-10-23,153.9640563824
2020-10-26,152.198577971
2020-10-27,148.9992084641
2020-10-28,144.5720697067
2020-10-29,146.0328462602
2020-10-30,144.3838715004
2020-11-02,152.7094016738
2020-11-03,160.2462917447
2020-11-04,164.2701486315
2020-11-05,162.2447774591
2020-11-06,160.3627953962
2020-11-09,166.555412565
2020-11-10,169.8533620847
2020-11-11,168.2223109635
2020-11-12,169.6472402397
2020-11-13,174.1281499133
2020-11-16,179.2363869411
2020-11-17,177.8293813036
2020-11-18,175.9653228794
2020-11-19,176.1983301824
2020-11-20,172.3640183384
2020-11-23,174.7042086658
2020-11-24,176.2613353066
2020-11-25,175.4962730842
2020-11-27,175.0372357508
2020-11-30,172.8050542078
2020-12-01,172.6700432274
2020-12-02,172.4000212666
2020-12-03,173.4441061818
2020-12-04,175.5502774764
2020-12-07,172.4810278548
2020-12-08,170.3388536321
2020-12-09,169.4837840894
2020-12-10,168.7637255272
2020-12-11,170.2758485079
2020-12-14,170.9689048741
2020-12-15,169.5017855535
2020-12-16,167.5306252393
2020-12-17,167.1525944942
2020-12-18,168.5027042984
2020-12-21,166.5495454483
2020-12-22,165.7124773697
2020-12-23,167.2786047426
2020-12-24,166.6575542326
2020-12-28,168.6017123507
2020-12-29,167.6746369518
2020-12-30,168.8987365076
2020-12-31,170.1318367955
2021-01-04,162.4092087153
2021-01-05,164.1283485327
2021-01-06,164.5063792779
2021-01-07,163.1382680096
2021-01-08,162.6432277481
2021-01-11,165.1544319839
2021-01-12,166.4955410561
2021-01-13,168.070669161
2021-01-14,171.7069649004
2021-01-15,169.7358045862
2021-01-19,171.1039158545
2021-01-20,169.5557899457
2021-01-21,164.8304056309
2021-01-22,165.4334546768
2021-01-25,166.7205593568
2021-01-26,161.9411706499
2021-01-27,161.2391135517
2021-01-28,159.0069320087
2021-01-29,154.3715550142
2021-02-01,156.21670508
2021-02-02,162.4992160356
2021-02-03,161.5721406367
2021-02-04,166.4235351999
2021-02-05,164.5603836701
2021-02-08,167.6566354877
2021-02-09,167.5666281675
2021-02-10,168.7817269913
2021-02-11,168.7637255272
2021-02-12,167.3416098668
2021-02-16,166.0545051867
2021-02-17,169.6277958019
2021-02-18,170.302850704
2021-02-19,170.1948419197
2021-02-22,169.5017855535
2021-02-23,169.0607496841
2021-02-24,172.2560095541
2021-02-25,168.3136889258
2021-02-26,163.7323163235
2021-03-01,166.1715147031
2021-03-02,167.413615723
2021-03-03,167.4766208472
2021-03-04,165.3704495526
2021-03-05,168.394695514
2021-03-08,171.9499846652
2021-03-09,169.1867599325
2021-03-10,171.904981005
2021-03-11,170.3568550962
2021-03-12,173.7685169486
2021-03-15,173.7504179467
2021-03-16,172.4110918084
2021-03-17,173.7866159504
2021-03-18,177.7955448645
2021-03-19,178.7276434608
2021-03-22,179.2163165113
2021-03-23,177.5059608346
2021-03-24,177.3340203168
2021-03-25,179.7321380645
2021-03-26,180.0307715954
2021-03-29,183.5600769599
2021-03-30,183.7772649824
2021-03-31,183.415284945
2021-04-01,184.2659380328
2021-04-05,188.0938769282
2021-04-06,189.4241535656
2021-04-07,188.817837003
2021-04-08,187.7680948946
2021-04-09,188.3382134535
2021-04-12,189.6684900909
2021-04-13,189.1074210329
2021-04-14,189.1255200348
2021-04-15,190.7272817002
2021-04-16,190.6910836965
2021-04-19,189.795183104
2021-04-20,190.2205096479
2021-04-21,191.8946673208
2021-04-22,190.6820341956
2021-04-23,190.9625687245
2021-04-26,187.9128869095
2021-04-27,187.985282917
2021-04-28,185.5238186628
2021-04-29,189.3336585563
2021-04-30,189.3427080572
2021-05-03,191.6141327918
2021-05-04,195.8312002274
2021-05-05,196.9895363471
2021-05-06,196.3651207826
2021-05-07,198.4103079938
2021-05-10,196.3922692854
2021-05-11,193.0530034405
2021-05-12,190.9987667283
2021-05-13,194.229438562
2021-05-14,196.4103682872
2021-05-17,197.3696153863
2021-05-18,194.4918740891
2021-05-19,193.9670030349
2021-05-20,195.5506656984
2021-05-21,195.5054181938
2021-05-24,195.7316557171
2021-05-25,195.9669427414
2021-05-26,194.4104285807
2021-05-27,198.102624962
2021-05-28,198.2564664779
2021-06-01,197.4654771822
2021-06-02,198.856527323
2021-06-03,199.9657307033
2021-06-04,202.5205352103
2021-06-07,198.7019661962
2021-06-08,199.1656495765
2021-06-09,197.7564157737
2021-06-10,199.6384247878
2021-06-11,203.0205859145
2021-06-14,202.0023008441
2021-06-15,203.4024428159
2021-06-16,201.8204642244
2021-06-17,200.3657712667
2021-06-18,198.9838129568
2021-06-21,202.4568923934
2021-06-22,201.5568011258
2021-06-23,201.3385971821
2021-06-24,199.7020676047
2021-06-25,200.9567402807
2021-06-28,199.5747819709
2021-06-29,195.8380394357
2021-06-30,196.5199267596
2021-07-01,198.8019763371
2021-07-02,199.511139154
2021-07-06,199.5656901399
2021-07-07,203.6570140835
2021-07-08,202.1114028159
2021-07-09,203.6479222525
2021-07-12,203.8843098582
2021-07-13,204.1843402807
2021-07-14,203.6297385906
2021-07-15,203.5297284497
2021-07-16,203.4388101399
2021-07-19,198.4110276047
2021-07-20,205.0298805624
2021-07-21,206.4754816892
2021-07-22,205.5844822525
2021-07-23,206.6118591539
2021-07-26,205.4753802807
2021-07-27,207.3664811258
2021-07-28,207.0028078863
2021-07-29,207.7937971821
2021-07-30,206.1481757737
2021-08-02,205.4299211258
2021-08-03,210.3576935201
2021-08-04,208.5756946469
2021-08-05,210.2394997173
2021-08-06,210.2849588722
2021-08-09,208.2029295765
2021-08-10,211.4941723934
2021-08-11,211.73965183
2021-08-12,209.812183661
2021-08-13,208.9575515483
2021-08-16,212.8852225342
2021-08-17,212.6397430976
2021-08-18,210.2304078863
2021-08-19,209.2212146469
2021-08-20,210.1485814074
2021-08-23,211.3759785905
2021-08-24,211.3305194356
2021-08-25,212.0760495765
2021-08-26,213.2034366187
2021-08-27,211.112315492
2021-08-30,211.4941723934
2021-08-31,211.8487538018
2021-09-01,211.5669070412
2021-09-02,213.8398647877
2021-09-03,211.6117954817
2021-09-07,209.7763777337
2021-09-08,210.7990980709
2021-09-09,211.8948698607
2021-09-10,211.5113497343
2021-09-13,208.6714745123
2021-09-14,207.2652340487
2021-09-15,208.8358402808
2021-09-16,201.8320322574
2021-09-17,203.1378269736
2021-09-20,202.7543068471
2021-09-21,200.8823633728
2021-09-22,203.3843756263
2021-09-23,202.0237923206
2021-09-24,204.0783644265
2021-09-27,203.7952900475
2021-09-28,202.6082039418
2021-09-29,203.6583185738
2021-09-30,201.1106491624
2021-10-01,200.4166603621
2021-10-04,199.4669914776
2021-10-05,203.019118363
2021-10-06,207.1647883013
2021-10-07,210.6073380077
2021-10-08,212.9175901979
2021-10-11,214.926505146
2021-10-12,216.5245056728
2021-10-13,214.205122051
2021-10-14,216.1135912516
2021-10-15,218.3051348313
2021-10-18,218.0403233154
2021-10-19,220.9167242638
2021-10-20,222.0490217799
2021-10-21,220.7523584953
2021-10-22,223.4735251067
2021-10-25,223.053479254
2021-10-26,213.1184816927
2021-10-27,208.6440802175
2021-10-28,204.571461732
2021-10-29,210.5160236919
2021-11-01,202.124238068
2021-11-02,199.4487286145
2021-11-03,201.8959522784
2021-11-04,202.845621163
2021-11-05,204.5166731425
2021-11-08,204.3979645319
2021-11-09,205.2015305111
2021-11-10,204.0509701318
2021-11-11,199.960088783
2021-11-12,201.1654377519
2021-11-15,202.014660889
2021-11-16,200.8914948044
2021-11-17,201.9781351627
2021-11-18,201.8229008258
2021-11-19,201.8229008258
2021-11-22,203.7769134565
2021-11-23,203.2081398269
2021-11-24,200.6670060301
2021-11-26,197.3461019347
2021-11-29,196.9424561331
2021-11-30,191.8051459302
2021-12-01,190.1905627236
2021-12-02,193.7041159516
2021-12-03,194.4838862503
2021-12-06,197.5112297627
2021-12-07,196.9424561331
2021-12-08,198.7313409359
2021-12-09,198.6304294854
2021-12-10,198.8872949956
2021-12-13,199.9331045726
2021-12-14,195.4012630722
2021-12-15,195.4012630722
2021-12-16,193.3463389911
2021-12-17,190.750162585
2021-12-20,185.3284655674
2021-12-21,190.0162611275
2021-12-22,189.6676579351
2021-12-23,191.0528969363
2021-12-27,192.9518669577
2021-12-28,194.6306665418
2021-12-29,194.8233156744
2021-12-30,195.3462204629
2021-12-31,195.6214335095
2022-01-03,194.0894142169
2022-01-04,196.3278136624
2022-01-05,192.0803589768
2022-01-06,199.575327612
2022-01-07,201.6119041567
2022-01-10,204.9786770932
2022-01-11,203.6760020061
2022-01-12,201.9054647398
2022-01-13,204.2080805628
2022-01-14,209.0334826462
2022-01-18,210.0334233821
2022-01-19,208.85918105
2022-01-20,205.9144014516
2022-01-21,202.5109334422
2022-01-24,206.4556537766
2022-01-25,205.9052276834
2022-01-26,204.2356018675
2022-01-27,198.40108528
2022-01-28,200.6027896526
2022-01-31,191.9977950628
2022-02-01,192.5757424607
2022-02-02,194.2453682766
2022-02-03,195.9241678607
2022-02-04,195.6214335095
2022-02-07,199.4927636981
2022-02-08,200.8504813945
2022-02-09,202.3366318461
2022-02-10,197.4378396169
2022-02-11,204.5475099869
2022-02-14,201.6577729978
2022-02-15,199.1074654328
2022-02-16,203.3090512773
2022-02-17,202.7402776477
2022-02-18,199.6395439896
2022-02-22,200.868828931
2022-02-23,198.4194328164
2022-02-24,209.5930825076
2022-02-25,214.2166616901
2022-02-28,231.4633459425
2022-03-01,234.0044797393
2022-03-02,232.6192407381
2022-03-03,234.371430468
2022-03-04,244.8295262381
2022-03-07,248.3706007708
2022-03-08,240.224294592
2022-03-09,234.4172993091
2022-03-10,234.0411748121
2022-03-11,230.3554870198
2022-03-14,230.4568434341
2022-03-15,237.8282190188
2022-03-16,224.3017448209
2022-03-17,229.2405664627
2022-03-18,227.0844391041
2022-03-21,233.9121757394
2022-03-22,232.1891166965
2022-03-23,235.2021664667
2022-03-24,236.6948700226
2022-03-25,237.5886493123
2022-03-28,229.8487049484
2022-03-29,227.2226523964
2022-03-30,232.0232607459
2022-03-31,228.9457114393
2022-04-01,233.2763945952
2022-04-04,232.7880409628
2022-04-05,236.2894443655
2022-04-06,237.6347204097
2022-04-07,240.3068440591
2022-04-08,237.7545052629
2022-04-11,236.4092292187
2022-04-12,236.989725046
2022-04-13,234.2715302992
2022-04-14,237.1832236551
2022-04-18,239.3209225746
2022-04-19,237.4780786785
2022-04-20,237.5610066538
2022-04-21,226.7527272028
2022-04-22,228.4020724899
2022-04-25,223.8318196274
2022-04-26,221.4637652209
2022-04-27,222.117974804
2022-04-28,220.3027735663
2022-04-29,214.0094616609
2022-05-02,216.7276564077
2022-05-03,218.8653553273
2022-05-04,222.7998270456
2022-05-05,222.5049720222
2022-05-06,224.6703136002
2022-05-09,220.450201078
2022-05-10,219.0035686195
2022-05-11,219.740706178
2022-05-12,217.0501540896
2022-05-13,217.6214356974
2022-05-16,220.182988713
2022-05-17,222.6247568754
2022-05-18,219.1602103507
2022-05-19,214.451744196
2022-05-20,211.3741948894
2022-05-23,215.4560941194
2022-05-24,218.9851401805
2022-05-25,218.054504013
2022-05-26,218.1835030857
2022-05-27,221.9889757313
2022-05-31,221.9705472923
2022-06-01,222.5141862417
2022-06-02,222.8090412651
2022-06-03,225.077029761
2022-06-06,223.188582197
2022-06-07,228.0855859292
2022-06-08,226.2989664201
2022-06-09,222.716470306
2022-06-10,222.5683567716
2022-06-13,215.921761914
2022-06-14,210.062020208
2022-06-15,209.8583640982
2022-06-16,205.5815857915
2022-06-17,205.1094739004
2022-06-21,212.5429219097
2022-06-22,212.5799502934
2022-06-23,211.4228133056
2022-06-24,216.199474791
2022-06-27,219.2172880551
2022-06-28,218.3008355608
2022-06-29,220.1429976453
2022-06-30,223.7440079512
2022-07-01,225.1696007201
2022-07-05,213.8018869524
2022-07-06,221.8000178117
2022-07-07,220.8465369338
2022-07-08,220.4762530978
2022-07-11,220.8372798379
2022-07-12,214.9405097484
2022-07-13,210.154591167
2022-07-14,205.4242151611
2022-07-15,207.2108346702
2022-07-18,203.7671949947
2022-07-19,208.8771119326
2022-07-20,207.701460753
2022-07-21,207.4422620678
2022-07-22,208.4050000416
2022-07-25,209.4880802621
2022-07-26,207.1275208071
2022-07-27,207.2663772456
2022-07-28,214.5702259123
2022-07-29,222.1425303601
2022-08-01,223.096011238
2022-08-02,225.8453687209
2022-08-03,223.4292666905
2022-08-04,220.1800260289
2022-08-05,217.1529556689
2022-08-08,214.5331975287
2022-08-09,216.1531893115
2022-08-10,217.245526628
2022-08-11,214.1073711172
2022-08-12,219.1524883838
2022-08-15,222.1980729355
2022-08-16,221.5500762224
2022-08-17,222.059216497
2022-08-18,220.6706521117
2022-08-19,220.7169375912
2022-08-22,214.0240572541
2022-08-23,214.8942242689
2022-08-24,215.7643912836
2022-08-25,220.7261946871
2022-08-26,216.671586682
2022-08-29,215.9495332017
2022-08-30,214.0610856377
2022-08-31,211.2376713876
2022-09-01,211.6264694155
2022-09-02,211.3566919477
2022-09-06,213.747478472
2022-09-07,216.8917813715
2022-09-08,217.4220336357
2022-09-09,219.6732800904
2022-09-12,218.3802087796
2022-09-13,210.5473595446
2022-09-14,217.6452977469
2022-09-15,212.5009205177
2022-09-16,213.9707425832
2022-09-19,214.026558611
2022-09-20,212.5381312029
2022-09-21,212.7706979854
2022-09-22,210.249674063
2022-09-23,205.0215727921
2022-09-26,200.6307119382
2022-09-27,197.7375811638
2022-09-28,199.6074180952
2022-09-29,194.7514236763
2022-09-30,193.3374176386
2022-10-03,202.2400740732
2022-10-04,208.4914691872
2022-10-05,205.4401930006
2022-10-06,205.1239021764
2022-10-07,208.6775226132
2022-10-10,214.3707574491
2022-10-11,215.356840607
2022-10-12,208.5379825437
2022-10-13,211.6636801007
2022-10-14,203.2726705876
2022-10-17,207.9705195943
2022-10-18,220.0825976276
2022-10-19,221.0407727716
2022-10-20,222.3338440823
2022-10-21,229.9620345488
2022-10-24,230.8085776371
2022-10-25,230.9202096927
2022-10-26,232.5574798416
2022-10-27,235.1715304771
2022-10-28,231.3946459291
2022-10-31,229.2829395438
2022-11-01,224.333918412
2022-11-02,222.1570933276
2022-11-03,218.5941702195
2022-11-04,213.3381609347
2022-11-07,214.5009948473
2022-11-08,219.6267667339
2022-11-09,221.0965887994
2022-11-10,222.6501349066
2022-11-11,209.0775374791
2022-11-14,202.6121809253
2022-11-15,205.8122998526
2022-11-16,206.0541693064
2022-11-17,207.0960684921
2022-11-18,209.4334959017
2022-11-21,210.6957067029
2022-11-22,210.667657574
2022-11-23,211.7054753439
2022-11-25,213.8091600125
2022-11-28,211.1725418945
2022-11-29,210.9387991535
2022-11-30,212.3132064704
2022-12-01,210.7331055415
2022-12-02,215.0433216848
2022-12-05,210.097325286
2022-12-06,204.5342480512
2022-12-07,203.7395227319
2022-12-08,203.6460256355
2022-12-09,201.5142918379
2022-12-12,203.4403320235
2022-12-13,202.0939738355
2022-12-14,203.8610689572
2022-12-15,202.4025142536
2022-12-16,199.4012574596
2022-12-19,192.1832816187
2022-12-20,192.2300301669
2022-12-21,193.520290097
2022-12-22,191.4914031055
2022-12-23,192.8284115838
2022-12-27,193.0247554862
2022-12-28,191.2576603645
2022-12-29,193.2210993886
2022-12-30,194.6703043826
2023-01-03,193.4735415488
2023-01-04,193.4735415488
2023-01-05,192.7255647778
2023-01-06,192.772313326
2023-01-09,187.9946117007
2023-01-10,188.8173861489
2023-01-11,186.9100453826
2023-01-12,186.7604500284
2023-01-13,184.3388752321
2023-01-17,181.9920981128
2023-01-18,180.4213468935
2023-01-19,179.0001910285
2023-01-20,179.9912602502
2023-01-23,181.6181097273
2023-01-24,182.0575460803
2023-01-25,184.8250601333
2023-01-26,183.7591932345
2023-01-27,198.3073414319
2023-01-30,198.1296969488
2023-01-31,200.8504624536
2023-02-01,201.8134825464
2023-02-02,198.2512431741
2023-02-03,197.2321248235
2023-02-06,198.5223847536
2023-02-07,198.61588185
2023-02-08,198.1577460777
2023-02-09,196.6804919548
2023-02-10,201.6358380632
2023-02-13,200.5325723259
2023-02-14,199.0272690741
2023-02-15,199.4012574596
2023-02-16,197.6996103054
2023-02-17,200.1024856825
2023-02-21,198.61588185
2023-02-22,198.2699425934
2023-02-23,195.9231654741
2023-02-24,196.4841480524
2023-02-27,196.9983820826
2023-02-28,197.4565178548
2023-03-01,196.418700085
2023-03-02,198.382139109
2023-03-03,200.2333816175
2023-03-06,199.9996388765
2023-03-07,198.0642489813
2023-03-08,194.4085125127
2023-03-09,192.1645821995
2023-03-10,191.2055926508
2023-03-13,189.3064172702
2023-03-14,190.4722477019
2023-03-15,188.770511346
2023-03-16,190.1713882357
2023-03-17,183.5712836951
2023-03-20,185.2542163344
2023-03-21,185.9687575667
2023-03-22,180.6943150492
2023-03-23,179.3686530261
2023-03-24,181.5780897313
2023-03-27,182.9037517544
2023-03-28,180.4686704496
2023-03-29,182.9977703376
2023-03-30,183.0729852042
2023-03-31,184.5020676688
2023-04-03,187.0499712735
2023-04-04,185.3106274843
2023-04-05,185.5926832339
2023-04-06,185.2260107594
2023-04-10,187.3038214481
2023-04-11,187.0123638402
2023-04-12,187.6798957809
2023-04-13,189.4380432867
2023-04-14,188.5166611714
2023-04-17,190.387630977
2023-04-18,192.2021896327
2023-04-19,191.3654242423
2023-04-20,190.7354997348
2023-04-21,189.945743636
2023-04-24,190.0491640775
2023-04-25,187.3978400313
2023-04-26,182.9037517544
2023-04-27,186.1567947331
2023-04-28,183.4772651119
2023-05-01,183.0635833458
2023-05-02,178.2310281694
2023-05-03,175.5326948316
2023-05-04,174.6207145746
2023-05-05,176.5010862386
2023-05-08,176.0591988976
2023-05-09,177.5728980871
2023-05-10,177.7139259619
2023-05-11,175.6925264231
2023-05-12,175.5797041232
2023-05-15,175.6925264231
2023-05-16,172.9659875103
2023-05-17,174.7147331578
2023-05-18,174.7241350161
2023-05-19,173.3702674181
2023-05-22,175.0626019157
2023-05-23,173.6429213094
2023-05-24,171.7719515037
2023-05-25,165.8393789039
2023-05-26,168.0676193257
2023-05-30,165.7923696123
2023-05-31,165.3974915628
2023-06-01,167.400087385
2023-06-02,172.4246448663
2023-06-05,172.7085181703
2023-06-06,174.6010068638
2023-06-07,177.0801670523
2023-06-08,179.076742624
2023-06-09,178.4522213551
2023-06-12,178.9537308589
2023-06-13,178.9442684154
2023-06-14,180.6664331265
2023-06-15,182.9847317761
2023-06-16,185.0570068955
2023-06-20,184.8015209219
2023-06-21,185.8234648164
2023-06-22,183.6660277057
2023-06-23,181.5842901429
2023-06-26,181.4139661605
2023-06-27,183.2402177497
2023-06-28,181.4328910474
2023-06-29,184.9813073477
2023-06-30,185.2462557648
