date,CTXS
2019-07-01,95.3322062255
2019-07-02,96.2140145978
2019-07-03,96.6016226735
2019-07-05,96.7372855
2019-07-08,95.9136183391
2019-07-09,95.8942379353
2019-07-10,96.553171664
2019-07-11,96.6016226735
2019-07-12,97.7159958912
2019-07-15,98.3846198219
2019-07-16,97.7256860931
2019-07-17,97.4543604401
2019-07-18,98.5784238597
2019-07-19,98.0745333613
2019-07-22,98.3943100237
2019-07-23,97.7547566988
2019-07-24,97.5997134685
2019-07-25,92.1247493988
2019-07-26,92.6286398973
2019-07-29,92.3573142443
2019-07-30,92.1828906102
2019-07-31,91.3204626417
2019-08-01,91.3301528436
2019-08-02,90.6421485092
2019-08-05,89.1789280233
2019-08-06,88.7719395438
2019-08-07,88.568445304
2019-08-08,89.5568458971
2019-08-09,89.1304770138
2019-08-12,88.3940216699
2019-08-13,89.4405634744
2019-08-14,88.4618530832
2019-08-15,88.6750375248
2019-08-16,89.5762263009
2019-08-19,89.6440577142
2019-08-20,89.0432651968
2019-08-21,89.837861752
2019-08-22,90.0607363956
2019-08-23,88.6265865154
2019-08-26,89.3339712536
2019-08-27,89.5471556952
2019-08-28,89.2661398403
2019-08-29,89.8863127615
2019-08-30,90.0994972032
2019-09-03,90.021975588
2019-09-04,90.2836110391
2019-09-05,91.7662119288
2019-09-06,91.8245688203
2019-09-09,92.3692331412
2019-09-10,93.1375988797
2019-09-11,93.8573338752
2019-09-12,93.886512321
2019-09-13,93.3223957029
2019-09-16,93.9934999555
2019-09-17,93.0986942854
2019-09-18,94.0713091442
2019-09-19,93.8087031323
2019-09-20,94.3144628589
2019-09-23,93.6141801605
2019-09-24,92.5540299644
2019-09-25,93.3418480001
2019-09-26,93.2154080684
2019-09-27,93.1862296226
2019-09-30,93.8767861724
2019-10-01,93.4002048916
2019-10-02,92.5734822616
2019-10-03,93.0695158396
2019-10-04,93.8670600238
2019-10-07,94.1491183329
2019-10-08,93.1570511769
2019-10-09,93.9448692125
2019-10-10,94.3047367103
2019-10-11,95.5302314324
2019-10-14,95.5983144725
2019-10-15,96.7265477087
2019-10-16,97.1934028409
2019-10-17,98.0298516195
2019-10-18,98.7398604665
2019-10-21,100.3641272807
2019-10-22,101.2492068022
2019-10-23,100.8309824129
2019-10-24,104.818703334
2019-10-25,102.7470336848
2019-10-28,103.9433499611
2019-10-29,104.2351344187
2019-10-30,105.8399489358
2019-10-31,105.8788535301
2019-11-01,106.5402316341
2019-11-04,106.2581733251
2019-11-05,105.81077049
2019-11-06,106.5888623771
2019-11-07,107.0946221036
2019-11-08,107.6976433161
2019-11-11,108.2617599342
2019-11-12,108.3784737173
2019-11-13,108.8745072953
2019-11-14,108.3395691229
2019-11-15,109.5067069535
2019-11-18,109.4678023591
2019-11-19,110.226441949
2019-11-20,109.8276698569
2019-11-21,110.1389066117
2019-11-22,110.6349401897
2019-11-25,110.9169984988
2019-11-26,110.8489154587
2019-11-27,110.4112387722
2019-11-29,109.7206822224
2019-12-02,108.8453288495
2019-12-03,108.1742245969
2019-12-04,107.8338093963
2019-12-05,108.0866892596
2019-12-06,107.9305792192
2019-12-09,107.6476297709
2019-12-10,107.0134327315
2019-12-11,106.7890245484
2019-12-12,107.6183591383
2019-12-13,107.6671435259
2019-12-16,108.9843219922
2019-12-17,108.5062349934
2019-12-18,108.5647762585
2019-12-19,109.1014045226
2019-12-20,108.3598818304
2019-12-23,107.4817628529
2019-12-24,107.9793636068
2019-12-26,108.555019381
2019-12-27,108.0964461372
2019-12-30,107.6769004034
2019-12-31,108.20377179
2020-01-02,108.9550513597
2020-01-03,109.1014045226
2020-01-06,110.2624729485
2020-01-07,109.6770602968
2020-01-08,110.9942387631
2020-01-09,111.2771882114
2020-01-10,110.974725008
2020-01-13,112.340687862
2020-01-14,112.1650640665
2020-01-15,112.50655478
2020-01-16,114.038384552
2020-01-17,114.3701183879
2020-01-21,114.9848016722
2020-01-22,116.2629526284
2020-01-23,125.3563624849
2020-01-24,125.1417111793
2020-01-27,123.8147758354
2020-01-28,122.4975973691
2020-01-29,120.0193504769
2020-01-30,119.560777233
2020-01-31,118.2728693993
2020-02-03,119.6876166409
2020-02-04,120.4876805982
2020-02-05,119.7656716611
2020-02-06,119.2583140296
2020-02-07,118.1362731139
2020-02-10,118.858282051
2020-02-11,118.6631445004
2020-02-12,119.0729333566
2020-02-13,120.0095935993
2020-02-14,119.0631764791
2020-02-18,120.5071943533
2020-02-19,119.2778277847
2020-02-20,116.6629846071
2020-02-21,113.2578343497
2020-02-24,109.2184870529
2020-02-25,106.0084743461
2020-02-26,104.2034520033
2020-02-27,100.4665679099
2020-02-28,100.8763567661
2020-03-02,106.1353137539
2020-03-03,103.8131769022
2020-03-04,107.4524922203
2020-03-05,113.9700864093
2020-03-06,115.3890854243
2020-03-09,113.470990204
2020-03-10,112.3260047918
2020-03-11,112.345577192
2020-03-12,102.8138182909
2020-03-13,111.2397365803
2020-03-16,108.3723799499
2020-03-17,124.7349065235
2020-03-18,127.709911355
2020-03-19,122.6308735011
2020-03-20,116.7787258391
2020-03-23,119.0001932626
2020-03-24,119.3916412668
2020-03-25,123.9520105152
2020-03-26,134.8636236309
2020-03-27,137.0459462541
2020-03-30,142.790445715
2020-03-31,138.5236624698
2020-04-01,136.1651882448
2020-04-02,139.4729238798
2020-04-03,138.3083660675
2020-04-06,143.9941483278
2020-04-07,142.6827975139
2020-04-08,143.6809899245
2020-04-09,136.4196294475
2020-04-13,136.9970152536
2020-04-14,140.6864126927
2020-04-15,141.9879773065
2020-04-16,147.3410287633
2020-04-17,147.1942357618
2020-04-20,147.4486769645
2020-04-21,143.5048383226
2020-04-22,148.4468693751
2020-04-23,138.5334486699
2020-04-24,142.9176663164
2020-04-27,144.3268791313
2020-04-28,138.171359266
2020-04-29,136.9872290535
2020-04-30,141.9096877057
2020-05-01,139.5316410805
2020-05-04,143.1916799193
2020-05-05,143.446121122
2020-05-06,144.5617479338
2020-05-07,147.4584631646
2020-05-08,147.7520491677
2020-05-11,150.7270539993
2020-05-12,143.7005623247
2020-05-13,143.3776177213
2020-05-14,142.9372387166
2020-05-15,143.5831279235
2020-05-18,136.8991532525
2020-05-19,134.2373068243
2020-05-20,134.5015342271
2020-05-21,133.8067140197
2020-05-22,134.1100862229
2020-05-26,135.9792504428
2020-05-27,136.2336916455
2020-05-28,138.171359266
2020-05-29,144.953195938
2020-06-01,143.5146245227
2020-06-02,140.7940608939
2020-06-03,136.5859948492
2020-06-04,137.2808150566
2020-06-05,136.5155821848
2020-06-08,137.2415723452
2020-06-09,137.565324714
2020-06-10,138.693552666
2020-06-11,135.2696260988
2020-06-12,138.0754799619
2020-06-15,140.5183387448
2020-06-16,142.7061199037
2020-06-17,142.6178238032
2020-06-18,143.9520759898
2020-06-19,141.8624016093
2020-06-22,142.0978578775
2020-06-23,140.0179941748
2020-06-24,139.4784068934
2020-06-25,138.2226401295
2020-06-26,140.067047564
2020-06-29,142.0782365218
2020-06-30,145.1097359753
2020-07-01,146.5519056182
2020-07-02,147.2190317115
2020-07-06,147.5329734025
2020-07-07,147.2386530672
2020-07-08,146.8560366313
2020-07-09,149.7894293064
2020-07-10,149.3970021926
2020-07-13,146.2575852829
2020-07-14,150.7606864128
2020-07-15,147.9646432276
2020-07-16,148.9947644011
2020-07-17,152.8797928269
2020-07-20,164.55449946
2020-07-21,162.6708493142
2020-07-22,163.9854801451
2020-07-23,142.7846053265
2020-07-24,139.7923485844
2020-07-27,139.3116253701
2020-07-28,135.4167862664
2020-07-29,136.6529316746
2020-07-30,139.0074943569
2020-07-31,140.0572368861
2020-08-03,137.2023296338
2020-08-04,139.939508752
2020-08-05,139.939508752
2020-08-06,138.1245333511
2020-08-07,138.4679070756
2020-08-10,134.9654950856
2020-08-11,133.1603303625
2020-08-12,133.9059418786
2020-08-13,134.7987135623
2020-08-14,133.7685923888
2020-08-17,135.4658396556
2020-08-18,137.7321062374
2020-08-19,137.8302130158
2020-08-20,138.8309021558
2020-08-21,140.5183387448
2020-08-24,140.0964795975
2020-08-25,140.2043970538
2020-08-26,141.5582705961
2020-08-27,139.5470816383
2020-08-28,141.3031929722
2020-08-31,142.4510422798
2020-09-01,142.4804743134
2020-09-02,145.001818519
2020-09-03,137.9381304721
2020-09-04,134.5436359384
2020-09-08,136.0250482927
2020-09-09,138.8505235115
2020-09-10,132.6697964704
2020-09-11,130.2009264441
2020-09-14,133.1812755197
2020-09-15,133.6927545689
2020-09-16,132.9156998595
2020-09-17,131.7451997275
2020-09-18,131.7943804053
2020-09-21,132.0206115233
2020-09-22,134.951779921
2020-09-23,130.968145018
2020-09-24,131.6566745074
2020-09-25,133.8993134157
2020-09-28,136.053427104
2020-09-29,134.7058765319
2020-09-30,135.4534228347
2020-10-01,136.9190070335
2020-10-02,132.679632606
2020-10-05,133.4075066376
2020-10-06,131.1550315937
2020-10-07,131.3222458983
2020-10-08,133.2894730108
2020-10-09,137.1452381514
2020-10-12,142.869869049
2020-10-13,141.6698605103
2020-10-14,138.6009862147
2020-10-15,136.6337591022
2020-10-16,135.9944102906
2020-10-19,132.6304519281
2020-10-20,134.4796454139
2020-10-21,134.1255445337
2020-10-22,124.5746569023
2020-10-23,120.7041375583
2020-10-26,121.791030538
2020-10-27,117.5123115682
2020-10-28,112.9385085315
2020-10-29,112.0532563309
2020-10-30,111.4139075193
2020-11-02,112.5548992446
2020-11-03,114.0696641212
2020-11-04,114.9549163219
2020-11-05,117.4631308904
2020-11-06,116.9418157056
2020-11-09,112.7712942269
2020-11-10,112.2696513132
2020-11-11,113.017197616
2020-11-12,113.489332123
2020-11-13,116.3221391651
2020-11-16,116.5385341475
2020-11-17,117.718870415
2020-11-18,117.0401770612
2020-11-19,118.7910091914
2020-11-20,118.50576126
2020-11-23,118.191004922
2020-11-24,120.0893790856
2020-11-25,119.4205218674
2020-11-27,120.4336438303
2020-11-30,121.8893918936
2020-12-01,123.5320265326
2020-12-02,125.2238418494
2020-12-03,125.7746654409
2020-12-04,128.3910775006
2020-12-07,129.5615776326
2020-12-08,129.078322909
2020-12-09,130.005382991
2020-12-10,130.8436820013
2020-12-11,128.8514890591
2020-12-14,126.6620492909
2020-12-15,125.6955398437
2020-12-16,127.5003483013
2020-12-17,128.9402501308
2020-12-18,130.8239573187
2020-12-21,129.3051567588
2020-12-22,130.8929937078
2020-12-23,129.9560712845
2020-12-24,130.7450585883
2020-12-28,131.1888639467
2020-12-29,128.318922629
2020-12-30,126.5239765128
2020-12-31,128.3090602877
2021-01-04,126.563425878
2021-01-05,125.8730619871
2021-01-06,124.0386665057
2021-01-07,126.6719116322
2021-01-08,129.0487358851
2021-01-11,127.8652549293
2021-01-12,131.3072120423
2021-01-13,129.6700633868
2021-01-14,130.173042793
2021-01-15,130.1829051343
2021-01-19,133.4966518105
2021-01-20,130.7549209296
2021-01-21,125.5969164307
2021-01-22,125.0051759529
2021-01-25,129.8179985063
2021-01-26,137.185167456
2021-01-27,142.481244733
2021-01-28,134.5223353055
2021-01-29,131.4748718444
2021-02-01,130.6858845405
2021-02-02,131.2874873597
2021-02-03,130.567536445
2021-02-04,130.7154715644
2021-02-05,130.005382991
2021-02-08,132.224409783
2021-02-09,134.2166027252
2021-02-10,135.0450393943
2021-02-11,135.8932007459
2021-02-12,135.7847149916
2021-02-16,134.8083432031
2021-02-17,132.2342721243
2021-02-18,130.271666206
2021-02-19,131.129689899
2021-02-22,133.2402309367
2021-02-23,134.9266912987
2021-02-24,135.1140757834
2021-02-25,136.9484712648
2021-02-26,131.7411550594
2021-03-01,136.7413620976
2021-03-02,134.837930227
2021-03-03,130.4097389842
2021-03-04,129.2854320762
2021-03-05,133.6051375648
2021-03-08,129.5517152913
2021-03-09,130.5971234689
2021-03-10,129.9659336258
2021-03-11,133.713623319
2021-03-12,132.0027693264
2021-03-15,133.4762794126
2021-03-16,134.662998945
2021-03-17,131.9731013381
2021-03-18,130.0446820979
2021-03-19,132.0917732914
2021-03-22,136.2156236666
2021-03-23,136.8287620917
2021-03-24,133.5356153892
2021-03-25,133.5949513658
2021-03-26,135.1277974286
2021-03-29,137.3034499047
2021-03-30,136.85843008
2021-03-31,138.8066279792
2021-04-01,138.7670706614
2021-04-05,140.9130551493
2021-04-06,140.408699348
2021-04-07,141.1009524086
2021-04-08,141.1899563735
2021-04-09,140.7647152077
2021-04-12,140.4878139835
2021-04-13,137.4616791757
2021-04-14,136.2354023255
2021-04-15,137.2935605753
2021-04-16,138.9450785913
2021-04-19,137.3133392342
2021-04-20,136.5914181852
2021-04-21,139.934011535
2021-04-22,138.7472920025
2021-04-23,138.9252999324
2021-04-26,139.0439718856
2021-04-27,138.7868493203
2021-04-28,136.9771020333
2021-04-29,126.6031954538
2021-04-30,122.4793450785
2021-05-03,122.0343252538
2021-05-04,117.8808068902
2021-05-05,117.8610282314
2021-05-06,120.3432499201
2021-05-07,119.6905541772
2021-05-10,117.9698108552
2021-05-11,117.920364208
2021-05-12,115.5073678253
2021-05-13,115.4282531898
2021-05-14,116.4072968041
2021-05-17,115.5765931314
2021-05-18,114.5184348816
2021-05-19,114.1129723747
2021-05-20,114.4986562228
2021-05-21,114.5283242111
2021-05-24,114.5579921994
2021-05-25,113.9547431037
2021-05-26,113.5591699262
2021-05-27,112.421897041
2021-05-28,113.6877312089
2021-06-01,112.6097943003
2021-06-02,113.6185059029
2021-06-03,115.2601345894
2021-06-04,117.8214709136
2021-06-07,115.7644903907
2021-06-08,117.129217853
2021-06-09,116.7633126639
2021-06-10,117.7027989604
2021-06-11,119.448748612
2021-06-14,119.6967528239
2021-06-15,118.9229796829
2021-06-16,116.6711014389
2021-06-17,117.1671098627
2021-06-18,114.8854711134
2021-06-21,115.1334753253
2021-06-22,113.8736139289
2021-06-23,112.4351895
2021-06-24,113.60576938
2021-06-25,115.0342736405
2021-06-28,116.4330173955
2021-06-29,116.9389459878
2021-06-30,116.3338157108
2021-07-01,116.462777901
2021-07-02,117.9805636777
2021-07-06,115.1334753253
2021-07-07,116.2842148684
2021-07-08,115.9370089718
2021-07-09,115.2425971785
2021-07-12,113.0601601139
2021-07-13,112.6732735434
2021-07-14,114.8557106079
2021-07-15,114.0720172984
2021-07-16,115.3120383578
2021-07-19,113.0303996085
2021-07-20,113.8041727496
2021-07-21,113.1296012932
2021-07-22,113.5760088746
2021-07-23,114.0124962875
2021-07-26,113.8537735919
2021-07-27,113.7942525811
2021-07-28,113.6355298855
2021-07-29,98.2096679063
2021-07-30,99.9456973895
2021-08-02,102.7431848995
2021-08-03,102.1777352964
2021-08-04,100.124260422
2021-08-05,100.4417058132
2021-08-06,100.5805881719
2021-08-09,100.6698696882
2021-08-10,100.0647394112
2021-08-11,101.4436428292
2021-08-12,101.2749999652
2021-08-13,101.2948403021
2021-08-16,101.354361313
2021-08-17,101.7214075465
2021-08-18,101.6321260303
2021-08-19,101.6618865357
2021-08-20,102.3959790029
2021-08-23,101.5825251879
2021-08-24,101.7710083889
2021-08-25,100.8186722153
2021-08-26,99.9655377264
2021-08-27,100.9575545739
2021-08-30,101.8404495682
2021-08-31,102.0487731062
2021-09-01,101.7710083889
2021-09-02,103.0407899538
2021-09-03,101.9297310845
2021-09-07,102.6737437202
2021-09-08,105.7390757791
2021-09-09,107.802470822
2021-09-10,107.0758244351
2021-09-13,108.3200819469
2021-09-14,109.076590514
2021-09-15,111.9533138813
2021-09-16,110.440296747
2021-09-17,111.0574484728
2021-09-20,109.7932828408
2021-09-21,108.1906791656
2021-09-22,108.5390712689
2021-09-23,110.6493320089
2021-09-24,109.6837881798
2021-09-27,108.4693928483
2021-09-28,106.5084430097
2021-09-29,107.6531599205
2021-09-30,106.8767432332
2021-10-01,107.9318736032
2021-10-04,105.702164142
2021-10-05,105.9808778247
2021-10-06,105.4732207599
2021-10-07,103.7312602434
2021-10-08,97.8683188478
2021-10-11,94.2450409734
2021-10-12,90.5321765582
2021-10-13,93.7274298485
2021-10-14,95.2703091631
2021-10-15,97.1317184008
2021-10-18,100.0582120685
2021-10-19,99.8591308667
2021-10-20,98.8239086168
2021-10-21,99.7396821455
2021-10-22,99.4311062826
2021-10-25,98.1271244102
2021-10-26,96.1562205115
2021-10-27,94.5436627763
2021-10-28,94.7128817979
2021-10-29,94.2948112739
2021-11-01,94.3246734542
2021-11-02,95.150860442
2021-11-03,93.7672460889
2021-11-04,94.6631114974
2021-11-05,88.7902160417
2021-11-08,91.0896039235
2021-11-09,89.9349329526
2021-11-10,88.6309510802
2021-11-11,86.9586689844
2021-11-12,89.2680109262
2021-11-15,86.7595877825
2021-11-16,87.9938912342
2021-11-17,86.5306444003
2021-11-18,84.3407511795
2021-11-19,84.709051403
2021-11-22,85.027581326
2021-11-23,83.6240588527
2021-11-24,84.3507052396
2021-11-26,82.5191581823
2021-11-29,81.9915929973
2021-11-30,80.060505339
2021-12-01,78.3583610628
2021-12-02,79.7320213558
2021-12-03,78.8859262478
2021-12-06,80.17
2021-12-07,80.86
2021-12-08,82.71
2021-12-09,81.63
2021-12-10,81.51
2021-12-13,84.03
2021-12-14,83.14
2021-12-15,83.73
2021-12-16,84.72
2021-12-17,83.52
2021-12-20,83.65
2021-12-21,95.05
2021-12-22,94.32
2021-12-23,97.88
2021-12-27,95.15
2021-12-28,96.1
2021-12-29,96.96
2021-12-30,95.73
2021-12-31,94.59
2022-01-03,98.26
2022-01-04,99.37
2022-01-05,97.22
2022-01-06,94.3
2022-01-07,95.72
2022-01-10,97.22
2022-01-11,98.13
2022-01-12,96.82
2022-01-13,94.82
2022-01-14,95.8
2022-01-18,101.0
2022-01-19,104.7
2022-01-20,102.42
2022-01-21,101.12
2022-01-24,106.34
2022-01-25,101.38
2022-01-26,102.48
2022-01-27,100.71
2022-01-28,105.55
2022-01-31,101.94
2022-02-01,102.36
2022-02-02,102.09
2022-02-03,102.25
2022-02-04,102.36
2022-02-07,101.74
2022-02-08,102.16
2022-02-09,102.43
2022-02-10,102.15
2022-02-11,101.99
2022-02-14,101.96
2022-02-15,102.13
2022-02-16,101.95
2022-02-17,101.67
2022-02-18,101.88
2022-02-22,101.87
2022-02-23,101.75
2022-02-24,102.21
2022-02-25,102.6
2022-02-28,102.5
2022-03-01,102.66
2022-03-02,102.21
2022-03-03,102.02
2022-03-04,101.5
2022-03-07,101.23
2022-03-08,101.49
2022-03-09,101.92
2022-03-10,101.45
2022-03-11,101.02
2022-03-14,100.51
2022-03-15,100.49
2022-03-16,101.16
2022-03-17,101.11
2022-03-18,100.74
2022-03-21,100.56
2022-03-22,100.9
2022-03-23,101.12
2022-03-24,100.86
2022-03-25,101.08
2022-03-28,101.02
2022-03-29,101.47
2022-03-30,101.49
2022-03-31,100.9
2022-04-01,101.49
2022-04-04,101.42
2022-04-05,101.4
2022-04-06,101.29
2022-04-07,101.29
2022-04-08,101.29
2022-04-11,101.14
2022-04-12,100.93
2022-04-13,102.0
2022-04-14,102.24
2022-04-18,102.02
2022-04-19,101.94
2022-04-20,101.85
2022-04-21,101.56
2022-04-22,101.5
2022-04-25,101.29
2022-04-26,100.77
2022-04-27,100.76
2022-04-28,100.71
2022-04-29,100.1
2022-05-02,100.0
2022-05-03,101.23
2022-05-04,101.7
2022-05-05,101.4
2022-05-06,101.0
2022-05-09,100.02
2022-05-10,100.29
2022-05-11,100.08
2022-05-12,99.83
2022-05-13,99.15
2022-05-16,99.28
2022-05-17,100.79
2022-05-18,99.68
2022-05-19,99.46
2022-05-20,99.27
2022-05-23,99.78
2022-05-24,99.52
2022-05-25,99.64
2022-05-26,100.43
2022-05-27,100.95
2022-05-31,100.69
2022-06-01,100.84
2022-06-02,101.35
2022-06-03,101.41
2022-06-06,99.34
2022-06-07,98.77
2022-06-08,98.74
2022-06-09,99.05
2022-06-10,97.94
2022-06-13,95.39
2022-06-14,92.41
2022-06-15,92.71
2022-06-16,89.76
2022-06-17,94.94
2022-06-21,97.62
2022-06-22,97.39
2022-06-23,98.42
2022-06-24,96.59
2022-06-27,96.76
2022-06-28,96.15
2022-06-29,96.84
2022-06-30,97.17
2022-07-01,97.93
2022-07-05,99.1
2022-07-06,97.82
2022-07-07,99.49
2022-07-08,99.22
2022-07-11,100.75
2022-07-12,102.08
2022-07-13,102.27
2022-07-14,102.35
2022-07-15,102.53
2022-07-18,102.17
2022-07-19,102.57
2022-07-20,101.91
2022-07-21,101.71
2022-07-22,101.48
2022-07-25,101.25
2022-07-26,101.0
2022-07-27,101.62
2022-07-28,101.8
2022-07-29,101.41
2022-08-01,101.27
2022-08-02,101.95
2022-08-03,101.88
2022-08-04,102.0
2022-08-05,102.5
2022-08-08,102.29
2022-08-09,102.2
2022-08-10,102.68
2022-08-11,102.45
2022-08-12,102.89
2022-08-15,103.2
2022-08-16,103.22
2022-08-17,103.13
2022-08-18,103.19
2022-08-19,102.77
2022-08-22,102.97
2022-08-23,102.99
2022-08-24,102.68
2022-08-25,102.7
2022-08-26,102.45
2022-08-29,102.23
2022-08-30,102.59
2022-08-31,102.77
2022-09-01,102.95
2022-09-02,102.83
2022-09-06,102.77
2022-09-07,103.41
2022-09-08,103.7
2022-09-09,103.68
2022-09-12,103.67
2022-09-13,103.53
2022-09-14,103.64
2022-09-15,103.61
2022-09-16,103.53
2022-09-19,103.72
2022-09-20,103.72
2022-09-21,103.75
2022-09-22,103.81
2022-09-23,103.75
2022-09-26,103.8
2022-09-27,103.8
2022-09-28,103.86
2022-09-29,103.9
2022-09-30,103.9
2022-10-03,103.9
2022-10-04,103.9
2022-10-05,103.9
2022-10-06,103.9
2022-10-07,103.9
2022-11-02,103.9
