date,TSS
2019-07-01,130.8347900272
2019-07-02,130.1454497316
2019-07-03,130.9846466132
2019-07-05,131.0345988086
2019-07-08,131.3443024197
2019-07-09,132.3733176436
2019-07-10,131.9137574465
2019-07-11,131.9337383246
2019-07-12,131.9737000809
2019-07-15,133.3523806722
2019-07-16,132.882830036
2019-07-17,132.9028109142
2019-07-18,134.4413385306
2019-07-19,132.4232698389
2019-07-22,131.6540060307
2019-07-23,132.2034801795
2019-07-24,129.9756122674
2019-07-25,133.0426770611
2019-07-26,136.4793881003
2019-07-29,137.8680591307
2019-07-30,134.800994337
2019-07-31,135.5902390233
2019-08-01,133.1226005737
2019-08-02,130.1354592925
2019-08-05,123.9513775097
2019-08-06,124.4109377068
2019-08-07,127.4480311833
2019-08-08,129.2862719718
2019-08-09,128.9465970435
2019-08-12,125.6397617121
2019-08-13,127.9275722586
2019-08-14,124.3110333162
2019-08-15,126.1692549827
2019-08-16,127.2282415239
2019-08-19,128.6069221152
2019-08-20,130.065526219
2019-08-21,131.1944458336
2019-08-22,130.9147135398
2019-08-23,127.3281459145
2019-08-26,129.1663867029
2019-08-27,131.1345031992
2019-08-28,131.98369052
2019-08-29,133.5621798926
2019-08-30,134.0916731632
2019-09-03,135.1606501434
2019-09-04,137.2486519085
2019-09-05,141.2747988527
2019-09-06,140.9551048025
2019-09-09,137.8280973744
2019-09-10,133.5721703317
2019-09-11,133.9518070163
2019-09-12,135.84
2019-09-13,135.48
2019-09-16,134.56
2019-09-17,133.27
