date,MRO
2023-06-27,21.5678044606
2023-06-28,21.7921642537
2023-06-29,22.367695897
2023-06-30,22.4554888595
2023-07-03,22.4359793123
2023-07-05,22.3384315761
2023-07-06,21.987259726
2023-07-07,22.9432275402
2023-07-10,23.2163612014
2023-07-11,23.7333642029
2023-07-12,24.1820837892
2023-07-13,24.513746092
2023-07-14,23.4894948626
2023-07-17,23.3724375792
2023-07-18,24.1918385628
2023-07-19,24.2601219781
2023-07-20,24.6112938282
2023-07-21,24.6698224699
2023-07-24,25.0112395464
2023-07-25,25.3429018492
2023-07-26,25.4697139062
2023-07-27,25.2258445659
2023-07-28,25.4599591326
2023-07-31,25.625790284
2023-08-01,25.5379973215
2023-08-02,25.0795229617
2023-08-03,25.1478063769
2023-08-04,25.5379973215
2023-08-07,25.3819209437
2023-08-08,25.1868254714
2023-08-09,25.625790284
2023-08-10,25.5965259632
2023-08-11,26.18181238
2023-08-14,25.8013762091
2023-08-15,25.323392302
2023-08-16,25.0296174493
2023-08-17,25.4604872333
2023-08-18,25.8423945418
2023-08-21,25.8913570172
2023-08-22,25.5682046792
2023-08-23,25.1960898658
2023-08-24,24.990447469
2023-08-25,25.0883724198
2023-08-28,25.3821472725
2023-08-29,25.5975821645
2023-08-30,25.8326020467
2023-08-31,25.8032245614
2023-09-01,26.5474541882
2023-09-05,26.5964166637
2023-09-06,26.527869198
2023-09-07,26.1459618895
2023-09-08,26.74330409
2023-09-11,25.6171671547
2023-09-12,26.5670391784
2023-09-13,26.0186594534
2023-09-14,26.7628890802
2023-09-15,26.3222268012
2023-09-18,26.3418117913
2023-09-19,26.194924365
2023-09-20,25.6073746596
2023-09-21,25.3331847971
2023-09-22,25.6171671547
2023-09-25,26.0578294337
2023-09-26,25.7444695909
2023-09-27,26.8216440507
2023-09-28,26.8412290409
2023-09-29,26.194924365
2023-10-02,25.0589949346
2023-10-03,25.1471273904
2023-10-04,23.8936880189
2023-10-05,23.7370080975
2023-10-06,24.0797454256
2023-10-09,25.6759221252
2023-10-10,25.6857146203
2023-10-11,25.9403194927
2023-10-12,26.2438868404
2023-10-13,27.4875337168
2023-10-16,27.8596485302
2023-10-17,28.0359134419
2023-10-18,28.2513483338
2023-10-19,28.5842931669
2023-10-20,27.8988185106
2023-10-23,27.5854586677
2023-10-24,27.5756661726
2023-10-25,27.5364961923
2023-10-26,27.1252113985
2023-10-27,26.9097765065
2023-10-30,26.5964166637
2023-10-31,26.74330409
2023-11-01,26.5474541882
2023-11-02,27.4385712414
2023-11-03,26.8901915164
2023-11-06,26.0578294337
2023-11-07,25.000239964
2023-11-08,24.3343502979
2023-11-09,24.2853878225
2023-11-10,24.5693701801
2023-11-13,24.559577685
2023-11-14,25.1765048757
2023-11-15,24.9896480035
2023-11-16,24.3405662372
2023-11-17,25.1371665868
2023-11-20,25.147001159
2023-11-21,24.8913022814
2023-11-22,24.8224602758
2023-11-24,24.9306405702
2023-11-27,24.9011368536
2023-11-28,24.9011368536
2023-11-29,24.8814677091
2023-11-30,25.009317148
2023-12-01,25.0191517202
2023-12-04,24.6454379759
2023-12-05,23.9963562096
2023-12-06,23.1505829989
2023-12-07,23.2685978655
2023-12-08,23.6914844709
2023-12-11,23.652146182
2023-12-12,22.9637261268
2023-12-13,23.5341313154
2023-12-14,24.0356944985
2023-12-15,23.9176796319
2023-12-18,24.1635439373
2023-12-19,24.4290773872
2023-12-20,24.0651982151
2023-12-21,24.3012279483
2023-12-22,24.2323859428
2023-12-26,24.7339491259
2023-12-27,24.4389119594
2023-12-28,23.9766870652
2023-12-29,23.7603264764
2024-01-02,24.016025354
2024-01-03,24.5175885371
2024-01-04,23.7799956208
2024-01-05,23.9865216374
2024-01-08,23.3472744433
2024-01-09,22.8260421158
2024-01-10,22.471997516
2024-01-11,22.5605086659
2024-01-12,23.0128989879
2024-01-16,22.2851406438
2024-01-17,21.9507651885
2024-01-18,21.7835774608
2024-01-19,21.9015923274
2024-01-22,21.9114268996
2024-01-23,21.9999380495
2024-01-24,22.2162986383
2024-01-25,22.747365538
2024-01-26,22.8260421158
2024-01-29,22.8063729713
2024-01-30,23.1505829989
2024-01-31,22.471997516
2024-02-01,22.2851406438
2024-02-02,22.0884491995
2024-02-05,21.9507651885
2024-02-06,22.157291205
2024-02-07,22.3146443605
2024-02-08,22.3244789327
2024-02-09,22.0786146273
2024-02-12,22.2753060716
2024-02-13,21.9605997607
2024-02-14,22.019607194
2024-02-15,22.8555458324
2024-02-16,22.9932298435
2024-02-20,22.8948841213
2024-02-21,23.3691846987
2024-02-22,23.6952663457
2024-02-23,23.4976411051
2024-02-26,23.8632478001
2024-02-27,24.0015854686
2024-02-28,23.8336040141
2024-02-29,23.9620604204
2024-03-01,24.3079045915
2024-03-04,23.9719416825
2024-03-05,23.9521791584
2024-03-06,24.2288544952
2024-03-07,24.3671921636
2024-03-08,24.4462422599
2024-03-11,24.6932738106
2024-03-12,24.831611479
2024-03-13,25.5924686552
2024-03-14,25.9481940883
2024-03-15,26.195225639
2024-03-18,26.2742757352
2024-03-19,26.6794074784
2024-03-20,26.7782200987
2024-03-21,26.877032719
2024-03-22,26.7782200987
2024-03-25,27.2426394141
2024-03-26,27.1141830077
2024-03-27,27.3809770825
2024-03-28,28.0034965903
2024-04-01,28.230765617
2024-04-02,28.4481533816
2024-04-03,29.1497229857
2024-04-04,29.1299604616
2024-04-05,29.3374669642
2024-04-08,29.1398417237
2024-04-09,28.932335221
2024-04-10,29.3275857022
2024-04-11,29.1101979376
2024-04-12,28.7445912425
2024-04-15,28.4283908576
2024-04-16,28.0133778523
2024-04-17,27.3513332964
2024-04-18,27.0746579596
2024-04-19,27.1734705799
2024-04-22,27.3216895103
2024-04-23,27.4896709648
2024-04-24,27.203114366
2024-04-25,27.4106208686
2024-04-26,27.4402646547
2024-04-29,27.6082461092
2024-04-30,26.531188548
2024-05-01,25.7900938958
2024-05-02,25.7802126338
2024-05-03,26.0272441845
2024-05-06,26.3928508796
2024-05-07,26.7288137886
2024-05-08,26.6596449544
2024-05-09,26.867151457
2024-05-10,26.2742757352
2024-05-13,26.2446319491
2024-05-14,26.3632070935
2024-05-15,26.2342188766
2024-05-16,25.9266315903
2024-05-17,26.0060089545
2024-05-20,26.2540632177
2024-05-21,26.0853863187
2024-05-22,25.678577327
2024-05-23,25.5694334512
2024-05-24,25.3610678701
2024-05-28,26.2441410472
2024-05-29,28.4567850749
2024-05-30,27.9904430601
2024-05-31,28.7346058497
2024-06-03,28.1888864707
2024-06-04,27.6729336032
2024-06-05,27.7423887969
2024-06-06,27.6630114327
2024-06-07,27.6530892622
2024-06-10,28.0598982538
2024-06-11,28.1491977886
2024-06-12,27.8118439906
2024-06-13,27.4645680221
2024-06-14,27.0875255421
2024-06-17,27.1073698831
2024-06-18,27.1073698831
2024-06-20,27.6134005801
2024-06-21,27.5439453864
2024-06-24,28.5163180981
2024-06-25,28.6056176329
2024-06-26,28.2682638349
2024-06-27,28.3575633697
2024-06-28,28.4468629044
2024-07-01,28.4865515865
2024-07-02,28.3575633697
2024-07-03,28.5460846097
2024-07-05,27.9606765485
2024-07-08,27.9705987191
2024-07-09,27.6729336032
2024-07-10,27.9408322075
2024-07-11,28.3873298813
2024-07-12,28.2285751528
2024-07-15,28.5163180981
2024-07-16,28.7445280203
2024-07-17,28.8834384077
2024-07-18,29.0322709656
2024-07-19,28.4964737571
2024-07-22,28.0598982538
2024-07-23,27.6233227506
2024-07-24,27.6431670916
2024-07-25,27.6729336032
2024-07-26,27.6530892622
2024-07-29,27.2363581
2024-07-30,27.42487934
2024-07-31,27.8316883317
2024-08-01,27.1966694179
2024-08-02,26.4425844577
2024-08-05,26.184608024
2024-08-06,26.3929736051
2024-08-07,26.6509500388
2024-08-08,27.0577590305
2024-08-09,27.0875255421
2024-08-12,27.6431670916
2024-08-13,27.2065915884
2024-08-14,27.4348015105
2024-08-15,27.9408322075
2024-08-16,27.9408322075
2024-08-19,28.1591199591
2024-08-20,27.5737118979
2024-08-21,27.5241010453
2024-08-22,27.5639477352
2024-08-23,27.9823379791
2024-08-26,28.4903832753
2024-08-27,28.2214181185
2024-08-28,28.1516864111
2024-08-29,28.7394250871
2024-08-30,28.5401916376
2024-09-03,27.6037944251
2024-09-04,27.245174216
2024-09-05,26.9662473868
2024-09-06,26.6175888502
2024-09-09,26.5279337979
2024-09-10,26.1195052265
2024-09-11,25.7907700348
2024-09-12,25.8804250871
2024-09-13,26.0298501742
2024-09-16,26.5578188153
2024-09-17,27.2551358885
2024-09-18,27.3248675958
2024-09-19,27.7831045296
2024-09-20,27.8229512195
2024-09-23,27.6635644599
2024-09-24,27.4742926829
2024-09-25,26.6375121951
2024-09-26,25.7708466899
2024-09-27,26.3785087108
2024-09-30,26.5279337979
2024-10-01,27.5340627178
2024-10-02,27.8627979094
2024-10-03,28.4306132404
2024-10-04,28.8788885017
2024-10-07,28.9785052265
2024-10-08,28.002261324
2024-10-09,28.0321463415
2024-10-10,28.2214181185
2024-10-11,27.9524529617
2024-10-14,27.6336794425
2024-10-15,26.5478571429
2024-10-16,26.4781254355
2024-10-17,26.8168222997
2024-10-18,26.6175888502
2024-10-21,26.4482404181
2024-10-22,26.508010453
2024-10-23,26.3486236934
2024-10-24,26.298815331
2024-10-25,26.3585853659
2024-10-28,26.0099268293
2024-10-29,25.7808083624
2024-10-30,25.9800418118
2024-10-31,27.5938327526
2024-11-01,27.1654808362
2024-11-04,27.4045609756
2024-11-05,27.4942160279
2024-11-06,28.6896167247
2024-11-07,28.4405749129
2024-11-08,28.3907665505
2024-11-11,28.5103066202
2024-11-12,28.211456446
2024-11-13,28.5103066202
2024-11-14,28.7394250871
2024-11-15,28.59
2024-11-18,28.99
2024-11-19,28.75
2024-11-20,28.92
2024-11-21,28.55
2024-11-22,28.55
