ticker,fator,desvio
HAS,1.0,0.0
HBAN,1.0000000068302548,6.830254806189373e-09
HCA,1.000000035672213,3.567221296130185e-08
HD,1.000000045770646,4.5770645940024224e-08
HIG,1.0000000034805632,3.480563171009976e-09
HOG,1.0000000301424719,3.014247185184615e-08
HON,0.898557528211494,-0.10144247178850596
HOT,1.000000039169738,3.9169737897637447e-08
HP,0.9999999681867552,-3.1813244816270014e-08
HPQ,1.0000000128874909,1.2887490852264705e-08
HRB,0.9999999452108113,-5.478918874146643e-08
HRL,0.501855363237864,-0.49814463676213605
HSIC,0.3921568665806523,-0.6078431334193477
HST,1.000000014522959,1.4522959057572393e-08
HSY,0.9999999831580695,-1.6841930516875436e-08
HUM,1.0,0.0
IBM,0.9560229259155326,-0.04397707408446738
ICE,0.20000000617644517,-0.7999999938235548
IFF,1.0000000227705357,2.2770535679228487e-08
INTC,1.0000000479698998,4.796989983013589e-08
INTU,1.0031253128825959,0.0031253128825958765
IP,0.9469696364477667,-0.05303036355223334
IRM,0.9999999972337221,-2.7662778734338644e-09
ISRG,0.1111111100064224,-0.8888888899935776
ITW,1.000000026198157,2.6198156977130793e-08
IVZ,1.0000000319986588,3.1998658833742866e-08
JBHT,0.9999999832849086,-1.67150914220926e-08
JBL,0.9999999676034202,-3.23965797521808e-08
JCI,0.8381127896310084,-0.16188721036899156
JNJ,0.999999988237588,-1.1762412044369341e-08
JPM,1.0067078028232967,0.006707802823296749
KEY,1.0,0.0
KIM,1.0000000200096522,2.0009652157426672e-08
KLAC,1.0000000350323754,3.503237544499882e-08
KMB,0.9999999434117379,-5.658826207621814e-08
KMI,1.0088674846208787,0.008867484620878718
KMX,1.0000000251702899,2.517028985238312e-08
KO,0.999999992995736,-7.00426394661946e-09
KR,1.0000000324578353,3.245783530836377e-08
KSS,0.9999999873868245,-1.2613175504050389e-08
L,0.9999999564147807,-4.3585219322572755e-08
LDOS,1.0000000293233193,2.9323319328256048e-08
LEG,1.0000000215215643,2.152156430845764e-08
LEN,0.952810522036835,-0.04718947796316497
LH,0.8591064998652204,-0.14089350013477964
LLY,0.9999999645967771,-3.5403222908847454e-08
LMT,1.0000000138842484,1.3884248417639355e-08
LNC,1.005356133622658,0.005356133622657966
LOW,1.0040207937897483,0.004020793789748289
LRCX,0.10000000247429534,-0.8999999975257047
LUV,0.9999999648009479,-3.519905211746277e-08
LYB,1.0000000243417326,2.4341732629551416e-08
M,1.000000030189803,3.018980310187658e-08
MA,1.002006676124757,0.002006676124757023
MAC,1.0000000186880453,1.8688045333448144e-08
MAR,0.9999999506478449,-4.935215514034752e-08
MAS,1.0034437032198538,0.0034437032198537665
MAT,1.0000000194627412,1.9462741196463185e-08
MCD,1.0000000025552689,2.555268885373607e-09
MCHP,0.5000000175792501,-0.49999998242074994
MCK,1.0000000276399519,2.7639951882818536e-08
MCO,1.0000000060365104,6.036510402651629e-09
MDLZ,0.9999999631187256,-3.688127436785038e-08
MDT,0.9999999842550867,-1.574491326206129e-08
MET,0.8912656186372134,-0.10873438136278657
MHK,0.9999999967857626,-3.214237431770073e-09
MKC,0.49999999119007565,-0.5000000088099243
MLM,0.9999999510971871,-4.8902812910256444e-08
MMM,0.8361204186387345,-0.16387958136126546
MNST,0.16666667276043226,-0.8333333272395678
MO,0.9999999870248393,-1.2975160723627255e-08
MOS,1.0000000134557223,1.3455722314148488e-08
MPC,0.9999999854122475,-1.4587752450445635e-08
MRK,0.9541984880474251,-0.04580151195257487
MS,1.005920654370787,0.005920654370787037
MSFT,1.0000000243880485,2.4388048469603518e-08
MSI,1.0000000440369092,4.4036909230271704e-08
MTB,0.999999995023226,-4.976773992915184e-09
MU,0.999999989224019,-1.0775980996413637e-08
MUR,1.0000000347580618,3.475806176211904e-08
NAVI,0.9999999932662008,-6.733799184921452e-09
NDAQ,0.3333333143740337,-0.6666666856259663
NEE,0.2500000087267881,-0.7499999912732118
NEM,1.0000000257604769,2.5760476862757287e-08
NFLX,0.09999999594702716,-0.9000000040529729
NFX,1.0000000119770713,1.1977071334712264e-08
NI,0.9999999846026346,-1.5397365382696648e-08
NKE,1.0,0.0
NOC,1.000000009633074,9.633073894121935e-09
NOV,1.0000000497470893,4.9747089336804606e-08
NRG,1.0148800403195537,0.0148800403195537
NSC,1.000000007192453,7.1924530775646645e-09
NTAP,1.0071365702346886,0.007136570234688611
NTRS,1.0000000251414896,2.514148955690132e-08
NUE,1.0000000037825456,3.782545610064858e-09
NVDA,0.02499999990003414,-0.9750000000999659
NWL,1.0,0.0
NWSA,1.0000000338582598,3.38582597514403e-08
O,0.9724967606153208,-0.027503239384679246
OI,1.0000000261280635,2.6128063490560294e-08
OKE,1.0273132312181208,0.027313231218120793
OMC,0.9999999641578752,-3.584212482365956e-08
ORCL,1.0041230559106546,0.004123055910654649
ORLY,0.06666666860120743,-0.9333333313987926
OXY,0.9983000133472285,-0.0016999866527714902
PAYX,1.009015071047512,0.009015071047512091
PBI,0.9999999853421815,-1.4657818514507426e-08
PCAR,0.6666666465419274,-0.3333333534580726
PCG,0.9999999660412706,-3.3958729384053754e-08
PEG,1.0000000430486482,4.304864820170451e-08
PEP,1.000000015085308,1.5085307891737898e-08
PFE,0.9487665773348044,-0.051233422665195594
PFG,1.000000026846341,2.6846340928088352e-08
PG,1.0087152353520767,0.008715235352076744
PGR,0.9999999905576801,-9.442319925945242e-09
PH,0.9999999627607344,-3.723926556009616e-08
PHM,0.9999999745403965,-2.5459603536504005e-08
PLD,1.000000038817456,3.88174559162735e-08
PM,1.000000037726833,3.772683299096968e-08
PNC,1.0059372118698615,0.005937211869861514
PNR,0.6765194116817995,-0.3234805883182005
PNW,1.0098571114486115,0.009857111448611455
PPG,0.9999999663532766,-3.3646723407443346e-08
PPL,1.0000000044434445,4.443444501234239e-09
PRGO,1.0000000378212892,3.782128921159256e-08
PRU,0.9999999777162628,-2.2283737188821817e-08
PSA,1.0000000268061453,2.68061453034818e-08
PSX,1.0000000260484143,2.6048414314416846e-08
PTC,1.0000000261280635,2.6128063490560294e-08
PVH,1.0000000208595885,2.0859588500954374e-08
PWR,1.000000022308171,2.230817108817007e-08
QCOM,0.9999999969730632,-3.026936812311476e-09
QRVO,0.9999999970463049,-2.953695066310047e-09
R,1.0000000242802514,2.428025136502754e-08
RCL,1.0000000326772471,3.2677247130408205e-08
REGN,1.0000000044535766,4.4535766186015735e-09
RF,0.9999999604694584,-3.9530541617871506e-08
RHI,1.000000009633074,9.633073894121935e-09
RIG,1.0000000373075528,3.7307552824827894e-08
RL,1.000000032505853,3.250585289826802e-08
ROK,1.000000032284416,3.2284416029426666e-08
ROP,1.0016018999378515,0.0016018999378515364
ROST,0.9999999860139422,-1.3986057756376624e-08
RRC,1.0000000232806283,2.328062831402633e-08
RSG,1.0000000205551716,2.0555171564851094e-08
SBUX,0.9999999949823121,-5.017687931818671e-09
SCG,0.9999999875540057,-1.244599434624405e-08
SCHW,1.0,0.0
SEE,1.0000000067922497,6.792249651610405e-09
SHW,0.3333333197673813,-0.6666666802326187
SJM,0.9999999753791221,-2.462087789201206e-08
SLB,0.999999991235618,-8.764381997927728e-09
SLG,1.0617176628965856,0.061717662896585646
SNA,0.9999999893802652,-1.0619734758243737e-08
SO,1.000000009684021,9.684020918498959e-09
SPG,1.0000000187646514,1.8764651388281095e-08
SPGI,1.0119733041560692,0.011973304156069231
SRE,0.4999999919563579,-0.5000000080436421
STT,0.9999999954157162,-4.584283841424508e-09
STX,1.000000008208063,8.208062896031265e-09
STZ,0.9999999872993364,-1.2700663631903808e-08
SWK,1.000000031305918,3.130591808009342e-08
SWKS,1.0000000308297292,3.0829729213976975e-08
SYK,1.0,0.0
SYY,1.0076876674794113,0.007687667479411298
T,0.7659159011241522,-0.2340840988758478
TAP,1.000000009684021,9.684020918498959e-09
TDC,0.9999999886213355,-1.1378664455108378e-08
TEL,0.9999999673808144,-3.261918557484478e-08
TER,0.9999999892240191,-1.0775980885391334e-08
TGNA,0.6399999982188184,-0.36000000178118163
TGT,1.0000000373075526,3.730755260278329e-08
TJX,0.5000000042765664,-0.49999999572343357
TMO,1.0000000042723753,4.272375342395662e-09
TRIP,1.000000017711885,1.771188506971555e-08
TROW,0.9999999492008687,-5.0799131345868886e-08
TRV,1.0000000080105638,8.010563767868462e-09
TSCO,0.19999999328040347,-0.8000000067195965
TSN,0.9999999773019128,-2.2698087187578153e-08
TWX,1.000000037886503,3.7886503045925224e-08
TXN,1.00755667232542,0.0075566723254199
TXT,1.0000000179726607,1.797266069303305e-08
UHS,0.9999999720302151,-2.7969784932579955e-08
UNH,0.9999999846026346,-1.5397365382696648e-08
UNM,1.0066973138049577,0.00669731380495775
UNP,1.0000000272096607,2.720966074676312e-08
UPS,0.9999999622812918,-3.771870815683087e-08
URBN,1.0000000066083972,6.608397162821689e-09
URI,1.0000000041988961,4.198896119689266e-09
USB,0.9999999609749641,-3.90250358694999e-08
V,0.9999999805248385,-1.947516148348427e-08
VFC,0.9416196051779321,-0.058380394822067916
VLO,1.000000025580535,2.558053502355051e-08
VMC,0.9999999616894092,-3.831059081083055e-08
VNO,0.8140338897219036,-0.1859661102780964
VRSN,0.9999999930752035,-6.924796513985143e-09
VRTX,1.0000000120718266,1.2071826649417972e-08
VTR,1.0000000188612967,1.8861296746663925e-08
VZ,1.0123004230961992,0.012300423096199165
WAT,0.9999999955002098,-4.499790207113108e-09
WDC,0.7558578788443856,-0.2441421211556144
WEC,0.9999999912356181,-8.764381886905426e-09
WFC,0.9999999888804598,-1.1119540177517706e-08
WHR,1.0000000492981003,4.929810026865766e-08
WM,0.9999999915197542,-8.480245838882183e-09
WMB,0.9999999937489599,-6.251040129967578e-09
WMT,0.33333332467481164,-0.6666666753251884
WU,0.9999999874516539,-1.254834613995115e-08
WY,1.0000000050292648,5.0292647824079495e-09
WYNN,0.9999999911079318,-8.892068192878355e-09
XEL,1.0000000419197501,4.191975011558213e-08
XOM,1.0000000078140003,7.814000335670812e-09
XRAY,0.9999999975152599,-2.4847400803551523e-09
XRX,2.635046083535721,1.635046083535721
XYL,0.9999999710302351,-2.896976492028358e-08
YUM,0.7236920129888326,-0.27630798701116743
ZBH,0.9708737726733663,-0.029126227326633725
ZION,0.9999999750038039,-2.4996196112958557e-08
ZTS,1.0021949923793556,0.002194992379355609
