Date,MAR
2015-05-29,70.2677993774414
2015-06-01,70.24982452392578
2015-06-02,70.66426849365234
2015-06-03,71.52018737792969
2015-06-04,70.70931243896484
2015-06-05,70.61921691894531
2015-06-08,69.3398208618164
2015-06-09,69.66416931152344
2015-06-10,69.58306121826172
2015-06-11,69.6191177368164
2015-06-12,69.04248809814453
2015-06-15,69.39385223388672
2015-06-16,69.1325912475586
2015-06-17,69.39385223388672
2015-06-18,70.4119644165039
2015-06-19,69.9524917602539
2015-06-22,70.19572448730469
2015-06-23,69.90741729736328
2015-06-24,68.80823516845703
2015-06-25,68.6280517578125
2015-06-26,68.49287414550781
2015-06-29,66.51973724365234
2015-06-30,67.02426147460938
2015-07-01,67.5648422241211
2015-07-02,67.39368438720703
2015-07-06,66.95218658447266
2015-07-07,67.9703140258789
2015-07-08,66.6368408203125
2015-07-09,66.8350601196289
2015-07-10,68.44784545898438
2015-07-13,69.35784149169922
2015-07-14,69.610107421875
2015-07-15,69.70020294189453
2015-07-16,70.50209045410156
2015-07-17,70.00650787353516
2015-07-20,70.1236572265625
2015-07-21,69.01545715332031
2015-07-22,69.31278228759766
2015-07-23,67.23150634765625
2015-07-24,66.69091796875
2015-07-27,66.58280181884766
2015-07-28,67.20446014404297
2015-07-29,69.37581634521484
2015-07-30,65.44754791259766
2015-07-31,65.42053985595703
2015-08-03,65.38449096679688
2015-08-04,65.06914520263672
2015-08-05,63.69966125488281
2015-08-06,63.90684509277344
2015-08-07,64.30329895019531
2015-08-10,65.36646270751953
2015-08-11,64.99706268310547
2015-08-12,65.11421966552734
2015-08-13,65.14122009277344
2015-08-14,64.73578643798828
2015-08-17,65.71786499023438
2015-08-18,65.43756103515625
2015-08-19,65.01266479492188
2015-08-20,63.28584671020508
2015-08-21,62.680137634277344
2015-08-24,60.29335403442383
2015-08-25,60.17581558227539
2015-08-26,63.21354293823242
2015-08-27,64.28936004638672
2015-08-28,64.71429443359375
2015-08-31,63.882564544677734
2015-09-01,62.463157653808594
2015-09-02,64.11761474609375
2015-09-03,64.25321960449219
2015-09-04,63.30393981933594
2015-09-08,65.4737319946289
2015-09-09,64.36172485351562
2015-09-10,65.33814239501953
2015-09-11,66.00715637207031
2015-09-14,65.98908996582031
2015-09-15,65.31100463867188
2015-09-16,65.8082504272461
2015-09-17,65.23868560791016
2015-09-18,62.99655532836914
2015-09-21,63.48476791381836
2015-09-22,61.522911071777344
2015-09-23,61.224544525146484
2015-09-24,61.658512115478516
2015-09-25,61.92973327636719
2015-09-28,59.82321548461914
2015-09-29,59.163238525390625
2015-09-30,61.658512115478516
2015-10-01,63.38529968261719
2015-10-02,64.60581970214844
2015-10-05,65.78114318847656
2015-10-06,65.01266479492188
2015-10-07,67.0558853149414
2015-10-08,69.21662902832031
2015-10-09,69.1352767944336
2015-10-12,69.08103942871094
2015-10-13,68.0594253540039
2015-10-14,67.0558853149414
2015-10-15,67.66158294677734
2015-10-16,66.7485122680664
2015-10-19,66.34166717529297
2015-10-20,67.70682525634766
2015-10-21,66.76658630371094
2015-10-22,69.49691009521484
2015-10-23,68.07749938964844
2015-10-26,69.26184844970703
2015-10-27,70.509521484375
2015-10-28,69.51499938964844
2015-10-29,69.59635925292969
2015-10-30,69.41554260253906
2015-11-02,70.03032684326172
2015-11-03,69.35228729248047
2015-11-04,69.63251495361328
2015-11-05,69.36133575439453
2015-11-06,69.32511901855469
2015-11-09,68.49337005615234
2015-11-10,69.18048095703125
2015-11-11,68.22215270996094
2015-11-12,67.37232971191406
2015-11-13,65.76303100585938
2015-11-16,66.64903259277344
2015-11-17,66.01403045654297
2015-11-18,65.524169921875
2015-11-19,65.83259582519531
2015-11-20,65.59674072265625
2015-11-23,65.67841339111328
2015-11-24,64.39020538330078
2015-11-25,65.17037963867188
2015-11-27,64.84381103515625
2015-11-30,64.32672119140625
2015-12-01,65.55140686035156
2015-12-02,65.0342788696289
2015-12-03,62.39447784423828
2015-12-04,64.44467163085938
2015-12-07,63.0476188659668
2015-12-08,63.120182037353516
2015-12-09,61.70501708984375
2015-12-10,61.89552307128906
2015-12-11,60.64365005493164
2015-12-14,60.26264190673828
2015-12-15,60.43500900268555
2015-12-16,60.924861907958984
2015-12-17,59.89978790283203
2015-12-18,59.06520462036133
2015-12-21,59.11962127685547
2015-12-22,62.13141632080078
2015-12-23,62.45796203613281
2015-12-24,62.3853874206543
2015-12-28,62.45796203613281
2015-12-29,62.36723327636719
2015-12-30,61.70501708984375
2015-12-31,60.81603240966797
