Date,JBHT
2015-08-18,72.28317260742188
2015-08-19,71.84919738769531
2015-08-20,70.58348846435547
2015-08-21,68.87474060058594
2015-08-24,67.56376647949219
2015-08-25,65.40293884277344
2015-08-26,65.88213348388672
2015-08-27,66.46076202392578
2015-08-28,66.46076202392578
2015-08-31,65.80077362060547
2015-09-01,64.66156768798828
2015-09-02,66.948974609375
2015-09-03,68.12431335449219
2015-09-04,67.50950622558594
2015-09-08,69.29058837890625
2015-09-09,68.3322525024414
2015-09-10,68.44076538085938
2015-09-11,69.2182388305664
2015-09-14,68.58538818359375
2015-09-15,70.54732513427734
2015-09-16,70.96319580078125
2015-09-17,70.52017974853516
2015-09-18,69.90540313720703
2015-09-21,70.21278381347656
2015-09-22,68.40458679199219
2015-09-23,68.14239501953125
2015-09-24,66.48786926269531
2015-09-25,66.69581604003906
2015-09-28,64.93282318115234
2015-09-29,64.88761138916016
2015-09-30,64.5531005859375
2015-10-01,64.8966293334961
2015-10-02,65.63800811767578
2015-10-05,66.21666717529297
2015-10-06,66.58729553222656
2015-10-07,67.27442932128906
2015-10-08,68.12431335449219
2015-10-09,68.80240631103516
2015-10-12,68.45881652832031
2015-10-13,65.74651336669922
2015-10-14,67.88922882080078
2015-10-15,67.73555755615234
2015-10-16,68.11524963378906
2015-10-19,68.80240631103516
2015-10-20,69.54373931884766
2015-10-21,69.76072692871094
2015-10-22,69.5980224609375
2015-10-23,70.95415496826172
2015-10-26,70.42980194091797
2015-10-27,68.44076538085938
2015-10-28,68.6215591430664
2015-10-29,69.58893585205078
2015-10-30,69.04650115966797
2015-11-02,69.25443267822266
2015-11-03,68.63059997558594
2015-11-04,68.38583374023438
2015-11-05,67.91438293457031
2015-11-06,69.42841339111328
2015-11-09,67.91438293457031
2015-11-10,68.53087615966797
2015-11-11,67.75119018554688
2015-11-12,67.17097473144531
2015-11-13,67.22535705566406
2015-11-16,68.0775375366211
2015-11-17,68.80287170410156
2015-11-18,70.29877471923828
2015-11-19,70.35314178466797
2015-11-20,70.23529815673828
2015-11-23,70.04491424560547
2015-11-24,70.12651824951172
2015-11-25,70.77925872802734
2015-11-27,71.6224136352539
2015-11-30,70.9333724975586
2015-12-01,71.83094024658203
2015-12-02,70.724853515625
2015-12-03,69.81829071044922
2015-12-04,70.38036346435547
2015-12-07,68.63059997558594
2015-12-08,66.81736755371094
2015-12-09,67.27974700927734
2015-12-10,66.89898681640625
2015-12-11,66.33687591552734
2015-12-14,66.69046020507812
2015-12-15,66.146484375
2015-12-16,67.08027648925781
2015-12-17,65.80195617675781
2015-12-18,64.0250244140625
2015-12-21,64.4329833984375
2015-12-22,65.43023681640625
2015-12-23,65.88356018066406
2015-12-24,66.15554809570312
2015-12-28,66.0739517211914
2015-12-29,66.6451416015625
2015-12-30,66.2099380493164
2015-12-31,66.5091323852539
