Date,DHI
2015-05-27,23.341432571411133
2015-05-28,23.3237361907959
2015-05-29,23.120145797729492
2015-06-01,23.403400421142578
2015-06-02,23.2883358001709
2015-06-03,23.421100616455078
2015-06-04,23.199811935424805
2015-06-05,23.15555763244629
2015-06-08,22.94312286376953
2015-06-09,22.828052520751953
2015-06-10,23.26177406311035
2015-06-11,23.38569450378418
2015-06-12,23.64238739013672
2015-06-15,23.589282989501953
2015-06-16,23.465360641479492
2015-06-17,23.53617286682129
2015-06-18,23.739757537841797
2015-06-19,24.155778884887695
2015-06-22,24.412471771240234
2015-06-23,24.439022064208984
2015-06-24,24.713422775268555
2015-06-25,24.660310745239258
2015-06-26,24.757678985595703
2015-06-29,24.244287490844727
2015-06-30,24.217737197875977
2015-07-01,24.394765853881836
2015-07-02,24.421321868896484
2015-07-06,24.394765853881836
2015-07-07,24.87274742126465
2015-07-08,24.38591957092285
2015-07-09,24.49213409423828
2015-07-10,24.952417373657227
2015-07-13,25.023229598999023
2015-07-14,25.085182189941406
2015-07-15,24.447874069213867
2015-07-16,24.377063751220703
2015-07-17,24.023006439208984
2015-07-20,23.775165557861328
2015-07-21,23.9964542388916
2015-07-22,24.660310745239258
2015-07-23,24.27969741821289
2015-07-24,23.660097122192383
2015-07-27,23.668943405151367
2015-07-28,24.421321868896484
2015-07-29,25.297626495361328
2015-07-30,26.08540153503418
2015-07-31,26.280136108398438
2015-08-03,26.271289825439453
2015-08-04,25.819860458374023
2015-08-05,25.467697143554688
2015-08-06,25.387861251831055
2015-08-07,25.290281295776367
2015-08-10,25.778173446655273
2015-08-11,26.06203842163086
2015-08-12,26.576528549194336
2015-08-13,27.215219497680664
2015-08-14,27.179733276367188
2015-08-17,27.685359954833984
2015-08-18,28.084543228149414
2015-08-19,28.572433471679688
2015-08-20,28.084543228149414
2015-08-21,27.50794792175293
2015-08-24,26.19509506225586
2015-08-25,25.086261749267578
2015-08-26,26.18622398376465
2015-08-27,26.8958740234375
2015-08-28,26.727327346801758
2015-08-31,26.94022560119629
2015-09-01,26.310413360595703
2015-09-02,27.215219497680664
2015-09-03,27.74746322631836
2015-09-04,26.957965850830078
2015-09-08,27.92487144470215
2015-09-09,27.42811393737793
2015-09-10,27.303926467895508
2015-09-11,27.800682067871094
2015-09-14,27.880521774291992
2015-09-15,27.782941818237305
2015-09-16,28.013578414916992
2015-09-17,28.519208908081055
2015-09-18,28.040189743041992
2015-09-21,27.224084854125977
2015-09-22,26.567657470703125
2015-09-23,26.745071411132812
2015-09-24,27.03780746459961
2015-09-25,27.179733276367188
2015-09-28,26.008808135986328
2015-09-29,25.565275192260742
2015-09-30,26.044294357299805
2015-10-01,26.239444732666016
2015-10-02,26.372501373291016
2015-10-05,27.56117820739746
2015-10-06,26.612016677856445
2015-10-07,27.126516342163086
2015-10-08,27.188608169555664
2015-10-09,27.188608169555664
2015-10-12,27.43697738647461
2015-10-13,26.984580993652344
2015-10-14,25.98219871520996
2015-10-15,26.54104995727539
2015-10-16,26.64749526977539
2015-10-19,26.94022560119629
2015-10-20,27.60553550720215
2015-10-21,27.791810989379883
2015-10-22,27.45472526550293
2015-10-23,27.614402770996094
2015-10-26,27.42811393737793
2015-10-27,26.665237426757812
2015-10-28,26.984580993652344
2015-10-29,25.88461685180664
2015-10-30,26.11525535583496
2015-11-02,26.478952407836914
2015-11-03,26.585405349731445
2015-11-04,26.434602737426758
2015-11-05,26.079774856567383
2015-11-06,26.079774856567383
2015-11-09,25.520923614501953
2015-11-10,27.63214111328125
2015-11-11,28.40389060974121
2015-11-12,27.49021339416504
2015-11-13,27.206340789794922
2015-11-16,27.845035552978516
2015-11-17,27.774066925048828
2015-11-18,28.27083396911621
2015-11-19,28.439367294311523
2015-11-20,28.59017562866211
2015-11-23,28.61678123474121
2015-11-24,29.04257583618164
2015-11-25,29.11371421813965
2015-11-27,29.140399932861328
2015-11-30,28.731346130371094
2015-12-01,29.37158966064453
2015-12-02,28.731346130371094
2015-12-03,28.15333366394043
2015-12-04,29.336027145385742
2015-12-07,29.273784637451172
2015-12-08,28.882509231567383
2015-12-09,28.313398361206055
2015-12-10,28.766910552978516
2015-12-11,28.411216735839844
2015-12-14,27.6998233795166
2015-12-15,27.97548484802246
2015-12-16,28.68687629699707
2015-12-17,28.02884292602539
2015-12-18,27.344127655029297
2015-12-21,27.931026458740234
2015-12-22,28.348962783813477
2015-12-23,28.571279525756836
2015-12-24,28.59795379638672
2015-12-28,28.713558197021484
2015-12-29,28.99812126159668
2015-12-30,28.846942901611328
2015-12-31,28.48235511779785
