Date,EFX
2015-12-03,99.21686553955078
2015-12-04,101.41259765625
2015-12-07,101.10411834716797
2015-12-08,101.58499908447266
2015-12-09,99.72496795654297
2015-12-10,100.68675231933594
2015-12-11,97.79235076904297
2015-12-14,98.35488891601562
2015-12-15,99.11705017089844
2015-12-16,102.48322296142578
2015-12-17,102.7101058959961
2015-12-18,99.47091674804688
2015-12-21,100.70487213134766
2015-12-22,101.2946548461914
2015-12-23,102.4288101196289
2015-12-24,102.30177307128906
2015-12-28,102.59214782714844
2015-12-29,103.08211517333984
2015-12-30,102.3199462890625
2015-12-31,101.0496597290039
