date,DOW
2015-12-03,48.598039995876
2015-12-04,49.956835946397
2015-12-07,48.757347107316
2015-12-08,47.698423366565
2015-12-09,53.386624345643
2015-12-10,51.456196995247
2015-12-11,50.013061985729
2015-12-14,48.063892622223
2015-12-15,47.38918015024
2015-12-16,47.529745248569
2015-12-17,47.08930794047
2015-12-18,46.50830553404
2015-12-21,47.764020412452
2015-12-22,48.260683759884
2015-12-23,49.225897435082
2015-12-24,49.019735290865
2015-12-28,48.944767238422
2015-12-29,49.900609907065
2015-12-30,48.832458946751
2015-12-31,48.66231100617
