Date,CTAS
2015-06-19,19.34748649597168
2015-06-22,19.51243019104004
2015-06-23,19.490140914916992
2015-06-24,19.293991088867188
2015-06-25,19.133501052856445
2015-06-26,19.037662506103516
2015-06-29,18.77910041809082
2015-06-30,18.85488510131836
2015-07-01,19.01982307434082
2015-07-02,18.993087768554688
2015-07-06,18.96856117248535
2015-07-07,18.888317108154297
2015-07-08,18.665416717529297
2015-07-09,18.759037017822266
2015-07-10,18.957422256469727
2015-07-13,19.173625946044922
2015-07-14,19.231576919555664
2015-07-15,19.187002182006836
2015-07-16,19.343027114868164
2015-07-17,19.068862915039062
2015-07-20,19.19145965576172
2015-07-21,18.988618850708008
2015-07-22,19.378690719604492
2015-07-23,19.11121940612793
2015-07-24,18.77910041809082
2015-07-27,18.672107696533203
2015-07-28,18.90615463256836
2015-07-29,19.006454467773438
2015-07-30,19.004222869873047
2015-07-31,19.057723999023438
2015-08-03,19.198144912719727
2015-08-04,19.38092041015625
2015-08-05,19.528034210205078
2015-08-06,19.44110107421875
2015-08-07,19.487911224365234
2015-08-10,19.690750122070312
2015-08-11,19.59712791442871
2015-08-12,19.581527709960938
2015-08-13,19.635019302368164
2015-08-14,19.72418212890625
2015-08-17,19.869062423706055
2015-08-18,19.806650161743164
2015-08-19,19.534719467163086
2015-08-20,19.30290412902832
2015-08-21,18.917295455932617
2015-08-24,18.172821044921875
2015-08-25,18.10594367980957
2015-08-26,18.725605010986328
2015-08-27,19.057723999023438
2015-08-28,19.02873992919922
2015-08-31,18.944042205810547
2015-09-01,18.51384735107422
2015-09-02,18.861568450927734
2015-09-03,18.96632957458496
2015-09-04,18.667654037475586
2015-09-08,19.251644134521484
2015-09-09,18.955184936523438
2015-09-10,18.993087768554688
2015-09-11,19.11567497253418
2015-09-14,19.017601013183594
2015-09-15,19.287302017211914
2015-09-16,19.242725372314453
2015-09-17,19.31182098388672
2015-09-18,19.262786865234375
2015-09-21,19.463397979736328
2015-09-22,19.171396255493164
2015-09-23,19.298452377319336
2015-09-24,19.202600479125977
2015-09-25,19.704120635986328
2015-09-28,19.113439559936523
2015-09-29,18.901691436767578
2015-09-30,19.113439559936523
2015-10-01,19.055492401123047
2015-10-02,19.238262176513672
2015-10-05,19.525802612304688
2015-10-06,19.11121940612793
2015-10-07,19.46784782409668
2015-10-08,19.89804458618164
2015-10-09,20.0206356048584
2015-10-12,20.292570114135742
2015-10-13,20.386188507080078
2015-10-14,20.212331771850586
2015-10-15,20.749509811401367
2015-10-16,20.629150390625
2015-10-19,20.65589141845703
2015-10-20,20.67818260192871
2015-10-21,20.359434127807617
2015-10-22,20.58902359008789
2015-10-23,20.840898513793945
2015-10-26,20.847585678100586
2015-10-27,20.653667449951172
2015-10-28,20.724990844726562
2015-10-29,20.58233642578125
2015-10-30,20.749509811401367
2015-11-02,20.81861114501953
2015-11-03,20.61131477355957
2015-11-04,20.627098083496094
2015-11-05,20.473783493041992
2015-11-06,20.489566802978516
2015-11-09,20.460256576538086
2015-11-10,20.58651351928711
2015-11-11,20.64513397216797
2015-11-12,20.331745147705078
2015-11-13,20.180692672729492
2015-11-16,20.167165756225586
2015-11-17,20.194217681884766
2015-11-18,20.600046157836914
2015-11-19,20.462512969970703
2015-11-20,20.58651351928711
2015-11-23,20.78040885925293
2015-11-24,20.667680740356445
2015-11-25,20.737571716308594
2015-11-27,20.744335174560547
2015-11-30,20.649639129638672
2015-12-01,20.999101638793945
2015-12-02,20.751094818115234
2015-12-03,20.327239990234375
2015-12-04,20.89314079284668
2015-12-07,20.744335174560547
2015-12-08,20.8570613861084
2015-12-09,20.568479537963867
2015-12-10,20.638370513916016
2015-12-11,20.26861572265625
2015-12-14,20.270870208740234
2015-12-15,20.367820739746094
2015-12-16,20.570728302001953
2015-12-17,20.408397674560547
2015-12-18,19.952980041503906
2015-12-21,20.113054275512695
2015-12-22,20.545928955078125
2015-12-23,20.63385581970215
2015-12-24,20.638370513916016
2015-12-28,20.746585845947266
2015-12-29,20.926956176757812
2015-12-30,20.796186447143555
2015-12-31,20.527896881103516
