Date,NSC
2015-12-16,72.05895233154297
2015-12-17,68.26295471191406
2015-12-18,67.6290054321289
2015-12-21,67.47649383544922
2015-12-22,69.07353973388672
2015-12-23,69.69950103759766
2015-12-24,69.64330291748047
2015-12-28,68.68829345703125
2015-12-29,68.66423034667969
2015-12-30,68.10248565673828
2015-12-31,67.88580322265625
