Date,ETN
2015-10-09,42.943260192871094
2015-10-12,42.410579681396484
2015-10-13,41.90922164916992
2015-10-14,41.32173156738281
2015-10-15,40.812538146972656
2015-10-16,40.06837463378906
2015-10-19,40.1623649597168
2015-10-20,41.02406692504883
2015-10-21,41.14155197143555
2015-10-22,42.575077056884766
2015-10-23,42.543739318847656
2015-10-26,42.12855911254883
2015-10-27,41.32173156738281
2015-10-28,42.36357116699219
2015-10-29,42.543739318847656
2015-10-30,43.79710388183594
2015-11-02,44.43162536621094
2015-11-03,44.44729995727539
2015-11-04,44.44729995727539
2015-11-05,45.175025939941406
2015-11-06,45.26203536987305
2015-11-09,44.581764221191406
2015-11-10,44.47892761230469
2015-11-11,43.917301177978516
2015-11-12,42.86524963378906
2015-11-13,42.801979064941406
2015-11-16,43.83030700683594
2015-11-17,43.8540153503418
2015-11-18,44.99309539794922
2015-11-19,44.90607833862305
2015-11-20,45.554718017578125
2015-11-23,45.26203536987305
2015-11-24,45.633819580078125
2015-11-25,45.83949279785156
2015-11-27,45.958133697509766
2015-11-30,46.00559616088867
2015-12-01,46.234989166259766
2015-12-02,45.19083786010742
2015-12-03,43.99641418457031
2015-12-04,44.336551666259766
2015-12-07,43.27657699584961
2015-12-08,41.9239387512207
2015-12-09,41.66290283203125
2015-12-10,41.24366760253906
2015-12-11,40.23908233642578
2015-12-14,39.85148620605469
2015-12-15,40.00967025756836
2015-12-16,41.12500762939453
2015-12-17,39.653717041015625
2015-12-18,39.3452262878418
2015-12-21,40.11251449584961
2015-12-22,40.982627868652344
2015-12-23,42.145423889160156
2015-12-24,42.121700286865234
2015-12-28,41.59962844848633
2015-12-29,41.987239837646484
2015-12-30,41.59962844848633
2015-12-31,41.164573669433594
