date,GPS
2015-11-19,23.251969491762
2015-11-20,25.003512829324
2015-11-23,25.105454505055
2015-11-24,25.772709109841
2015-11-25,25.995127311436
2015-11-27,25.35567498185
2015-11-30,24.771827202662
2015-12-01,24.72549007733
2015-12-02,24.308455949339
2015-12-03,24.197246848542
2015-12-04,24.28065367414
2015-12-07,24.364060499738
2015-12-08,24.549409001067
2015-12-09,24.5679438512
2015-12-10,24.503071875735
2015-12-11,24.150909723209
2015-12-14,23.845084696016
2015-12-15,23.872886971215
2015-12-16,24.373327924804
2015-12-17,23.353911167493
2015-12-18,23.122225540832
2015-12-21,22.955411889635
2015-12-22,23.706073320019
2015-12-23,23.835817270949
2015-12-24,23.502189968557
2015-12-28,23.261236916829
2015-12-29,23.752410445351
2015-12-30,23.390980867759
2015-12-31,22.89053991417
