Date,EQT
2015-08-27,38.286441802978516
2015-08-28,38.664588928222656
2015-08-31,38.71931838989258
2015-09-01,37.54509353637695
2015-09-02,37.51026916503906
2015-09-03,37.351070404052734
2015-09-04,36.40073013305664
2015-09-08,37.22665786743164
2015-09-09,36.27136993408203
2015-09-10,36.321128845214844
2015-09-11,36.117130279541016
2015-09-14,35.813629150390625
2015-09-15,36.37586212158203
2015-09-16,37.08735275268555
2015-09-17,37.13711166381836
2015-09-18,36.68931198120117
2015-09-21,36.71419143676758
2015-09-22,36.25148010253906
2015-09-23,35.873329162597656
2015-09-24,35.28125762939453
2015-09-25,34.833431243896484
2015-09-28,33.415435791015625
2015-09-29,32.37059020996094
2015-09-30,32.226295471191406
2015-10-01,32.20638656616211
2015-10-02,34.00752258300781
2015-10-05,35.39071273803711
2015-10-06,35.88825607299805
2015-10-07,36.40570068359375
2015-10-08,37.3261604309082
2015-10-09,37.06247329711914
2015-10-12,37.007747650146484
2015-10-13,36.644535064697266
2015-10-14,37.12217712402344
2015-10-15,38.06254577636719
2015-10-16,38.032711029052734
2015-10-19,37.39087677001953
2015-10-20,37.71923828125
2015-10-21,36.95799255371094
2015-10-22,33.992591857910156
2015-10-23,34.54983901977539
2015-10-26,33.44031524658203
2015-10-27,31.84815788269043
2015-10-28,31.85810661315918
2015-10-29,33.10696029663086
2015-10-30,32.87310791015625
2015-11-02,32.97758865356445
2015-11-03,32.56960678100586
2015-11-04,33.186561584472656
2015-11-05,33.57963180541992
2015-11-06,33.45524597167969
2015-11-09,33.186561584472656
2015-11-10,33.20149612426758
2015-11-11,31.673316955566406
2015-11-12,31.016265869140625
2015-11-13,31.011295318603516
2015-11-16,31.603635787963867
2015-11-17,30.329345703125
2015-11-18,30.194934844970703
2015-11-19,29.647396087646484
2015-11-20,29.27406120300293
2015-11-23,29.368640899658203
2015-11-24,29.62748146057129
2015-11-25,28.965438842773438
2015-11-27,28.57717514038086
2015-11-30,28.482601165771484
2015-12-01,28.547317504882812
2015-12-02,27.09878921508789
2015-12-03,26.73542022705078
2015-12-04,27.188386917114258
2015-12-07,26.421815872192383
2015-12-08,26.073379516601562
2015-12-09,25.759777069091797
2015-12-10,26.048492431640625
2015-12-11,24.993209838867188
2015-12-14,23.927980422973633
2015-12-15,24.042463302612305
2015-12-16,23.997665405273438
2015-12-17,23.76868438720703
2015-12-18,24.35108184814453
2015-12-21,24.66965675354004
2015-12-22,24.236595153808594
2015-12-23,25.829471588134766
2015-12-24,25.85435676574707
2015-12-28,25.904136657714844
2015-12-29,26.372045516967773
2015-12-30,25.590539932250977
2015-12-31,25.94894027709961
