Date,SWKS
2015-07-01,82.8365707397461
2015-07-02,83.58592224121094
2015-07-06,81.26610565185547
2015-07-07,80.11015319824219
2015-07-08,76.21188354492188
2015-07-09,75.34295654296875
2015-07-10,79.87898254394531
2015-07-13,80.11015319824219
2015-07-14,81.33782196044922
2015-07-15,80.4369888305664
2015-07-16,81.60889434814453
2015-07-17,82.03939056396484
2015-07-20,82.22274780273438
2015-07-21,82.8843994140625
2015-07-22,79.43257141113281
2015-07-23,82.20680236816406
2015-07-24,77.89396667480469
2015-07-27,74.52977752685547
2015-07-28,76.27564239501953
2015-07-29,75.88502502441406
2015-07-30,77.1366195678711
2015-07-31,76.26768493652344
2015-08-03,73.96379089355469
2015-08-04,70.9019546508789
2015-08-05,71.11776733398438
2015-08-06,68.73548889160156
2015-08-07,70.63813018798828
2015-08-10,72.77263641357422
2015-08-11,71.12580108642578
2015-08-12,71.86925506591797
2015-08-13,71.66139221191406
2015-08-14,71.2297134399414
2015-08-17,72.69267272949219
2015-08-18,68.51163482666016
2015-08-19,69.7347640991211
2015-08-20,65.90547943115234
2015-08-21,63.21135711669922
2015-08-24,64.36255645751953
2015-08-25,64.40254211425781
2015-08-26,68.87139892578125
2015-08-27,71.76531982421875
2015-08-28,70.84600830078125
2015-08-31,69.8306884765625
2015-09-01,66.39312744140625
2015-09-02,68.5436019897461
2015-09-03,68.22382354736328
2015-09-04,66.64893341064453
2015-09-08,70.13450622558594
2015-09-09,69.08721160888672
2015-09-10,70.40629577636719
2015-09-11,70.47822570800781
2015-09-14,71.54949188232422
2015-09-15,73.27625274658203
2015-09-16,73.16433715820312
2015-09-17,72.54077911376953
2015-09-18,71.445556640625
2015-09-21,71.32561492919922
2015-09-22,69.31108093261719
2015-09-23,70.44627380371094
2015-09-24,69.03125762939453
2015-09-25,70.16645812988281
2015-09-28,66.12132263183594
2015-09-29,66.23323822021484
2015-09-30,67.3204574584961
2015-10-01,66.64893341064453
2015-10-02,67.20055389404297
2015-10-05,65.44977569580078
2015-10-06,64.5224380493164
2015-10-07,66.84082794189453
2015-10-08,63.499168395996094
2015-10-09,63.55514907836914
2015-10-12,63.62705612182617
2015-10-13,61.93226623535156
2015-10-14,62.21207809448242
2015-10-15,64.146728515625
2015-10-16,63.63508605957031
2015-10-19,62.22007751464844
2015-10-20,62.58779525756836
2015-10-21,62.09214401245117
2015-10-22,65.30590057373047
2015-10-23,65.99342346191406
2015-10-26,62.28402328491211
2015-10-27,61.00494384765625
2015-10-28,61.95627212524414
2015-10-29,59.66188049316406
2015-10-30,61.7484016418457
2015-11-02,63.395225524902344
2015-11-03,63.21935272216797
2015-11-04,64.09876251220703
2015-11-05,64.1786880493164
2015-11-06,68.74347686767578
2015-11-09,67.86407470703125
2015-11-10,64.25064849853516
2015-11-11,63.23535919189453
2015-11-12,60.62922668457031
2015-11-13,59.821773529052734
2015-11-16,60.18149948120117
2015-11-17,61.89021301269531
2015-11-18,64.50540924072266
2015-11-19,62.57207489013672
2015-11-20,63.02935028076172
2015-11-23,62.347476959228516
2015-11-24,63.95186233520508
2015-11-25,64.42517852783203
2015-11-27,65.70067596435547
2015-11-30,66.59915924072266
2015-12-01,67.19279479980469
2015-12-02,67.89069366455078
2015-12-03,66.93611907958984
2015-12-04,70.52996826171875
2015-12-07,69.54327392578125
2015-12-08,69.87216186523438
2015-12-09,67.93081665039062
2015-12-10,68.09928131103516
2015-12-11,65.32365417480469
2015-12-14,62.981197357177734
2015-12-15,62.3956184387207
2015-12-16,63.350215911865234
2015-12-17,62.411651611328125
2015-12-18,61.27250289916992
2015-12-21,62.909034729003906
2015-12-22,62.900978088378906
2015-12-23,63.51066970825195
2015-12-24,63.6309928894043
2015-12-28,63.62295913696289
2015-12-29,64.52143859863281
2015-12-30,63.526710510253906
2015-12-31,61.63349533081055
