Date,WYNN
2015-04-17,108.47468566894531
2015-04-20,111.45665740966797
2015-04-21,109.57239532470703
2015-04-22,111.56038665771484
2015-04-23,110.70469665527344
2015-04-24,112.44197845458984
2015-04-27,111.35295104980469
2015-04-28,112.7790756225586
2015-04-29,94.0142822265625
2015-04-30,96.00225067138672
2015-05-01,97.4197769165039
2015-05-04,101.28337860107422
2015-05-05,100.64375305175781
2015-05-06,98.26681518554688
2015-05-07,98.9266128540039
2015-05-08,102.30377197265625
2015-05-11,99.03948974609375
2015-05-12,97.3899917602539
2015-05-13,96.3395004272461
2015-05-14,94.44692993164062
2015-05-15,92.71062469482422
2015-05-18,92.77137756347656
2015-05-19,92.31993865966797
2015-05-20,93.49195861816406
2015-05-21,93.847900390625
2015-05-22,92.49357604980469
2015-05-26,90.39263916015625
2015-05-27,89.90644836425781
2015-05-28,89.41161346435547
2015-05-29,87.41487121582031
2015-06-01,85.33126831054688
2015-06-02,86.86790466308594
2015-06-03,88.5955581665039
2015-06-04,95.01123046875
2015-06-05,94.75078582763672
2015-06-08,88.89939880371094
2015-06-09,88.79522705078125
2015-06-10,89.6113052368164
2015-06-11,90.67912292480469
2015-06-12,89.23796844482422
2015-06-15,89.23796844482422
2015-06-16,89.26402282714844
2015-06-17,90.51419067382812
2015-06-18,91.38235473632812
2015-06-19,89.51580047607422
2015-06-22,87.64057159423828
2015-06-23,87.0415267944336
2015-06-24,85.26182556152344
2015-06-25,85.07080078125
2015-06-26,83.77725982666016
2015-06-29,81.54610443115234
2015-06-30,85.66117095947266
2015-07-01,89.4810562133789
2015-07-02,89.88909912109375
2015-07-06,90.18428802490234
2015-07-07,96.66941833496094
2015-07-08,90.40999603271484
2015-07-09,91.33023834228516
2015-07-10,90.20164489746094
2015-07-13,93.66559600830078
2015-07-14,93.11865997314453
2015-07-15,89.78491973876953
2015-07-16,90.11482238769531
2015-07-17,88.30036163330078
2015-07-20,86.83317565917969
2015-07-21,88.0486068725586
2015-07-22,87.9010238647461
2015-07-23,90.54888916015625
2015-07-24,88.92546081542969
2015-07-27,86.1473617553711
2015-07-28,85.08818054199219
2015-07-29,83.3692398071289
2015-07-30,90.39263916015625
2015-07-31,89.6199722290039
2015-08-03,87.5103530883789
2015-08-04,87.07626342773438
2015-08-05,87.91838073730469
2015-08-06,87.42351531982422
2015-08-07,89.98865509033203
2015-08-10,90.73898315429688
2015-08-11,86.83897399902344
2015-08-12,85.024169921875
2015-08-13,82.55503845214844
2015-08-14,80.41742706298828
2015-08-17,80.19058990478516
2015-08-18,79.30935668945312
2015-08-19,78.74224853515625
2015-08-20,74.66771697998047
2015-08-21,71.3435287475586
2015-08-24,66.72807312011719
2015-08-25,66.05623626708984
2015-08-26,64.81732177734375
2015-08-27,68.5079345703125
2015-08-28,68.22872924804688
2015-08-31,65.48038482666016
2015-09-01,61.938079833984375
2015-09-02,63.194488525390625
2015-09-03,64.4072265625
2015-09-04,63.75286865234375
2015-09-08,65.30589294433594
2015-09-09,63.7266845703125
2015-09-10,60.786415100097656
2015-09-11,59.085052490234375
2015-09-14,59.73941421508789
2015-09-15,61.37970733642578
2015-09-16,64.3723373413086
2015-09-17,61.30989456176758
2015-09-18,59.713233947753906
2015-09-21,58.072959899902344
2015-09-22,55.77831268310547
2015-09-23,52.55882263183594
2015-09-24,52.20109939575195
2015-09-25,50.80509948730469
2015-09-28,47.48091506958008
2015-09-29,46.43393325805664
2015-09-30,46.3466911315918
2015-10-01,45.11647033691406
2015-10-02,55.42058181762695
2015-10-05,56.61589050292969
2015-10-06,59.198463439941406
2015-10-07,62.810569763183594
2015-10-08,66.23075103759766
2015-10-09,65.78575134277344
2015-10-12,62.121307373046875
2015-10-13,61.353519439697266
2015-10-14,63.14215087890625
2015-10-15,64.35487365722656
2015-10-16,63.60454177856445
2015-10-19,59.5474739074707
2015-10-20,58.38705825805664
2015-10-21,56.24945831298828
2015-10-22,55.123939514160156
2015-10-23,58.9803466796875
2015-10-26,57.94207763671875
2015-10-27,56.32796096801758
2015-10-28,58.71860122680664
2015-10-29,60.98707580566406
2015-10-30,61.030696868896484
2015-11-02,62.985069274902344
2015-11-03,64.79114532470703
2015-11-04,63.57837677001953
2015-11-05,63.67435073852539
2015-11-06,64.55557250976562
2015-11-09,59.86476516723633
2015-11-10,59.074180603027344
2015-11-11,57.80046844482422
2015-11-12,56.834190368652344
2015-11-13,54.638118743896484
2015-11-16,55.771297454833984
2015-11-17,54.0759391784668
2015-11-18,53.856327056884766
2015-11-19,54.26918411254883
2015-11-20,52.31907653808594
2015-11-23,52.90762710571289
2015-11-24,55.29694366455078
2015-11-25,54.682044982910156
2015-11-27,53.627933502197266
2015-11-30,55.13882064819336
2015-12-01,58.68767547607422
2015-12-02,60.172210693359375
2015-12-03,57.167999267578125
2015-12-04,56.74635314941406
2015-12-07,56.74635314941406
2015-12-08,54.286746978759766
2015-12-09,61.41078186035156
2015-12-10,58.3802375793457
2015-12-11,55.4550666809082
2015-12-14,55.13882064819336
2015-12-15,58.01127243041992
2015-12-16,60.60264205932617
2015-12-17,56.456451416015625
2015-12-18,55.692237854003906
2015-12-21,57.76533508300781
2015-12-22,59.4255485534668
2015-12-23,60.56751251220703
2015-12-24,60.76074981689453
2015-12-28,60.03166198730469
2015-12-29,61.59526062011719
2015-12-30,60.29520797729492
2015-12-31,60.77833938598633
