,retorno_diario
1994-06-21,-0.0014211553610228912
1994-06-22,-0.0012685242831371845
1994-06-23,-0.0008988398704920464
1994-06-24,-0.00337336615145587
1994-06-27,0.004697583602685606
1994-06-28,0.0003890110452133999
1994-06-29,9.079210707294005e-05
1994-06-30,0.0006014696221951499
1994-07-01,0.0
1994-07-05,0.0017999324654392578
1994-07-06,0.0006930825943945118
1994-07-07,0.002108250295350006
1994-07-08,0.0034877101704357816
1994-07-11,-0.0006023750407917972
1994-07-12,-0.0027621013637617042
1994-07-13,-0.00030396572793619516
1994-07-14,0.0011444571444810148
1994-07-15,0.0016102823423203405
1994-07-18,-0.0004933459450602084
1994-07-19,0.0006188952416674276
1994-07-20,-0.0006646265305823351
1994-07-21,0.000640705714575529
1994-07-22,-0.0020661507218883712
1994-07-25,0.001457043281933973
1994-07-26,-0.0013540867702411697
1994-07-27,-0.0003411259559107205
1994-07-28,-0.0008158531625201748
1994-07-29,-0.0011167231046268378
1994-08-01,0.0015391668616810627
1994-08-02,-0.0015113740834489186
1994-08-03,0.003428463301691964
1994-08-04,0.0001748781697586632
1994-08-05,0.0016442277062386768
1994-08-08,-0.005743791196734543
1994-08-09,0.00021247330634584504
1994-08-10,-0.000657445597688705
1994-08-11,0.00047928140369584706
1994-08-12,-0.0012870038807393847
1994-08-15,0.002040865555694804
1994-08-16,-0.0016738598729157505
1994-08-17,0.0007388785191946079
1994-08-18,0.0004096135688719749
1994-08-19,0.00019666529179225843
1994-08-22,0.0009753862409525249
1994-08-23,6.319099481917334e-05
1994-08-24,-0.0008446369483341043
1994-08-25,-0.0015858157653532046
1994-08-26,0.0024218620640572065
1994-08-29,0.001328550110459187
1994-08-30,0.001630679370897875
1994-08-31,-0.0021982880973581477
1994-09-01,-0.0031033929456312226
1994-09-02,0.0026013477155677313
1994-09-06,-0.0007146654595192037
1994-09-07,-0.0023818587371896406
1994-09-08,0.00038215038209268306
1994-09-09,-0.0028362629654851146
1994-09-12,-0.00024721330010534783
1994-09-13,0.0004236800626547299
1994-09-14,0.0011598333195490362
1994-09-15,4.438219203067861e-05
1994-09-16,0.00047604823301249376
1994-09-19,0.0020878091789375943
1994-09-20,-0.0033153875337734507
1994-09-21,-0.003564675439539744
1994-09-22,0.0017674260639385542
1994-09-23,0.002895797071032663
1994-09-26,-0.00020803542514664098
1994-09-27,0.0022730800052396306
1994-09-28,0.001974715882822509
1994-09-29,0.0013030175369153074
1994-09-30,-0.004168971603260829
1994-10-03,-0.0019068223885599534
1994-10-04,-0.0036718864983769084
1994-10-05,0.002770433391296695
1994-10-06,0.005669665950464159
1994-10-07,0.007814809587932514
1994-10-10,-0.0016231136853501415
1994-10-11,0.004534821717992554
1994-10-12,-0.00011959693506823909
1994-10-13,0.0015641130019060812
1994-10-14,-0.001924059755440083
1994-10-17,0.004078511433447169
1994-10-18,-0.0033130834526253704
1994-10-19,-0.0001868404975041038
1994-10-20,0.0033559610275208708
1994-10-21,-0.00234547273947362
1994-10-24,-0.003055581702800242
1994-10-25,0.006792364912644166
1994-10-26,-0.0039010014018756476
1994-10-27,0.00010064810744895292
1994-10-28,-0.004085158593127247
1994-10-31,-0.0016129546277693473
1994-11-01,0.002197657276798648
1994-11-02,0.00043464702033474965
1994-11-03,-0.0006379838789554393
1994-11-04,0.002694775184295056
1994-11-07,-0.0027254181664495723
1994-11-08,-0.0020376771168044206
1994-11-09,0.002371486862761418
1994-11-10,-0.0040400578809627
1994-11-11,0.00020563728533743442
1994-11-14,0.0003692562640195352
1994-11-15,-0.00014594015070816812
1994-11-16,-0.001435775672206402
1994-11-17,0.0024406900358055596
1994-11-18,0.002483685344510822
1994-11-21,-0.003338716365160782
1994-11-22,-0.0010196469321719858
1994-11-23,-0.0010008254068364585
1994-11-25,0.0024316236631868825
1994-11-28,-0.002641528945321425
1994-11-29,-0.0023833365472086033
1994-11-30,-0.0007450619695351324
1994-12-01,0.002075200299753832
1994-12-02,-0.0009361661382083552
1994-12-05,-0.002082906485659758
1994-12-06,-0.0019115577980861498
1994-12-07,-0.001336651796951377
1994-12-08,6.012394211661887e-05
1994-12-09,-0.00015111455885238878
1994-12-12,0.00279946048336146
1994-12-13,0.004252419426213622
1994-12-14,0.0013044750885895407
1994-12-15,0.005305653393739657
1994-12-16,0.0011086054711359982
1994-12-19,0.0004996846147101996
1994-12-20,0.0030864848831313072
1994-12-21,-0.0042717808359542695
1994-12-22,0.004621640437151209
1994-12-23,-0.0007020177794011317
1994-12-27,-0.0005426951488208265
1994-12-28,3.6966563571005914e-05
1994-12-29,0.0013581582264594661
1994-12-30,0.0010051815833373168
1995-01-03,0.0
1995-01-04,-0.001378513490397959
1995-01-05,0.0009132708447474713
1995-01-06,0.0004578391612601818
1995-01-09,-0.00032245958429560906
1995-01-10,-0.0003832810942202669
1995-01-11,0.002588015787422293
1995-01-12,-0.0009898420945382402
1995-01-13,-0.0011069497434789855
1995-01-16,0.0003872028134075889
1995-01-17,0.0003234471702864006
1995-01-18,-0.0009297485151698315
1995-01-19,0.00041666176923129127
1995-01-20,2.5258620484575058e-05
1995-01-23,0.0004963198570753169
1995-01-24,0.0016193645144943424
1995-01-25,-0.0007291958010657351
1995-01-26,-0.0033199405657508008
1995-01-27,0.0004102683035190069
1995-01-30,0.0007762539478979313
1995-01-31,-0.001389153071961191
1995-02-01,0.0003820963433985358
1995-02-02,-0.0009586413294694618
1995-02-03,0.0005515231641611939
1995-02-06,-0.0004518079269398123
1995-02-07,0.0016986558588880708
1995-02-08,-0.00023990224698574035
1995-02-09,0.003118319147467463
1995-02-10,-0.002834672295769891
1995-02-13,0.0006574147511504813
1995-02-14,0.0028108338941442825
1995-02-15,8.710675209112063e-05
1995-02-16,-0.00010827262215855616
1995-02-17,0.0009128146498847578
1995-02-21,0.0008525959400616234
1995-02-22,-0.00020046729507547934
1995-02-23,0.0004585255729721016
1995-02-24,0.00011904282389401111
1995-02-27,0.002171720490105905
1995-02-28,-0.0017204582334051533
1995-03-01,0.004350778203243438
1995-03-02,0.0005684642823888586
1995-03-03,0.0014605633265541151
1995-03-06,-0.0007211973219220624
1995-03-07,9.805225865258115e-05
1995-03-08,0.0016961059247270816
1995-03-09,-0.0007159790679002076
1995-03-10,-0.002491879167840805
1995-03-13,0.004599489375992227
1995-03-14,0.003826447591075971
1995-03-15,-0.00026396231000747614
1995-03-16,0.004710174740148082
1995-03-17,0.000429319335610856
1995-03-20,0.002592891714411294
1995-03-21,-0.0034121881659942566
1995-03-22,-0.0008884645617660836
1995-03-23,-0.0014016021814147682
1995-03-24,-0.00022417809893344743
1995-03-27,0.0007000751887525636
1995-03-28,0.0006358903338539223
1995-03-29,-0.001320331492796628
1995-03-30,-0.0008947722409776926
1995-03-31,0.0002636214102761603
1995-04-03,0.0021825145827929606
1995-04-04,0.002694048774564517
1995-04-05,-0.003802530439079904
1995-04-06,0.0010217701476727624
1995-04-07,-0.0018871680240667543
1995-04-10,-0.0020612120074261333
1995-04-11,0.0020471417856606443
1995-04-12,-0.0002508827721676932
1995-04-13,0.0022358601391951117
1995-04-17,0.0018469109874355628
1995-04-18,-0.0009290037529683492
1995-04-19,-0.0021657801452158567
1995-04-20,0.0028557621631007113
1995-04-21,0.0019410772643523866
1995-04-24,1.1455399391652188e-05
1995-04-25,0.0001733772083795493
1995-04-26,0.0007228444587399463
1995-04-27,-0.00013042081527230297
1995-04-28,0.0010763369009662237
1995-05-01,-0.001802378531700316
1995-05-02,0.0024639815109004926
1995-05-03,0.0031598625646709457
1995-05-04,-2.488945856769509e-05
1995-05-05,-0.0006636954792339722
1995-05-08,-0.0017770929024722992
1995-05-09,-0.0026805932442773963
1995-05-10,0.0026576569385859616
1995-05-11,-0.002313598887930374
1995-05-12,0.0008668705058691107
1995-05-15,-0.000630408767451579
1995-05-16,0.0046175048360114716
1995-05-17,0.0006509615731743301
