janela,formacao_inicio,formacao_fim,negociacao,rank,ativo1,ativo2,ssd,spread_media,spread_desvio
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,21,APD,BMS,0.1559116051730598,-0.0047980666688981965,0.02450577260886578
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,22,KO,USB,0.15620992005756307,0.013859682076501834,0.020784141305811448
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,23,SO,DTE,0.15945857495387372,-0.003304437132613011,0.025037398383885492
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,24,SPG,O,0.15954900914448444,0.013010606951741291,0.021638924181934145
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,25,K,WFC,0.16145032505323798,0.008281275855527185,0.02401973047931719
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,26,GE,HIG,0.16311996118088246,0.002618687992109743,0.025408559341624854
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,27,C,BBT,0.16363824753420886,0.0004225219368795151,0.025580730076586258
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,28,CMA,HBAN,0.16390733388340095,-0.002457382938353498,0.025486593528859475
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,29,1255173D,FITB,0.1641050296193498,-0.0063457718448255394,0.024819150325691076
2006/S1_a_2006/S2,2006/S1,2006/S2,2007/S1,30,MKC,AIZ,0.16510648918347215,-0.0009685079793865219,0.025680424392827077
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,1,SCHW,KSE,0.026888309906780705,0.006375463251394345,0.008196060614443723
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,2,BF_B,1958Q,0.03606029512286568,0.007456812427057793,0.00943361549586076
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,3,AVATQ,PSX,0.05653456710587079,-0.012981151237595497,0.007606537888178309
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,4,PNAA,PSX,0.05653456710587079,-0.012981151237595497,0.007606537888178309
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,5,LNC,MET,0.06141773921467575,0.0017153419280123501,0.015611001646896378
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,6,MHFI,SPGI,0.062417691574182754,-0.0007909111802091604,0.015812824144693583
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,7,KSE,MI,0.08246055070765124,-0.005598335260293712,0.017311835365381018
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,8,K,SCHW,0.08926918762301739,0.000742618172915058,0.01891975415091025
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,9,FE,POM,0.08991985391048729,0.008356444839747975,0.017059111890038482
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,10,SCHW,MI,0.10607225742182891,0.0007771279911006328,0.020624903596522613
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,11,PG,MKC,0.10653154188639746,0.00010278905909387115,0.020683977122217288
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,12,K,KSE,0.11033168754579492,0.007118081424309404,0.019804761582617444
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,13,K,TMK,0.11666589678986838,-0.004931703451387436,0.021074115916763135
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,14,DUK,0961514D,0.1228624214439833,-0.01209450960099252,0.01861608869552485
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,15,BBT,AEE,0.12461576206533209,-0.007084494538700639,0.02121493055623424
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,16,JNJ,BAC,0.12461793804300214,-0.007578931404913398,0.021042879127648618
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,17,1255173D,KEY,0.12538716142444173,-0.010703945766377572,0.01971112132637996
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,18,ED,SCG,0.13467970078124836,0.014861280832284987,0.01786442514868544
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,19,1255173D,BBT,0.1351251387349066,-0.003026562149473442,0.02309706418554482
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,20,9876566D,CLX,0.13565675830591317,0.0018186380963590384,0.023269841658701575
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,21,UTX,RSG,0.13587882802596596,-0.002551547000224663,0.023219852847840863
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,22,PNC,KSE,0.1369329348252677,-0.00100748265203128,0.02342887892061364
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,23,SPG,MAC,0.1376725617175225,0.007825452486673557,0.02216795464402984
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,24,D,DUK,0.13855792387448673,-0.005782633918719366,0.022866665213153135
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,25,KEY,ZION,0.13961529868845446,-0.006583517691267126,0.02274175099935849
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,26,HRL,PSX,0.14050392160902447,-0.006845371421081722,0.022742591726940313
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,27,BAC,RF,0.14404711570136897,-0.01626722026752843,0.01768664119267997
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,28,BEAM,AVY,0.14536603681040106,0.012569401664502811,0.02061977179782998
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,29,TMK,SCHW,0.14685167418463152,0.005674321624302495,0.023610136063630403
2006/S2_a_2007/S1,2006/S2,2007/S1,2007/S2,30,KMB,GIS,0.1472269960381709,-0.00994535262719544,0.022180302263658722
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,1,HET,SCHW,0.03630805050784147,0.00016599072101072048,0.012050084601318648
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,2,ED,0961514D,0.07934982492554354,0.013515491619642302,0.01157584173725683
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,3,MHFI,SPGI,0.08809870039965517,0.01075850012430762,0.015368360204481426
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,4,9876566D,CB,0.10017283663648868,0.007472956931639647,0.01856402114043234
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,5,9876566D,TRV,0.10755838243630933,0.006626486789107108,0.019650637681006482
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,6,GIS,HNZ,0.11060752094545023,0.0012958997946733233,0.020993904117125005
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,7,SCHW,GHC,0.11452338079766378,-0.0005830474979435431,0.02139514475359642
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,8,BF_B,1958Q,0.12060547967496404,0.015623764677204935,0.015405956248211358
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,9,KMB,GIS,0.12373491562129857,0.0011631574352677033,0.022216690021792555
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,10,ED,SCG,0.13084916538832658,0.008133369415595029,0.021377098884346676
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,11,0961514D,SCG,0.13540609077705312,-0.005382122204047276,0.022639373991601243
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,12,KMB,PSX,0.13838667724087372,0.013531376744357507,0.019228004569876576
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,13,HET,GHC,0.1474058585054081,-0.0004170567769328226,0.024278566718855563
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,14,0961514D,TEG,0.15448173612793425,0.008655534817407474,0.023296115307170184
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,15,ED,DUK,0.15593272178909956,-0.01693615792248034,0.01832348515430995
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,16,JNJ,AEE,0.15641990417509533,-0.010139434388752012,0.022857389493508937
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,17,DD,WIN,0.16290439294061798,-0.009140730905012181,0.023827093789214857
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,18,0961514D,WEC,0.1629839175513439,0.015306019019433374,0.02041382754676181
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,19,KMB,HNZ,0.16562827441566697,0.0024590572299410265,0.025621123069704828
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,20,3393199Q,HET,0.17542379023632293,-0.0006633507861732648,0.026481188918633512
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,21,PCG,TEG,0.17780065351672647,0.011086449616267077,0.02424462025921184
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,22,CLX,TE,0.1782911870440671,0.0021034648927660336,0.026621842260879304
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,23,SCG,WEC,0.17839593509245333,0.02068814122348065,0.016848517927035116
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,24,AVY,BMS,0.1792640554456284,-0.005254264072977529,0.026255256648327577
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,25,HNZ,PSX,0.17955053227728968,0.01107231951441648,0.02439498892483171
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,26,TRV,CB,0.17958075778528837,0.0008464701425325389,0.0267881252310041
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,27,K,SCHW,0.18427427839071697,0.007151391084743999,0.026186831605548723
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,28,AVB,ESS,0.1865711812297377,0.0033553377735289387,0.02711054038888622
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,29,GPC,HET,0.18764469114739768,-0.0011872973068844125,0.02737085038860902
2007/S1_a_2007/S2,2007/S1,2007/S2,2008/S1,30,XEL,WEC,0.18848322341335688,-0.011447697826279482,0.024947122258672887
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,1,MHFI,SPGI,0.06315403592071789,-0.0006709554683371107,0.0158479566529075
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,2,BF_B,1958Q,0.08112887207158792,0.003917882884101915,0.017544561464865254
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,3,XEL,DUK,0.08657311926390321,0.001758975568496083,0.018488009736806414
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,4,ED,0961514D,0.09567909919479689,-0.0020047532789707946,0.01942051962370874
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,5,FNMA,FMCC,0.14124460674895545,0.0021348152066307494,0.023625239127825944
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,6,D,PPL,0.1502069201346785,0.004585288257659779,0.02402759480133929
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,7,AEP,0961514D,0.15084603470938873,-0.005668617951346465,0.023847829411764346
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,8,XEL,SCG,0.16439937917107272,0.013389134193551594,0.02179436791980772
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,9,VZ,AEE,0.17164440943122372,0.0030846880134766767,0.02596707644206491
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,10,SWY,CMS,0.1820885693712171,0.0015102686037327792,0.026891680294536775
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,11,CPB,ADP,0.1886469266594304,-0.00033569748144410494,0.02741292102895127
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,12,XEL,WEC,0.19503006279944657,-0.008066140443033028,0.02667752550573792
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,13,AEP,ED,0.1959466790264628,-0.003663864672375671,0.027698134844042533
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,14,CMCSK,TWC,0.1971869885068145,0.01017363276347241,0.026109200802131142
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,15,CMVT,GAS,0.1974219001660913,0.002237109282912081,0.02795562265636441
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,16,VNO,AVB,0.20519735639527426,-0.0032661527723014594,0.02840438510589721
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,17,DUK,SCG,0.20990817967822295,0.01163015862505551,0.026466735574739084
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,18,D,WEC,0.21121587981508583,-0.007519943971596936,0.02801290193403848
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,19,KMB,AEP,0.21163321233012766,0.003257893982169364,0.028853146257223933
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,20,KMB,0961514D,0.2134091000999092,-0.0024107239691771,0.02905857385977515
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,21,BMS,EFX,0.21662960851398338,0.002328750503443592,0.02928517516729507
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,22,SCG,WEC,0.2180287339415372,-0.021455274636584618,0.020161289274652817
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,23,DOW,OMC,0.22413907512270725,-0.0006158253591041218,0.02987647253685819
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,24,PCG,DTE,0.2264532465104594,-0.00788308974381649,0.02897953559615188
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,25,JNJ,SO,0.2299403199833705,-0.0140436326582519,0.02679715512243852
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,26,PG,PEP,0.23023643274143524,0.020923258070648373,0.021857487089805148
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,27,BMS,SWK,0.23270194645249376,-0.014634709846960421,0.02668466544976608
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,28,CMCSA,TWC,0.23322840385043264,0.01271170518689164,0.027694143868973117
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,29,XEL,DHR,0.23678651336331313,0.0008334736165592401,0.03070301479151779
2007/S2_a_2008/S1,2007/S2,2008/S1,2008/S2,30,EIX,TRV,0.24338795035225758,0.009341109681415672,0.02969964888870135
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,1,XEL,SCG,0.14858217162492338,-0.003043919805156646,0.024089615537237916
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,2,XEL,DUK,0.20488144088324134,0.011243612736512698,0.026193531671460615
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,3,BF_B,1958Q,0.21528885651798646,-0.019833416093843766,0.021433513371096904
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,4,PCG,0961514D,0.23753103756007476,-0.003374322539790458,0.030514787350231942
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,5,EIX,PPL,0.2542922388113311,0.004579106901213891,0.031433179262109395
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,6,XEL,0961514D,0.2580073004265273,0.0021501928605343417,0.03192486206505509
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,7,KMB,DUK,0.2661492805379453,0.0038815858054340926,0.03226486388864984
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,8,PX,AME,0.26966389914224465,0.00406812252295913,0.03245734961307042
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,9,XEL,GPC,0.2775980807721794,8.99881347340794e-06,0.03319005279152054
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,10,XEL,PCG,0.2896378201025982,0.005524515400324797,0.03344719788539637
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,11,SCHW,PSX,0.2938869455367694,0.02952768502190623,0.01705502850256946
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,12,UTX,AEP,0.2995351952947658,-0.0019354657076144136,0.03442195280146844
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,13,XEL,GAS,0.3053564601995049,0.0033734123805438817,0.034645445811132436
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,14,ETR,NEE,0.31487313083079016,-0.010621994069703577,0.033707893254675776
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,15,DTE,WEC,0.31793322366047505,-0.010413388704104872,0.03395247855412554
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,16,ITW,PBI,0.3227367447881875,-0.0072081719271845646,0.03505049848658077
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,17,MHFI,SPGI,0.32366841073041996,0.01964581498976639,0.029948436171486344
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,18,PG,0961514D,0.3240749070034781,0.012502533614931394,0.03360175438688798
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,19,FDX,UPS,0.3296201034110595,0.004344090219107184,0.03590362486085278
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,20,PCG,SCG,0.3328789905873464,-0.008568435205481445,0.03531627035632519
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,21,DUK,0961514D,0.3357363418946875,-0.009093419875978356,0.03534499469399244
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,22,KO,MMM,0.3441556089793494,0.015344593884382031,0.03360514764316042
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,23,GPC,SCG,0.3443424670543891,-0.0030529186186300556,0.03683858118697197
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,24,XEL,DTE,0.34504387049099705,-0.01981784733860261,0.031223646728548743
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,25,BHI,CAM,0.34648127393762707,-0.009991721188735174,0.03570287144327122
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,26,0961514D,SCG,0.35330503595560003,-0.005194112665690987,0.03707989004562592
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,27,DIS,EFX,0.3578896380568608,-0.005041754470675786,0.03734537211064767
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,28,D,DTE,0.358194836574512,-0.021734137129943595,0.030775978781417905
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,29,DUK,GAS,0.3638203894868184,-0.007870200355968816,0.037169151951671024
2008/S1_a_2008/S2,2008/S1,2008/S2,2009/S1,30,DUK,SCG,0.3639405250914365,-0.014287532541669345,0.03520319293559338
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,1,L,SE,0.17817636659052027,-0.0017299356824683895,0.026586865213279322
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,2,SCHW,PSX,0.22236299277608396,0.02540069408814274,0.015431868926001199
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,3,SLB,RIG,0.24679500620314343,0.005459322878997883,0.03087594676299094
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,4,MDT,SYK,0.24957974910404346,-0.00700244052266609,0.030742675572412035
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,5,MHFI,SPGI,0.2633743558006927,-0.007936199321371826,0.031401688383335236
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,6,NBR,CHK,0.278572905984376,-0.005020909789556155,0.032932388974495824
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,7,SWK,EFX,0.2884985822839212,-0.0002176966268241486,0.03390205246785183
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,8,XEL,WEC,0.30981370055462776,-0.011355682969658247,0.033239317761414915
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,9,HAL,EP,0.31114518349463083,-0.007062120908425066,0.034489853491481544
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,10,NE,CAM,0.3290601143600327,-0.007895499827721853,0.03533283447167844
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,11,JNJ,DUK,0.331356918202232,0.017977690738715996,0.03155411353963889
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,12,HON,DOV,0.33265431746985996,-0.02035782973081348,0.03015333504313893
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,13,0961514D,WEC,0.3330037881773933,0.01783335222386377,0.031739767205626865
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,14,UTX,PM,0.33363617876398166,0.0037218495858844735,0.036267346905944194
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,15,WMB,EP,0.33476635765077845,0.00032625190555652533,0.03651881219588239
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,16,ADP,ES,0.3354990046645412,0.0008709596559868125,0.036549799288889455
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,17,DOV,ARG,0.33986652940689055,0.011714157043949723,0.03487523109028961
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,18,ITW,WIN,0.3611663179642619,0.004916378455558081,0.03761173431642125
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,19,WMB,XEC,0.36264573947030954,-0.011286738974005043,0.036289195836537454
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,20,HAL,BJS,0.3739030873016418,-0.027699156358718235,0.026820770406853062
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,21,HON,ARG,0.3753044690061529,-0.008643672686863755,0.03768588846147107
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,22,KLAC,EBAY,0.37997420982893004,0.008473050419641043,0.03797055258723354
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,23,DUK,SCG,0.38005526933272904,-0.012060471205147118,0.036988240727392575
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,24,EIX,ETR,0.38587654333971955,-0.00725079776732435,0.038530159870823436
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,25,HAL,RDC,0.3886954851955693,-0.0031686520384062783,0.039223809520022336
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,26,BHI,BJS,0.391915313998652,0.012749717450911222,0.03739268200978052
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,27,BCO,SYMC,0.3974244181059703,0.0071797833995062045,0.03913578350105167
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,28,FNMA,FMCC,0.4041172227183871,0.00648940559811166,0.03959480537049406
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,29,EXC,TE,0.4056420566662382,0.007637813801054167,0.03946562043883059
2008/S2_a_2009/S1,2008/S2,2009/S1,2009/S2,30,HAL,NOV,0.4071483092517951,0.025665483441833784,0.030996183745014807
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,1,BF_B,1958Q,0.06465997999907813,-0.002322359593449569,0.015880637283190717
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,2,DGX,LH,0.13746625261887857,9.411513218000635e-05,0.023402252461580335
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,3,0961514D,ES,0.15053609453389072,0.0048998376032333155,0.023992526690216974
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,4,JNJ,0961514D,0.16190378598730604,0.0041981970542130384,0.025046754817085886
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,5,XEL,PCG,0.1662365911387269,-0.00850014588154057,0.024284909663367858
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,6,EIX,JNJ,0.20257596978558468,0.000808600156589218,0.02839751992171755
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,7,ED,PCG,0.21097418105318866,0.0027711887830105487,0.02885869891438495
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,8,PG,WM,0.21407449668873824,-0.00143670460113799,0.029168717786255686
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,9,ED,WEC,0.21727384871223876,0.013102125335857622,0.026330272464114193
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,10,T,VZ,0.2200651264133171,-0.007070693744814402,0.028749949557224614
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,11,CPB,1281683D,0.23170395065506,0.008297145509210608,0.02922338810577279
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,12,K,CL,0.2322389484154428,0.0031527055983097455,0.030253522475270862
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,13,CLX,LH,0.23585527886234559,0.0031913090329376064,0.03048667638054323
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,14,XEL,WEC,0.23959347578261259,0.0018307906713065027,0.030841376949860486
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,15,EIX,0961514D,0.25077455212289124,0.005006797210802257,0.031207914226889337
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,16,XEL,ED,0.256439541475288,-0.01127133466455112,0.02990187866186201
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,17,D,SCG,0.26204045361163253,0.006441621372167676,0.031659533609684605
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,18,CPB,DUK,0.2647135326003536,-0.006826956046561564,0.031746536387744155
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,19,HNZ,1281683D,0.28493937754609533,-0.013473966900841242,0.030869816352229344
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,20,CVX,ADP,0.2958290167751443,-0.024015660851951226,0.024485748461184946
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,21,DUK,0111145D,0.3000652742738339,-0.01781366767938965,0.02961229768453415
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,22,JNJ,HNZ,0.31319529711169025,-0.014004597446483765,0.0324172776348406
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,23,CNP,PNW,0.3160036540850797,-0.017594122564803003,0.030792730850510805
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,24,PG,1958Q,0.31765948682823364,0.0008020204442097142,0.03556585223560151
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,25,LLY,XOM,0.3196573545265551,-0.008385045650081696,0.03468351439724148
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,26,D,ES,0.31974339704504473,-0.01539020162257824,0.03218813618871228
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,27,SCG,ES,0.32099049092983023,-0.021831822994745915,0.02828991275751154
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,28,JNJ,ES,0.3228273194783924,0.009098034657446354,0.03468516407601807
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,29,XEL,DUK,0.3238392336434117,0.013114918012730759,0.03342917606295018
2009/S1_a_2009/S2,2009/S1,2009/S2,2010/S1,30,DUK,WEC,0.3247039328985011,-0.011284127341424253,0.034143847764105256
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,1,BF_B,1958Q,0.09213832068053307,0.009820941973879536,0.01643927538419821
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,2,XEL,SCG,0.1006857056647732,-0.0094148449304183,0.01766764896286881
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,3,T,EIX,0.15548230837066512,0.01001918785415676,0.022774269818406162
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,4,ETR,AEE,0.1599144318352046,-0.01121781774660114,0.022600188115452665
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,5,JNJ,WMT,0.16236060639448624,0.014202426636298225,0.021079432202778043
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,6,SO,0961514D,0.16375045399013288,0.003155245662001344,0.02534555203855277
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,7,EIX,0961514D,0.17871577369066927,0.0022117386215141878,0.026591422634025287
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,8,MCD,MKC,0.17930971980331378,-0.005628130464792662,0.026126218682670364
2009/S2_a_2010/S1,2009/S2,2010/S1,2010/S2,9,ED,WM,0.19552642753637883,-0.0014982088582049216,0.027869987057935648
