janela,negociacao,ativo1,ativo2,rank,ssd,sigma,n_trades,n_fechados,n_forcados,retorno_total
2001/S2_a_2002/S1,2002/S2,355488Q,MTB,8,0.1931254668388646,0.0279369131656804,2,1,1,0.08900388773239098
2001/S2_a_2002/S1,2002/S2,2676187Q,GAS,9,0.203153049512764,0.0286866588446285,3,2,1,0.13539488285732026
2001/S2_a_2002/S1,2002/S2,1255173D,KEY,10,0.2089040470985423,0.0277705221748443,1,0,1,0.0010860988083197798
2001/S2_a_2002/S1,2002/S2,EQR,AVB,11,0.2117868128386817,0.0286653993510937,2,1,1,0.07112709669381223
2001/S2_a_2002/S1,2002/S2,DDR,GGP,12,0.2142710379919208,0.0274236103098438,1,0,1,-0.03719774178337576
2001/S2_a_2002/S1,2002/S2,SPG,PLD,13,0.2220514363473285,0.0280878470478414,1,0,1,-0.032610314344129754
2001/S2_a_2002/S1,2002/S2,PEG,ES,14,0.223939137155412,0.021007134700963,17,16,1,-0.1080775548737748
2001/S2_a_2002/S1,2002/S2,2676187Q,BXP,15,0.2307667214444109,0.0306023966516579,5,5,0,0.3961724760803549
2001/S2_a_2002/S1,2002/S2,WFC,KEY,16,0.2352755442171883,0.0291052707550766,3,2,1,0.21377092099390116
2001/S2_a_2002/S1,2002/S2,AIV,BXP,17,0.2387204390652755,0.0232995861207558,21,20,1,-0.13174380161428478
2001/S2_a_2002/S1,2002/S2,STI,BBT,18,0.2450158405773095,0.0315273544533213,1,0,1,-0.06779731671336764
2001/S2_a_2002/S1,2002/S2,PBI,AIV,19,0.2453033205756583,0.0315574221099828,3,3,0,0.30784370963823193
2001/S2_a_2002/S1,2002/S2,TXU,SCG,20,0.2488381729461934,0.0316937407175352,32,31,1,0.019028649006339493
2002/S1_a_2002/S2,2003/S1,GIDL,PSX,1,0.0655075144747456,0.0080704762704297,1,0,1,-0.01124676824137727
2002/S1_a_2002/S2,2003/S1,BF_B,1958Q,2,0.1045228546282714,0.0165157420659215,2,2,0,0.1671005832901714
2002/S1_a_2002/S2,2003/S1,BBT,2676187Q,3,0.1241040553800303,0.0170434216884223,56,56,0,-0.049712361380355286
2002/S1_a_2002/S2,2003/S1,KRI,TMK,4,0.1265207453814696,0.0219520703101812,3,2,1,0.004933246161465954
2002/S1_a_2002/S2,2003/S1,SPG,DDR,5,0.1723262170249881,0.0260648115147343,19,18,1,-0.05332404199599017
2002/S1_a_2002/S2,2003/S1,HBAN,MTB,6,0.1761953678376357,0.0264493286247024,0,0,0,0.0
2002/S1_a_2002/S2,2003/S1,EOP,EQR,7,0.1974393987672442,0.0250917680969182,2,2,0,0.11678070554828046
2002/S1_a_2002/S2,2003/S1,HBAN,355488Q,8,0.210081541111208,0.0239752766612228,1,0,1,0.030370022599566115
2002/S1_a_2002/S2,2003/S1,STI,NCC,9,0.2162026104690539,0.0290356960465682,14,14,0,-0.17836523768333246
2002/S1_a_2002/S2,2003/S1,PG,3393199Q,10,0.2173667075164758,0.0291749332858635,3,2,1,0.16600072696286727
2002/S1_a_2002/S2,2003/S1,GPC,EOP,11,0.2268615069202724,0.0293790131049275,0,0,0,0.0
2002/S1_a_2002/S2,2003/S1,AEE,PSX,12,0.2323719755005413,0.0295319801737962,3,2,1,0.1328949413685202
2002/S1_a_2002/S2,2003/S1,WFC,MTB,13,0.2357232988164241,0.0275967181087721,2,2,0,0.12125005493761554
2002/S1_a_2002/S2,2003/S1,355488Q,MTB,14,0.238344830650135,0.0251947156105274,1,0,1,0.03687184692410095
2002/S1_a_2002/S2,2003/S1,GIDL,AEE,15,0.2420648831089238,0.0303299882275767,3,2,1,0.1343599994462078
2002/S1_a_2002/S2,2003/S1,MHFI,SPGI,16,0.2454165654946791,0.0177126543649344,3,3,0,0.17443106029680389
2002/S1_a_2002/S2,2003/S1,FMCC,MI,17,0.2531422078311038,0.0312374023520614,11,10,1,0.03580351157897044
2002/S1_a_2002/S2,2003/S1,WFC,355488Q,18,0.2557053948319208,0.0316106037427907,2,2,0,0.12375087423174991
2002/S1_a_2002/S2,2003/S1,8394653Q,MAC,19,0.2571778138228637,0.0319973385996344,1,0,1,-0.004037786526444487
2002/S1_a_2002/S2,2003/S1,NBL,NFX,20,0.2581152582473578,0.0317931980167001,2,2,0,0.1644733004876947
2002/S2_a_2003/S1,2003/S2,GIDL,PSX,1,0.063736311146556,0.0080341856796317,1,0,1,-0.011224027861746144
2002/S2_a_2003/S1,2003/S2,355488Q,RF,2,0.0798761124021325,0.0105884938842411,1,0,1,-0.01800786975582469
2002/S2_a_2003/S1,2003/S2,BF_B,1958Q,3,0.0841363340957741,0.0151730472044858,2,2,0,0.08478479847879217
2002/S2_a_2003/S1,2003/S2,SPG,8394653Q,4,0.1232764156247867,0.0220884611872437,12,11,1,-0.0049647480294835455
2002/S2_a_2003/S1,2003/S2,355488Q,MTB,5,0.16005563054199,0.0238065221189985,1,0,1,-0.012472880757722238
2002/S2_a_2003/S1,2003/S2,UNH,502466Q,6,0.1619643262632166,0.0252806676484815,2,2,0,0.17637235095750547
2002/S2_a_2003/S1,2003/S2,NEE,EXC,7,0.1633789812640884,0.0255047047679161,24,23,1,-0.08025657871733427
2002/S2_a_2003/S1,2003/S2,MHFI,SPGI,8,0.165424632008353,0.0192745848071412,0,0,0,0.0
2002/S2_a_2003/S1,2003/S2,BXP,ESS,9,0.1689227258673895,0.0254549687936469,2,2,0,0.11189496606371852
2002/S2_a_2003/S1,2003/S2,EQR,SLG,10,0.1738158025118537,0.0260872839749691,3,2,1,0.09118578263262211
2002/S2_a_2003/S1,2003/S2,SOV,8206908Q,11,0.181075353378219,0.0266507824071817,56,56,0,-0.21369740595995002
2002/S2_a_2003/S1,2003/S2,SCG,PBCT,12,0.1851551717696793,0.0265153718825963,20,19,1,-0.07096221587597451
2002/S2_a_2003/S1,2003/S2,KEY,RF,13,0.1904124546322236,0.0242790816396828,1,0,1,-0.05092623260174767
2002/S2_a_2003/S1,2003/S2,8394653Q,O,14,0.1927979209124828,0.0249612299084189,2,1,1,0.006516753008880216
2002/S2_a_2003/S1,2003/S2,1255173D,8206908Q,15,0.205440573591602,0.028444576505779,1,0,1,0.01913031264634857
2002/S2_a_2003/S1,2003/S2,PG,TGNA,16,0.206185367694843,0.0285856387130791,2,1,1,0.0509505387306326
2002/S2_a_2003/S1,2003/S2,KSE,HRL,17,0.2082537990724517,0.0286169310657415,2,1,1,0.09087024883957329
2002/S2_a_2003/S1,2003/S2,MTB,8206908Q,18,0.2100839103055705,0.0254722132674487,2,1,1,0.07810414636432383
2002/S2_a_2003/S1,2003/S2,HBAN,1436513D,19,0.2112782906428947,0.0289837678575187,33,32,1,-0.1711022923359934
2002/S2_a_2003/S1,2003/S2,JCI,HBAN,20,0.2112790083259597,0.02898398276828,33,32,1,-0.1711100000937671
2003/S1_a_2003/S2,2004/S1,GIDL,PSX,1,0.0617708819812605,0.0078288358060182,1,0,1,-0.010986793605765932
2003/S1_a_2003/S2,2004/S1,PNAA,PSX,2,0.0694906348753079,0.0083036382977113,1,0,1,-0.011677766136083623
2003/S1_a_2003/S2,2004/S1,NEE,AEE,3,0.090203335577371,0.0188063789440594,2,1,1,0.08671301950878407
2003/S1_a_2003/S2,2004/S1,HBAN,MTB,4,0.0934016992073338,0.0160015583120722,19,18,1,-0.11316294371003688
2003/S1_a_2003/S2,2004/S1,355488Q,RF,5,0.1028182398797525,0.0114224973791888,1,0,1,2.4151038325204155e-05
2003/S1_a_2003/S2,2004/S1,TGNA,HBAN,6,0.1055926567237293,0.0199767282090984,5,4,1,0.18253378218983474
2003/S1_a_2003/S2,2004/S1,WFC,STI,7,0.1335031131914092,0.0223015495883725,5,4,1,0.15973332679116203
2003/S1_a_2003/S2,2004/S1,WWY,PNAA,8,0.1423200875648831,0.0232013854005834,12,12,0,-0.10834181140884402
2003/S1_a_2003/S2,2004/S1,EOP,O,9,0.1429404876508897,0.0219916460670512,4,3,1,0.10975338391573441
2003/S1_a_2003/S2,2004/S1,WWY,GIDL,10,0.1438065470916285,0.0231238327585618,11,10,1,-0.10802607653663232
2003/S1_a_2003/S2,2004/S1,TGNA,MTB,11,0.1474179714432466,0.0234482323500069,11,10,1,0.020547473685592732
2003/S1_a_2003/S2,2004/S1,0961514D,KSE,12,0.1514702692720106,0.0240300263279832,1,0,1,0.024868540438808484
2003/S1_a_2003/S2,2004/S1,WFC,3621240Q,13,0.1535333616502612,0.0221152649622507,43,42,1,-0.050377460750189895
2003/S1_a_2003/S2,2004/S1,TGNA,WFC,14,0.160300034471561,0.0251439473730003,3,2,1,0.09551529196229569
2003/S1_a_2003/S2,2004/S1,HSY,HBAN,15,0.164517038672102,0.0253050093939586,22,21,1,0.037025251838563644
2003/S1_a_2003/S2,2004/S1,KRI,HBAN,16,0.1653748893495503,0.0235825569462857,5,4,1,0.20602676725119862
2003/S1_a_2003/S2,2004/S1,STI,3621240Q,17,0.1655134074962916,0.0251477684028395,47,46,1,-0.06506352405555438
2003/S1_a_2003/S2,2004/S1,BF_B,1958Q,18,0.1670206548417354,0.0134014749569038,6,6,0,0.15860659707222602
2003/S1_a_2003/S2,2004/S1,HSY,605018Q,19,0.170562670767481,0.0258991211861583,24,23,1,0.19866823283065183
2003/S1_a_2003/S2,2004/S1,HBAN,605018Q,20,0.1708973844376942,0.0251789611470884,20,20,0,-0.30576309478764063
2003/S2_a_2004/S1,2004/S2,MHFI,SPGI,1,0.032582012204898,0.011075204761851,8,8,0,0.24355017532245415
2003/S2_a_2004/S1,2004/S2,355488Q,RF,2,0.0577562600107057,0.0076953202055651,1,0,1,0.0
2003/S2_a_2004/S1,2004/S2,GIDL,PSX,3,0.0602482878106229,0.00780179370947,1,0,1,-0.010967992110484825
2003/S2_a_2004/S1,2004/S2,PNAA,PSX,4,0.0678882284450423,0.008281697171599,1,0,1,-0.011667418793188
2003/S2_a_2004/S1,2004/S2,NEE,SO,5,0.0750480022605302,0.0124001160926434,3,2,1,0.07947117297134598
2003/S2_a_2004/S1,2004/S2,HLS,PSX,6,0.0845650032734965,0.0092430955625025,1,0,1,-0.012083857138825982
2003/S2_a_2004/S1,2004/S2,BF_B,1958Q,7,0.1049624428212609,0.0097748339226949,9,9,0,0.2902684628969041
2003/S2_a_2004/S1,2004/S2,XEL,TEG,8,0.1080081365595333,0.0205643032941186,3,3,0,0.1311851769112078
2003/S2_a_2004/S1,2004/S2,MCAI,HLS,9,0.1088513853135282,0.0104867059006204,0,0,0,0.0
2003/S2_a_2004/S1,2004/S2,0961514D,KSE,10,0.1117828580344166,0.0209489489910393,22,21,1,-0.02092355619333408
2003/S2_a_2004/S1,2004/S2,D,SO,11,0.1128724276858861,0.0200633397370208,1,0,1,-0.004508669975083812
2003/S2_a_2004/S1,2004/S2,3393199Q,PSX,12,0.1360231936139371,0.0231033163683528,1,0,1,0.020146856915040146
2003/S2_a_2004/S1,2004/S2,D,PGL,13,0.1475662951256708,0.0242450475262447,1,1,0,0.05402363533952259
2003/S2_a_2004/S1,2004/S2,C,NI,14,0.1476142663468636,0.0231386665002516,6,5,1,-0.09235024054311836
2003/S2_a_2004/S1,2004/S2,AEE,KSE,15,0.1497139300403205,0.0229716185331434,3,2,1,0.10312442400081168
2003/S2_a_2004/S1,2004/S2,0961514D,AEE,16,0.1502078169033893,0.023778778881266,8,7,1,-0.09479302353468377
2003/S2_a_2004/S1,2004/S2,CIN,KSE,17,0.1551905036835705,0.0214542995483539,2,1,1,0.06782150761837369
2003/S2_a_2004/S1,2004/S2,PG,CLX,18,0.155821938227973,0.0232329616919719,3,2,1,-0.00902527376202178
2003/S2_a_2004/S1,2004/S2,3393199Q,HLS,19,0.1632361764261531,0.0219388572375101,1,0,1,-0.013659648908992184
2003/S2_a_2004/S1,2004/S2,ED,NEE,20,0.1642210299389717,0.0252595508260917,2,1,1,0.016695033017725458
2004/S1_a_2004/S2,2005/S1,BF_B,1958Q,1,0.0341819791207171,0.0097842926522093,10,10,0,0.34453462493129605
2004/S1_a_2004/S2,2005/S1,MHFI,SPGI,2,0.0466123873726473,0.0109082771485673,15,15,0,0.4977181252897165
2004/S1_a_2004/S2,2005/S1,GIDL,PSX,3,0.0588982105998638,0.0076378556431127,1,0,1,-0.0019621145762707126
2004/S1_a_2004/S2,2005/S1,PNAA,PSX,4,0.0664780396041919,0.0081144576414743,1,0,1,-0.011137213280786096
2004/S1_a_2004/S2,2005/S1,XEL,CIN,5,0.0753280304412555,0.017252521920463,3,3,0,0.12191351884236701
2004/S1_a_2004/S2,2005/S1,HLS,PSX,6,0.0779716406493662,0.0087879733628289,1,0,1,-0.011219202792134952
2004/S1_a_2004/S2,2005/S1,CEG,SO,7,0.0886979222975696,0.0186973425995941,54,53,1,-0.09023023061115776
2004/S1_a_2004/S2,2005/S1,XEL,TEG,8,0.0941269998646703,0.0183534400704893,34,33,1,-0.030959504221339862
2004/S1_a_2004/S2,2005/S1,8394653Q,KIM,9,0.097009974727598,0.0194434603163091,4,3,1,0.10619304843931332
2004/S1_a_2004/S2,2005/S1,D,WFC,10,0.0988806722790514,0.0197515455098915,25,24,1,-0.002837309406918398
2004/S1_a_2004/S2,2005/S1,CEG,AEE,11,0.1094464808535349,0.020498382057334,50,50,0,-0.1395839875909214
2004/S1_a_2004/S2,2005/S1,SO,AEE,12,0.1139371808657188,0.0204642915616722,1,0,1,-0.022454315530357594
2004/S1_a_2004/S2,2005/S1,CEG,CIN,13,0.1184249451413279,0.0196991301964497,54,54,0,-0.17052770720398236
2004/S1_a_2004/S2,2005/S1,KIM,O,14,0.1306223319247692,0.0215582142587999,2,1,1,0.055291706660941076
2004/S1_a_2004/S2,2005/S1,XEL,CEG,15,0.1351010254247739,0.0219260816709823,54,54,0,-0.17848847608329432
2004/S1_a_2004/S2,2005/S1,NEE,CIN,16,0.1351724468041766,0.0219360909866614,46,45,1,-0.10157601899231206
2004/S1_a_2004/S2,2005/S1,GIS,HNZ,17,0.1405405655200411,0.0229022021260763,17,16,1,-0.0331661671128749
2004/S1_a_2004/S2,2005/S1,MEL,MS,18,0.1423732359975815,0.0236306229200343,1,1,0,0.06982648677601311
2004/S1_a_2004/S2,2005/S1,CBE,UPS,19,0.1435176335290862,0.0196221554454981,59,59,0,0.002155229126358349
2004/S1_a_2004/S2,2005/S1,D,TEG,20,0.1441723354007535,0.0213059477905999,3,2,1,0.10147284218996089
2004/S2_a_2005/S1,2005/S2,MHFI,SPGI,1,0.0477305068271789,0.0127556946685749,8,8,0,0.29349840981037334
2004/S2_a_2005/S1,2005/S2,PNAA,PSX,2,0.0647745027014252,0.008032756744552,1,0,1,-0.011061560504833867
2004/S2_a_2005/S1,2005/S2,BF_B,1958Q,3,0.065940304437845,0.011325070587674,12,11,1,0.4087463411045237
2004/S2_a_2005/S1,2005/S2,HLS,PSX,4,0.071751223341721,0.0084542916705814,1,0,1,-0.010847887502620113
2004/S2_a_2005/S1,2005/S2,TMK,MSFT,5,0.0869472136271269,0.0183724291411561,5,5,0,0.07988915107484795
2004/S2_a_2005/S1,2005/S2,STI,KEY,6,0.0956834889267383,0.0192809392043179,2,2,0,0.08297614301679068
2004/S2_a_2005/S1,2005/S2,XEL,CIN,7,0.09984913855385,0.0182780769090887,1,1,0,0.035474431582596555
2004/S2_a_2005/S1,2005/S2,GE,STI,8,0.1024353693074999,0.0182029077581002,3,2,1,0.08363516005292737
2004/S2_a_2005/S1,2005/S2,BAC,KSE,9,0.1123320390815934,0.0205403023071264,18,17,1,0.014893890925900655
2004/S2_a_2005/S1,2005/S2,BAC,WFC,10,0.1183834808612118,0.0170445858503916,1,0,1,0.023258448846768975
2004/S2_a_2005/S1,2005/S2,T,NCC,11,0.1184184523574458,0.0210287813991595,4,3,1,0.13129692122895453
2004/S2_a_2005/S1,2005/S2,WFC,PNW,12,0.1199411957193206,0.0201734689373432,2,1,1,0.025811143412549753
2004/S2_a_2005/S1,2005/S2,SNV,MI,13,0.1203430889210039,0.021600301705344,2,1,1,0.08204974571568713
2004/S2_a_2005/S1,2005/S2,K,WWY,14,0.1220660312009158,0.021943522465068,2,1,1,0.09631835192479843
2004/S2_a_2005/S1,2005/S2,WFC,USB,15,0.1279158337359831,0.0215672178839092,0,0,0,0.0
2004/S2_a_2005/S1,2005/S2,1288652D,FII,16,0.1295056171944679,0.019443198869593,13,12,1,-0.11744878502667044
2004/S2_a_2005/S1,2005/S2,USB,8206908Q,17,0.1395352295803604,0.0233337101204208,2,1,1,0.07416789440572236
2004/S2_a_2005/S1,2005/S2,PNW,MI,18,0.1395539785057735,0.0218103262876581,3,2,1,0.1150601364374021
2004/S2_a_2005/S1,2005/S2,XL,FII,19,0.1402628402308892,0.0233686954458866,44,43,1,-0.11656975448249185
2004/S2_a_2005/S1,2005/S2,BAC,PNW,20,0.1405671859690755,0.0230645057161495,4,3,1,0.024389674464045275
2005/S1_a_2005/S2,2006/S1,PNAA,PSX,1,0.061479399435143,0.007842246770273,1,0,1,-0.010916032017221244
2005/S1_a_2005/S2,2006/S1,HLS,PSX,2,0.0643212378754469,0.0080214502218459,1,0,1,-0.010429749149726941
2005/S1_a_2005/S2,2006/S1,BF_B,1958Q,3,0.0701322620583368,0.0138018555306686,10,10,0,0.37222488166661494
2005/S1_a_2005/S2,2006/S1,T,USB,4,0.075836918586333,0.0171018092751321,18,17,1,-0.012334983340596573
2005/S1_a_2005/S2,2006/S1,EQR,0574018D,5,0.0767498284171779,0.0160885110777236,8,7,1,-0.014005638010095356
2005/S1_a_2005/S2,2006/S1,K,WWY,6,0.0978434295303714,0.0195873883133436,29,29,0,-0.2104584358517244
2005/S1_a_2005/S2,2006/S1,EXC,PEG,7,0.0994553198233916,0.0150577688231633,3,2,1,0.041464960307092125
2005/S1_a_2005/S2,2006/S1,STI,KEY,8,0.1024364883182897,0.0200799133729967,10,9,1,0.020449161203434096
2005/S1_a_2005/S2,2006/S1,3393199Q,MDLZ,9,0.1032902113950626,0.0197693108173163,3,3,0,0.1938017417712088
2005/S1_a_2005/S2,2006/S1,WFC,STI,10,0.1039258935288103,0.0178647028866931,1,0,1,-0.00612809699778738
2005/S1_a_2005/S2,2006/S1,SNV,MI,11,0.1066130028987117,0.0203041254313808,4,3,1,-0.02993640798155861
2005/S1_a_2005/S2,2006/S1,K,PSX,12,0.1070589020578154,0.0201756798513386,2,1,1,0.007101396326989029
2005/S1_a_2005/S2,2006/S1,BAC,C,13,0.1101894660961306,0.0209344425505169,1,0,1,0.0021904837105034547
2005/S1_a_2005/S2,2006/S1,WFC,BLS,14,0.1140342739842026,0.0154287877482608,52,51,1,-0.14253517132374516
2005/S1_a_2005/S2,2006/S1,CIN,SCG,15,0.1140759915629132,0.0212722345384032,2,1,1,-0.0838042224613772
2005/S1_a_2005/S2,2006/S1,JNJ,SJM,16,0.1158908000669498,0.0197949052535162,2,2,0,0.10579268537854736
2005/S1_a_2005/S2,2006/S1,T,BLS,17,0.1177627786939865,0.0162931017393965,44,44,0,-0.039304866240622904
2005/S1_a_2005/S2,2006/S1,K,HLS,18,0.1185873367156773,0.0195788648647719,3,2,1,0.08885175391621458
2005/S1_a_2005/S2,2006/S1,XEL,SCG,19,0.1201849815352034,0.0217192398427756,2,1,1,0.017068264115484122
2005/S1_a_2005/S2,2006/S1,WFC,KEY,20,0.1204373120586979,0.0205716852191627,1,1,0,0.050723312112979424
2005/S2_a_2006/S1,2006/S2,USB,MTB,1,0.0391605067406999,0.0124611416904968,8,7,1,-0.03404120788640541
2005/S2_a_2006/S1,2006/S2,MHFI,SPGI,2,0.0502555330540417,0.0139820071760919,7,7,0,0.19859332230253468
2005/S2_a_2006/S1,2006/S2,BF_B,1958Q,3,0.0523105758111341,0.013785554309523,4,4,0,0.13430519832448728
2005/S2_a_2006/S1,2006/S2,HLS,PSX,4,0.0607903926721746,0.0077934129399768,12,11,1,0.06562963314292969
2005/S2_a_2006/S1,2006/S2,PNAA,PSX,5,0.0612952318996349,0.0078257065780254,1,0,1,-0.010774262443951521
2005/S2_a_2006/S1,2006/S2,ED,SO,6,0.0616399274521768,0.0151800543634978,2,1,1,0.04982846872039681
2005/S2_a_2006/S1,2006/S2,AEE,SCG,7,0.0931371274626826,0.0190761601622595,1,0,1,0.020143860037912797
2005/S2_a_2006/S1,2006/S2,ETR,AEE,8,0.096503982781428,0.0186299393390198,28,27,1,-0.1266135166987773
2005/S2_a_2006/S1,2006/S2,DUK,POM,9,0.099245342588631,0.0178613416224183,1,1,0,0.042022869701519916
2005/S2_a_2006/S1,2006/S2,PBG,MTB,10,0.1016717865634291,0.0194628560275826,2,1,1,0.04475702366813239
2005/S2_a_2006/S1,2006/S2,AEE,PNW,11,0.1081072116075461,0.0196796123128923,13,12,1,-0.08179566510699798
2005/S2_a_2006/S1,2006/S2,BAC,WFC,12,0.1128938588129813,0.0146964332274389,1,0,1,-0.025884559139364494
2005/S2_a_2006/S1,2006/S2,WFC,MTB,13,0.1145149361639141,0.0189552848483453,1,0,1,0.0037973011821865743
2005/S2_a_2006/S1,2006/S2,WFC,TMK,14,0.121944622508181,0.0191469613020083,2,2,0,0.07657628866180466
2005/S2_a_2006/S1,2006/S2,K,KO,15,0.1230355126857603,0.0220711632608022,2,1,1,0.08097888511049711
2005/S2_a_2006/S1,2006/S2,0111145D,WEC,16,0.1243116632293777,0.01694588767821,3,2,1,0.09744111440939851
2005/S2_a_2006/S1,2006/S2,WFC,USB,17,0.1299479653050639,0.020903725696952,2,1,1,0.015122808087684403
2005/S2_a_2006/S1,2006/S2,TMK,MTB,18,0.1302778460237732,0.0227570252066889,2,1,1,0.06153174955798579
2005/S2_a_2006/S1,2006/S2,JNJ,AEE,19,0.1313771959343626,0.022862396123839,2,2,0,0.10163382143213573
2005/S2_a_2006/S1,2006/S2,DUK,ES,20,0.1333069705564753,0.0222999202198469,23,22,1,-0.12816617404148611
2006/S1_a_2006/S2,2007/S1,BF_B,1958Q,1,0.0322074954765412,0.0113483443044661,5,5,0,0.17593620740036642
2006/S1_a_2006/S2,2007/S1,MHFI,SPGI,2,0.0507361118709468,0.0139796973811743,13,13,0,0.4399663352097647
2006/S1_a_2006/S2,2007/S1,PNAA,PSX,3,0.0577507464398081,0.0076087185175408,1,0,1,-0.010636148194911765
2006/S1_a_2006/S2,2007/S1,MI,MTB,4,0.089297768873962,0.0174401427078387,30,29,1,-0.0302067394717761
2006/S1_a_2006/S2,2007/S1,ED,SO,5,0.091443604052074,0.0155143303848671,2,2,0,0.05812157393871076
2006/S1_a_2006/S2,2007/S1,SRE,WEC,6,0.0988233117004711,0.0197110591351471,33,32,1,-0.07455336215000696
2006/S1_a_2006/S2,2007/S1,GIS,USB,7,0.111963716324908,0.0211618622310982,2,1,1,0.03644349630426191
2006/S1_a_2006/S2,2007/S1,0111145D,WEC,8,0.1195186604387572,0.0218266813552592,3,2,1,0.10162661116907501
2006/S1_a_2006/S2,2007/S1,AEE,SCG,9,0.1248957876308622,0.0220934940332876,7,7,0,0.04215388626718908
2006/S1_a_2006/S2,2007/S1,KMB,MET,10,0.1302218629125491,0.0226827703022269,4,3,1,-0.08761766239292212
2006/S1_a_2006/S2,2007/S1,CL,PFG,11,0.1310173941366201,0.0222962575208089,1,1,0,0.04787453041872891
2006/S1_a_2006/S2,2007/S1,KO,DUK,12,0.1395224534635417,0.02314484193627,3,2,1,-0.025188490216022985
2006/S1_a_2006/S2,2007/S1,HLS,PSX,13,0.1430886112837015,0.0233351187078441,25,24,1,-0.07138472512606986
2006/S1_a_2006/S2,2007/S1,XL,CB,14,0.1457390814393306,0.0215299886818115,3,2,1,0.05899495323024939
2006/S1_a_2006/S2,2007/S1,HBAN,PSX,15,0.1459714390125555,0.0229956495835853,1,0,1,0.03453769655384997
2006/S1_a_2006/S2,2007/S1,JNJ,AEE,16,0.1487050946176396,0.0240584703188422,4,4,0,0.2152556099720826
2006/S1_a_2006/S2,2007/S1,POM,WEC,17,0.1502974453369461,0.0244640226635298,4,4,0,-0.03997646544667566
2006/S1_a_2006/S2,2007/S1,ED,AEE,18,0.1519443900384658,0.020580562671646,14,13,1,-0.008011827464039056
2006/S1_a_2006/S2,2007/S1,ALL,MET,19,0.1532466088688124,0.0239383663366029,31,30,1,-0.07491045589761303
2006/S1_a_2006/S2,2007/S1,SCHW,ABKFQ,20,0.1552596583446757,0.0249065776249049,3,2,1,0.1409824309324622
2006/S2_a_2007/S1,2007/S2,SCHW,KSE,1,0.0268883099067807,0.0081960606144437,0,0,0,0.0
2006/S2_a_2007/S1,2007/S2,BF_B,1958Q,2,0.0360602951228656,0.0094336154958607,21,20,1,0.9008469621079461
2006/S2_a_2007/S1,2007/S2,LNC,MET,5,0.0614177392146757,0.0156110016468963,54,53,1,-0.11668937302802707
2006/S2_a_2007/S1,2007/S2,MHFI,SPGI,6,0.0624176915741827,0.0158128241446935,13,13,0,0.8398577605184164
2006/S2_a_2007/S1,2007/S2,KSE,MI,7,0.0824605507076512,0.017311835365381,12,11,1,-0.13296336414039
2006/S2_a_2007/S1,2007/S2,K,SCHW,8,0.0892691876230173,0.0189197541509102,1,1,0,0.04221587227315737
2006/S2_a_2007/S1,2007/S2,FE,POM,9,0.0899198539104872,0.0170591118900384,11,10,1,0.1269478413653009
2006/S2_a_2007/S1,2007/S2,SCHW,MI,10,0.1060722574218289,0.0206249035965226,45,44,1,-0.19151766815118632
2006/S2_a_2007/S1,2007/S2,PG,MKC,11,0.1065315418863974,0.0206839771222172,41,41,0,-0.06951301393177522
2006/S2_a_2007/S1,2007/S2,K,KSE,12,0.1103316875457949,0.0198047615826174,1,0,1,0.007205443073309947
2006/S2_a_2007/S1,2007/S2,K,TMK,13,0.1166658967898683,0.0210741159167631,32,31,1,-0.055387911878474805
2006/S2_a_2007/S1,2007/S2,DUK,0961514D,14,0.1228624214439833,0.0186160886955248,3,2,1,0.07835103671010912
2006/S2_a_2007/S1,2007/S2,BBT,AEE,15,0.124615762065332,0.0212149305562342,28,28,0,-0.17268460546817288
2006/S2_a_2007/S1,2007/S2,JNJ,BAC,16,0.1246179380430021,0.0210428791276486,23,22,1,-0.024246555905919842
2006/S2_a_2007/S1,2007/S2,1255173D,KEY,17,0.1253871614244417,0.0197111213263799,7,6,1,-0.02203167107097881
2006/S2_a_2007/S1,2007/S2,ED,SCG,18,0.1346797007812483,0.0178644251486854,2,2,0,0.10135858255531549
2006/S2_a_2007/S1,2007/S2,1255173D,BBT,19,0.1351251387349066,0.0230970641855448,1,0,1,0.014829890612128027
2006/S2_a_2007/S1,2007/S2,9876566D,CLX,20,0.1356567583059131,0.0232698416587015,5,5,0,0.38845147304542105
2007/S1_a_2007/S2,2008/S1,HET,SCHW,1,0.0363080505078414,0.0120500846013186,0,0,0,0.0
2007/S1_a_2007/S2,2008/S1,ED,0961514D,2,0.0793498249255435,0.0115758417372568,2,1,1,0.010725793143936846
2007/S1_a_2007/S2,2008/S1,MHFI,SPGI,3,0.0880987003996551,0.0153683602044814,5,5,0,0.39627001751228463
2007/S1_a_2007/S2,2008/S1,9876566D,CB,4,0.1001728366364886,0.0185640211404323,3,3,0,0.13582113221672798
2007/S1_a_2007/S2,2008/S1,9876566D,TRV,5,0.1075583824363093,0.0196506376810064,2,1,1,-0.013200066993501958
2007/S1_a_2007/S2,2008/S1,GIS,HNZ,6,0.1106075209454502,0.020993904117125,4,4,0,0.18194460930302403
2007/S1_a_2007/S2,2008/S1,SCHW,GHC,7,0.1145233807976637,0.0213951447535964,42,42,0,-0.16970127835559878
2007/S1_a_2007/S2,2008/S1,BF_B,1958Q,8,0.120605479674964,0.0154059562482113,13,12,1,0.6597103932806921
2007/S1_a_2007/S2,2008/S1,KMB,GIS,9,0.1237349156212985,0.0222166900217925,26,26,0,-0.1403087881396956
