janela,formacao_inicio,formacao_fim,negociacao_inicio,negociacao_fim,rank,ativo1,ativo2,ssd,beta,alpha,spread_media,spread_desvio,stat,direcao,metodo
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,9,DTE,ES,0.12073971714130494,0.745414332389025,0.25356088117368536,2.1492325404994566e-15,0.01234370419086043,-3.616452667633412,A~B,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,10,PCG,ES,0.13177100982386492,0.7303374374458387,0.27247199598291494,3.654889582660425e-15,0.01315379907373525,-4.230502916112649,A~B,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,11,DTE,PNW,0.13457860489529594,0.7230231168617126,0.27701613872093545,1.9727468883777682e-16,0.011438516216083829,-4.388799740494413,A~B,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,12,AEE,PNW,0.13903899880176596,1.1482332119161602,-0.13595474310116706,-8.802166609577934e-17,0.015823792127639034,-3.6467541111893147,A~B,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,13,AEE,ES,0.13949210405223766,0.8135250979160908,0.17827420803456961,-1.7334518061776846e-15,0.012224147774307439,-4.010457408834126,B~A,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,14,ORCL,PX,0.14216135429222732,1.0167780516922023,-0.024293109752994077,1.7825493184220643e-15,0.022142390099226528,-4.383541898325347,A~B,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,15,HON,MMC,0.15449202568800047,0.7820273260601961,0.2069486579758183,2.3841044233982444e-16,0.016565150352062998,-4.936400153904998,A~B,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,16,AEP,CMS,0.15478448567353098,0.781076610642317,0.23499594287259135,1.1805518935157541e-15,0.01284060327516696,-3.892165154117483,A~B,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,17,FITB,PRU,0.1573980659851486,0.9123059720159437,0.08935491373480547,5.228221574131216e-16,0.0236344490301685,-3.479355800373655,B~A,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,18,PX,TROW,0.16538887690916226,0.8585850727436872,0.1459209925628877,-9.549687291496865e-16,0.019616576814589132,-3.9506886990316272,B~A,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,19,UNM,PRU,0.17566966012998364,1.0364906676369932,-0.02172180491856579,1.3800381820041787e-16,0.021472488272579048,-3.458123777996612,B~A,ADF
2015-04_a_2016-03,2015-04,2016-03,2016-04,2016-09,20,RHI,AMP,0.1834176492396864,0.8819083884714869,0.09908546764080828,-7.165582868098619e-16,0.023482153926339584,-3.527601254460892,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,1,XEL,CMS,0.04528433140512789,0.9046152828721813,0.1080395226372789,1.871013304447973e-16,0.0075280400646943165,-5.9961395871875185,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,2,WFC,BBT,0.06349768682036938,0.8699315266964465,0.12486917210342546,-1.5481197554534056e-16,0.013416667108033312,-4.687335777918059,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,3,MMM,GPC,0.09637835556884511,1.0097733802494024,-0.013836015797137058,-1.8090885142298369e-16,0.019145887900167413,-4.2259297319702585,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,4,XEL,AEE,0.09686506678974638,0.9269994533378777,0.08956546163951232,3.5451942399882988e-15,0.014292543649425136,-3.7220664124485126,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,5,HON,MMC,0.10002986241875078,0.8217702659465298,0.18557921538963762,1.0836838288173839e-16,0.016606389101313183,-4.372678175873667,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,6,KO,CB,0.10455894045071545,1.0058756196513736,-0.010499635898012394,3.616407748739155e-15,0.01993751309301222,-3.479039632466432,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,7,CMS,WEC,0.10783060635583297,0.9168010823668447,0.07606201942689039,3.6712554200752187e-17,0.013126594121178652,-3.419255458570961,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,8,NTRS,PRU,0.10827640640462732,0.8594477412053405,0.12758203842888927,-8.328884284339322e-16,0.01394462205355233,-4.8749613656384625,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,9,PPL,AEE,0.10904152279022128,0.883475108749165,0.1336696233335982,9.416991312458002e-16,0.014910960851676551,-3.9921918162300223,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,10,PPL,KIM,0.11328148422762752,0.9105014047980999,0.09191451060047007,1.8033383551381526e-15,0.019110357611266785,-4.322494997521753,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,11,ITW,XYL,0.11334114926580696,0.8939265565461031,0.09918821543355932,-1.2433613235941494e-15,0.019058507224087418,-3.4435838876373994,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,12,PX,TROW,0.12345656088473334,0.8053219572236062,0.181692089476509,3.58279143404931e-17,0.018848544546635652,-4.027179896294757,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,13,BDX,TMO,0.1260166672429932,0.929065437716754,0.08426134345055014,-1.323421230947597e-15,0.019224449620244444,-4.271884063977647,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,14,XEL,WEC,0.12888617154999338,0.9718943582262524,0.04874785454479838,2.0559030352421227e-15,0.012291566833654875,-3.920004966967143,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,15,AEE,ES,0.13504328822295975,0.8197832275335122,0.18531942849830826,-2.0744804723075633e-15,0.012547057011663709,-4.03709582746785,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,16,PEP,CCI,0.1374600192705202,0.9135213719715868,0.07658439589368293,1.3212096312969491e-15,0.01880775757703967,-4.155178862032878,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,17,STT,AMP,0.13788582160947271,0.9409000569140425,0.06195660033199673,6.037667046268281e-16,0.020105504300013365,-3.5913429944360966,A~B,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,18,WFC,PNC,0.1429685481015781,0.9360411040064651,0.08326095374612402,1.567139512448976e-15,0.011472932505093056,-4.253770133821148,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,19,MRK,TROW,0.1577943323284785,0.8554390247868114,0.12785862239561577,1.4570018498467195e-15,0.023171096926372987,-3.708141576494727,B~A,ADF
2015-05_a_2016-04,2015-05,2016-04,2016-05,2016-10,20,XEL,ES,0.1584057759322377,0.8755826485028475,0.11559495194968603,1.282727797375679e-15,0.011469625791436103,-4.96995918813653,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,1,XEL,CMS,0.05170496179425754,0.8973869361649933,0.11747310159086959,1.2688263138573218e-15,0.007045039574313774,-6.5839468245206465,A~B,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,2,XEL,WEC,0.055056446868661624,0.9382574778753074,0.06372401627243675,2.5112187461759493e-16,0.012506166763543113,-3.5753935662586955,A~B,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,3,WFC,BBT,0.06524988296024503,0.8640698280586012,0.13085369972982624,1.6552015490145686e-15,0.013641729948560178,-4.614671131914989,A~B,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,4,WFC,PNC,0.113525059476558,0.9203246475695988,0.0926487298977053,-5.229502897738337e-16,0.012117530691105605,-3.909860581635183,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,5,FITB,HBAN,0.11744228508177912,0.9195101052971013,0.0874694431032918,-3.295423898490544e-16,0.0172946855323312,-3.668148639958125,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,6,WM,RSG,0.12353892201576855,0.8299298578901197,0.1940777286329888,3.66197372249377e-15,0.014072010379223952,-3.7445818513514637,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,7,STT,AMP,0.12623366521449952,0.9415448857220045,0.05842933294547318,3.9562709369578993e-16,0.02000851272997723,-3.6158413591424816,A~B,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,8,PX,TROW,0.14753731293978944,0.7701591744039304,0.21905694643443582,-7.692259527760013e-16,0.01875601746647531,-3.696403765262567,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,9,ORCL,WU,0.151274287677154,0.8740492205615401,0.10456028536820414,1.3644288520889324e-15,0.022346350785368604,-4.223044444383728,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,10,HON,CL,0.1562901243082706,0.6984066512188022,0.3040561904741564,-1.3534147347811431e-15,0.017617940267172713,-4.059427619831096,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,11,XEL,AEE,0.16033313904949864,1.0544459256334546,-0.04216373665485652,-3.4566705758765788e-15,0.01712044602048379,-3.5105937125818385,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,12,PPL,KIM,0.16086243704432945,0.8925341327365023,0.12518052821787426,3.3218577800292383e-16,0.021297890294915345,-3.7395996586257887,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,13,HON,MMC,0.17005955903096037,0.7486650795275753,0.25873415118399745,1.5662074811676316e-15,0.01730411302539722,-3.8785322659885244,A~B,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,14,PG,EL,0.17121579187835323,0.9678065938115051,0.0264156212602132,3.7192471324942744e-15,0.025291185226172342,-3.9088139242247237,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,15,BDX,TMO,0.1776333722898471,0.8786884083294727,0.1115918870994565,-3.3438860146448167e-16,0.018858775788876396,-4.341545172034228,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,16,JNJ,OMC,0.19316656235992014,1.1240281774413061,-0.14507464025179986,-2.4508613833292643e-15,0.020255435725542423,-4.093296489137679,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,17,EFX,PLD,0.20588565127206948,0.9397631293109409,0.050283240358871634,1.1080202011635986e-15,0.02445602815298805,-4.054097161341279,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,18,MRK,TROW,0.21104628924314284,0.877656899769683,0.09726284447280506,-3.445215893876478e-16,0.02361765689549123,-3.670582530315875,A~B,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,19,JPM,USB,0.2141690949422923,0.7200078248283497,0.29386360181741855,-4.143070366498005e-15,0.0117577073886361,-4.639828240501925,B~A,ADF
2015-06_a_2016-05,2015-06,2016-05,2016-06,2016-11,20,LRCX,LVLT,0.21460899117948884,0.8187285252018017,0.15836104144613894,-1.0661665553939995e-15,0.025737320372759803,-4.879628840363478,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,1,PCG,DTE,0.059988822468085345,1.026234552759438,-0.032791360089573285,4.784532558503651e-16,0.014952844391260139,-3.454259749180725,A~B,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,2,WFC,PNC,0.07206070579957213,0.897531362895067,0.10418922432442242,-1.098327777932744e-15,0.012969840447323012,-3.6413770373849745,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,3,JPM,MTB,0.091843134655619,1.0086174848264764,-0.004377660629694496,1.420380568012502e-15,0.018729472847917004,-3.9604146303231915,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,4,AZO,ORLY,0.10342824110853144,0.9944002738582068,0.0007766720628302193,3.859346704649353e-15,0.01950782590949945,-3.8235931555160505,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,5,MMM,GPC,0.1271626540433317,0.9626103226543814,0.026996767368844612,-1.1014117307789251e-17,0.019424633851162637,-4.089274721688672,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,6,AIG,PNC,0.14047445884705212,0.7578789305726932,0.22643804383629162,-2.7292982688701764e-15,0.018437839922646162,-3.8265044282140828,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,7,EMR,FLR,0.14200497913503796,0.990228904612449,0.016526462142035233,5.74936923466599e-16,0.022473537325520192,-4.687749212966741,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,8,K,SO,0.15208517552605372,0.8933101307161733,0.1291794970301326,-1.1146286715482722e-16,0.02174323610206971,-4.482073761262948,A~B,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,9,MET,IVZ,0.15561925572035307,0.983804698827339,0.004356873001977887,4.581872800040329e-16,0.02294248872449298,-3.5720175897439272,A~B,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,10,CAT,ROK,0.15670609728658746,0.9946980807866301,0.013539034768827111,-4.480542920808667e-16,0.023285501302052185,-3.8805253323179367,A~B,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,11,BDX,TMO,0.16784033303144952,0.8507937323792281,0.1457511163787803,-1.6604883253223075e-15,0.02006556997165205,-3.88751757757429,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,12,XEL,WEC,0.17016185499142011,1.0778933178647498,-0.07165376976272754,1.7886926507849744e-15,0.014610030684542353,-3.4576195674401586,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,13,HON,CL,0.19081852102578978,0.6948301636362431,0.3117749555436025,2.5728978030995694e-16,0.017494297948293713,-4.100184221619135,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,14,XOM,MMM,0.19249872383670663,0.9752775080609543,0.01722866534282562,2.961475861718374e-15,0.026435337321418898,-3.89161786169689,A~B,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,15,PX,WU,0.19790699759033714,0.7534165605477554,0.23804354582545975,4.1809589300368e-16,0.023540728050285113,-4.450319666025303,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,16,L,TSCO,0.19985809708185798,0.9180506736411302,0.08997453535079365,2.800229184332339e-15,0.026112560274192866,-4.544068911643557,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,17,JPM,BLL,0.1999648626152748,0.7415051866297742,0.23269080054332872,1.4023174156277275e-15,0.023164584256792884,-4.672258894340692,B~A,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,18,PCG,MKC,0.20228364624301776,0.8737964154234579,0.14704371160562246,-1.8459660607854785e-15,0.025092210141616934,-4.014658215380439,A~B,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,19,XEL,CMS,0.20524960931015812,0.8715976661077518,0.13102437345012405,2.2856496237124256e-15,0.006995026788532181,-6.636507002535365,A~B,ADF
2015-07_a_2016-06,2015-07,2016-06,2016-07,2016-12,20,ORCL,APH,0.2226409489058483,0.7330025093107905,0.2674351869569389,2.7711519146397757e-16,0.021320985805919054,-4.134741568730804,A~B,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,1,XEL,AEE,0.048001548378124426,0.9978085468021534,0.0026444773139923383,1.5987211554602254e-16,0.013853595576010794,-4.076697730800941,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,2,PCG,DTE,0.05054205540000112,0.9515437755292958,0.054044267431337195,7.696066006701586e-16,0.01337266486323452,-3.7098241535715633,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,3,WFC,BBT,0.06678276262948657,0.8907503879897927,0.09946389156037354,-2.392308573462287e-15,0.015419154673788637,-4.358959061922945,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,4,WFC,PNC,0.09093586808114651,0.9220844723028496,0.08240385816206654,1.6493473253831325e-15,0.013973367359289,-3.4432126189462386,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,5,ORCL,PX,0.093871327400052,0.9870275827648322,0.012784699530504873,-2.744471316873387e-16,0.019365434872250675,-5.940039271560196,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,6,AEE,PNW,0.09680602354865186,0.9585464878385608,0.05555821884753828,-1.7150725284409419e-15,0.016879639710000595,-3.6305096669542167,A~B,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,7,PH,ROK,0.11476923522155857,0.9395830876597889,0.05918768453462228,-4.285460875053104e-16,0.020960226209622318,-3.651795176416175,A~B,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,8,JPM,USB,0.11841278354370388,0.6982053054039647,0.28933643613210613,1.6475709685437323e-16,0.01214384059236455,-3.9418047669332754,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,9,ETR,NEE,0.13745047824045287,0.8768235483760658,0.12100281542677421,-1.3642420526593924e-15,0.01791296751703918,-3.5140734400650313,A~B,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,10,AZO,ORLY,0.14840541581315847,0.7726091440830445,0.2607832538626794,3.3506530883187224e-15,0.013458745911337925,-4.9901788467609105,A~B,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,11,PCG,RSG,0.1542830147660652,0.8735405193704864,0.13771979814010826,3.0948577034450865e-15,0.021787002455355274,-3.9931758297269067,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,12,BDX,TMO,0.15591305080022266,0.8471905568508827,0.14421796157630185,-1.2811973704174306e-15,0.01906472289410617,-4.076435674535158,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,13,AIG,BBT,0.16104072374577072,0.7313019358246532,0.24342445330836507,-1.7696955012524995e-15,0.02037184266715827,-3.8404435380218405,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,14,C,AMP,0.16364453140261048,0.8580112936478927,0.11957126944216839,-2.1045387654794467e-15,0.021227164498649757,-3.4251397711786233,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,15,DTE,RSG,0.16968112721497164,0.8998050193306136,0.10785814219595252,-4.1211478674085813e-16,0.02440807780254943,-3.4977616185296676,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,16,MSFT,GOOG,0.1743395197524933,0.7814977610677878,0.2455735133552953,2.957634137601417e-16,0.01798324778382487,-5.847530351772882,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,17,ORCL,APH,0.17492342640412062,1.1266121054740272,-0.11942613229453859,6.52811138479592e-16,0.025280695520695964,-4.046120721602698,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,18,JNJ,RSG,0.1770388846384776,0.8424705512239901,0.17817662894738068,-5.497824417943775e-16,0.019724490451691386,-3.665544826934915,B~A,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,19,XEL,CMS,0.17752347385521716,0.8702957005066739,0.1295628267956059,4.829026067909581e-15,0.006282886949395391,-6.906836799965105,A~B,ADF
2015-08_a_2016-07,2015-08,2016-07,2016-08,2017-01,20,AIG,PNC,0.17834374367231476,0.7628372046226995,0.2262165591744385,1.1617373729677638e-15,0.018917648426534924,-3.6679944207847077,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,1,CL,PEP,0.10589598873548312,0.8063107221042689,0.21458697684293226,2.224851696173429e-15,0.014486788882528743,-3.9627577101778124,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,2,XEL,AEP,0.1064407822279918,0.9550587606547445,0.03849090314358407,-2.925349556948825e-16,0.01192318879419674,-3.9078736668650285,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,3,WFC,BBT,0.11346635330085064,0.8400493056919318,0.16874665134760786,-7.317779539295178e-16,0.018108041754801796,-4.187184984608563,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,4,CL,ALL,0.12357865518606559,0.956305909063039,0.050214313400866434,5.626011120818749e-16,0.021923784297717446,-3.443778738803929,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,5,XEL,NEE,0.12383848364027017,0.9272956525170645,0.10112936642635123,-3.19321288987426e-15,0.014566931193878606,-3.8535666845957652,A~B,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,6,AEP,ETR,0.12804501421680925,1.012401882950928,-0.00015247113497172948,3.017427577641943e-15,0.0172182083887297,-3.7416081209586536,A~B,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,7,ORCL,UPS,0.14301661079014139,0.9233400530811168,0.07902723503539552,1.439765414474211e-15,0.022926134743439134,-4.156751468552789,A~B,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,8,XEL,AEE,0.15229005763899295,1.0136545900804759,0.003163462332705806,-2.1988583793270463e-15,0.014625600045650961,-4.118559541894372,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,9,PX,WU,0.15584287990259327,0.9171566320839585,0.09277050049030844,2.7795226437936954e-15,0.02411916175633774,-4.572566691336314,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,10,JPM,USB,0.16814144225691052,0.6642238129233928,0.3602700509147646,-9.723262759316351e-16,0.011906265307504429,-4.473002283334304,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,11,T,NEE,0.16814421340586705,0.8931138683652594,0.13008994494451637,-1.9790165978635728e-15,0.021253824448971354,-4.161546429437876,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,12,ORCL,PX,0.17252712220715694,1.0565215589709247,-0.05167381078966142,5.273559366969494e-16,0.024079742177474522,-5.223818365103633,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,13,UPS,WU,0.17493124399391036,1.0242199833433248,-0.01912120675918788,1.6763486542455241e-15,0.025283410062723704,-3.5494102802242815,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,14,HON,ALL,0.17889508911582652,0.796423321783414,0.2314795917242837,2.5684921561764537e-16,0.020325217679796306,-4.151661696761538,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,15,MMC,SYY,0.1839549517588921,0.9552085237665084,0.05858105469071147,2.5728978030995694e-16,0.025727933686661434,-4.28167853738239,A~B,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,16,AEP,ED,0.18670754077106722,0.9962337699652071,0.02529039376896209,-1.9741703862481454e-15,0.01747080186773281,-3.8674732578995688,A~B,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,17,AON,LEG,0.1897687464709179,0.9035706455895924,0.11631381002598688,1.9019177767090478e-15,0.02340630543507557,-4.002211238638032,A~B,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,18,MMM,GPC,0.19278286035967085,0.9648680862994429,0.025364071968974056,-7.912541873915799e-16,0.022359695021156825,-4.010722173517138,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,19,TEL,PBCT,0.19601963437276027,0.7216133691334311,0.3017175307499954,-1.6389006553990407e-16,0.022312964213528765,-4.714799480340632,B~A,ADF
2015-09_a_2016-08,2015-09,2016-08,2016-09,2017-02,20,BDX,TMO,0.20135808704685587,0.8356622509822733,0.18570059223779764,-1.6604883253223075e-15,0.021884792581698134,-3.8257838965460618,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,1,XEL,AEP,0.04079420249513532,0.9730221819368188,0.026440231623147625,-3.1984996661819987e-15,0.011552408529550274,-3.4183651638982777,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,2,PCG,DTE,0.06082254541797738,0.9667854816496968,0.04484627972484469,-1.5551933638598422e-16,0.013171981169583544,-3.9617629181346814,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,3,ED,DUK,0.07075140582355743,0.9007275963912458,0.10945527363536503,2.63766081286937e-15,0.013530794759324293,-4.295845592848997,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,4,XEL,AEE,0.07741399277574601,0.988253419512581,0.025246059666065426,1.2230075858569185e-15,0.012992981183105743,-4.242248213984471,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,5,CL,PEP,0.09110169551058789,0.7775904589510807,0.24539659782468626,3.042539765103703e-15,0.013096002441970608,-4.036557123502981,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,6,DUK,WEC,0.11757940412110202,0.8497231633211335,0.16379808443812544,4.449703392346858e-17,0.014054918998608333,-4.440033122563564,A~B,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,7,ETR,CMS,0.1426991524939467,0.8613833958806552,0.1670814086359063,1.674145830783966e-17,0.017713909414224953,-3.585102434058707,A~B,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,8,KO,EL,0.14724041015506373,0.7139625597570991,0.31808003264246454,-5.788138927589407e-15,0.01861848584437751,-4.577121429127961,A~B,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,9,AEE,CMS,0.1518849253964163,0.858823666103139,0.1534642121455283,-3.675190663263117e-15,0.014010150452856182,-4.018924086738229,A~B,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,10,AEE,PNW,0.15786625882230965,0.8882388775336562,0.14584533925861615,-3.1984996661819987e-15,0.012967811993815446,-4.77399510467308,A~B,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,11,ETR,AEE,0.15945873441421554,0.9900714855130559,0.02818802068542156,1.5701725633984356e-15,0.018849765128551153,-3.921463089187576,A~B,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,12,CL,L,0.16423708664433434,0.8561272795301075,0.15028388248096042,3.243437264797779e-15,0.022173479587638212,-4.243145559169891,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,13,PEP,L,0.16520340575675618,1.0447344417795246,-0.05765474135641549,5.717648576819556e-15,0.024163568559238187,-4.051576351538153,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,14,MO,KIM,0.16746935320418288,1.0553938266846825,-0.06852915417724922,2.7270954454086186e-15,0.02508992244249153,-4.634642699585884,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,15,T,NEE,0.1760271594483811,0.8796912881595288,0.14082692050575046,-8.212125864687666e-16,0.020864357546252457,-4.391598020803627,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,16,MMM,GPC,0.17744368178045988,0.9837653451820063,0.004412007139217661,-2.9169788277949055e-15,0.022009923249631108,-4.1169407215796205,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,17,CL,SPG,0.1815756920802869,1.085117363148492,-0.09633828046938778,7.696665174683129e-16,0.026236659675969276,-3.496421982381633,B~A,ADF
2015-10_a_2016-09,2015-10,2016-09,2016-10,2017-03,18,ADP,ORCL,0.18199549857263264,0.763825593174996,0.2614040741155224,-5.705312765434833e-16,0.022621277743645717,-4.739708641155716,A~B,ADF
