janela,neg_inicio,neg_fim,ativo1,ativo2,direcao,rank,ssd,beta,sigma,stat,n_trades,n_fechados,n_forcados,retorno_total
1991-02_a_1992-01,1992-02,1992-07,NEE,SCG,B~A,20,0.151799821853956,0.8410713823983489,0.0184711763994338,-3.987399709087617,3,2,1,0.11180717703017083
1991-03_a_1992-02,1992-03,1992-08,PPL,WEC,B~A,1,0.0701750964587972,0.9880980482277708,0.0161787669714105,-5.299199641086393,3,3,0,0.10049152730828212
1991-03_a_1992-02,1992-03,1992-08,AEP,FPC,A~B,2,0.0766031805287639,0.9386955793779418,0.0165195387024267,-5.099476078748016,3,2,1,0.05877713213515263
1991-03_a_1992-02,1992-03,1992-08,AEP,PPL,A~B,3,0.0830738741761933,0.943168731686892,0.0153524644376898,-5.730211048590064,3,2,1,0.030672093105848137
1991-03_a_1992-02,1992-03,1992-08,PPL,FPC,A~B,4,0.0906096461349079,0.97993613265131,0.0154717353373165,-6.540115292572998,1,0,1,-0.011070096278408208
1991-03_a_1992-02,1992-03,1992-08,USW,BLS,A~B,5,0.0963144404296372,0.832450473897048,0.0153338916478865,-6.011998283922013,4,3,1,0.13480787068997607
1991-03_a_1992-02,1992-03,1992-08,DTE,FPC,A~B,6,0.1136370594991831,1.0722988596298744,0.0186075910576828,-4.7893488003047295,3,2,1,0.02147017115305315
1991-03_a_1992-02,1992-03,1992-08,AYE,SCG,B~A,7,0.1178150726273088,0.8646196653486106,0.0180159435475209,-3.788709005173632,1,1,0,0.04594251676715978
1991-03_a_1992-02,1992-03,1992-08,FPC,SCG,B~A,8,0.1184015418322133,0.9241655975755192,0.0178172688668245,-3.5602918799046277,1,1,0,0.034117664103103344
1991-03_a_1992-02,1992-03,1992-08,AEP,WEC,A~B,9,0.1227487075001363,0.9301149837874924,0.0173675064512381,-5.166557820500847,1,0,1,-0.017968170793941647
1991-03_a_1992-02,1992-03,1992-08,DUK,FPC,A~B,10,0.1232673646863986,1.0589024455339644,0.0195869586523027,-3.585642870486874,2,1,1,0.04991638969739212
1991-03_a_1992-02,1992-03,1992-08,AYE,WEC,B~A,11,0.1241590735929776,0.9113826578295522,0.0207089288361403,-3.780589841204281,1,0,1,0.021649722198410826
1991-03_a_1992-02,1992-03,1992-08,D,UEP,B~A,12,0.1259639655105502,1.048781905956023,0.021582027454638,-3.801591822464572,1,0,1,0.00045120077307719483
1991-03_a_1992-02,1992-03,1992-08,45200Q,D,A~B,13,0.1259670572469531,0.9111410736490332,0.0169912462429238,-4.74210046647532,1,0,1,-0.01968340425278539
1991-03_a_1992-02,1992-03,1992-08,CEG,TE,B~A,14,0.1324623409238938,0.9354650415085042,0.0200155359600078,-4.475755773479871,3,2,1,0.10022625781606334
1991-03_a_1992-02,1992-03,1992-08,D,AYE,B~A,15,0.136988457608254,0.8474436292650603,0.017606186248619,-3.918220281598325,3,2,1,0.06895282828720159
1991-03_a_1992-02,1992-03,1992-08,FPC,WEC,B~A,16,0.1401828271295926,0.980636018559529,0.0183893561099986,-3.978067256363908,1,0,1,0.014162526058173322
1991-03_a_1992-02,1992-03,1992-08,FPC,AYE,B~A,17,0.1440487265016372,1.0393917740560128,0.0199044371570697,-3.946718665871569,2,2,0,0.07274643480591883
1991-03_a_1992-02,1992-03,1992-08,45200Q,PPL,A~B,18,0.1472970578818149,1.1260378635722528,0.0169960366212906,-5.455126323297423,2,1,1,0.053635884570486694
1991-03_a_1992-02,1992-03,1992-08,45200Q,AYE,A~B,19,0.155014476164979,1.0415187357711162,0.0214676741041491,-4.265435062388869,2,1,1,0.06944463709773407
1991-03_a_1992-02,1992-03,1992-08,45200Q,WEC,B~A,20,0.1551768097842796,0.8571933807019403,0.0184442337741086,-4.5461185168258265,2,2,0,0.07676992654698789
1991-04_a_1992-03,1992-04,1992-09,AEP,PPL,A~B,1,0.0651757874622944,0.9290267231782564,0.0148757722746297,-5.746172064376604,2,1,1,0.011468748354708801
1991-04_a_1992-03,1992-04,1992-09,AEP,TXU,B~A,2,0.0675604086389967,0.9531865601829376,0.0157487723091947,-3.97629661828545,4,3,1,0.12222241909116197
1991-04_a_1992-03,1992-04,1992-09,AEP,FPC,B~A,3,0.0826030011974126,1.016049836371348,0.0174879048919218,-3.8764035403854393,3,2,1,0.036734886647541674
1991-04_a_1992-03,1992-04,1992-09,TXU,PPL,A~B,4,0.0863394561515633,0.9018234464667084,0.0168492063588974,-4.916006256548814,1,0,1,0.012952553099540656
1991-04_a_1992-03,1992-04,1992-09,PPL,FPC,B~A,5,0.0906412006058872,0.9649773399165608,0.0175038812456009,-4.48264088812679,1,1,0,0.04532143403766943
1991-04_a_1992-03,1992-04,1992-09,TXU,FPC,A~B,6,0.0928766339762887,0.9093373506195402,0.0166197780765166,-4.991567468828221,3,2,1,0.09399531259951689
1991-04_a_1992-03,1992-04,1992-09,USW,BLS,A~B,7,0.0938917678606685,0.7665798875758336,0.0157774582232218,-5.195584652392092,1,1,0,0.038592949558527864
1991-04_a_1992-03,1992-04,1992-09,FPC,AYE,A~B,8,0.1017694722995656,0.93030001440271,0.0180093559455048,-3.9629011325678554,3,2,1,0.09426577623376091
1991-04_a_1992-03,1992-04,1992-09,CEG,DTE,A~B,9,0.1043335736840163,0.8615417311476523,0.0166533571881191,-5.044337597144346,2,1,1,0.0006400257994384983
1991-04_a_1992-03,1992-04,1992-09,DTE,FPC,A~B,10,0.1162923948381831,1.0777146024178816,0.0191241831091805,-4.777968227951516,2,1,1,-0.015078808829825392
1991-04_a_1992-03,1992-04,1992-09,CEG,SCG,A~B,11,0.1165850109953225,1.0220095870672763,0.0193552040578089,-3.536795759315537,2,2,0,0.09170303390556145
1991-04_a_1992-03,1992-04,1992-09,DUK,PPL,A~B,12,0.124631371321584,1.0979175868229245,0.0193452800163613,-4.560094637410447,3,3,0,0.12219911501879382
1991-04_a_1992-03,1992-04,1992-09,PPL,AYE,B~A,13,0.1335309913968103,1.0053811822261058,0.0186793590976817,-3.850620475117444,2,2,0,0.08166507175696879
1991-04_a_1992-03,1992-04,1992-09,AYE,SCG,B~A,14,0.1359174377975023,0.8559801563332132,0.0179624694184485,-3.724707156796808,2,1,1,0.04722434037085104
1991-04_a_1992-03,1992-04,1992-09,45200Q,D,A~B,15,0.1415250365271276,0.9076069478685902,0.0206820946204631,-3.555026736909641,1,0,1,-0.04259861621755263
1991-04_a_1992-03,1992-04,1992-09,45200Q,PCG,A~B,16,0.1422954113670584,0.8332369994885278,0.0165909529357061,-4.747774281719405,3,2,1,0.02679222049619744
1991-04_a_1992-03,1992-04,1992-09,AEP,TEG,A~B,17,0.1464965623982834,0.9958384306139804,0.0231636823857978,-3.8891839952845055,2,1,1,-0.01654032038313849
1991-04_a_1992-03,1992-04,1992-09,FPC,SCG,B~A,18,0.1499253648264584,0.8976179699009683,0.0166321248499686,-3.846217673550629,2,1,1,0.0330295425846078
1991-04_a_1992-03,1992-04,1992-09,TXU,TEG,A~B,19,0.1530856681979457,0.9730323702731716,0.0228916824448171,-4.039066373238276,1,0,1,-0.015680877370544164
1991-04_a_1992-03,1992-04,1992-09,AEP,DUK,A~B,20,0.1567904214624604,0.8141439242306674,0.0183558590879108,-4.468039028025523,2,1,1,0.04086710971237091
1991-05_a_1992-04,1992-05,1992-10,PPL,WEC,A~B,1,0.0795312974607895,0.9374246337368016,0.015541925972222,-5.012430218609943,2,1,1,0.00841489709209063
1991-05_a_1992-04,1992-05,1992-10,AEP,FPC,B~A,2,0.0827397072037001,0.9934954962613376,0.0175683341913441,-3.916955263015448,2,1,1,0.0032243155043480236
1991-05_a_1992-04,1992-05,1992-10,RDPL,XOM,B~A,3,0.1008581141938975,0.6074358055489166,0.0159101905913229,-5.046957710763092,3,2,1,0.06220624151603612
1991-05_a_1992-04,1992-05,1992-10,PPL,AYE,B~A,4,0.1041298924386637,0.9441848603760244,0.0182803049643423,-3.693848181182118,3,3,0,0.10863418655244017
1991-05_a_1992-04,1992-05,1992-10,45200Q,PPL,A~B,5,0.1172398578530646,1.0728614617663583,0.0143175721265786,-6.433719045806539,4,4,0,0.13987304634935968
1991-05_a_1992-04,1992-05,1992-10,45200Q,AEP,B~A,6,0.1214778603416562,0.8358091648590041,0.0157474345390767,-4.17494244382755,2,1,1,0.025868688986439146
1991-05_a_1992-04,1992-05,1992-10,CEG,DTE,A~B,7,0.1336964819493005,0.8025352610939638,0.0163720284249246,-4.541723041590589,2,1,1,-0.005147274278726938
1991-05_a_1992-04,1992-05,1992-10,1005945D,TE,A~B,8,0.142464789148903,0.8197416824937488,0.0180157430825885,-3.8163899205211713,1,0,1,-0.06548059240419965
1991-05_a_1992-04,1992-05,1992-10,D,AYE,B~A,9,0.1566805606837533,0.8140392149446798,0.0176290388587313,-3.874682657219515,2,1,1,0.041415700678986
1991-05_a_1992-04,1992-05,1992-10,1005945D,FPC,A~B,10,0.1616605957115098,0.7413990989761043,0.0168913561418783,-3.754793510807749,1,0,1,-0.03712958023444757
1991-05_a_1992-04,1992-05,1992-10,GPUI,TEG,A~B,11,0.1639649369561766,0.8014919443054707,0.0217576561517976,-4.113250403523889,1,0,1,-0.021936361586292176
1991-05_a_1992-04,1992-05,1992-10,PPL,FPC,A~B,12,0.164988737641579,1.0131314399106777,0.017844129460405,-3.917092126146793,2,2,0,0.06738721297905624
1991-05_a_1992-04,1992-05,1992-10,1005945D,GPUI,A~B,13,0.1685173667100343,0.902388804651239,0.0211824756031389,-3.379031102283705,1,0,1,-0.05440119617712286
1991-05_a_1992-04,1992-05,1992-10,AEP,TEG,A~B,14,0.1779159159228811,0.996278398129423,0.0240036028787204,-3.805534043710882,1,0,1,-0.06881614103479869
1991-05_a_1992-04,1992-05,1992-10,PPW,210967Q,B~A,15,0.1815131705491239,0.7929357511853846,0.0236160869902418,-3.689999978409306,1,0,1,-0.05979979202785084
1991-05_a_1992-04,1992-05,1992-10,AEP,PPL,A~B,16,0.1883986647811752,0.9151612111827854,0.014321818116465,-5.906405791511033,2,1,1,0.01335293074229716
1991-05_a_1992-04,1992-05,1992-10,D,PPL,B~A,17,0.1911995777466018,0.8337096358128537,0.0183493472872703,-3.709450803919845,2,1,1,0.05621353055996328
1991-05_a_1992-04,1992-05,1992-10,AEP,950967Q,B~A,18,0.2006537365517715,0.7842527829191592,0.023735762875756,-4.766535583317639,1,0,1,-0.12303625433744311
1991-05_a_1992-04,1992-05,1992-10,300583Q,COP,A~B,19,0.201641850613953,0.9063437017350008,0.0198115261820109,-4.205486455615862,3,2,1,0.15030211151816458
1991-05_a_1992-04,1992-05,1992-10,AYE,TE,B~A,20,0.2066519703785161,0.8456702544629147,0.0183241258065186,-4.132276581086171,2,1,1,0.054891241643849856
1991-06_a_1992-05,1992-06,1992-11,FPC,AYE,B~A,1,0.0825848571048482,0.9394640154372568,0.0175925758554194,-4.039979454116869,3,3,0,0.10216186654099878
1991-06_a_1992-05,1992-06,1992-11,45200Q,PPL,B~A,2,0.0832164547690581,0.8675740914296128,0.0133464485586561,-4.696287347256716,7,6,1,0.17222861667275233
1991-06_a_1992-05,1992-06,1992-11,PPL,FPC,B~A,3,0.0836994163634017,0.9178996256585203,0.0171473105313786,-3.946505292985608,3,2,1,0.09462668327278068
1991-06_a_1992-05,1992-06,1992-11,PPL,WEC,A~B,4,0.0843254016739365,0.8890263541809207,0.0158943901084785,-4.778733824627818,1,0,1,-0.056861655492319765
1991-06_a_1992-05,1992-06,1992-11,NEE,FPC,A~B,5,0.0844449123119375,1.0260986815196314,0.0146504502761801,-5.379412161604741,1,0,1,-0.027439664563997084
1991-06_a_1992-05,1992-06,1992-11,45200Q,WEC,A~B,6,0.088627312673907,1.0077652828985046,0.0181082446631615,-4.288140618651219,2,1,1,-0.00811113957167059
1991-06_a_1992-05,1992-06,1992-11,AEP,FPC,A~B,7,0.1000769654508531,0.9421790233719498,0.0176026655167863,-4.637045432607621,1,0,1,-0.04612145051768284
1991-06_a_1992-05,1992-06,1992-11,AEP,PPL,A~B,8,0.1003573747478867,0.8977329801260664,0.0158681540540647,-5.20789808142793,2,1,1,-0.0021115895530446627
1991-06_a_1992-05,1992-06,1992-11,PPL,AYE,B~A,9,0.1038035505353036,0.8862686125859904,0.0184057954973221,-3.746421327319532,3,2,1,0.08748133409585068
1991-06_a_1992-05,1992-06,1992-11,USW,BLS,A~B,10,0.1076210417433571,0.7100407391428207,0.0157668153895302,-5.064604011430098,2,1,1,0.020946177149240235
1991-06_a_1992-05,1992-06,1992-11,GPUI,SCG,A~B,11,0.1098318195544152,0.9069144230374044,0.0202032734422668,-4.8278712288279975,1,0,1,-0.01133090878725733
1991-06_a_1992-05,1992-06,1992-11,CEG,FPC,A~B,12,0.115183685560396,0.8471885536355896,0.0182846548230652,-3.53803356209348,2,2,0,0.08489009194311736
1991-06_a_1992-05,1992-06,1992-11,300583Q,8375930Q,B~A,13,0.1187169425323872,0.837532924752179,0.0197208934931599,-3.8830598420428784,3,3,0,0.2034481647226316
1991-06_a_1992-05,1992-06,1992-11,PPL,TEG,B~A,14,0.1233304391014371,0.8964266038817773,0.0201187745006434,-4.223697844943823,1,0,1,-0.053722338765014026
1991-06_a_1992-05,1992-06,1992-11,3054Q,693365Q,B~A,15,0.1358466746503381,0.8133819150343573,0.0214646291282462,-4.116019979945119,2,1,1,0.0766846623740967
1991-06_a_1992-05,1992-06,1992-11,NEE,AYE,A~B,16,0.1389584318253582,1.0342146518225193,0.0204973874468605,-4.102550829722532,1,0,1,-0.005864485015224279
1991-06_a_1992-05,1992-06,1992-11,NEE,TEG,B~A,17,0.1555634833392787,0.891411431507807,0.0230453435874528,-3.4231157396313323,1,0,1,-0.09701074423770473
1991-06_a_1992-05,1992-06,1992-11,AEP,NEE,A~B,18,0.1564806132918192,0.9102669041386928,0.0144023341862353,-4.432450619448951,5,4,1,0.13652127615001777
1991-06_a_1992-05,1992-06,1992-11,TXU,TE,B~A,19,0.1567096284913987,0.8802449416438007,0.0208007350491219,-3.8771925195808494,2,1,1,0.045099461634199145
1991-06_a_1992-05,1992-06,1992-11,TEG,WEC,A~B,20,0.159520596548532,0.8179602731312122,0.0195558673492215,-4.2416015951740045,1,0,1,-0.13236167936556534
1991-07_a_1992-06,1992-07,1992-12,NEE,FPC,A~B,1,0.0536006521649596,0.9761312855829538,0.0142493508532292,-5.50708695166127,1,0,1,0.013923373959795038
1991-07_a_1992-06,1992-07,1992-12,AEP,NEE,A~B,2,0.0880061834076286,0.9422488747342076,0.0148101550517122,-5.240511444608933,4,3,1,0.1210646814113428
1991-07_a_1992-06,1992-07,1992-12,45200Q,WEC,B~A,3,0.0942545404493557,0.9308014706996146,0.0180679781739003,-4.926912453771012,2,1,1,0.01093392494953152
1991-07_a_1992-06,1992-07,1992-12,PPL,FPC,B~A,4,0.0969714828837595,0.893638064113599,0.0180399856535296,-3.9466849503445514,2,2,0,0.07381705331296129
1991-07_a_1992-06,1992-07,1992-12,FPC,AYE,B~A,5,0.1017288986453195,0.909455922902514,0.0175701443186778,-4.023377840564517,3,2,1,0.06451683119408963
1991-07_a_1992-06,1992-07,1992-12,AEP,FPC,A~B,6,0.1042360356740346,0.9298448543862272,0.0179248729472164,-4.563985169949831,1,0,1,0.009719851920682553
1991-07_a_1992-06,1992-07,1992-12,AEP,PPL,A~B,7,0.1105518316875304,0.8676312613449557,0.0173358396318646,-4.971478184579977,1,0,1,0.016322239304446068
1991-07_a_1992-06,1992-07,1992-12,TXU,FPC,A~B,8,0.1128406863065265,0.8740835662566208,0.0193158765838523,-4.460261055417529,2,1,1,0.04814996076302035
1991-07_a_1992-06,1992-07,1992-12,PPL,AYE,B~A,9,0.1298717418072783,0.8412939167820852,0.0186751142500774,-3.758936301163222,2,1,1,0.04970351997963794
1991-07_a_1992-06,1992-07,1992-12,USW,BLS,A~B,10,0.13367963701819,0.7034616168444148,0.0158038744843758,-5.291370480092219,2,1,1,0.02990897398267549
1991-07_a_1992-06,1992-07,1992-12,NEE,AYE,A~B,11,0.1355785669110218,0.998292767706254,0.020855804045132,-3.969771042152251,1,0,1,0.018609253259648996
1991-07_a_1992-06,1992-07,1992-12,AYE,TE,B~A,12,0.136043616467532,0.8419068778589929,0.0199276593964381,-3.683038815558344,1,0,1,0.01707393418057046
1991-07_a_1992-06,1992-07,1992-12,USW,3054Q,A~B,13,0.1402573804635949,0.6645745667218069,0.0195326623889139,-4.255986772460631,3,3,0,0.1335232541920677
1991-07_a_1992-06,1992-07,1992-12,TXU,AYE,A~B,14,0.1407170679989349,0.912717845166098,0.0207540392372145,-4.19521370633454,2,1,1,0.0628345405534566
1991-07_a_1992-06,1992-07,1992-12,300583Q,8375930Q,B~A,15,0.1443985424894549,0.8661698431021323,0.022544319758752,-4.43150229156498,2,2,0,0.16760646655275804
1991-07_a_1992-06,1992-07,1992-12,PPL,TEG,A~B,16,0.1463793744400163,1.0080754353080297,0.021988102976051,-4.066230669491934,2,1,1,0.049188639363635454
1991-07_a_1992-06,1992-07,1992-12,45200Q,D,B~A,17,0.1514253426768164,0.914527421254674,0.0233227201336308,-3.4198491028051112,2,2,0,0.09585638969247305
1991-07_a_1992-06,1992-07,1992-12,DUK,WEC,A~B,18,0.1552305428642739,1.005134156372536,0.0158831855637259,-6.678433314194493,1,0,1,-0.048759227154832496
1991-07_a_1992-06,1992-07,1992-12,45200Q,PPL,B~A,19,0.1640138267445081,0.8208671400577612,0.0140140354747019,-4.920937692165255,4,3,1,0.11258645354936414
1991-07_a_1992-06,1992-07,1992-12,XEL,ETR,A~B,20,0.1650077266451717,0.8972694267011242,0.0230443020014733,-3.9669498892952895,2,1,1,-0.00141034954168664
1991-08_a_1992-07,1992-08,1993-01,AEP,NEE,A~B,1,0.0611501576582895,0.9817418105125668,0.0141097367198356,-5.582854401963113,3,3,0,0.10641512464209162
1991-08_a_1992-07,1992-08,1993-01,NEE,FPC,A~B,2,0.0651969317635803,0.9858420236311768,0.0138701355630161,-5.446200369688238,1,1,0,0.034011437349977316
1991-08_a_1992-07,1992-08,1993-01,AEP,FPC,A~B,3,0.0758070194630136,0.9828261750654884,0.0171745079461724,-4.837350726241064,1,1,0,0.0359104306431767
1991-08_a_1992-07,1992-08,1993-01,PPL,WEC,B~A,4,0.0773675975893866,1.0034756202540858,0.0172526578831909,-4.846081088661376,1,0,1,-0.049986274916874074
1991-08_a_1992-07,1992-08,1993-01,3054Q,210967Q,B~A,5,0.088574327712763,0.8865359959369514,0.0177512973318027,-3.819999411542612,2,1,1,0.030545266505096372
1991-08_a_1992-07,1992-08,1993-01,FPC,AYE,B~A,6,0.0953532912502623,0.9370323519022624,0.0169853863517356,-4.122222273468717,3,2,1,0.05784481335154154
1991-08_a_1992-07,1992-08,1993-01,DUK,WEC,A~B,7,0.0976946978723845,1.0109907698848355,0.01496100182099,-6.704601456348525,1,0,1,-0.0529281947216297
1991-08_a_1992-07,1992-08,1993-01,NEE,AYE,B~A,8,0.0988823328365242,0.9084688853460736,0.0190342171400361,-3.944914547790489,1,0,1,-0.02047544540055904
1991-08_a_1992-07,1992-08,1993-01,USW,BLS,B~A,9,0.1024383122685321,1.0214319113092616,0.0199325942802794,-4.383876162579615,3,2,1,0.13511377645238212
1991-08_a_1992-07,1992-08,1993-01,45200Q,PPL,A~B,10,0.1080604901790138,1.1820607402761492,0.016321920388896,-4.585678417002425,3,3,0,0.12563383808011902
1991-08_a_1992-07,1992-08,1993-01,CEG,FPC,B~A,11,0.1115917366007579,0.8728556864401705,0.0184038765432232,-3.432884227850106,1,1,0,0.04106763141608844
1991-08_a_1992-07,1992-08,1993-01,45200Q,WEC,B~A,12,0.1224685083201393,0.8341746987977582,0.0166332313084749,-5.067310700301409,1,0,1,-0.050025583972803864
1991-08_a_1992-07,1992-08,1993-01,TXU,FPC,A~B,13,0.1335777701478946,0.8523680600377617,0.0183582752981875,-4.316912001072033,2,1,1,0.054009819530760825
1991-08_a_1992-07,1992-08,1993-01,AEP,AYE,A~B,14,0.1373884380558365,0.9638103248328156,0.0220785397059385,-3.711730969110511,1,0,1,-0.0011446320684906138
1991-08_a_1992-07,1992-08,1993-01,DUK,PPL,A~B,15,0.1432276113479247,1.0214470706809045,0.0214723481601847,-3.980258820619085,2,2,0,0.08237246659924226
1991-08_a_1992-07,1992-08,1993-01,TXU,SCG,A~B,16,0.1518645985236162,1.131157140615663,0.0174071115712139,-5.009588098430722,1,0,1,-0.024041709335782105
1991-08_a_1992-07,1992-08,1993-01,XEL,ETR,A~B,17,0.1604989388613376,0.7964271437854922,0.0195207294947352,-4.274367564276305,2,1,1,-0.0038137786767682815
1991-08_a_1992-07,1992-08,1993-01,XEL,D,A~B,18,0.1618885933488627,0.8142786107134748,0.0209033736313847,-3.498687663569068,1,1,0,0.03693372667837183
1991-08_a_1992-07,1992-08,1993-01,PPL,TEG,A~B,19,0.1620689834729773,0.8812633759006967,0.0220450386509221,-4.015420517710278,1,1,0,0.04185215064515955
1991-08_a_1992-07,1992-08,1993-01,NMK,ES,A~B,20,0.1625395639302951,0.9432701405361285,0.0249449589028087,-4.573884960360722,1,0,1,-0.021162087613079885
1991-09_a_1992-08,1992-09,1993-02,NEE,FPC,A~B,1,0.0547103043306833,0.9677961624454412,0.0137263096334074,-4.803488582214981,2,1,1,0.04537959221546595
1991-09_a_1992-08,1992-09,1993-02,AEP,NEE,A~B,2,0.0598537170726558,0.9040039162747238,0.0142566302380546,-5.217392667231472,2,1,1,0.037550929555826125
1991-09_a_1992-08,1992-09,1993-02,PPL,WEC,B~A,3,0.0861992517887983,0.9666730904608652,0.0172822042459989,-4.537855338350041,1,0,1,-0.04915363723707445
1991-09_a_1992-08,1992-09,1993-02,DUK,WEC,A~B,4,0.0893676417755386,0.996008889509856,0.0143769743796768,-6.41118589745149,1,0,1,-0.03433274066450537
1991-09_a_1992-08,1992-09,1993-02,3054Q,210967Q,B~A,5,0.0936093337101056,0.8666681055208024,0.0172716310910524,-4.100945668597896,2,2,0,0.07121647476160381
1991-09_a_1992-08,1992-09,1993-02,TXU,FPC,A~B,6,0.0974126392762855,0.9018882051473748,0.018479289620087,-4.234224134128348,1,0,1,0.015040657558232189
1991-09_a_1992-08,1992-09,1993-02,AEP,FPC,A~B,7,0.0974869307312928,0.880903683317198,0.0178841135132999,-4.08141783119767,1,1,0,0.045948034333651536
1991-09_a_1992-08,1992-09,1993-02,PPW,PEG,B~A,8,0.1374949164905956,0.5725004613629581,0.0180021815799689,-4.045779683182414,1,0,1,-0.30086982233011966
1991-09_a_1992-08,1992-09,1993-02,PPL,TEG,A~B,9,0.1579546423515694,0.8690474589777629,0.0203126463897916,-4.167561561705392,1,1,0,0.04184162678573661
1991-09_a_1992-08,1992-09,1993-02,GPUI,SCG,A~B,10,0.1587516978596568,0.7693290042951093,0.0155729164318041,-5.156382042428332,1,0,1,-0.017088401513813044
1991-09_a_1992-08,1992-09,1993-02,PPL,FPC,B~A,11,0.1606792648329928,0.7833960826636257,0.015909332227581,-4.1848213131301,3,2,1,0.05202259328688847
1991-09_a_1992-08,1992-09,1993-02,PPL,AYE,B~A,12,0.1612817491914029,0.7708856039658463,0.0169536419113728,-3.995827243476332,1,0,1,-0.008831431100211118
1991-09_a_1992-08,1992-09,1993-02,USW,BLS,A~B,13,0.16839976743654,0.8117536753752386,0.0180081203352402,-4.366951582440827,2,1,1,-0.002922508556337377
1991-09_a_1992-08,1992-09,1993-02,FPC,AYE,B~A,14,0.1695447113435193,0.9504340871499104,0.0165076545261828,-4.3700560189900015,3,2,1,0.08578284695857367
1991-09_a_1992-08,1992-09,1993-02,NMK,ES,A~B,15,0.1713210005819974,0.8985880463916608,0.024150049083069,-4.508872729716996,1,1,0,0.044887630958026364
1991-09_a_1992-08,1992-09,1993-02,45200Q,DUK,B~A,16,0.1725116614334183,0.8399429374783828,0.0202790692663833,-3.939651432516372,1,1,0,0.03702064268854043
1991-09_a_1992-08,1992-09,1993-02,571300Q,FPC,A~B,17,0.1729687415606804,0.961258573701416,0.0250548245456177,-4.4558013159263625,2,2,0,0.10827246957000214
