date,MRO
2020-07-20,5.49
2020-07-21,5.86
2020-07-22,5.79
2020-07-23,5.76
2020-07-24,5.72
2020-07-27,5.63
2020-07-28,5.53
2020-07-29,5.74
2020-07-30,5.51
2020-07-31,5.49
2020-08-03,5.52
2020-08-04,5.78
2020-08-05,5.98
2020-08-06,5.68
2020-08-07,5.74
2020-08-10,6.04
2020-08-11,5.94
2020-08-12,5.98
2020-08-13,5.89
2020-08-14,6.05
2020-08-17,5.92
2020-08-18,5.95
2020-08-19,5.73
2020-08-20,5.51
2020-08-21,5.27
2020-08-24,5.45
2020-08-25,5.49
2020-08-26,5.3
2020-08-27,5.36
2020-08-28,5.39
2020-08-31,5.28
2020-09-01,5.32
2020-09-02,5.12
2020-09-03,4.99
2020-09-04,4.93
2020-09-08,4.5
2020-09-09,4.54
2020-09-10,4.36
2020-09-11,4.47
2020-09-14,4.4
2020-09-15,4.34
2020-09-16,4.56
2020-09-17,4.68
2020-09-18,4.82
2020-09-21,4.56
2020-09-22,4.47
2020-09-23,4.21
2020-09-24,4.31
2020-09-25,4.14
2020-09-28,4.29
2020-09-29,4.16
2020-09-30,4.09
2020-10-01,3.95
2020-10-02,4.12
2020-10-05,4.23
2020-10-06,4.04
2020-10-07,4.13
2020-10-08,4.38
2020-10-09,4.26
2020-10-12,4.29
2020-10-13,4.23
2020-10-14,4.2
2020-10-15,4.27
2020-10-16,4.07
2020-10-19,3.98
2020-10-20,4.15
2020-10-21,4.1
2020-10-22,4.37
2020-10-23,4.44
2020-10-26,4.13
2020-10-27,4.13
2020-10-28,3.85
2020-10-29,3.99
2020-10-30,3.96
2020-11-02,4.15
2020-11-03,4.14
2020-11-04,4.27
2020-11-05,4.29
2020-11-06,4.13
2020-11-09,5.09
2020-11-10,5.07
2020-11-11,5.07
2020-11-12,4.82
2020-11-13,5.06
2020-11-16,5.48
2020-11-17,5.5
2020-11-18,5.49
2020-11-19,5.69
2020-11-20,5.6
2020-11-23,6.17
2020-11-24,6.45
2020-11-25,6.43
2020-11-27,6.35
2020-11-30,5.92
2020-12-01,5.86
2020-12-02,6.06
2020-12-03,6.19
2020-12-04,6.85
2020-12-07,6.69
2020-12-08,7.07
2020-12-09,7.15
2020-12-10,7.3
2020-12-11,7.06
2020-12-14,6.72
2020-12-15,6.91
2020-12-16,6.97
2020-12-17,6.91
2020-12-18,6.73
2020-12-21,6.55
2020-12-22,6.31
2020-12-23,6.81
2020-12-24,6.63
2020-12-28,6.63
2020-12-29,6.57
2020-12-30,6.8
2020-12-31,6.67
2021-01-04,6.83
2021-01-05,7.45
2021-01-06,7.5
2021-01-07,7.69
2021-01-08,7.55
2021-01-11,7.64
2021-01-12,8.39
2021-01-13,8.04
2021-01-14,8.67
2021-01-15,8.25
2021-01-19,8.57
2021-01-20,8.62
2021-01-21,8.25
2021-01-22,8.15
2021-01-25,7.82
2021-01-26,7.47
2021-01-27,7.54
2021-01-28,7.56
2021-01-29,7.24
2021-02-01,7.34
2021-02-02,7.38
2021-02-03,7.8
2021-02-04,7.81
2021-02-05,7.94
2021-02-08,8.98
2021-02-09,8.89
2021-02-10,9.09
2021-02-11,8.75
2021-02-12,8.97
2021-02-16,9.55
2021-02-17,9.58
2021-02-18,9.12
2021-02-19,9.45
2021-02-22,10.2
2021-02-23,11.16
2021-02-24,11.84
2021-02-25,11.3
2021-02-26,11.1
2021-03-01,11.2
2021-03-02,11.23
2021-03-03,11.63
2021-03-04,12.36
2021-03-05,12.98
2021-03-08,12.38
2021-03-09,12.0
2021-03-10,12.22
2021-03-11,12.51
2021-03-12,12.2
2021-03-15,12.05
2021-03-16,11.46
2021-03-17,11.66
2021-03-18,10.68
2021-03-19,11.02
2021-03-22,10.83
2021-03-23,10.17
2021-03-24,10.44
2021-03-25,10.53
2021-03-26,11.09
2021-03-29,10.9
2021-03-30,10.98
2021-03-31,10.68
2021-04-01,11.79
2021-04-05,11.19
2021-04-06,11.14
2021-04-07,10.94
2021-04-08,10.9
2021-04-09,10.91
2021-04-12,10.77
2021-04-13,10.76
2021-04-14,11.09
2021-04-15,10.84
2021-04-16,10.53
2021-04-19,10.63
2021-04-20,10.11
2021-04-21,10.44
2021-04-22,10.33
2021-04-23,10.67
2021-04-26,10.78
2021-04-27,11.04
2021-04-28,11.75
2021-04-29,11.73
2021-04-30,11.26
2021-05-03,11.13
2021-05-04,11.32
2021-05-05,11.7
2021-05-06,11.5
2021-05-07,11.89
2021-05-10,11.65
2021-05-11,11.49
2021-05-12,11.54
2021-05-13,11.07
2021-05-14,11.8
2021-05-17,12.25
2021-05-18,11.93
2021-05-19,11.61
2021-05-20,11.53
2021-05-21,11.6
2021-05-24,11.97
2021-05-25,11.66
2021-05-26,11.9
2021-05-27,12.09
2021-05-28,12.11
2021-06-01,13.76
2021-06-02,13.89
2021-06-03,13.8
2021-06-04,13.8
2021-06-07,13.68
2021-06-08,13.59
2021-06-09,13.36
2021-06-10,13.47
2021-06-11,13.46
2021-06-14,13.42
2021-06-15,13.84
2021-06-16,13.66
2021-06-17,12.89
2021-06-18,12.57
2021-06-21,13.44
2021-06-22,13.47
2021-06-23,13.56
2021-06-24,13.85
2021-06-25,14.07
2021-06-28,13.39
2021-06-29,13.33
2021-06-30,13.62
2021-07-01,14.17
2021-07-02,13.85
2021-07-06,13.21
2021-07-07,12.93
2021-07-08,12.95
2021-07-09,13.26
2021-07-12,13.33
2021-07-13,13.12
2021-07-14,12.52
2021-07-15,12.24
2021-07-16,11.75
2021-07-19,11.12
2021-07-20,11.34
2021-07-21,11.87
2021-07-22,11.7
2021-07-23,11.5
2021-07-26,11.83
2021-07-27,11.37
2021-07-28,11.78
2021-07-29,11.81
2021-07-30,11.59
2021-08-02,11.3
2021-08-03,11.55
2021-08-04,11.05
2021-08-05,11.79
2021-08-06,11.96
2021-08-09,11.82
2021-08-10,12.35
2021-08-11,12.4
2021-08-12,12.4
2021-08-13,12.1
2021-08-16,11.67
2021-08-17,11.49
2021-08-18,11.14
2021-08-19,10.68
2021-08-20,10.72
2021-08-23,11.3
2021-08-24,11.61
2021-08-25,11.8
2021-08-26,11.52
2021-08-27,12.01
2021-08-30,11.76
2021-08-31,11.75
2021-09-01,11.26
2021-09-02,11.72
2021-09-03,11.63
2021-09-07,11.58
2021-09-08,11.19
2021-09-09,11.35
2021-09-10,11.27
2021-09-13,12.08
2021-09-14,11.73
2021-09-15,12.63
2021-09-16,12.32
2021-09-17,12.0
2021-09-20,11.48
2021-09-21,11.41
2021-09-22,12.02
2021-09-23,12.73
2021-09-24,12.85
2021-09-27,13.66
2021-09-28,13.76
2021-09-29,13.79
2021-09-30,13.67
2021-10-01,14.24
2021-10-04,14.83
2021-10-05,15.38
2021-10-06,15.09
2021-10-07,15.36
2021-10-08,16.07
2021-10-11,15.95
2021-10-12,15.88
2021-10-13,15.79
2021-10-14,16.14
2021-10-15,16.18
2021-10-18,16.43
2021-10-19,16.39
2021-10-20,16.49
2021-10-21,16.18
2021-10-22,16.58
2021-10-25,16.78
2021-10-26,16.85
2021-10-27,16.2
2021-10-28,16.45
2021-10-29,16.32
2021-11-01,17.03
2021-11-02,16.92
2021-11-03,16.49
2021-11-04,16.57
2021-11-05,17.07
2021-11-08,17.22
2021-11-09,17.26
2021-11-10,16.6
2021-11-11,16.73
2021-11-12,16.68
2021-11-15,16.75
2021-11-16,16.72
2021-11-17,16.09
2021-11-18,16.12
2021-11-19,15.31
2021-11-22,15.66
2021-11-23,16.51
2021-11-24,16.83
2021-11-26,15.7
2021-11-29,15.85
2021-11-30,15.49
2021-12-01,15.12
2021-12-02,15.58
2021-12-03,15.29
2021-12-06,15.6
2021-12-07,16.31
2021-12-08,16.19
2021-12-09,16.04
2021-12-10,16.22
2021-12-13,15.39
2021-12-14,15.18
2021-12-15,15.15
2021-12-16,15.36
2021-12-17,15.15
2021-12-20,14.86
2021-12-21,15.76
2021-12-22,16.04
2021-12-23,16.0
2021-12-27,16.56
2021-12-28,16.48
2021-12-29,16.57
2021-12-30,16.35
2021-12-31,16.42
2022-01-03,16.87
2022-01-04,17.61
2022-01-05,17.21
2022-01-06,18.03
2022-01-07,18.24
2022-01-10,17.74
2022-01-11,18.66
2022-01-12,18.71
2022-01-13,18.57
2022-01-14,19.47
2022-01-18,19.43
2022-01-19,19.1
2022-01-20,18.68
2022-01-21,18.1
2022-01-24,18.3
2022-01-25,19.5
2022-01-26,19.61
2022-01-27,19.85
2022-01-28,19.84
2022-01-31,19.47
2022-02-01,20.65
2022-02-02,20.97
2022-02-03,20.84
2022-02-04,21.5
2022-02-07,21.61
2022-02-08,21.11
2022-02-09,21.53
2022-02-10,21.41
2022-02-11,22.21
2022-02-14,21.21
2022-02-15,20.54
2022-02-16,21.07
2022-02-17,21.89
2022-02-18,21.87
2022-02-22,21.6
2022-02-23,21.74
2022-02-24,21.43
2022-02-25,21.88
2022-02-28,22.56
2022-03-01,22.89
2022-03-02,23.0
2022-03-03,22.89
2022-03-04,23.81
2022-03-07,24.33
2022-03-08,24.09
2022-03-09,23.4
2022-03-10,23.88
2022-03-11,23.17
2022-03-14,22.18
2022-03-15,21.65
2022-03-16,21.59
2022-03-17,23.07
2022-03-18,23.08
2022-03-21,25.05
2022-03-22,24.66
2022-03-23,25.58
2022-03-24,25.53
2022-03-25,26.04
2022-03-28,25.29
2022-03-29,25.0
2022-03-30,25.5
2022-03-31,25.11
2022-04-01,25.75
2022-04-04,25.68
2022-04-05,24.8
2022-04-06,24.42
2022-04-07,24.93
2022-04-08,25.9
2022-04-11,25.22
2022-04-12,26.27
2022-04-13,26.57
2022-04-14,26.61
2022-04-18,26.88
2022-04-19,26.78
2022-04-20,27.65
2022-04-21,26.09
2022-04-22,25.0
2022-04-25,24.14
2022-04-26,24.08
2022-04-27,24.66
2022-04-28,25.46
2022-04-29,24.92
2022-05-02,24.95
2022-05-03,26.25
2022-05-04,27.69
2022-05-05,27.68
2022-05-06,28.15
2022-05-09,24.2
2022-05-10,24.39
2022-05-11,25.17
2022-05-12,25.13
2022-05-13,27.0
2022-05-16,27.98
2022-05-17,28.36
2022-05-18,26.77
2022-05-19,26.88
2022-05-20,27.26
2022-05-23,28.13
2022-05-24,28.08
2022-05-25,29.01
2022-05-26,29.75
2022-05-27,31.07
2022-05-31,31.43
2022-06-01,31.38
2022-06-02,31.2
2022-06-03,31.68
2022-06-06,31.41
2022-06-07,32.17
2022-06-08,31.93
2022-06-09,31.25
2022-06-10,30.29
2022-06-13,28.39
2022-06-14,28.79
2022-06-15,28.07
2022-06-16,25.66
2022-06-17,24.15
2022-06-21,24.9
2022-06-22,23.1
2022-06-23,22.02
2022-06-24,22.05
2022-06-27,23.12
2022-06-28,24.13
2022-06-29,22.79
2022-06-30,22.48
2022-07-01,22.55
2022-07-05,21.13
2022-07-06,20.68
2022-07-07,21.83
2022-07-08,21.72
2022-07-11,21.32
2022-07-12,20.66
2022-07-13,20.74
2022-07-14,20.41
2022-07-15,20.85
2022-07-18,21.57
2022-07-19,22.52
2022-07-20,22.92
2022-07-21,22.16
2022-07-22,21.75
2022-07-25,23.18
2022-07-26,22.91
2022-07-27,23.88
2022-07-28,23.95
2022-07-29,24.8
2022-08-01,23.99
2022-08-02,23.88
2022-08-03,22.89
2022-08-04,21.47
2022-08-05,21.77
2022-08-08,21.83
2022-08-09,21.96
2022-08-10,22.34
2022-08-11,23.91
2022-08-12,24.06
2022-08-15,23.39
2022-08-16,23.05
2022-08-17,23.41
2022-08-18,24.6
2022-08-19,24.46
2022-08-22,24.65
2022-08-23,25.71
2022-08-24,26.29
2022-08-25,26.37
2022-08-26,26.16
2022-08-29,26.79
2022-08-30,25.58
2022-08-31,25.59
2022-09-01,24.92
2022-09-02,25.71
2022-09-06,25.52
2022-09-07,24.92
2022-09-08,25.61
2022-09-09,26.35
2022-09-12,27.2
2022-09-13,26.49
2022-09-14,27.36
2022-09-15,26.8
2022-09-16,26.22
2022-09-19,25.93
2022-09-20,25.76
2022-09-21,25.18
2022-09-22,24.59
2022-09-23,21.9
2022-09-26,21.09
2022-09-27,21.39
2022-09-28,22.67
2022-09-29,22.8
2022-09-30,22.58
2022-10-03,24.97
2022-10-04,26.5
2022-10-05,27.19
2022-10-06,28.25
2022-10-07,27.94
2022-10-10,27.52
2022-10-11,27.04
2022-10-12,27.44
2022-10-13,28.33
2022-10-14,27.05
2022-10-17,27.14
2022-10-18,27.56
2022-10-19,28.35
2022-10-20,28.23
2022-10-21,29.15
2022-10-24,29.47
2022-10-25,29.65
2022-10-26,30.18
2022-10-27,30.52
2022-10-28,30.16
2022-10-31,30.45
2022-11-01,30.93
2022-11-02,29.76
2022-11-03,31.42
2022-11-04,32.03
2022-11-07,33.03
2022-11-08,32.73
2022-11-09,30.63
2022-11-10,31.6
2022-11-11,32.88
2022-11-14,32.5
2022-11-15,32.94
2022-11-16,31.45
2022-11-17,31.3
2022-11-18,30.8
2022-11-21,30.04
2022-11-22,31.19
2022-11-23,30.65
2022-11-25,30.38
2022-11-28,29.81
2022-11-29,30.35
2022-11-30,30.63
2022-12-01,30.09
2022-12-02,29.74
2022-12-05,28.52
2022-12-06,27.45
2022-12-07,27.41
2022-12-08,26.84
2022-12-09,26.17
2022-12-12,27.18
2022-12-13,27.68
2022-12-14,27.47
2022-12-15,27.86
2022-12-16,27.33
2022-12-19,27.03
2022-12-20,27.15
2022-12-21,27.74
2022-12-22,26.7
2022-12-23,27.44
2022-12-27,27.65
2022-12-28,26.58
2022-12-29,26.78
2022-12-30,27.07
2023-01-03,25.64
2023-01-04,25.32
2023-01-05,25.87
2023-01-06,26.6
2023-01-09,27.03
2023-01-10,27.01
2023-01-11,27.05
2023-01-12,27.38
2023-01-13,27.08
2023-01-17,26.8
2023-01-18,26.88
2023-01-19,27.39
2023-01-20,27.88
2023-01-23,28.1
2023-01-24,27.85
2023-01-25,27.86
2023-01-26,28.76
2023-01-27,28.31
2023-01-30,27.09
2023-01-31,27.47
2023-02-01,26.78
2023-02-02,26.19
2023-02-03,26.03
2023-02-06,25.79
2023-02-07,26.87
2023-02-08,26.6
2023-02-09,26.13
2023-02-10,27.75
2023-02-13,27.33
2023-02-14,27.16
2023-02-15,26.07
2023-02-16,26.78
2023-02-17,25.86
2023-02-21,25.42
2023-02-22,25.11
2023-02-23,25.48
2023-02-24,25.59
2023-02-27,25.83
2023-02-28,25.15
2023-03-01,25.79
2023-03-02,26.1
2023-03-03,26.53
2023-03-06,26.24
2023-03-07,25.66
2023-03-08,25.39
2023-03-09,24.58
2023-03-10,23.97
2023-03-13,22.95
2023-03-14,23.23
2023-03-15,21.26
2023-03-16,22.01
2023-03-17,21.2
2023-03-20,21.74
2023-03-21,22.96
2023-03-22,22.28
2023-03-23,22.0
2023-03-24,22.16
2023-03-27,22.9
2023-03-28,23.27
2023-03-29,23.64
2023-03-30,23.71
2023-03-31,23.96
2023-04-03,26.33
2023-04-04,25.73
2023-04-05,25.7
2023-04-06,25.52
2023-04-10,25.76
2023-04-11,26.11
2023-04-12,25.62
2023-04-13,25.66
2023-04-14,25.73
2023-04-17,24.8
2023-04-18,24.74
2023-04-19,24.66
2023-04-20,24.27
2023-04-21,24.09
2023-04-24,24.73
2023-04-25,23.74
2023-04-26,23.29
2023-04-27,23.48
2023-04-28,24.16
2023-05-01,24.04
2023-05-02,22.74
2023-05-03,22.27
2023-05-04,22.08
2023-05-05,22.93
2023-05-08,22.82
2023-05-09,22.9
2023-05-10,22.67
2023-05-11,22.47
2023-05-12,22.39
2023-05-15,22.67
2023-05-16,21.97
2023-05-17,22.71
2023-05-18,23.05
2023-05-19,23.07
2023-05-22,23.43
2023-05-23,23.64
2023-05-24,24.02
2023-05-25,23.33
2023-05-26,23.26
2023-05-30,22.84
2023-05-31,22.16
2023-06-01,22.47
2023-06-02,23.26
2023-06-05,22.94
2023-06-06,23.18
2023-06-07,24.31
2023-06-08,23.95
2023-06-09,23.55
2023-06-12,23.25
2023-06-13,23.34
2023-06-14,22.81
2023-06-15,23.29
2023-06-16,23.5
2023-06-20,22.82
2023-06-21,23.04
2023-06-22,22.25
2023-06-23,21.95
2023-06-26,22.16
2023-06-27,22.11
2023-06-28,22.34
2023-06-29,22.93
2023-06-30,23.02
2023-07-03,23.0
2023-07-05,22.9
2023-07-06,22.54
2023-07-07,23.52
2023-07-10,23.8
2023-07-11,24.33
2023-07-12,24.79
2023-07-13,25.13
2023-07-14,24.08
2023-07-17,23.96
2023-07-18,24.8
2023-07-19,24.87
2023-07-20,25.23
2023-07-21,25.29
2023-07-24,25.64
2023-07-25,25.98
2023-07-26,26.11
2023-07-27,25.86
2023-07-28,26.1
2023-07-31,26.27
2023-08-01,26.18
2023-08-02,25.71
2023-08-03,25.78
2023-08-04,26.18
2023-08-07,26.02
2023-08-08,25.82
2023-08-09,26.27
2023-08-10,26.24
2023-08-11,26.84
2023-08-14,26.45
2023-08-15,25.86
2023-08-16,25.56
2023-08-17,26.0
2023-08-18,26.39
2023-08-21,26.44
2023-08-22,26.11
2023-08-23,25.73
2023-08-24,25.52
2023-08-25,25.62
2023-08-28,25.92
2023-08-29,26.14
2023-08-30,26.38
2023-08-31,26.35
2023-09-01,27.11
2023-09-05,27.16
2023-09-06,27.09
2023-09-07,26.7
2023-09-08,27.31
2023-09-11,26.16
2023-09-12,27.13
2023-09-13,26.57
2023-09-14,27.33
2023-09-15,26.88
2023-09-18,26.9
2023-09-19,26.75
2023-09-20,26.15
2023-09-21,25.87
2023-09-22,26.16
2023-09-25,26.61
2023-09-26,26.29
2023-09-27,27.39
2023-09-28,27.41
2023-09-29,26.75
2023-10-02,25.59
2023-10-03,25.68
2023-10-04,24.4
2023-10-05,24.24
2023-10-06,24.59
2023-10-09,26.22
2023-10-10,26.23
2023-10-11,26.49
2023-10-12,26.8
2023-10-13,28.07
2023-10-16,28.45
2023-10-17,28.63
2023-10-18,28.85
2023-10-19,29.19
2023-10-20,28.49
2023-10-23,28.17
2023-10-24,28.16
2023-10-25,28.12
2023-10-26,27.7
2023-10-27,27.48
2023-10-30,27.16
2023-10-31,27.31
2023-11-01,27.11
2023-11-02,28.02
2023-11-03,27.46
2023-11-06,26.61
2023-11-07,25.53
2023-11-08,24.85
2023-11-09,24.8
2023-11-10,25.09
2023-11-13,25.08
2023-11-14,25.6
2023-11-15,25.41
2023-11-16,24.75
2023-11-17,25.56
2023-11-20,25.57
2023-11-21,25.31
2023-11-22,25.24
2023-11-24,25.35
2023-11-27,25.32
2023-11-28,25.32
2023-11-29,25.3
2023-11-30,25.43
2023-12-01,25.44
2023-12-04,25.06
2023-12-05,24.4
2023-12-06,23.54
2023-12-07,23.66
2023-12-08,24.09
2023-12-11,24.05
2023-12-12,23.35
2023-12-13,23.93
2023-12-14,24.44
2023-12-15,24.32
2023-12-18,24.57
2023-12-19,24.84
2023-12-20,24.47
2023-12-21,24.71
2023-12-22,24.64
2023-12-26,25.15
2023-12-27,24.85
2023-12-28,24.38
2023-12-29,24.16
2024-01-02,24.42
2024-01-03,24.93
2024-01-04,24.18
2024-01-05,24.39
2024-01-08,23.74
2024-01-09,23.21
2024-01-10,22.85
2024-01-11,22.94
2024-01-12,23.4
2024-01-16,22.66
2024-01-17,22.32
2024-01-18,22.15
2024-01-19,22.27
2024-01-22,22.28
2024-01-23,22.37
2024-01-24,22.59
2024-01-25,23.13
2024-01-26,23.21
2024-01-29,23.19
2024-01-30,23.54
2024-01-31,22.85
2024-02-01,22.66
2024-02-02,22.46
2024-02-05,22.32
2024-02-06,22.53
2024-02-07,22.69
2024-02-08,22.7
2024-02-09,22.45
2024-02-12,22.65
2024-02-13,22.33
2024-02-14,22.39
2024-02-15,23.24
2024-02-16,23.38
2024-02-20,23.17
2024-02-21,23.65
2024-02-22,23.98
2024-02-23,23.78
2024-02-26,24.15
2024-02-27,24.29
2024-02-28,24.12
2024-02-29,24.25
2024-03-01,24.6
2024-03-04,24.26
2024-03-05,24.24
2024-03-06,24.52
2024-03-07,24.66
2024-03-08,24.74
2024-03-11,24.99
2024-03-12,25.13
2024-03-13,25.9
2024-03-14,26.26
2024-03-15,26.51
2024-03-18,26.59
2024-03-19,27.0
2024-03-20,27.1
2024-03-21,27.2
2024-03-22,27.1
2024-03-25,27.57
2024-03-26,27.44
2024-03-27,27.71
2024-03-28,28.34
2024-04-01,28.57
2024-04-02,28.79
2024-04-03,29.5
2024-04-04,29.48
2024-04-05,29.69
2024-04-08,29.49
2024-04-09,29.28
2024-04-10,29.68
2024-04-11,29.46
2024-04-12,29.09
2024-04-15,28.77
2024-04-16,28.35
2024-04-17,27.68
2024-04-18,27.4
2024-04-19,27.5
2024-04-22,27.65
2024-04-23,27.82
2024-04-24,27.53
2024-04-25,27.74
2024-04-26,27.77
2024-04-29,27.94
2024-04-30,26.85
2024-05-01,26.1
2024-05-02,26.09
2024-05-03,26.34
2024-05-06,26.71
2024-05-07,27.05
2024-05-08,26.98
2024-05-09,27.19
2024-05-10,26.59
2024-05-13,26.56
2024-05-14,26.57
2024-05-15,26.44
2024-05-16,26.13
2024-05-17,26.21
2024-05-20,26.46
2024-05-21,26.29
2024-05-22,25.88
2024-05-23,25.77
2024-05-24,25.56
2024-05-28,26.45
2024-05-29,28.68
2024-05-30,28.21
2024-05-31,28.96
2024-06-03,28.41
2024-06-04,27.89
2024-06-05,27.96
2024-06-06,27.88
2024-06-07,27.87
2024-06-10,28.28
2024-06-11,28.37
2024-06-12,28.03
2024-06-13,27.68
2024-06-14,27.3
2024-06-17,27.32
2024-06-18,27.32
2024-06-20,27.83
2024-06-21,27.76
2024-06-24,28.74
2024-06-25,28.83
2024-06-26,28.49
2024-06-27,28.58
2024-06-28,28.67
