Date,WYNN
2017-09-20,145.69000244140625
2017-09-21,145.39999389648438
2017-09-22,144.91000366210938
2017-09-25,141.1300048828125
2017-09-26,144.6199951171875
2017-09-27,145.27999877929688
2017-09-28,144.3800048828125
2017-09-29,148.9199981689453
2017-10-02,147.07000732421875
2017-10-03,147.08999633789062
2017-10-04,146.97000122070312
2017-10-05,146.9600067138672
2017-10-06,143.94000244140625
2017-10-09,143.3699951171875
2017-10-10,142.5399932861328
2017-10-11,143.27000427246094
2017-10-12,140.75999450683594
2017-10-13,142.3300018310547
2017-10-16,146.80999755859375
2017-10-17,146.39999389648438
2017-10-18,145.3300018310547
2017-10-19,145.52999877929688
2017-10-20,144.44000244140625
2017-10-23,144.75999450683594
2017-10-24,144.91000366210938
2017-10-25,143.50999450683594
2017-10-26,145.33999633789062
2017-10-27,143.14999389648438
2017-10-30,141.2100067138672
2017-10-31,147.49000549316406
2017-11-01,151.5500030517578
2017-11-02,150.0500030517578
2017-11-03,150.08999633789062
2017-11-06,151.38999938964844
2017-11-07,152.19000244140625
2017-11-08,152.7899932861328
2017-11-09,153.58999633789062
2017-11-10,154.02999877929688
2017-11-13,155.24000549316406
2017-11-14,153.60000610351562
2017-11-15,151.6199951171875
2017-11-16,153.1999969482422
2017-11-17,152.27999877929688
2017-11-20,156.9600067138672
2017-11-21,158.57000732421875
2017-11-22,158.69000244140625
2017-11-24,159.4199981689453
2017-11-27,158.49000549316406
2017-11-28,157.5
2017-11-29,156.07000732421875
2017-11-30,158.0800018310547
2017-12-01,159.00999450683594
2017-12-04,158.07000732421875
2017-12-05,159.4499969482422
2017-12-06,157.85000610351562
2017-12-07,158.9199981689453
2017-12-08,159.5399932861328
2017-12-11,164.25999450683594
2017-12-12,162.30999755859375
2017-12-13,164.85000610351562
2017-12-14,165.0
2017-12-15,166.02999877929688
2017-12-18,165.1300048828125
2017-12-19,166.13999938964844
2017-12-20,168.9499969482422
2017-12-21,168.50999450683594
2017-12-22,167.75
2017-12-26,168.6199951171875
2017-12-27,170.2100067138672
2017-12-28,168.47999572753906
2017-12-29,168.58999633789062
2018-01-02,164.3000030517578
2018-01-03,162.52000427246094
2018-01-04,163.39999389648438
2018-01-05,164.49000549316406
2018-01-08,162.3000030517578
2018-01-09,163.39999389648438
2018-01-10,162.0
2018-01-11,162.5
2018-01-12,165.5399932861328
2018-01-16,168.72999572753906
2018-01-17,173.58999633789062
2018-01-18,175.47999572753906
2018-01-19,179.63999938964844
2018-01-22,195.22999572753906
2018-01-23,194.9499969482422
2018-01-24,200.5800018310547
2018-01-25,200.60000610351562
2018-01-26,180.2899932861328
2018-01-29,163.47999572753906
2018-01-30,171.38999938964844
2018-01-31,165.58999633789062
2018-02-01,170.49000549316406
2018-02-02,166.55999755859375
2018-02-05,165.47999572753906
2018-02-06,163.22000122070312
2018-02-07,177.32000732421875
2018-02-08,169.27999877929688
2018-02-09,166.22000122070312
2018-02-12,162.9199981689453
2018-02-13,164.66000366210938
2018-02-14,164.16000366210938
2018-02-15,164.00999450683594
2018-02-16,164.27999877929688
2018-02-20,164.9199981689453
2018-02-21,166.36000061035156
2018-02-22,164.19000244140625
2018-02-23,167.1300048828125
2018-02-26,169.0
2018-02-27,168.75
2018-02-28,167.5
2018-03-01,163.4199981689453
2018-03-02,163.05999755859375
2018-03-05,165.05999755859375
2018-03-06,166.77999877929688
2018-03-07,168.41000366210938
2018-03-08,179.11000061035156
2018-03-09,188.88999938964844
2018-03-12,191.7899932861328
2018-03-13,185.41000366210938
2018-03-14,185.22000122070312
2018-03-15,186.2100067138672
2018-03-16,184.75999450683594
2018-03-19,181.6199951171875
2018-03-20,184.19000244140625
2018-03-21,178.9199981689453
2018-03-22,175.5399932861328
2018-03-23,175.8800048828125
2018-03-26,177.0
2018-03-27,177.72999572753906
2018-03-28,176.0399932861328
2018-03-29,182.36000061035156
2018-04-02,181.0
2018-04-03,180.3000030517578
2018-04-04,179.5800018310547
2018-04-05,181.24000549316406
2018-04-06,178.49000549316406
2018-04-09,180.3800048828125
2018-04-10,183.27999877929688
2018-04-11,179.8300018310547
2018-04-12,186.63999938964844
2018-04-13,183.80999755859375
2018-04-16,188.6999969482422
2018-04-17,190.64999389648438
2018-04-18,192.91000366210938
2018-04-19,191.64999389648438
2018-04-20,192.50999450683594
2018-04-23,193.24000549316406
2018-04-24,190.0
2018-04-25,182.88999938964844
2018-04-26,184.25999450683594
2018-04-27,185.11000061035156
2018-04-30,186.19000244140625
2018-05-01,191.85000610351562
2018-05-02,191.02999877929688
2018-05-03,191.6199951171875
2018-05-04,192.41000366210938
2018-05-07,191.91000366210938
2018-05-08,191.75
2018-05-09,199.2100067138672
2018-05-10,201.50999450683594
2018-05-11,195.64999389648438
2018-05-14,191.6300048828125
2018-05-15,190.9199981689453
2018-05-16,192.50999450683594
2018-05-17,189.97999572753906
2018-05-18,189.02999877929688
2018-05-21,194.17999267578125
2018-05-22,193.8800048828125
2018-05-23,194.61000061035156
2018-05-24,193.64999389648438
2018-05-25,194.2100067138672
2018-05-29,193.38999938964844
2018-05-30,195.6699981689453
2018-05-31,196.00999450683594
2018-06-01,192.5
2018-06-04,182.8300018310547
2018-06-05,176.8800048828125
2018-06-06,179.50999450683594
2018-06-07,176.25
2018-06-08,178.1199951171875
2018-06-11,180.82000732421875
2018-06-12,179.38999938964844
2018-06-13,176.4199981689453
2018-06-14,176.25
2018-06-15,173.30999755859375
2018-06-18,175.08999633789062
2018-06-19,172.4199981689453
2018-06-20,174.44000244140625
2018-06-21,172.0
2018-06-22,170.13999938964844
2018-06-25,166.5399932861328
2018-06-26,167.1999969482422
2018-06-27,163.91000366210938
2018-06-28,164.00999450683594
2018-06-29,167.33999633789062
2018-07-02,154.13999938964844
2018-07-03,152.1699981689453
2018-07-05,154.83999633789062
2018-07-06,156.86000061035156
2018-07-09,160.1300048828125
2018-07-10,165.3800048828125
2018-07-11,161.19000244140625
2018-07-12,164.52999877929688
2018-07-13,165.24000549316406
2018-07-16,166.02999877929688
2018-07-17,164.9600067138672
2018-07-18,164.9499969482422
2018-07-19,163.57000732421875
2018-07-20,163.9199981689453
2018-07-23,163.74000549316406
2018-07-24,163.55999755859375
2018-07-25,165.8000030517578
2018-07-26,165.25999450683594
2018-07-27,163.38999938964844
2018-07-30,161.82000732421875
2018-07-31,166.77999877929688
2018-08-01,159.99000549316406
2018-08-02,149.5399932861328
2018-08-03,149.19000244140625
2018-08-06,152.9499969482422
2018-08-07,153.2899932861328
2018-08-08,153.88999938964844
2018-08-09,152.32000732421875
2018-08-10,148.52000427246094
2018-08-13,148.0
2018-08-14,143.8699951171875
2018-08-15,138.1699981689453
2018-08-16,139.60000610351562
2018-08-17,142.3300018310547
2018-08-20,145.77999877929688
2018-08-21,145.3300018310547
2018-08-22,145.0500030517578
2018-08-23,145.13999938964844
2018-08-24,145.89999389648438
2018-08-27,148.72999572753906
2018-08-28,147.9600067138672
2018-08-29,148.75999450683594
2018-08-30,148.52999877929688
2018-08-31,148.33999633789062
2018-09-04,143.02999877929688
2018-09-05,140.3699951171875
2018-09-06,127.8499984741211
2018-09-07,128.3800048828125
2018-09-10,134.1999969482422
2018-09-11,133.49000549316406
2018-09-12,134.94000244140625
2018-09-13,135.17999267578125
2018-09-14,135.27999877929688
2018-09-17,132.4499969482422
2018-09-18,132.97000122070312
2018-09-19,135.72999572753906
2018-09-20,137.30999755859375
2018-09-21,136.72999572753906
2018-09-24,132.97999572753906
2018-09-25,133.94000244140625
2018-09-26,131.6699981689453
2018-09-27,128.94000244140625
2018-09-28,127.05999755859375
2018-10-01,125.29000091552734
2018-10-02,123.80999755859375
2018-10-03,127.13999938964844
2018-10-04,123.44000244140625
2018-10-05,120.62999725341797
2018-10-08,116.2699966430664
2018-10-09,118.95999908447266
2018-10-10,115.11000061035156
2018-10-11,116.22000122070312
2018-10-12,116.58000183105469
2018-10-15,114.66999816894531
2018-10-16,117.83000183105469
2018-10-17,118.29000091552734
2018-10-18,113.87000274658203
2018-10-19,110.19999694824219
2018-10-22,108.69999694824219
2018-10-23,102.69000244140625
2018-10-24,99.41999816894531
2018-10-25,103.22000122070312
2018-10-26,100.51000213623047
2018-10-29,94.18000030517578
2018-10-30,97.5999984741211
2018-10-31,100.5999984741211
2018-11-01,112.62999725341797
2018-11-02,111.69000244140625
2018-11-05,109.30000305175781
2018-11-06,109.69000244140625
2018-11-07,113.98999786376953
2018-11-08,99.0199966430664
2018-11-09,98.31999969482422
2018-11-12,99.5
2018-11-13,101.98999786376953
2018-11-14,103.23999786376953
2018-11-15,106.4000015258789
2018-11-16,107.76000213623047
2018-11-19,104.22000122070312
2018-11-20,100.94999694824219
2018-11-21,105.7300033569336
2018-11-23,104.33000183105469
2018-11-26,111.5199966430664
2018-11-27,112.83000183105469
2018-11-28,112.80000305175781
2018-11-29,108.12000274658203
2018-11-30,109.4000015258789
2018-12-03,119.79000091552734
2018-12-04,110.36000061035156
2018-12-06,112.41000366210938
2018-12-07,104.98999786376953
2018-12-10,106.23999786376953
2018-12-11,105.54000091552734
2018-12-12,109.4000015258789
2018-12-13,108.11000061035156
2018-12-14,106.69999694824219
2018-12-17,104.4800033569336
2018-12-18,103.08999633789062
2018-12-19,98.38999938964844
2018-12-20,97.80000305175781
2018-12-21,93.41000366210938
2018-12-24,92.01000213623047
2018-12-26,99.2300033569336
2018-12-27,98.12000274658203
2018-12-28,97.23999786376953
2018-12-31,98.91000366210938
2019-01-02,104.4000015258789
2019-01-03,103.38999938964844
2019-01-04,107.55999755859375
2019-01-07,109.47000122070312
2019-01-08,112.9000015258789
2019-01-09,114.37000274658203
2019-01-10,111.4000015258789
2019-01-11,113.55000305175781
2019-01-14,108.0999984741211
2019-01-15,107.7699966430664
2019-01-16,111.5
2019-01-17,114.2699966430664
2019-01-18,115.18000030517578
2019-01-22,111.95999908447266
2019-01-23,113.05000305175781
2019-01-24,114.41000366210938
2019-01-25,118.52999877929688
2019-01-28,118.16999816894531
2019-01-29,116.68000030517578
2019-01-30,120.4800033569336
2019-01-31,123.01000213623047
2019-02-01,126.06999969482422
2019-02-04,124.38999938964844
2019-02-05,127.2300033569336
2019-02-06,131.4499969482422
2019-02-07,126.87999725341797
2019-02-08,125.20999908447266
2019-02-11,125.0
2019-02-12,126.12999725341797
2019-02-13,127.55000305175781
2019-02-14,123.43000030517578
2019-02-15,124.51000213623047
2019-02-19,128.36000061035156
2019-02-20,129.17999267578125
2019-02-21,129.6300048828125
2019-02-22,131.75
2019-02-25,129.1999969482422
2019-02-26,130.4499969482422
2019-02-27,127.70999908447266
2019-02-28,126.54000091552734
2019-03-01,125.12000274658203
2019-03-04,125.56999969482422
2019-03-05,124.13999938964844
2019-03-06,123.55000305175781
2019-03-07,118.66999816894531
2019-03-08,119.58999633789062
2019-03-11,119.37000274658203
2019-03-12,117.3499984741211
2019-03-13,116.98999786376953
2019-03-14,115.63999938964844
2019-03-15,115.79000091552734
2019-03-18,116.1500015258789
2019-03-19,117.81999969482422
2019-03-20,118.13999938964844
2019-03-21,121.13999938964844
2019-03-22,116.91000366210938
2019-03-25,116.44999694824219
2019-03-26,117.36000061035156
2019-03-27,116.55999755859375
2019-03-28,117.62000274658203
2019-03-29,119.31999969482422
2019-04-01,129.33999633789062
2019-04-02,135.02999877929688
2019-04-03,137.6300048828125
2019-04-04,139.6699981689453
2019-04-05,140.94000244140625
2019-04-08,144.85000610351562
