Date,NOC
2022-12-23,534.77001953125
2022-12-27,541.1900024414062
2022-12-28,540.4099731445312
2022-12-29,542.0
2022-12-30,545.6099853515625
2023-01-03,540.3300170898438
2023-01-04,526.4500122070312
2023-01-05,528.52001953125
2023-01-06,521.4199829101562
2023-01-09,495.4100036621094
2023-01-10,495.7900085449219
2023-01-11,492.92999267578125
2023-01-12,487.9800109863281
2023-01-13,461.42999267578125
2023-01-17,455.57000732421875
2023-01-18,446.05999755859375
2023-01-19,442.30999755859375
2023-01-20,450.760009765625
2023-01-23,450.8699951171875
2023-01-24,459.30999755859375
2023-01-25,463.2900085449219
2023-01-26,443.4700012207031
2023-01-27,437.6499938964844
2023-01-30,439.2799987792969
2023-01-31,448.0400085449219
2023-02-01,442.5899963378906
2023-02-02,440.8599853515625
2023-02-03,440.6400146484375
2023-02-06,448.9599914550781
2023-02-07,452.1499938964844
2023-02-08,456.05999755859375
2023-02-09,453.8500061035156
2023-02-10,463.8599853515625
2023-02-13,464.2799987792969
2023-02-14,467.510009765625
2023-02-15,460.94000244140625
2023-02-16,465.3500061035156
2023-02-17,470.6300048828125
2023-02-21,473.95001220703125
2023-02-22,478.7300109863281
2023-02-23,476.260009765625
2023-02-24,470.9100036621094
2023-02-27,470.07000732421875
2023-02-28,464.1099853515625
2023-03-01,462.54998779296875
2023-03-02,468.2699890136719
2023-03-03,467.3800048828125
2023-03-06,470.2200012207031
2023-03-07,472.20001220703125
2023-03-08,465.25
2023-03-09,459.0400085449219
2023-03-10,459.7799987792969
2023-03-13,457.739990234375
2023-03-14,453.6600036621094
2023-03-15,448.8999938964844
2023-03-16,450.1499938964844
2023-03-17,443.6000061035156
2023-03-20,449.260009765625
2023-03-21,449.9800109863281
2023-03-22,443.6000061035156
2023-03-23,444.44000244140625
2023-03-24,455.25
2023-03-27,458.25
2023-03-28,459.0
2023-03-29,461.57000732421875
2023-03-30,460.9800109863281
2023-03-31,461.7200012207031
2023-04-03,469.19000244140625
2023-04-04,468.1000061035156
2023-04-05,470.9100036621094
2023-04-06,470.3900146484375
2023-04-10,476.5400085449219
2023-04-11,468.2699890136719
2023-04-12,472.7699890136719
2023-04-13,474.1600036621094
2023-04-14,472.57000732421875
2023-04-17,474.7900085449219
2023-04-18,479.4700012207031
2023-04-19,477.07000732421875
2023-04-20,474.17999267578125
2023-04-21,471.989990234375
2023-04-24,470.9200134277344
2023-04-25,465.4700012207031
2023-04-26,449.0899963378906
2023-04-27,457.67999267578125
2023-04-28,461.2699890136719
2023-05-01,462.7200012207031
2023-05-02,448.80999755859375
2023-05-03,443.7099914550781
2023-05-04,442.2300109863281
2023-05-05,446.80999755859375
2023-05-08,442.239990234375
2023-05-09,442.30999755859375
2023-05-10,443.0299987792969
2023-05-11,435.8500061035156
2023-05-12,438.760009765625
2023-05-15,439.3699951171875
2023-05-16,435.6300048828125
2023-05-17,447.3399963378906
2023-05-18,443.6000061035156
2023-05-19,443.30999755859375
2023-05-22,443.07000732421875
2023-05-23,443.0299987792969
2023-05-24,441.44000244140625
2023-05-25,433.510009765625
2023-05-26,438.32000732421875
2023-05-30,438.1600036621094
2023-05-31,435.489990234375
2023-06-01,438.510009765625
2023-06-02,443.8299865722656
2023-06-05,445.54998779296875
2023-06-06,448.1000061035156
2023-06-07,453.3500061035156
2023-06-08,455.4700012207031
2023-06-09,454.260009765625
2023-06-12,453.510009765625
2023-06-13,451.1499938964844
2023-06-14,447.8999938964844
2023-06-15,452.8699951171875
2023-06-16,458.3500061035156
2023-06-20,454.3399963378906
2023-06-21,462.4700012207031
2023-06-22,458.05999755859375
2023-06-23,454.04998779296875
2023-06-26,448.0199890136719
2023-06-27,448.44000244140625
2023-06-28,442.6600036621094
2023-06-29,451.2200012207031
2023-06-30,455.79998779296875
2023-07-03,458.1600036621094
2023-07-05,459.04998779296875
2023-07-06,455.9800109863281
2023-07-07,452.45001220703125
2023-07-10,452.5899963378906
2023-07-11,460.75
2023-07-12,453.3500061035156
2023-07-13,457.0299987792969
2023-07-14,450.6400146484375
2023-07-17,454.239990234375
2023-07-18,442.67999267578125
2023-07-19,442.2799987792969
2023-07-20,454.3599853515625
2023-07-21,453.4200134277344
2023-07-24,452.2099914550781
2023-07-25,457.19000244140625
2023-07-26,457.1600036621094
2023-07-27,445.30999755859375
2023-07-28,449.67999267578125
2023-07-31,445.0
2023-08-01,448.1499938964844
2023-08-02,447.4700012207031
2023-08-03,442.6099853515625
2023-08-04,438.5400085449219
2023-08-07,436.6600036621094
2023-08-08,432.8999938964844
2023-08-09,435.54998779296875
2023-08-10,430.2699890136719
2023-08-11,431.04998779296875
2023-08-14,429.45001220703125
2023-08-15,423.1700134277344
2023-08-16,427.2900085449219
2023-08-17,429.1700134277344
2023-08-18,430.1700134277344
2023-08-21,433.69000244140625
2023-08-22,437.7300109863281
2023-08-23,434.5199890136719
2023-08-24,432.17999267578125
2023-08-25,429.55999755859375
2023-08-28,431.1499938964844
2023-08-29,430.05999755859375
2023-08-30,434.79998779296875
2023-08-31,433.0899963378906
2023-09-01,435.6199951171875
2023-09-05,431.0799865722656
2023-09-06,423.6400146484375
2023-09-07,430.989990234375
2023-09-08,422.7200012207031
2023-09-11,425.0
2023-09-12,424.0799865722656
2023-09-13,426.30999755859375
2023-09-14,432.32000732421875
2023-09-15,433.489990234375
2023-09-18,440.5199890136719
2023-09-19,435.9700012207031
2023-09-20,440.17999267578125
2023-09-21,437.1099853515625
2023-09-22,424.8999938964844
2023-09-25,425.57000732421875
2023-09-26,426.5799865722656
2023-09-27,437.239990234375
2023-09-28,439.5
2023-09-29,440.19000244140625
2023-10-02,442.2200012207031
2023-10-03,434.30999755859375
2023-10-04,422.2900085449219
2023-10-05,420.07000732421875
2023-10-06,423.239990234375
2023-10-09,471.6099853515625
2023-10-10,465.1199951171875
2023-10-11,473.3699951171875
2023-10-12,477.30999755859375
2023-10-13,490.1499938964844
2023-10-16,489.07000732421875
2023-10-17,489.0
2023-10-18,490.760009765625
2023-10-19,489.94000244140625
2023-10-20,485.70001220703125
2023-10-23,480.6000061035156
2023-10-24,478.44000244140625
2023-10-25,483.260009765625
2023-10-26,477.7799987792969
2023-10-27,473.07000732421875
2023-10-30,468.67999267578125
2023-10-31,471.42999267578125
2023-11-01,468.260009765625
2023-11-02,475.7699890136719
2023-11-03,470.5799865722656
2023-11-06,471.0
2023-11-07,467.70001220703125
2023-11-08,460.4800109863281
2023-11-09,461.0899963378906
2023-11-10,463.2699890136719
2023-11-13,464.3800048828125
2023-11-14,466.8299865722656
2023-11-15,464.989990234375
2023-11-16,463.8800048828125
2023-11-17,464.1700134277344
2023-11-20,465.82000732421875
2023-11-21,471.07000732421875
2023-11-22,471.45001220703125
2023-11-24,471.5199890136719
2023-11-27,468.3900146484375
2023-11-28,470.0799865722656
2023-11-29,467.4100036621094
2023-11-30,475.1600036621094
2023-12-01,479.8399963378906
2023-12-04,480.3299865722656
2023-12-05,476.6099853515625
2023-12-06,480.2900085449219
2023-12-07,477.4800109863281
2023-12-08,476.25
2023-12-11,478.760009765625
2023-12-12,479.25
2023-12-13,485.010009765625
2023-12-14,463.6600036621094
2023-12-15,461.04998779296875
2023-12-18,465.4200134277344
2023-12-19,464.1600036621094
2023-12-20,457.1600036621094
2023-12-21,459.2200012207031
