Date,DG
2016-10-12,69.05999755859375
2016-10-13,69.3499984741211
2016-10-14,68.9800033569336
2016-10-17,68.48999786376953
2016-10-18,68.69000244140625
2016-10-19,68.69999694824219
2016-10-20,67.9800033569336
2016-10-21,67.93000030517578
2016-10-24,68.2699966430664
2016-10-25,68.16999816894531
2016-10-26,68.2699966430664
2016-10-27,67.44999694824219
2016-10-28,68.33999633789062
2016-10-31,69.08999633789062
2016-11-01,69.05000305175781
2016-11-02,69.5999984741211
2016-11-03,68.52999877929688
2016-11-04,68.52999877929688
2016-11-07,69.7699966430664
2016-11-08,69.72000122070312
2016-11-09,71.5
2016-11-10,74.37999725341797
2016-11-11,74.69999694824219
2016-11-14,76.66000366210938
2016-11-15,76.8499984741211
2016-11-16,76.63999938964844
2016-11-17,76.91000366210938
2016-11-18,76.87000274658203
2016-11-21,76.73999786376953
2016-11-22,79.30000305175781
2016-11-23,79.70999908447266
2016-11-25,80.05999755859375
2016-11-28,78.66000366210938
2016-11-29,78.30999755859375
2016-11-30,77.31999969482422
2016-12-01,73.4800033569336
2016-12-02,74.55999755859375
2016-12-05,76.37000274658203
2016-12-06,75.69000244140625
2016-12-07,77.0999984741211
2016-12-08,76.91999816894531
2016-12-09,77.19999694824219
2016-12-12,76.20999908447266
2016-12-13,75.95999908447266
2016-12-14,75.88999938964844
2016-12-15,77.11000061035156
2016-12-16,77.0999984741211
2016-12-19,75.94999694824219
2016-12-20,77.2699966430664
2016-12-21,77.43000030517578
2016-12-22,74.36000061035156
2016-12-23,74.13999938964844
2016-12-27,74.52999877929688
2016-12-28,74.0199966430664
2016-12-29,74.12999725341797
2016-12-30,74.06999969482422
2017-01-03,74.19000244140625
2017-01-04,76.04000091552734
2017-01-05,74.5199966430664
2017-01-06,73.3499984741211
2017-01-09,73.7300033569336
2017-01-10,74.25
2017-01-11,73.41999816894531
2017-01-12,73.58999633789062
2017-01-13,73.08999633789062
2017-01-17,74.33000183105469
2017-01-18,72.44000244140625
2017-01-19,71.01000213623047
2017-01-20,71.0
2017-01-23,70.45999908447266
2017-01-24,71.75
2017-01-25,71.95999908447266
2017-01-26,71.69000244140625
2017-01-27,70.30999755859375
2017-01-30,72.0
2017-01-31,73.81999969482422
2017-02-01,73.38999938964844
2017-02-02,73.5
2017-02-03,73.13999938964844
2017-02-06,72.26000213623047
2017-02-07,72.80000305175781
2017-02-08,75.06999969482422
2017-02-09,77.70999908447266
2017-02-10,76.79000091552734
2017-02-13,76.0199966430664
2017-02-14,77.13999938964844
2017-02-15,77.37999725341797
2017-02-16,76.0199966430664
2017-02-17,77.66999816894531
2017-02-21,77.86000061035156
2017-02-22,77.37999725341797
2017-02-23,75.91999816894531
2017-02-24,77.3499984741211
2017-02-27,76.79000091552734
2017-02-28,73.0199966430664
2017-03-01,73.3499984741211
2017-03-02,74.06999969482422
2017-03-03,73.12000274658203
2017-03-06,72.41999816894531
2017-03-07,71.36000061035156
2017-03-08,72.52999877929688
2017-03-09,73.62999725341797
2017-03-10,72.88999938964844
2017-03-13,72.58999633789062
2017-03-14,72.81999969482422
2017-03-15,72.80999755859375
2017-03-16,73.19999694824219
2017-03-17,72.33000183105469
2017-03-20,71.5999984741211
2017-03-21,70.01000213623047
2017-03-22,70.68000030517578
2017-03-23,68.9000015258789
2017-03-24,69.4800033569336
2017-03-27,68.97000122070312
2017-03-28,68.55000305175781
2017-03-29,70.69000244140625
2017-03-30,70.86000061035156
2017-03-31,69.7300033569336
2017-04-03,68.81999969482422
2017-04-04,68.3499984741211
2017-04-05,68.5
2017-04-06,69.55000305175781
2017-04-07,69.33000183105469
2017-04-10,69.55999755859375
2017-04-11,69.1500015258789
2017-04-12,68.95999908447266
2017-04-13,68.73999786376953
2017-04-17,69.12000274658203
2017-04-18,69.06999969482422
2017-04-19,69.30999755859375
2017-04-20,70.66999816894531
2017-04-21,70.72000122070312
2017-04-24,71.41999816894531
2017-04-25,71.55000305175781
2017-04-26,72.5999984741211
2017-04-27,73.22000122070312
2017-04-28,72.70999908447266
2017-05-01,72.05000305175781
2017-05-02,73.7699966430664
2017-05-03,73.98999786376953
2017-05-04,73.37000274658203
2017-05-05,73.62000274658203
2017-05-08,73.69000244140625
2017-05-09,73.69000244140625
2017-05-10,73.91000366210938
2017-05-11,72.05999755859375
2017-05-12,71.58000183105469
2017-05-15,71.72000122070312
2017-05-16,70.94000244140625
2017-05-17,70.66999816894531
2017-05-18,71.12999725341797
2017-05-19,71.94999694824219
2017-05-22,72.44999694824219
2017-05-23,70.70999908447266
2017-05-24,70.20999908447266
2017-05-25,72.47000122070312
2017-05-26,72.31999969482422
2017-05-30,73.0199966430664
2017-05-31,73.38999938964844
2017-06-01,78.19000244140625
2017-06-02,78.91000366210938
2017-06-05,78.30999755859375
2017-06-06,75.33999633789062
2017-06-07,74.06999969482422
2017-06-08,73.69000244140625
2017-06-09,75.22000122070312
2017-06-12,75.11000061035156
2017-06-13,75.70999908447266
2017-06-14,75.66000366210938
2017-06-15,72.31999969482422
2017-06-16,70.12000274658203
2017-06-19,71.69999694824219
2017-06-20,71.4000015258789
2017-06-21,71.7300033569336
2017-06-22,71.08000183105469
2017-06-23,69.75
2017-06-26,70.41000366210938
2017-06-27,70.79000091552734
2017-06-28,71.4800033569336
2017-06-29,70.83999633789062
2017-06-30,72.08999633789062
2017-07-03,71.93000030517578
2017-07-05,71.23999786376953
2017-07-06,70.02999877929688
2017-07-07,70.2300033569336
2017-07-10,69.48999786376953
2017-07-11,69.04000091552734
2017-07-12,69.69000244140625
2017-07-13,70.58000183105469
2017-07-14,71.13999938964844
2017-07-17,71.87000274658203
2017-07-18,70.80000305175781
2017-07-19,71.38999938964844
2017-07-20,71.3499984741211
2017-07-21,72.19999694824219
2017-07-24,71.9800033569336
2017-07-25,73.56999969482422
2017-07-26,74.5999984741211
2017-07-27,75.12000274658203
2017-07-28,74.75
2017-07-31,75.16000366210938
2017-08-01,75.5199966430664
2017-08-02,74.70999908447266
2017-08-03,74.48999786376953
2017-08-04,74.86000061035156
2017-08-07,76.41000366210938
2017-08-08,76.69000244140625
2017-08-09,77.1500015258789
2017-08-10,75.58000183105469
2017-08-11,75.48999786376953
2017-08-14,76.56999969482422
2017-08-15,73.63999938964844
2017-08-16,74.5
2017-08-17,74.2699966430664
2017-08-18,73.81999969482422
2017-08-21,74.70999908447266
2017-08-22,76.45999908447266
2017-08-23,76.33000183105469
2017-08-24,75.69000244140625
2017-08-25,77.66999816894531
2017-08-28,77.37000274658203
2017-08-29,76.88999938964844
2017-08-30,76.7300033569336
2017-08-31,72.55999755859375
2017-09-01,72.54000091552734
2017-09-05,74.36000061035156
2017-09-06,75.29000091552734
2017-09-07,76.38999938964844
2017-09-08,75.55999755859375
2017-09-11,75.97000122070312
2017-09-12,76.95999908447266
2017-09-13,77.83999633789062
2017-09-14,77.2300033569336
2017-09-15,77.5999984741211
2017-09-18,77.27999877929688
2017-09-19,76.98999786376953
2017-09-20,77.55000305175781
2017-09-21,76.7699966430664
2017-09-22,77.66000366210938
2017-09-25,79.33999633789062
2017-09-26,79.33000183105469
2017-09-27,79.93000030517578
2017-09-28,80.0199966430664
2017-09-29,81.05000305175781
2017-10-02,81.9000015258789
2017-10-03,81.4000015258789
2017-10-04,81.29000091552734
2017-10-05,81.4800033569336
2017-10-06,80.33000183105469
2017-10-09,79.18000030517578
2017-10-10,80.94000244140625
2017-10-11,82.54000091552734
2017-10-12,82.18000030517578
2017-10-13,82.56999969482422
2017-10-16,82.12000274658203
2017-10-17,82.0999984741211
2017-10-18,82.80000305175781
2017-10-19,82.91000366210938
2017-10-20,83.61000061035156
2017-10-23,83.91999816894531
2017-10-24,84.0999984741211
2017-10-25,83.97000122070312
2017-10-26,84.37000274658203
2017-10-27,83.26000213623047
2017-10-30,81.2300033569336
2017-10-31,80.83999633789062
2017-11-01,81.2300033569336
2017-11-02,82.51000213623047
2017-11-03,81.87000274658203
2017-11-06,80.68000030517578
2017-11-07,80.66000366210938
2017-11-08,80.69999694824219
2017-11-09,81.91000366210938
2017-11-10,84.1500015258789
2017-11-13,83.55000305175781
2017-11-14,83.25
2017-11-15,82.30000305175781
2017-11-16,84.91000366210938
2017-11-17,85.5
2017-11-20,86.94000244140625
2017-11-21,86.6500015258789
2017-11-22,87.2300033569336
2017-11-24,86.27999877929688
2017-11-27,86.3499984741211
2017-11-28,87.7300033569336
2017-11-29,88.68000030517578
2017-11-30,88.08000183105469
2017-12-01,87.9800033569336
2017-12-04,90.7699966430664
2017-12-05,90.37000274658203
2017-12-06,90.8499984741211
2017-12-07,93.37000274658203
2017-12-08,93.37999725341797
2017-12-11,93.3499984741211
2017-12-12,91.2300033569336
2017-12-13,91.63999938964844
2017-12-14,90.79000091552734
2017-12-15,90.93000030517578
2017-12-18,92.55000305175781
2017-12-19,92.0999984741211
2017-12-20,91.7300033569336
2017-12-21,91.63999938964844
2017-12-22,92.91000366210938
2017-12-26,92.4800033569336
2017-12-27,92.62000274658203
2017-12-28,92.58000183105469
2017-12-29,93.01000213623047
2018-01-02,94.05999755859375
2018-01-03,93.98999786376953
2018-01-04,95.08999633789062
2018-01-05,95.72000122070312
2018-01-08,94.1500015258789
2018-01-09,94.25
2018-01-10,94.77999877929688
2018-01-11,98.19000244140625
2018-01-12,99.0999984741211
2018-01-16,98.44000244140625
2018-01-17,100.5
2018-01-18,101.02999877929688
2018-01-19,101.9800033569336
2018-01-22,102.2699966430664
2018-01-23,103.16999816894531
2018-01-24,102.69000244140625
2018-01-25,103.75
2018-01-26,105.30000305175781
2018-01-29,105.33999633789062
2018-01-30,104.2300033569336
2018-01-31,103.12000274658203
2018-02-01,102.27999877929688
2018-02-02,99.44000244140625
2018-02-05,95.80000305175781
2018-02-06,97.5999984741211
2018-02-07,97.87999725341797
2018-02-08,95.0999984741211
2018-02-09,98.26000213623047
2018-02-12,95.08999633789062
2018-02-13,96.86000061035156
2018-02-14,96.66999816894531
2018-02-15,98.44999694824219
2018-02-16,97.7300033569336
2018-02-20,94.55999755859375
2018-02-21,95.2699966430664
2018-02-22,96.0999984741211
2018-02-23,97.19999694824219
2018-02-26,97.55000305175781
2018-02-27,95.5199966430664
2018-02-28,94.58999633789062
2018-03-01,95.30999755859375
2018-03-02,94.27999877929688
2018-03-05,93.43000030517578
2018-03-06,93.44000244140625
2018-03-07,89.38999938964844
2018-03-08,86.05000305175781
2018-03-09,86.94000244140625
2018-03-12,88.61000061035156
2018-03-13,89.52999877929688
2018-03-14,89.19999694824219
2018-03-15,93.44000244140625
2018-03-16,95.43000030517578
2018-03-19,94.04000091552734
2018-03-20,93.41000366210938
2018-03-21,92.9800033569336
2018-03-22,91.75
2018-03-23,90.05999755859375
2018-03-26,92.6500015258789
2018-03-27,92.43000030517578
2018-03-28,92.94000244140625
2018-03-29,93.55000305175781
2018-04-02,93.43000030517578
2018-04-03,93.30999755859375
2018-04-04,95.0
2018-04-05,96.4000015258789
2018-04-06,94.97000122070312
2018-04-09,95.69999694824219
2018-04-10,96.44000244140625
2018-04-11,96.2699966430664
2018-04-12,96.88999938964844
2018-04-13,96.27999877929688
2018-04-16,97.06999969482422
2018-04-17,99.87000274658203
2018-04-18,100.18000030517578
2018-04-19,99.0
2018-04-20,96.33999633789062
2018-04-23,97.01000213623047
2018-04-24,96.81999969482422
2018-04-25,97.25
2018-04-26,99.02999877929688
2018-04-27,98.36000061035156
2018-04-30,96.52999877929688
2018-05-01,96.54000091552734
2018-05-02,96.4000015258789
2018-05-03,96.30000305175781
2018-05-04,95.55000305175781
2018-05-07,94.0
2018-05-08,93.87999725341797
2018-05-09,93.5199966430664
2018-05-10,92.94000244140625
2018-05-11,93.62000274658203
2018-05-14,93.72000122070312
2018-05-15,94.0
2018-05-16,96.19999694824219
2018-05-17,96.66999816894531
2018-05-18,96.7300033569336
2018-05-21,97.20999908447266
2018-05-22,96.41000366210938
2018-05-23,96.27999877929688
2018-05-24,96.91000366210938
2018-05-25,96.62000274658203
2018-05-29,96.23999786376953
2018-05-30,96.5199966430664
2018-05-31,87.4800033569336
2018-06-01,89.26000213623047
2018-06-04,91.0
2018-06-05,94.18000030517578
2018-06-06,94.62999725341797
2018-06-07,93.81999969482422
2018-06-08,94.9000015258789
2018-06-11,95.91999816894531
2018-06-12,96.68000030517578
2018-06-13,96.7300033569336
2018-06-14,96.33000183105469
2018-06-15,97.33000183105469
2018-06-18,97.94000244140625
2018-06-19,97.43000030517578
2018-06-20,98.01000213623047
2018-06-21,98.68000030517578
2018-06-22,100.1500015258789
2018-06-25,100.44999694824219
2018-06-26,99.7300033569336
2018-06-27,98.66999816894531
2018-06-28,99.12999725341797
2018-06-29,98.5999984741211
2018-07-02,98.05999755859375
2018-07-03,98.0999984741211
2018-07-05,98.12000274658203
2018-07-06,98.62999725341797
2018-07-09,98.38999938964844
2018-07-10,100.01000213623047
2018-07-11,99.0199966430664
2018-07-12,98.55000305175781
2018-07-13,99.5
2018-07-16,99.12999725341797
2018-07-17,99.4000015258789
2018-07-18,99.08999633789062
2018-07-19,99.19999694824219
2018-07-20,98.16999816894531
2018-07-23,98.7300033569336
2018-07-24,98.58999633789062
2018-07-25,98.75
2018-07-26,99.16000366210938
2018-07-27,97.43000030517578
2018-07-30,98.13999938964844
2018-07-31,98.1500015258789
2018-08-01,96.6500015258789
2018-08-02,98.27999877929688
2018-08-03,98.2300033569336
2018-08-06,98.66999816894531
2018-08-07,100.91999816894531
2018-08-08,101.77999877929688
2018-08-09,102.9800033569336
2018-08-10,102.33000183105469
2018-08-13,102.47000122070312
2018-08-14,105.0999984741211
2018-08-15,104.12999725341797
2018-08-16,104.87999725341797
2018-08-17,106.37999725341797
2018-08-20,107.52999877929688
2018-08-21,107.5999984741211
2018-08-22,107.2699966430664
2018-08-23,108.08000183105469
2018-08-24,108.01000213623047
2018-08-27,107.19000244140625
2018-08-28,106.83999633789062
2018-08-29,106.69999694824219
2018-08-30,105.66000366210938
2018-08-31,107.7300033569336
2018-09-04,109.81999969482422
2018-09-05,111.05999755859375
2018-09-06,111.12000274658203
2018-09-07,110.81999969482422
2018-09-10,111.44999694824219
2018-09-11,111.1500015258789
2018-09-12,110.69999694824219
2018-09-13,109.52999877929688
2018-09-14,108.91000366210938
2018-09-17,107.25
2018-09-18,109.1500015258789
2018-09-19,109.33000183105469
2018-09-20,109.55999755859375
2018-09-21,108.26000213623047
2018-09-24,107.29000091552734
2018-09-25,108.31999969482422
2018-09-26,109.5199966430664
2018-09-27,109.16999816894531
2018-09-28,109.30000305175781
2018-10-01,109.5199966430664
2018-10-02,107.47000122070312
2018-10-03,104.91999816894531
2018-10-04,104.45999908447266
2018-10-05,103.76000213623047
2018-10-08,105.3499984741211
2018-10-09,105.0999984741211
2018-10-10,105.58000183105469
2018-10-11,101.95999908447266
2018-10-12,104.76000213623047
2018-10-15,106.38999938964844
2018-10-16,110.94999694824219
2018-10-17,109.7699966430664
2018-10-18,108.91999816894531
2018-10-19,109.55000305175781
2018-10-22,110.0199966430664
2018-10-23,110.38999938964844
2018-10-24,110.9800033569336
2018-10-25,111.04000091552734
2018-10-26,107.83000183105469
2018-10-29,109.91999816894531
2018-10-30,112.44999694824219
2018-10-31,111.37999725341797
2018-11-01,113.18000030517578
2018-11-02,112.12000274658203
2018-11-05,114.08999633789062
2018-11-06,114.38999938964844
2018-11-07,115.94000244140625
2018-11-08,117.52999877929688
2018-11-09,116.0999984741211
2018-11-12,115.76000213623047
2018-11-13,115.33999633789062
2018-11-14,114.30000305175781
2018-11-15,111.77999877929688
2018-11-16,111.41999816894531
2018-11-19,110.51000213623047
2018-11-20,105.29000091552734
2018-11-21,105.19999694824219
2018-11-23,105.86000061035156
2018-11-26,107.69000244140625
2018-11-27,107.62000274658203
2018-11-28,110.36000061035156
2018-11-29,110.88999938964844
2018-11-30,110.98999786376953
2018-12-03,111.69999694824219
2018-12-04,104.0999984741211
2018-12-06,106.68000030517578
2018-12-07,102.69999694824219
2018-12-10,105.63999938964844
2018-12-11,106.55999755859375
2018-12-12,105.88999938964844
2018-12-13,106.16000366210938
2018-12-14,104.9800033569336
2018-12-17,103.12000274658203
2018-12-18,104.3499984741211
2018-12-19,103.0199966430664
2018-12-20,100.33999633789062
2018-12-21,99.73999786376953
2018-12-24,98.8499984741211
2018-12-26,105.94999694824219
2018-12-27,106.45999908447266
2018-12-28,107.06999969482422
2018-12-31,108.08000183105469
2019-01-02,107.70999908447266
2019-01-03,107.83999633789062
2019-01-04,108.7699966430664
2019-01-07,112.94000244140625
2019-01-08,113.4800033569336
2019-01-09,115.5
2019-01-10,116.5199966430664
2019-01-11,116.05999755859375
2019-01-14,113.0999984741211
2019-01-15,112.16999816894531
2019-01-16,112.20999908447266
2019-01-17,112.2699966430664
2019-01-18,113.52999877929688
2019-01-22,112.9000015258789
2019-01-23,113.58999633789062
2019-01-24,113.75
2019-01-25,114.19999694824219
2019-01-28,114.12000274658203
2019-01-29,114.80000305175781
2019-01-30,115.27999877929688
2019-01-31,115.43000030517578
2019-02-01,115.04000091552734
2019-02-04,116.63999938964844
2019-02-05,116.04000091552734
2019-02-06,116.3499984741211
2019-02-07,117.37000274658203
2019-02-08,116.31999969482422
2019-02-11,117.25
2019-02-12,118.01000213623047
2019-02-13,118.9000015258789
2019-02-14,118.5199966430664
2019-02-15,119.0
2019-02-19,119.1500015258789
2019-02-20,118.98999786376953
2019-02-21,118.45999908447266
2019-02-22,118.37999725341797
2019-02-25,118.76000213623047
2019-02-26,118.37999725341797
2019-02-27,118.16999816894531
2019-02-28,118.45999908447266
2019-03-01,119.5
2019-03-04,118.87000274658203
2019-03-05,119.61000061035156
2019-03-06,119.2699966430664
2019-03-07,118.87999725341797
2019-03-08,118.70999908447266
2019-03-11,119.70999908447266
2019-03-12,119.61000061035156
2019-03-13,120.68000030517578
2019-03-14,111.63999938964844
2019-03-15,113.88999938964844
2019-03-18,116.52999877929688
2019-03-19,117.23999786376953
2019-03-20,117.12999725341797
2019-03-21,117.81999969482422
2019-03-22,117.47000122070312
2019-03-25,118.75
2019-03-26,118.7699966430664
2019-03-27,118.70999908447266
2019-03-28,119.36000061035156
2019-03-29,119.30000305175781
2019-04-01,118.33000183105469
2019-04-02,117.88999938964844
