Date,RF
2019-03-12,11.732343673706055
2019-03-13,11.875055313110352
2019-03-14,11.860032081604004
2019-03-15,11.822477340698242
2019-03-18,11.995234489440918
2019-03-19,11.73985481262207
2019-03-20,11.236611366271973
2019-03-21,10.838523864746094
2019-03-22,10.16252326965332
2019-03-25,10.16252326965332
2019-03-26,10.462968826293945
2019-03-27,10.493013381958008
2019-03-28,10.643235206604004
2019-03-29,10.628212928771973
2019-04-01,11.018791198730469
2019-04-02,11.146479606628418
2019-04-03,11.169010162353516
2019-04-04,11.341769218444824
2019-04-05,11.371810913085938
2019-04-08,11.446924209594727
2019-04-09,11.266657829284668
2019-04-10,11.356789588928223
2019-04-11,11.424389839172363
2019-04-12,11.71732234954834
2019-04-15,11.461944580078125
2019-04-16,11.687277793884277
2019-04-17,11.837498664855957
2019-04-18,11.454432487487793
2019-04-22,11.446924209594727
2019-04-23,11.544567108154297
2019-04-24,11.552078247070312
2019-04-25,11.619678497314453
2019-04-26,11.679764747619629
2019-04-29,11.777410507202148
2019-04-30,11.66474437713623
2019-05-01,11.394344329833984
2019-05-02,11.58963394165039
2019-05-03,11.702301025390625
2019-05-06,11.559589385986328
2019-05-07,11.349278450012207
2019-05-08,11.229100227355957
2019-05-09,11.214077949523926
2019-05-10,11.304211616516113
2019-05-13,10.770925521850586
2019-05-14,10.921146392822266
2019-05-15,10.755902290344238
2019-05-16,10.906123161315918
2019-05-17,10.815988540649414
2019-05-20,10.86856746673584
2019-05-21,10.936168670654297
2019-05-22,10.823503494262695
2019-05-23,10.568121910095215
2019-05-24,10.658257484436035
2019-05-28,10.470479011535645
2019-05-29,10.628212928771973
2019-05-30,10.560611724853516
2019-05-31,10.387858390808105
2019-06-03,10.500520706176758
2019-06-04,10.763413429260254
2019-06-05,10.643235206604004
2019-06-06,10.650819778442383
2019-06-07,10.529443740844727
2019-06-10,10.612890243530273
2019-06-11,10.977020263671875
2019-06-12,10.802538871765137
2019-06-13,10.992193222045898
2019-06-14,11.068053245544434
2019-06-17,10.87840461730957
2019-06-18,11.280462265014648
2019-06-19,11.05288028717041
2019-06-20,11.075639724731445
2019-06-21,11.098397254943848
2019-06-24,11.007365226745605
2019-06-25,10.91633415222168
2019-06-26,10.946675300598145
2019-06-27,11.060467720031738
2019-06-28,11.333564758300781
2019-07-01,11.432183265686035
2019-07-02,11.272876739501953
2019-07-03,11.432183265686035
2019-07-05,11.5383882522583
2019-07-08,11.477702140808105
2019-07-09,11.614249229431152
2019-07-10,11.424598693847656
2019-07-11,11.553561210632324
2019-07-12,11.545975685119629
2019-07-15,11.363909721374512
2019-07-16,11.333564758300781
2019-07-17,11.159087181091309
2019-07-18,11.21977424621582
2019-07-19,11.477702140808105
2019-07-22,11.470114707946777
2019-07-23,11.811488151550293
2019-07-24,12.09975528717041
2019-07-25,11.925276756286621
2019-07-26,12.168031692504883
2019-07-29,11.993552207946777
2019-07-30,12.175617218017578
2019-07-31,12.08458423614502
2019-08-01,11.553561210632324
2019-08-02,11.629420280456543
2019-08-05,11.045295715332031
2019-08-06,11.189432144165039
2019-08-07,10.984606742858887
2019-08-08,11.16667366027832
2019-08-09,11.128742218017578
2019-08-12,10.84805965423584
2019-08-13,10.825300216674805
2019-08-14,10.36255168914795
2019-08-15,10.29427433013916
2019-08-16,10.688752174377441
2019-08-19,10.81771183013916
2019-08-20,10.620476722717285
2019-08-21,10.719096183776855
2019-08-22,10.810126304626465
2019-08-23,10.461169242858887
2019-08-26,10.64323616027832
2019-08-27,10.506686210632324
2019-08-28,10.69633674621582
2019-08-29,10.977020263671875
2019-08-30,11.090813636779785
2019-09-03,10.81771183013916
2019-09-04,10.954262733459473
2019-09-05,11.356850624084473
2019-09-06,11.387526512145996
2019-09-09,11.84762954711914
2019-09-10,12.277057647705078
2019-09-11,12.453429222106934
2019-09-12,12.461097717285156
2019-09-13,12.537782669067383
2019-09-16,12.606794357299805
2019-09-17,12.468764305114746
2019-09-18,12.537782669067383
2019-09-19,12.361409187316895
2019-09-20,12.238713264465332
2019-09-23,12.307727813720703
2019-09-24,12.154362678527832
2019-09-25,12.300061225891113
2019-09-26,12.185035705566406
2019-09-27,12.238713264465332
2019-09-30,12.131357192993164
2019-10-01,11.832291603088379
2019-10-02,11.625244140625
2019-10-03,11.678922653198242
2019-10-04,11.801618576049805
2019-10-07,11.793950080871582
2019-10-08,11.418198585510254
2019-10-09,11.4335355758667
2019-10-10,11.58690357208252
2019-10-11,11.832291603088379
2019-10-14,11.801618576049805
2019-10-15,11.970319747924805
2019-10-16,11.90897274017334
2019-10-17,11.916643142700195
2019-10-18,12.09301471710205
2019-10-21,12.323066711425781
2019-10-22,12.438092231750488
2019-10-23,12.48410415649414
2019-10-24,12.407416343688965
2019-10-25,12.576122283935547
2019-10-28,12.668146133422852
2019-10-29,12.629799842834473
2019-10-30,12.476436614990234
2019-10-31,12.346070289611816
2019-11-01,12.691144943237305
2019-11-04,13.028558731079102
2019-11-05,13.189591407775879
2019-11-06,13.082234382629395
2019-11-07,12.967211723327637
2019-11-08,12.94420337677002
2019-11-11,12.859854698181152
2019-11-12,12.798505783081055
2019-11-13,12.58379077911377
2019-11-14,12.606794357299805
2019-11-15,12.668146133422852
2019-11-18,12.714151382446289
2019-11-19,12.668146133422852
2019-11-20,12.58379077911377
2019-11-21,12.645135879516602
2019-11-22,12.783169746398926
2019-11-25,12.913532257080078
2019-11-26,12.721823692321777
2019-11-27,12.836847305297852
2019-11-29,12.760164260864258
2019-12-02,12.737157821655273
2019-12-03,12.591456413269043
2019-12-04,12.7908353805542
2019-12-05,12.910811424255371
2019-12-06,13.189461708068848
2019-12-09,13.212682723999023
2019-12-10,13.158500671386719
2019-12-11,13.034655570983887
2019-12-12,13.483593940734863
2019-12-13,13.290083885192871
2019-12-16,13.344265937805176
2019-12-17,13.491333961486816
2019-12-18,13.41392993927002
2019-12-19,13.390707015991211
2019-12-20,13.352004051208496
2019-12-23,13.290083885192871
2019-12-24,13.313305854797363
2019-12-26,13.359745025634766
2019-12-27,13.282344818115234
2019-12-30,13.251383781433105
2019-12-31,13.282344818115234
2020-01-02,13.228160858154297
2020-01-03,12.980476379394531
2020-01-06,12.833407402038574
2020-01-07,12.65538215637207
2020-01-08,12.732784271240234
2020-01-09,12.810185432434082
2020-01-10,12.65538215637207
2020-01-13,12.725041389465332
2020-01-14,12.76374340057373
2020-01-15,12.624420166015625
2020-01-16,12.887593269348145
2020-01-17,12.6863431930542
2020-01-21,12.57797908782959
2020-01-22,12.554758071899414
2020-01-23,12.516054153442383
2020-01-24,12.167744636535645
2020-01-27,11.958754539489746
2020-01-28,12.020676612854004
2020-01-29,11.920055389404297
2020-01-30,12.082597732543945
2020-01-31,12.05163860321045
2020-02-03,12.276104927062988
2020-02-04,12.585718154907227
2020-02-05,12.825667381286621
2020-02-06,12.65538215637207
2020-02-07,12.632161140441895
2020-02-10,12.601200103759766
2020-02-11,12.701820373535156
2020-02-12,12.748263359069824
2020-02-13,12.84889030456543
2020-02-14,12.802448272705078
2020-02-18,12.624420166015625
2020-02-19,12.717304229736328
2020-02-20,12.802448272705078
2020-02-21,12.63990306854248
2020-02-24,12.175482749938965
2020-02-25,11.447895050048828
2020-02-26,11.28534984588623
2020-02-27,10.720308303833008
2020-02-28,10.464877128601074
2020-03-02,11.231164932250977
2020-03-03,10.906075477600098
2020-03-04,11.262128829956055
2020-03-05,10.804444313049316
2020-03-06,10.155083656311035
2020-03-09,8.191349029541016
2020-03-10,8.973713874816895
2020-03-11,8.363470077514648
2020-03-12,7.401161193847656
2020-03-13,7.807990074157715
2020-03-16,6.501444339752197
2020-03-17,6.947392463684082
2020-03-18,5.758198261260986
2020-03-19,6.477972507476807
2020-03-20,6.462326526641846
2020-03-23,6.039848327636719
2020-03-24,6.923919677734375
2020-03-25,6.830036163330078
2020-03-26,7.7062835693359375
2020-03-27,7.565457344055176
2020-03-30,7.432457447052002
2020-03-31,7.01780366897583
2020-04-01,6.493620872497559
2020-04-02,6.5640339851379395
2020-04-03,6.313675880432129
2020-04-06,6.947392463684082
2020-04-07,7.346397399902344
2020-04-08,7.90969705581665
2020-04-09,8.613826751708984
2020-04-13,8.347822189331055
2020-04-14,7.917524337768555
2020-04-15,7.268160343170166
2020-04-16,6.923919677734375
2020-04-17,7.448103427886963
2020-04-20,7.354220867156982
2020-04-21,6.947392463684082
2020-04-22,7.111688613891602
2020-04-23,7.36986780166626
2020-04-24,7.6593427658081055
2020-04-27,8.199173927307129
2020-04-28,8.363470077514648
2020-04-29,8.809418678283691
2020-04-30,8.41041088104248
2020-05-01,7.956640243530273
2020-05-04,7.948818206787109
2020-05-05,7.807990074157715
2020-05-06,7.549810409545898
2020-05-07,7.7062835693359375
2020-05-08,8.073995590209961
2020-05-11,7.674992084503174
2020-05-12,7.29163122177124
2020-05-13,6.9786858558654785
2020-05-14,7.307279109954834
2020-05-15,7.18992280960083
2020-05-18,7.847109794616699
2020-05-19,7.541987895965576
2020-05-20,7.862757205963135
2020-05-21,7.77669620513916
2020-05-22,7.78452205657959
2020-05-26,8.574708938598633
2020-05-27,9.372718811035156
2020-05-28,8.997185707092285
2020-05-29,8.848536491394043
2020-06-01,8.981536865234375
2020-06-02,9.153656959533691
2020-06-03,9.630900382995605
2020-06-04,10.244962692260742
2020-06-05,10.561898231506348
2020-06-08,10.965994834899902
2020-06-09,10.66490364074707
2020-06-10,10.03102970123291
2020-06-11,9.032681465148926
2020-06-12,9.428853988647461
2020-06-15,9.634861946105957
2020-06-16,9.967645645141602
2020-06-17,9.793327331542969
2020-06-18,9.793327331542969
2020-06-19,9.508085250854492
2020-06-22,9.571475982666016
2020-06-23,9.516010284423828
2020-06-24,8.937599182128906
2020-06-25,9.230766296386719
2020-06-26,8.438424110412598
2020-06-29,8.604816436767578
2020-06-30,8.810826301574707
2020-07-01,8.42258071899414
2020-07-02,8.398809432983398
2020-07-06,8.55727767944336
2020-07-07,8.184880256652832
2020-07-08,8.192801475524902
2020-07-09,7.7887067794799805
2020-07-10,8.153183937072754
2020-07-13,8.303728103637695
2020-07-14,8.089798927307129
2020-07-15,8.501814842224121
2020-07-16,8.55727767944336
2020-07-17,8.176955223083496
2020-07-20,8.105642318725586
2020-07-21,8.55727767944336
2020-07-22,8.55727767944336
2020-07-23,8.747440338134766
2020-07-24,8.652356147766113
2020-07-27,8.406732559204102
2020-07-28,8.351268768310547
2020-07-29,8.747440338134766
2020-07-30,8.517662048339844
2020-07-31,8.604816436767578
2020-08-03,8.525582313537598
2020-08-04,8.478044509887695
2020-08-05,8.660284996032715
2020-08-06,8.588973045349121
2020-08-07,8.9217529296875
2020-08-10,9.111917495727539
2020-08-11,9.452622413635254
2020-08-12,9.444700241088867
2020-08-13,9.20699691772461
2020-08-14,9.325848579406738
2020-08-17,9.246613502502441
2020-08-18,9.008913040161133
2020-08-19,9.048528671264648
2020-08-20,8.779132843017578
2020-08-21,8.691974639892578
2020-08-24,9.143610954284668
2020-08-25,9.254537582397461
2020-08-26,9.016836166381836
2020-08-27,9.270383834838867
2020-08-28,9.278307914733887
2020-08-31,9.15945816040039
2020-09-01,9.214921951293945
2020-09-02,9.341695785522461
2020-09-03,9.257391929626465
2020-09-04,9.474173545837402
2020-09-08,9.128927230834961
2020-09-09,9.20118522644043
2020-09-10,9.024551391601562
2020-09-11,9.249361991882324
2020-09-14,9.682928085327148
2020-09-15,9.618693351745605
2020-09-16,9.707012176513672
2020-09-17,9.658839225769043
2020-09-18,9.562491416931152
2020-09-21,9.080753326416016
2020-09-22,8.863972663879395
2020-09-23,8.631132125854492
2020-09-24,8.639161109924316
2020-09-25,8.831855773925781
2020-09-28,9.241332054138184
2020-09-29,9.128927230834961
2020-09-30,9.257391929626465
2020-10-01,9.257391929626465
2020-10-02,9.594605445861816
2020-10-05,10.092402458190918
2020-10-06,9.947881698608398
2020-10-07,10.204808235168457
2020-10-08,10.46976375579834
2020-10-09,10.26904010772705
2020-10-12,10.397503852844238
2020-10-13,10.028170585632324
2020-10-14,9.83547592163086
2020-10-15,10.068315505981445
2020-10-16,10.01211166381836
2020-10-19,9.907736778259277
2020-10-20,10.389472961425781
2020-10-21,10.26904010772705
2020-10-22,11.07996654510498
2020-10-23,11.063905715942383
2020-10-26,10.718658447265625
2020-10-27,10.357359886169434
2020-10-28,10.220866203308105
2020-10-29,10.598228454589844
2020-10-30,10.678515434265137
2020-11-02,11.047847747802734
2020-11-03,11.264629364013672
2020-11-04,10.542024612426758
2020-11-05,10.98361587524414
2020-11-06,10.477792739868164
2020-11-09,12.220078468322754
2020-11-10,12.228103637695312
2020-11-11,11.93906307220459
2020-11-12,11.577759742736816
2020-11-13,11.963150024414062
2020-11-16,12.533205032348633
2020-11-17,12.54123592376709
2020-11-18,12.372627258300781
2020-11-19,12.412771224975586
2020-11-20,12.131759643554688
2020-11-23,12.35657024383545
2020-11-24,12.918598175048828
2020-11-25,12.645610809326172
2020-11-27,12.54123592376709
2020-11-30,12.260222434997559
2020-12-01,12.741959571838379
2020-12-02,12.982829093933105
2020-12-03,12.994988441467285
2020-12-04,13.108481407165527
2020-12-07,12.946348190307617
2020-12-08,12.930136680603027
2020-12-09,12.865283012390137
2020-12-10,12.849068641662598
2020-12-11,12.597761154174805
2020-12-14,12.28160285949707
2020-12-15,12.468055725097656
2020-12-16,12.646402359008789
2020-12-17,12.61397647857666
2020-12-18,12.370776176452637
2020-12-21,12.597761154174805
2020-12-22,12.508586883544922
2020-12-23,12.922029495239258
2020-12-24,12.930136680603027
2020-12-28,12.938241958618164
2020-12-29,12.7680025100708
2020-12-30,12.913922309875488
2020-12-31,13.067949295043945
2021-01-04,12.930136680603027
2021-01-05,13.173334121704102
2021-01-06,13.984003067016602
2021-01-07,14.316376686096191
2021-01-08,14.243412971496582
2021-01-11,14.494723320007324
2021-01-12,14.802777290344238
2021-01-13,14.721709251403809
2021-01-14,15.118932723999023
2021-01-15,14.778454780578613
2021-01-19,14.932482719421387
2021-01-20,14.713602066040039
2021-01-21,14.421764373779297
2021-01-22,14.38122844696045
2021-01-25,14.365015029907227
2021-01-26,14.389335632324219
2021-01-27,13.902933120727539
2021-01-28,14.27584171295166
2021-01-29,13.789443016052246
2021-02-01,14.040748596191406
2021-02-02,14.397442817687988
2021-02-03,14.867630004882812
2021-02-04,15.386456489562988
2021-02-05,15.345922470092773
2021-02-08,15.84042739868164
2021-02-09,15.848538398742676
2021-02-10,15.791788101196289
2021-02-11,15.678299903869629
2021-02-12,15.85664176940918
2021-02-16,16.391677856445312
2021-02-17,16.229549407958984
2021-02-18,15.937708854675293
2021-02-19,16.51328468322754
2021-02-22,16.78891372680664
2021-02-23,17.234779357910156
2021-02-24,18.00490951538086
2021-02-25,17.28341293334961
2021-02-26,16.724056243896484
2021-03-01,17.28341293334961
2021-03-02,17.113176345825195
2021-03-03,17.015892028808594
2021-03-04,16.546295166015625
2021-03-05,17.077144622802734
2021-03-08,17.4119930267334
2021-03-09,17.16698455810547
2021-03-10,17.567167282104492
2021-03-11,17.509998321533203
2021-03-12,17.853010177612305
2021-03-15,17.526334762573242
2021-03-16,17.10165023803711
2021-03-17,17.305822372436523
2021-03-18,17.526334762573242
2021-03-19,17.215984344482422
2021-03-22,16.69330406188965
2021-03-23,16.382951736450195
2021-03-24,16.26861572265625
2021-03-25,16.95464324951172
2021-03-26,17.150651931762695
2021-03-29,16.59529685974121
2021-03-30,17.077144622802734
2021-03-31,16.87297248840332
2021-04-01,17.199655532836914
2021-04-05,17.142484664916992
2021-04-06,17.215984344482422
2021-04-07,17.248653411865234
2021-04-08,17.191486358642578
2021-04-09,17.338489532470703
2021-04-12,17.493661880493164
2021-04-13,17.01997947692871
2021-04-14,17.338489532470703
2021-04-15,17.12615203857422
2021-04-16,17.31399154663086
2021-04-19,17.068984985351562
2021-04-20,16.333953857421875
2021-04-21,16.783138275146484
2021-04-22,16.57079315185547
2021-04-23,16.848472595214844
2021-04-26,17.24049186706543
2021-04-27,17.338489532470703
2021-04-28,17.485498428344727
2021-04-29,17.926511764526367
2021-04-30,17.804006576538086
2021-05-03,17.804006576538086
2021-05-04,18.22869110107422
2021-05-05,18.36753273010254
2021-05-06,18.522701263427734
2021-05-07,18.6942138671875
2021-05-10,18.498205184936523
2021-05-11,18.326696395874023
2021-05-12,17.877511978149414
2021-05-13,18.424699783325195
2021-05-14,18.98822021484375
2021-05-17,19.11073112487793
2021-05-18,18.686044692993164
2021-05-19,18.51453971862793
2021-05-20,18.392032623291016
2021-05-21,18.58803939819336
2021-05-24,18.677875518798828
2021-05-25,18.34302520751953
2021-05-26,18.64521026611328
2021-05-27,19.086231231689453
2021-05-28,19.118894577026367
2021-06-01,19.290401458740234
2021-06-02,18.98822021484375
2021-06-03,18.860782623291016
2021-06-04,18.605905532836914
2021-06-07,18.507246017456055
2021-06-08,18.367473602294922
2021-06-09,18.00571632385254
2021-06-10,17.504188537597656
2021-06-11,17.69329071044922
2021-06-14,17.413747787475586
2021-06-15,17.512405395507812
2021-06-16,17.594629287719727
2021-06-17,16.29558563232422
2021-06-18,15.892717361450195
2021-06-21,16.328472137451172
2021-06-22,16.344911575317383
2021-06-23,16.460023880004883
2021-06-24,16.706674575805664
2021-06-25,16.9368839263916
2021-06-28,16.72311782836914
2021-06-29,16.49290657043457
2021-06-30,16.591571807861328
2021-07-01,16.79711151123047
2021-07-02,16.6573486328125
2021-07-06,16.0982608795166
2021-07-07,15.974933624267578
2021-07-08,15.596732139587402
2021-07-09,16.336694717407227
2021-07-12,16.468242645263672
2021-07-13,16.213369369506836
2021-07-14,16.032489776611328
2021-07-15,16.221590042114258
2021-07-16,15.629622459411621
2021-07-19,14.914326667785645
2021-07-20,15.547403335571289
2021-07-21,15.818719863891602
2021-07-22,15.588513374328613
2021-07-23,15.703614234924316
2021-07-26,15.90093994140625
2021-07-27,15.942046165466309
2021-07-28,15.958490371704102
2021-07-29,16.05714988708496
2021-07-30,15.82694149017334
2021-08-02,15.711837768554688
2021-08-03,16.131147384643555
2021-08-04,15.851609230041504
2021-08-05,16.065380096435547
2021-08-06,16.41069221496582
2021-08-09,16.353137969970703
2021-08-10,16.599788665771484
2021-08-11,16.953330993652344
2021-08-12,17.093097686767578
2021-08-13,16.854663848876953
2021-08-16,16.714895248413086
2021-08-17,16.394245147705078
2021-08-18,16.287363052368164
2021-08-19,16.172260284423828
2021-08-20,16.468242645263672
2021-08-23,16.73134422302246
2021-08-24,16.945112228393555
2021-08-25,17.20820426940918
2021-08-26,16.895774841308594
2021-08-27,17.199981689453125
2021-08-30,16.72311782836914
2021-08-31,16.79711151123047
2021-09-01,16.550458908081055
2021-09-02,16.61679458618164
2021-09-03,16.343158721923828
2021-09-07,16.318288803100586
2021-09-08,16.160743713378906
2021-09-09,16.30170440673828
2021-09-10,16.169036865234375
2021-09-13,16.492416381835938
2021-09-14,16.12757682800293
2021-09-15,16.41779136657715
2021-09-16,16.450958251953125
2021-09-17,16.442668914794922
2021-09-20,15.887115478515625
2021-09-21,15.845661163330078
2021-09-22,16.18562126159668
2021-09-23,16.915298461914062
2021-09-24,17.12259864807129
2021-09-27,18.042985916137695
2021-09-28,17.89373207092285
2021-09-29,17.98494529724121
2021-09-30,17.66985321044922
2021-10-01,18.026403427124023
2021-10-04,18.092737197875977
2021-10-05,18.117616653442383
2021-10-06,17.993236541748047
2021-10-07,18.117616653442383
2021-10-08,18.258573532104492
2021-10-11,18.117616653442383
2021-10-12,18.283447265625
2021-10-13,18.018112182617188
2021-10-14,18.341489791870117
2021-10-15,18.598539352416992
2021-10-18,18.71462631225586
2021-10-19,18.921918869018555
2021-10-20,19.502344131469727
2021-10-21,19.303346633911133
2021-10-22,19.9749813079834
2021-10-25,20.0827693939209
2021-10-26,19.966686248779297
2021-10-27,19.377971649169922
2021-10-28,19.68476676940918
2021-10-29,19.63501739501953
2021-11-01,20.024730682373047
2021-11-02,19.867185592651367
2021-11-03,20.48906898498535
2021-11-04,20.12423324584961
2021-11-05,20.157394409179688
2021-11-08,20.314945220947266
2021-11-09,20.18227767944336
2021-11-10,20.041311264038086
2021-11-11,19.99985694885254
2021-11-12,19.85889434814453
2021-11-15,20.099353790283203
2021-11-16,20.10764503479004
2021-11-17,19.925228118896484
2021-11-18,19.817432403564453
2021-11-19,19.643306732177734
2021-11-22,19.94180679321289
2021-11-23,20.38957405090332
2021-11-24,20.381277084350586
2021-11-26,19.46088409423828
2021-11-29,19.51892852783203
2021-11-30,18.863876342773438
2021-12-01,18.366369247436523
2021-12-02,18.909503936767578
2021-12-03,18.299518585205078
2021-12-06,18.7507381439209
2021-12-07,19.110048294067383
2021-12-08,18.917858123779297
2021-12-09,18.625404357910156
2021-12-10,18.575267791748047
2021-12-13,17.923500061035156
2021-12-14,18.241025924682617
2021-12-15,18.274452209472656
2021-12-16,18.349651336669922
2021-12-17,17.77309799194336
2021-12-20,17.2884521484375
2021-12-21,17.814876556396484
2021-12-22,17.831584930419922
2021-12-23,17.981996536254883
2021-12-27,18.291162490844727
2021-12-28,18.257741928100586
2021-12-29,18.257741928100586
2021-12-30,18.274452209472656
2021-12-31,18.215957641601562
2022-01-03,18.942928314208984
2022-01-04,19.786880493164062
2022-01-05,19.59469223022461
2022-01-06,20.547271728515625
2022-01-07,20.990137100219727
2022-01-10,20.77288246154785
2022-01-11,20.605762481689453
2022-01-12,20.70603370666504
2022-01-13,20.91493034362793
2022-01-14,21.232454299926758
2022-01-18,20.73110008239746
2022-01-19,19.761810302734375
2022-01-20,18.734027862548828
2022-01-21,18.466638565063477
2022-01-24,19.193607330322266
2022-01-25,19.402503967285156
2022-01-26,19.577978134155273
2022-01-27,19.143468856811523
2022-01-28,19.30223274230957
2022-01-31,19.16853904724121
2022-02-01,19.72002601623535
2022-02-02,19.878793716430664
2022-02-03,19.703317642211914
2022-02-04,20.26316261291504
2022-02-07,20.446998596191406
2022-02-08,20.965068817138672
2022-02-09,20.764524459838867
2022-02-10,20.82301902770996
2022-02-11,20.74781608581543
2022-02-14,20.488779067993164
2022-02-15,21.132186889648438
2022-02-16,21.09040641784668
2022-02-17,19.970706939697266
2022-02-18,19.803586959838867
2022-02-22,19.953994750976562
2022-02-23,19.56962776184082
2022-02-24,19.2855224609375
2022-02-25,20.29659080505371
2022-02-28,20.213031768798828
2022-03-01,18.474994659423828
2022-03-02,19.527847290039062
2022-03-03,19.577978134155273
2022-03-04,18.892793655395508
2022-03-07,17.76473617553711
2022-03-08,17.8817195892334
2022-03-09,18.759096145629883
2022-03-10,18.523347854614258
2022-03-11,18.447568893432617
2022-03-14,19.12956428527832
2022-03-15,19.188507080078125
2022-03-16,19.819978713989258
2022-03-17,19.592649459838867
2022-03-18,19.323217391967773
2022-03-21,19.18008041381836
2022-03-22,19.72736167907715
2022-03-23,19.11272621154785
2022-03-24,19.28112030029297
2022-03-25,19.73578453063965
2022-03-28,19.390573501586914
2022-03-29,19.55896759033203
2022-03-30,19.070627212524414
2022-03-31,18.742259979248047
2022-04-01,18.07710075378418
2022-04-04,18.07710075378418
2022-04-05,17.9508056640625
2022-04-06,17.52981948852539
2022-04-07,17.19303321838379
2022-04-08,17.470884323120117
2022-04-11,17.799251556396484
2022-04-12,17.52981948852539
2022-04-13,17.622434616088867
2022-04-14,17.45404052734375
2022-04-18,17.6140193939209
2022-04-19,18.253917694091797
2022-04-20,18.49808692932129
2022-04-21,18.13604164123535
2022-04-22,17.992902755737305
2022-04-25,18.186555862426758
2022-04-26,17.698217391967773
2022-04-27,17.908708572387695
2022-04-28,17.9676456451416
2022-04-29,17.44562339782715
2022-05-02,17.731895446777344
2022-05-03,18.14445686340332
2022-05-04,18.565444946289062
2022-05-05,18.06026268005371
2022-05-06,17.782411575317383
2022-05-09,17.319326400756836
2022-05-10,16.999380111694336
2022-05-11,16.856246948242188
2022-05-12,16.687850952148438
2022-05-13,16.738367080688477
2022-05-16,16.603654861450195
2022-05-17,17.378265380859375
2022-05-18,16.78046417236328
2022-05-19,16.856246948242188
2022-05-20,16.9656982421875
2022-05-23,17.44562339782715
2022-05-24,17.20145034790039
2022-05-25,17.824512481689453
2022-05-26,18.19498062133789
2022-05-27,18.422306060791016
2022-05-31,18.59912109375
2022-06-01,18.19498062133789
2022-06-02,18.576866149902344
2022-06-03,18.45805549621582
2022-06-06,18.483518600463867
2022-06-07,18.67021942138672
2022-06-08,18.500486373901367
2022-06-09,17.897953033447266
2022-06-10,17.091737747192383
2022-06-13,16.4976863861084
2022-06-14,16.421308517456055
2022-06-15,16.446765899658203
2022-06-16,15.742386817932129
2022-06-17,15.869686126708984
2022-06-21,16.200658798217773
2022-06-22,16.183683395385742
2022-06-23,15.632064819335938
2022-06-24,16.540117263793945
2022-06-27,16.421308517456055
2022-06-28,16.489198684692383
2022-06-29,16.32795524597168
2022-06-30,15.91211986541748
2022-07-01,16.149742126464844
2022-07-05,15.996984481811523
2022-07-06,15.750872611999512
2022-07-07,16.158227920532227
2022-07-08,16.141252517700195
2022-07-11,16.16671371459961
2022-07-12,16.098817825317383
2022-07-13,15.818768501281738
2022-07-14,15.479310035705566
2022-07-15,16.285520553588867
2022-07-18,16.514652252197266
2022-07-19,17.00687026977539
2022-07-20,17.20206069946289
2022-07-21,17.286928176879883
2022-07-22,17.524547576904297
2022-07-25,18.06768226623535
2022-07-26,17.499088287353516
2022-07-27,17.965845108032227
2022-07-28,17.75368309020996
2022-07-29,17.974332809448242
2022-08-01,17.923410415649414
2022-08-02,17.677303314208984
2022-08-03,17.948871612548828
2022-08-04,17.83854866027832
2022-08-05,18.11859893798828
2022-08-08,18.042217254638672
2022-08-09,18.21195411682129
2022-08-10,18.856918334960938
2022-08-11,19.21335220336914
2022-08-12,19.48491859436035
2022-08-15,19.442485809326172
2022-08-16,19.663135528564453
2022-08-17,19.38308334350586
2022-08-18,19.48491859436035
2022-08-19,19.179407119750977
2022-08-22,18.763574600219727
2022-08-23,18.7126522064209
2022-08-24,18.772058486938477
2022-08-25,19.111520767211914
2022-08-26,18.644760131835938
2022-08-29,18.449575424194336
2022-08-30,18.407136917114258
2022-08-31,18.39016342163086
2022-09-01,18.31307601928711
2022-09-02,18.22742462158203
2022-09-06,17.996150970458984
2022-09-07,18.458690643310547
2022-09-08,19.024015426635742
2022-09-09,19.024015426635742
2022-09-12,19.23815155029297
2022-09-13,18.570043563842773
2022-09-14,18.955488204956055
2022-09-15,19.221019744873047
2022-09-16,18.7841796875
2022-09-19,19.049711227416992
2022-09-20,19.00688362121582
2022-09-21,18.7327880859375
2022-09-22,18.253114700317383
2022-09-23,17.88479995727539
2022-09-26,17.722055435180664
2022-09-27,17.482223510742188
2022-09-28,17.525047302246094
2022-09-29,17.019685745239258
2022-09-30,17.19099235534668
2022-10-03,17.576446533203125
2022-10-04,18.330204010009766
2022-10-05,18.133203506469727
2022-10-06,17.824844360351562
2022-10-07,17.516481399536133
2022-10-10,17.353740692138672
2022-10-11,17.03681755065918
2022-10-12,16.788414001464844
2022-10-13,17.88479995727539
2022-10-14,17.713491439819336
2022-10-17,18.201725006103516
2022-10-18,18.55290985107422
2022-10-19,17.901933670043945
2022-10-20,16.9083309173584
2022-10-21,16.719890594482422
2022-10-24,17.60213851928711
2022-10-25,18.184593200683594
2022-10-26,18.23598861694336
2022-10-27,18.458690643310547
2022-10-28,18.715660095214844
2022-10-31,18.801307678222656
2022-11-01,19.101102828979492
2022-11-02,18.715660095214844
2022-11-03,18.835575103759766
2022-11-04,19.23815155029297
2022-11-07,19.5465145111084
2022-11-08,19.555072784423828
2022-11-09,19.23815155029297
2022-11-10,19.940528869628906
2022-11-11,20.0518798828125
2022-11-14,19.623600006103516
2022-11-15,19.812042236328125
2022-11-16,19.435155868530273
2022-11-17,19.143936157226562
