Date,TMO
2019-03-21,266.1022033691406
2019-03-22,258.99432373046875
2019-03-25,263.8932800292969
2019-03-26,266.48504638671875
2019-03-27,263.9423828125
2019-03-28,265.3659362792969
2019-03-29,268.7235107421875
2019-04-01,271.1483154296875
2019-04-02,269.7936096191406
2019-04-03,271.7079772949219
2019-04-04,270.0292053222656
2019-04-05,271.4429016113281
2019-04-08,273.33770751953125
2019-04-09,272.7289733886719
2019-04-10,273.7597961425781
2019-04-11,275.38958740234375
2019-04-12,275.5268859863281
2019-04-15,272.49334716796875
2019-04-16,261.9592590332031
2019-04-17,252.80938720703125
2019-04-18,255.0379180908203
2019-04-22,254.36050415039062
2019-04-23,259.1024475097656
2019-04-24,256.785400390625
2019-04-25,264.6296081542969
2019-04-26,268.232666015625
2019-04-29,267.54534912109375
2019-04-30,272.385498046875
2019-05-01,271.4429016113281
2019-05-02,272.73883056640625
2019-05-03,273.5536804199219
2019-05-06,273.86785888671875
2019-05-07,266.7403564453125
2019-05-08,265.5721130371094
2019-05-09,264.0895690917969
2019-05-10,264.2663269042969
2019-05-13,256.3141784667969
2019-05-14,262.5090026855469
2019-05-15,258.2384033203125
2019-05-16,262.14569091796875
2019-05-17,256.95233154296875
2019-05-20,258.1107482910156
2019-05-21,260.51605224609375
2019-05-22,266.7011413574219
2019-05-23,266.0727233886719
2019-05-24,266.8385314941406
2019-05-28,261.5174255371094
2019-05-29,259.9269714355469
2019-05-30,263.0882873535156
2019-05-31,262.10650634765625
2019-06-03,260.4375915527344
2019-06-04,263.0784912109375
2019-06-05,269.7738952636719
2019-06-06,271.21710205078125
2019-06-07,276.54791259765625
2019-06-10,278.5802001953125
2019-06-11,279.84674072265625
2019-06-12,280.0135498046875
2019-06-13,281.2021789550781
2019-06-14,280.2395324707031
2019-06-17,280.89776611328125
2019-06-18,284.11016845703125
2019-06-19,287.6271667480469
2019-06-20,288.17730712890625
2019-06-21,289.277587890625
2019-06-24,290.3483581542969
2019-06-25,288.36395263671875
2019-06-26,287.0868835449219
2019-06-27,288.5997619628906
2019-06-28,288.51129150390625
2019-07-01,294.1405334472656
2019-07-02,295.8105163574219
2019-07-03,300.0545349121094
2019-07-05,295.358642578125
2019-07-08,292.5686340332031
2019-07-09,291.6745910644531
2019-07-10,291.3013916015625
2019-07-11,290.3483581542969
2019-07-12,285.81951904296875
2019-07-15,283.7467041015625
2019-07-16,281.17279052734375
2019-07-17,281.9488830566406
2019-07-18,288.5604553222656
2019-07-19,284.7192687988281
2019-07-22,286.5956726074219
2019-07-23,288.45233154296875
2019-07-24,283.2849426269531
2019-07-25,285.4757385253906
2019-07-26,282.15521240234375
2019-07-29,283.8351745605469
2019-07-30,278.913330078125
2019-07-31,272.7929382324219
2019-08-01,272.9206848144531
2019-08-02,269.9832458496094
2019-08-05,263.735107421875
2019-08-06,271.103271484375
2019-08-07,269.9537353515625
2019-08-08,275.5633544921875
2019-08-09,271.5059509277344
2019-08-12,267.21295166015625
2019-08-13,270.3271484375
2019-08-14,264.73724365234375
2019-08-15,268.4998779296875
2019-08-16,271.28985595703125
2019-08-19,274.60052490234375
2019-08-20,271.3290710449219
2019-08-21,273.37249755859375
2019-08-22,273.2742614746094
2019-08-23,264.619384765625
2019-08-26,266.15191650390625
2019-08-27,268.1264953613281
2019-08-28,271.201416015625
2019-08-29,280.74053955078125
2019-08-30,282.0078430175781
2019-09-03,278.5399475097656
2019-09-04,280.8681945800781
2019-09-05,288.8453674316406
2019-09-06,289.8572082519531
2019-09-09,286.8805236816406
2019-09-10,284.4049072265625
2019-09-11,289.7491455078125
2019-09-12,289.7786560058594
2019-09-13,292.4114685058594
2019-09-16,290.31768798828125
2019-09-17,287.741943359375
2019-09-18,289.9538269042969
2019-09-19,290.23895263671875
2019-09-20,291.3006591796875
2019-09-23,285.5203857421875
2019-09-24,280.3201904296875
2019-09-25,277.5382385253906
2019-09-26,281.98150634765625
2019-09-27,282.52227783203125
2019-09-30,286.32647705078125
2019-10-01,282.52227783203125
2019-10-02,274.7856750488281
2019-10-03,278.1083984375
2019-10-04,287.3390197753906
2019-10-07,284.2523193359375
2019-10-08,267.31475830078125
2019-10-09,271.8170471191406
2019-10-10,275.8965148925781
2019-10-11,278.8260498046875
2019-10-14,279.4256286621094
2019-10-15,281.1656188964844
2019-10-16,275.7983093261719
2019-10-17,276.8107604980469
2019-10-18,276.6436767578125
2019-10-21,278.72772216796875
2019-10-22,276.2209167480469
2019-10-23,291.890380859375
2019-10-24,288.45965576171875
2019-10-25,291.6446838378906
2019-10-28,294.81005859375
2019-10-29,292.89312744140625
2019-10-30,296.7367858886719
2019-10-31,296.8547668457031
2019-11-01,298.4472351074219
2019-11-04,295.6652526855469
2019-11-05,287.6634826660156
2019-11-06,289.5705871582031
2019-11-07,288.55804443359375
2019-11-08,289.6490478515625
2019-11-11,288.5481872558594
2019-11-12,290.9466552734375
2019-11-13,294.9280090332031
2019-11-14,295.73406982421875
2019-11-15,301.6026916503906
2019-11-18,295.88153076171875
2019-11-19,301.21942138671875
2019-11-20,302.1138916015625
2019-11-21,300.128173828125
2019-11-22,302.5464782714844
2019-11-25,305.3284606933594
2019-11-26,308.1300048828125
2019-11-27,310.0666809082031
2019-11-29,308.6215515136719
2019-12-02,307.72698974609375
2019-12-03,307.5795593261719
2019-12-04,310.2828674316406
2019-12-05,310.6368408203125
2019-12-06,314.6868591308594
2019-12-09,311.05938720703125
2019-12-10,311.7082214355469
2019-12-11,312.68145751953125
2019-12-12,313.93975830078125
2019-12-13,315.0604248046875
2019-12-16,316.19146728515625
2019-12-17,314.5489196777344
2019-12-18,314.362060546875
2019-12-19,317.9522705078125
2019-12-20,321.3653869628906
2019-12-23,322.66375732421875
2019-12-24,321.1588439941406
2019-12-26,320.3719177246094
2019-12-27,321.1982116699219
2019-12-30,319.712890625
2019-12-31,319.545654296875
2020-01-02,321.0211181640625
2020-01-03,317.5293273925781
2020-01-06,319.8113098144531
2020-01-07,321.62115478515625
2020-01-08,322.13262939453125
2020-01-09,324.20794677734375
2020-01-10,323.34234619140625
2020-01-13,326.5784606933594
2020-01-14,327.3456726074219
2020-01-15,329.7064208984375
2020-01-16,331.2212219238281
2020-01-17,333.63092041015625
2020-01-21,331.7325744628906
2020-01-22,334.4768371582031
2020-01-23,329.8834228515625
2020-01-24,328.21124267578125
2020-01-27,325.535888671875
2020-01-28,327.79815673828125
2020-01-29,328.4178466796875
2020-01-30,314.6177673339844
2020-01-31,308.0572204589844
2020-02-03,313.1226501464844
2020-02-04,320.6177978515625
2020-02-05,327.04071044921875
2020-02-06,326.5588684082031
2020-02-07,320.8636779785156
2020-02-10,328.4670104980469
2020-02-11,332.2440490722656
2020-02-12,329.0867004394531
2020-02-13,330.09002685546875
2020-02-14,333.63092041015625
2020-02-18,331.8408203125
2020-02-19,334.17193603515625
2020-02-20,330.55224609375
2020-02-21,329.4505615234375
2020-02-24,317.8538513183594
2020-02-25,304.55548095703125
2020-02-26,304.0931396484375
2020-02-27,292.2110900878906
2020-02-28,286.0340881347656
2020-03-02,299.9619445800781
2020-03-03,305.2734680175781
2020-03-04,321.2867126464844
2020-03-05,307.7620849609375
2020-03-06,306.0702209472656
2020-03-09,290.509521484375
2020-03-10,302.6571350097656
2020-03-11,284.6372985839844
2020-03-12,279.6602783203125
2020-03-13,295.42987060546875
2020-03-16,274.9844665527344
2020-03-17,291.6794128417969
2020-03-18,298.2452087402344
2020-03-19,276.4512023925781
2020-03-20,274.0197448730469
2020-03-23,251.31031799316406
2020-03-24,277.62255859375
2020-03-25,267.434326171875
2020-03-26,278.72515869140625
2020-03-27,270.0527648925781
2020-03-30,280.5068664550781
2020-03-31,279.1680908203125
2020-04-01,270.8992919921875
2020-04-02,283.0562744140625
2020-04-03,277.7998352050781
2020-04-06,299.2492370605469
2020-04-07,291.9451599121094
2020-04-08,302.35003662109375
2020-04-09,312.420166015625
2020-04-13,310.3923645019531
2020-04-14,321.26971435546875
2020-04-15,320.73822021484375
2020-04-16,323.70111083984375
2020-04-17,326.3982849121094
2020-04-20,322.0473327636719
2020-04-21,314.6252136230469
2020-04-22,330.34564208984375
2020-04-23,315.5012512207031
2020-04-24,323.5632629394531
2020-04-27,337.3542175292969
2020-04-28,327.26458740234375
2020-04-29,330.37506103515625
2020-04-30,329.4498291015625
2020-05-01,324.6560363769531
2020-05-04,321.6142578125
2020-05-05,331.0641784667969
2020-05-06,329.9124450683594
2020-05-07,333.78106689453125
2020-05-08,327.8059387207031
2020-05-11,335.0706787109375
2020-05-12,326.5361328125
2020-05-13,328.8690490722656
2020-05-14,332.01898193359375
2020-05-15,337.5611572265625
2020-05-18,341.5477600097656
2020-05-19,337.4232177734375
2020-05-20,335.8187561035156
2020-05-21,330.503173828125
2020-05-22,334.94256591796875
2020-05-26,327.3727111816406
2020-05-27,332.0780944824219
2020-05-28,337.3839111328125
2020-05-29,343.73309326171875
2020-06-01,343.8708801269531
2020-06-02,344.61907958984375
2020-06-03,341.7643127441406
2020-06-04,342.70928955078125
2020-06-05,348.6647644042969
2020-06-08,344.4122314453125
2020-06-09,342.2171325683594
2020-06-10,347.28668212890625
2020-06-11,331.182373046875
2020-06-12,334.6692810058594
2020-06-15,335.7134094238281
2020-06-16,342.0174560546875
2020-06-17,344.6080627441406
2020-06-18,342.23419189453125
2020-06-19,347.4449462890625
2020-06-22,346.8835754394531
2020-06-23,351.4736633300781
2020-06-24,342.7464294433594
2020-06-25,346.4894104003906
2020-06-26,345.6916198730469
2020-06-29,345.54376220703125
2020-06-30,356.9109802246094
2020-07-01,354.3794860839844
2020-07-02,360.40777587890625
2020-07-06,376.5423583984375
2020-07-07,374.5525817871094
2020-07-08,380.8370361328125
2020-07-09,381.8614501953125
2020-07-10,376.83782958984375
2020-07-13,373.2523498535156
2020-07-14,381.65460205078125
2020-07-15,386.8160705566406
2020-07-16,386.5403137207031
2020-07-17,389.47564697265625
2020-07-20,396.93218994140625
2020-07-21,397.0503845214844
2020-07-22,404.6054382324219
2020-07-23,404.3296813964844
2020-07-24,400.29107666015625
2020-07-27,407.2453308105469
2020-07-28,401.2564392089844
2020-07-29,403.1279602050781
2020-07-30,404.40850830078125
2020-07-31,407.7477111816406
2020-08-03,412.8106384277344
2020-08-04,409.4911193847656
2020-08-05,413.6084899902344
2020-08-06,409.5009765625
2020-08-07,408.1219482421875
2020-08-10,404.01446533203125
2020-08-11,401.1382751464844
2020-08-12,409.93438720703125
2020-08-13,410.3580017089844
2020-08-14,407.560546875
2020-08-17,410.5549011230469
2020-08-18,411.0474853515625
2020-08-19,414.3176574707031
2020-08-20,415.7853698730469
2020-08-21,422.1485900878906
2020-08-24,413.4706726074219
2020-08-25,415.9627380371094
2020-08-26,419.2723693847656
2020-08-27,414.2290344238281
2020-08-28,418.1198425292969
2020-08-31,422.552490234375
2020-09-01,427.2313232421875
2020-09-02,434.4515075683594
2020-09-03,413.3819274902344
2020-09-04,403.837158203125
2020-09-08,399.227294921875
2020-09-09,412.0522766113281
2020-09-10,413.4409484863281
2020-09-11,424.6703186035156
2020-09-14,427.8140563964844
2020-09-15,428.799560546875
2020-09-16,427.5972595214844
2020-09-17,426.6609802246094
2020-09-18,422.83721923828125
2020-09-21,419.3089904785156
2020-09-22,424.0099792480469
2020-09-23,414.6672668457031
2020-09-24,412.0851745605469
2020-09-25,416.1750793457031
2020-09-28,422.1867370605469
2020-09-29,428.050537109375
2020-09-30,435.1266174316406
2020-10-01,431.8547058105469
2020-10-02,428.7601623535156
2020-10-05,444.1441955566406
2020-10-06,439.4333190917969
2020-10-07,445.8095703125
2020-10-08,446.9725646972656
2020-10-09,457.9710693359375
2020-10-12,459.9616394042969
2020-10-13,460.7600402832031
2020-10-14,460.2475280761719
2020-10-15,457.8329772949219
2020-10-16,461.8046569824219
2020-10-19,454.6103515625
2020-10-20,458.5228576660156
2020-10-21,461.9721374511719
2020-10-22,475.0105895996094
2020-10-23,473.2169189453125
2020-10-26,475.4442443847656
2020-10-27,482.2147521972656
2020-10-28,469.8070068359375
2020-10-29,465.0469055175781
2020-10-30,466.2690124511719
2020-11-02,473.5915222167969
2020-11-03,484.38287353515625
2020-11-04,503.5709228515625
2020-11-05,507.3060607910156
2020-11-06,520.0192260742188
2020-11-09,477.967041015625
2020-11-10,461.8046569824219
2020-11-11,476.9914245605469
2020-11-12,479.5145263671875
2020-11-13,481.51507568359375
2020-11-16,474.0250549316406
2020-11-17,472.06378173828125
2020-11-18,447.6034240722656
2020-11-19,446.5389099121094
2020-11-20,444.5088195800781
2020-11-23,439.5713806152344
2020-11-24,433.1949462890625
2020-11-25,441.956298828125
2020-11-27,446.83453369140625
2020-11-30,458.24700927734375
2020-12-01,464.2783508300781
2020-12-02,471.95550537109375
2020-12-03,470.2899475097656
2020-12-04,467.7472839355469
2020-12-07,466.0423583984375
2020-12-08,467.1165466308594
2020-12-09,454.6990051269531
2020-12-10,461.9525146484375
2020-12-11,464.56414794921875
2020-12-14,460.58074951171875
2020-12-15,464.376708984375
2020-12-16,451.3717041015625
2020-12-17,458.42144775390625
2020-12-18,460.1370849609375
2020-12-21,456.3902893066406
2020-12-22,458.6778564453125
2020-12-23,451.91400146484375
2020-12-24,451.6674499511719
2020-12-28,454.2705078125
2020-12-29,456.3705749511719
2020-12-30,455.2564697265625
2020-12-31,459.2496032714844
2021-01-04,465.20501708984375
2021-01-05,471.0222473144531
2021-01-06,478.4072265625
2021-01-07,493.31524658203125
2021-01-08,505.11737060546875
2021-01-11,506.1527099609375
2021-01-12,491.7771301269531
2021-01-13,494.6759338378906
2021-01-14,489.94317626953125
2021-01-15,496.0858459472656
2021-01-19,500.26641845703125
2021-01-20,508.60791015625
2021-01-21,505.17657470703125
2021-01-22,507.3851623535156
2021-01-25,511.55584716796875
2021-01-26,500.7100524902344
2021-01-27,475.7155456542969
2021-01-28,489.519287109375
2021-01-29,502.55389404296875
2021-02-01,508.24310302734375
2021-02-02,511.2601013183594
2021-02-03,493.206787109375
2021-02-04,482.1046142578125
2021-02-05,485.6542663574219
2021-02-08,488.8093566894531
2021-02-09,482.4398498535156
2021-02-10,478.0818786621094
2021-02-11,487.123291015625
2021-02-12,500.7100524902344
2021-02-16,493.06878662109375
2021-02-17,491.4715270996094
2021-02-18,481.94696044921875
2021-02-19,472.1462707519531
2021-02-22,456.78466796875
2021-02-23,452.3772277832031
2021-02-24,450.25750732421875
2021-02-25,445.1402587890625
2021-02-26,443.76971435546875
2021-03-01,453.11688232421875
2021-03-02,455.631103515625
2021-03-03,444.637451171875
2021-03-04,435.2705078125
2021-03-05,440.604736328125
2021-03-08,433.6832275390625
2021-03-09,441.8273620605469
2021-03-10,434.90576171875
2021-03-11,454.0633544921875
2021-03-12,444.1739807128906
2021-03-15,446.7292175292969
2021-03-16,440.42510986328125
2021-03-17,436.65655517578125
2021-03-18,439.75433349609375
2021-03-19,439.02423095703125
2021-03-22,448.54443359375
2021-03-23,445.9300842285156
2021-03-24,439.3793640136719
2021-03-25,436.3409118652344
2021-03-26,453.8717956542969
2021-03-29,452.40191650390625
2021-03-30,445.3973083496094
2021-03-31,450.24127197265625
2021-04-01,450.1623229980469
2021-04-05,459.1300964355469
2021-04-06,462.43505859375
2021-04-07,460.10687255859375
2021-04-08,465.1678161621094
2021-04-09,472.43865966796875
2021-04-12,469.5776672363281
2021-04-13,478.32830810546875
2021-04-14,471.61004638671875
2021-04-15,487.73016357421875
2021-04-16,486.28985595703125
2021-04-19,481.080810546875
2021-04-20,475.8718566894531
2021-04-21,473.94805908203125
2021-04-22,477.69696044921875
2021-04-23,481.5247497558594
2021-04-26,487.3947448730469
2021-04-27,483.6261291503906
2021-04-28,479.26556396484375
2021-04-29,458.1435852050781
2021-04-30,463.905029296875
2021-05-03,461.0933532714844
2021-05-04,459.0216064453125
2021-05-05,461.47808837890625
2021-05-06,463.81634521484375
2021-05-07,462.1489562988281
2021-05-10,457.2359313964844
2021-05-11,457.7587890625
2021-05-12,448.662841796875
2021-05-13,450.7740173339844
2021-05-14,452.8951416015625
2021-05-17,446.8279113769531
2021-05-18,448.4951171875
2021-05-19,450.8036804199219
2021-05-20,459.0315246582031
2021-05-21,456.12115478515625
2021-05-24,456.239501953125
2021-05-25,457.778564453125
2021-05-26,453.5068054199219
2021-05-27,466.12481689453125
2021-05-28,463.184814453125
2021-06-01,440.9973449707031
2021-06-02,443.1677551269531
2021-06-03,439.3398742675781
2021-06-04,442.72381591796875
2021-06-07,438.47174072265625
2021-06-08,435.06817626953125
2021-06-09,442.1812744140625
2021-06-10,458.6564636230469
2021-06-11,458.8932800292969
2021-06-14,464.0065002441406
2021-06-15,464.016357421875
2021-06-16,462.3778076171875
2021-06-17,479.8099365234375
2021-06-18,476.24658203125
2021-06-21,477.32244873046875
2021-06-22,485.8609313964844
2021-06-23,487.6475524902344
2021-06-24,488.97027587890625
2021-06-25,486.5124206542969
2021-06-28,498.5847473144531
2021-06-29,501.6841735839844
2021-06-30,497.9628601074219
2021-07-01,502.9574890136719
2021-07-02,506.69866943359375
2021-07-06,510.3903503417969
2021-07-07,515.9773559570312
2021-07-08,511.9202880859375
2021-07-09,510.5880126953125
2021-07-12,508.0509338378906
2021-07-13,507.6659851074219
2021-07-14,504.1914367675781
2021-07-15,507.84375
2021-07-16,513.0850830078125
2021-07-19,514.8916625976562
2021-07-20,515.8392333984375
2021-07-21,507.6264953613281
2021-07-22,517.7344970703125
2021-07-23,525.3944702148438
2021-07-26,522.294921875
2021-07-27,523.4400634765625
2021-07-28,521.4557495117188
2021-07-29,526.884765625
2021-07-30,533.04443359375
2021-08-02,526.7958984375
2021-08-03,530.063232421875
2021-08-04,531.9288940429688
2021-08-05,535.3541259765625
2021-08-06,531.2576293945312
2021-08-09,534.1795654296875
2021-08-10,533.3997192382812
2021-08-11,530.3297729492188
2021-08-12,535.0184936523438
2021-08-13,537.6146240234375
2021-08-16,547.30810546875
2021-08-17,549.1341552734375
2021-08-18,537.6343383789062
2021-08-19,544.76123046875
2021-08-20,547.841064453125
2021-08-23,545.481689453125
2021-08-24,543.3890380859375
2021-08-25,541.0101928710938
2021-08-26,545.6398315429688
2021-08-27,541.4347534179688
2021-08-30,551.3255004882812
2021-08-31,547.7916259765625
2021-09-01,554.4742431640625
2021-09-02,558.1758422851562
2021-09-03,560.7820434570312
2021-09-07,561.828125
2021-09-08,565.1941528320312
2021-09-09,561.4432373046875
2021-09-10,564.5823974609375
2021-09-13,551.9179077148438
2021-09-14,555.4039306640625
2021-09-15,555.9568481445312
2021-09-16,553.4682006835938
2021-09-17,589.3758544921875
2021-09-20,582.8580322265625
2021-09-21,589.6128540039062
2021-09-22,599.0836181640625
2021-09-23,600.6637573242188
2021-09-24,602.194580078125
2021-09-27,587.2723388671875
2021-09-28,569.279052734375
2021-09-29,572.389892578125
2021-09-30,564.2227783203125
2021-10-01,565.5955810546875
2021-10-04,561.9217529296875
2021-10-05,564.765869140625
2021-10-06,568.4395751953125
2021-10-07,576.2511596679688
2021-10-08,576.6561889648438
2021-10-11,571.4616088867188
2021-10-12,568.7457275390625
2021-10-13,566.425048828125
2021-10-14,570.1677856445312
2021-10-15,575.1452026367188
2021-10-18,580.7150268554688
2021-10-19,584.7343139648438
2021-10-20,598.0664672851562
2021-10-21,600.8414916992188
2021-10-22,604.3474731445312
2021-10-25,600.1895751953125
2021-10-26,600.7723388671875
2021-10-27,604.6732788085938
2021-10-28,612.3564453125
2021-10-29,625.1947631835938
2021-11-01,627.199462890625
2021-11-02,628.2857666015625
2021-11-03,634.3789672851562
2021-11-04,631.8013305664062
2021-11-05,609.127197265625
2021-11-08,616.70166015625
2021-11-09,610.8848876953125
2021-11-10,619.06201171875
2021-11-11,623.62451171875
2021-11-12,627.3475341796875
2021-11-15,624.4935302734375
2021-11-16,633.4998779296875
2021-11-17,629.372314453125
2021-11-18,629.6980590820312
2021-11-19,628.1376953125
2021-11-22,626.0736083984375
2021-11-23,624.8886108398438
2021-11-24,625.12548828125
2021-11-26,630.7941284179688
2021-11-29,640.6995239257812
2021-11-30,624.9577026367188
2021-12-01,618.3606567382812
2021-12-02,619.7730102539062
2021-12-03,628.1968383789062
2021-12-06,614.50927734375
2021-12-07,620.888916015625
2021-12-08,630.21142578125
2021-12-09,629.1449584960938
2021-12-10,634.517333984375
2021-12-13,637.9737548828125
2021-12-14,624.4979858398438
2021-12-15,647.84326171875
2021-12-16,653.287109375
2021-12-17,643.2296752929688
2021-12-20,641.500732421875
2021-12-21,637.5687255859375
2021-12-22,643.8521118164062
2021-12-23,642.8641967773438
2021-12-27,654.2356567382812
2021-12-28,647.4876708984375
2021-12-29,654.7490234375
2021-12-30,657.4365844726562
2021-12-31,659.2049560546875
2022-01-03,637.1537475585938
2022-01-04,610.5578002929688
2022-01-05,611.07177734375
2022-01-06,612.9290771484375
2022-01-07,599.7595825195312
2022-01-10,617.5130004882812
2022-01-11,613.0278930664062
2022-01-12,617.6712036132812
2022-01-13,593.6537475585938
2022-01-14,587.6372680664062
2022-01-18,582.9938354492188
2022-01-19,586.224609375
2022-01-20,581.077392578125
2022-01-21,573.341552734375
2022-01-24,568.865966796875
2022-01-25,560.9129638671875
2022-01-26,556.1214599609375
2022-01-27,547.07177734375
2022-01-28,565.1416015625
2022-01-31,574.2998657226562
2022-02-01,587.1531982421875
2022-02-02,596.8548583984375
2022-02-03,587.7657470703125
2022-02-04,587.261962890625
2022-02-07,579.9805297851562
2022-02-08,580.4548950195312
2022-02-09,582.7468872070312
2022-02-10,573.2921142578125
2022-02-11,559.4705810546875
2022-02-14,554.4320678710938
2022-02-15,549.9664306640625
2022-02-16,543.72265625
2022-02-17,534.0305786132812
2022-02-18,530.6717529296875
2022-02-22,523.5089111328125
2022-02-23,522.2147827148438
2022-02-24,533.6652221679688
2022-02-25,543.208740234375
2022-02-28,537.448974609375
2022-03-01,536.5302124023438
2022-03-02,549.7491455078125
2022-03-03,547.614990234375
2022-03-04,540.7289428710938
2022-03-07,528.310546875
2022-03-08,517.68994140625
2022-03-09,535.1768188476562
2022-03-10,531.768310546875
2022-03-11,523.429931640625
2022-03-14,529.4268188476562
2022-03-15,544.3138427734375
2022-03-16,556.0869750976562
2022-03-17,565.675537109375
2022-03-18,582.3218994140625
2022-03-21,582.5296020507812
2022-03-22,580.6119995117188
2022-03-23,564.7462768554688
2022-03-24,567.0989990234375
2022-03-25,567.692138671875
2022-03-28,576.48974609375
2022-03-29,586.0585327148438
2022-03-30,588.3123779296875
2022-03-31,583.8641357421875
2022-04-01,585.53466796875
2022-04-04,583.3599853515625
2022-04-05,577.5673828125
2022-04-06,580.6614379882812
2022-04-07,605.1764526367188
2022-04-08,601.8648071289062
2022-04-11,578.9413452148438
2022-04-12,564.3804931640625
2022-04-13,570.1732177734375
2022-04-14,562.364013671875
2022-04-18,565.5567626953125
2022-04-19,567.5535888671875
2022-04-20,584.3584594726562
2022-04-21,573.761474609375
2022-04-22,554.8316040039062
2022-04-25,537.9080810546875
2022-04-26,510.5067138671875
2022-04-27,514.5001831054688
2022-04-28,552.468994140625
2022-04-29,546.5675659179688
2022-05-02,539.2525024414062
2022-05-03,540.04345703125
2022-05-04,556.5120239257812
2022-05-05,544.1852416992188
2022-05-06,540.3992309570312
2022-05-09,511.4456481933594
2022-05-10,520.1842651367188
2022-05-11,514.0257568359375
2022-05-12,519.7590942382812
2022-05-13,535.19970703125
2022-05-16,533.1831665039062
2022-05-17,548.228271484375
2022-05-18,535.941162109375
2022-05-19,544.4126586914062
2022-05-20,548.7719116210938
2022-05-23,548.831298828125
2022-05-24,542.5147705078125
2022-05-25,528.1319580078125
2022-05-26,533.9047241210938
2022-05-27,565.7742919921875
2022-05-31,561.04931640625
2022-06-01,549.8297729492188
2022-06-02,563.5501098632812
2022-06-03,551.68798828125
2022-06-06,546.5281372070312
2022-06-07,554.2186279296875
2022-06-08,545.717529296875
2022-06-09,533.6180419921875
2022-06-10,520.8267822265625
2022-06-13,506.02874755859375
2022-06-14,501.9140930175781
2022-06-15,509.1443786621094
2022-06-16,499.3820495605469
2022-06-17,495.435546875
2022-06-21,507.93768310546875
2022-06-22,513.5556640625
2022-06-23,534.70263671875
2022-06-24,538.8665161132812
2022-06-27,537.7094116210938
2022-06-28,529.9251098632812
2022-06-29,530.0735473632812
2022-06-30,537.3533325195312
2022-07-01,542.2887573242188
2022-07-05,539.123779296875
2022-07-06,549.97412109375
2022-07-07,547.7188720703125
2022-07-08,547.6694946289062
2022-07-11,551.9422607421875
2022-07-12,525.1380615234375
2022-07-13,517.44287109375
2022-07-14,519.895751953125
2022-07-15,532.9913330078125
2022-07-18,515.0789184570312
2022-07-19,531.01318359375
2022-07-20,532.773681640625
2022-07-21,568.7271728515625
2022-07-22,555.4139404296875
2022-07-25,561.2496337890625
2022-07-26,567.0159912109375
2022-07-27,575.5816650390625
2022-07-28,591.1203002929688
2022-07-29,591.8818359375
2022-08-01,583.1185302734375
2022-08-02,579.646728515625
2022-08-03,581.565673828125
2022-08-04,583.5635375976562
2022-08-05,583.82080078125
2022-08-08,577.5794677734375
2022-08-09,574.5331420898438
2022-08-10,585.8878173828125
2022-08-11,586.0758666992188
2022-08-12,596.6295166015625
2022-08-15,597.8955078125
2022-08-16,595.5413818359375
2022-08-17,589.5377197265625
2022-08-18,588.5189208984375
2022-08-19,582.1294555664062
2022-08-22,569.8250732421875
2022-08-23,566.71923828125
2022-08-24,566.8975219726562
2022-08-25,579.0829467773438
2022-08-26,557.5604248046875
2022-08-29,550.6170043945312
2022-08-30,548.2431030273438
2022-08-31,539.3709716796875
2022-09-01,544.74169921875
2022-09-02,537.620361328125
2022-09-06,539.202880859375
2022-09-07,545.7011108398438
2022-09-08,560.3792724609375
2022-09-09,563.1884155273438
2022-09-12,572.8716430664062
2022-09-13,553.7127685546875
2022-09-14,552.337158203125
2022-09-15,546.2510375976562
2022-09-16,535.6621704101562
2022-09-19,534.0689086914062
2022-09-20,526.63671875
2022-09-21,520.23388671875
2022-09-22,514.8899536132812
2022-09-23,515.384765625
2022-09-26,508.9719543457031
2022-09-27,503.3807067871094
2022-09-28,512.45556640625
2022-09-29,511.2481689453125
2022-09-30,501.92596435546875
2022-10-03,517.5025634765625
2022-10-04,534.326171875
2022-10-05,540.6004028320312
2022-10-06,534.9793701171875
2022-10-07,518.1754760742188
2022-10-10,505.5380859375
2022-10-11,495.61212158203125
2022-10-12,495.4736328125
2022-10-13,505.2411804199219
2022-10-14,497.82891845703125
2022-10-17,511.86163330078125
2022-10-18,518.9573364257812
2022-10-19,500.3623046875
2022-10-20,481.80694580078125
2022-10-21,491.58441162109375
2022-10-24,499.7685852050781
2022-10-25,509.2788391113281
2022-10-26,497.7793884277344
2022-10-27,493.14801025390625
2022-10-28,498.6106872558594
2022-10-31,508.63555908203125
2022-11-01,512.31689453125
2022-11-02,485.8841857910156
2022-11-03,481.8861083984375
2022-11-04,490.4067077636719
2022-11-07,486.9925842285156
2022-11-08,487.06182861328125
2022-11-09,479.6793212890625
2022-11-10,515.1769409179688
2022-11-11,533.0890502929688
2022-11-14,529.2196655273438
2022-11-15,540.422119140625
2022-11-16,530.44677734375
2022-11-17,524.3905639648438
2022-11-18,529.6847534179688
2022-11-21,530.7140502929688
2022-11-22,539.0961303710938
2022-11-23,541.6097412109375
2022-11-25,545.5286865234375
2022-11-28,534.4252319335938
2022-11-29,534.1480712890625
2022-11-30,554.405517578125
2022-12-01,558.700439453125
2022-12-02,557.1565551757812
2022-12-05,551.4268798828125
2022-12-06,544.816162109375
2022-12-07,552.3471069335938
2022-12-08,562.0553588867188
2022-12-09,554.4154052734375
2022-12-12,561.7089233398438
2022-12-13,565.44970703125
2022-12-14,561.6376342773438
2022-12-15,548.3302001953125
2022-12-16,531.1512451171875
