Date,AIV
2017-04-06,1.9697240591049194
2017-04-07,1.9723583459854126
2017-04-10,1.975432276725769
2017-04-11,1.9675285816192627
2017-04-12,1.9425013065338135
2017-04-13,1.9315239191055298
2017-04-17,1.957869052886963
2017-04-18,1.963577389717102
2017-04-19,1.9451355934143066
2017-04-20,1.934158205986023
2017-04-21,1.9385493993759155
2017-04-24,1.9236207008361816
2017-04-25,1.9605034589767456
2017-04-26,1.9688462018966675
2017-04-27,1.9517223834991455
2017-04-28,1.9205472469329834
2017-05-01,1.9034227132797241
2017-05-02,1.8937630653381348
2017-05-03,1.880590796470642
2017-05-04,1.8955196142196655
2017-05-05,1.9302067756652832
2017-05-08,1.8920069932937622
2017-05-09,1.8836643695831299
2017-05-10,1.9034227132797241
2017-05-11,1.896836757659912
2017-05-12,1.8977144956588745
2017-05-15,1.8911279439926147
2017-05-16,1.8722478151321411
2017-05-17,1.898374080657959
2017-05-18,1.894831657409668
2017-05-19,1.9059022665023804
2017-05-22,1.9107729196548462
2017-05-23,1.9165295362472534
2017-05-24,1.9160871505737305
2017-05-25,1.9125447273254395
2017-05-26,1.9121017456054688
2017-05-30,1.9005885124206543
2017-05-31,1.9005885124206543
2017-06-01,1.906345009803772
2017-06-02,1.934685468673706
2017-06-05,1.9501844644546509
2017-06-06,1.951955795288086
2017-06-07,1.9581552743911743
2017-06-08,1.9523983001708984
2017-06-09,1.9643548727035522
2017-06-12,1.9550553560256958
2017-06-13,1.9625835418701172
2017-06-14,1.970111608505249
2017-06-15,1.9678970575332642
2017-06-16,1.9709973335266113
2017-06-19,1.9802966117858887
2017-06-20,1.9674543142318726
2017-06-21,1.9479702711105347
2017-06-22,1.9408849477767944
2017-06-23,1.9386712312698364
2017-06-26,1.9377853870391846
2017-06-27,1.9045737981796265
2017-06-28,1.8890750408172607
2017-06-29,1.8904036283493042
2017-06-30,1.9028027057647705
2017-07-03,1.9121017456054688
2017-07-05,1.9377853870391846
2017-07-06,1.8935030698776245
2017-07-07,1.8886324167251587
2017-07-10,1.8859753608703613
2017-07-11,1.87844717502594
2017-07-12,1.9028027057647705
2017-07-13,1.895717740058899
2017-07-14,1.9156441688537598
2017-07-17,1.9320285320281982
2017-07-18,1.9174160957336426
2017-07-19,1.9364570379257202
2017-07-20,1.9439842700958252
2017-07-21,1.958598256111145
2017-07-24,1.934242844581604
2017-07-25,1.9231724739074707
2017-07-26,1.9430991411209106
2017-07-27,1.9488564729690552
2017-07-28,2.004208564758301
2017-07-31,2.0170507431030273
2017-08-01,2.0192646980285645
2017-08-02,2.0143938064575195
2017-08-03,2.016164779663086
2017-08-04,2.0205929279327393
2017-08-07,2.0192646980285645
2017-08-08,2.04140567779541
2017-08-09,2.036977529525757
2017-08-10,2.0254640579223633
2017-08-11,2.0170507431030273
2017-08-14,2.044948101043701
2017-08-15,2.0352063179016113
2017-08-16,2.027172327041626
2017-08-17,2.0267257690429688
2017-08-18,2.0151219367980957
2017-08-21,2.027172327041626
2017-08-22,2.0253870487213135
2017-08-23,2.048595428466797
2017-08-24,2.045917272567749
2017-08-25,2.041901111602783
2017-08-28,2.031189203262329
2017-08-29,2.0070881843566895
2017-08-30,2.0258336067199707
2017-08-31,2.023155450820923
2017-09-01,2.0182456970214844
2017-09-05,2.022709608078003
2017-09-06,2.02360200881958
2017-09-07,2.045917272567749
2017-09-08,2.0731425285339355
2017-09-11,2.0651092529296875
2017-09-12,2.0338668823242188
2017-09-13,2.024494171142578
2017-09-14,2.0423474311828613
2017-09-15,2.034759998321533
2017-09-18,2.0396692752838135
2017-09-19,2.0280649662017822
2017-09-20,2.0182456970214844
2017-09-21,2.0035176277160645
2017-09-22,1.997268795967102
2017-09-25,1.9878965616226196
2017-09-26,1.9785236120224
2017-09-27,1.9472813606262207
2017-09-28,1.9566540718078613
2017-09-29,1.9575468301773071
2017-10-02,1.9629026651382446
2017-10-03,1.9584393501281738
2017-10-04,1.9838794469833374
2017-10-05,1.9968225955963135
2017-10-06,1.9816479682922363
2017-10-09,1.997268795967102
2017-10-10,1.9945913553237915
2017-10-11,2.0070881843566895
2017-10-12,2.019139051437378
2017-10-13,1.9932522773742676
2017-10-16,1.9749526977539062
2017-10-17,1.9745068550109863
2017-10-18,1.9722750186920166
2017-10-19,1.9695979356765747
2017-10-20,1.9669196605682373
2017-10-23,1.9687045812606812
2017-10-24,1.9526371955871582
2017-10-25,1.950405478477478
2017-10-26,1.9347842931747437
2017-10-27,1.9803091287612915
2017-10-30,1.972721815109253
2017-10-31,1.9629026651382446
2017-11-01,1.9789700508117676
2017-11-02,1.945942997932434
2017-11-03,1.9736148118972778
2017-11-06,1.9968225955963135
2017-11-07,2.0039639472961426
2017-11-08,2.024494171142578
2017-11-09,2.0177993774414062
2017-11-10,2.0142292976379395
2017-11-13,2.0294039249420166
2017-11-14,2.0186922550201416
2017-11-15,1.9883428812026978
2017-11-16,2.01084041595459
2017-11-17,1.9883424043655396
2017-11-20,1.991041898727417
2017-11-21,2.0211892127990723
2017-11-22,2.0085909366607666
2017-11-24,2.0135397911071777
2017-11-27,1.9977916479110718
2017-11-28,1.9856435060501099
2017-11-29,1.9928423166275024
2017-11-30,1.9838433265686035
2017-12-01,1.9793440103530884
2017-12-04,1.9770938158035278
2017-12-05,1.9523464441299438
2017-12-06,1.9617958068847656
2017-12-07,1.973044753074646
2017-12-08,1.9856435060501099
2017-12-11,1.9914922714233398
2017-12-12,1.9743939638137817
2017-12-13,1.9748440980911255
2017-12-14,1.973044753074646
2017-12-15,1.9725942611694336
2017-12-18,1.98969304561615
2017-12-19,1.9455969333648682
2017-12-20,1.946496844291687
2017-12-21,1.9415473937988281
2017-12-22,1.9433473348617554
2017-12-26,1.9496467113494873
2017-12-27,1.9509968757629395
2017-12-28,1.9613453149795532
2017-12-29,1.9667456150054932
2018-01-02,1.9550458192825317
2018-01-03,1.9577457904815674
2018-01-04,1.9266993999481201
2018-01-05,1.9150002002716064
2018-01-08,1.9298487901687622
2018-01-09,1.8889033794403076
2018-01-10,1.865505337715149
2018-01-11,1.8425580263137817
2018-01-12,1.8277095556259155
2018-01-16,1.8317588567733765
2018-01-17,1.8430076837539673
2018-01-18,1.8259094953536987
2018-01-19,1.8268095254898071
2018-01-22,1.8623554706573486
2018-01-23,1.9051015377044678
2018-01-24,1.8938525915145874
2018-01-25,1.9019516706466675
2018-01-26,1.894302248954773
2018-01-29,1.8650554418563843
2018-01-30,1.8425580263137817
2018-01-31,1.8826042413711548
2018-02-01,1.8358088731765747
2018-02-02,1.8245596885681152
2018-02-05,1.784963846206665
2018-02-06,1.7827147245407104
2018-02-07,1.764266014099121
2018-02-08,1.7192704677581787
2018-02-09,1.7701157331466675
2018-02-12,1.7669659852981567
2018-02-13,1.7674156427383423
2018-02-14,1.7413185834884644
2018-02-15,1.7890321016311646
2018-02-16,1.8035731315612793
2018-02-20,1.7772175073623657
2018-02-21,1.7267769575119019
2018-02-22,1.7395005226135254
2018-02-23,1.7667654752731323
2018-02-26,1.7726726531982422
2018-02-27,1.7463165521621704
2018-02-28,1.7567687034606934
2018-03-01,1.7485889196395874
2018-03-02,1.7454079389572144
2018-03-05,1.761312484741211
2018-03-06,1.7549506425857544
2018-03-07,1.7640390396118164
2018-03-08,1.7722184658050537
2018-03-09,1.8172056674957275
2018-03-12,1.819477915763855
2018-03-13,1.8199323415756226
2018-03-14,1.8312923908233643
2018-03-15,1.829474925994873
2018-03-16,1.849014163017273
2018-03-19,1.8385634422302246
2018-03-20,1.8226587772369385
2018-03-21,1.808117151260376
2018-03-22,1.7772175073623657
2018-03-23,1.7549506425857544
2018-03-26,1.77676260471344
2018-03-27,1.7972115278244019
2018-03-28,1.8440159559249878
2018-03-29,1.8517413139343262
2018-04-02,1.8394718170166016
2018-04-03,1.869917869567871
2018-04-04,1.8740075826644897
2018-04-05,1.8749161958694458
2018-04-06,1.8662827014923096
2018-04-09,1.8653736114501953
2018-04-10,1.8730987310409546
2018-04-11,1.8740075826644897
2018-04-12,1.8494690656661987
2018-04-13,1.8571945428848267
2018-04-16,1.8544676303863525
2018-04-17,1.8621922731399536
2018-04-18,1.8435617685317993
2018-04-19,1.8126617670059204
2018-04-20,1.790394902229309
2018-04-23,1.7881231307983398
2018-04-24,1.7844880819320679
2018-04-25,1.7881231307983398
2018-04-26,1.8272026777267456
2018-04-27,1.8599207401275635
2018-04-30,1.844925045967102
2018-05-01,1.866736888885498
2018-05-02,1.8494690656661987
2018-05-03,1.8476516008377075
2018-05-04,1.8658277988433838
2018-05-07,1.872644305229187
2018-05-08,1.8626471757888794
2018-05-09,1.8730987310409546
2018-05-10,1.866736888885498
2018-05-11,1.8571945428848267
2018-05-14,1.8458338975906372
2018-05-15,1.8053909540176392
2018-05-16,1.7863054275512695
2018-05-17,1.773916482925415
2018-05-18,1.7803400754928589
2018-05-21,1.7945646047592163
2018-05-22,1.7991530895233154
2018-05-23,1.8266839981079102
2018-05-24,1.8129185438156128
2018-05-25,1.8202601671218872
2018-05-29,1.8257663249969482
2018-05-30,1.873028039932251
2018-05-31,1.8734866380691528
2018-06-01,1.883581519126892
2018-06-04,1.910653829574585
2018-06-05,1.8955116271972656
2018-06-06,1.908359408378601
2018-06-07,1.900559425354004
2018-06-08,1.9134069681167603
2018-06-11,1.9019354581832886
2018-06-12,1.9101951122283936
2018-06-13,1.870733618736267
2018-06-14,1.8991822004318237
2018-06-15,1.8932173252105713
2018-06-18,1.878993272781372
2018-06-19,1.8698161840438843
2018-06-20,1.9019354581832886
2018-06-21,1.929007649421692
2018-06-22,1.9450678825378418
2018-06-25,1.946902871131897
2018-06-26,1.9432322978973389
2018-06-27,1.9189131259918213
2018-06-28,1.934513807296753
2018-06-29,1.9409376382827759
2018-07-02,1.9280900955200195
2018-07-03,1.9317606687545776
2018-07-05,1.9400204420089722
2018-07-06,1.9427735805511475
2018-07-09,1.9317606687545776
2018-07-10,1.9386439323425293
2018-07-11,1.9661744832992554
2018-07-12,1.9712222814559937
2018-07-13,1.9574564695358276
2018-07-16,1.9491972923278809
2018-07-17,1.9285483360290527
2018-07-18,1.9212071895599365
2018-07-19,1.9386439323425293
2018-07-20,1.9189131259918213
2018-07-23,1.908818006515503
2018-07-24,1.9037712812423706
2018-07-25,1.9294668436050415
2018-07-26,1.9391027688980103
2018-07-27,1.9221247434616089
2018-07-30,1.916619062423706
2018-07-31,1.956997275352478
2018-08-01,1.9625037908554077
2018-08-02,1.9638805389404297
2018-08-03,2.0102245807647705
2018-08-06,1.98865807056427
2018-08-07,1.991870403289795
2018-08-08,1.9785635471343994
2018-08-09,1.983151912689209
2018-08-10,1.9680101871490479
2018-08-13,1.9615861177444458
2018-08-14,1.986823320388794
2018-08-15,2.006553888320923
2018-08-16,2.0134966373443604
2018-08-17,2.0324745178222656
2018-08-20,2.0357141494750977
2018-08-21,2.0111818313598633
2018-08-22,2.012570858001709
2018-08-23,2.0111818313598633
2018-08-24,2.0241427421569824
2018-08-27,2.031085729598999
2018-08-28,2.046823501586914
2018-08-29,2.0449717044830322
2018-08-30,2.027845621109009
2018-08-31,2.0273823738098145
2018-09-04,2.013033151626587
2018-09-05,2.023679494857788
2018-09-06,2.0301597118377686
2018-09-07,2.0241427421569824
2018-09-10,2.0454342365264893
2018-09-11,2.054692506790161
2018-09-12,2.051452159881592
2018-09-13,2.0639493465423584
2018-09-14,2.0426576137542725
2018-09-17,2.0583953857421875
2018-09-18,2.0528407096862793
2018-09-19,2.0375657081604004
2018-09-20,2.057932138442993
2018-09-21,2.065800905227661
2018-09-24,2.0171992778778076
2018-09-25,2.0246052742004395
2018-09-26,2.004239082336426
2018-09-27,2.0093307495117188
2018-09-28,2.0426576137542725
2018-10-01,2.0296974182128906
2018-10-02,2.0421946048736572
2018-10-03,2.018587827682495
2018-10-04,2.0065531730651855
2018-10-05,2.0144219398498535
2018-10-08,2.0435831546783447
2018-10-09,2.0537662506103516
2018-10-10,2.012570858001709
2018-10-11,1.9500830173492432
2018-10-12,1.9371222257614136
2018-10-15,1.9635062217712402
2018-10-16,1.993130087852478
2018-10-17,1.9829468727111816
2018-10-18,1.9806323051452637
2018-10-19,2.0009989738464355
2018-10-22,1.9658204317092896
2018-10-23,1.967208981513977
2018-10-24,1.9736891984939575
2018-10-25,2.0033130645751953
2018-10-26,1.9662836790084839
2018-10-29,2.007016181945801
2018-10-30,2.0246052742004395
2018-10-31,1.9922043085098267
2018-11-01,1.9903526306152344
2018-11-02,2.0144219398498535
2018-11-05,2.0273823738098145
2018-11-06,2.073206901550293
2018-11-07,2.100053310394287
2018-11-08,2.1106996536254883
2018-11-09,2.112550973892212
2018-11-12,2.1222712993621826
2018-11-13,2.131065845489502
2018-11-14,2.1056079864501953
2018-11-15,2.084136486053467
2018-11-16,2.1308131217956543
2018-11-19,2.145750045776367
2018-11-20,2.1420159339904785
2018-11-21,2.1536853313446045
2018-11-23,2.1480841636657715
2018-11-26,2.1480841636657715
2018-11-27,2.1508851051330566
2018-11-28,2.16068696975708
2018-11-29,2.1541526317596436
2018-11-30,2.198028802871704
2018-12-03,2.198962688446045
2018-12-04,2.1508851051330566
2018-12-06,2.207364082336426
2018-12-07,2.1975622177124023
2018-12-10,2.1942944526672363
2018-12-11,2.210165023803711
2018-12-12,2.158353090286255
2018-12-13,2.1914939880371094
2018-12-14,2.2017629146575928
2018-12-17,2.106541395187378
2018-12-18,2.120077610015869
2018-12-19,2.120544195175171
2018-12-20,2.1107423305511475
2018-12-21,2.071533441543579
2018-12-24,1.9707108736038208
2018-12-26,2.027190685272217
2018-12-27,2.0313913822174072
2018-12-28,2.029524087905884
2018-12-31,2.0481948852539062
2019-01-02,1.9767788648605347
2019-01-03,1.9940495491027832
2019-01-04,2.0010507106781006
2019-01-07,2.002451181411743
2019-01-08,2.057530641555786
