Date,MTB
2019-04-04,163.2899932861328
2019-04-05,163.22000122070312
2019-04-08,164.05999755859375
2019-04-09,162.1300048828125
2019-04-10,163.0500030517578
2019-04-11,164.5
2019-04-12,167.75999450683594
2019-04-15,163.72000122070312
2019-04-16,168.27999877929688
2019-04-17,168.47999572753906
2019-04-18,166.33999633789062
2019-04-22,166.49000549316406
2019-04-23,167.14999389648438
2019-04-24,166.55999755859375
2019-04-25,167.77999877929688
2019-04-26,168.9600067138672
2019-04-29,170.63999938964844
2019-04-30,170.07000732421875
2019-05-01,167.8699951171875
2019-05-02,169.39999389648438
2019-05-03,170.36000061035156
2019-05-06,169.77999877929688
2019-05-07,167.5500030517578
2019-05-08,167.19000244140625
2019-05-09,166.11000061035156
2019-05-10,167.38999938964844
2019-05-13,161.6699981689453
2019-05-14,162.69000244140625
2019-05-15,161.30999755859375
2019-05-16,163.89999389648438
2019-05-17,163.77999877929688
2019-05-20,165.57000732421875
2019-05-21,166.3000030517578
2019-05-22,165.63999938964844
2019-05-23,162.75
2019-05-24,164.9199981689453
2019-05-28,162.22999572753906
2019-05-29,164.75
2019-05-30,162.17999267578125
2019-05-31,159.60000610351562
2019-06-03,162.30999755859375
2019-06-04,167.25999450683594
2019-06-05,166.36000061035156
2019-06-06,166.88999938964844
2019-06-07,165.75999450683594
2019-06-10,167.60000610351562
2019-06-11,167.75999450683594
2019-06-12,165.4499969482422
2019-06-13,166.64999389648438
2019-06-14,167.89999389648438
2019-06-17,164.94000244140625
2019-06-18,166.99000549316406
2019-06-19,165.86000061035156
2019-06-20,165.8300018310547
2019-06-21,165.50999450683594
2019-06-24,165.4499969482422
2019-06-25,165.47999572753906
2019-06-26,166.02000427246094
2019-06-27,168.72000122070312
2019-06-28,170.07000732421875
2019-07-01,170.80999755859375
2019-07-02,170.0800018310547
2019-07-03,171.5500030517578
2019-07-05,174.00999450683594
2019-07-08,173.02999877929688
2019-07-09,174.24000549316406
2019-07-10,171.3000030517578
2019-07-11,173.77000427246094
2019-07-12,174.07000732421875
2019-07-15,172.3300018310547
2019-07-16,171.11000061035156
2019-07-17,170.44000244140625
2019-07-18,162.75999450683594
2019-07-19,162.8699951171875
2019-07-22,161.52999877929688
2019-07-23,162.61000061035156
2019-07-24,163.72000122070312
2019-07-25,163.32000732421875
2019-07-26,164.9499969482422
2019-07-29,163.6999969482422
2019-07-30,164.47000122070312
2019-07-31,164.25
2019-08-01,155.75999450683594
2019-08-02,157.6199951171875
2019-08-05,153.9600067138672
2019-08-06,154.75999450683594
2019-08-07,150.60000610351562
2019-08-08,152.8699951171875
2019-08-09,153.0
2019-08-12,149.86000061035156
2019-08-13,151.32000732421875
2019-08-14,144.75999450683594
2019-08-15,144.6699981689453
2019-08-16,147.52000427246094
2019-08-19,149.19000244140625
2019-08-20,146.36000061035156
2019-08-21,147.3800048828125
2019-08-22,148.30999755859375
2019-08-23,143.89999389648438
2019-08-26,145.6199951171875
2019-08-27,143.86000061035156
2019-08-28,145.33999633789062
2019-08-29,147.27999877929688
2019-08-30,146.2100067138672
2019-09-03,142.99000549316406
2019-09-04,143.97999572753906
2019-09-05,147.10000610351562
2019-09-06,146.44000244140625
2019-09-09,154.14999389648438
2019-09-10,155.08999633789062
2019-09-11,155.00999450683594
2019-09-12,156.7899932861328
2019-09-13,158.44000244140625
2019-09-16,159.61000061035156
2019-09-17,158.1199951171875
2019-09-18,159.44000244140625
2019-09-19,156.9600067138672
2019-09-20,156.3000030517578
2019-09-23,156.14999389648438
2019-09-24,155.4199981689453
2019-09-25,157.24000549316406
2019-09-26,156.88999938964844
2019-09-27,158.19000244140625
2019-09-30,157.97000122070312
2019-10-01,153.72000122070312
2019-10-02,149.75
2019-10-03,151.05999755859375
2019-10-04,154.0500030517578
2019-10-07,154.02000427246094
2019-10-08,150.5
2019-10-09,152.4199981689453
2019-10-10,154.9499969482422
2019-10-11,156.47999572753906
2019-10-14,156.57000732421875
2019-10-15,158.82000732421875
2019-10-16,158.92999267578125
2019-10-17,152.11000061035156
2019-10-18,152.22999572753906
2019-10-21,154.0399932861328
2019-10-22,156.33999633789062
2019-10-23,157.8000030517578
2019-10-24,156.27999877929688
2019-10-25,156.5800018310547
2019-10-28,158.66000366210938
2019-10-29,157.97000122070312
2019-10-30,156.86000061035156
2019-10-31,156.52999877929688
2019-11-01,160.72999572753906
2019-11-04,164.0500030517578
2019-11-05,166.17999267578125
2019-11-06,166.25
2019-11-07,166.8300018310547
2019-11-08,167.58999633789062
2019-11-11,166.66000366210938
2019-11-12,165.47999572753906
2019-11-13,163.17999267578125
2019-11-14,163.11000061035156
2019-11-15,163.97000122070312
2019-11-18,162.97000122070312
2019-11-19,162.8800048828125
2019-11-20,162.97000122070312
2019-11-21,163.0399932861328
2019-11-22,164.91000366210938
2019-11-25,166.02000427246094
2019-11-26,165.74000549316406
2019-11-27,166.77999877929688
2019-11-29,164.74000549316406
2019-12-02,164.61000061035156
2019-12-03,161.77000427246094
2019-12-04,164.0
2019-12-05,165.05999755859375
2019-12-06,166.22999572753906
2019-12-09,166.74000549316406
2019-12-10,167.0399932861328
2019-12-11,166.44000244140625
2019-12-12,171.97999572753906
2019-12-13,170.10000610351562
2019-12-16,170.02999877929688
2019-12-17,169.77999877929688
2019-12-18,168.14999389648438
2019-12-19,168.39999389648438
2019-12-20,169.50999450683594
2019-12-23,168.6999969482422
2019-12-24,169.33999633789062
2019-12-26,169.83999633789062
2019-12-27,169.5500030517578
2019-12-30,169.4199981689453
2019-12-31,169.75
2020-01-02,171.07000732421875
2020-01-03,169.32000732421875
2020-01-06,167.9199981689453
2020-01-07,165.88999938964844
2020-01-08,166.72999572753906
2020-01-09,167.25999450683594
2020-01-10,165.99000549316406
2020-01-13,166.85000610351562
2020-01-14,166.5800018310547
2020-01-15,162.6199951171875
2020-01-16,163.9499969482422
2020-01-17,163.02999877929688
2020-01-21,160.97000122070312
2020-01-22,161.8699951171875
2020-01-23,170.3699951171875
2020-01-24,171.49000549316406
2020-01-27,168.02999877929688
2020-01-28,170.72999572753906
2020-01-29,169.10000610351562
2020-01-30,170.69000244140625
2020-01-31,168.52000427246094
2020-02-03,169.08999633789062
2020-02-04,170.52999877929688
2020-02-05,173.0399932861328
2020-02-06,171.13999938964844
2020-02-07,169.9499969482422
2020-02-10,168.80999755859375
2020-02-11,169.36000061035156
2020-02-12,169.58999633789062
2020-02-13,170.58999633789062
2020-02-14,169.77999877929688
2020-02-18,166.8000030517578
2020-02-19,168.25999450683594
2020-02-20,169.52999877929688
2020-02-21,168.57000732421875
2020-02-24,163.86000061035156
2020-02-25,155.9499969482422
2020-02-26,153.4600067138672
2020-02-27,144.6699981689453
2020-02-28,140.3800048828125
2020-03-02,147.50999450683594
2020-03-03,139.22999572753906
2020-03-04,143.08999633789062
2020-03-05,131.58999633789062
2020-03-06,125.12999725341797
2020-03-09,108.5999984741211
2020-03-10,116.83999633789062
2020-03-11,111.18000030517578
2020-03-12,102.27999877929688
2020-03-13,112.75
2020-03-16,99.52999877929688
2020-03-17,109.76000213623047
2020-03-18,107.75
2020-03-19,104.83999633789062
2020-03-20,98.76000213623047
2020-03-23,88.0999984741211
2020-03-24,98.7699966430664
2020-03-25,105.0
2020-03-26,110.70999908447266
2020-03-27,107.29000091552734
2020-03-30,106.9000015258789
2020-03-31,103.43000030517578
2020-04-01,95.86000061035156
2020-04-02,95.73999786376953
2020-04-03,91.66999816894531
2020-04-06,102.79000091552734
2020-04-07,103.62000274658203
2020-04-08,107.63999938964844
2020-04-09,114.75
2020-04-13,110.76000213623047
2020-04-14,109.37999725341797
2020-04-15,100.94999694824219
2020-04-16,96.29000091552734
2020-04-17,105.4800033569336
2020-04-20,105.5999984741211
2020-04-21,104.62999725341797
2020-04-22,104.05999755859375
2020-04-23,103.55999755859375
2020-04-24,105.05999755859375
2020-04-27,110.31999969482422
2020-04-28,111.79000091552734
2020-04-29,118.55999755859375
2020-04-30,112.08000183105469
2020-05-01,107.19999694824219
2020-05-04,104.4000015258789
2020-05-05,102.63999938964844
2020-05-06,100.12000274658203
2020-05-07,101.62000274658203
2020-05-08,104.87000274658203
2020-05-11,99.33999633789062
2020-05-12,95.30999755859375
2020-05-13,89.4800033569336
2020-05-14,92.37999725341797
2020-05-15,89.12000274658203
2020-05-18,96.55000305175781
2020-05-19,91.54000091552734
2020-05-20,96.12000274658203
2020-05-21,96.7699966430664
2020-05-22,98.02999877929688
2020-05-26,107.86000061035156
2020-05-27,112.9000015258789
2020-05-28,109.06999969482422
2020-05-29,105.66000366210938
2020-06-01,108.52999877929688
2020-06-02,106.0
2020-06-03,113.77999877929688
2020-06-04,117.9000015258789
2020-06-05,123.30000305175781
2020-06-08,127.4000015258789
2020-06-09,123.88999938964844
2020-06-10,116.75
2020-06-11,106.27999877929688
2020-06-12,108.95999908447266
2020-06-15,110.72000122070312
2020-06-16,113.26000213623047
2020-06-17,110.06999969482422
2020-06-18,110.44999694824219
2020-06-19,111.05000305175781
2020-06-22,108.51000213623047
2020-06-23,108.47000122070312
2020-06-24,102.91999816894531
2020-06-25,105.13999938964844
2020-06-26,100.45999908447266
2020-06-29,102.31999969482422
2020-06-30,103.97000122070312
2020-07-01,101.30999755859375
2020-07-02,100.58999633789062
2020-07-06,101.93000030517578
2020-07-07,98.54000091552734
2020-07-08,98.9800033569336
2020-07-09,95.20999908447266
2020-07-10,100.37000274658203
2020-07-13,101.63999938964844
2020-07-14,98.33000183105469
2020-07-15,102.7699966430664
2020-07-16,102.5199966430664
2020-07-17,99.31999969482422
2020-07-20,98.79000091552734
2020-07-21,103.94000244140625
2020-07-22,103.44000244140625
2020-07-23,105.0
2020-07-24,105.12999725341797
2020-07-27,102.9000015258789
2020-07-28,102.83999633789062
2020-07-29,106.81999969482422
2020-07-30,105.77999877929688
2020-07-31,105.94999694824219
2020-08-03,105.02999877929688
2020-08-04,104.05999755859375
2020-08-05,104.5999984741211
2020-08-06,103.56999969482422
2020-08-07,107.61000061035156
2020-08-10,109.06999969482422
2020-08-11,111.3499984741211
2020-08-12,110.3499984741211
2020-08-13,107.83000183105469
2020-08-14,109.20999908447266
2020-08-17,106.55999755859375
2020-08-18,104.5
2020-08-19,104.43000030517578
2020-08-20,101.66999816894531
2020-08-21,102.45999908447266
2020-08-24,105.83000183105469
2020-08-25,105.94999694824219
2020-08-26,103.73999786376953
2020-08-27,105.87000274658203
2020-08-28,106.4000015258789
2020-08-31,103.26000213623047
2020-09-01,103.55999755859375
2020-09-02,104.12000274658203
2020-09-03,103.7300033569336
2020-09-04,105.9000015258789
2020-09-08,102.26000213623047
2020-09-09,101.16000366210938
2020-09-10,99.05000305175781
2020-09-11,101.66000366210938
2020-09-14,104.23999786376953
2020-09-15,103.76000213623047
2020-09-16,103.26000213623047
2020-09-17,102.41999816894531
2020-09-18,101.77999877929688
2020-09-21,96.62000274658203
2020-09-22,93.11000061035156
2020-09-23,90.86000061035156
2020-09-24,90.05999755859375
2020-09-25,91.30000305175781
2020-09-28,94.22000122070312
2020-09-29,91.12999725341797
2020-09-30,92.08999633789062
2020-10-01,92.20999908447266
2020-10-02,93.52999877929688
2020-10-05,97.58999633789062
2020-10-06,98.44999694824219
2020-10-07,101.6500015258789
2020-10-08,101.77999877929688
2020-10-09,101.37000274658203
2020-10-12,103.30000305175781
2020-10-13,99.76000213623047
2020-10-14,97.80000305175781
2020-10-15,101.0199966430664
2020-10-16,100.11000061035156
2020-10-19,97.95999908447266
2020-10-20,99.41999816894531
2020-10-21,99.02999877929688
2020-10-22,104.68000030517578
2020-10-23,106.12000274658203
2020-10-26,103.2699966430664
2020-10-27,99.30000305175781
2020-10-28,96.77999877929688
2020-10-29,99.54000091552734
2020-10-30,103.58000183105469
2020-11-02,106.04000091552734
2020-11-03,110.01000213623047
2020-11-04,98.43000030517578
2020-11-05,103.55999755859375
2020-11-06,99.05999755859375
2020-11-09,123.91999816894531
2020-11-10,123.91999816894531
2020-11-11,118.30000305175781
2020-11-12,115.12999725341797
2020-11-13,118.83000183105469
2020-11-16,126.91999816894531
2020-11-17,124.97000122070312
2020-11-18,121.88999938964844
2020-11-19,120.45999908447266
2020-11-20,118.08999633789062
2020-11-23,118.83999633789062
2020-11-24,123.66999816894531
2020-11-25,122.30000305175781
2020-11-27,120.9800033569336
2020-11-30,116.48999786376953
2020-12-01,120.88999938964844
2020-12-02,123.01000213623047
2020-12-03,124.83000183105469
2020-12-04,128.02000427246094
2020-12-07,127.19999694824219
2020-12-08,126.1500015258789
2020-12-09,128.13999938964844
2020-12-10,127.9800033569336
2020-12-11,125.83999633789062
2020-12-14,124.76000213623047
2020-12-15,126.66000366210938
2020-12-16,126.98999786376953
2020-12-17,125.83000183105469
2020-12-18,123.7300033569336
2020-12-21,124.04000091552734
2020-12-22,121.13999938964844
2020-12-23,125.61000061035156
2020-12-24,124.95999908447266
2020-12-28,125.69999694824219
2020-12-29,123.80999755859375
2020-12-30,125.63999938964844
2020-12-31,127.30000305175781
2021-01-04,126.81999969482422
2021-01-05,128.49000549316406
2021-01-06,139.80999755859375
2021-01-07,147.5500030517578
2021-01-08,144.24000549316406
2021-01-11,146.6999969482422
2021-01-12,149.64999389648438
2021-01-13,146.7100067138672
2021-01-14,149.36000061035156
2021-01-15,144.77000427246094
2021-01-19,146.1999969482422
2021-01-20,143.72999572753906
2021-01-21,144.50999450683594
2021-01-22,143.16000366210938
2021-01-25,140.0399932861328
2021-01-26,137.24000549316406
2021-01-27,132.8300018310547
2021-01-28,137.35000610351562
2021-01-29,132.47000122070312
2021-02-01,132.9499969482422
2021-02-02,136.0800018310547
2021-02-03,137.3800048828125
2021-02-04,141.0
2021-02-05,140.39999389648438
2021-02-08,142.89999389648438
2021-02-09,143.05999755859375
2021-02-10,143.36000061035156
2021-02-11,142.2100067138672
2021-02-12,142.22999572753906
2021-02-16,148.6699981689453
2021-02-17,148.1999969482422
2021-02-18,146.74000549316406
2021-02-19,149.97000122070312
2021-02-22,155.27000427246094
2021-02-23,159.3800048828125
2021-02-24,162.1300048828125
2021-02-25,156.6999969482422
2021-02-26,150.94000244140625
2021-03-01,154.22999572753906
2021-03-02,154.61000061035156
2021-03-03,155.8300018310547
2021-03-04,152.99000549316406
2021-03-05,156.35000610351562
2021-03-08,159.1699981689453
2021-03-09,153.02999877929688
2021-03-10,156.61000061035156
2021-03-11,155.57000732421875
2021-03-12,157.55999755859375
2021-03-15,155.3000030517578
2021-03-16,152.63999938964844
2021-03-17,152.83999633789062
2021-03-18,155.3800048828125
2021-03-19,152.07000732421875
2021-03-22,149.4199981689453
2021-03-23,146.57000732421875
2021-03-24,147.77000427246094
2021-03-25,152.57000732421875
2021-03-26,155.13999938964844
2021-03-29,150.52999877929688
2021-03-30,153.8699951171875
2021-03-31,151.61000061035156
2021-04-01,153.1699981689453
2021-04-05,153.2100067138672
2021-04-06,153.02000427246094
2021-04-07,154.19000244140625
2021-04-08,152.86000061035156
2021-04-09,153.6300048828125
2021-04-12,156.22000122070312
2021-04-13,154.52000427246094
2021-04-14,155.57000732421875
2021-04-15,153.88999938964844
2021-04-16,153.86000061035156
2021-04-19,154.97999572753906
2021-04-20,149.6699981689453
2021-04-21,152.99000549316406
2021-04-22,149.08999633789062
2021-04-23,153.1199951171875
2021-04-26,155.64999389648438
2021-04-27,156.77999877929688
2021-04-28,156.41000366210938
2021-04-29,160.22000122070312
2021-04-30,157.69000244140625
2021-05-03,157.5
2021-05-04,159.89999389648438
2021-05-05,160.74000549316406
2021-05-06,162.5399932861328
2021-05-07,163.14999389648438
2021-05-10,162.8699951171875
2021-05-11,162.0
2021-05-12,158.1199951171875
2021-05-13,164.67999267578125
2021-05-14,166.82000732421875
2021-05-17,167.27000427246094
2021-05-18,164.24000549316406
2021-05-19,162.1999969482422
2021-05-20,160.72999572753906
2021-05-21,162.4499969482422
2021-05-24,161.5800018310547
2021-05-25,157.27000427246094
2021-05-26,157.6999969482422
2021-05-27,160.27999877929688
2021-05-28,160.69000244140625
2021-06-01,162.07000732421875
2021-06-02,162.5
2021-06-03,163.00999450683594
2021-06-04,161.27000427246094
2021-06-07,159.72000122070312
2021-06-08,160.44000244140625
2021-06-09,157.66000366210938
2021-06-10,153.88999938964844
2021-06-11,155.13999938964844
2021-06-14,152.55999755859375
2021-06-15,154.3300018310547
2021-06-16,155.58999633789062
2021-06-17,148.4600067138672
2021-06-18,142.97999572753906
2021-06-21,147.64999389648438
2021-06-22,147.1300048828125
2021-06-23,146.6199951171875
2021-06-24,147.85000610351562
2021-06-25,151.3300018310547
2021-06-28,147.00999450683594
2021-06-29,145.85000610351562
2021-06-30,145.30999755859375
2021-07-01,147.27999877929688
2021-07-02,145.92999267578125
2021-07-06,141.58999633789062
2021-07-07,141.5
2021-07-08,137.5500030517578
2021-07-09,142.3300018310547
2021-07-12,143.17999267578125
2021-07-13,141.1699981689453
2021-07-14,140.0500030517578
2021-07-15,141.19000244140625
2021-07-16,136.82000732421875
2021-07-19,131.1999969482422
2021-07-20,135.0399932861328
2021-07-21,133.0500030517578
2021-07-22,128.99000549316406
2021-07-23,129.3300018310547
2021-07-26,132.25
2021-07-27,133.9600067138672
2021-07-28,134.4600067138672
2021-07-29,135.22999572753906
2021-07-30,133.85000610351562
2021-08-02,133.36000061035156
2021-08-03,136.24000549316406
2021-08-04,133.02999877929688
2021-08-05,134.3800048828125
2021-08-06,137.97999572753906
2021-08-09,138.49000549316406
2021-08-10,140.00999450683594
2021-08-11,142.64999389648438
2021-08-12,141.6300048828125
2021-08-13,139.94000244140625
2021-08-16,139.0800018310547
2021-08-17,138.10000610351562
2021-08-18,136.77999877929688
2021-08-19,134.66000366210938
2021-08-20,135.6999969482422
2021-08-23,136.9199981689453
2021-08-24,138.7899932861328
2021-08-25,141.6199951171875
2021-08-26,139.75999450683594
2021-08-27,142.17999267578125
2021-08-30,138.97000122070312
2021-08-31,140.00999450683594
2021-09-01,139.22000122070312
2021-09-02,139.27999877929688
2021-09-03,138.9600067138672
2021-09-07,138.4199981689453
2021-09-08,137.25999450683594
2021-09-09,137.9499969482422
2021-09-10,135.75999450683594
2021-09-13,137.4499969482422
2021-09-14,133.6699981689453
2021-09-15,137.25999450683594
2021-09-16,137.50999450683594
2021-09-17,137.5500030517578
2021-09-20,133.94000244140625
2021-09-21,133.38999938964844
2021-09-22,136.5
2021-09-23,141.9499969482422
2021-09-24,143.25999450683594
2021-09-27,151.22999572753906
2021-09-28,151.1300048828125
2021-09-29,152.99000549316406
2021-09-30,149.33999633789062
2021-10-01,152.8000030517578
2021-10-04,153.64999389648438
2021-10-05,153.80999755859375
2021-10-06,152.24000549316406
2021-10-07,153.69000244140625
2021-10-08,153.74000549316406
2021-10-11,151.47999572753906
2021-10-12,150.69000244140625
2021-10-13,149.22999572753906
2021-10-14,151.02000427246094
2021-10-15,151.1300048828125
2021-10-18,150.83999633789062
2021-10-19,151.63999938964844
2021-10-20,160.41000366210938
2021-10-21,159.75999450683594
2021-10-22,159.8800048828125
2021-10-25,159.0
2021-10-26,155.3800048828125
2021-10-27,149.11000061035156
2021-10-28,148.07000732421875
2021-10-29,147.1199951171875
2021-11-01,152.7100067138672
2021-11-02,153.82000732421875
2021-11-03,159.3300018310547
2021-11-04,154.1699981689453
2021-11-05,155.08999633789062
2021-11-08,156.58999633789062
2021-11-09,154.61000061035156
2021-11-10,156.38999938964844
2021-11-11,159.22000122070312
2021-11-12,159.8699951171875
2021-11-15,160.2100067138672
2021-11-16,160.4199981689453
2021-11-17,161.1699981689453
2021-11-18,159.4199981689453
2021-11-19,157.3699951171875
2021-11-22,161.3699951171875
2021-11-23,161.85000610351562
2021-11-24,161.47000122070312
2021-11-26,153.99000549316406
2021-11-29,152.16000366210938
2021-11-30,146.61000061035156
2021-12-01,144.0399932861328
2021-12-02,150.72000122070312
2021-12-03,146.9600067138672
2021-12-06,151.67999267578125
2021-12-07,152.7100067138672
2021-12-08,151.9499969482422
2021-12-09,152.24000549316406
2021-12-10,152.2100067138672
2021-12-13,147.6300048828125
2021-12-14,149.4199981689453
2021-12-15,150.6199951171875
2021-12-16,153.17999267578125
2021-12-17,147.14999389648438
2021-12-20,144.6999969482422
2021-12-21,149.0500030517578
2021-12-22,150.50999450683594
2021-12-23,150.9499969482422
2021-12-27,153.47999572753906
2021-12-28,154.19000244140625
2021-12-29,154.10000610351562
2021-12-30,153.17999267578125
2021-12-31,153.5800018310547
2022-01-03,158.25
2022-01-04,164.0
2022-01-05,165.2899932861328
2022-01-06,171.92999267578125
2022-01-07,176.92999267578125
2022-01-10,177.49000549316406
2022-01-11,178.1999969482422
2022-01-12,179.52999877929688
2022-01-13,183.2100067138672
2022-01-14,185.33999633789062
2022-01-18,182.38999938964844
2022-01-19,175.9199981689453
2022-01-20,166.35000610351562
2022-01-21,160.11000061035156
2022-01-24,166.6300048828125
2022-01-25,164.58999633789062
2022-01-26,167.75999450683594
2022-01-27,168.86000061035156
2022-01-28,172.07000732421875
2022-01-31,169.3800048828125
2022-02-01,172.85000610351562
2022-02-02,175.82000732421875
2022-02-03,175.17999267578125
2022-02-04,179.55999755859375
2022-02-07,180.47999572753906
2022-02-08,184.2899932861328
2022-02-09,183.0500030517578
2022-02-10,183.11000061035156
2022-02-11,182.3000030517578
2022-02-14,180.41000366210938
2022-02-15,183.92999267578125
2022-02-16,186.10000610351562
2022-02-17,182.66000366210938
2022-02-18,182.35000610351562
2022-02-22,182.58999633789062
2022-02-23,180.80999755859375
2022-02-24,174.47000122070312
2022-02-25,183.02999877929688
2022-02-28,182.22999572753906
2022-03-01,169.85000610351562
2022-03-02,178.80999755859375
2022-03-03,180.64999389648438
2022-03-04,176.22000122070312
2022-03-07,170.49000549316406
2022-03-08,168.1300048828125
2022-03-09,173.2100067138672
2022-03-10,173.89999389648438
2022-03-11,172.22000122070312
2022-03-14,175.1999969482422
2022-03-15,175.00999450683594
2022-03-16,181.41000366210938
2022-03-17,179.07000732421875
2022-03-18,179.2899932861328
2022-03-21,180.5800018310547
2022-03-22,184.49000549316406
2022-03-23,178.91000366210938
2022-03-24,179.69000244140625
2022-03-25,183.57000732421875
2022-03-28,179.38999938964844
2022-03-29,182.02999877929688
2022-03-30,172.25999450683594
2022-03-31,169.5
2022-04-01,164.66000366210938
2022-04-04,165.57000732421875
2022-04-05,163.77999877929688
2022-04-06,162.52000427246094
2022-04-07,161.2100067138672
2022-04-08,163.07000732421875
2022-04-11,163.52999877929688
2022-04-12,160.47999572753906
2022-04-13,159.7100067138672
2022-04-14,159.55999755859375
2022-04-18,159.16000366210938
2022-04-19,162.0399932861328
2022-04-20,176.33999633789062
2022-04-21,177.77999877929688
2022-04-22,172.41000366210938
2022-04-25,174.0
2022-04-26,169.2100067138672
2022-04-27,171.25
2022-04-28,171.30999755859375
2022-04-29,166.63999938964844
2022-05-02,168.22999572753906
2022-05-03,170.22999572753906
2022-05-04,176.08999633789062
2022-05-05,172.13999938964844
2022-05-06,170.47999572753906
2022-05-09,168.02999877929688
2022-05-10,165.8300018310547
2022-05-11,164.5500030517578
2022-05-12,165.72999572753906
2022-05-13,166.5800018310547
2022-05-16,163.8699951171875
2022-05-17,170.74000549316406
2022-05-18,165.6999969482422
2022-05-19,162.88999938964844
2022-05-20,162.72999572753906
2022-05-23,168.2899932861328
2022-05-24,169.05999755859375
2022-05-25,173.66000366210938
2022-05-26,177.75
2022-05-27,180.8000030517578
2022-05-31,179.97000122070312
2022-06-01,177.7899932861328
2022-06-02,180.3800048828125
2022-06-03,177.97000122070312
2022-06-06,177.86000061035156
2022-06-07,180.61000061035156
2022-06-08,177.88999938964844
2022-06-09,171.36000061035156
2022-06-10,165.83999633789062
2022-06-13,162.38999938964844
2022-06-14,164.89999389648438
2022-06-15,165.49000549316406
2022-06-16,160.63999938964844
2022-06-17,162.33999633789062
2022-06-21,165.25999450683594
2022-06-22,164.72000122070312
2022-06-23,159.63999938964844
2022-06-24,166.63999938964844
2022-06-27,164.4199981689453
2022-06-28,163.1199951171875
2022-06-29,162.3300018310547
2022-06-30,159.38999938964844
2022-07-01,159.7100067138672
2022-07-05,158.6300048828125
2022-07-06,157.05999755859375
2022-07-07,158.85000610351562
2022-07-08,158.9199981689453
2022-07-11,158.69000244140625
2022-07-12,157.88999938964844
2022-07-13,154.1300048828125
2022-07-14,150.57000732421875
2022-07-15,156.2100067138672
2022-07-18,157.97000122070312
2022-07-19,164.7100067138672
2022-07-20,165.5399932861328
2022-07-21,169.22000122070312
2022-07-22,168.9600067138672
2022-07-25,172.44000244140625
2022-07-26,169.8000030517578
2022-07-27,172.97999572753906
2022-07-28,173.88999938964844
2022-07-29,177.4499969482422
2022-08-01,176.08999633789062
2022-08-02,173.80999755859375
2022-08-03,176.50999450683594
2022-08-04,175.44000244140625
2022-08-05,178.77000427246094
2022-08-08,179.25999450683594
2022-08-09,179.9199981689453
2022-08-10,184.82000732421875
2022-08-11,186.8699951171875
2022-08-12,189.82000732421875
2022-08-15,190.25
2022-08-16,191.41000366210938
2022-08-17,190.72000122070312
2022-08-18,191.17999267578125
2022-08-19,188.82000732421875
2022-08-22,184.0800018310547
2022-08-23,184.3000030517578
2022-08-24,184.33999633789062
2022-08-25,187.72999572753906
2022-08-26,184.02000427246094
2022-08-29,183.55999755859375
2022-08-30,182.77999877929688
2022-08-31,181.77999877929688
2022-09-01,180.80999755859375
2022-09-02,180.75
2022-09-06,179.02000427246094
2022-09-07,182.80999755859375
2022-09-08,187.89999389648438
2022-09-09,187.61000061035156
2022-09-12,190.5500030517578
2022-09-13,186.27999877929688
2022-09-14,183.25
2022-09-15,186.5
2022-09-16,182.85000610351562
2022-09-19,187.2899932861328
2022-09-20,187.17999267578125
2022-09-21,185.63999938964844
2022-09-22,183.1999969482422
2022-09-23,178.91000366210938
2022-09-26,177.1199951171875
2022-09-27,177.3000030517578
2022-09-28,179.14999389648438
2022-09-29,174.83999633789062
2022-09-30,176.32000732421875
2022-10-03,181.02000427246094
2022-10-04,187.3300018310547
2022-10-05,185.80999755859375
2022-10-06,184.11000061035156
2022-10-07,182.05999755859375
2022-10-10,181.27999877929688
2022-10-11,179.08999633789062
2022-10-12,178.82000732421875
2022-10-13,187.24000549316406
2022-10-14,185.55999755859375
2022-10-17,187.89999389648438
2022-10-18,189.36000061035156
2022-10-19,163.05999755859375
2022-10-20,161.39999389648438
2022-10-21,161.77000427246094
2022-10-24,163.13999938964844
2022-10-25,163.5
2022-10-26,165.0
2022-10-27,167.07000732421875
2022-10-28,168.17999267578125
2022-10-31,168.3699951171875
2022-11-01,168.10000610351562
2022-11-02,163.7100067138672
2022-11-03,164.19000244140625
2022-11-04,167.02000427246094
2022-11-07,168.97000122070312
2022-11-08,170.47999572753906
2022-11-09,165.94000244140625
2022-11-10,170.19000244140625
2022-11-11,166.1999969482422
2022-11-14,165.85000610351562
2022-11-15,169.9199981689453
2022-11-16,168.69000244140625
2022-11-17,167.88999938964844
2022-11-18,170.61000061035156
2022-11-21,169.52000427246094
2022-11-22,171.6699981689453
2022-11-23,171.8699951171875
2022-11-25,172.13999938964844
2022-11-28,169.52000427246094
2022-11-29,170.9199981689453
2022-11-30,170.02000427246094
2022-12-01,168.32000732421875
2022-12-02,169.10000610351562
2022-12-05,161.30999755859375
2022-12-06,160.35000610351562
2022-12-07,147.97000122070312
2022-12-08,150.1199951171875
2022-12-09,151.3800048828125
2022-12-12,151.5399932861328
2022-12-13,146.14999389648438
2022-12-14,143.7899932861328
2022-12-15,141.00999450683594
2022-12-16,140.0500030517578
2022-12-19,140.64999389648438
2022-12-20,140.30999755859375
2022-12-21,143.00999450683594
2022-12-22,144.75999450683594
2022-12-23,144.55999755859375
2022-12-27,145.86000061035156
2022-12-28,143.57000732421875
2022-12-29,145.47000122070312
