Date,EG
2019-03-22,185.45880126953125
2019-03-25,185.29489135742188
2019-03-26,185.8814697265625
2019-03-27,185.1654510498047
2019-03-28,185.78659057617188
2019-03-29,186.29559326171875
2019-04-01,187.4773712158203
2019-04-02,185.37252807617188
2019-04-03,186.45083618164062
2019-04-04,185.7175750732422
2019-04-05,186.5974578857422
2019-04-08,188.00357055664062
2019-04-09,185.20001220703125
2019-04-10,187.02877807617188
2019-04-11,191.4282684326172
2019-04-12,195.249755859375
2019-04-15,195.13758850097656
2019-04-16,197.80313110351562
2019-04-17,197.27696228027344
2019-04-18,197.57888793945312
2019-04-22,197.12167358398438
2019-04-23,198.20864868164062
2019-04-24,199.51116943359375
2019-04-25,197.113037109375
2019-04-26,199.01950073242188
2019-04-29,199.53709411621094
2019-04-30,203.1515350341797
2019-05-01,203.9796905517578
2019-05-02,204.26429748535156
2019-05-03,205.87747192382812
2019-05-06,205.12693786621094
2019-05-07,212.9770050048828
2019-05-08,208.663818359375
2019-05-09,211.91595458984375
2019-05-10,214.57290649414062
2019-05-13,212.69227600097656
2019-05-14,214.32272338867188
2019-05-15,214.1588134765625
2019-05-16,215.15945434570312
2019-05-17,214.1588134765625
2019-05-20,215.237060546875
2019-05-21,215.08181762695312
2019-05-22,215.9444580078125
2019-05-23,217.04000854492188
2019-05-24,215.58218383789062
2019-05-28,211.7218017578125
2019-05-29,212.21627807617188
2019-05-30,212.901611328125
2019-05-31,214.8447723388672
2019-06-03,218.5489959716797
2019-06-04,215.37393188476562
2019-06-05,219.7461395263672
2019-06-06,219.399169921875
2019-06-07,219.173583984375
2019-06-10,218.75718688964844
2019-06-11,216.05064392089844
2019-06-12,217.11764526367188
2019-06-13,216.9701385498047
2019-06-14,217.78561401367188
2019-06-17,217.0135040283203
2019-06-18,216.99618530273438
2019-06-19,218.5750274658203
2019-06-20,219.09552001953125
2019-06-21,217.00485229492188
2019-06-24,218.18466186523438
2019-06-25,218.0111846923828
2019-06-26,210.7415008544922
2019-06-27,211.9820556640625
2019-06-28,214.42840576171875
2019-07-01,217.2911376953125
2019-07-02,217.8636474609375
2019-07-03,221.1775665283203
2019-07-05,220.78713989257812
2019-07-08,220.78713989257812
2019-07-09,223.28558349609375
2019-07-10,224.0489501953125
2019-07-11,222.84312438964844
2019-07-12,223.5718231201172
2019-07-15,224.074951171875
2019-07-16,221.44644165039062
2019-07-17,217.92437744140625
2019-07-18,218.66180419921875
2019-07-19,218.61839294433594
2019-07-22,219.83285522460938
2019-07-23,219.659423828125
2019-07-24,221.2122344970703
2019-07-25,221.66331481933594
2019-07-26,225.1333465576172
2019-07-29,222.7737274169922
2019-07-30,218.34080505371094
2019-07-31,213.9599151611328
2019-08-01,211.95602416992188
2019-08-02,210.90634155273438
2019-08-05,207.4623260498047
2019-08-06,212.40711975097656
2019-08-07,215.313232421875
2019-08-08,218.26275634765625
2019-08-09,218.47091674804688
2019-08-12,216.91807556152344
2019-08-13,219.16490173339844
2019-08-14,213.89051818847656
2019-08-15,214.0553436279297
2019-08-16,216.2588348388672
2019-08-19,216.80532836914062
2019-08-20,214.09007263183594
2019-08-21,215.00961303710938
2019-08-22,215.8770751953125
2019-08-23,212.4331512451172
2019-08-26,214.41973876953125
2019-08-27,213.0143280029297
2019-08-28,207.7746124267578
2019-08-29,208.10430908203125
2019-08-30,204.62564086914062
2019-09-03,210.9001922607422
2019-09-04,214.99307250976562
2019-09-05,217.07005310058594
2019-09-06,217.29698181152344
2019-09-09,219.71426391601562
2019-09-10,219.0597686767578
2019-09-11,222.3759002685547
2019-09-12,219.65316772460938
2019-09-13,223.74603271484375
2019-09-16,222.48936462402344
2019-09-17,227.2803955078125
2019-09-18,228.42356872558594
2019-09-19,228.8948516845703
2019-09-20,230.823486328125
2019-09-23,231.25979614257812
2019-09-24,232.7957000732422
2019-09-25,229.56680297851562
2019-09-26,232.44659423828125
2019-09-27,232.11500549316406
2019-09-30,232.21102905273438
2019-10-01,230.25624084472656
2019-10-02,226.19827270507812
2019-10-03,224.8106689453125
2019-10-04,226.6345672607422
2019-10-07,222.23631286621094
2019-10-08,218.5623016357422
2019-10-09,218.5885009765625
2019-10-10,217.73324584960938
2019-10-11,218.6059112548828
2019-10-14,218.7019500732422
2019-10-15,219.5135498046875
2019-10-16,220.54330444335938
2019-10-17,217.69834899902344
2019-10-18,219.11209106445312
2019-10-21,220.8051300048828
2019-10-22,216.86932373046875
2019-10-23,217.55877685546875
2019-10-24,217.8816375732422
2019-10-25,216.9391326904297
2019-10-28,215.56903076171875
2019-10-29,223.61512756347656
2019-10-30,222.1403045654297
2019-10-31,224.3568878173828
2019-11-01,226.3291778564453
2019-11-04,225.52627563476562
2019-11-05,226.1807861328125
2019-11-06,228.3624725341797
2019-11-07,230.02931213378906
2019-11-08,231.56524658203125
2019-11-11,232.70843505859375
2019-11-12,235.405029296875
2019-11-13,232.92657470703125
2019-11-14,234.31411743164062
2019-11-15,233.1535186767578
2019-11-18,233.38909912109375
2019-11-19,233.0225830078125
2019-11-20,233.62478637695312
2019-11-21,233.0924072265625
2019-11-22,233.20584106445312
2019-11-25,235.46609497070312
2019-11-26,237.69146728515625
2019-11-27,238.0317840576172
2019-11-29,236.72280883789062
2019-12-02,234.58470153808594
2019-12-03,233.3207550048828
2019-12-04,234.79534912109375
2019-12-05,235.5853271484375
2019-12-06,236.06809997558594
2019-12-09,238.3589324951172
2019-12-10,237.2530059814453
2019-12-11,237.876220703125
2019-12-12,241.43104553222656
2019-12-13,241.08876037597656
2019-12-16,242.5808563232422
2019-12-17,244.89816284179688
2019-12-18,242.3614044189453
2019-12-19,241.86119079589844
2019-12-20,243.37965393066406
2019-12-23,240.06179809570312
2019-12-24,240.93948364257812
2019-12-26,241.0009765625
2019-12-27,242.264892578125
2019-12-30,243.5288848876953
2019-12-31,242.99346923828125
2020-01-02,244.14329528808594
2020-01-03,243.3445587158203
2020-01-06,242.77395629882812
2020-01-07,240.64984130859375
2020-01-08,239.92137145996094
2020-01-09,242.46678161621094
2020-01-10,241.22915649414062
2020-01-13,242.2210693359375
2020-01-14,241.0711669921875
2020-01-15,241.85235595703125
2020-01-16,243.51132202148438
2020-01-17,245.74081420898438
2020-01-21,245.76710510253906
2020-01-22,246.6448211669922
2020-01-23,246.57460021972656
2020-01-24,243.44110107421875
2020-01-27,239.34201049804688
2020-01-28,241.50131225585938
2020-01-29,241.0447998046875
2020-01-30,243.0285186767578
2020-01-31,242.7564697265625
2020-02-03,245.40724182128906
2020-02-04,243.65171813964844
2020-02-05,248.66366577148438
2020-02-06,246.1620635986328
2020-02-07,248.03163146972656
2020-02-10,250.92816162109375
2020-02-11,255.9840545654297
2020-02-12,252.50819396972656
2020-02-13,256.10687255859375
2020-02-14,255.74697875976562
2020-02-18,254.36016845703125
2020-02-19,255.05357360839844
2020-02-20,252.72750854492188
2020-02-21,254.41278076171875
2020-02-24,248.4354248046875
2020-02-25,244.4943389892578
2020-02-26,239.8248291015625
2020-02-27,229.801025390625
2020-02-28,217.5740966796875
2020-03-02,226.59725952148438
2020-03-03,222.4542999267578
2020-03-04,236.45425415039062
2020-03-05,225.73707580566406
2020-03-06,222.51576232910156
2020-03-09,206.06692504882812
2020-03-10,212.4551544189453
2020-03-11,201.41050720214844
2020-03-12,177.4391632080078
2020-03-13,188.2805938720703
2020-03-16,161.34933471679688
2020-03-17,174.97396850585938
2020-03-18,166.73904418945312
2020-03-19,165.44024658203125
2020-03-20,171.9875030517578
2020-03-23,151.9392852783203
2020-03-24,163.9735107421875
2020-03-25,154.47508239746094
2020-03-26,172.58834838867188
2020-03-27,167.25157165527344
2020-03-30,175.38046264648438
2020-03-31,170.01715087890625
2020-04-01,160.13880920410156
2020-04-02,165.82015991210938
2020-04-03,157.293701171875
2020-04-06,167.8170166015625
2020-04-07,168.98338317871094
2020-04-08,174.77078247070312
2020-04-09,187.58258056640625
2020-04-13,178.60552978515625
2020-04-14,179.47137451171875
2020-04-15,168.78895568847656
2020-04-16,165.3607177734375
2020-04-17,173.4895782470703
2020-04-20,168.33837890625
2020-04-21,158.68978881835938
2020-04-22,158.495361328125
2020-04-23,156.47195434570312
2020-04-24,150.92315673828125
2020-04-27,155.26144409179688
2020-04-28,158.73391723632812
2020-04-29,162.9750518798828
2020-04-30,152.97300720214844
2020-05-01,145.79843139648438
2020-05-04,143.86338806152344
2020-05-05,148.18405151367188
2020-05-06,145.32131958007812
2020-05-07,153.59149169921875
2020-05-08,156.21572875976562
2020-05-11,158.15074157714844
2020-05-12,151.9833984375
2020-05-13,145.10035705566406
2020-05-14,142.89144897460938
2020-05-15,149.2708740234375
2020-05-18,159.36126708984375
2020-05-19,164.66268920898438
2020-05-20,176.03427124023438
2020-05-21,182.02491760253906
2020-05-22,181.73326110839844
2020-05-26,181.01220703125
2020-05-27,180.78070068359375
2020-05-28,182.07164001464844
2020-05-29,176.64093017578125
2020-06-01,172.50997924804688
2020-06-02,183.4426727294922
2020-06-03,189.86160278320312
2020-06-04,193.3070068359375
2020-06-05,201.33734130859375
2020-06-08,205.717529296875
2020-06-09,202.50364685058594
2020-06-10,197.36671447753906
2020-06-11,187.8495635986328
2020-06-12,191.36618041992188
2020-06-15,193.08445739746094
2020-06-16,196.37850952148438
2020-06-17,192.22975158691406
2020-06-18,191.85585021972656
2020-06-19,192.0606231689453
2020-06-22,189.95953369140625
2020-06-23,189.63905334472656
2020-06-24,183.3981475830078
2020-06-25,184.52882385253906
2020-06-26,178.83099365234375
2020-06-29,180.30885314941406
2020-06-30,183.5762481689453
2020-07-01,181.5196533203125
2020-07-02,178.90223693847656
2020-07-06,183.3892364501953
2020-07-07,181.3683319091797
2020-07-08,181.9825897216797
2020-07-09,176.3292999267578
2020-07-10,184.10145568847656
2020-07-13,184.89382934570312
2020-07-14,188.2412872314453
2020-07-15,194.33973693847656
2020-07-16,198.6219940185547
2020-07-17,198.1946563720703
2020-07-20,195.72854614257812
2020-07-21,196.37850952148438
2020-07-22,199.2540740966797
2020-07-23,198.58639526367188
2020-07-24,199.4321746826172
2020-07-27,196.5743408203125
2020-07-28,192.5858612060547
2020-07-29,195.8087158203125
2020-07-30,192.38108825683594
2020-07-31,194.78485107421875
2020-08-03,196.71681213378906
2020-08-04,193.33372497558594
2020-08-05,195.07862854003906
2020-08-06,199.12054443359375
2020-08-07,206.7146759033203
2020-08-10,206.43865966796875
2020-08-11,203.22476196289062
2020-08-12,202.73509216308594
2020-08-13,200.54498291015625
2020-08-14,200.56283569335938
2020-08-17,197.58033752441406
2020-08-18,196.50315856933594
2020-08-19,193.4672393798828
2020-08-20,192.62147521972656
2020-08-21,190.35125732421875
2020-08-24,194.6424560546875
2020-08-25,194.82940673828125
2020-08-26,193.16458129882812
2020-08-27,197.53585815429688
2020-08-28,197.34886169433594
2020-08-31,195.93333435058594
2020-09-01,195.34156799316406
2020-09-02,195.37747192382812
2020-09-03,193.66493225097656
2020-09-04,193.26148986816406
2020-09-08,189.6750946044922
2020-09-09,191.50411987304688
2020-09-10,186.1245574951172
2020-09-11,185.0038299560547
2020-09-14,188.0164031982422
2020-09-15,184.80654907226562
2020-09-16,184.95001220703125
2020-09-17,183.76649475097656
2020-09-18,180.52978515625
2020-09-21,181.39056396484375
2020-09-22,179.41806030273438
2020-09-23,176.7192840576172
2020-09-24,179.02349853515625
2020-09-25,178.1000213623047
2020-09-28,180.7539520263672
2020-09-29,179.1221466064453
2020-09-30,177.11376953125
2020-10-01,176.56683349609375
2020-10-02,178.11795043945312
2020-10-05,182.8878631591797
2020-10-06,179.1580047607422
2020-10-07,177.82208251953125
2020-10-08,182.98646545410156
2020-10-09,183.7485809326172
2020-10-12,184.42999267578125
2020-10-13,181.56985473632812
2020-10-14,181.43536376953125
2020-10-15,180.9332733154297
2020-10-16,180.03668212890625
2020-10-19,176.8896026611328
2020-10-20,179.1759490966797
2020-10-21,184.22377014160156
2020-10-22,185.6313934326172
2020-10-23,191.88967895507812
2020-10-26,187.48739624023438
2020-10-27,181.2022705078125
2020-10-28,175.912353515625
2020-10-29,181.21124267578125
2020-10-30,176.7013397216797
2020-11-02,185.59556579589844
2020-11-03,193.3421630859375
2020-11-04,189.75579833984375
2020-11-05,189.92611694335938
2020-11-06,188.89501953125
2020-11-09,207.73252868652344
2020-11-10,215.362548828125
2020-11-11,210.72718811035156
2020-11-12,206.4862823486328
2020-11-13,208.28846740722656
2020-11-16,214.10736083984375
2020-11-17,213.73971557617188
2020-11-18,210.8168487548828
2020-11-19,209.6512908935547
2020-11-20,207.2035675048828
2020-11-23,209.56161499023438
2020-11-24,216.56402587890625
2020-11-25,212.93283081054688
2020-11-27,209.310546875
2020-11-30,203.8234100341797
2020-12-01,208.27392578125
2020-12-02,209.79055786132812
2020-12-03,209.95310974121094
2020-12-04,211.82176208496094
2020-12-07,207.92190551757812
2020-12-08,211.91204833984375
2020-12-09,213.04953002929688
2020-12-10,212.8870086669922
2020-12-11,209.09544372558594
2020-12-14,207.36216735839844
2020-12-15,210.58497619628906
2020-12-16,210.67529296875
2020-12-17,212.2912139892578
2020-12-18,209.9169464111328
2020-12-21,206.8566436767578
2020-12-22,205.953857421875
2020-12-23,207.22677612304688
2020-12-24,206.89273071289062
2020-12-28,208.33712768554688
2020-12-29,207.02818298339844
2020-12-30,207.95797729492188
2020-12-31,211.32525634765625
2021-01-04,205.92678833007812
2021-01-05,204.2296142578125
2021-01-06,216.33555603027344
2021-01-07,217.8882598876953
2021-01-08,215.73069763183594
2021-01-11,214.17796325683594
2021-01-12,216.13693237304688
2021-01-13,215.0716552734375
2021-01-14,212.3272705078125
2021-01-15,208.71627807617188
2021-01-19,210.10653686523438
2021-01-20,213.57310485839844
2021-01-21,209.25796508789062
2021-01-22,206.6580352783203
2021-01-25,206.05319213867188
2021-01-26,205.07821655273438
2021-01-27,197.6395263671875
2021-01-28,195.9874725341797
2021-01-29,190.55291748046875
2021-02-01,190.9320831298828
2021-02-02,193.28823852539062
2021-02-03,193.44175720214844
2021-02-04,199.44503784179688
2021-02-05,198.06381225585938
2021-02-08,203.290771484375
2021-02-09,210.37738037109375
2021-02-10,211.866943359375
2021-02-11,221.129150390625
2021-02-12,219.85626220703125
2021-02-16,217.0577392578125
2021-02-17,219.1160125732422
2021-02-18,217.4730224609375
2021-02-19,216.02859497070312
2021-02-22,218.2945098876953
2021-02-23,216.64244079589844
2021-02-24,220.92152404785156
2021-02-25,215.73069763183594
2021-02-26,218.2945098876953
2021-03-01,219.04379272460938
2021-03-02,218.39381408691406
2021-03-03,218.67364501953125
2021-03-04,216.37164306640625
2021-03-05,222.88951110839844
2021-03-08,226.6268768310547
2021-03-09,223.1151885986328
2021-03-10,225.88665771484375
2021-03-11,225.16444396972656
2021-03-12,228.2338104248047
2021-03-15,231.07748413085938
2021-03-16,230.12380981445312
2021-03-17,228.22555541992188
2021-03-18,228.83407592773438
2021-03-19,223.27560424804688
2021-03-22,221.5044708251953
2021-03-23,219.2156982421875
2021-03-24,220.65982055664062
2021-03-25,225.11936950683594
2021-03-26,227.19923400878906
2021-03-29,230.77774047851562
2021-03-30,230.95938110351562
2021-03-31,225.0739288330078
2021-04-01,228.0711669921875
2021-04-05,227.98031616210938
2021-04-06,230.31454467773438
2021-04-07,232.2945556640625
2021-04-08,230.0602569580078
2021-04-09,231.3953857421875
2021-04-12,231.58607482910156
2021-04-13,232.5760955810547
2021-04-14,235.64598083496094
2021-04-15,238.68861389160156
2021-04-16,238.05284118652344
2021-04-19,239.77857971191406
2021-04-20,238.35256958007812
2021-04-21,243.0845947265625
2021-04-22,240.2418212890625
2021-04-23,242.33981323242188
2021-04-26,241.59507751464844
2021-04-27,242.5487060546875
2021-04-28,241.70399475097656
2021-04-29,247.45326232910156
2021-04-30,251.5404052734375
2021-05-03,247.108154296875
2021-05-04,248.3343048095703
2021-05-05,248.05267333984375
2021-05-06,248.2434844970703
2021-05-07,248.04371643066406
2021-05-10,247.78018188476562
2021-05-11,241.2045135498047
2021-05-12,238.3616943359375
2021-05-13,246.0999755859375
2021-05-14,246.52682495117188
2021-05-17,247.14442443847656
2021-05-18,246.5995635986328
2021-05-19,244.50148010253906
2021-05-20,243.7930145263672
2021-05-21,240.0419464111328
2021-05-24,239.38796997070312
2021-05-25,232.46270751953125
2021-05-26,232.7002716064453
2021-05-27,237.47850036621094
2021-05-28,237.50595092773438
2021-06-01,237.35972595214844
2021-06-02,234.88380432128906
2021-06-03,234.80160522460938
2021-06-04,236.96688842773438
2021-06-07,235.5233612060547
2021-06-08,236.7841796875
2021-06-09,235.39541625976562
2021-06-10,232.8647003173828
2021-06-11,231.91455078125
2021-06-14,232.08810424804688
2021-06-15,234.41787719726562
2021-06-16,232.23428344726562
2021-06-17,224.3223114013672
2021-06-18,215.80731201171875
2021-06-21,222.54074096679688
2021-06-22,223.3264617919922
2021-06-23,224.55072021484375
2021-06-24,230.790771484375
2021-06-25,234.10723876953125
2021-06-28,229.82235717773438
2021-06-29,231.14707946777344
2021-06-30,230.24258422851562
2021-07-01,234.63714599609375
2021-07-02,230.55322265625
2021-07-06,226.9261474609375
2021-07-07,229.3015594482422
2021-07-08,222.00169372558594
2021-07-09,226.45106506347656
2021-07-12,227.4012451171875
2021-07-13,223.53659057617188
2021-07-14,224.0299530029297
2021-07-15,225.08973693847656
2021-07-16,225.46434020996094
2021-07-19,216.23672485351562
2021-07-20,220.4120330810547
2021-07-21,223.40867614746094
2021-07-22,221.7550048828125
2021-07-23,221.81893920898438
2021-07-26,222.5498809814453
2021-07-27,223.86550903320312
2021-07-28,222.37632751464844
2021-07-29,226.1952362060547
2021-07-30,230.9918212890625
2021-08-02,232.7550811767578
2021-08-03,237.36883544921875
2021-08-04,235.88877868652344
2021-08-05,236.7932586669922
2021-08-06,239.98182678222656
2021-08-09,240.05494689941406
2021-08-10,241.4619140625
2021-08-11,245.59149169921875
2021-08-12,247.97605895996094
2021-08-13,249.34649658203125
2021-08-16,248.21356201171875
2021-08-17,250.04078674316406
2021-08-18,248.1222686767578
2021-08-19,247.9851837158203
2021-08-20,248.45115661621094
2021-08-23,249.26425170898438
2021-08-24,250.0820770263672
2021-08-25,250.57827758789062
2021-08-26,244.75277709960938
2021-08-27,246.16775512695312
2021-08-30,241.6746368408203
2021-08-31,243.4020538330078
2021-09-01,240.0482177734375
2021-09-02,238.10032653808594
2021-09-03,235.81239318847656
2021-09-07,231.71432495117188
2021-09-08,242.05128479003906
2021-09-09,238.97320556640625
2021-09-10,234.6178741455078
2021-09-13,236.27183532714844
2021-09-14,233.303955078125
2021-09-15,232.82614135742188
2021-09-16,231.84295654296875
2021-09-17,235.09567260742188
2021-09-20,232.7617950439453
2021-09-21,232.37588500976562
2021-09-22,232.8169403076172
2021-09-23,234.50758361816406
2021-09-24,234.9854278564453
2021-09-27,237.8798065185547
2021-09-28,233.74497985839844
2021-09-29,232.50453186035156
2021-09-30,230.42796325683594
2021-10-01,231.57650756835938
2021-10-04,230.08795166015625
2021-10-05,235.01296997070312
2021-10-06,239.6807403564453
2021-10-07,244.47711181640625
2021-10-08,246.80177307128906
2021-10-11,243.898193359375
2021-10-12,244.21986389160156
2021-10-13,244.58734130859375
2021-10-14,255.31947326660156
2021-10-15,255.8616180419922
2021-10-18,253.92291259765625
2021-10-19,254.18930053710938
2021-10-20,256.366943359375
2021-10-21,256.8907165527344
2021-10-22,258.1219482421875
2021-10-25,259.7023620605469
2021-10-26,263.3593444824219
2021-10-27,257.4420166015625
2021-10-28,245.6991729736328
2021-10-29,240.27793884277344
2021-11-01,243.87985229492188
2021-11-02,251.58897399902344
2021-11-03,251.7359619140625
2021-11-04,246.99473571777344
2021-11-05,251.3500518798828
2021-11-08,251.47869873046875
2021-11-09,250.33010864257812
2021-11-10,248.38218688964844
2021-11-11,250.67930603027344
2021-11-12,251.90130615234375
2021-11-15,253.141845703125
2021-11-16,255.9351043701172
2021-11-17,255.55836486816406
2021-11-18,252.1310577392578
2021-11-19,245.43267822265625
2021-11-22,251.64407348632812
2021-11-23,256.80804443359375
2021-11-24,255.34706115722656
2021-11-26,246.6179962158203
2021-11-29,242.91506958007812
2021-11-30,236.96279907226562
2021-12-01,237.4434356689453
2021-12-02,243.84852600097656
2021-12-03,242.5915069580078
2021-12-06,246.75074768066406
2021-12-07,250.37387084960938
2021-12-08,253.09121704101562
2021-12-09,250.6511688232422
2021-12-10,249.52354431152344
2021-12-13,247.22219848632812
2021-12-14,249.28323364257812
2021-12-15,249.4403839111328
2021-12-16,250.06887817382812
2021-12-17,246.7137908935547
2021-12-20,241.85215759277344
2021-12-21,244.78204345703125
2021-12-22,243.14610290527344
2021-12-23,246.7969207763672
2021-12-27,250.6788787841797
2021-12-28,253.4608917236328
2021-12-29,255.28167724609375
2021-12-30,253.4423370361328
2021-12-31,253.17442321777344
2022-01-03,252.12997436523438
2022-01-04,252.20391845703125
2022-01-05,248.8580780029297
2022-01-06,253.5348358154297
2022-01-07,258.0267333984375
2022-01-10,258.97882080078125
2022-01-11,264.0067443847656
2022-01-12,261.5851745605469
2022-01-13,263.0455322265625
2022-01-14,268.3138122558594
2022-01-18,268.8683776855469
2022-01-19,265.5780334472656
2022-01-20,265.3562316894531
2022-01-21,262.5187072753906
2022-01-24,262.59259033203125
2022-01-25,263.68328857421875
2022-01-26,260.4206237792969
2022-01-27,256.889892578125
2022-01-28,259.4871520996094
2022-01-31,261.93646240234375
2022-02-01,262.9808654785156
2022-02-02,268.23065185546875
2022-02-03,263.6370849609375
2022-02-04,264.3302917480469
2022-02-07,265.0420227050781
2022-02-08,268.3785095214844
2022-02-09,267.22320556640625
2022-02-10,269.367431640625
2022-02-11,272.5931701660156
2022-02-14,270.9202880859375
2022-02-15,277.86151123046875
2022-02-16,280.1258544921875
2022-02-17,279.8302307128906
2022-02-18,281.36444091796875
2022-02-22,277.6858215332031
2022-02-23,277.3531188964844
2022-02-24,269.4229431152344
2022-02-25,279.4234619140625
2022-02-28,275.6340026855469
2022-03-01,262.57415771484375
2022-03-02,270.50433349609375
2022-03-03,267.21392822265625
2022-03-04,261.02142333984375
2022-03-07,247.1020050048828
2022-03-08,247.11122131347656
2022-03-09,254.61624145507812
2022-03-10,253.05418395996094
2022-03-11,250.85450744628906
2022-03-14,251.4090576171875
2022-03-15,259.12445068359375
2022-03-16,263.4375
2022-03-17,265.0921936035156
2022-03-18,266.4679260253906
2022-03-21,266.6910095214844
2022-03-22,271.7013854980469
2022-03-23,271.2830505371094
2022-03-24,274.22039794921875
2022-03-25,277.94805908203125
2022-03-28,276.79534912109375
2022-03-29,281.2665100097656
2022-03-30,283.2557678222656
2022-03-31,280.1510314941406
2022-04-01,285.4681701660156
2022-04-04,276.34918212890625
2022-04-05,277.8271789550781
2022-04-06,276.5815124511719
2022-04-07,275.6519775390625
2022-04-08,276.841796875
2022-04-11,276.04241943359375
2022-04-12,269.498291015625
2022-04-13,271.2179870605469
2022-04-14,270.1025085449219
2022-04-18,269.63775634765625
2022-04-19,270.6230773925781
2022-04-20,276.47930908203125
2022-04-21,272.4170837402344
2022-04-22,266.0217590332031
2022-04-25,264.2183837890625
2022-04-26,258.89202880859375
2022-04-27,264.7389221191406
2022-04-28,262.749755859375
2022-04-29,255.35968017578125
2022-05-02,257.8880310058594
2022-05-03,259.8402099609375
2022-05-04,266.0403137207031
2022-05-05,264.1254577636719
2022-05-06,267.08148193359375
2022-05-09,260.797607421875
2022-05-10,259.6170959472656
2022-05-11,258.9385070800781
2022-05-12,254.6904296875
2022-05-13,260.295654296875
2022-05-16,262.48944091796875
2022-05-17,269.1357727050781
2022-05-18,260.6396484375
2022-05-19,256.8747863769531
2022-05-20,251.5113067626953
2022-05-23,255.09011840820312
2022-05-24,256.18426513671875
2022-05-25,256.6331787109375
2022-05-26,261.1126403808594
2022-05-27,266.3310546875
2022-05-31,264.1894836425781
2022-06-01,260.4673767089844
2022-06-02,263.3758544921875
2022-06-03,262.1226806640625
2022-06-06,266.8922119140625
2022-06-07,269.52935791015625
2022-06-08,263.5254821777344
2022-06-09,259.9156494140625
2022-06-10,260.0746154785156
2022-06-13,252.20037841796875
2022-06-14,254.9966583251953
2022-06-15,257.4187316894531
2022-06-16,247.82369995117188
2022-06-17,251.67672729492188
2022-06-21,253.33197021484375
2022-06-22,253.97726440429688
2022-06-23,254.58509826660156
2022-06-24,264.8347473144531
2022-06-27,264.68505859375
2022-06-28,262.2535705566406
2022-06-29,260.4861145019531
2022-06-30,262.11328125
2022-07-01,265.386474609375
2022-07-05,259.43878173828125
2022-07-06,263.2542419433594
2022-07-07,267.1539611816406
2022-07-08,262.52484130859375
2022-07-11,261.7205810546875
2022-07-12,258.9056396484375
2022-07-13,258.98040771484375
2022-07-14,246.08432006835938
2022-07-15,246.1216583251953
2022-07-18,244.67218017578125
2022-07-19,252.48095703125
2022-07-20,252.0788116455078
2022-07-21,252.72410583496094
2022-07-22,254.31387329101562
2022-07-25,256.0626525878906
2022-07-26,254.20172119140625
2022-07-27,253.5470428466797
2022-07-28,241.52061462402344
2022-07-29,244.4103240966797
2022-08-01,236.0030059814453
2022-08-02,233.12265014648438
2022-08-03,236.80726623535156
2022-08-04,235.48867797851562
2022-08-05,239.08912658691406
2022-08-08,241.09039306640625
2022-08-09,243.91468811035156
2022-08-10,247.17845153808594
2022-08-11,253.64056396484375
2022-08-12,257.6898498535156
2022-08-15,257.3065490722656
2022-08-16,259.3265380859375
2022-08-17,260.14019775390625
2022-08-18,263.8995666503906
2022-08-19,263.2542419433594
2022-08-22,256.85760498046875
2022-08-23,256.5377502441406
2022-08-24,257.5162353515625
2022-08-25,260.4516296386719
2022-08-26,256.7729187011719
2022-08-29,256.0296936035156
2022-08-30,253.55523681640625
2022-08-31,253.1318359375
2022-09-01,256.2366943359375
2022-09-02,257.7984619140625
2022-09-06,258.1654052734375
2022-09-07,264.7700500488281
2022-09-08,268.6368408203125
2022-09-09,265.9648742675781
2022-09-12,266.0965881347656
2022-09-13,262.9447937011719
2022-09-14,263.5751953125
2022-09-15,268.15704345703125
2022-09-16,266.3224182128906
2022-09-19,267.2161865234375
2022-09-20,255.3992919921875
2022-09-21,245.3888397216797
2022-09-22,242.26524353027344
2022-09-23,240.02603149414062
2022-09-26,231.248046875
2022-09-27,238.83119201660156
2022-09-28,244.0904541015625
2022-09-29,251.67355346679688
2022-09-30,246.91294860839844
2022-10-03,250.1588897705078
2022-10-04,260.5550842285156
2022-10-05,257.53497314453125
2022-10-06,256.19903564453125
2022-10-07,248.7852325439453
2022-10-10,251.67355346679688
2022-10-11,251.8523712158203
2022-10-12,245.40762329101562
2022-10-13,257.6761169433594
2022-10-14,254.31729125976562
2022-10-17,257.459716796875
2022-10-18,261.7970275878906
2022-10-19,263.1329345703125
2022-10-20,254.0350799560547
2022-10-21,263.3211364746094
2022-10-24,267.5643005371094
2022-10-25,266.31298828125
2022-10-26,264.9205017089844
2022-10-27,283.9066467285156
2022-10-28,302.6104736328125
2022-10-31,303.57012939453125
2022-11-01,297.3323669433594
2022-11-02,302.82684326171875
2022-11-03,311.4825134277344
2022-11-04,313.4488220214844
2022-11-07,309.3186340332031
2022-11-08,306.41143798828125
2022-11-09,301.1051025390625
2022-11-10,301.2461853027344
2022-11-11,290.4454345703125
2022-11-14,291.734375
2022-11-15,297.5017395019531
2022-11-16,298.6213073730469
2022-11-17,298.60247802734375
2022-11-18,304.35101318359375
2022-11-21,304.87786865234375
2022-11-22,309.46429443359375
2022-11-23,311.03399658203125
2022-11-25,316.24462890625
2022-11-28,311.2515869140625
2022-11-29,314.7126770019531
2022-11-30,319.5733642578125
2022-12-01,312.3863525390625
2022-12-02,315.34619140625
2022-12-05,312.6227111816406
2022-12-06,318.4573974609375
2022-12-07,314.8545227050781
2022-12-08,315.6015625
