Date,TFX
2015-12-14,120.81598663330078
2015-12-15,122.61712646484375
2015-12-16,123.82726287841797
2015-12-17,123.69593811035156
2015-12-18,122.57959747314453
2015-12-21,122.85159301757812
2015-12-22,123.6020736694336
2015-12-23,123.85535430908203
2015-12-24,124.57772827148438
2015-12-28,124.98108673095703
2015-12-29,125.97544860839844
2015-12-30,124.90605163574219
2015-12-31,123.311279296875
2016-01-04,120.0655288696289
2016-01-05,120.3750991821289
2016-01-06,123.26435089111328
2016-01-07,120.74093627929688
2016-01-08,120.45952606201172
2016-01-11,118.19873046875
2016-01-12,121.37885284423828
2016-01-13,121.34133911132812
2016-01-14,121.17244720458984
2016-01-15,121.75405883789062
2016-01-19,124.3244400024414
2016-01-20,124.31505584716797
2016-01-21,124.46512603759766
2016-01-22,127.50452423095703
2016-01-25,126.41638946533203
2016-01-26,128.69590759277344
2016-01-27,126.56646728515625
2016-01-28,125.14997100830078
2016-01-29,127.28881072998047
2016-02-01,129.48391723632812
2016-02-02,128.71469116210938
2016-02-03,128.95855712890625
2016-02-04,128.32064819335938
2016-02-05,126.47265625
2016-02-08,125.02799987792969
2016-02-09,125.73153686523438
2016-02-10,125.88166046142578
2016-02-11,123.49889373779297
2016-02-12,124.42761993408203
2016-02-16,125.00926208496094
2016-02-17,126.86664581298828
2016-02-18,126.21003723144531
2016-02-19,126.17244720458984
2016-02-22,124.54020690917969
2016-02-23,123.65840911865234
2016-02-24,124.25879669189453
2016-02-25,134.13681030273438
2016-02-26,136.1443328857422
2016-02-29,133.9773712158203
2016-03-01,135.82537841796875
2016-03-02,137.30162048339844
2016-03-03,138.0350799560547
2016-03-04,138.21371459960938
2016-03-07,137.2921905517578
2016-03-08,138.07266235351562
2016-03-09,139.02235412597656
2016-03-10,138.4487762451172
2016-03-11,139.62417602539062
2016-03-14,138.0821075439453
2016-03-15,138.975341796875
2016-03-16,137.9598388671875
2016-03-17,136.90673828125
2016-03-18,140.70545959472656
2016-03-21,142.62368774414062
2016-03-22,143.01861572265625
2016-03-23,145.50096130371094
2016-03-24,145.38815307617188
2016-03-28,145.84886169433594
2016-03-29,149.04591369628906
2016-03-30,146.62936401367188
2016-03-31,147.63543701171875
2016-04-01,149.15872192382812
2016-04-04,147.3063507080078
2016-04-05,146.2062225341797
2016-04-06,148.406494140625
2016-04-07,148.06800842285156
2016-04-08,147.6542205810547
2016-04-11,146.35665893554688
2016-04-12,147.21234130859375
2016-04-13,147.86111450195312
2016-04-14,146.2438201904297
2016-04-15,147.54144287109375
2016-04-18,148.3876190185547
2016-04-19,147.1747283935547
2016-04-20,149.01763916015625
2016-04-21,149.15872192382812
2016-04-22,149.11172485351562
2016-04-25,148.51931762695312
2016-04-26,149.11172485351562
2016-04-27,150.68203735351562
2016-04-28,148.34068298339844
2016-04-29,146.47889709472656
2016-05-02,149.20570373535156
2016-05-03,148.0586395263672
2016-05-04,147.22174072265625
2016-05-05,150.49392700195312
2016-05-06,151.50942993164062
2016-05-09,152.2804718017578
2016-05-10,152.9010772705078
2016-05-11,150.9170684814453
2016-05-12,152.62261962890625
2016-05-13,150.0124969482422
2016-05-16,152.58493041992188
2016-05-17,148.7969512939453
2016-05-18,148.71212768554688
2016-05-19,148.95713806152344
2016-05-20,149.97476196289062
2016-05-23,149.2303466796875
2016-05-24,150.6909637451172
2016-05-25,151.37876892089844
2016-05-26,150.68153381347656
2016-05-27,152.01953125
2016-05-31,151.8028106689453
2016-06-01,153.76280212402344
2016-06-02,156.58961486816406
2016-06-03,156.1561737060547
2016-06-06,157.88059997558594
2016-06-07,158.58726501464844
2016-06-08,161.29165649414062
2016-06-09,162.7428436279297
2016-06-10,164.7027587890625
2016-06-13,163.2421875
2016-06-14,163.666259765625
2016-06-15,161.36703491210938
2016-06-16,161.54612731933594
2016-06-17,161.1786346435547
2016-06-20,162.47894287109375
2016-06-21,163.70396423339844
2016-06-22,164.76873779296875
2016-06-23,166.45538330078125
2016-06-24,161.36703491210938
2016-06-27,159.2657470703125
2016-06-28,161.5083770751953
2016-06-29,163.67567443847656
2016-06-30,167.07736206054688
2016-07-01,168.8111572265625
2016-07-05,168.3871307373047
2016-07-06,167.77462768554688
2016-07-07,168.80177307128906
2016-07-08,171.5908660888672
2016-07-11,172.40127563476562
2016-07-12,171.24224853515625
2016-07-13,170.2622528076172
2016-07-14,169.67800903320312
2016-07-15,168.66036987304688
2016-07-18,168.4624481201172
2016-07-19,168.50021362304688
2016-07-20,168.70748901367188
2016-07-21,167.8029022216797
2016-07-22,167.56729125976562
2016-07-25,165.98426818847656
2016-07-26,167.30349731445312
2016-07-27,164.65562438964844
2016-07-28,170.14926147460938
2016-07-29,169.9042205810547
2016-08-01,169.92306518554688
2016-08-02,169.56497192382812
2016-08-03,169.64036560058594
2016-08-04,169.4895477294922
2016-08-05,169.84764099121094
2016-08-08,168.93370056152344
2016-08-09,169.4801788330078
2016-08-10,170.7052001953125
2016-08-11,171.36598205566406
2016-08-12,171.34710693359375
2016-08-15,171.7530517578125
2016-08-16,169.64781188964844
2016-08-17,171.5264892578125
2016-08-18,173.4806671142578
2016-08-19,172.40447998046875
2016-08-22,172.2345428466797
2016-08-23,171.96078491210938
2016-08-24,170.38414001464844
2016-08-25,170.79013061523438
2016-08-26,172.18731689453125
2016-08-29,174.132080078125
2016-08-30,174.18870544433594
2016-08-31,172.84812927246094
2016-09-01,173.8016815185547
2016-09-02,175.20834350585938
2016-09-06,176.11460876464844
2016-09-07,177.66290283203125
2016-09-08,177.8139190673828
2016-09-09,170.4219512939453
2016-09-12,172.45164489746094
2016-09-13,169.3079071044922
2016-09-14,167.03274536132812
2016-09-15,166.63626098632812
2016-09-16,163.1432647705078
2016-09-19,165.54110717773438
2016-09-20,164.60650634765625
2016-09-21,164.36106872558594
2016-09-22,167.20263671875
2016-09-23,161.95370483398438
2016-09-26,157.89425659179688
2016-09-27,158.85716247558594
2016-09-28,158.62112426757812
2016-09-29,155.30752563476562
2016-09-30,158.6494598388672
2016-10-03,157.83761596679688
2016-10-04,156.034423828125
2016-10-05,158.46066284179688
2016-10-06,159.60296630859375
2016-10-07,158.44178771972656
2016-10-10,159.59352111816406
2016-10-11,155.5718994140625
2016-10-12,156.11935424804688
2016-10-13,158.31906127929688
2016-10-14,159.36695861816406
2016-10-17,159.2442626953125
2016-10-18,158.21517944335938
2016-10-19,158.7061004638672
2016-10-20,159.6313018798828
2016-10-21,158.4134979248047
2016-10-24,158.62112426757812
2016-10-25,153.70262145996094
2016-10-26,148.68020629882812
2016-10-27,131.61163330078125
2016-10-28,134.292724609375
2016-10-31,135.1234893798828
2016-11-01,132.08360290527344
2016-11-02,133.25421142578125
2016-11-03,134.03785705566406
2016-11-04,134.93470764160156
2016-11-07,138.13502502441406
2016-11-08,136.88885498046875
2016-11-09,137.74801635742188
2016-11-10,135.3065948486328
2016-11-11,135.38235473632812
2016-11-14,134.43605041503906
2016-11-15,140.03794860839844
2016-11-16,141.78851318359375
2016-11-17,140.40701293945312
2016-11-18,142.9429931640625
2016-11-21,142.29953002929688
2016-11-22,141.779052734375
2016-11-23,143.1700897216797
2016-11-25,144.9585418701172
2016-11-28,142.02508544921875
2016-11-29,141.5992431640625
2016-11-30,139.98117065429688
2016-12-01,138.18321228027344
2016-12-02,144.33399963378906
2016-12-05,145.92369079589844
2016-12-06,145.1572265625
2016-12-07,146.13185119628906
2016-12-08,148.19473266601562
2016-12-09,147.64593505859375
2016-12-12,149.9358673095703
2016-12-13,147.9203643798828
2016-12-14,148.20419311523438
2016-12-15,147.77842712402344
2016-12-16,148.8382110595703
2016-12-19,151.51614379882812
2016-12-20,150.98617553710938
2016-12-21,151.77162170410156
2016-12-22,151.15655517578125
2016-12-23,152.75576782226562
2016-12-27,152.85035705566406
2016-12-28,151.39312744140625
2016-12-29,152.89767456054688
2016-12-30,152.4908447265625
2017-01-03,150.3238525390625
2017-01-04,154.09947204589844
2017-01-05,153.3518524169922
2017-01-06,156.43673706054688
2017-01-09,156.10556030273438
2017-01-10,158.8591766357422
2017-01-11,158.96328735351562
2017-01-12,158.66993713378906
2017-01-13,160.26910400390625
2017-01-17,158.17787170410156
2017-01-18,157.47764587402344
2017-01-19,157.10853576660156
2017-01-20,156.51246643066406
2017-01-23,154.92266845703125
2017-01-24,155.68917846679688
2017-01-25,157.56275939941406
2017-01-26,155.79324340820312
2017-01-27,157.2599639892578
2017-01-30,156.6543731689453
2017-01-31,158.71722412109375
2017-02-01,158.75506591796875
2017-02-02,160.00416564941406
2017-02-03,161.66012573242188
2017-02-06,160.9788055419922
2017-02-07,162.97544860839844
2017-02-08,162.78622436523438
2017-02-09,163.59994506835938
2017-02-10,163.60940551757812
2017-02-13,166.35357666015625
2017-02-14,167.38499450683594
2017-02-15,167.50804138183594
2017-02-16,168.4827423095703
2017-02-17,170.24278259277344
2017-02-21,174.6050262451172
2017-02-22,174.12245178222656
2017-02-23,174.0372772216797
2017-02-24,179.59185791015625
2017-02-27,182.4496307373047
2017-02-28,180.90716552734375
2017-03-01,184.82220458984375
2017-03-02,183.89324951171875
2017-03-03,184.23452758789062
2017-03-06,182.9642333984375
2017-03-07,182.13002014160156
2017-03-08,181.722412109375
2017-03-09,183.73204040527344
2017-03-10,183.51402282714844
2017-03-13,185.41937255859375
2017-03-14,184.00698852539062
2017-03-15,186.84132385253906
2017-03-16,185.10665893554688
2017-03-17,185.91238403320312
2017-03-20,185.2866668701172
2017-03-21,183.4002685546875
2017-03-22,184.61367797851562
2017-03-23,184.6515655517578
2017-03-24,184.7274627685547
2017-03-27,184.9739227294922
2017-03-28,184.73690795898438
2017-03-29,184.52833557128906
2017-03-30,184.4525146484375
2017-03-31,183.64671325683594
2017-04-03,183.64671325683594
2017-04-04,182.8883514404297
2017-04-05,182.4807891845703
2017-04-06,183.9027099609375
2017-04-07,183.82691955566406
2017-04-10,183.91217041015625
2017-04-11,186.6138458251953
2017-04-12,186.0071563720703
2017-04-13,185.02127075195312
2017-04-17,186.97406005859375
2017-04-18,186.9835662841797
2017-04-19,188.2822723388672
2017-04-20,189.20175170898438
2017-04-21,189.1354217529297
2017-04-24,191.201904296875
2017-04-25,191.2967529296875
2017-04-26,192.6143798828125
2017-04-27,195.7141571044922
2017-04-28,196.12181091308594
2017-05-01,199.36378479003906
2017-05-02,199.42066955566406
2017-05-03,198.56752014160156
2017-05-04,192.2731475830078
2017-05-05,189.9127197265625
2017-05-08,184.8411865234375
2017-05-09,184.2819061279297
2017-05-10,184.9927978515625
2017-05-11,183.7889404296875
2017-05-12,183.39080810546875
2017-05-15,184.63259887695312
2017-05-16,184.1768035888672
2017-05-17,183.33163452148438
2017-05-18,183.74948120117188
2017-05-19,186.68380737304688
2017-05-22,188.78245544433594
2017-05-23,189.59910583496094
2017-05-24,190.0833282470703
2017-05-25,191.1848907470703
2017-05-26,191.0709991455078
2017-05-30,190.6341552734375
2017-05-31,189.94090270996094
2017-06-01,193.8533172607422
2017-06-02,196.58819580078125
2017-06-05,194.73646545410156
2017-06-06,193.2266082763672
2017-06-07,195.6860809326172
2017-06-08,193.72984313964844
2017-06-09,189.9219512939453
2017-06-12,190.20681762695312
2017-06-13,191.7357177734375
2017-06-14,191.2893829345703
2017-06-15,189.78903198242188
2017-06-16,190.71009826660156
2017-06-19,193.16009521484375
2017-06-20,193.26458740234375
2017-06-21,193.19810485839844
2017-06-22,194.05276489257812
2017-06-23,195.7240753173828
2017-06-26,197.0155487060547
2017-06-27,195.36318969726562
2017-06-28,196.87315368652344
2017-06-29,195.3822021484375
2017-06-30,197.29090881347656
2017-07-03,196.50277709960938
2017-07-05,197.3194122314453
2017-07-06,194.42311096191406
2017-07-07,200.74749755859375
2017-07-10,197.97463989257812
2017-07-11,197.12001037597656
2017-07-12,198.1930389404297
2017-07-13,198.6868133544922
2017-07-14,200.453125
2017-07-17,200.3771209716797
2017-07-18,200.1492156982422
2017-07-19,201.21286010742188
2017-07-20,201.8585662841797
2017-07-21,200.52911376953125
2017-07-24,203.4348602294922
2017-07-25,204.7263946533203
2017-07-26,201.34571838378906
2017-07-27,199.81692504882812
2017-07-28,199.51296997070312
2017-07-31,196.7781524658203
2017-08-01,194.1191864013672
2017-08-02,192.78024291992188
2017-08-03,205.95138549804688
2017-08-04,203.46337890625
2017-08-07,203.78623962402344
2017-08-08,202.26686096191406
2017-08-09,199.98780822753906
2017-08-10,193.72036743164062
2017-08-11,195.31838989257812
2017-08-14,198.69515991210938
2017-08-15,198.70465087890625
2017-08-16,204.30714416503906
2017-08-17,201.55824279785156
2017-08-18,200.3787384033203
2017-08-21,201.4345703125
2017-08-22,202.60458374023438
2017-08-23,197.49664306640625
2017-08-24,197.53466796875
2017-08-25,196.90687561035156
2017-08-28,197.2588348388672
2017-08-29,195.57522583007812
2017-08-30,197.4490509033203
2017-08-31,201.41555786132812
2017-09-01,200.23611450195312
2017-09-05,200.64511108398438
2017-09-06,214.4088897705078
2017-09-07,216.05442810058594
2017-09-08,221.3906707763672
2017-09-11,222.43699645996094
2017-09-12,224.03500366210938
2017-09-13,222.5511016845703
2017-09-14,222.864990234375
2017-09-15,223.74957275390625
2017-09-18,228.03001403808594
2017-09-19,228.04898071289062
2017-09-20,225.30010986328125
2017-09-21,225.49032592773438
2017-09-22,229.97039794921875
2017-09-25,230.72186279296875
2017-09-26,229.0287322998047
2017-09-27,229.45677185058594
2017-09-28,228.7529296875
2017-09-29,230.16064453125
2017-10-02,232.77650451660156
2017-10-03,232.3293914794922
2017-10-04,234.07008361816406
2017-10-05,234.3934783935547
2017-10-06,234.0415496826172
2017-10-09,231.73019409179688
2017-10-10,228.68626403808594
2017-10-11,228.1821746826172
2017-10-12,228.31533813476562
2017-10-13,227.05975341796875
2017-10-16,227.3641815185547
2017-10-17,229.00970458984375
2017-10-18,228.8955841064453
2017-10-19,230.17965698242188
2017-10-20,231.1974639892578
2017-10-23,231.1309051513672
2017-10-24,229.4853057861328
2017-10-25,230.59815979003906
2017-10-26,229.52337646484375
2017-10-27,230.9406280517578
2017-10-30,225.20492553710938
2017-10-31,225.4142608642578
2017-11-01,229.91336059570312
2017-11-02,242.36451721191406
2017-11-03,243.8959503173828
2017-11-06,244.0576629638672
2017-11-07,247.60556030273438
2017-11-08,246.9207763671875
2017-11-09,244.59030151367188
2017-11-10,240.5476837158203
2017-11-13,244.40000915527344
2017-11-14,244.3524169921875
2017-11-15,243.29518127441406
2017-11-16,250.91485595703125
2017-11-17,253.5531768798828
2017-11-20,253.9627685546875
2017-11-21,254.87710571289062
2017-11-22,253.876953125
2017-11-24,254.98182678222656
2017-11-27,255.20086669921875
2017-11-28,257.34393310546875
2017-11-29,251.8387451171875
2017-11-30,252.89596557617188
2017-12-01,252.95310974121094
2017-12-04,240.95217895507812
2017-12-05,239.78067016601562
2017-12-06,238.2091064453125
2017-12-07,239.2472686767578
2017-12-08,240.7426300048828
2017-12-11,240.19021606445312
2017-12-12,237.9805145263672
2017-12-13,239.93304443359375
2017-12-14,237.49473571777344
2017-12-15,240.1807098388672
2017-12-18,239.93304443359375
2017-12-19,242.14276123046875
2017-12-20,243.60955810546875
2017-12-21,238.0376434326172
2017-12-22,237.5804901123047
2017-12-26,236.10418701171875
2017-12-27,237.78048706054688
2017-12-28,239.5520477294922
2017-12-29,236.989990234375
2018-01-02,242.6189727783203
2018-01-03,244.43817138671875
2018-01-04,241.93321228027344
2018-01-05,245.47634887695312
2018-01-08,246.38113403320312
2018-01-09,249.6766815185547
2018-01-10,245.6573028564453
2018-01-11,248.26702880859375
2018-01-12,250.6671905517578
2018-01-16,250.42910766601562
2018-01-17,259.36309814453125
2018-01-18,262.2109680175781
2018-01-19,263.2776794433594
2018-01-22,261.6871032714844
2018-01-23,260.8775329589844
2018-01-24,262.0014953613281
2018-01-25,264.92547607421875
2018-01-26,271.0592956542969
2018-01-29,273.9737854003906
2018-01-30,268.1733703613281
2018-01-31,264.5445251464844
2018-02-01,265.4302978515625
2018-02-02,259.41070556640625
2018-02-05,249.01947021484375
2018-02-06,249.49563598632812
2018-02-07,250.58143615722656
2018-02-08,237.29476928710938
2018-02-09,240.733154296875
2018-02-12,243.066650390625
2018-02-13,242.82852172851562
2018-02-14,248.55271911621094
2018-02-15,252.98167419433594
2018-02-16,255.15321350097656
2018-02-20,256.2771911621094
2018-02-21,257.1629638671875
2018-02-22,237.5804901123047
2018-02-23,243.1332550048828
2018-02-26,244.0762481689453
2018-02-27,241.65699768066406
2018-02-28,237.95191955566406
2018-03-01,231.44735717773438
2018-03-02,234.25137329101562
2018-03-05,238.92477416992188
2018-03-06,242.55859375
2018-03-07,245.73458862304688
2018-03-08,249.3207244873047
2018-03-09,256.8077087402344
2018-03-12,254.06088256835938
2018-03-13,254.98605346679688
2018-03-14,253.4027099609375
2018-03-15,253.6316375732422
2018-03-16,252.5157012939453
2018-03-19,250.01695251464844
2018-03-20,253.0117950439453
2018-03-21,248.02352905273438
2018-03-22,244.9334259033203
2018-03-23,241.1660614013672
2018-03-26,247.1461639404297
2018-03-27,245.73458862304688
2018-03-28,241.39498901367188
2018-03-29,243.18804931640625
2018-04-02,238.4765167236328
2018-04-03,239.71636962890625
2018-04-04,240.95626831054688
2018-04-05,240.40309143066406
2018-04-06,235.27191162109375
2018-04-09,236.77880859375
2018-04-10,243.79844665527344
2018-04-11,243.4932861328125
2018-04-12,246.2781524658203
2018-04-13,245.61058044433594
2018-04-16,250.37936401367188
2018-04-17,254.1371307373047
2018-04-18,256.27349853515625
2018-04-19,257.170166015625
2018-04-20,258.4958190917969
2018-04-23,259.1347351074219
2018-04-24,251.1900177001953
2018-04-25,252.25823974609375
2018-04-26,256.6741638183594
2018-04-27,258.2000732421875
2018-04-30,255.49147033691406
2018-05-01,257.8758239746094
2018-05-02,257.1222839355469
2018-05-03,253.84146118164062
2018-05-04,258.5530700683594
2018-05-07,259.79290771484375
2018-05-08,255.3293914794922
2018-05-09,254.73806762695312
2018-05-10,256.1304626464844
2018-05-11,253.39329528808594
2018-05-14,253.34556579589844
2018-05-15,247.64427185058594
2018-05-16,247.43414306640625
2018-05-17,247.79708862304688
2018-05-18,252.4477081298828
2018-05-21,254.52963256835938
2018-05-22,250.35638427734375
2018-05-23,253.927978515625
2018-05-24,254.6727294921875
2018-05-25,253.93756103515625
2018-05-29,250.00303649902344
2018-05-30,254.89244079589844
2018-05-31,255.13128662109375
2018-06-01,256.95526123046875
2018-06-04,259.9538269042969
2018-06-05,264.6141662597656
2018-06-06,266.2567138671875
2018-06-07,265.0247802734375
2018-06-08,270.5254821777344
2018-06-11,271.1079406738281
2018-06-12,272.0438537597656
2018-06-13,271.6331787109375
2018-06-14,271.3658752441406
2018-06-15,269.3890380859375
2018-06-18,267.2593994140625
2018-06-19,263.90753173828125
2018-06-20,264.83380126953125
2018-06-21,266.9825134277344
2018-06-22,269.026123046875
2018-06-25,263.5160217285156
2018-06-26,263.3822326660156
2018-06-27,257.11761474609375
2018-06-28,257.2512512207031
2018-06-29,256.1339416503906
2018-07-02,255.5514373779297
2018-07-03,257.82421875
2018-07-05,258.88433837890625
2018-07-06,261.9306640625
2018-07-09,265.7792663574219
2018-07-10,265.7601623535156
2018-07-11,263.7164611816406
2018-07-12,265.57879638671875
2018-07-13,263.267578125
2018-07-16,260.3740539550781
2018-07-17,265.1202697753906
2018-07-18,263.8882141113281
2018-07-19,264.91021728515625
2018-07-20,263.0765380859375
2018-07-23,266.0561828613281
2018-07-24,262.8092956542969
2018-07-25,266.1707763671875
2018-07-26,266.3427429199219
2018-07-27,262.7615966796875
2018-07-30,258.5786437988281
2018-07-31,260.4314270019531
2018-08-01,258.6169128417969
2018-08-02,237.8080596923828
2018-08-03,234.79029846191406
2018-08-06,230.72210693359375
2018-08-07,226.48199462890625
2018-08-08,222.1464080810547
2018-08-09,221.61163330078125
2018-08-10,217.85861206054688
2018-08-13,221.25830078125
2018-08-14,220.95223999023438
2018-08-15,224.74905395507812
2018-08-16,226.63311767578125
2018-08-17,227.7616424560547
2018-08-20,230.43951416015625
2018-08-21,232.95480346679688
2018-08-22,236.78988647460938
2018-08-23,235.61351013183594
2018-08-24,236.82810974121094
2018-08-27,237.32542419433594
2018-08-28,236.62728881835938
2018-08-29,237.66018676757812
2018-08-30,237.9566650390625
2018-08-31,236.63682556152344
2018-09-04,236.2256317138672
2018-09-05,231.9409942626953
2018-09-06,237.18197631835938
2018-09-07,237.32542419433594
2018-09-10,241.75347900390625
2018-09-11,243.93405151367188
2018-09-12,251.09722900390625
2018-09-13,255.65924072265625
2018-09-14,258.63348388671875
2018-09-17,255.48712158203125
2018-09-18,257.2085266113281
2018-09-19,258.78662109375
2018-09-20,258.25103759765625
2018-09-21,257.9831848144531
2018-09-24,257.2373046875
2018-09-25,258.75799560546875
2018-09-26,257.2658996582031
2018-09-27,253.6891632080078
2018-09-28,254.48291015625
2018-10-01,253.91867065429688
2018-10-02,253.15353393554688
2018-10-03,249.32794189453125
2018-10-04,242.9776611328125
2018-10-05,242.5472412109375
2018-10-08,239.6207733154297
2018-10-09,238.88429260253906
2018-10-10,237.18197631835938
2018-10-11,233.88250732421875
2018-10-12,237.42108154296875
2018-10-15,238.2626953125
2018-10-16,238.79830932617188
2018-10-17,238.01402282714844
2018-10-18,234.52325439453125
2018-10-19,232.77310180664062
2018-10-22,229.99000549316406
2018-10-23,229.320556640625
2018-10-24,224.26132202148438
2018-10-25,229.45443725585938
2018-10-26,225.28457641601562
2018-10-29,226.90090942382812
2018-10-30,232.0079345703125
2018-10-31,230.2386932373047
2018-11-01,251.99639892578125
2018-11-02,244.9573516845703
2018-11-05,246.8988494873047
2018-11-06,246.1719512939453
2018-11-07,251.8241729736328
2018-11-08,252.97181701660156
2018-11-09,254.2821044921875
2018-11-12,247.94122314453125
2018-11-13,247.12831115722656
2018-11-14,245.0789794921875
2018-11-15,249.6181640625
2018-11-16,251.06430053710938
2018-11-19,242.34967041015625
2018-11-20,242.761474609375
2018-11-21,243.70956420898438
2018-11-23,241.95706176757812
2018-11-26,247.09959411621094
2018-11-27,247.49221801757812
2018-11-28,255.95779418945312
2018-11-29,260.0085754394531
2018-11-30,263.7528991699219
2018-12-03,263.9540710449219
2018-12-04,254.90426635742188
2018-12-06,256.6950988769531
2018-12-07,245.7685089111328
2018-12-10,246.2760467529297
2018-12-11,244.53309631347656
2018-12-12,247.56884765625
2018-12-13,245.5673370361328
2018-12-14,236.9486083984375
2018-12-17,235.3397979736328
2018-12-18,235.51217651367188
2018-12-19,234.75558471679688
2018-12-20,228.55970764160156
2018-12-21,228.0808868408203
2018-12-24,219.8164520263672
2018-12-26,228.9810791015625
2018-12-27,238.40426635742188
2018-12-28,243.7191925048828
2018-12-31,247.53054809570312
2019-01-02,241.68890380859375
2019-01-03,235.7707061767578
2019-01-04,240.50143432617188
2019-01-07,239.5821533203125
2019-01-08,242.12942504882812
2019-01-09,248.62225341796875
2019-01-10,251.4951171875
2019-01-11,245.14598083496094
2019-01-14,239.352294921875
2019-01-15,245.2609100341797
2019-01-16,238.1073760986328
2019-01-17,243.9106903076172
2019-01-18,246.9942626953125
2019-01-22,246.6207275390625
2019-01-23,249.54153442382812
2019-01-24,254.7319793701172
2019-01-25,257.4421081542969
2019-01-28,256.5130920410156
2019-01-29,256.52276611328125
2019-01-30,261.0906982421875
2019-01-31,261.9142761230469
2019-02-01,260.19049072265625
2019-02-04,260.6596984863281
2019-02-05,261.82806396484375
2019-02-06,261.00433349609375
2019-02-07,259.4147644042969
2019-02-08,262.5271911621094
2019-02-11,263.91571044921875
2019-02-12,266.12786865234375
2019-02-13,269.65203857421875
2019-02-14,269.5945739746094
2019-02-15,273.77947998046875
2019-02-19,270.05413818359375
2019-02-20,274.3444519042969
2019-02-21,263.5709533691406
2019-02-22,273.329345703125
2019-02-25,277.8590087890625
2019-02-26,276.1639099121094
2019-02-27,278.10797119140625
2019-02-28,277.88739013671875
2019-03-01,282.3648376464844
2019-03-04,280.54315185546875
2019-03-05,281.4731750488281
2019-03-06,275.298828125
2019-03-07,275.6918640136719
2019-03-08,275.05908203125
2019-03-11,279.8432922363281
2019-03-12,284.21533203125
2019-03-13,285.1740417480469
2019-03-14,286.5354919433594
2019-03-15,290.4089050292969
2019-03-18,288.6734924316406
2019-03-19,288.9898986816406
2019-03-20,289.3541564941406
