Date,CEG
2025-11-04,362.82000732421875
2025-11-05,363.25
2025-11-06,351.29998779296875
2025-11-07,358.3900146484375
2025-11-10,360.92999267578125
2025-11-11,351.6700134277344
2025-11-12,354.0199890136719
2025-11-13,335.739990234375
2025-11-14,338.5199890136719
2025-11-17,338.6700134277344
2025-11-18,339.3500061035156
2025-11-19,357.4800109863281
2025-11-20,345.7799987792969
2025-11-21,338.1099853515625
2025-11-24,354.1050109863281
2025-11-25,351.5950012207031
2025-11-26,359.0899963378906
2025-11-28,364.3599853515625
2025-12-01,359.04998779296875
2025-12-02,363.6700134277344
2025-12-03,361.260009765625
2025-12-04,368.6199951171875
2025-12-05,359.82000732421875
2025-12-08,357.6700134277344
2025-12-09,359.1499938964844
2025-12-10,362.07000732421875
2025-12-11,378.6000061035156
2025-12-12,351.9800109863281
2025-12-15,357.1400146484375
2025-12-16,365.625
2025-12-17,340.9700012207031
2025-12-18,361.04998779296875
2025-12-19,355.3999938964844
2025-12-22,357.80999755859375
2025-12-23,361.3299865722656
2025-12-24,363.95001220703125
2025-12-26,360.4599914550781
2025-12-29,358.3299865722656
2025-12-30,357.1199951171875
