Date,UPS
2017-08-03,111.5199966430664
2017-08-04,112.05000305175781
2017-08-07,111.86000061035156
2017-08-08,111.88999938964844
2017-08-09,112.41000366210938
2017-08-10,110.91999816894531
2017-08-11,111.44000244140625
2017-08-14,113.69000244140625
2017-08-15,114.18000030517578
2017-08-16,114.76000213623047
2017-08-17,112.91999816894531
2017-08-18,113.33999633789062
2017-08-21,113.83000183105469
2017-08-22,114.5999984741211
2017-08-23,113.55000305175781
2017-08-24,113.3499984741211
2017-08-25,113.4000015258789
2017-08-28,113.79000091552734
2017-08-29,114.88999938964844
2017-08-30,114.97000122070312
2017-08-31,114.36000061035156
2017-09-01,114.38999938964844
2017-09-05,113.91999816894531
2017-09-06,113.80999755859375
2017-09-07,114.66999816894531
2017-09-08,115.05000305175781
2017-09-11,116.19999694824219
2017-09-12,117.1500015258789
2017-09-13,117.05999755859375
2017-09-14,117.37999725341797
2017-09-15,117.9000015258789
2017-09-18,117.58999633789062
2017-09-19,116.97000122070312
2017-09-20,117.83000183105469
2017-09-21,117.26000213623047
2017-09-22,117.66999816894531
2017-09-25,118.22000122070312
2017-09-26,118.91999816894531
2017-09-27,118.62000274658203
2017-09-28,119.61000061035156
2017-09-29,120.08999633789062
2017-10-02,120.79000091552734
2017-10-03,119.70999908447266
2017-10-04,119.0
2017-10-05,118.19999694824219
2017-10-06,117.69999694824219
2017-10-09,117.1500015258789
2017-10-10,118.12000274658203
2017-10-11,118.91999816894531
2017-10-12,119.56999969482422
2017-10-13,118.36000061035156
2017-10-16,118.33999633789062
2017-10-17,117.68000030517578
2017-10-18,118.1500015258789
2017-10-19,119.41999816894531
2017-10-20,119.76000213623047
2017-10-23,119.68000030517578
2017-10-24,119.69999694824219
2017-10-25,118.55000305175781
2017-10-26,119.33000183105469
2017-10-27,120.75
2017-10-30,118.08999633789062
2017-10-31,117.52999877929688
2017-11-01,117.45999908447266
2017-11-02,116.87000274658203
2017-11-03,115.45999908447266
2017-11-06,113.91999816894531
2017-11-07,113.94999694824219
2017-11-08,113.12999725341797
2017-11-09,112.55000305175781
2017-11-10,113.2300033569336
2017-11-13,114.80999755859375
2017-11-14,114.06999969482422
2017-11-15,112.88999938964844
2017-11-16,113.69999694824219
2017-11-17,112.94000244140625
2017-11-20,113.19999694824219
2017-11-21,113.91999816894531
2017-11-22,113.7699966430664
2017-11-24,113.13999938964844
2017-11-27,114.54000091552734
2017-11-28,115.19000244140625
2017-11-29,119.04000091552734
2017-11-30,121.44999694824219
2017-12-01,120.30999755859375
2017-12-04,123.72000122070312
2017-12-05,120.37000274658203
2017-12-06,118.29000091552734
2017-12-07,119.7300033569336
2017-12-08,119.55999755859375
2017-12-11,118.05000305175781
2017-12-12,118.16000366210938
2017-12-13,118.4000015258789
2017-12-14,116.83999633789062
2017-12-15,118.0
2017-12-18,118.80999755859375
2017-12-19,119.0
2017-12-20,118.33000183105469
2017-12-21,118.58000183105469
2017-12-22,118.63999938964844
2017-12-26,118.26000213623047
2017-12-27,119.08000183105469
2017-12-28,119.05000305175781
2017-12-29,119.1500015258789
2018-01-02,123.66999816894531
2018-01-03,126.41000366210938
2018-01-04,127.2300033569336
2018-01-05,127.62000274658203
2018-01-08,129.1699981689453
2018-01-09,129.11000061035156
2018-01-10,129.7899932861328
2018-01-11,133.4600067138672
2018-01-12,134.08999633789062
