Date,ECL
2019-04-01,178.6699981689453
2019-04-02,178.13999938964844
2019-04-03,181.4499969482422
2019-04-04,182.55999755859375
2019-04-05,181.7100067138672
2019-04-08,181.24000549316406
2019-04-09,181.5
2019-04-10,182.5800018310547
2019-04-11,182.97999572753906
2019-04-12,185.08999633789062
2019-04-15,183.77000427246094
2019-04-16,185.36000061035156
2019-04-17,182.9600067138672
2019-04-18,183.1999969482422
2019-04-22,182.8699951171875
2019-04-23,184.38999938964844
2019-04-24,184.5399932861328
2019-04-25,183.38999938964844
2019-04-26,184.88999938964844
2019-04-29,184.41000366210938
2019-04-30,184.0800018310547
2019-05-01,182.3800048828125
2019-05-02,184.32000732421875
2019-05-03,185.0
2019-05-06,183.63999938964844
2019-05-07,179.61000061035156
2019-05-08,181.30999755859375
2019-05-09,180.75
2019-05-10,181.07000732421875
2019-05-13,178.22999572753906
2019-05-14,179.25
2019-05-15,179.86000061035156
2019-05-16,182.17999267578125
2019-05-17,181.52999877929688
2019-05-20,180.97000122070312
2019-05-21,183.14999389648438
2019-05-22,183.74000549316406
2019-05-23,182.47999572753906
2019-05-24,182.47999572753906
2019-05-28,182.0
2019-05-29,182.58999633789062
2019-05-30,183.3800048828125
2019-05-31,184.08999633789062
2019-06-03,185.63999938964844
2019-06-04,190.39999389648438
2019-06-05,193.1199951171875
2019-06-06,196.77000427246094
2019-06-07,198.75
2019-06-10,199.69000244140625
2019-06-11,197.63999938964844
2019-06-12,199.1199951171875
2019-06-13,198.75999450683594
2019-06-14,198.8699951171875
2019-06-17,190.44000244140625
2019-06-18,188.97999572753906
2019-06-19,188.57000732421875
2019-06-20,192.36000061035156
2019-06-21,189.58999633789062
2019-06-24,191.63999938964844
2019-06-25,191.6300048828125
2019-06-26,188.25
2019-06-27,192.1999969482422
2019-06-28,197.44000244140625
2019-07-01,195.75999450683594
2019-07-02,197.97000122070312
2019-07-03,199.77999877929688
2019-07-05,197.07000732421875
2019-07-08,197.5500030517578
2019-07-09,195.86000061035156
2019-07-10,198.1300048828125
2019-07-11,199.55999755859375
2019-07-12,199.8000030517578
2019-07-15,198.92999267578125
2019-07-16,197.92999267578125
2019-07-17,195.9499969482422
2019-07-18,197.69000244140625
2019-07-19,197.27999877929688
2019-07-22,197.24000549316406
2019-07-23,199.9600067138672
2019-07-24,197.9499969482422
2019-07-25,198.3300018310547
2019-07-26,199.6199951171875
2019-07-29,200.6199951171875
2019-07-30,205.67999267578125
2019-07-31,201.72999572753906
2019-08-01,200.92999267578125
2019-08-02,199.99000549316406
2019-08-05,194.35000610351562
2019-08-06,196.72999572753906
2019-08-07,200.19000244140625
2019-08-08,205.0399932861328
2019-08-09,205.97000122070312
2019-08-12,204.8699951171875
2019-08-13,207.4600067138672
2019-08-14,201.63999938964844
2019-08-15,203.6699981689453
2019-08-16,206.80999755859375
2019-08-19,208.57000732421875
2019-08-20,206.60000610351562
2019-08-21,207.10000610351562
2019-08-22,206.8800048828125
2019-08-23,201.82000732421875
2019-08-26,202.89999389648438
2019-08-27,204.72000122070312
2019-08-28,204.77999877929688
2019-08-29,207.0
2019-08-30,206.30999755859375
2019-09-03,204.49000549316406
2019-09-04,206.8300018310547
2019-09-05,205.3300018310547
2019-09-06,206.69000244140625
2019-09-09,200.77999877929688
2019-09-10,197.25999450683594
2019-09-11,197.19000244140625
2019-09-12,197.77000427246094
2019-09-13,198.88999938964844
2019-09-16,192.11000061035156
2019-09-17,194.82000732421875
2019-09-18,196.05999755859375
2019-09-19,196.5
2019-09-20,196.05999755859375
2019-09-23,195.8300018310547
2019-09-24,194.86000061035156
2019-09-25,197.3000030517578
2019-09-26,198.42999267578125
2019-09-27,197.7899932861328
2019-09-30,198.0399932861328
2019-10-01,195.86000061035156
2019-10-02,191.8300018310547
2019-10-03,192.8300018310547
2019-10-04,194.6199951171875
2019-10-07,191.11000061035156
2019-10-08,189.64999389648438
2019-10-09,191.30999755859375
2019-10-10,193.19000244140625
2019-10-11,194.74000549316406
2019-10-14,194.00999450683594
2019-10-15,194.64999389648438
2019-10-16,195.22999572753906
2019-10-17,194.0399932861328
2019-10-18,193.82000732421875
2019-10-21,191.61000061035156
2019-10-22,188.39999389648438
2019-10-23,188.35000610351562
2019-10-24,190.8300018310547
2019-10-25,191.94000244140625
2019-10-28,191.58999633789062
2019-10-29,194.52000427246094
2019-10-30,193.7100067138672
2019-10-31,192.07000732421875
2019-11-01,190.97999572753906
2019-11-04,189.83999633789062
2019-11-05,192.97000122070312
2019-11-06,192.9600067138672
2019-11-07,190.8000030517578
2019-11-08,190.38999938964844
2019-11-11,188.83999633789062
2019-11-12,188.32000732421875
2019-11-13,190.39999389648438
2019-11-14,191.75999450683594
2019-11-15,191.74000549316406
2019-11-18,191.25999450683594
2019-11-19,189.42999267578125
2019-11-20,186.22000122070312
2019-11-21,183.02000427246094
2019-11-22,182.50999450683594
2019-11-25,182.05999755859375
2019-11-26,186.22999572753906
2019-11-27,186.9499969482422
2019-11-29,186.6699981689453
2019-12-02,185.16000366210938
2019-12-03,185.33999633789062
2019-12-04,183.8800048828125
2019-12-05,185.0500030517578
2019-12-06,186.41000366210938
2019-12-09,185.1999969482422
2019-12-10,185.14999389648438
2019-12-11,185.11000061035156
2019-12-12,185.17999267578125
2019-12-13,185.5
2019-12-16,185.97999572753906
2019-12-17,186.89999389648438
2019-12-18,185.69000244140625
2019-12-19,191.77999877929688
2019-12-20,191.22000122070312
2019-12-23,192.1999969482422
2019-12-24,191.4499969482422
2019-12-26,191.63999938964844
2019-12-27,191.67999267578125
2019-12-30,191.6199951171875
2019-12-31,192.99000549316406
2020-01-02,190.22999572753906
2020-01-03,189.32000732421875
2020-01-06,187.7100067138672
2020-01-07,187.47000122070312
2020-01-08,187.5399932861328
2020-01-09,190.0399932861328
2020-01-10,188.92999267578125
2020-01-13,191.41000366210938
2020-01-14,189.9600067138672
2020-01-15,191.4499969482422
2020-01-16,193.0
2020-01-17,195.5800018310547
2020-01-21,195.5399932861328
2020-01-22,196.39999389648438
2020-01-23,198.3000030517578
2020-01-24,198.00999450683594
2020-01-27,196.75
2020-01-28,198.17999267578125
2020-01-29,197.80999755859375
2020-01-30,199.47999572753906
2020-01-31,196.11000061035156
2020-02-03,201.52999877929688
2020-02-04,203.4499969482422
2020-02-05,206.3000030517578
2020-02-06,207.11000061035156
2020-02-07,205.63999938964844
2020-02-10,204.94000244140625
2020-02-11,204.6199951171875
2020-02-12,206.82000732421875
2020-02-13,207.05999755859375
2020-02-14,207.30999755859375
2020-02-18,207.67999267578125
2020-02-19,210.30999755859375
2020-02-20,206.30999755859375
2020-02-21,207.5
2020-02-24,202.52000427246094
2020-02-25,194.77999877929688
2020-02-26,194.42999267578125
2020-02-27,183.47999572753906
2020-02-28,180.4499969482422
2020-03-02,191.22000122070312
2020-03-03,193.9199981689453
2020-03-04,204.33999633789062
2020-03-05,198.91000366210938
2020-03-06,194.41000366210938
2020-03-09,183.83999633789062
2020-03-10,190.85000610351562
2020-03-11,186.5800018310547
2020-03-12,165.05999755859375
2020-03-13,180.07000732421875
2020-03-16,166.1199951171875
2020-03-17,169.5
2020-03-18,156.52999877929688
2020-03-19,159.5800018310547
2020-03-20,141.8800048828125
2020-03-23,125.22000122070312
2020-03-24,152.97000122070312
2020-03-25,151.77999877929688
2020-03-26,161.69000244140625
2020-03-27,157.47999572753906
2020-03-30,161.39999389648438
2020-03-31,155.8300018310547
2020-04-01,146.6999969482422
2020-04-02,152.16000366210938
2020-04-03,147.25999450683594
2020-04-06,157.38999938964844
2020-04-07,159.11000061035156
2020-04-08,170.80999755859375
2020-04-09,179.86000061035156
2020-04-13,174.66000366210938
2020-04-14,180.8000030517578
2020-04-15,174.66000366210938
2020-04-16,172.49000549316406
2020-04-17,178.75
2020-04-20,172.9600067138672
2020-04-21,170.16000366210938
2020-04-22,174.75999450683594
2020-04-23,175.0399932861328
2020-04-24,180.0800018310547
2020-04-27,187.50999450683594
2020-04-28,197.5800018310547
2020-04-29,197.5800018310547
2020-04-30,193.5
2020-05-01,190.0
2020-05-04,191.52000427246094
2020-05-05,193.32000732421875
2020-05-06,193.02999877929688
2020-05-07,194.1199951171875
2020-05-08,197.75999450683594
2020-05-11,196.0800018310547
2020-05-12,194.1999969482422
2020-05-13,191.97000122070312
2020-05-14,192.44000244140625
2020-05-15,194.75
2020-05-18,204.88999938964844
2020-05-19,201.24000549316406
2020-05-20,202.4499969482422
2020-05-21,200.39999389648438
2020-05-22,200.5
2020-05-26,204.58999633789062
2020-05-27,207.35000610351562
2020-05-28,211.41000366210938
2020-05-29,212.5800018310547
2020-06-01,209.0500030517578
2020-06-02,212.13999938964844
2020-06-03,220.86000061035156
2020-06-04,222.0
2020-06-05,229.55999755859375
2020-06-08,230.11000061035156
2020-06-09,226.7100067138672
2020-06-10,225.91000366210938
2020-06-11,202.5399932861328
2020-06-12,204.05999755859375
2020-06-15,199.88999938964844
2020-06-16,206.22999572753906
2020-06-17,205.05999755859375
2020-06-18,205.24000549316406
2020-06-19,199.75
2020-06-22,201.64999389648438
2020-06-23,199.80999755859375
2020-06-24,196.6699981689453
2020-06-25,196.02999877929688
2020-06-26,191.75
2020-06-29,195.6199951171875
2020-06-30,198.9499969482422
2020-07-01,200.24000549316406
2020-07-02,200.89999389648438
2020-07-06,201.72999572753906
2020-07-07,202.94000244140625
2020-07-08,196.77000427246094
2020-07-09,197.5
2020-07-10,200.66000366210938
2020-07-13,200.3000030517578
2020-07-14,204.13999938964844
2020-07-15,207.89999389648438
2020-07-16,208.2899932861328
2020-07-17,210.36000061035156
2020-07-20,209.85000610351562
2020-07-21,207.64999389648438
2020-07-22,210.32000732421875
2020-07-23,209.5399932861328
2020-07-24,210.05999755859375
2020-07-27,212.0399932861328
2020-07-28,193.72000122070312
2020-07-29,194.8300018310547
2020-07-30,191.0500030517578
2020-07-31,187.0800018310547
2020-08-03,184.41000366210938
2020-08-04,189.30999755859375
2020-08-05,191.94000244140625
2020-08-06,194.1999969482422
2020-08-07,194.89999389648438
2020-08-10,195.3000030517578
2020-08-11,196.22000122070312
2020-08-12,198.69000244140625
2020-08-13,196.5500030517578
2020-08-14,194.7100067138672
2020-08-17,194.85000610351562
2020-08-18,194.3699951171875
2020-08-19,194.05999755859375
2020-08-20,194.41000366210938
2020-08-21,194.85000610351562
2020-08-24,197.52000427246094
2020-08-25,195.99000549316406
2020-08-26,197.11000061035156
2020-08-27,197.67999267578125
2020-08-28,200.5
2020-08-31,197.0800018310547
2020-09-01,201.66000366210938
2020-09-02,209.17999267578125
2020-09-03,204.83999633789062
2020-09-04,204.75999450683594
2020-09-08,197.8800048828125
2020-09-09,203.0
2020-09-10,201.8699951171875
2020-09-11,203.60000610351562
2020-09-14,204.88999938964844
2020-09-15,206.6300048828125
2020-09-16,207.82000732421875
2020-09-17,207.5
2020-09-18,204.02000427246094
2020-09-21,198.47000122070312
2020-09-22,199.16000366210938
2020-09-23,195.1999969482422
2020-09-24,194.61000061035156
2020-09-25,196.02999877929688
2020-09-28,198.27000427246094
2020-09-29,197.4499969482422
2020-09-30,199.83999633789062
2020-10-01,197.0800018310547
2020-10-02,198.05999755859375
2020-10-05,199.38999938964844
2020-10-06,196.42999267578125
2020-10-07,201.39999389648438
2020-10-08,201.4600067138672
2020-10-09,203.16000366210938
2020-10-12,202.72999572753906
2020-10-13,201.0500030517578
2020-10-14,201.30999755859375
2020-10-15,201.44000244140625
2020-10-16,204.52999877929688
2020-10-19,201.7899932861328
2020-10-20,203.00999450683594
2020-10-21,203.2100067138672
2020-10-22,204.8699951171875
2020-10-23,204.8699951171875
2020-10-26,198.1699981689453
2020-10-27,189.77000427246094
2020-10-28,185.35000610351562
2020-10-29,186.94000244140625
2020-10-30,183.58999633789062
2020-11-02,188.85000610351562
2020-11-03,192.61000061035156
2020-11-04,191.88999938964844
2020-11-05,196.4199981689453
2020-11-06,199.38999938964844
2020-11-09,216.89999389648438
2020-11-10,212.22999572753906
2020-11-11,209.8300018310547
2020-11-12,203.47999572753906
2020-11-13,208.42999267578125
2020-11-16,213.3800048828125
2020-11-17,212.27000427246094
2020-11-18,209.44000244140625
2020-11-19,210.92999267578125
2020-11-20,210.66000366210938
2020-11-23,213.9199981689453
2020-11-24,219.30999755859375
2020-11-25,218.02999877929688
2020-11-27,224.80999755859375
2020-11-30,222.14999389648438
2020-12-01,224.02000427246094
2020-12-02,219.13999938964844
2020-12-03,219.75
2020-12-04,225.61000061035156
2020-12-07,222.74000549316406
2020-12-08,224.41000366210938
2020-12-09,225.89999389648438
2020-12-10,223.0800018310547
2020-12-11,221.25
2020-12-14,217.0
2020-12-15,222.9499969482422
2020-12-16,220.00999450683594
2020-12-17,220.61000061035156
2020-12-18,218.5800018310547
2020-12-21,215.80999755859375
2020-12-22,215.2100067138672
2020-12-23,213.32000732421875
2020-12-24,216.1199951171875
2020-12-28,214.6999969482422
2020-12-29,214.47000122070312
2020-12-30,215.24000549316406
2020-12-31,216.36000061035156
2021-01-04,214.30999755859375
2021-01-05,216.55999755859375
2021-01-06,225.42999267578125
2021-01-07,225.74000549316406
2021-01-08,221.75
2021-01-11,221.05999755859375
2021-01-12,223.1300048828125
2021-01-13,216.9600067138672
2021-01-14,212.42999267578125
2021-01-15,210.77000427246094
2021-01-19,215.91000366210938
2021-01-20,218.3800048828125
2021-01-21,214.00999450683594
2021-01-22,212.38999938964844
2021-01-25,211.25999450683594
2021-01-26,209.3300018310547
2021-01-27,207.3699951171875
2021-01-28,211.10000610351562
2021-01-29,204.50999450683594
2021-02-01,208.42999267578125
2021-02-02,210.27999877929688
2021-02-03,208.97000122070312
2021-02-04,208.1300048828125
2021-02-05,212.77999877929688
2021-02-08,217.0500030517578
2021-02-09,215.55999755859375
2021-02-10,215.64999389648438
2021-02-11,216.39999389648438
2021-02-12,219.8800048828125
2021-02-16,210.91000366210938
2021-02-17,208.7899932861328
2021-02-18,209.8000030517578
2021-02-19,208.0800018310547
2021-02-22,206.5399932861328
2021-02-23,211.16000366210938
2021-02-24,216.19000244140625
2021-02-25,211.9600067138672
2021-02-26,209.36000061035156
2021-03-01,211.22000122070312
2021-03-02,211.5399932861328
2021-03-03,208.32000732421875
2021-03-04,204.57000732421875
2021-03-05,207.91000366210938
2021-03-08,211.58999633789062
2021-03-09,214.47999572753906
2021-03-10,216.97000122070312
2021-03-11,214.39999389648438
2021-03-12,214.72000122070312
2021-03-15,215.3699951171875
2021-03-16,212.9499969482422
2021-03-17,209.17999267578125
2021-03-18,209.5500030517578
2021-03-19,207.5800018310547
2021-03-22,208.07000732421875
2021-03-23,207.91000366210938
2021-03-24,208.4600067138672
2021-03-25,208.80999755859375
2021-03-26,213.3300018310547
2021-03-29,214.52999877929688
2021-03-30,215.0
2021-03-31,214.07000732421875
2021-04-01,216.85000610351562
2021-04-05,218.8800048828125
2021-04-06,220.8300018310547
2021-04-07,214.66000366210938
2021-04-08,215.97000122070312
2021-04-09,219.44000244140625
2021-04-12,219.74000549316406
2021-04-13,217.94000244140625
2021-04-14,218.38999938964844
2021-04-15,219.89999389648438
2021-04-16,223.14999389648438
2021-04-19,220.30999755859375
2021-04-20,220.83999633789062
2021-04-21,223.97999572753906
2021-04-22,221.52999877929688
2021-04-23,226.77999877929688
2021-04-26,226.80999755859375
2021-04-27,218.41000366210938
2021-04-28,222.07000732421875
2021-04-29,224.75
2021-04-30,224.1199951171875
2021-05-03,226.9499969482422
2021-05-04,228.99000549316406
2021-05-05,227.94000244140625
2021-05-06,228.5
2021-05-07,228.42999267578125
2021-05-10,224.9600067138672
2021-05-11,225.3000030517578
2021-05-12,217.44000244140625
2021-05-13,221.47999572753906
2021-05-14,224.05999755859375
2021-05-17,221.63999938964844
2021-05-18,217.92999267578125
2021-05-19,213.3300018310547
2021-05-20,214.36000061035156
2021-05-21,214.24000549316406
2021-05-24,215.3000030517578
2021-05-25,214.92999267578125
2021-05-26,215.05999755859375
2021-05-27,216.22999572753906
2021-05-28,215.0800018310547
2021-06-01,215.11000061035156
2021-06-02,214.9600067138672
2021-06-03,213.85000610351562
2021-06-04,215.4600067138672
2021-06-07,212.9600067138672
2021-06-08,212.39999389648438
2021-06-09,212.75999450683594
2021-06-10,213.55999755859375
2021-06-11,214.5
2021-06-14,213.24000549316406
2021-06-15,214.9199981689453
2021-06-16,210.42999267578125
2021-06-17,209.63999938964844
2021-06-18,205.00999450683594
2021-06-21,209.7899932861328
2021-06-22,210.1199951171875
2021-06-23,208.07000732421875
2021-06-24,208.24000549316406
2021-06-25,207.47999572753906
2021-06-28,208.24000549316406
2021-06-29,208.08999633789062
2021-06-30,205.97000122070312
2021-07-01,209.17999267578125
2021-07-02,210.8000030517578
2021-07-06,209.47999572753906
2021-07-07,211.22999572753906
2021-07-08,209.8300018310547
2021-07-09,212.75999450683594
2021-07-12,213.41000366210938
2021-07-13,212.75
2021-07-14,213.75
2021-07-15,214.58999633789062
2021-07-16,215.27999877929688
2021-07-19,210.33999633789062
2021-07-20,214.1999969482422
2021-07-21,214.47000122070312
2021-07-22,214.94000244140625
2021-07-23,217.88999938964844
2021-07-26,219.13999938964844
2021-07-27,220.8000030517578
2021-07-28,219.1300048828125
2021-07-29,220.38999938964844
2021-07-30,220.8300018310547
2021-08-02,218.07000732421875
2021-08-03,219.36000061035156
2021-08-04,217.8000030517578
2021-08-05,218.17999267578125
2021-08-06,219.64999389648438
2021-08-09,218.5500030517578
2021-08-10,219.05999755859375
2021-08-11,220.6300048828125
2021-08-12,219.57000732421875
2021-08-13,221.5800018310547
2021-08-16,221.27999877929688
2021-08-17,221.2899932861328
2021-08-18,219.3300018310547
2021-08-19,220.5
2021-08-20,222.05999755859375
2021-08-23,222.52000427246094
2021-08-24,222.3300018310547
2021-08-25,224.0800018310547
2021-08-26,223.02000427246094
2021-08-27,224.99000549316406
2021-08-30,225.47999572753906
2021-08-31,225.36000061035156
2021-09-01,224.97000122070312
2021-09-02,226.9199981689453
2021-09-03,225.13999938964844
2021-09-07,227.13999938964844
2021-09-08,229.60000610351562
2021-09-09,227.50999450683594
2021-09-10,225.83999633789062
2021-09-13,224.4600067138672
2021-09-14,223.55999755859375
2021-09-15,223.8300018310547
2021-09-16,223.57000732421875
2021-09-17,218.33999633789062
2021-09-20,217.08999633789062
2021-09-21,217.91000366210938
2021-09-22,220.86000061035156
2021-09-23,223.89999389648438
2021-09-24,223.77000427246094
2021-09-27,218.27999877929688
2021-09-28,212.82000732421875
2021-09-29,212.6999969482422
2021-09-30,208.6199951171875
2021-10-01,213.64999389648438
2021-10-04,212.3699951171875
2021-10-05,214.3800048828125
2021-10-06,216.6199951171875
2021-10-07,216.47000122070312
2021-10-08,215.05999755859375
2021-10-11,212.1699981689453
2021-10-12,212.1300048828125
2021-10-13,213.27000427246094
2021-10-14,219.35000610351562
2021-10-15,220.2100067138672
2021-10-18,218.69000244140625
2021-10-19,219.52999877929688
2021-10-20,220.63999938964844
2021-10-21,222.3000030517578
2021-10-22,221.4499969482422
2021-10-25,221.55999755859375
2021-10-26,230.27999877929688
2021-10-27,221.10000610351562
2021-10-28,221.0
2021-10-29,222.22000122070312
2021-11-01,222.52000427246094
2021-11-02,226.91000366210938
2021-11-03,228.13999938964844
2021-11-04,228.10000610351562
2021-11-05,230.67999267578125
2021-11-08,230.86000061035156
2021-11-09,230.9499969482422
2021-11-10,233.3800048828125
2021-11-11,232.47000122070312
2021-11-12,235.6699981689453
2021-11-15,235.4600067138672
2021-11-16,233.42999267578125
2021-11-17,232.38999938964844
2021-11-18,230.8800048828125
2021-11-19,234.86000061035156
2021-11-22,234.5399932861328
2021-11-23,233.42999267578125
2021-11-24,231.35000610351562
2021-11-26,226.22999572753906
2021-11-29,227.14999389648438
2021-11-30,221.47000122070312
2021-12-01,220.3000030517578
2021-12-02,224.64999389648438
2021-12-03,220.8300018310547
2021-12-06,229.58999633789062
2021-12-07,230.75999450683594
2021-12-08,232.3000030517578
2021-12-09,230.35000610351562
2021-12-10,232.00999450683594
2021-12-13,231.44000244140625
2021-12-14,228.8800048828125
2021-12-15,229.17999267578125
2021-12-16,229.85000610351562
2021-12-17,225.4499969482422
2021-12-20,224.02000427246094
2021-12-21,225.49000549316406
2021-12-22,226.8300018310547
2021-12-23,228.24000549316406
2021-12-27,231.6699981689453
2021-12-28,234.1300048828125
2021-12-29,235.63999938964844
2021-12-30,234.00999450683594
2021-12-31,234.58999633789062
2022-01-03,229.8300018310547
2022-01-04,233.50999450683594
2022-01-05,233.22999572753906
2022-01-06,230.4600067138672
2022-01-07,229.8699951171875
2022-01-10,225.83999633789062
2022-01-11,226.6199951171875
2022-01-12,226.49000549316406
2022-01-13,223.27999877929688
2022-01-14,216.02999877929688
2022-01-18,213.39999389648438
2022-01-19,214.8000030517578
2022-01-20,213.1699981689453
2022-01-21,195.08999633789062
2022-01-24,192.61000061035156
2022-01-25,188.88999938964844
2022-01-26,185.25
2022-01-27,183.52000427246094
2022-01-28,186.08999633789062
2022-01-31,189.4499969482422
2022-02-01,191.66000366210938
2022-02-02,192.47999572753906
2022-02-03,189.24000549316406
2022-02-04,187.47999572753906
2022-02-07,186.69000244140625
2022-02-08,186.5800018310547
2022-02-09,191.33999633789062
2022-02-10,187.35000610351562
2022-02-11,184.4199981689453
2022-02-14,182.91000366210938
2022-02-15,183.25
2022-02-16,182.80999755859375
2022-02-17,178.3800048828125
2022-02-18,178.63999938964844
2022-02-22,176.7100067138672
2022-02-23,173.05999755859375
2022-02-24,175.94000244140625
2022-02-25,180.3000030517578
2022-02-28,176.25999450683594
2022-03-01,170.50999450683594
2022-03-02,172.85000610351562
2022-03-03,171.1199951171875
2022-03-04,168.11000061035156
2022-03-07,158.52999877929688
2022-03-08,156.72999572753906
2022-03-09,165.02000427246094
2022-03-10,162.47999572753906
2022-03-11,158.85000610351562
2022-03-14,165.02999877929688
2022-03-15,167.82000732421875
2022-03-16,170.75999450683594
2022-03-17,171.6699981689453
2022-03-18,171.13999938964844
2022-03-21,170.72000122070312
2022-03-22,176.35000610351562
2022-03-23,173.74000549316406
2022-03-24,176.25999450683594
2022-03-25,177.58999633789062
2022-03-28,178.3000030517578
2022-03-29,182.6999969482422
2022-03-30,180.39999389648438
2022-03-31,176.55999755859375
2022-04-01,180.3699951171875
2022-04-04,180.07000732421875
2022-04-05,180.19000244140625
2022-04-06,181.27000427246094
2022-04-07,183.6199951171875
2022-04-08,182.9499969482422
2022-04-11,180.5399932861328
2022-04-12,179.3300018310547
2022-04-13,180.1699981689453
2022-04-14,176.60000610351562
2022-04-18,175.0399932861328
2022-04-19,180.75999450683594
2022-04-20,182.25999450683594
2022-04-21,180.02000427246094
2022-04-22,175.1999969482422
2022-04-25,175.61000061035156
2022-04-26,168.47000122070312
2022-04-27,170.5399932861328
2022-04-28,175.30999755859375
2022-04-29,169.33999633789062
2022-05-02,165.6199951171875
2022-05-03,166.3800048828125
2022-05-04,173.8699951171875
2022-05-05,166.69000244140625
2022-05-06,165.1999969482422
2022-05-09,163.80999755859375
2022-05-10,160.36000061035156
2022-05-11,160.25
2022-05-12,159.72999572753906
2022-05-13,161.99000549316406
2022-05-16,159.33999633789062
2022-05-17,162.94000244140625
2022-05-18,156.2100067138672
2022-05-19,157.64999389648438
2022-05-20,159.49000549316406
2022-05-23,161.02999877929688
2022-05-24,158.39999389648438
2022-05-25,157.82000732421875
2022-05-26,164.1999969482422
2022-05-27,166.02999877929688
2022-05-31,163.91000366210938
2022-06-01,162.8699951171875
2022-06-02,173.1300048828125
2022-06-03,170.4600067138672
2022-06-06,169.82000732421875
2022-06-07,170.7100067138672
2022-06-08,164.99000549316406
2022-06-09,164.7100067138672
2022-06-10,158.74000549316406
2022-06-13,152.7899932861328
2022-06-14,150.27999877929688
2022-06-15,150.0399932861328
2022-06-16,145.6300048828125
2022-06-17,148.1699981689453
2022-06-21,148.58999633789062
2022-06-22,151.24000549316406
2022-06-23,154.2899932861328
2022-06-24,159.64999389648438
2022-06-27,156.91000366210938
2022-06-28,153.3000030517578
2022-06-29,153.47000122070312
2022-06-30,153.75999450683594
2022-07-01,157.6699981689453
2022-07-05,158.02000427246094
2022-07-06,159.38999938964844
2022-07-07,158.88999938964844
2022-07-08,155.61000061035156
2022-07-11,154.27000427246094
2022-07-12,157.77999877929688
2022-07-13,155.61000061035156
2022-07-14,153.7100067138672
2022-07-15,155.17999267578125
2022-07-18,151.7100067138672
2022-07-19,157.8000030517578
2022-07-20,159.39999389648438
2022-07-21,163.33999633789062
2022-07-22,162.99000549316406
2022-07-25,162.77000427246094
2022-07-26,158.3699951171875
2022-07-27,160.63999938964844
2022-07-28,162.97000122070312
2022-07-29,165.1699981689453
2022-08-01,167.0500030517578
2022-08-02,165.36000061035156
2022-08-03,167.02999877929688
2022-08-04,166.82000732421875
2022-08-05,166.5
2022-08-08,164.7100067138672
2022-08-09,163.0399932861328
2022-08-10,170.6999969482422
2022-08-11,171.1300048828125
2022-08-12,174.08999633789062
2022-08-15,176.55999755859375
2022-08-16,177.02000427246094
2022-08-17,174.9499969482422
2022-08-18,175.3800048828125
2022-08-19,171.77999877929688
2022-08-22,169.1300048828125
2022-08-23,167.52000427246094
2022-08-24,168.91000366210938
2022-08-25,170.94000244140625
2022-08-26,165.25999450683594
2022-08-29,164.92999267578125
2022-08-30,165.38999938964844
2022-08-31,163.8300018310547
2022-09-01,162.39999389648438
2022-09-02,161.63999938964844
2022-09-06,163.02999877929688
2022-09-07,170.9199981689453
2022-09-08,170.9199981689453
2022-09-09,172.63999938964844
2022-09-12,174.89999389648438
2022-09-13,166.3000030517578
2022-09-14,164.63999938964844
2022-09-15,161.80999755859375
2022-09-16,157.63999938964844
2022-09-19,159.8000030517578
2022-09-20,156.52000427246094
2022-09-21,151.8000030517578
2022-09-22,149.47000122070312
2022-09-23,149.25999450683594
2022-09-26,146.33999633789062
2022-09-27,144.02999877929688
2022-09-28,148.72999572753906
2022-09-29,145.9199981689453
2022-09-30,144.4199981689453
2022-10-03,149.1300048828125
2022-10-04,153.5500030517578
2022-10-05,151.32000732421875
2022-10-06,148.6699981689453
2022-10-07,143.50999450683594
2022-10-10,141.49000549316406
2022-10-11,142.6999969482422
2022-10-12,140.52999877929688
2022-10-13,144.22000122070312
2022-10-14,139.52999877929688
2022-10-17,144.6999969482422
2022-10-18,148.0800018310547
2022-10-19,145.72999572753906
2022-10-20,141.99000549316406
2022-10-21,145.91000366210938
2022-10-24,148.42999267578125
2022-10-25,152.99000549316406
2022-10-26,152.2100067138672
2022-10-27,153.16000366210938
2022-10-28,157.77000427246094
2022-10-31,157.07000732421875
2022-11-01,142.97999572753906
2022-11-02,137.22999572753906
2022-11-03,131.35000610351562
2022-11-04,134.75
2022-11-07,138.32000732421875
2022-11-08,141.49000549316406
2022-11-09,140.64999389648438
2022-11-10,151.6300048828125
2022-11-11,155.67999267578125
2022-11-14,152.88999938964844
2022-11-15,152.77000427246094
2022-11-16,149.8000030517578
2022-11-17,147.89999389648438
2022-11-18,148.11000061035156
2022-11-21,148.32000732421875
2022-11-22,148.9199981689453
2022-11-23,150.05999755859375
2022-11-25,148.9499969482422
2022-11-28,145.47999572753906
2022-11-29,144.91000366210938
2022-11-30,149.8300018310547
2022-12-01,151.94000244140625
2022-12-02,151.36000061035156
2022-12-05,150.4499969482422
2022-12-06,148.42999267578125
2022-12-07,147.97000122070312
2022-12-08,149.1699981689453
2022-12-09,150.35000610351562
2022-12-12,150.50999450683594
2022-12-13,152.72000122070312
2022-12-14,150.44000244140625
2022-12-15,145.33999633789062
2022-12-16,144.0500030517578
2022-12-19,141.2100067138672
2022-12-20,142.83999633789062
2022-12-21,144.3000030517578
2022-12-22,143.0500030517578
2022-12-23,144.5399932861328
2022-12-27,145.4499969482422
