Date,HII
2017-02-13,168.0464630126953
2017-02-14,169.21575927734375
2017-02-15,171.81346130371094
2017-02-16,175.3549041748047
2017-02-17,177.0004425048828
2017-02-21,177.62684631347656
2017-02-22,179.79852294921875
2017-02-23,179.03843688964844
2017-02-24,181.23519897460938
2017-02-27,182.1957550048828
2017-02-28,182.50477600097656
2017-03-01,183.81976318359375
2017-03-02,182.85658264160156
2017-03-03,183.27532958984375
2017-03-06,182.6136932373047
2017-03-07,182.39588928222656
2017-03-08,180.39413452148438
2017-03-09,178.9870147705078
2017-03-10,177.31190490722656
2017-03-13,178.61016845703125
2017-03-14,177.1360321044922
2017-03-15,177.25328063964844
2017-03-16,176.0220489501953
2017-03-17,179.00376892089844
2017-03-20,176.98526000976562
2017-03-21,173.4758758544922
2017-03-22,174.9332733154297
2017-03-23,174.16265869140625
2017-03-24,171.6416015625
2017-03-27,169.25450134277344
2017-03-28,169.57278442382812
2017-03-29,169.2964630126953
2017-03-30,169.5142059326172
2017-03-31,167.71339416503906
2017-04-03,169.05352783203125
2017-04-04,169.23777770996094
2017-04-05,166.3985137939453
2017-04-06,167.88092041015625
2017-04-07,170.69522094726562
2017-04-10,170.77053833007812
2017-04-11,172.21951293945312
2017-04-12,170.56951904296875
2017-04-13,170.0
2017-04-17,168.17408752441406
2017-04-18,166.91775512695312
2017-04-19,167.55430603027344
2017-04-20,167.55430603027344
2017-04-21,167.20252990722656
2017-04-24,170.628173828125
2017-04-25,171.7002410888672
2017-04-26,170.0921173095703
2017-04-27,169.3467254638672
2017-04-28,168.25784301757812
2017-05-01,167.1270751953125
2017-05-02,168.0652313232422
2017-05-03,168.3918914794922
2017-05-04,157.63758850097656
2017-05-05,163.74342346191406
2017-05-08,163.58421325683594
2017-05-09,164.15377807617188
2017-05-10,164.5558319091797
2017-05-11,163.8103790283203
2017-05-12,162.56243896484375
2017-05-15,165.25099182128906
2017-05-16,164.38832092285156
2017-05-17,160.09996032714844
2017-05-18,159.4215850830078
2017-05-19,163.73500061035156
2017-05-22,164.1035614013672
2017-05-23,164.18728637695312
2017-05-24,164.0360565185547
2017-05-25,165.8759307861328
2017-05-26,164.93504333496094
2017-05-30,163.05311584472656
2017-05-31,164.5065460205078
2017-06-01,163.2295379638672
2017-06-02,162.80947875976562
2017-06-05,160.61669921875
2017-06-06,158.64242553710938
2017-06-07,159.52456665039062
2017-06-08,161.73410034179688
2017-06-09,162.5406951904297
2017-06-12,163.63279724121094
2017-06-13,165.2290496826172
2017-06-14,165.31312561035156
2017-06-15,164.29653930664062
2017-06-16,156.248046875
2017-06-19,157.2393798828125
2017-06-20,156.49166870117188
2017-06-21,156.75213623046875
2017-06-22,155.8783416748047
2017-06-23,156.9705810546875
2017-06-26,156.5084686279297
2017-06-27,157.07974243164062
2017-06-28,157.40740966796875
2017-06-29,155.6095428466797
2017-06-30,156.39926147460938
2017-07-03,160.919189453125
2017-07-05,162.12062072753906
2017-07-06,160.78472900390625
2017-07-07,162.06175231933594
2017-07-10,162.3810272216797
2017-07-11,163.72518920898438
2017-07-12,167.52259826660156
2017-07-13,166.67408752441406
2017-07-14,166.4724884033203
2017-07-17,166.58164978027344
2017-07-18,165.82557678222656
2017-07-19,166.7581329345703
2017-07-20,167.34620666503906
2017-07-21,169.160888671875
2017-07-24,169.42135620117188
2017-07-25,171.0679931640625
2017-07-26,170.95880126953125
2017-07-27,170.41270446777344
2017-07-28,172.7734375
2017-07-31,173.15992736816406
2017-08-01,173.5631866455078
2017-08-02,174.92422485351562
2017-08-03,179.729736328125
2017-08-04,179.74656677246094
2017-08-07,179.4021453857422
2017-08-08,179.78858947753906
2017-08-09,180.4270477294922
2017-08-10,179.01564025878906
2017-08-11,179.08287048339844
2017-08-14,180.63711547851562
2017-08-15,180.06581115722656
2017-08-16,177.11697387695312
2017-08-17,175.11740112304688
2017-08-18,172.41221618652344
2017-08-21,171.3199920654297
2017-08-22,174.52096557617188
2017-08-23,174.27659606933594
2017-08-24,176.40834045410156
2017-08-25,176.04598999023438
2017-08-28,173.6699676513672
2017-08-29,175.92803955078125
2017-08-30,177.4025421142578
2017-08-31,180.27566528320312
2017-09-01,181.17724609375
2017-09-05,179.7532958984375
2017-09-06,178.28726196289062
2017-09-07,176.8800811767578
2017-09-08,177.30137634277344
2017-09-11,178.43887329101562
2017-09-12,179.9386749267578
2017-09-13,177.30137634277344
2017-09-14,177.0655059814453
2017-09-15,178.96971130371094
2017-09-18,181.63223266601562
2017-09-19,182.8960418701172
2017-09-20,183.78076171875
2017-09-21,184.67388916015625
2017-09-22,185.676513671875
2017-09-25,185.7692413330078
2017-09-26,187.22689819335938
2017-09-27,188.28009033203125
2017-09-28,187.94300842285156
2017-09-29,190.79095458984375
2017-10-02,193.73150634765625
2017-10-03,195.47557067871094
2017-10-04,197.2786865234375
2017-10-05,197.29551696777344
2017-10-06,198.7025909423828
2017-10-09,198.79530334472656
2017-10-10,197.90216064453125
2017-10-11,197.10174560546875
2017-10-12,198.37403869628906
2017-10-13,197.49771118164062
2017-10-16,198.7869110107422
2017-10-17,198.1970977783203
2017-10-18,197.91062927246094
2017-10-19,197.8431854248047
2017-10-20,198.35720825195312
2017-10-23,197.64942932128906
2017-10-24,198.7869110107422
2017-10-25,197.16070556640625
2017-10-26,195.32394409179688
2017-10-27,196.7057647705078
2017-10-30,195.60195922851562
2017-10-31,196.1749267578125
2017-11-01,196.87423706054688
2017-11-02,197.6409912109375
2017-11-03,198.0623016357422
2017-11-06,199.02285766601562
2017-11-07,196.61309814453125
2017-11-08,212.2932891845703
2017-11-09,204.36468505859375
2017-11-10,202.772216796875
2017-11-13,201.5251922607422
2017-11-14,200.13497924804688
2017-11-15,198.47512817382812
2017-11-16,198.69422912597656
2017-11-17,196.2085723876953
2017-11-20,197.45562744140625
2017-11-21,199.38510131835938
2017-11-22,197.8216094970703
2017-11-24,198.14273071289062
2017-11-27,198.6498565673828
2017-11-28,203.77137756347656
2017-11-29,202.56283569335938
2017-11-30,204.2446746826172
2017-12-01,199.4442596435547
2017-12-04,198.0244140625
2017-12-05,196.73983764648438
2017-12-06,197.46664428710938
2017-12-07,199.3344268798828
2017-12-08,200.30625915527344
2017-12-11,197.84698486328125
2017-12-12,197.3736572265625
2017-12-13,198.68362426757812
2017-12-14,197.6610565185547
2017-12-15,201.8444366455078
2017-12-18,201.6501007080078
2017-12-19,201.1429901123047
2017-12-20,201.15985107421875
2017-12-21,198.92874145507812
2017-12-22,200.6697235107422
2017-12-26,200.1288604736328
2017-12-27,200.79644775390625
2017-12-28,202.36846923828125
2017-12-29,199.1991729736328
2018-01-02,192.70005798339844
2018-01-03,193.86631774902344
2018-01-04,196.62994384765625
2018-01-05,197.5511474609375
2018-01-08,199.48651123046875
2018-01-09,202.1571807861328
2018-01-10,200.5767059326172
2018-01-11,202.21632385253906
2018-01-12,209.1126251220703
2018-01-16,198.73431396484375
2018-01-17,200.5006866455078
2018-01-18,200.19642639160156
2018-01-19,204.62496948242188
2018-01-22,201.88668823242188
2018-01-23,198.641357421875
2018-01-24,201.26132202148438
2018-01-25,203.88973999023438
2018-01-26,209.39154052734375
2018-01-29,209.34083557128906
2018-01-30,206.88150024414062
2018-01-31,200.7542266845703
2018-02-01,204.0756378173828
2018-02-02,206.0194549560547
2018-02-05,193.20712280273438
2018-02-06,192.41273498535156
2018-02-07,198.45545959472656
2018-02-08,190.46890258789062
2018-02-09,194.6438751220703
2018-02-12,198.54840087890625
2018-02-13,200.68663024902344
2018-02-14,204.01646423339844
2018-02-15,215.83995056152344
2018-02-16,224.55335998535156
2018-02-20,224.8998565673828
2018-02-21,228.93121337890625
2018-02-22,222.71974182128906
2018-02-23,224.5755615234375
2018-02-26,225.5500946044922
2018-02-27,222.6604461669922
2018-02-28,222.02490234375
2018-03-01,220.58438110351562
2018-03-02,221.0419158935547
2018-03-05,220.3894500732422
2018-03-06,219.1522216796875
2018-03-07,219.94033813476562
2018-03-08,221.1266326904297
2018-03-09,223.7366180419922
2018-03-12,218.76243591308594
2018-03-13,219.19464111328125
2018-03-14,216.51690673828125
2018-03-15,215.1271514892578
2018-03-16,215.3135986328125
2018-03-19,215.23727416992188
2018-03-20,217.3727569580078
2018-03-21,216.65249633789062
2018-03-22,211.12742614746094
2018-03-23,215.2203369140625
2018-03-26,222.21975708007812
2018-03-27,215.89830017089844
2018-03-28,214.5424346923828
2018-03-29,218.42349243164062
2018-04-02,214.73733520507812
2018-04-03,219.5844268798828
2018-04-04,220.2454376220703
2018-04-05,221.1605682373047
2018-04-06,217.19476318359375
2018-04-09,217.89810180664062
2018-04-10,215.91525268554688
2018-04-11,215.67796325683594
2018-04-12,217.95741271972656
2018-04-13,217.49986267089844
2018-04-16,219.2200469970703
2018-04-17,221.1605682373047
2018-04-18,223.5417022705078
2018-04-19,225.0585479736328
2018-04-20,223.33839416503906
2018-04-23,224.53318786621094
2018-04-24,216.7456817626953
2018-04-25,213.9662322998047
2018-04-26,213.1188507080078
2018-04-27,208.26329040527344
2018-04-30,206.09396362304688
2018-05-01,198.89964294433594
2018-05-02,196.3913116455078
2018-05-03,175.68955993652344
2018-05-04,178.51136779785156
2018-05-07,182.90089416503906
2018-05-08,187.9597930908203
2018-05-09,187.73097229003906
2018-05-10,188.45974731445312
2018-05-11,186.57005310058594
2018-05-14,185.11256408691406
2018-05-15,185.00241088867188
2018-05-16,186.92599487304688
2018-05-17,187.1717529296875
2018-05-18,187.8411407470703
2018-05-21,188.7563934326172
2018-05-22,187.0531005859375
2018-05-23,188.5105743408203
2018-05-24,193.39894104003906
2018-05-25,191.05252075195312
2018-05-29,186.55531311035156
2018-05-30,189.31820678710938
2018-05-31,187.9409942626953
2018-06-01,189.80276489257812
2018-06-04,190.6699676513672
2018-06-05,189.3352508544922
2018-06-06,191.43507385253906
2018-06-07,189.19920349121094
2018-06-08,192.42977905273438
2018-06-11,191.97068786621094
2018-06-12,188.5531005859375
2018-06-13,187.59242248535156
2018-06-14,186.9888458251953
2018-06-15,187.47341918945312
2018-06-18,188.51910400390625
2018-06-19,182.3810577392578
2018-06-20,181.85400390625
2018-06-21,179.96669006347656
2018-06-22,181.04638671875
2018-06-25,181.94754028320312
2018-06-26,182.00701904296875
2018-06-27,180.7913055419922
2018-06-28,183.46072387695312
2018-06-29,184.30238342285156
2018-07-02,184.76995849609375
2018-07-03,184.2938690185547
2018-07-05,184.95700073242188
2018-07-06,185.02499389648438
2018-07-09,189.48826599121094
2018-07-10,190.00685119628906
2018-07-11,188.63807678222656
2018-07-12,189.47975158691406
2018-07-13,191.2650604248047
2018-07-16,192.9398651123047
2018-07-17,193.49241638183594
2018-07-18,194.37661743164062
2018-07-19,193.31390380859375
2018-07-20,193.26290893554688
2018-07-23,192.7953338623047
2018-07-24,192.96534729003906
2018-07-25,193.27989196777344
2018-07-26,196.53594970703125
2018-07-27,197.0035400390625
2018-07-30,193.82400512695312
2018-07-31,198.12574768066406
2018-08-01,195.0992431640625
2018-08-02,204.6802978515625
2018-08-03,200.5996551513672
2018-08-06,198.55931091308594
2018-08-07,198.67828369140625
2018-08-08,199.63047790527344
2018-08-09,201.18626403808594
2018-08-10,202.20640563964844
2018-08-13,204.49325561523438
2018-08-14,206.8396759033203
2018-08-15,204.65481567382812
2018-08-16,207.80030822753906
2018-08-17,210.21473693847656
2018-08-20,211.35394287109375
2018-08-21,215.49411010742188
2018-08-22,213.3092498779297
2018-08-23,210.0277099609375
2018-08-24,210.5037841796875
2018-08-27,213.06272888183594
2018-08-28,211.15838623046875
2018-08-29,209.85768127441406
2018-08-30,205.46665954589844
2018-08-31,208.44236755371094
2018-09-04,207.47885131835938
2018-09-05,208.52760314941406
2018-09-06,211.56289672851562
2018-09-07,209.49102783203125
2018-09-10,211.29861450195312
2018-09-11,207.83692932128906
2018-09-12,209.5848388671875
2018-09-13,212.25355529785156
2018-09-14,215.6299591064453
2018-09-17,219.54356384277344
2018-09-18,219.97837829589844
2018-09-19,214.88816833496094
2018-09-20,213.19996643066406
2018-09-21,218.02586364746094
2018-09-24,216.5422821044922
2018-09-25,218.11111450195312
2018-09-26,217.62515258789062
2018-09-27,218.2645721435547
2018-09-28,218.34130859375
2018-10-01,219.4497528076172
2018-10-02,218.32427978515625
2018-10-03,220.6519775390625
2018-10-04,220.43031311035156
2018-10-05,222.77500915527344
2018-10-08,222.6556396484375
2018-10-09,220.6605224609375
2018-10-10,211.37533569335938
2018-10-11,198.73085021972656
2018-10-12,192.90740966796875
2018-10-15,199.5237579345703
2018-10-16,200.61521911621094
2018-10-17,198.7649688720703
2018-10-18,198.84170532226562
2018-10-19,199.87339782714844
2018-10-22,201.3910675048828
2018-10-23,198.5262451171875
2018-10-24,189.1046142578125
2018-10-25,186.75997924804688
2018-10-26,184.90121459960938
2018-10-29,177.84999084472656
2018-10-30,182.59915161132812
2018-10-31,186.282470703125
2018-11-01,190.97195434570312
2018-11-02,187.99627685546875
2018-11-05,192.92445373535156
2018-11-06,194.3994903564453
2018-11-07,199.58351135253906
2018-11-08,187.6295928955078
2018-11-09,190.6905517578125
2018-11-12,182.5735321044922
2018-11-13,181.7635040283203
2018-11-14,181.99375915527344
2018-11-15,183.383544921875
2018-11-16,184.5260467529297
2018-11-19,180.61253356933594
2018-11-20,178.80491638183594
2018-11-21,179.39321899414062
2018-11-23,180.3567352294922
2018-11-26,181.49923706054688
2018-11-27,174.0045928955078
2018-11-28,182.4286346435547
2018-11-29,183.9267578125
2018-11-30,184.48312377929688
2018-12-03,183.13916015625
2018-12-04,174.3130645751953
2018-12-06,173.6881103515625
2018-12-07,169.9214324951172
2018-12-10,170.83743286132812
2018-12-11,171.7362823486328
2018-12-12,173.4740753173828
2018-12-13,170.9486846923828
2018-12-14,169.7587127685547
2018-12-17,168.9540252685547
2018-12-18,168.72288513183594
2018-12-19,161.58328247070312
2018-12-20,158.56134033203125
2018-12-21,153.71600341796875
2018-12-24,151.5500946044922
2018-12-26,157.31146240234375
2018-12-27,160.57313537597656
2018-12-28,161.0867156982422
2018-12-31,162.91876220703125
2019-01-02,164.84490966796875
2019-01-03,161.66030883789062
2019-01-04,167.37887573242188
2019-01-07,167.78118896484375
2019-01-08,166.65121459960938
2019-01-09,164.622314453125
2019-01-10,164.8192138671875
2019-01-11,166.5228271484375
2019-01-14,167.81549072265625
2019-01-15,169.0653533935547
2019-01-16,167.4216766357422
2019-01-17,168.74856567382812
2019-01-18,171.46229553222656
2019-01-22,168.21780395507812
2019-01-23,168.3119659423828
2019-01-24,170.4008026123047
2019-01-25,172.99468994140625
2019-01-28,175.1348876953125
2019-01-29,176.73574829101562
2019-01-30,178.73892211914062
2019-01-31,176.73574829101562
2019-02-01,176.667236328125
2019-02-04,180.91336059570312
2019-02-05,181.3242645263672
2019-02-06,180.69078063964844
2019-02-07,179.98020935058594
2019-02-08,179.1412353515625
2019-02-11,180.24560546875
2019-02-12,183.43016052246094
2019-02-13,184.90264892578125
2019-02-14,183.60997009277344
2019-02-15,188.07859802246094
2019-02-19,186.62338256835938
2019-02-20,189.04600524902344
2019-02-21,186.52793884277344
2019-02-22,186.5880889892578
2019-02-25,183.5714874267578
2019-02-26,182.2222137451172
2019-02-27,180.68385314941406
2019-02-28,179.97055053710938
2019-03-01,180.47764587402344
2019-03-04,177.35792541503906
2019-03-05,177.4267120361328
2019-03-06,175.81100463867188
2019-03-07,173.13821411132812
2019-03-08,171.98660278320312
2019-03-11,172.3303680419922
2019-03-12,175.05471801757812
2019-03-13,178.61268615722656
2019-03-14,178.1572265625
2019-03-15,175.67347717285156
2019-03-18,178.25169372558594
2019-03-19,176.18048095703125
