Date,LLY
2020-05-04,143.1002960205078
2020-05-05,147.40408325195312
2020-05-06,146.27447509765625
2020-05-07,142.81085205078125
2020-05-08,143.31497192382812
2020-05-11,148.0202178955078
2020-05-12,147.24539184570312
2020-05-13,147.44139099121094
2020-05-14,148.5576934814453
2020-05-15,149.3549346923828
2020-05-18,148.1636962890625
2020-05-19,146.98182678222656
2020-05-20,143.63323974609375
2020-05-21,142.8359375
2020-05-22,141.78541564941406
2020-05-26,138.7838592529297
2020-05-27,136.6640167236328
2020-05-28,141.30703735351562
2020-05-29,143.46437072753906
2020-06-01,142.99539184570312
2020-06-02,144.31797790527344
2020-06-03,143.07040405273438
2020-06-04,141.3633270263672
2020-06-05,139.95635986328125
2020-06-08,139.95635986328125
2020-06-09,139.8813018798828
2020-06-10,141.6353759765625
2020-06-11,135.14450073242188
2020-06-12,134.6379852294922
2020-06-15,132.74327087402344
2020-06-16,153.55715942382812
2020-06-17,150.0490264892578
2020-06-18,151.080810546875
2020-06-19,150.02090454101562
2020-06-22,150.49928283691406
2020-06-23,149.4580841064453
2020-06-24,147.29136657714844
2020-06-25,152.75979614257812
2020-06-26,152.73165893554688
2020-06-29,152.62847900390625
2020-06-30,153.99794006347656
2020-07-01,153.17251586914062
2020-07-02,153.7071990966797
2020-07-06,156.5398712158203
2020-07-07,156.40855407714844
2020-07-08,158.64096069335938
2020-07-09,156.12713623046875
2020-07-10,153.2288360595703
2020-07-13,152.0281524658203
2020-07-14,153.71653747558594
2020-07-15,155.18919372558594
2020-07-16,154.76707458496094
2020-07-17,155.6675567626953
2020-07-20,156.6805877685547
2020-07-21,155.0485076904297
2020-07-22,154.6170196533203
2020-07-23,151.50291442871094
2020-07-24,149.64569091796875
2020-07-27,150.54615783691406
2020-07-28,152.56280517578125
2020-07-29,151.71864318847656
2020-07-30,143.51133728027344
2020-07-31,140.9693603515625
2020-08-03,143.3612518310547
2020-08-04,145.24658203125
2020-08-05,144.76815795898438
2020-08-06,143.39877319335938
2020-08-07,143.44564819335938
2020-08-10,143.51133728027344
2020-08-11,141.2882843017578
2020-08-12,143.08920288085938
2020-08-13,141.81678771972656
2020-08-14,141.468017578125
2020-08-17,142.8252716064453
2020-08-18,144.3145751953125
2020-08-19,143.54159545898438
2020-08-20,142.64622497558594
2020-08-21,140.68569946289062
2020-08-24,140.9307861328125
2020-08-25,141.08157348632812
2020-08-26,140.68569946289062
2020-08-27,140.41238403320312
2020-08-28,138.87599182128906
2020-08-31,139.8656768798828
2020-09-01,138.83827209472656
2020-09-02,140.9590606689453
2020-09-03,140.45948791503906
2020-09-04,142.24090576171875
2020-09-08,140.7328643798828
2020-09-09,143.24002075195312
2020-09-10,137.8203582763672
2020-09-11,139.58291625976562
2020-09-14,140.44061279296875
2020-09-15,141.45860290527344
2020-09-16,142.28805541992188
2020-09-17,143.71131896972656
2020-09-18,145.31362915039062
2020-09-21,142.495361328125
2020-09-22,141.25125122070312
2020-09-23,141.20408630371094
2020-09-24,140.26153564453125
2020-09-25,141.62823486328125
2020-09-28,139.5923309326172
2020-09-29,137.8580322265625
2020-09-30,139.51693725585938
2020-10-01,136.001220703125
2020-10-02,136.8683624267578
2020-10-05,138.20677185058594
2020-10-06,135.85037231445312
2020-10-07,140.40292358398438
2020-10-08,144.68212890625
2020-10-09,147.86798095703125
2020-10-12,145.61526489257812
2020-10-13,141.45860290527344
2020-10-14,139.931640625
2020-10-15,138.34815979003906
2020-10-16,137.7261199951172
2020-10-19,134.5968017578125
2020-10-20,135.3414306640625
2020-10-21,133.1923828125
2020-10-22,133.5128631591797
2020-10-23,134.200927734375
2020-10-26,133.55996704101562
2020-10-27,124.32292938232422
2020-10-28,123.76686096191406
2020-10-29,124.93560028076172
2020-10-30,122.96566772460938
2020-11-02,124.06847381591797
2020-11-03,123.4558334350586
2020-11-04,140.0541534423828
2020-11-05,137.1605224609375
2020-11-06,134.5402374267578
2020-11-09,134.15382385253906
2020-11-10,138.1407928466797
2020-11-11,136.44418334960938
2020-11-12,133.6114959716797
2020-11-13,134.89047241210938
2020-11-16,133.1946258544922
2020-11-17,133.7725372314453
2020-11-18,132.7967071533203
2020-11-19,135.86630249023438
2020-11-20,137.8369140625
2020-11-23,135.83786010742188
2020-11-24,137.27786254882812
2020-11-25,137.1358184814453
2020-11-27,139.684326171875
2020-11-30,137.9884490966797
2020-12-01,137.9031982421875
2020-12-02,137.5242462158203
2020-12-03,136.52947998046875
2020-12-04,140.64117431640625
2020-12-07,139.66534423828125
2020-12-08,141.4464569091797
2020-12-09,149.6887969970703
2020-12-10,152.53102111816406
2020-12-11,151.62149047851562
2020-12-14,149.6035614013672
2020-12-15,158.62278747558594
2020-12-16,162.99977111816406
2020-12-17,163.54925537109375
2020-12-18,162.3839569091797
2020-12-21,159.9018096923828
2020-12-22,157.95018005371094
2020-12-23,156.7753448486328
2020-12-24,157.89329528808594
2020-12-28,157.74171447753906
2020-12-29,157.8175048828125
2020-12-30,158.22483825683594
2020-12-31,159.95863342285156
2021-01-04,156.79428100585938
2021-01-05,157.57118225097656
2021-01-06,155.67637634277344
2021-01-07,157.10694885253906
2021-01-08,157.656494140625
2021-01-11,176.1591033935547
2021-01-12,169.39468383789062
2021-01-13,175.74224853515625
2021-01-14,176.86965942382812
2021-01-15,180.7350616455078
2021-01-19,188.03945922851562
2021-01-20,190.67327880859375
2021-01-21,191.7058868408203
2021-01-22,195.29652404785156
2021-01-25,201.17990112304688
2021-01-26,201.53042602539062
2021-01-27,196.65138244628906
2021-01-28,199.0671844482422
2021-01-29,197.0302734375
2021-02-01,192.45436096191406
2021-02-02,187.16790771484375
2021-02-03,186.5994415283203
2021-02-04,191.0142822265625
2021-02-05,191.15640258789062
2021-02-08,194.94598388671875
2021-02-09,191.09957885742188
2021-02-10,193.63861083984375
2021-02-11,192.72532653808594
2021-02-12,197.20614624023438
2021-02-16,195.7505645751953
2021-02-17,196.41656494140625
2021-02-18,191.3363494873047
2021-02-19,191.1460418701172
2021-02-22,190.91773986816406
2021-02-23,192.630126953125
2021-02-24,194.5709228515625
2021-02-25,193.9049835205078
2021-02-26,194.92291259765625
2021-03-01,196.42605590820312
2021-03-02,194.20936584472656
2021-03-03,192.17352294921875
2021-03-04,190.78453063964844
2021-03-05,196.8541717529297
2021-03-08,196.95880126953125
2021-03-09,196.08358764648438
2021-03-10,195.45567321777344
2021-03-11,195.22735595703125
2021-03-12,197.95774841308594
2021-03-15,179.9581298828125
2021-03-16,181.61346435546875
2021-03-17,177.64633178710938
2021-03-18,174.98257446289062
2021-03-19,175.32504272460938
2021-03-22,176.79965209960938
2021-03-23,174.7447052001953
2021-03-24,171.4054412841797
2021-03-25,174.18341064453125
2021-03-26,176.29539489746094
