Date,TGT
2016-05-12,56.08001708984375
2016-05-13,54.80412292480469
2016-05-16,55.768348693847656
2016-05-17,55.020896911621094
2016-05-18,50.827613830566406
2016-05-19,50.124996185302734
2016-05-20,51.32093048095703
2016-05-23,50.77527618408203
2016-05-24,51.343360900878906
2016-05-25,51.78436279296875
2016-05-26,51.5078010559082
2016-05-27,51.50033950805664
2016-05-31,51.41062927246094
2016-06-01,51.134063720703125
2016-06-02,51.066795349121094
2016-06-03,51.31345748901367
2016-06-06,51.43305206298828
2016-06-07,51.00698471069336
2016-06-08,51.29104995727539
2016-06-09,50.59590530395508
2016-06-10,50.73790740966797
2016-06-13,49.9979248046875
2016-06-14,49.88581085205078
2016-06-15,50.281951904296875
2016-06-16,50.0651969909668
2016-06-17,50.45387649536133
2016-06-20,50.82013702392578
2016-06-21,51.05184555053711
2016-06-22,51.47041702270508
2016-06-23,52.158103942871094
2016-06-24,51.836700439453125
2016-06-27,51.911441802978516
2016-06-28,52.128196716308594
2016-06-29,52.32254409790039
2016-06-30,52.188011169433594
2016-07-01,52.35990905761719
2016-07-05,52.128196716308594
2016-07-06,52.7037467956543
2016-07-07,52.389801025390625
2016-07-08,53.30171203613281
2016-07-11,54.22110366821289
2016-07-12,54.95360565185547
2016-07-13,54.691993713378906
2016-07-14,54.93118667602539
2016-07-15,54.59482955932617
2016-07-18,55.28248977661133
2016-07-19,55.275028228759766
2016-07-20,55.67117691040039
2016-07-21,55.56653594970703
2016-07-22,56.00006866455078
2016-07-25,57.03158950805664
2016-07-26,56.971771240234375
2016-07-27,56.24673843383789
2016-07-28,55.90290832519531
2016-07-29,56.30654525756836
2016-08-01,56.44105529785156
2016-08-02,55.23018264770508
2016-08-03,55.387142181396484
2016-08-04,55.417049407958984
2016-08-05,56.01502990722656
2016-08-08,56.05987548828125
2016-08-09,54.27341842651367
2016-08-10,54.60232162475586
2016-08-11,55.319881439208984
2016-08-12,56.66530990600586
2016-08-15,56.90640640258789
2016-08-16,56.868736267089844
2016-08-17,53.21460723876953
2016-08-18,52.965972900390625
2016-08-19,52.83036422729492
2016-08-22,53.033790588378906
2016-08-23,53.53105545043945
2016-08-24,54.04337692260742
2016-08-25,53.3502311706543
2016-08-26,53.003662109375
2016-08-29,53.53105545043945
2016-08-30,53.033790588378906
2016-08-31,52.88310623168945
2016-09-01,53.17692947387695
2016-09-02,53.3502311706543
2016-09-06,52.8152961730957
2016-09-07,52.965972900390625
2016-09-08,52.333091735839844
2016-09-09,51.98651885986328
2016-09-12,52.21255874633789
2016-09-13,51.941314697265625
2016-09-14,51.38376998901367
2016-09-15,52.144752502441406
2016-09-16,52.15980911254883
2016-09-19,51.90365982055664
2016-09-20,51.700225830078125
2016-09-21,52.340641021728516
2016-09-22,51.65500259399414
2016-09-23,51.81324005126953
2016-09-26,50.645423889160156
2016-09-27,51.45159912109375
2016-09-28,51.097469329833984
2016-09-29,51.02214431762695
2016-09-30,51.74541473388672
2016-10-03,51.74541473388672
2016-10-04,51.72282409667969
2016-10-05,51.037200927734375
2016-10-06,51.5419921875
2016-10-07,52.01667022705078
2016-10-10,51.88105392456055
2016-10-11,51.52693176269531
2016-10-12,51.12761306762695
2016-10-13,51.15022277832031
2016-10-14,51.315982818603516
2016-10-17,50.66047668457031
2016-10-18,50.75089645385742
2016-10-19,50.87898635864258
2016-10-20,51.01458740234375
2016-10-21,51.40639114379883
2016-10-24,51.42899703979492
2016-10-25,51.19541931152344
2016-10-26,51.6776237487793
2016-10-27,50.94679260253906
2016-10-28,51.85844802856445
2016-10-31,51.783103942871094
2016-11-01,51.06733703613281
2016-11-02,51.42899703979492
2016-11-03,50.23102951049805
2016-11-04,50.12556076049805
2016-11-07,50.87898635864258
2016-11-08,50.517333984375
2016-11-09,51.8433723449707
2016-11-10,53.14679718017578
2016-11-11,53.757083892822266
2016-11-14,54.83603286743164
2016-11-15,54.2813606262207
2016-11-16,57.76891326904297
2016-11-17,57.84490203857422
2016-11-18,57.890506744384766
2016-11-21,58.133628845214844
2016-11-22,59.16698455810547
2016-11-23,59.63045883178711
2016-11-25,59.729248046875
2016-11-28,59.05301284790039
2016-11-29,59.577266693115234
2016-11-30,58.68830108642578
2016-12-01,59.128971099853516
2016-12-02,59.220157623291016
2016-12-05,58.490760803222656
2016-12-06,58.3311767578125
2016-12-07,58.48313522338867
2016-12-08,59.144195556640625
2016-12-09,58.80226516723633
2016-12-12,58.30840301513672
2016-12-13,59.015018463134766
2016-12-14,58.65031051635742
2016-12-15,58.490760803222656
2016-12-16,58.31597900390625
2016-12-19,58.53632736206055
2016-12-20,58.999813079833984
2016-12-21,58.6047248840332
2016-12-22,56.02893829345703
2016-12-23,55.8465690612793
2016-12-27,55.998538970947266
2016-12-28,55.337501525878906
2016-12-29,55.17793655395508
2016-12-30,54.881595611572266
2017-01-03,55.27671432495117
2017-01-04,56.082115173339844
2017-01-05,55.132347106933594
2017-01-06,54.2813606262207
2017-01-09,54.27376937866211
2017-01-10,54.27376937866211
2017-01-11,54.410526275634766
2017-01-12,54.136985778808594
2017-01-13,53.33158874511719
2017-01-17,53.90146255493164
2017-01-18,50.793792724609375
2017-01-19,49.68446731567383
2017-01-20,48.70429229736328
2017-01-23,48.51433563232422
2017-01-24,48.939857482910156
2017-01-25,49.38813018798828
2017-01-26,48.75748825073242
2017-01-27,48.40037155151367
2017-01-30,48.7194938659668
2017-01-31,48.99302673339844
2017-02-01,48.3775749206543
2017-02-02,48.385162353515625
2017-02-03,48.43836212158203
2017-02-06,48.187625885009766
2017-02-07,48.301597595214844
2017-02-08,49.213375091552734
2017-02-09,50.45948028564453
2017-02-10,49.942806243896484
2017-02-13,49.697410583496094
2017-02-14,50.341552734375
2017-02-15,50.41822052001953
2017-02-16,49.996463775634766
2017-02-17,50.44887924194336
2017-02-21,50.770965576171875
2017-02-22,50.563926696777344
2017-02-23,49.82777786254883
2017-02-24,51.001007080078125
2017-02-27,51.30774688720703
2017-02-28,45.065834045410156
2017-03-01,44.34503936767578
2017-03-02,44.43704605102539
2017-03-03,43.97695541381836
2017-03-06,43.018436431884766
2017-03-07,42.28230285644531
2017-03-08,42.19027328491211
2017-03-09,42.32830810546875
2017-03-10,42.45099639892578
2017-03-13,42.32063674926758
2017-03-14,41.983238220214844
2017-03-15,41.845211029052734
2017-03-16,41.860557556152344
2017-03-17,41.6305046081543
2017-03-20,41.69184875488281
2017-03-21,40.940364837646484
2017-03-22,41.0860595703125
2017-03-23,40.748661041259766
2017-03-24,40.73332595825195
2017-03-27,40.89436721801758
2017-03-28,41.10139465332031
2017-03-29,42.28996658325195
2017-03-30,42.36664962768555
2017-03-31,42.32063674926758
2017-04-03,41.431129455566406
2017-04-04,40.97103500366211
2017-04-05,40.44960403442383
2017-04-06,41.078392028808594
2017-04-07,40.825355529785156
2017-04-10,41.247100830078125
2017-04-11,41.18574142456055
2017-04-12,40.948020935058594
2017-04-13,40.940364837646484
2017-04-17,41.16273498535156
2017-04-18,41.10139465332031
2017-04-19,41.32377243041992
2017-04-20,41.89889144897461
2017-04-21,42.006229400634766
2017-04-24,42.03691864013672
2017-04-25,42.28996658325195
2017-04-26,42.926422119140625
2017-04-27,43.010780334472656
2017-04-28,42.82673645019531
2017-05-01,42.7653923034668
2017-05-02,43.0644416809082
2017-05-03,43.96928787231445
2017-05-04,43.930946350097656
2017-05-05,43.95396041870117
2017-05-08,43.938636779785156
2017-05-09,44.536739349365234
2017-05-10,44.789794921875
2017-05-11,42.98776626586914
2017-05-12,42.78840255737305
2017-05-15,42.9046630859375
2017-05-16,42.2690315246582
2017-05-17,42.66436767578125
2017-05-18,43.2767448425293
2017-05-19,43.40077590942383
2017-05-22,42.98992919921875
2017-05-23,42.238033294677734
2017-05-24,41.958980560302734
2017-05-25,42.01324462890625
2017-05-26,42.16827392578125
2017-05-30,42.58684539794922
2017-05-31,42.7496337890625
2017-06-01,43.14496612548828
2017-06-02,43.03644943237305
2017-06-05,43.12171173095703
2017-06-06,42.30780029296875
2017-06-07,42.222537994384766
2017-06-08,42.346553802490234
2017-06-09,44.10615158081055
2017-06-12,44.85804748535156
2017-06-13,44.47821807861328
2017-06-14,44.85029983520508
2017-06-15,42.98992919921875
2017-06-16,40.78075408935547
2017-06-19,40.08311462402344
2017-06-20,39.46299743652344
2017-06-21,39.160675048828125
2017-06-22,39.24595642089844
2017-06-23,39.34672546386719
2017-06-26,39.904815673828125
2017-06-27,40.36217498779297
2017-06-28,40.35441970825195
2017-06-29,40.3776741027832
2017-06-30,40.53268814086914
2017-07-03,40.81175231933594
2017-07-05,40.43193054199219
2017-07-06,39.873817443847656
2017-07-07,39.58700942993164
2017-07-10,38.89712905883789
2017-07-11,39.07542037963867
2017-07-12,39.431976318359375
2017-07-13,41.3233528137207
2017-07-14,41.261348724365234
2017-07-17,41.648921966552734
2017-07-18,41.648921966552734
2017-07-19,41.93572998046875
2017-07-20,42.30780029296875
2017-07-21,42.509342193603516
2017-07-24,41.8969612121582
2017-07-25,42.71088790893555
2017-07-26,42.60237121582031
2017-07-27,43.44727325439453
2017-07-28,43.4937744140625
2017-07-31,43.927860260009766
2017-08-01,44.07514190673828
2017-08-02,44.02864074707031
2017-08-03,44.21466827392578
2017-08-04,44.63325881958008
2017-08-07,44.86579513549805
2017-08-08,45.532432556152344
2017-08-09,44.85804748535156
2017-08-10,43.12946319580078
2017-08-11,43.137203216552734
2017-08-14,43.732967376708984
2017-08-15,42.60417556762695
2017-08-16,44.14059829711914
2017-08-17,43.99164581298828
2017-08-18,43.62321853637695
2017-08-21,44.336551666259766
2017-08-22,44.32088088989258
2017-08-23,44.258174896240234
2017-08-24,42.49443054199219
2017-08-25,43.12154006958008
2017-08-28,42.674720764160156
2017-08-29,42.760948181152344
2017-08-30,42.580657958984375
2017-08-31,42.74525833129883
2017-09-01,44.070037841796875
2017-09-05,44.95582580566406
2017-09-06,45.48102569580078
2017-09-07,45.79458999633789
2017-09-08,44.89311218261719
2017-09-11,44.90879440307617
2017-09-12,45.37913131713867
2017-09-13,46.649017333984375
2017-09-14,46.61767578125
2017-09-15,47.001766204833984
2017-09-18,46.31978225708008
2017-09-19,46.523582458496094
2017-09-20,46.45305633544922
2017-09-21,45.72402572631836
2017-09-22,46.24140167236328
2017-09-25,45.896484375
2017-09-26,45.92784118652344
2017-09-27,46.147335052490234
2017-09-28,46.178688049316406
2017-09-29,46.25706481933594
2017-10-02,46.163002014160156
2017-10-03,45.920005798339844
2017-10-04,45.98270797729492
2017-10-05,45.76321792602539
2017-10-06,44.77553176879883
2017-10-09,44.09355545043945
2017-10-10,45.15180206298828
2017-10-11,46.3668212890625
2017-10-12,47.18206024169922
2017-10-13,47.69942092895508
2017-10-16,47.15071487426758
2017-10-17,47.16638946533203
2017-10-18,47.056644439697266
2017-10-19,47.370208740234375
2017-10-20,48.41276931762695
2017-10-23,49.0555534362793
2017-10-24,49.32990646362305
2017-10-25,48.53818130493164
2017-10-26,48.60873031616211
2017-10-27,47.2369384765625
2017-10-30,46.68037796020508
2017-10-31,46.28059005737305
2017-11-01,46.139495849609375
2017-11-02,46.86851119995117
2017-11-03,46.531436920166016
2017-11-06,46.47657012939453
2017-11-07,45.37913131713867
2017-11-08,45.75539016723633
2017-11-09,46.95473861694336
2017-11-10,48.13056945800781
2017-11-13,47.346675872802734
2017-11-14,47.592201232910156
2017-11-15,42.89554977416992
2017-11-16,43.640037536621094
2017-11-17,46.04777908325195
2017-11-20,45.841854095458984
2017-11-21,45.34288024902344
2017-11-22,45.532962799072266
2017-11-24,44.2578125
2017-11-27,44.226139068603516
2017-11-28,44.843910217285156
2017-11-29,48.85150146484375
2017-11-30,47.44172286987305
2017-12-01,47.132835388183594
2017-12-04,49.5484733581543
2017-12-05,49.26335144042969
2017-12-06,48.09116744995117
2017-12-07,48.384212493896484
2017-12-08,48.605987548828125
2017-12-11,48.91487121582031
2017-12-12,48.328773498535156
2017-12-13,49.63560104370117
2017-12-14,49.057430267333984
2017-12-15,49.58807373046875
2017-12-18,50.75234603881836
2017-12-19,50.73649597167969
2017-12-20,51.06914138793945
2017-12-21,51.65523910522461
2017-12-22,51.78988265991211
2017-12-26,52.13043975830078
2017-12-27,51.591880798339844
2017-12-28,51.338436126708984
2017-12-29,51.67900848388672
2018-01-02,53.563987731933594
2018-01-03,53.19967269897461
2018-01-04,52.154212951660156
2018-01-05,52.708621978759766
2018-01-08,53.20759201049805
2018-01-09,54.75996017456055
2018-01-10,56.01924514770508
2018-01-11,58.6091194152832
2018-01-12,60.8267707824707
2018-01-16,59.36948013305664
2018-01-17,60.842628479003906
2018-01-18,61.697998046875
2018-01-19,61.85639572143555
2018-01-22,62.23656463623047
2018-01-23,61.87223434448242
2018-01-24,60.898075103759766
2018-01-25,60.43076705932617
2018-01-26,60.94557189941406
2018-01-29,60.8267707824707
2018-01-30,59.480350494384766
2018-01-31,59.57538986206055
2018-02-01,59.377410888671875
2018-02-02,57.777530670166016
2018-02-05,56.050933837890625
2018-02-06,57.58743667602539
2018-02-07,58.0151252746582
2018-02-08,56.32020568847656
2018-02-09,57.381500244140625
2018-02-12,56.9300651550293
2018-02-13,58.514095306396484
2018-02-14,59.67835998535156
2018-02-15,60.22484588623047
2018-02-16,59.9555549621582
2018-02-20,58.18275833129883
2018-02-21,58.26261520385742
2018-02-22,59.91563034057617
2018-02-23,60.21909713745117
2018-02-26,61.40894317626953
2018-02-27,60.34684371948242
2018-02-28,60.21909713745117
2018-03-01,59.19691467285156
2018-03-02,60.0114631652832
2018-03-05,60.003475189208984
2018-03-06,57.32830810546875
2018-03-07,57.04084396362305
2018-03-08,55.69926452636719
2018-03-09,56.29018020629883
2018-03-12,56.43393325805664
2018-03-13,56.833221435546875
2018-03-14,56.417964935302734
2018-03-15,56.402000427246094
2018-03-16,56.6894645690918
2018-03-19,56.17041015625
2018-03-20,57.14463806152344
2018-03-21,56.010704040527344
2018-03-22,55.01250076293945
2018-03-23,54.20594787597656
2018-03-26,56.12248229980469
2018-03-27,54.70904541015625
2018-03-28,55.24406433105469
2018-03-29,55.4437141418457
2018-04-02,55.084373474121094
2018-04-03,55.52357864379883
2018-04-04,57.38422393798828
2018-04-05,57.84738540649414
2018-04-06,57.727596282958984
2018-04-09,57.080753326416016
2018-04-10,58.12686538696289
2018-04-11,58.15083312988281
2018-04-12,57.83939743041992
2018-04-13,57.112701416015625
2018-04-16,57.49599075317383
2018-04-17,57.8553466796875
2018-04-18,57.91924285888672
2018-04-19,56.68147659301758
2018-04-20,56.1544303894043
2018-04-23,56.65752029418945
2018-04-24,56.32213592529297
2018-04-25,56.809261322021484
2018-04-26,57.400184631347656
2018-04-27,58.1747932434082
2018-04-30,57.97513961791992
2018-05-01,56.75336456298828
2018-05-02,57.05678939819336
2018-05-03,56.81724166870117
2018-05-04,56.73738098144531
2018-05-07,55.363868713378906
2018-05-08,55.435726165771484
2018-05-09,55.84299850463867
2018-05-10,56.09056091308594
2018-05-11,56.098533630371094
2018-05-14,58.2147102355957
2018-05-15,58.859031677246094
2018-05-16,60.59064865112305
2018-05-17,61.073883056640625
2018-05-18,61.16249465942383
2018-05-21,61.9114990234375
2018-05-22,60.78395462036133
2018-05-23,57.32072067260742
2018-05-24,57.13548278808594
2018-05-25,57.35292434692383
2018-05-29,57.7475700378418
2018-05-30,59.17314529418945
2018-05-31,58.705997467041016
2018-06-01,58.63352584838867
2018-06-04,61.492706298828125
2018-06-05,63.2243537902832
2018-06-06,62.74109649658203
2018-06-07,63.103515625
2018-06-08,62.83772277832031
2018-06-11,63.675350189208984
2018-06-12,63.68342208862305
2018-06-13,62.83772277832031
2018-06-14,62.193416595458984
2018-06-15,62.217559814453125
2018-06-18,62.11286544799805
2018-06-19,61.66990661621094
2018-06-20,60.71952819824219
2018-06-21,61.323570251464844
2018-06-22,61.24302673339844
2018-06-25,61.88735580444336
2018-06-26,61.476600646972656
2018-06-27,61.9114990234375
2018-06-28,60.8886604309082
2018-06-29,61.30746078491211
2018-07-02,61.025569915771484
2018-07-03,61.718223571777344
2018-07-05,61.65379333496094
2018-07-06,61.84708786010742
2018-07-09,62.62833786010742
2018-07-10,63.06325149536133
2018-07-11,62.48336410522461
2018-07-12,61.61351013183594
2018-07-13,62.59613037109375
2018-07-16,62.18536376953125
2018-07-17,62.23366928100586
2018-07-18,61.895408630371094
2018-07-19,63.192115783691406
2018-07-20,62.62833786010742
2018-07-23,63.37737274169922
2018-07-24,63.91697692871094
2018-07-25,64.42438507080078
2018-07-26,64.31968688964844
2018-07-27,64.53712463378906
2018-07-30,65.40699005126953
2018-07-31,64.98011016845703
2018-08-01,63.586769104003906
2018-08-02,65.04454040527344
2018-08-03,65.60026550292969
2018-08-06,65.72914123535156
2018-08-07,66.23654174804688
2018-08-08,66.35736083984375
2018-08-09,66.54261016845703
2018-08-10,66.61508178710938
2018-08-13,66.09156799316406
2018-08-14,67.11436462402344
2018-08-15,65.49900817871094
2018-08-16,66.61920166015625
2018-08-17,67.40657806396484
2018-08-20,67.63386535644531
2018-08-21,67.59327697753906
2018-08-22,69.76062774658203
2018-08-23,70.38565826416016
2018-08-24,70.87269592285156
2018-08-27,70.29635620117188
2018-08-28,70.37754821777344
2018-08-29,71.13246154785156
2018-08-30,70.87269592285156
2018-08-31,71.02692413330078
2018-09-04,72.20393371582031
2018-09-05,71.91984558105469
2018-09-06,72.14712524414062
2018-09-07,72.03347778320312
2018-09-10,72.4555892944336
2018-09-11,72.0821762084961
2018-09-12,71.96043395996094
2018-09-13,71.49774932861328
2018-09-14,71.38407897949219
2018-09-17,70.84834289550781
2018-09-18,71.17304229736328
2018-09-19,70.75093841552734
2018-09-20,70.92951202392578
2018-09-21,70.87269592285156
2018-09-24,70.81588745117188
2018-09-25,70.87269592285156
2018-09-26,71.34349822998047
2018-09-27,71.0350570678711
2018-09-28,71.60326385498047
2018-10-01,71.81430053710938
2018-10-02,70.31260681152344
2018-10-03,69.78497314453125
2018-10-04,68.8676986694336
2018-10-05,68.60797882080078
2018-10-08,69.32228088378906
2018-10-09,69.5333480834961
2018-10-10,69.1599349975586
2018-10-11,67.2117691040039
2018-10-12,68.68102264404297
2018-10-15,68.67291259765625
2018-10-16,69.65510559082031
2018-10-17,68.52678680419922
2018-10-18,67.66635131835938
2018-10-19,66.57861328125
2018-10-22,67.56080627441406
2018-10-23,67.10624694824219
2018-10-24,66.78153991699219
2018-10-25,68.04785919189453
2018-10-26,66.51367950439453
2018-10-29,68.26701354980469
2018-10-30,69.62262725830078
2018-10-31,67.88550567626953
2018-11-01,68.37255859375
2018-11-02,68.5186767578125
2018-11-05,69.28169250488281
2018-11-06,69.47649383544922
2018-11-07,70.42622375488281
2018-11-08,71.10810089111328
2018-11-09,70.5723648071289
2018-11-12,69.37910461425781
2018-11-13,68.44561767578125
2018-11-14,67.47962951660156
2018-11-15,65.55582427978516
2018-11-16,64.67915344238281
2018-11-19,63.14494705200195
2018-11-20,56.499000549316406
2018-11-21,56.68724060058594
2018-11-23,55.12395477294922
2018-11-26,56.67905807495117
2018-11-27,58.42238998413086
2018-11-28,58.831634521484375
2018-11-29,58.25053024291992
2018-11-30,58.07863998413086
2018-12-03,59.20812225341797
2018-12-04,56.72815704345703
2018-12-06,56.916419982910156
2018-12-07,55.500457763671875
2018-12-10,55.91789245605469
2018-12-11,54.657447814941406
2018-12-12,55.48410415649414
2018-12-13,54.57558822631836
2018-12-14,54.97663879394531
2018-12-17,52.64399337768555
2018-12-18,53.454280853271484
2018-12-19,51.42448043823242
2018-12-20,50.49960708618164
2018-12-21,50.03307342529297
2018-12-24,50.3768310546875
2018-12-26,53.29059600830078
2018-12-27,52.963199615478516
2018-12-28,53.16781997680664
2018-12-31,54.09270095825195
2019-01-02,54.379150390625
2019-01-03,53.63434600830078
2019-01-04,54.37097930908203
2019-01-07,57.03097152709961
2019-01-08,56.97370910644531
2019-01-09,57.53025817871094
2019-01-10,55.89333724975586
2019-01-11,56.97370910644531
2019-01-14,56.343467712402344
2019-01-15,55.82784652709961
2019-01-16,55.53318786621094
2019-01-17,56.77727127075195
2019-01-18,57.849483489990234
2019-01-22,57.5220832824707
2019-01-23,57.55481719970703
2019-01-24,57.79216384887695
2019-01-25,59.249053955078125
2019-01-28,59.028072357177734
2019-01-29,58.684295654296875
2019-01-30,59.19994354248047
2019-01-31,59.74832534790039
2019-02-01,58.25053024291992
2019-02-04,59.289974212646484
2019-02-05,59.560054779052734
2019-02-06,59.3472785949707
2019-02-07,58.815269470214844
2019-02-08,58.01316452026367
2019-02-11,57.415687561035156
2019-02-12,57.62849044799805
2019-02-13,59.39638900756836
2019-02-14,59.07717514038086
2019-02-15,59.617340087890625
2019-02-19,60.52566909790039
2019-02-20,60.03848648071289
2019-02-21,59.476993560791016
2019-02-22,59.658653259277344
2019-02-25,60.36052322387695
2019-02-26,59.691673278808594
2019-02-27,60.294437408447266
2019-02-28,59.980682373046875
2019-03-01,60.228389739990234
2019-03-04,60.00546646118164
2019-03-05,62.75510787963867
2019-03-06,63.49825668334961
2019-03-07,62.8954963684082
2019-03-08,62.59821319580078
2019-03-11,62.978065490722656
2019-03-12,62.90375518798828
2019-03-13,63.679931640625
2019-03-14,63.15970230102539
2019-03-15,63.300106048583984
