Date,CDW
2016-10-13,39.83052444458008
2016-10-14,39.51844024658203
2016-10-17,39.40252685546875
2016-10-18,39.48278045654297
2016-10-19,39.37578582763672
2016-10-20,39.3222770690918
2016-10-21,39.500614166259766
2016-10-24,40.062355041503906
2016-10-25,39.919700622558594
2016-10-26,40.10693359375
2016-10-27,39.92861557006836
2016-10-28,39.973175048828125
2016-10-31,40.044532775878906
2016-11-01,40.25851821899414
2016-11-02,39.108280181884766
2016-11-03,39.24203109741211
2016-11-04,38.99235916137695
2016-11-07,40.37443542480469
2016-11-08,39.74136734008789
2016-11-09,39.661109924316406
2016-11-10,39.67002868652344
2016-11-11,41.453346252441406
2016-11-14,43.495262145996094
2016-11-15,43.869754791259766
2016-11-16,45.16267013549805
2016-11-17,46.33074188232422
2016-11-18,45.858150482177734
2016-11-21,46.16132354736328
2016-11-22,45.812503814697266
2016-11-23,45.93770980834961
2016-11-25,46.36704635620117
2016-11-28,46.2418212890625
2016-11-29,46.31337356567383
2016-11-30,45.83039855957031
2016-12-01,47.261478424072266
2016-12-02,47.261478424072266
2016-12-05,47.18097686767578
2016-12-06,47.75340270996094
2016-12-07,48.62099838256836
2016-12-08,49.55120849609375
2016-12-09,47.7891845703125
2016-12-12,47.44931411743164
2016-12-13,47.78024673461914
2016-12-14,47.485076904296875
2016-12-15,47.72658157348633
2016-12-16,47.27041244506836
2016-12-19,47.2972526550293
2016-12-20,47.7891845703125
2016-12-21,47.36880111694336
2016-12-22,46.51910400390625
2016-12-23,47.43141174316406
2016-12-27,47.681854248046875
2016-12-28,47.18992614746094
2016-12-29,47.1273078918457
2016-12-30,46.59065246582031
2017-01-03,46.09872055053711
2017-01-04,46.850040435791016
2017-01-05,46.39387130737305
2017-01-06,46.232872009277344
2017-01-09,45.767791748046875
2017-01-10,46.72481918334961
2017-01-11,47.36880111694336
2017-01-12,47.17203140258789
2017-01-13,47.601348876953125
2017-01-17,47.1273078918457
2017-01-18,46.885807037353516
2017-01-19,46.51910400390625
2017-01-20,46.52804946899414
2017-01-23,46.018218994140625
2017-01-24,46.2418212890625
2017-01-25,46.28655242919922
2017-01-26,46.25973129272461
2017-01-27,46.04506301879883
2017-01-30,45.6515007019043
2017-01-31,46.0718879699707
2017-02-01,47.2972526550293
2017-02-02,47.234642028808594
2017-02-03,47.71763610839844
2017-02-06,47.76234817504883
2017-02-07,50.91967010498047
2017-02-08,51.125396728515625
2017-02-09,52.14503479003906
2017-02-10,52.511749267578125
2017-02-13,53.0036735534668
2017-02-14,53.11101150512695
2017-02-15,52.994747161865234
2017-02-16,52.61908721923828
2017-02-17,53.656612396240234
2017-02-21,53.343570709228516
2017-02-22,53.72920227050781
2017-02-23,53.2000846862793
2017-02-24,53.25388717651367
2017-02-27,53.28078842163086
2017-02-28,52.82339859008789
2017-03-01,53.61261749267578
2017-03-02,53.51395797729492
2017-03-03,53.21800994873047
2017-03-06,53.34356689453125
2017-03-07,53.34356689453125
2017-03-08,53.05659103393555
2017-03-09,53.39738082885742
2017-03-10,53.09246063232422
2017-03-13,53.155242919921875
2017-03-14,53.28976058959961
2017-03-15,53.854766845703125
2017-03-16,54.348018646240234
2017-03-17,54.132774353027344
2017-03-20,53.56777572631836
2017-03-21,51.97142028808594
2017-03-22,52.070072174072266
2017-03-23,52.096981048583984
2017-03-24,51.68443298339844
2017-03-27,51.065608978271484
2017-03-28,50.99386215209961
2017-03-29,51.10149383544922
2017-03-30,51.46022033691406
2017-03-31,51.75617599487305
2017-04-03,51.702369689941406
2017-04-04,51.92657470703125
2017-04-05,51.37053298950195
2017-04-06,51.98936080932617
2017-04-07,51.96245193481445
2017-04-10,51.69339370727539
2017-04-11,51.58577346801758
2017-04-12,50.85935592651367
2017-04-13,50.922119140625
2017-04-17,51.244972229003906
2017-04-18,51.47815704345703
2017-04-19,51.702369689941406
2017-04-20,52.177696228027344
2017-04-21,51.80101013183594
2017-04-24,52.724761962890625
2017-04-25,53.209041595458984
2017-04-26,53.56777572631836
2017-04-27,53.63951873779297
2017-04-28,52.99380111694336
2017-05-01,53.14625549316406
2017-05-02,52.94895553588867
2017-05-03,52.73372268676758
2017-05-04,53.05659103393555
2017-05-05,52.697845458984375
2017-05-08,52.93999481201172
2017-05-09,53.34356689453125
2017-05-10,53.59467697143555
2017-05-11,53.72920227050781
2017-05-12,52.67094039916992
2017-05-15,52.922061920166016
2017-05-16,53.424278259277344
2017-05-17,52.769596099853516
2017-05-18,50.67100143432617
2017-05-19,51.20014572143555
2017-05-22,51.52299880981445
2017-05-23,51.86474609375
2017-05-24,52.59320831298828
2017-05-25,53.41159439086914
2017-05-26,53.35764694213867
2017-05-30,53.39361572265625
2017-05-31,54.12207794189453
2017-06-01,54.96745300292969
2017-06-02,55.075374603271484
2017-06-05,55.075374603271484
2017-06-06,55.21028137207031
2017-06-07,55.77685546875
2017-06-08,56.33443832397461
2017-06-09,54.670677185058594
2017-06-12,54.841548919677734
2017-06-13,55.3631706237793
2017-06-14,55.45309829711914
2017-06-15,55.81283950805664
2017-06-16,55.704925537109375
2017-06-19,56.23551940917969
2017-06-20,56.55928039550781
2017-06-21,56.45136260986328
2017-06-22,56.811100006103516
2017-06-23,58.65472412109375
2017-06-26,58.14211654663086
2017-06-27,56.56828308105469
2017-06-28,57.02692794799805
2017-06-29,56.541297912597656
2017-06-30,56.23551940917969
2017-07-03,56.44236373901367
2017-07-05,56.649208068847656
2017-07-06,55.066383361816406
2017-07-07,56.0826416015625
2017-07-10,56.325462341308594
2017-07-11,56.86505889892578
2017-07-12,57.06291198730469
2017-07-13,56.97296905517578
2017-07-14,57.161842346191406
2017-07-17,57.30574417114258
2017-07-18,57.18881607055664
2017-07-19,57.61149215698242
2017-07-20,57.260765075683594
2017-07-21,57.1258659362793
2017-07-24,57.11687088012695
2017-07-25,57.377681732177734
2017-07-26,57.494598388671875
2017-07-27,56.98198699951172
2017-07-28,56.99095153808594
2017-07-31,57.044925689697266
2017-08-01,57.53055953979492
2017-08-02,57.395660400390625
2017-08-03,57.87232208251953
2017-08-04,56.92800521850586
2017-08-07,57.38667678833008
2017-08-08,57.4046745300293
2017-08-09,56.5772819519043
2017-08-10,54.661685943603516
2017-08-11,54.91349411010742
2017-08-14,55.93873596191406
2017-08-15,55.47108459472656
2017-08-16,55.64195251464844
2017-08-17,55.2552490234375
2017-08-18,54.31093978881836
2017-08-21,54.167057037353516
2017-08-22,54.670677185058594
2017-08-23,55.07644271850586
2017-08-24,55.39204406738281
2017-08-25,56.04127883911133
2017-08-28,55.337947845458984
2017-08-29,55.52730941772461
2017-08-30,56.27572250366211
2017-08-31,57.18644714355469
2017-09-01,55.96913528442383
2017-09-05,54.43623352050781
2017-09-06,53.97636795043945
2017-09-07,53.48041915893555
2017-09-08,53.164817810058594
2017-09-11,54.04848098754883
2017-09-12,54.571495056152344
2017-09-13,55.283836364746094
2017-09-14,55.60845947265625
2017-09-15,55.80683517456055
2017-09-18,56.62739181518555
2017-09-19,56.67247772216797
2017-09-20,56.63641357421875
2017-09-21,56.51919174194336
2017-09-22,57.88977813720703
2017-09-25,57.43893051147461
2017-09-26,58.250465393066406
2017-09-27,58.809513092041016
2017-09-28,59.71123504638672
2017-09-29,59.51285934448242
2017-10-02,61.60483932495117
2017-10-03,62.08274459838867
2017-10-04,62.84919357299805
2017-10-05,62.479488372802734
2017-10-06,62.795108795166016
2017-10-09,63.37215805053711
2017-10-10,63.390228271484375
2017-10-11,62.25405502319336
2017-10-12,62.17290115356445
2017-10-13,61.388427734375
2017-10-16,61.57778549194336
2017-10-17,61.80320358276367
2017-10-18,61.902400970458984
2017-10-19,61.66794967651367
2017-10-20,62.777069091796875
2017-10-23,62.72292709350586
2017-10-24,63.08363342285156
2017-10-25,62.362274169921875
2017-10-26,62.488494873046875
2017-10-27,62.759029388427734
2017-10-30,62.49748992919922
2017-10-31,63.11968994140625
2017-11-01,62.14585494995117
2017-11-02,63.11968994140625
2017-11-03,63.15577697753906
2017-11-06,63.300025939941406
2017-11-07,61.631874084472656
2017-11-08,61.18103790283203
2017-11-09,60.55884552001953
2017-11-10,60.649009704589844
2017-11-13,61.08182907104492
2017-11-14,60.567874908447266
2017-11-15,59.29645538330078
2017-11-16,59.891578674316406
2017-11-17,59.61203384399414
2017-11-20,60.18913650512695
2017-11-21,59.882564544677734
2017-11-22,59.9730224609375
2017-11-24,60.036338806152344
2017-11-27,60.10870361328125
2017-11-28,62.795265197753906
2017-11-29,62.33395004272461
2017-11-30,63.32895278930664
2017-12-01,62.54198455810547
2017-12-04,63.44658279418945
2017-12-05,62.78622817993164
2017-12-06,61.89975357055664
2017-12-07,62.433441162109375
2017-12-08,63.10280990600586
2017-12-11,63.56415557861328
2017-12-12,63.491783142089844
2017-12-13,62.9581184387207
2017-12-14,61.14896011352539
2017-12-15,61.91783142089844
2017-12-18,63.39230728149414
2017-12-19,63.33802032470703
2017-12-20,63.68173599243164
2017-12-21,62.49676513671875
2017-12-22,62.59626770019531
2017-12-26,62.40631866455078
2017-12-27,62.9581184387207
2017-12-28,63.238494873046875
2017-12-29,62.85859298706055
2018-01-02,63.10280990600586
2018-01-03,64.94815826416016
2018-01-04,66.08792877197266
2018-01-05,65.97936248779297
2018-01-08,66.07886505126953
2018-01-09,65.90699005126953
2018-01-10,65.4366226196289
2018-01-11,65.78938293457031
2018-01-12,65.92509460449219
2018-01-16,65.26475524902344
2018-01-17,66.46782684326172
2018-01-18,66.74826049804688
2018-01-19,68.03271484375
2018-01-22,67.85182189941406
2018-01-23,68.38550567626953
2018-01-24,67.87895202636719
2018-01-25,68.1774673461914
2018-01-26,68.45790100097656
2018-01-29,68.56644439697266
2018-01-30,67.8337173461914
2018-01-31,67.6528091430664
2018-02-01,69.19965362548828
2018-02-02,68.67499542236328
2018-02-05,66.76631927490234
2018-02-06,66.25074005126953
2018-02-07,61.872615814208984
2018-02-08,62.46059799194336
2018-02-09,62.54198455810547
2018-02-12,61.79119873046875
2018-02-13,62.75004959106445
2018-02-14,63.66365432739258
2018-02-15,64.51396179199219
2018-02-16,64.6406021118164
2018-02-20,64.1430892944336
2018-02-21,64.34209442138672
2018-02-22,64.64961242675781
2018-02-23,65.3572998046875
2018-02-26,66.70000457763672
2018-02-27,66.67279052734375
2018-02-28,66.16474914550781
2018-03-01,65.39356994628906
2018-03-02,66.35525512695312
2018-03-05,67.08102416992188
2018-03-06,67.23526000976562
2018-03-07,67.66165924072266
2018-03-08,66.35525512695312
2018-03-09,67.480224609375
2018-03-12,68.3330307006836
2018-03-13,68.63240814208984
2018-03-14,68.4328384399414
2018-03-15,67.70704650878906
2018-03-16,68.79571533203125
2018-03-19,67.11732482910156
2018-03-20,68.23320007324219
2018-03-21,67.8521728515625
2018-03-22,66.45504760742188
2018-03-23,63.424861907958984
2018-03-26,64.9399642944336
2018-03-27,63.697025299072266
2018-03-28,63.44301223754883
2018-03-29,63.787784576416016
2018-04-02,62.454132080078125
2018-04-03,62.80793380737305
2018-04-04,63.12548828125
2018-04-05,63.252498626708984
2018-04-06,61.64669418334961
2018-04-09,62.100303649902344
2018-04-10,63.61540603637695
2018-04-11,63.352294921875
2018-04-12,63.57003402709961
2018-04-13,63.13456344604492
2018-04-16,64.09622955322266
2018-04-17,64.83110046386719
2018-04-18,65.42078399658203
2018-04-19,65.80184173583984
2018-04-20,64.89458465576172
2018-04-23,64.96717071533203
2018-04-24,64.17787170410156
2018-04-25,64.53169250488281
2018-04-26,64.5589370727539
2018-04-27,64.96717071533203
2018-04-30,64.67684936523438
2018-05-01,65.65667724609375
2018-05-02,69.00436401367188
2018-05-03,67.5890884399414
2018-05-04,68.51445770263672
2018-05-07,69.2856216430664
2018-05-08,69.48521423339844
2018-05-09,70.48316192626953
2018-05-10,70.95494079589844
2018-05-11,71.34505462646484
2018-05-14,71.08194732666016
2018-05-15,70.85514068603516
2018-05-16,71.34505462646484
2018-05-17,71.5899887084961
2018-05-18,71.4448471069336
2018-05-21,72.4518814086914
2018-05-22,71.66258239746094
2018-05-23,72.73312377929688
2018-05-24,73.05146789550781
2018-05-25,73.39714813232422
2018-05-29,73.57906341552734
2018-05-30,74.04296875
2018-05-31,72.81498718261719
2018-06-01,73.67912292480469
2018-06-04,74.00658416748047
2018-06-05,76.5989990234375
2018-06-06,77.36308288574219
2018-06-07,77.01741027832031
2018-06-08,77.05381774902344
2018-06-11,76.9628677368164
2018-06-12,76.78092193603516
2018-06-13,76.20787811279297
2018-06-14,76.262451171875
2018-06-15,77.74513244628906
2018-06-18,77.35397338867188
2018-06-19,77.0628890991211
2018-06-20,76.6717758178711
2018-06-21,76.46255493164062
2018-06-22,76.19876861572266
2018-06-25,74.9252700805664
2018-06-26,74.94348907470703
2018-06-27,73.56084442138672
2018-06-28,74.33403015136719
2018-06-29,73.48810577392578
2018-07-02,75.00716400146484
2018-07-03,74.74339294433594
2018-07-05,74.3613510131836
2018-07-06,75.41648864746094
2018-07-09,76.03504180908203
2018-07-10,76.68995666503906
2018-07-11,76.41705322265625
2018-07-12,77.40856170654297
2018-07-13,77.57228088378906
2018-07-16,77.26301574707031
2018-07-17,78.39094543457031
2018-07-18,79.30058288574219
2018-07-19,79.48246002197266
2018-07-20,78.60018920898438
2018-07-23,78.70929718017578
2018-07-24,77.40856170654297
2018-07-25,78.11804962158203
2018-07-26,78.91854095458984
2018-07-27,77.01741027832031
2018-07-30,76.02593994140625
2018-07-31,76.48983001708984
2018-08-01,76.30791473388672
2018-08-02,79.35514831542969
2018-08-03,77.52681732177734
2018-08-06,77.89973449707031
2018-08-07,78.20901489257812
2018-08-08,77.51771545410156
2018-08-09,77.94522857666016
2018-08-10,76.99922180175781
2018-08-13,77.09931182861328
2018-08-14,78.09986877441406
2018-08-15,77.52681732177734
2018-08-16,78.09078979492188
2018-08-17,78.20901489257812
2018-08-20,78.1999282836914
2018-08-21,78.54558563232422
2018-08-22,78.17263793945312
2018-08-23,78.71974182128906
2018-08-24,79.13919830322266
2018-08-27,79.91425323486328
2018-08-28,80.35196685791016
2018-08-29,80.56167602539062
2018-08-30,79.90514373779297
2018-08-31,79.84131622314453
2018-09-04,79.97808837890625
2018-09-05,79.45832061767578
2018-09-06,79.75923919677734
2018-09-07,79.93251037597656
2018-09-10,80.68932342529297
2018-09-11,81.77442932128906
2018-09-12,81.13614654541016
2018-09-13,81.52825927734375
2018-09-14,82.20301055908203
2018-09-17,81.05408477783203
2018-09-18,81.40057373046875
2018-09-19,81.19999694824219
2018-09-20,81.25469207763672
2018-09-21,81.2273178100586
2018-09-24,81.13614654541016
2018-09-25,81.31849670410156
2018-09-26,80.83525848388672
2018-09-27,80.60728454589844
2018-09-28,81.08143615722656
2018-10-01,80.21516418457031
2018-10-02,79.75923919677734
2018-10-03,80.51609802246094
2018-10-04,78.7835693359375
2018-10-05,78.1179428100586
2018-10-08,76.36717987060547
2018-10-09,77.02369689941406
2018-10-10,74.17874908447266
2018-10-11,73.28515625
2018-10-12,75.10881805419922
2018-10-15,74.62554168701172
2018-10-16,77.01457977294922
2018-10-17,76.5130844116211
2018-10-18,75.96598052978516
2018-10-19,73.58605194091797
2018-10-22,74.90821075439453
2018-10-23,75.82919311523438
2018-10-24,73.37635803222656
2018-10-25,73.87782287597656
2018-10-26,72.64684295654297
2018-10-29,71.72589111328125
2018-10-30,73.1848373413086
2018-10-31,82.07536315917969
2018-11-01,81.36409759521484
2018-11-02,80.27901458740234
2018-11-05,79.97808837890625
2018-11-06,80.2607650756836
2018-11-07,82.24857330322266
2018-11-08,83.64373779296875
2018-11-09,83.05103302001953
2018-11-12,81.32763671875
2018-11-13,81.73793029785156
2018-11-14,79.54042053222656
2018-11-15,80.75318145751953
2018-11-16,81.55559539794922
2018-11-19,80.11488342285156
2018-11-20,78.4188461303711
2018-11-21,79.08448028564453
2018-11-23,80.39743041992188
2018-11-26,82.1175765991211
2018-11-27,81.22090148925781
2018-11-28,83.352783203125
2018-11-29,84.53305053710938
2018-11-30,84.79842376708984
2018-12-03,87.80860900878906
2018-12-04,85.86891174316406
2018-12-06,87.41519165039062
2018-12-07,83.70045471191406
2018-12-10,82.91357421875
2018-12-11,83.06912994384766
2018-12-12,83.7645034790039
2018-12-13,82.17247009277344
2018-12-14,80.25105285644531
2018-12-17,77.52445983886719
2018-12-18,77.80811309814453
2018-12-19,77.08528137207031
2018-12-20,73.72740936279297
2018-12-21,70.7354965209961
2018-12-24,68.92385864257812
2018-12-26,72.89479064941406
2018-12-27,72.70263671875
2018-12-28,72.96797943115234
2018-12-31,74.15741729736328
2019-01-02,72.43730163574219
2019-01-03,70.57078552246094
2019-01-04,71.25702667236328
2019-01-07,70.97337341308594
2019-01-08,73.44376373291016
2019-01-09,74.41360473632812
2019-01-10,74.97174072265625
2019-01-11,73.73654174804688
2019-01-14,72.50135040283203
2019-01-15,73.64505004882812
2019-01-16,73.681640625
2019-01-17,73.89208221435547
2019-01-18,74.74300384521484
2019-01-22,73.49866485595703
2019-01-23,74.4685287475586
2019-01-24,74.25808715820312
2019-01-25,74.99005126953125
2019-01-28,75.0906753540039
2019-01-29,74.95341491699219
2019-01-30,75.92330169677734
2019-01-31,76.18863677978516
2019-02-01,76.44482421875
2019-02-04,77.03040313720703
2019-02-05,78.25643157958984
2019-02-06,78.12833404541016
2019-02-07,83.33448028564453
2019-02-08,82.62994384765625
2019-02-11,82.81295013427734
2019-02-12,84.83499908447266
2019-02-13,84.82586669921875
2019-02-14,85.86891174316406
2019-02-15,86.77471160888672
2019-02-19,86.62832641601562
2019-02-20,86.72895812988281
2019-02-21,86.92112731933594
2019-02-22,87.88021850585938
2019-02-25,87.71501159667969
2019-02-26,87.43965148925781
2019-02-27,87.13679504394531
2019-02-28,86.173095703125
2019-03-01,87.03582763671875
2019-03-04,86.51268768310547
2019-03-05,86.12720489501953
2019-03-06,85.54898834228516
2019-03-07,84.19063568115234
2019-03-08,84.71378326416016
2019-03-11,86.92571258544922
2019-03-12,88.10047912597656
2019-03-13,88.99994659423828
2019-03-14,88.6787109375
2019-03-15,89.78009033203125
2019-03-18,89.05500793457031
