Date,UNM
2016-03-24,22.096643447875977
2016-03-28,22.405134201049805
2016-03-29,22.26165008544922
2016-03-30,22.448179244995117
2016-03-31,22.182737350463867
2016-04-01,22.498395919799805
2016-04-04,22.32621955871582
2016-04-05,22.00337791442871
2016-04-06,22.16838264465332
2016-04-07,21.659008026123047
2016-04-08,21.95315933227539
2016-04-11,22.218605041503906
2016-04-12,22.684926986694336
2016-04-13,23.230173110961914
2016-04-14,23.266040802001953
2016-04-15,23.179954528808594
2016-04-18,23.45974349975586
2016-04-19,23.76105499267578
2016-04-20,24.198688507080078
2016-04-21,24.105424880981445
2016-04-22,24.33500099182129
2016-04-25,24.11260414123535
2016-04-26,24.40674591064453
2016-04-27,24.63397216796875
2016-04-28,24.77823829650879
2016-04-29,24.677248001098633
2016-05-02,24.691673278808594
2016-05-03,24.251659393310547
2016-05-04,24.042463302612305
2016-05-05,24.136241912841797
2016-05-06,24.28050422668457
2016-05-09,24.157880783081055
2016-05-10,24.525760650634766
2016-05-11,24.388713836669922
2016-05-12,24.41756248474121
2016-05-13,24.251659393310547
2016-05-16,24.54019546508789
2016-05-17,24.74217414855957
2016-05-18,25.449085235595703
2016-05-19,25.31924819946289
2016-05-20,25.578929901123047
2016-05-23,25.506797790527344
2016-05-24,26.06945037841797
2016-05-25,26.34355926513672
2016-05-26,26.22814178466797
2016-05-27,26.588823318481445
2016-05-31,26.632097244262695
2016-06-01,26.509471893310547
2016-06-02,26.581602096557617
2016-06-03,25.744840621948242
2016-06-06,26.20650291442871
2016-06-07,26.3074951171875
2016-06-08,26.350772857666016
2016-06-09,25.744840621948242
2016-06-10,25.0595645904541
2016-06-13,24.75659942626953
2016-06-14,24.453628540039062
2016-06-15,24.388713836669922
2016-06-16,24.345428466796875
2016-06-17,24.33099937438965
2016-06-20,24.641176223754883
2016-06-21,24.814302444458008
2016-06-22,24.88644027709961
2016-06-23,25.62221336364746
2016-06-24,23.12635612487793
2016-06-27,21.633167266845703
2016-06-28,22.130889892578125
2016-06-29,22.477142333984375
2016-06-30,22.931594848632812
2016-07-01,22.84502601623535
2016-07-05,21.95777130126953
2016-07-06,22.09482765197754
2016-07-07,21.98662757873535
2016-07-08,22.505992889404297
2016-07-11,22.57813262939453
2016-07-12,23.09749984741211
2016-07-13,23.003726959228516
2016-07-14,23.62408447265625
2016-07-15,23.371612548828125
2016-07-18,23.400470733642578
2016-07-19,23.198490142822266
2016-07-20,23.299476623535156
2016-07-21,23.22734260559082
2016-07-22,23.378826141357422
2016-07-25,23.328332901000977
2016-07-26,23.57359504699707
2016-07-27,23.45020294189453
2016-07-28,24.364696502685547
2016-07-29,24.24856948852539
2016-08-01,23.958253860473633
2016-08-02,23.849390029907227
2016-08-03,24.364696502685547
2016-08-04,23.91471290588379
2016-08-05,24.80742835998535
2016-08-08,24.930814743041992
2016-08-09,24.92355728149414
2016-08-10,24.480823516845703
2016-08-11,24.538888931274414
2016-08-12,24.299375534057617
2016-08-15,24.77840232849121
2016-08-16,24.77840232849121
2016-08-17,24.756624221801758
2016-08-18,24.691301345825195
2016-08-19,25.03243064880371
2016-08-22,24.952587127685547
2016-08-23,24.99613380432129
2016-08-24,24.792909622192383
2016-08-25,25.11225700378418
2016-08-26,25.213871002197266
2016-08-29,25.482412338256836
2016-08-30,25.867084503173828
2016-08-31,25.84530258178711
2016-09-01,25.59853744506836
2016-09-02,25.7074031829834
2016-09-06,25.47515296936035
2016-09-07,25.409828186035156
2016-09-08,25.47515296936035
2016-09-09,25.584022521972656
2016-09-12,25.743694305419922
2016-09-13,25.591278076171875
2016-09-14,25.504188537597656
2016-09-15,25.910634994506836
2016-09-16,25.402572631835938
2016-09-19,25.620317459106445
2016-09-20,25.584022521972656
2016-09-21,25.794496536254883
2016-09-22,25.772733688354492
2016-09-23,25.409828186035156
2016-09-26,24.99613380432129
2016-09-27,25.293703079223633
2016-09-28,25.562252044677734
2016-09-29,25.17757797241211
2016-09-30,25.6275691986084
2016-10-03,25.47515296936035
2016-10-04,25.874340057373047
2016-10-05,26.42593765258789
2016-10-06,26.549318313598633
2016-10-07,26.36787223815918
2016-10-10,26.52754783630371
2016-10-11,26.59286880493164
2016-10-12,26.75980567932129
2016-10-13,26.164653778076172
2016-10-14,26.396900177001953
2016-10-17,26.462223052978516
2016-10-18,26.52754783630371
2016-10-19,26.57109260559082
2016-10-20,26.45496940612793
2016-10-21,26.10659408569336
2016-10-24,25.990467071533203
2016-10-25,25.605792999267578
2016-10-26,25.63482666015625
2016-10-27,26.415843963623047
2016-10-28,25.678625106811523
2016-10-31,25.83920669555664
2016-11-01,25.824604034423828
2016-11-02,26.01439094543457
2016-11-03,26.52533531188965
2016-11-04,26.123872756958008
2016-11-07,26.656719207763672
2016-11-08,26.671314239501953
2016-11-09,28.722394943237305
2016-11-10,29.196834564208984
2016-11-11,29.481508255004883
2016-11-14,30.240623474121094
2016-11-15,30.839170455932617
2016-11-16,30.26982307434082
2016-11-17,31.05084991455078
2016-11-18,31.058147430419922
2016-11-21,31.065444946289062
2016-11-22,31.09463119506836
2016-11-23,31.415803909301758
2016-11-25,31.306318283081055
2016-11-28,30.736982345581055
2016-11-29,30.67128562927246
2016-11-30,30.853763580322266
2016-12-01,31.437702178955078
2016-12-02,31.182239532470703
2016-12-05,31.291711807250977
2016-12-06,31.277111053466797
2016-12-07,31.70777130126953
2016-12-08,32.18221664428711
2016-12-09,31.79535484313965
2016-12-12,31.605587005615234
2016-12-13,31.81725311279297
2016-12-14,31.81725311279297
2016-12-15,32.474185943603516
2016-12-16,31.788053512573242
2016-12-19,31.9267520904541
2016-12-20,32.466888427734375
2016-12-21,32.554481506347656
2016-12-22,32.503387451171875
2016-12-23,32.459590911865234
2016-12-27,32.51797866821289
2016-12-28,32.087318420410156
2016-12-29,31.977840423583984
2016-12-30,32.065433502197266
2017-01-03,32.32090377807617
2017-01-04,32.78805160522461
2017-01-05,32.45228958129883
2017-01-06,32.75885772705078
2017-01-09,32.40119552612305
2017-01-10,32.554481506347656
2017-01-11,32.72236251831055
2017-01-12,32.547183990478516
2017-01-13,32.69316482543945
2017-01-17,32.05083465576172
2017-01-18,32.474185943603516
2017-01-19,32.430389404296875
2017-01-20,32.86104965209961
2017-01-23,32.72236251831055
2017-01-24,33.02163314819336
2017-01-25,33.583675384521484
2017-01-26,33.862247467041016
2017-01-27,33.686309814453125
2017-01-30,33.45170974731445
2017-01-31,33.30508804321289
2017-02-01,33.55433654785156
2017-02-02,33.642311096191406
2017-02-03,34.353424072265625
2017-02-06,34.44141387939453
2017-02-07,34.485389709472656
2017-02-08,34.32410430908203
2017-02-09,34.76396942138672
2017-02-10,34.741981506347656
2017-02-13,35.343116760253906
2017-02-14,35.55573654174805
2017-02-15,36.024906158447266
2017-02-16,35.99559020996094
2017-02-17,35.56304168701172
2017-02-21,35.59971237182617
2017-02-22,35.41643142700195
2017-02-23,35.66569900512695
2017-02-24,35.54106140136719
2017-02-27,35.775657653808594
2017-02-28,35.79766082763672
2017-03-01,36.5527458190918
2017-03-02,35.651031494140625
2017-03-03,35.95893859863281
2017-03-06,35.82697296142578
2017-03-07,35.70967483520508
2017-03-08,35.753658294677734
2017-03-09,35.79031753540039
2017-03-10,35.78300094604492
2017-03-13,35.57772445678711
2017-03-14,35.48976135253906
2017-03-15,35.31379699707031
2017-03-16,35.42376708984375
2017-03-17,35.02056121826172
2017-03-20,35.03522872924805
2017-03-21,33.67896270751953
2017-03-22,33.590999603271484
2017-03-23,33.77427673339844
2017-03-24,33.56900405883789
2017-03-27,33.30508804321289
2017-03-28,33.825599670410156
2017-03-29,33.76695251464844
2017-03-30,34.32410430908203
2017-03-31,34.375423431396484
2017-04-03,34.16282272338867
2017-04-04,34.07484436035156
2017-04-05,33.76695251464844
2017-04-06,34.10417938232422
2017-04-07,33.986881256103516
2017-04-10,33.9208984375
2017-04-11,33.83293151855469
2017-04-12,33.14381408691406
2017-04-13,32.740604400634766
2017-04-17,33.37106704711914
2017-04-18,32.960533142089844
2017-04-19,33.01918029785156
2017-04-20,33.54702377319336
2017-04-21,33.37106704711914
2017-04-24,34.28745651245117
2017-04-25,34.55870056152344
2017-04-26,34.551334381103516
2017-04-27,34.49245071411133
2017-04-28,34.10960388183594
2017-05-01,34.31575012207031
2017-05-02,34.183223724365234
2017-05-03,34.24949264526367
2017-05-04,34.35990905761719
2017-05-05,34.29365539550781
2017-05-08,34.426177978515625
2017-05-09,34.153770446777344
2017-05-10,34.14641189575195
2017-05-11,34.01390075683594
2017-05-12,33.704673767089844
2017-05-15,34.09487533569336
2017-05-16,34.286293029785156
2017-05-17,33.064144134521484
2017-05-18,33.32183837890625
2017-05-19,33.49116516113281
2017-05-22,33.380741119384766
2017-05-23,33.64577102661133
2017-05-24,33.41753387451172
2017-05-25,33.42491149902344
2017-05-26,33.16722106933594
2017-05-30,33.13777542114258
2017-05-31,33.115684509277344
2017-06-01,33.5721435546875
2017-06-02,33.292381286621094
2017-06-05,32.975807189941406
2017-06-06,32.24694061279297
2017-06-07,32.45307159423828
2017-06-08,33.20403289794922
2017-06-09,34.227394104003906
2017-06-12,34.462989807128906
2017-06-13,34.72066879272461
2017-06-14,34.67649459838867
2017-06-15,34.78693771362305
2017-06-16,34.97099685668945
2017-06-19,35.26548385620117
2017-06-20,34.61758804321289
2017-06-21,33.741485595703125
2017-06-22,33.38809585571289
2017-06-23,33.211395263671875
2017-06-26,33.40281295776367
2017-06-27,33.55005645751953
2017-06-28,34.190574645996094
2017-06-29,34.286293029785156
2017-06-30,34.330467224121094
2017-07-03,34.772212982177734
2017-07-05,34.68385314941406
2017-07-06,34.83846664428711
2017-07-07,35.000450134277344
2017-07-10,35.074073791503906
2017-07-11,34.941532135009766
2017-07-12,34.90473175048828
2017-07-13,35.44953536987305
2017-07-14,35.08878707885742
2017-07-17,35.19185256958008
2017-07-18,35.08878707885742
2017-07-19,35.44218063354492
2017-07-20,35.147701263427734
2017-07-21,35.19185256958008
2017-07-24,35.4569091796875
2017-07-25,35.82502365112305
2017-07-26,35.5084342956543
2017-07-27,35.83392333984375
2017-07-28,36.840003967285156
2017-07-31,37.08412551879883
2017-08-01,37.22467803955078
2017-08-02,37.15809631347656
2017-08-03,37.12111282348633
2017-08-04,37.57976150512695
2017-08-07,37.43180465698242
2017-08-08,37.54277038574219
2017-08-09,37.55017852783203
2017-08-10,36.943565368652344
2017-08-11,36.766029357910156
2017-08-14,36.88438034057617
2017-08-15,37.0323486328125
2017-08-16,36.61807632446289
2017-08-17,35.62680435180664
2017-08-18,35.4566650390625
2017-08-21,35.012794494628906
2017-08-22,35.39007568359375
2017-08-23,35.46405792236328
2017-08-24,35.789546966552734
2017-08-25,35.91530227661133
2017-08-28,35.708168029785156
2017-08-29,35.4566650390625
2017-08-30,35.61940002441406
2017-08-31,35.641597747802734
2017-09-01,35.95228958129883
2017-09-05,35.1977424621582
2017-09-06,35.338279724121094
2017-09-07,34.347015380859375
2017-09-08,34.85004806518555
2017-09-11,35.538028717041016
2017-09-12,35.900516510009766
2017-09-13,35.85612869262695
2017-09-14,35.552833557128906
2017-09-15,35.8265380859375
2017-09-18,36.22600173950195
2017-09-19,36.44053649902344
2017-09-20,36.75122833251953
2017-09-21,37.01015090942383
2017-09-22,37.07672882080078
2017-09-25,37.27646255493164
2017-09-26,37.37262725830078
2017-09-27,37.971839904785156
2017-09-28,37.79428482055664
2017-09-29,37.823883056640625
2017-10-02,38.17896270751953
2017-10-03,38.11978530883789
2017-10-04,38.20115280151367
2017-10-05,38.68939971923828
2017-10-06,38.86695098876953
2017-10-09,38.6820182800293
2017-10-10,38.78556823730469
2017-10-11,38.63761520385742
2017-10-12,38.47486114501953
2017-10-13,38.445289611816406
2017-10-16,38.77817153930664
2017-10-17,38.46748352050781
2017-10-18,38.60803985595703
2017-10-19,38.67459487915039
2017-10-20,38.6820182800293
2017-10-23,38.733787536621094
2017-10-24,39.074073791503906
2017-10-25,38.622825622558594
2017-10-26,39.155452728271484
2017-10-27,38.969696044921875
2017-10-30,38.93255615234375
2017-10-31,38.66508102416992
2017-11-01,38.63535690307617
2017-11-02,39.31147384643555
2017-11-03,38.977134704589844
2017-11-06,39.430355072021484
2017-11-07,39.155452728271484
2017-11-08,39.11087417602539
2017-11-09,39.02914047241211
2017-11-10,38.94741439819336
2017-11-13,39.244606018066406
2017-11-14,39.237178802490234
2017-11-15,39.296627044677734
2017-11-16,39.5640983581543
2017-11-17,39.72011947631836
2017-11-20,40.03218460083008
2017-11-21,40.02473068237305
2017-11-22,40.04703140258789
2017-11-24,40.18819808959961
2017-11-27,40.07674789428711
2017-11-28,41.03520965576172
2017-11-29,41.91936111450195
2017-11-30,42.067962646484375
2017-12-01,41.963951110839844
2017-12-04,42.36514663696289
2017-12-05,41.99366760253906
2017-12-06,41.85992431640625
2017-12-07,42.194278717041016
2017-12-08,42.7143669128418
2017-12-11,42.090248107910156
2017-12-12,41.904510498046875
2017-12-13,40.81974411010742
2017-12-14,40.31450653076172
2017-12-15,40.14362335205078
2017-12-18,40.08417892456055
2017-12-19,40.2773551940918
2017-12-20,40.71571731567383
2017-12-21,40.738014221191406
2017-12-22,40.70829391479492
2017-12-26,40.67856979370117
2017-12-27,40.67856979370117
2017-12-28,40.96833419799805
2017-12-29,40.782596588134766
2018-01-02,40.76030731201172
2018-01-03,41.05751037597656
2018-01-04,41.42155838012695
2018-01-05,41.599884033203125
2018-01-08,41.956512451171875
2018-01-09,42.320579528808594
2018-01-10,42.73664855957031
2018-01-11,43.256744384765625
2018-01-12,43.531654357910156
2018-01-16,41.26553726196289
2018-01-17,41.86735153198242
2018-01-18,41.7113151550293
2018-01-19,41.599884033203125
2018-01-22,41.681617736816406
2018-01-23,41.75591278076172
2018-01-24,41.577598571777344
2018-01-25,40.8866081237793
2018-01-26,41.587955474853516
2018-01-29,41.22982406616211
2018-01-30,40.04350280761719
2018-01-31,39.68538284301758
2018-02-01,39.75252914428711
2018-02-02,39.32725143432617
2018-02-05,37.62613296508789
2018-02-06,37.782806396484375
2018-02-07,37.738040924072266
2018-02-08,35.71609878540039
2018-02-09,36.71587371826172
2018-02-12,37.66343307495117
2018-02-13,37.91710662841797
2018-02-14,39.133270263671875
2018-02-15,38.9094352722168
2018-02-16,39.133270263671875
2018-02-20,39.05119705200195
2018-02-21,38.78258514404297
2018-02-22,38.245391845703125
2018-02-23,38.596065521240234
2018-02-26,39.10342025756836
2018-02-27,38.75275421142578
2018-02-28,38.02156448364258
2018-03-01,36.790489196777344
2018-03-02,36.671112060546875
2018-03-05,37.27546310424805
2018-03-06,37.27546310424805
2018-03-07,37.260536193847656
2018-03-08,37.02924728393555
2018-03-09,38.19316101074219
2018-03-12,37.82011032104492
2018-03-13,37.5440559387207
2018-03-14,36.9397087097168
2018-03-15,37.16353988647461
2018-03-16,37.51421356201172
2018-03-19,37.20830154418945
2018-03-20,37.506752014160156
2018-03-21,37.775352478027344
2018-03-22,36.27568435668945
2018-03-23,35.05207443237305
2018-03-26,35.992156982421875
2018-03-27,35.41766357421875
2018-03-28,35.283355712890625
2018-03-29,35.52210235595703
2018-04-02,34.828224182128906
2018-04-03,35.19382095336914
2018-04-04,35.574337005615234
2018-04-05,35.775787353515625
2018-04-06,34.761077880859375
2018-04-09,34.6566276550293
2018-04-10,35.53703689575195
2018-04-11,34.92522048950195
2018-04-12,35.80562973022461
2018-04-13,35.44749450683594
2018-04-16,35.775787353515625
2018-04-17,35.484798431396484
2018-04-18,35.83547592163086
2018-04-19,36.357749938964844
2018-04-20,36.46965789794922
2018-04-23,36.40251541137695
2018-04-24,35.992156982421875
2018-04-25,36.15629959106445
2018-04-26,36.111534118652344
2018-04-27,36.67378234863281
2018-04-30,36.26896286010742
2018-05-01,35.90912628173828
2018-05-02,29.821809768676758
2018-05-03,29.27455711364746
2018-05-04,29.88178062438965
2018-05-07,29.694368362426758
2018-05-08,28.67481231689453
2018-05-09,28.307485580444336
2018-05-10,28.49489974975586
2018-05-11,28.449922561645508
2018-05-14,28.397438049316406
2018-05-15,28.569868087768555
2018-05-16,28.839744567871094
2018-05-17,29.132116317749023
2018-05-18,28.95969581604004
2018-05-21,29.079635620117188
2018-05-22,29.2895450592041
2018-05-23,28.869735717773438
2018-05-24,28.892227172851562
2018-05-25,29.00467300415039
2018-05-29,27.88016700744629
2018-05-30,28.599855422973633
2018-05-31,29.09463882446289
2018-06-01,29.327022552490234
2018-06-04,29.169597625732422
2018-06-05,28.95969581604004
2018-06-06,29.214580535888672
2018-06-07,29.424488067626953
2018-06-08,29.49945831298828
2018-06-11,29.51445960998535
2018-06-12,29.33452796936035
2018-06-13,29.17708969116211
2018-06-14,29.109638214111328
2018-06-15,29.342025756835938
2018-06-18,28.944698333740234
2018-06-19,28.884719848632812
2018-06-20,28.5098934173584
2018-06-21,28.397438049316406
2018-06-22,28.479907989501953
2018-06-25,28.569868087768555
2018-06-26,28.397438049316406
2018-06-27,27.467851638793945
2018-06-28,27.6927547454834
2018-06-29,27.730236053466797
2018-07-02,28.18004035949707
2018-07-03,28.150053024291992
2018-07-05,28.31497573852539
2018-07-06,28.577356338500977
2018-07-09,29.551923751831055
2018-07-10,29.102128982543945
2018-07-11,28.112565994262695
2018-07-12,28.26250457763672
2018-07-13,28.232505798339844
2018-07-16,28.59235191345215
2018-07-17,28.614837646484375
2018-07-18,28.667320251464844
2018-07-19,28.105077743530273
2018-07-20,28.13506317138672
2018-07-23,28.637332916259766
2018-07-24,28.787269592285156
2018-07-25,28.464920043945312
2018-07-26,29.057146072387695
2018-07-27,29.2835693359375
2018-07-30,29.683589935302734
2018-07-31,29.98546600341797
2018-08-01,29.359045028686523
2018-08-02,27.079757690429688
2018-08-03,27.502397537231445
2018-08-06,27.200517654418945
2018-08-07,27.359006881713867
2018-08-08,27.38164710998535
2018-08-09,27.185413360595703
2018-08-10,26.55144500732422
2018-08-13,26.42313575744629
2018-08-14,26.672204971313477
2018-08-15,26.55144500732422
2018-08-16,27.177871704101562
2018-08-17,27.170324325561523
2018-08-20,27.140132904052734
2018-08-21,27.389190673828125
2018-08-22,27.079757690429688
2018-08-23,26.521255493164062
2018-08-24,26.838239669799805
2018-08-27,27.328813552856445
2018-08-28,27.16277503967285
2018-08-29,27.41938591003418
2018-08-30,27.743925094604492
2018-08-31,27.834484100341797
2018-09-04,27.9703369140625
2018-09-05,28.234493255615234
2018-09-06,27.66844940185547
2018-09-07,27.585420608520508
2018-09-10,27.12504005432129
2018-09-11,27.072208404541016
2018-09-12,26.536354064941406
2018-09-13,27.208057403564453
2018-09-14,27.849576950073242
2018-09-17,27.4948673248291
2018-09-18,29.049604415893555
2018-09-19,29.547725677490234
2018-09-20,29.796796798706055
2018-09-21,30.574159622192383
2018-09-24,30.060951232910156
2018-09-25,29.796796798706055
2018-09-26,29.321300506591797
2018-09-27,29.540180206298828
2018-09-28,29.487350463867188
2018-10-01,29.608108520507812
2018-10-02,29.73641014099121
2018-10-03,29.826980590820312
2018-10-04,30.008102416992188
2018-10-05,29.751502990722656
2018-10-08,30.362831115722656
2018-10-09,30.045852661132812
2018-10-10,29.434511184692383
2018-10-11,27.857126235961914
2018-10-12,28.16656494140625
2018-10-15,27.94769859313965
2018-10-16,28.415632247924805
2018-10-17,28.6722412109375
2018-10-18,28.06845474243164
2018-10-19,28.415632247924805
2018-10-22,27.985431671142578
2018-10-23,27.343908309936523
2018-10-24,25.66085433959961
2018-10-25,26.32502555847168
2018-10-26,26.24138069152832
2018-10-29,26.499910354614258
2018-10-30,27.564476013183594
2018-10-31,27.572078704833984
2018-11-01,28.09675407409668
2018-11-02,28.2640380859375
2018-11-05,28.431331634521484
2018-11-06,28.340085983276367
2018-11-07,28.93318748474121
2018-11-08,29.00923728942871
2018-11-09,28.674654006958008
2018-11-12,28.149978637695312
2018-11-13,28.90278434753418
2018-11-14,28.149978637695312
2018-11-15,28.157588958740234
2018-11-16,27.458026885986328
2018-11-19,26.925739288330078
2018-11-20,26.431482315063477
2018-11-21,26.978973388671875
2018-11-23,26.963762283325195
2018-11-26,27.488441467285156
2018-11-27,27.207088470458984
2018-11-28,27.838212966918945
2018-11-29,27.67093276977539
2018-11-30,27.30594253540039
2018-12-03,27.23749542236328
2018-12-04,25.557024002075195
2018-12-06,24.659751892089844
2018-12-07,24.522878646850586
2018-12-10,23.618003845214844
2018-12-11,23.047700881958008
2018-12-12,23.017290115356445
2018-12-13,23.078121185302734
2018-12-14,22.57625961303711
2018-12-17,22.249284744262695
2018-12-18,22.14282989501953
2018-12-19,21.907100677490234
2018-12-20,21.56492805480957
2018-12-21,21.39003562927246
2018-12-24,20.713279724121094
2018-12-26,21.86908531188965
2018-12-27,22.08199691772461
2018-12-28,22.05158042907715
2018-12-31,22.340532302856445
2019-01-02,22.85000228881836
2019-01-03,22.720735549926758
2019-01-04,23.83091163635254
2019-01-07,23.899351119995117
2019-01-08,24.036224365234375
2019-01-09,24.56089973449707
2019-01-10,24.48486328125
2019-01-11,24.614124298095703
2019-01-14,24.73578453063965
2019-01-15,24.758602142333984
2019-01-16,25.27567481994629
2019-01-17,25.564626693725586
2019-01-18,26.195756912231445
2019-01-22,25.85357093811035
2019-01-23,25.80034828186035
2019-01-24,25.998044967651367
2019-01-25,26.33518409729004
2019-01-28,26.20492935180664
2019-01-29,25.921430587768555
2019-01-30,25.990388870239258
2019-01-31,26.63401985168457
2019-02-01,26.679994583129883
2019-02-04,26.626365661621094
2019-02-05,26.580379486083984
2019-02-06,27.974910736083984
2019-02-07,27.040119171142578
2019-02-08,26.871545791625977
2019-02-11,26.90985679626465
2019-02-12,27.60712242126465
2019-02-13,27.4615421295166
2019-02-14,27.11674690246582
2019-02-15,27.829334259033203
2019-02-19,28.143491744995117
2019-02-20,28.587892532348633
2019-02-21,28.426992416381836
2019-02-22,28.557247161865234
2019-02-25,28.68750762939453
2019-02-26,28.702835083007812
2019-02-27,28.67984962463379
2019-02-28,28.626211166381836
2019-03-01,28.863739013671875
2019-03-04,28.480621337890625
2019-03-05,28.40400505065918
2019-03-06,27.80634307861328
2019-03-07,27.645437240600586
2019-03-08,27.60712242126465
2019-03-11,27.683752059936523
2019-03-12,27.706735610961914
2019-03-13,27.699073791503906
2019-03-14,27.722068786621094
