Date,PAYC
2016-12-19,45.39422607421875
2016-12-20,45.25737380981445
2016-12-21,44.70998764038086
2016-12-22,43.57611083984375
2016-12-23,44.6708869934082
2016-12-27,45.843868255615234
2016-12-28,45.071659088134766
2016-12-29,45.091209411621094
2016-12-30,44.46562194824219
2017-01-03,45.423545837402344
2017-01-04,46.27395248413086
2017-01-05,45.941619873046875
2017-01-06,46.42058181762695
2017-01-09,47.31008529663086
2017-01-10,47.124366760253906
2017-01-11,47.69130325317383
2017-01-12,47.0070686340332
2017-01-13,47.62288284301758
2017-01-17,46.82135772705078
2017-01-18,46.98751449584961
2017-01-19,46.80179977416992
2017-01-20,48.08230209350586
2017-01-23,48.766536712646484
2017-01-24,49.18685531616211
2017-01-25,48.88383102416992
2017-01-26,47.52513122558594
2017-01-27,48.10184860229492
2017-01-30,46.00026321411133
2017-01-31,45.198734283447266
2017-02-01,42.94074249267578
2017-02-02,43.321956634521484
2017-02-03,44.95436477661133
2017-02-06,43.59566116333008
2017-02-07,44.377647399902344
2017-02-08,44.24079895019531
2017-02-09,50.164329528808594
2017-02-10,51.151588439941406
2017-02-13,50.67262649536133
2017-02-14,51.02451705932617
2017-02-15,51.60122299194336
2017-02-16,51.239559173583984
2017-02-17,52.17794418334961
2017-02-21,51.91402053833008
2017-02-22,52.344120025634766
2017-02-23,52.8426399230957
2017-02-24,54.054710388183594
2017-02-27,53.477989196777344
2017-02-28,52.6178092956543
2017-03-01,54.455474853515625
2017-03-02,53.95695495605469
2017-03-03,55.22768020629883
2017-03-06,55.393856048583984
2017-03-07,55.47205352783203
2017-03-08,54.76826477050781
2017-03-09,54.59231948852539
2017-03-10,54.914894104003906
2017-03-13,55.1885871887207
2017-03-14,54.7975959777832
2017-03-15,55.04196548461914
2017-03-16,55.31565475463867
2017-03-17,55.1983642578125
2017-03-20,55.169036865234375
2017-03-21,53.6343879699707
2017-03-22,54.03516387939453
2017-03-23,52.87195587158203
2017-03-24,53.70281219482422
2017-03-27,54.611873626708984
2017-03-28,55.20813751220703
2017-03-29,55.68709945678711
2017-03-30,55.90214538574219
2017-03-31,56.214942932128906
2017-04-03,56.48863220214844
2017-04-04,56.71345520019531
2017-04-05,55.951026916503906
2017-04-06,56.596168518066406
2017-04-07,56.547279357910156
2017-04-10,56.107421875
2017-04-11,56.65480422973633
2017-04-12,56.566829681396484
2017-04-13,56.43976593017578
2017-04-17,57.0164794921875
2017-04-18,57.710479736328125
2017-04-19,58.101478576660156
2017-04-20,58.150360107421875
2017-04-21,57.94507598876953
2017-04-24,58.66841506958008
2017-04-25,59.137611389160156
2017-04-26,58.619544982910156
2017-04-27,59.0887336730957
2017-04-28,58.89324188232422
2017-05-01,59.39175033569336
2017-05-02,59.15715789794922
2017-05-03,61.874549865722656
2017-05-04,62.14825439453125
2017-05-05,63.26258087158203
2017-05-08,63.65357971191406
2017-05-09,63.018211364746094
2017-05-10,62.9986572265625
2017-05-11,62.63698959350586
2017-05-12,63.54604721069336
2017-05-15,63.93704605102539
2017-05-16,64.09343719482422
2017-05-17,61.77680969238281
2017-05-18,62.773841857910156
2017-05-19,63.428741455078125
2017-05-22,63.53627014160156
2017-05-23,63.14527893066406
2017-05-24,63.624244689941406
2017-05-25,64.42578125
2017-05-26,64.47464752197266
2017-05-30,64.59196472167969
2017-05-31,63.96636199951172
2017-06-01,65.59874725341797
2017-06-02,66.34164428710938
2017-06-05,66.7815170288086
2017-06-06,66.61534881591797
2017-06-07,67.09430694580078
2017-06-08,67.45597839355469
2017-06-09,64.08365631103516
2017-06-12,65.07091522216797
2017-06-13,65.97997283935547
2017-06-14,65.08069610595703
2017-06-15,66.50782012939453
2017-06-16,67.798095703125
2017-06-19,69.2447509765625
2017-06-20,68.76578521728516
2017-06-21,69.96809387207031
2017-06-22,70.17337036132812
2017-06-23,71.38545227050781
2017-06-26,70.15381622314453
2017-06-27,67.84696197509766
2017-06-28,68.1500015258789
2017-06-29,66.01908874511719
2017-06-30,66.8694839477539
2017-07-03,64.50397491455078
2017-07-05,65.21754455566406
2017-07-06,64.92430877685547
2017-07-07,66.11683654785156
2017-07-10,65.5792007446289
2017-07-11,66.69355010986328
2017-07-12,68.22817993164062
2017-07-13,66.93791198730469
2017-07-14,67.19206237792969
2017-07-17,67.4461898803711
2017-07-18,67.80786895751953
2017-07-19,68.02291870117188
2017-07-20,68.47257232666016
2017-07-21,68.07179260253906
2017-07-24,70.08539581298828
2017-07-25,69.38162231445312
2017-07-26,69.17633056640625
2017-07-27,67.70033264160156
2017-07-28,68.87332153320312
2017-07-31,68.51164245605469
2017-08-01,69.58688354492188
2017-08-02,66.57624816894531
2017-08-03,67.8274154663086
2017-08-04,67.9154052734375
2017-08-07,68.41390991210938
2017-08-08,68.32593536376953
2017-08-09,67.96424865722656
2017-08-10,66.58602905273438
2017-08-11,67.40711212158203
2017-08-14,69.43048858642578
2017-08-15,69.91921997070312
2017-08-16,69.80193328857422
2017-08-17,68.86353302001953
2017-08-18,68.66805267333984
2017-08-21,69.66508483886719
2017-08-22,72.17720031738281
2017-08-23,72.31407165527344
2017-08-24,71.8057632446289
2017-08-25,71.13129425048828
2017-08-28,71.10197448730469
2017-08-29,70.31021881103516
2017-08-30,71.69823455810547
2017-08-31,72.92985534667969
2017-09-01,73.08625793457031
2017-09-05,72.96896362304688
2017-09-06,71.63958740234375
2017-09-07,72.1967544555664
2017-09-08,71.97193145751953
2017-09-11,73.57498931884766
2017-09-12,73.04718017578125
2017-09-13,73.2328872680664
2017-09-14,73.27198028564453
2017-09-15,73.10581970214844
2017-09-18,73.38929748535156
2017-09-19,73.09603881835938
2017-09-20,73.1351547241211
2017-09-21,74.08329010009766
2017-09-22,74.36677551269531
2017-09-25,72.54864501953125
2017-09-26,71.79597473144531
2017-09-27,73.32086181640625
2017-09-28,73.06671142578125
2017-09-29,73.27198028564453
2017-10-02,73.1351547241211
2017-10-03,73.3599624633789
2017-10-04,72.78324127197266
2017-10-05,74.31790161132812
2017-10-06,76.03825378417969
2017-10-09,76.44878387451172
2017-10-10,76.64430236816406
2017-10-11,77.02552032470703
2017-10-12,77.46538543701172
2017-10-13,78.0909652709961
2017-10-16,77.21124267578125
2017-10-17,77.10370635986328
2017-10-18,77.78795623779297
2017-10-19,77.45561218261719
2017-10-20,78.26689910888672
2017-10-23,77.69019317626953
2017-10-24,78.26689910888672
2017-10-25,77.97367858886719
2017-10-26,79.15641021728516
2017-10-27,80.16323852539062
2017-10-30,78.3255615234375
2017-10-31,80.34894561767578
2017-11-01,75.55929565429688
2017-11-02,77.48493194580078
2017-11-03,78.48196411132812
2017-11-06,80.0263671875
2017-11-07,78.0714340209961
2017-11-08,77.62178802490234
2017-11-09,76.71272277832031
2017-11-10,77.12324523925781
2017-11-13,77.69019317626953
2017-11-14,78.0909652709961
2017-11-15,76.73226928710938
2017-11-16,79.59629821777344
2017-11-17,80.14366912841797
2017-11-20,81.56102752685547
2017-11-21,83.22274017333984
2017-11-22,82.87085723876953
2017-11-24,83.66260528564453
2017-11-27,82.23548889160156
2017-11-28,82.62648010253906
2017-11-29,79.02934265136719
2017-11-30,80.15345764160156
2017-12-01,78.71656036376953
2017-12-04,74.9336929321289
2017-12-05,74.54270935058594
2017-12-06,75.31493377685547
2017-12-07,76.50743865966797
2017-12-08,76.88867950439453
2017-12-11,77.74885559082031
2017-12-12,76.16532135009766
2017-12-13,77.66088104248047
2017-12-14,77.7781753540039
2017-12-15,79.50830078125
2017-12-18,80.90611267089844
2017-12-19,80.6519775390625
2017-12-20,80.47602844238281
2017-12-21,79.82111358642578
2017-12-22,78.90227508544922
2017-12-26,78.89250183105469
2017-12-27,79.44966888427734
2017-12-28,78.9316177368164
2017-12-29,78.52106475830078
2018-01-02,78.62857818603516
2018-01-03,79.20530700683594
2018-01-04,81.23845672607422
2018-01-05,81.99111938476562
2018-01-08,82.73399353027344
2018-01-09,82.81221771240234
2018-01-10,82.4798583984375
2018-01-11,82.59716033935547
2018-01-12,86.75144958496094
2018-01-16,84.99198913574219
2018-01-17,86.36045837402344
2018-01-18,87.11312866210938
2018-01-19,89.13650512695312
2018-01-22,90.23127746582031
2018-01-23,89.90872955322266
2018-01-24,88.53046417236328
2018-01-25,87.86576843261719
2018-01-26,90.84709167480469
2018-01-29,90.56362915039062
2018-01-30,89.3417739868164
2018-01-31,89.57637023925781
2018-02-01,88.13948059082031
2018-02-02,86.55595397949219
2018-02-05,82.17684173583984
2018-02-06,84.65963745117188
2018-02-07,82.59716033935547
2018-02-08,81.03318786621094
2018-02-09,81.47306060791016
2018-02-12,82.60693359375
2018-02-13,86.8980712890625
2018-02-14,90.0064697265625
2018-02-15,92.87046813964844
2018-02-16,92.76296997070312
2018-02-20,93.60359954833984
2018-02-21,93.46675109863281
2018-02-22,93.94570922851562
2018-02-23,96.20369720458984
2018-02-26,97.24960327148438
2018-02-27,97.37666320800781
2018-02-28,96.69242858886719
2018-03-01,96.53602600097656
2018-03-02,100.20159149169922
2018-03-05,101.97083282470703
2018-03-06,103.47615051269531
2018-03-07,105.0792236328125
2018-03-08,106.87779235839844
2018-03-09,107.48383331298828
2018-03-12,107.7184066772461
2018-03-13,107.05372619628906
2018-03-14,108.7447738647461
2018-03-15,107.34697723388672
2018-03-16,107.50338745117188
2018-03-19,105.60707092285156
2018-03-20,108.59814453125
2018-03-21,110.46514129638672
2018-03-22,108.23648834228516
2018-03-23,104.38522338867188
2018-03-26,111.29601287841797
2018-03-27,105.19652557373047
2018-03-28,102.81146240234375
2018-03-29,104.97169494628906
2018-04-02,101.54074096679688
2018-04-03,102.41069030761719
2018-04-04,105.44090270996094
2018-04-05,106.1544418334961
2018-04-06,104.76642608642578
2018-04-09,105.3626937866211
2018-04-10,108.53949737548828
2018-04-11,109.74179077148438
2018-04-12,108.95004272460938
2018-04-13,107.48383331298828
2018-04-16,109.48766326904297
2018-04-17,113.4171371459961
2018-04-18,114.97132873535156
2018-04-19,114.13069152832031
2018-04-20,113.15322875976562
2018-04-23,111.50127410888672
2018-04-24,108.060546875
2018-04-25,108.28533935546875
2018-04-26,110.84635925292969
2018-04-27,110.93433380126953
2018-04-30,111.63813018798828
2018-05-01,110.05459594726562
2018-05-02,102.02947235107422
2018-05-03,102.75281524658203
2018-05-04,104.87395477294922
2018-05-07,105.88075256347656
2018-05-08,106.51611328125
2018-05-09,106.54544830322266
2018-05-10,107.05372619628906
2018-05-11,104.96192169189453
2018-05-14,99.71285247802734
2018-05-15,99.28276824951172
2018-05-16,99.38050079345703
2018-05-17,99.40005493164062
2018-05-18,101.1888427734375
2018-05-21,100.3873062133789
2018-05-22,98.65717315673828
2018-05-23,99.48802947998047
2018-05-24,100.72943115234375
2018-05-25,101.67758178710938
2018-05-29,101.70691680908203
2018-05-30,102.65506744384766
2018-05-31,103.09494018554688
2018-06-01,103.19268798828125
2018-06-04,105.48976135253906
2018-06-05,107.3860855102539
2018-06-06,106.97554016113281
2018-06-07,100.71965789794922
2018-06-08,103.09494018554688
2018-06-11,104.23858642578125
2018-06-12,107.96279907226562
2018-06-13,109.2042007446289
2018-06-14,111.11027526855469
2018-06-15,110.08393096923828
2018-06-18,111.55992126464844
2018-06-19,111.12004089355469
2018-06-20,110.11325073242188
2018-06-21,107.35675811767578
2018-06-22,104.80552673339844
2018-06-25,98.17820739746094
2018-06-26,99.37074279785156
2018-06-27,95.07958221435547
2018-06-28,97.77745056152344
2018-06-29,96.6044692993164
2018-07-02,98.96018981933594
2018-07-03,98.40303039550781
2018-07-05,99.08726501464844
2018-07-06,101.14974212646484
2018-07-09,102.50845336914062
2018-07-10,103.1633529663086
2018-07-11,104.53184509277344
2018-07-12,108.02143859863281
2018-07-13,107.70865631103516
2018-07-16,107.34697723388672
2018-07-17,108.23648834228516
2018-07-18,108.62747192382812
2018-07-19,109.04779815673828
2018-07-20,109.24329376220703
2018-07-23,110.21099853515625
2018-07-24,107.40562438964844
2018-07-25,110.07415771484375
2018-07-26,110.14257049560547
2018-07-27,105.57774353027344
2018-07-30,100.79785919189453
2018-07-31,103.85736083984375
2018-08-01,123.10397338867188
2018-08-02,131.98924255371094
2018-08-03,129.82904052734375
2018-08-06,131.45164489746094
2018-08-07,131.3734588623047
2018-08-08,131.8035430908203
2018-08-09,130.8358612060547
2018-08-10,132.7028350830078
2018-08-13,131.56898498535156
2018-08-14,134.79464721679688
2018-08-15,132.52691650390625
2018-08-16,135.14654541015625
2018-08-17,136.72024536132812
2018-08-20,138.42111206054688
2018-08-21,140.80616760253906
2018-08-22,142.07688903808594
2018-08-23,142.9566192626953
2018-08-24,147.541015625
2018-08-27,148.05909729003906
2018-08-28,148.90945434570312
2018-08-29,150.46365356445312
2018-08-30,149.3493194580078
2018-08-31,151.62689208984375
2018-09-04,152.70211791992188
2018-09-05,145.07774353027344
2018-09-06,148.61624145507812
2018-09-07,152.38931274414062
2018-09-10,153.4449920654297
2018-09-11,155.41949462890625
2018-09-12,155.2826385498047
2018-09-13,158.4398956298828
2018-09-14,159.64222717285156
2018-09-17,153.85552978515625
2018-09-18,154.13900756835938
2018-09-19,150.17044067382812
2018-09-20,150.02381896972656
2018-09-21,150.19000244140625
2018-09-24,151.4802703857422
2018-09-25,155.43907165527344
2018-09-26,151.28475952148438
2018-09-27,151.49005126953125
2018-09-28,151.91033935546875
2018-10-01,147.40415954589844
2018-10-02,143.6115264892578
2018-10-03,144.2761993408203
2018-10-04,137.5315704345703
2018-10-05,135.9187774658203
2018-10-08,131.73513793945312
2018-10-09,131.7644805908203
2018-10-10,125.66497039794922
2018-10-11,123.2799301147461
2018-10-12,127.93272399902344
2018-10-15,126.91614532470703
2018-10-16,132.99607849121094
2018-10-17,133.43592834472656
2018-10-18,130.63058471679688
2018-10-19,127.97183227539062
2018-10-22,130.74786376953125
2018-10-23,128.83201599121094
2018-10-24,120.69939422607422
2018-10-25,124.51152801513672
2018-10-26,121.26630401611328
2018-10-29,121.08060455322266
2018-10-30,126.67176818847656
2018-10-31,122.3806381225586
2018-11-01,122.66410827636719
2018-11-02,122.30244445800781
2018-11-05,121.43247985839844
2018-11-06,120.38658905029297
2018-11-07,125.34239959716797
2018-11-08,124.46268463134766
2018-11-09,124.11077880859375
2018-11-12,119.82941436767578
2018-11-13,120.91441345214844
2018-11-14,120.1519775390625
2018-11-15,121.89189910888672
2018-11-16,120.83622741699219
2018-11-19,110.63130950927734
2018-11-20,111.43284606933594
2018-11-21,117.33683013916016
2018-11-23,116.46688842773438
2018-11-26,120.06401062011719
2018-11-27,118.75418853759766
2018-11-28,127.12142944335938
2018-11-29,128.4116973876953
2018-11-30,129.78016662597656
2018-12-03,131.696044921875
2018-12-04,128.05003356933594
2018-12-06,130.56219482421875
2018-12-07,126.72064971923828
2018-12-10,128.75381469726562
2018-12-11,128.65606689453125
2018-12-12,131.55918884277344
2018-12-13,130.3568878173828
2018-12-14,127.67857360839844
2018-12-17,120.57229614257812
2018-12-18,122.05806732177734
2018-12-19,120.86555480957031
2018-12-20,116.86763763427734
2018-12-21,112.42009735107422
2018-12-24,109.02825927734375
2018-12-26,117.5127944946289
2018-12-27,119.00833129882812
2018-12-28,118.50981140136719
2018-12-31,119.69256591796875
2019-01-02,117.00448608398438
2019-01-03,113.87655639648438
2019-01-04,118.29476165771484
2019-01-07,121.315185546875
2019-01-08,124.27694702148438
2019-01-09,125.57699584960938
2019-01-10,125.71385192871094
2019-01-11,124.43335723876953
2019-01-14,121.76482391357422
2019-01-15,127.8252182006836
2019-01-16,128.4214630126953
2019-01-17,129.24256896972656
2019-01-18,133.17205810546875
2019-01-22,133.46524047851562
2019-01-23,133.93446350097656
2019-01-24,135.37135314941406
2019-01-25,139.8286895751953
2019-01-28,140.75726318359375
2019-01-29,138.47975158691406
2019-01-30,142.28213500976562
2019-01-31,144.90179443359375
2019-02-01,147.45303344726562
2019-02-04,152.4479522705078
2019-02-05,153.42544555664062
2019-02-06,165.33116149902344
2019-02-07,164.3830108642578
2019-02-08,171.99757385253906
2019-02-11,168.33203125
2019-02-12,169.43655395507812
2019-02-13,169.16290283203125
2019-02-14,174.3630828857422
2019-02-15,178.3610076904297
2019-02-19,175.5165557861328
2019-02-20,173.05325317382812
2019-02-21,174.90069580078125
2019-02-22,180.13023376464844
2019-02-25,177.24664306640625
2019-02-26,176.366943359375
2019-02-27,178.60536193847656
2019-02-28,177.6376495361328
2019-03-01,177.70606994628906
2019-03-04,173.42471313476562
2019-03-05,174.54881286621094
2019-03-06,171.68475341796875
2019-03-07,172.26148986816406
2019-03-08,174.0698699951172
2019-03-11,177.08047485351562
2019-03-12,178.18504333496094
2019-03-13,176.95339965820312
2019-03-14,179.22119140625
2019-03-15,177.84292602539062
