Date,HAS
2015-12-28,67.6500015258789
2015-12-29,68.43000030517578
2015-12-30,67.5
2015-12-31,67.36000061035156
2016-01-04,66.95999908447266
2016-01-05,68.18000030517578
2016-01-06,69.88999938964844
2016-01-07,69.12000274658203
2016-01-08,68.04000091552734
2016-01-11,70.01000213623047
2016-01-12,70.83000183105469
2016-01-13,68.4800033569336
2016-01-14,70.19999694824219
2016-01-15,72.06999969482422
2016-01-19,70.44999694824219
2016-01-20,69.7300033569336
2016-01-21,71.94999694824219
2016-01-22,72.91000366210938
2016-01-25,70.91000366210938
2016-01-26,72.33000183105469
2016-01-27,71.16000366210938
2016-01-28,72.3499984741211
2016-01-29,74.27999877929688
2016-02-01,73.7699966430664
2016-02-02,74.33999633789062
2016-02-03,75.0
2016-02-04,75.9000015258789
2016-02-05,74.0999984741211
2016-02-08,75.11000061035156
2016-02-09,71.94000244140625
2016-02-10,72.16999816894531
2016-02-11,69.55999755859375
2016-02-12,70.08000183105469
2016-02-16,71.04000091552734
2016-02-17,72.05000305175781
2016-02-18,72.2699966430664
2016-02-19,72.08000183105469
2016-02-22,74.54000091552734
2016-02-23,74.51000213623047
2016-02-24,75.75
2016-02-25,76.12999725341797
2016-02-26,76.44999694824219
2016-02-29,75.87000274658203
2016-03-01,77.44000244140625
2016-03-02,78.94000244140625
2016-03-03,78.88999938964844
2016-03-04,77.91000366210938
2016-03-07,78.5999984741211
2016-03-08,78.58000183105469
2016-03-09,78.0
2016-03-10,77.94000244140625
2016-03-11,77.9800033569336
2016-03-14,78.4000015258789
2016-03-15,78.4800033569336
2016-03-16,78.38999938964844
2016-03-17,78.61000061035156
2016-03-18,78.48999786376953
2016-03-21,77.8499984741211
2016-03-22,78.08000183105469
2016-03-23,78.06999969482422
2016-03-24,77.30000305175781
2016-03-28,78.12000274658203
2016-03-29,78.2300033569336
2016-03-30,78.55000305175781
2016-03-31,80.0999984741211
2016-04-01,79.19000244140625
2016-04-04,79.69999694824219
2016-04-05,77.80000305175781
2016-04-06,79.73999786376953
2016-04-07,78.45999908447266
2016-04-08,78.76000213623047
2016-04-11,79.44999694824219
2016-04-12,80.94000244140625
2016-04-13,81.5
2016-04-14,81.33000183105469
2016-04-15,82.41000366210938
2016-04-18,87.18000030517578
2016-04-19,87.0199966430664
2016-04-20,86.5
2016-04-21,86.80000305175781
2016-04-22,87.43000030517578
2016-04-25,87.23999786376953
2016-04-26,87.62999725341797
2016-04-27,87.16000366210938
2016-04-28,85.31999969482422
2016-04-29,84.63999938964844
2016-05-02,85.58999633789062
2016-05-03,84.88999938964844
2016-05-04,84.27999877929688
2016-05-05,83.55000305175781
2016-05-06,85.08999633789062
2016-05-09,86.11000061035156
2016-05-10,86.33000183105469
2016-05-11,84.5
2016-05-12,85.30000305175781
2016-05-13,85.11000061035156
2016-05-16,85.45999908447266
2016-05-17,84.62999725341797
2016-05-18,84.9000015258789
2016-05-19,84.87000274658203
2016-05-20,84.38999938964844
2016-05-23,84.97000122070312
2016-05-24,86.72000122070312
2016-05-25,86.76000213623047
2016-05-26,86.75
2016-05-27,87.27999877929688
2016-05-31,87.29000091552734
2016-06-01,87.12000274658203
2016-06-02,86.7300033569336
2016-06-03,85.79000091552734
2016-06-06,86.23999786376953
2016-06-07,86.94999694824219
2016-06-08,87.11000061035156
2016-06-09,87.06999969482422
2016-06-10,85.91999816894531
2016-06-13,85.05999755859375
2016-06-14,85.44000244140625
2016-06-15,86.0199966430664
2016-06-16,85.88999938964844
2016-06-17,85.41999816894531
2016-06-20,86.1500015258789
2016-06-21,85.81999969482422
2016-06-22,85.87000274658203
2016-06-23,86.19999694824219
2016-06-24,82.37000274658203
2016-06-27,80.61000061035156
2016-06-28,82.76000213623047
2016-06-29,83.06999969482422
2016-06-30,83.98999786376953
2016-07-01,83.9000015258789
2016-07-05,82.33000183105469
2016-07-06,83.01000213623047
2016-07-07,83.11000061035156
2016-07-08,84.70999908447266
2016-07-11,85.5
2016-07-12,86.25
2016-07-13,85.54000091552734
2016-07-14,85.26000213623047
2016-07-15,85.5
2016-07-18,79.81999969482422
2016-07-19,81.08000183105469
2016-07-20,81.33000183105469
2016-07-21,80.94000244140625
2016-07-22,80.4000015258789
2016-07-25,81.1500015258789
2016-07-26,80.87999725341797
2016-07-27,80.95999908447266
2016-07-28,80.98999786376953
2016-07-29,81.2300033569336
2016-08-01,81.0199966430664
2016-08-02,80.4000015258789
2016-08-03,80.80999755859375
2016-08-04,80.56999969482422
2016-08-05,81.88999938964844
2016-08-08,81.73999786376953
2016-08-09,81.51000213623047
2016-08-10,82.12000274658203
2016-08-11,82.8499984741211
2016-08-12,82.41999816894531
2016-08-15,81.79000091552734
2016-08-16,80.8499984741211
2016-08-17,81.05999755859375
2016-08-18,80.66999816894531
2016-08-19,80.69000244140625
2016-08-22,80.72000122070312
2016-08-23,82.13999938964844
2016-08-24,81.20999908447266
2016-08-25,80.81999969482422
2016-08-26,81.36000061035156
2016-08-29,81.58999633789062
2016-08-30,82.22000122070312
2016-08-31,81.73999786376953
2016-09-01,81.62000274658203
2016-09-02,82.91000366210938
2016-09-06,82.70999908447266
2016-09-07,82.63999938964844
2016-09-08,81.30000305175781
2016-09-09,79.93000030517578
2016-09-12,79.95999908447266
2016-09-13,77.9000015258789
2016-09-14,77.72000122070312
2016-09-15,77.75
2016-09-16,77.2699966430664
2016-09-19,77.33000183105469
2016-09-20,77.37000274658203
2016-09-21,78.97000122070312
2016-09-22,79.4000015258789
2016-09-23,80.16000366210938
2016-09-26,79.37000274658203
2016-09-27,79.87000274658203
2016-09-28,79.61000061035156
2016-09-29,79.38999938964844
2016-09-30,79.33000183105469
2016-10-03,80.54000091552734
2016-10-04,80.41999816894531
2016-10-05,80.44000244140625
2016-10-06,80.4800033569336
2016-10-07,79.30000305175781
2016-10-10,79.77999877929688
2016-10-11,78.69000244140625
2016-10-12,77.63999938964844
2016-10-13,76.62000274658203
2016-10-14,76.16000366210938
2016-10-17,81.81999969482422
2016-10-18,81.44999694824219
2016-10-19,80.9000015258789
2016-10-20,82.47000122070312
2016-10-21,82.80999755859375
2016-10-24,83.87999725341797
2016-10-25,83.30000305175781
2016-10-26,82.54000091552734
2016-10-27,82.80999755859375
2016-10-28,83.2699966430664
2016-10-31,83.41000366210938
2016-11-01,82.20999908447266
2016-11-02,81.05999755859375
2016-11-03,81.27999877929688
2016-11-04,81.12000274658203
2016-11-07,82.62999725341797
2016-11-08,83.30000305175781
2016-11-09,83.43000030517578
2016-11-10,83.9000015258789
2016-11-11,84.58999633789062
2016-11-14,87.19999694824219
2016-11-15,85.43000030517578
2016-11-16,85.31999969482422
2016-11-17,85.94999694824219
2016-11-18,84.27999877929688
2016-11-21,85.62999725341797
2016-11-22,86.26000213623047
2016-11-23,86.88999938964844
2016-11-25,87.94000244140625
2016-11-28,85.44999694824219
2016-11-29,86.62000274658203
2016-11-30,85.38999938964844
2016-12-01,84.12999725341797
2016-12-02,83.9800033569336
2016-12-05,84.37999725341797
2016-12-06,84.44000244140625
2016-12-07,86.5199966430664
2016-12-08,86.7300033569336
2016-12-09,86.01000213623047
2016-12-12,85.9000015258789
2016-12-13,85.5
2016-12-14,85.08000183105469
2016-12-15,82.87999725341797
2016-12-16,80.87000274658203
2016-12-19,79.81999969482422
2016-12-20,80.97000122070312
2016-12-21,80.01000213623047
2016-12-22,78.72000122070312
2016-12-23,78.36000061035156
2016-12-27,78.19999694824219
2016-12-28,77.62000274658203
2016-12-29,77.93000030517578
2016-12-30,77.79000091552734
2017-01-03,79.80000305175781
2017-01-04,80.94000244140625
2017-01-05,83.70999908447266
2017-01-06,82.87000274658203
2017-01-09,82.5999984741211
2017-01-10,82.86000061035156
2017-01-11,82.4800033569336
2017-01-12,83.44999694824219
2017-01-13,83.86000061035156
2017-01-17,85.16999816894531
2017-01-18,84.55000305175781
2017-01-19,83.7699966430664
2017-01-20,83.98999786376953
2017-01-23,83.91999816894531
2017-01-24,85.44999694824219
2017-01-25,86.76000213623047
2017-01-26,81.51000213623047
2017-01-27,82.58999633789062
2017-01-30,83.37000274658203
2017-01-31,82.51000213623047
2017-02-01,82.12999725341797
2017-02-02,82.44000244140625
2017-02-03,82.62999725341797
2017-02-06,94.30999755859375
2017-02-07,94.9800033569336
2017-02-08,96.62000274658203
2017-02-09,97.73999786376953
2017-02-10,97.62999725341797
2017-02-13,98.12999725341797
2017-02-14,97.80000305175781
2017-02-15,97.83999633789062
2017-02-16,97.63999938964844
2017-02-17,98.5
2017-02-21,98.87999725341797
2017-02-22,98.81999969482422
2017-02-23,97.05000305175781
2017-02-24,97.77999877929688
2017-02-27,97.52999877929688
2017-02-28,96.87000274658203
2017-03-01,97.93000030517578
2017-03-02,97.52999877929688
2017-03-03,97.75
2017-03-06,97.04000091552734
2017-03-07,97.19999694824219
2017-03-08,97.37999725341797
2017-03-09,97.3499984741211
2017-03-10,97.47000122070312
2017-03-13,97.69000244140625
2017-03-14,98.18000030517578
2017-03-15,99.51000213623047
2017-03-16,99.23999786376953
2017-03-17,100.25
2017-03-20,100.55000305175781
2017-03-21,98.76000213623047
2017-03-22,98.77999877929688
2017-03-23,99.93000030517578
2017-03-24,99.97000122070312
2017-03-27,99.05000305175781
2017-03-28,99.4000015258789
2017-03-29,99.6500015258789
2017-03-30,99.58000183105469
2017-03-31,99.81999969482422
2017-04-03,99.58999633789062
2017-04-04,97.8499984741211
2017-04-05,96.55999755859375
2017-04-06,96.43000030517578
2017-04-07,95.75
2017-04-10,95.77999877929688
2017-04-11,96.29000091552734
2017-04-12,96.45999908447266
2017-04-13,95.5
2017-04-17,95.83000183105469
2017-04-18,95.69000244140625
2017-04-19,95.51000213623047
2017-04-20,96.01000213623047
2017-04-21,96.02999877929688
2017-04-24,101.69999694824219
2017-04-25,101.56999969482422
2017-04-26,101.04000091552734
2017-04-27,100.5199966430664
2017-04-28,99.11000061035156
2017-05-01,98.77999877929688
2017-05-02,99.66999816894531
2017-05-03,99.08000183105469
2017-05-04,99.37000274658203
2017-05-05,100.19999694824219
2017-05-08,99.75
2017-05-09,101.19000244140625
2017-05-10,101.81999969482422
2017-05-11,101.37999725341797
2017-05-12,101.37000274658203
2017-05-15,101.29000091552734
2017-05-16,101.0199966430664
2017-05-17,99.47000122070312
2017-05-18,99.52999877929688
2017-05-19,101.05000305175781
2017-05-22,101.26000213623047
2017-05-23,100.9800033569336
2017-05-24,103.95999908447266
2017-05-25,104.16999816894531
2017-05-26,104.20999908447266
2017-05-30,104.23999786376953
2017-05-31,105.26000213623047
2017-06-01,105.97000122070312
2017-06-02,107.16000366210938
2017-06-05,107.80000305175781
2017-06-06,108.0
2017-06-07,108.4000015258789
2017-06-08,108.51000213623047
2017-06-09,107.9000015258789
2017-06-12,108.44000244140625
2017-06-13,110.0999984741211
2017-06-14,109.30999755859375
2017-06-15,108.98999786376953
2017-06-16,109.63999938964844
2017-06-19,111.30000305175781
2017-06-20,111.37999725341797
2017-06-21,111.22000122070312
2017-06-22,110.47000122070312
2017-06-23,111.91000366210938
2017-06-26,111.83999633789062
2017-06-27,110.41999816894531
2017-06-28,110.81999969482422
2017-06-29,110.05999755859375
2017-06-30,111.51000213623047
2017-07-03,110.73999786376953
2017-07-05,112.0
2017-07-06,111.12000274658203
2017-07-07,111.93000030517578
2017-07-10,112.12999725341797
2017-07-11,112.30000305175781
2017-07-12,112.97000122070312
2017-07-13,111.73999786376953
2017-07-14,113.13999938964844
2017-07-17,112.83999633789062
2017-07-18,113.4000015258789
2017-07-19,114.04000091552734
2017-07-20,114.9000015258789
2017-07-21,115.94999694824219
2017-07-24,105.0
2017-07-25,106.31999969482422
2017-07-26,106.0999984741211
2017-07-27,106.63999938964844
2017-07-28,105.73999786376953
2017-07-31,105.87999725341797
2017-08-01,105.94999694824219
2017-08-02,104.7699966430664
2017-08-03,103.94000244140625
2017-08-04,103.48999786376953
2017-08-07,103.0199966430664
2017-08-08,101.43000030517578
2017-08-09,100.0
2017-08-10,97.81999969482422
2017-08-11,97.55000305175781
2017-08-14,98.23999786376953
2017-08-15,98.33000183105469
2017-08-16,98.95999908447266
2017-08-17,97.16000366210938
2017-08-18,95.51000213623047
2017-08-21,94.83999633789062
2017-08-22,94.55000305175781
2017-08-23,93.91999816894531
2017-08-24,95.05000305175781
2017-08-25,95.19999694824219
2017-08-28,94.62999725341797
2017-08-29,94.83000183105469
2017-08-30,95.27999877929688
2017-08-31,98.25
2017-09-01,98.33999633789062
2017-09-05,95.5199966430664
2017-09-06,93.66000366210938
2017-09-07,92.66999816894531
2017-09-08,94.08999633789062
2017-09-11,95.80000305175781
2017-09-12,94.91999816894531
2017-09-13,95.95999908447266
2017-09-14,95.06999969482422
2017-09-15,94.83999633789062
2017-09-18,93.23999786376953
2017-09-19,94.98999786376953
2017-09-20,95.5199966430664
2017-09-21,94.83999633789062
2017-09-22,96.13999938964844
2017-09-25,96.5999984741211
2017-09-26,97.41999816894531
2017-09-27,97.16000366210938
2017-09-28,97.01000213623047
2017-09-29,97.66999816894531
2017-10-02,97.6500015258789
2017-10-03,97.56999969482422
2017-10-04,97.68000030517578
2017-10-05,96.58000183105469
2017-10-06,96.26000213623047
2017-10-09,96.62000274658203
2017-10-10,96.19000244140625
2017-10-11,96.61000061035156
2017-10-12,96.5999984741211
2017-10-13,96.62000274658203
2017-10-16,97.12999725341797
2017-10-17,96.55999755859375
2017-10-18,96.72000122070312
2017-10-19,96.66999816894531
2017-10-20,98.19000244140625
2017-10-23,89.75
2017-10-24,92.95999908447266
2017-10-25,94.4000015258789
2017-10-26,94.93000030517578
2017-10-27,97.13999938964844
2017-10-30,95.47000122070312
2017-10-31,92.58999633789062
2017-11-01,90.47000122070312
2017-11-02,89.61000061035156
2017-11-03,90.69000244140625
2017-11-06,91.01000213623047
2017-11-07,89.88999938964844
2017-11-08,89.01000213623047
2017-11-09,88.69000244140625
2017-11-10,91.44999694824219
2017-11-13,96.83000183105469
2017-11-14,95.9800033569336
2017-11-15,94.75
2017-11-16,95.9000015258789
2017-11-17,95.88999938964844
2017-11-20,95.0199966430664
2017-11-21,95.05000305175781
2017-11-22,95.02999877929688
2017-11-24,94.6500015258789
2017-11-27,93.69999694824219
2017-11-28,93.77999877929688
2017-11-29,92.83999633789062
2017-11-30,93.0199966430664
2017-12-01,91.83999633789062
2017-12-04,92.13999938964844
2017-12-05,91.11000061035156
2017-12-06,90.80999755859375
2017-12-07,91.3499984741211
2017-12-08,91.36000061035156
2017-12-11,91.66999816894531
2017-12-12,92.0199966430664
2017-12-13,95.44999694824219
2017-12-14,95.87000274658203
2017-12-15,94.06999969482422
2017-12-18,91.55000305175781
2017-12-19,91.66999816894531
2017-12-20,91.11000061035156
2017-12-21,92.83999633789062
2017-12-22,93.55000305175781
2017-12-26,92.80000305175781
2017-12-27,91.66999816894531
2017-12-28,91.5199966430664
2017-12-29,90.88999938964844
2018-01-02,92.08000183105469
2018-01-03,91.29000091552734
2018-01-04,90.70999908447266
2018-01-05,92.41000366210938
2018-01-08,93.16999816894531
2018-01-09,93.94000244140625
2018-01-10,92.30999755859375
2018-01-11,92.41000366210938
2018-01-12,92.44999694824219
2018-01-16,91.38999938964844
2018-01-17,91.62000274658203
2018-01-18,90.5199966430664
2018-01-19,92.55999755859375
2018-01-22,90.86000061035156
2018-01-23,94.55999755859375
2018-01-24,95.7699966430664
2018-01-25,95.55000305175781
2018-01-26,93.38999938964844
2018-01-29,94.19999694824219
2018-01-30,94.2699966430664
2018-01-31,94.56999969482422
2018-02-01,95.73999786376953
2018-02-02,94.12000274658203
2018-02-05,91.33000183105469
2018-02-06,93.93000030517578
2018-02-07,102.22000122070312
2018-02-08,96.4800033569336
2018-02-09,97.7300033569336
2018-02-12,96.62999725341797
2018-02-13,95.55999755859375
2018-02-14,96.70999908447266
2018-02-15,97.36000061035156
2018-02-16,98.8499984741211
2018-02-20,97.7699966430664
2018-02-21,99.06999969482422
2018-02-22,97.30999755859375
2018-02-23,97.47000122070312
2018-02-26,98.5199966430664
2018-02-27,97.23999786376953
2018-02-28,95.56999969482422
2018-03-01,94.4000015258789
2018-03-02,95.6500015258789
2018-03-05,96.80000305175781
2018-03-06,95.87000274658203
2018-03-07,94.22000122070312
2018-03-08,93.37999725341797
2018-03-09,91.45999908447266
2018-03-12,90.06999969482422
2018-03-13,89.3499984741211
2018-03-14,88.52999877929688
2018-03-15,88.1500015258789
2018-03-16,87.73999786376953
2018-03-19,86.44999694824219
2018-03-20,85.69999694824219
2018-03-21,86.5999984741211
2018-03-22,84.66000366210938
2018-03-23,84.22000122070312
2018-03-26,85.08000183105469
2018-03-27,84.06999969482422
2018-03-28,83.81999969482422
2018-03-29,84.30000305175781
2018-04-02,83.75
2018-04-03,84.25
2018-04-04,85.16999816894531
2018-04-05,85.4000015258789
2018-04-06,84.43000030517578
2018-04-09,84.44999694824219
2018-04-10,86.08999633789062
2018-04-11,87.33000183105469
2018-04-12,86.83000183105469
2018-04-13,87.76000213623047
2018-04-16,88.04000091552734
2018-04-17,86.05999755859375
2018-04-18,85.48999786376953
2018-04-19,83.98999786376953
2018-04-20,82.80999755859375
2018-04-23,86.12000274658203
2018-04-24,86.26000213623047
2018-04-25,86.97000122070312
2018-04-26,85.80999755859375
2018-04-27,87.36000061035156
2018-04-30,88.08999633789062
2018-05-01,87.38999938964844
2018-05-02,86.62999725341797
2018-05-03,86.11000061035156
2018-05-04,86.87000274658203
2018-05-07,88.02999877929688
2018-05-08,87.30000305175781
2018-05-09,86.68000030517578
2018-05-10,86.97000122070312
2018-05-11,87.25
2018-05-14,86.62999725341797
2018-05-15,87.16999816894531
2018-05-16,88.27999877929688
2018-05-17,88.66999816894531
2018-05-18,88.70999908447266
2018-05-21,87.37000274658203
2018-05-22,87.55999755859375
2018-05-23,87.73999786376953
2018-05-24,87.77999877929688
2018-05-25,87.63999938964844
2018-05-29,86.9800033569336
2018-05-30,86.80999755859375
2018-05-31,86.75
2018-06-01,87.08999633789062
2018-06-04,88.6500015258789
2018-06-05,87.05999755859375
2018-06-06,88.43000030517578
2018-06-07,88.80999755859375
2018-06-08,90.33000183105469
2018-06-11,90.43000030517578
2018-06-12,91.20999908447266
2018-06-13,90.75
2018-06-14,91.61000061035156
2018-06-15,91.27999877929688
2018-06-18,91.11000061035156
2018-06-19,90.0
2018-06-20,91.30000305175781
2018-06-21,91.5999984741211
2018-06-22,91.68000030517578
2018-06-25,91.0199966430664
2018-06-26,90.94999694824219
2018-06-27,90.94000244140625
2018-06-28,92.01000213623047
2018-06-29,92.30999755859375
2018-07-02,93.0199966430664
2018-07-03,93.16000366210938
2018-07-05,95.30999755859375
2018-07-06,96.05000305175781
2018-07-09,96.73999786376953
2018-07-10,96.58999633789062
2018-07-11,96.7300033569336
2018-07-12,97.4000015258789
2018-07-13,96.5199966430664
2018-07-16,94.3499984741211
2018-07-17,94.0199966430664
2018-07-18,93.63999938964844
2018-07-19,93.69000244140625
2018-07-20,93.93000030517578
2018-07-23,106.04000091552734
2018-07-24,101.11000061035156
2018-07-25,101.66999816894531
2018-07-26,100.86000061035156
2018-07-27,101.30999755859375
2018-07-30,99.19999694824219
2018-07-31,99.61000061035156
2018-08-01,98.81999969482422
2018-08-02,98.66000366210938
2018-08-03,99.52999877929688
2018-08-06,99.20999908447266
2018-08-07,98.95999908447266
2018-08-08,97.68000030517578
2018-08-09,98.33000183105469
2018-08-10,97.81999969482422
2018-08-13,97.94000244140625
2018-08-14,98.12999725341797
2018-08-15,98.70999908447266
2018-08-16,98.23999786376953
2018-08-17,98.52999877929688
2018-08-20,99.6500015258789
2018-08-21,100.12999725341797
2018-08-22,100.48999786376953
2018-08-23,99.93000030517578
2018-08-24,100.98999786376953
2018-08-27,101.70999908447266
2018-08-28,101.8499984741211
2018-08-29,100.81999969482422
2018-08-30,99.79000091552734
2018-08-31,99.30999755859375
2018-09-04,99.29000091552734
2018-09-05,100.08999633789062
2018-09-06,101.02999877929688
2018-09-07,101.0
2018-09-10,102.88999938964844
2018-09-11,101.56999969482422
2018-09-12,102.87999725341797
2018-09-13,103.33999633789062
2018-09-14,105.58999633789062
2018-09-17,105.80999755859375
2018-09-18,107.62000274658203
2018-09-19,108.98999786376953
2018-09-20,107.01000213623047
2018-09-21,107.45999908447266
2018-09-24,106.20999908447266
2018-09-25,105.55999755859375
2018-09-26,106.38999938964844
2018-09-27,105.9800033569336
2018-09-28,105.12000274658203
2018-10-01,105.69000244140625
2018-10-02,105.13999938964844
2018-10-03,103.52999877929688
2018-10-04,101.44000244140625
2018-10-05,101.63999938964844
2018-10-08,100.75
2018-10-09,100.69999694824219
2018-10-10,98.37000274658203
2018-10-11,97.80999755859375
2018-10-12,98.30999755859375
2018-10-15,98.80999755859375
2018-10-16,101.91000366210938
2018-10-17,100.88999938964844
2018-10-18,98.48999786376953
2018-10-19,98.04000091552734
2018-10-22,95.01000213623047
2018-10-23,94.05999755859375
2018-10-24,92.05000305175781
2018-10-25,93.5
2018-10-26,92.70999908447266
2018-10-29,92.02999877929688
2018-10-30,91.83999633789062
2018-10-31,91.70999908447266
2018-11-01,97.55000305175781
2018-11-02,98.29000091552734
2018-11-05,97.87000274658203
2018-11-06,98.83000183105469
2018-11-07,100.4000015258789
2018-11-08,98.4000015258789
2018-11-09,97.31999969482422
2018-11-12,95.66000366210938
2018-11-13,95.55999755859375
2018-11-14,96.69000244140625
2018-11-15,97.55999755859375
2018-11-16,97.70999908447266
2018-11-19,94.88999938964844
2018-11-20,93.95999908447266
2018-11-21,94.19999694824219
2018-11-23,96.02999877929688
2018-11-26,97.52999877929688
2018-11-27,95.5999984741211
2018-11-28,96.4800033569336
2018-11-29,96.8499984741211
2018-11-30,91.0
2018-12-03,89.87000274658203
2018-12-04,88.41000366210938
2018-12-06,87.48999786376953
2018-12-07,83.93000030517578
2018-12-10,84.0
2018-12-11,83.86000061035156
2018-12-12,84.83000183105469
2018-12-13,83.76000213623047
2018-12-14,84.05999755859375
2018-12-17,83.58999633789062
2018-12-18,82.30000305175781
2018-12-19,80.5
2018-12-20,79.08999633789062
2018-12-21,78.11000061035156
2018-12-24,78.0199966430664
2018-12-26,81.06999969482422
2018-12-27,81.38999938964844
2018-12-28,81.12999725341797
2018-12-31,81.25
2019-01-02,79.9800033569336
2019-01-03,77.9000015258789
2019-01-04,80.79000091552734
2019-01-07,83.29000091552734
2019-01-08,85.41000366210938
2019-01-09,85.16999816894531
2019-01-10,85.25
2019-01-11,86.91999816894531
2019-01-14,86.48999786376953
2019-01-15,87.75
2019-01-16,87.08000183105469
2019-01-17,88.38999938964844
2019-01-18,88.8499984741211
2019-01-22,89.05999755859375
2019-01-23,88.19999694824219
2019-01-24,89.4000015258789
2019-01-25,90.12999725341797
2019-01-28,90.7300033569336
2019-01-29,90.62999725341797
2019-01-30,91.05000305175781
2019-01-31,90.55999755859375
2019-02-01,90.77999877929688
2019-02-04,91.3499984741211
2019-02-05,91.5
2019-02-06,91.0
2019-02-07,90.25
2019-02-08,89.38999938964844
2019-02-11,88.87999725341797
2019-02-12,89.56999969482422
2019-02-13,89.97000122070312
2019-02-14,89.75
2019-02-15,86.4000015258789
2019-02-19,87.45999908447266
2019-02-20,86.91999816894531
2019-02-21,86.29000091552734
2019-02-22,86.0
2019-02-25,86.16999816894531
2019-02-26,84.63999938964844
2019-02-27,84.4800033569336
2019-02-28,84.9000015258789
2019-03-01,88.0199966430664
2019-03-04,88.66000366210938
2019-03-05,88.51000213623047
2019-03-06,88.08999633789062
2019-03-07,86.69999694824219
2019-03-08,87.05000305175781
2019-03-11,87.08000183105469
2019-03-12,86.6500015258789
2019-03-13,86.83000183105469
2019-03-14,86.51000213623047
2019-03-15,86.72000122070312
2019-03-18,87.0999984741211
2019-03-19,86.93000030517578
2019-03-20,85.80999755859375
2019-03-21,84.97000122070312
2019-03-22,83.51000213623047
2019-03-25,83.95999908447266
2019-03-26,84.68000030517578
2019-03-27,84.87000274658203
2019-03-28,85.55999755859375
2019-03-29,85.0199966430664
2019-04-01,85.68000030517578
2019-04-02,85.12000274658203
