Date,NXPI
2024-10-11,238.10000610351562
2024-10-14,243.44000244140625
2024-10-15,232.85000610351562
2024-10-16,232.72999572753906
2024-10-17,232.27999877929688
2024-10-18,233.4499969482422
2024-10-21,230.14999389648438
2024-10-22,231.52000427246094
2024-10-23,236.32000732421875
2024-10-24,239.05999755859375
2024-10-25,243.16000366210938
2024-10-28,249.6999969482422
2024-10-29,255.5800018310547
2024-10-30,245.32000732421875
2024-10-31,234.5
2024-11-01,238.58999633789062
2024-11-04,236.89999389648438
2024-11-05,224.64999389648438
2024-11-06,231.3800048828125
2024-11-07,236.1199951171875
2024-11-08,233.88999938964844
2024-11-11,227.0399932861328
2024-11-12,224.7899932861328
2024-11-13,222.9600067138672
2024-11-14,223.9600067138672
2024-11-15,217.0399932861328
2024-11-18,220.19000244140625
2024-11-19,219.91000366210938
2024-11-20,220.33999633789062
2024-11-21,224.57000732421875
2024-11-22,226.3800048828125
2024-11-25,233.85000610351562
2024-11-26,228.66000366210938
2024-11-27,226.52999877929688
2024-11-29,229.3699951171875
2024-12-02,233.61000061035156
2024-12-03,228.36000061035156
2024-12-04,223.66000366210938
2024-12-05,216.99000549316406
2024-12-06,218.66000366210938
2024-12-09,223.61000061035156
2024-12-10,217.94000244140625
2024-12-11,219.83999633789062
2024-12-12,217.72999572753906
2024-12-13,216.83999633789062
2024-12-16,218.17999267578125
2024-12-17,219.02000427246094
2024-12-18,210.2899932861328
2024-12-19,207.27000427246094
2024-12-20,210.24000549316406
2024-12-23,214.08999633789062
2024-12-24,215.39999389648438
2024-12-26,215.0399932861328
2024-12-27,213.75999450683594
2024-12-30,207.47000122070312
2024-12-31,207.85000610351562
2025-01-02,206.2100067138672
2025-01-03,208.86000061035156
2025-01-06,213.41000366210938
2025-01-07,212.5800018310547
2025-01-08,209.72000122070312
2025-01-10,206.75
2025-01-13,206.8300018310547
2025-01-14,210.6300048828125
2025-01-15,213.55999755859375
2025-01-16,210.75999450683594
2025-01-17,215.36000061035156
2025-01-21,214.8800048828125
2025-01-22,216.08999633789062
2025-01-23,219.8800048828125
2025-01-24,213.42999267578125
2025-01-27,215.0800018310547
2025-01-28,213.42999267578125
2025-01-29,213.00999450683594
2025-01-30,211.38999938964844
2025-01-31,208.5500030517578
2025-02-03,204.72999572753906
2025-02-04,202.39999389648438
2025-02-05,213.24000549316406
2025-02-06,216.82000732421875
2025-02-07,212.92999267578125
2025-02-10,210.0500030517578
2025-02-11,210.97000122070312
2025-02-12,219.7899932861328
2025-02-13,219.58999633789062
2025-02-14,224.13999938964844
2025-02-18,228.86000061035156
2025-02-19,245.5800018310547
2025-02-20,245.86000061035156
2025-02-21,236.52000427246094
2025-02-24,233.14999389648438
2025-02-25,228.55999755859375
2025-02-26,229.3800048828125
2025-02-27,216.8699951171875
2025-02-28,215.58999633789062
2025-03-03,216.52999877929688
2025-03-04,211.16000366210938
2025-03-05,216.77000427246094
2025-03-06,214.47000122070312
2025-03-07,222.55999755859375
2025-03-10,208.83999633789062
2025-03-11,205.8000030517578
2025-03-12,204.4499969482422
2025-03-13,201.02000427246094
2025-03-14,206.16000366210938
2025-03-17,209.8300018310547
2025-03-18,207.10000610351562
2025-03-19,207.3800048828125
2025-03-20,202.63999938964844
2025-03-21,200.63999938964844
2025-03-24,211.1199951171875
2025-03-25,211.3300018310547
2025-03-26,205.75
2025-03-27,200.05999755859375
2025-03-28,189.99000549316406
2025-03-31,190.05999755859375
2025-04-01,190.0
2025-04-02,193.6699981689453
2025-04-03,171.8800048828125
2025-04-04,160.80999755859375
2025-04-07,163.2899932861328
2025-04-08,153.5
2025-04-09,185.8699951171875
2025-04-10,165.58999633789062
2025-04-11,168.7899932861328
2025-04-14,170.5500030517578
2025-04-15,171.6300048828125
2025-04-16,168.58999633789062
2025-04-17,170.74000549316406
2025-04-21,171.5
2025-04-22,174.66000366210938
2025-04-23,180.8699951171875
2025-04-24,193.57000732421875
2025-04-25,193.5500030517578
2025-04-28,196.24000549316406
2025-04-29,182.6199951171875
2025-04-30,184.30999755859375
2025-05-01,181.83999633789062
2025-05-02,188.13999938964844
2025-05-05,184.9499969482422
2025-05-06,182.41000366210938
2025-05-07,186.8699951171875
2025-05-08,188.57000732421875
2025-05-09,191.8800048828125
2025-05-12,207.02999877929688
2025-05-13,212.39999389648438
2025-05-14,211.3300018310547
2025-05-15,210.72999572753906
2025-05-16,212.55999755859375
2025-05-19,210.36000061035156
2025-05-20,210.0800018310547
2025-05-21,205.35000610351562
2025-05-22,196.50999450683594
2025-05-23,192.14999389648438
2025-05-27,198.89999389648438
2025-05-28,196.2100067138672
2025-05-29,195.88999938964844
2025-05-30,191.1300048828125
2025-06-02,192.80999755859375
2025-06-03,198.9600067138672
2025-06-04,210.02000427246094
2025-06-05,206.89999389648438
2025-06-06,207.67999267578125
2025-06-09,213.0800018310547
2025-06-10,218.72000122070312
2025-06-11,217.41000366210938
2025-06-12,217.39999389648438
2025-06-13,210.89999389648438
2025-06-16,217.52999877929688
2025-06-17,212.8300018310547
2025-06-18,211.4499969482422
2025-06-20,209.0
2025-06-23,210.86000061035156
2025-06-24,218.50999450683594
2025-06-25,216.27999877929688
2025-06-26,218.3000030517578
2025-06-27,217.0399932861328
2025-06-30,218.49000549316406
2025-07-01,221.2100067138672
2025-07-02,231.14999389648438
2025-07-03,232.10000610351562
2025-07-07,226.0
2025-07-08,232.33999633789062
2025-07-09,230.4199981689453
2025-07-10,233.19000244140625
2025-07-11,228.9199981689453
2025-07-14,224.61000061035156
2025-07-15,221.05999755859375
2025-07-16,220.5800018310547
2025-07-17,224.5
2025-07-18,225.89999389648438
2025-07-21,228.27000427246094
2025-07-22,228.0
2025-07-23,224.7100067138672
2025-07-24,224.42999267578125
2025-07-25,223.2899932861328
2025-07-28,228.49000549316406
2025-07-29,226.74000549316406
2025-07-30,220.94000244140625
2025-07-31,213.77000427246094
2025-08-01,209.9199981689453
2025-08-04,211.99000549316406
2025-08-05,208.47000122070312
2025-08-06,205.9199981689453
2025-08-07,205.91000366210938
2025-08-08,207.16000366210938
2025-08-11,205.16000366210938
2025-08-12,220.0500030517578
2025-08-13,230.52000427246094
2025-08-14,231.5399932861328
2025-08-15,228.77999877929688
2025-08-18,232.00999450683594
2025-08-19,229.27000427246094
2025-08-20,228.77000427246094
2025-08-21,223.92999267578125
2025-08-22,234.8300018310547
2025-08-25,236.6699981689453
2025-08-26,237.82000732421875
2025-08-27,237.6699981689453
2025-08-28,239.07000732421875
2025-08-29,234.85000610351562
2025-09-02,232.66000366210938
2025-09-03,228.1999969482422
2025-09-04,225.38999938964844
2025-09-05,226.74000549316406
2025-09-08,225.5
2025-09-09,223.69000244140625
2025-09-10,219.27999877929688
2025-09-11,223.2100067138672
2025-09-12,218.82000732421875
2025-09-15,219.27000427246094
2025-09-16,220.99000549316406
2025-09-17,221.88999938964844
2025-09-18,226.50999450683594
2025-09-19,224.0500030517578
2025-09-22,225.72999572753906
2025-09-23,225.6199951171875
2025-09-24,227.66000366210938
2025-09-25,226.80999755859375
2025-09-26,226.0399932861328
2025-09-29,226.11000061035156
2025-09-30,227.72999572753906
2025-10-01,224.91000366210938
2025-10-02,227.7100067138672
2025-10-03,228.88999938964844
2025-10-06,231.4199981689453
2025-10-07,219.5800018310547
2025-10-08,225.63999938964844
2025-10-09,221.4199981689453
2025-10-10,205.3699951171875
2025-10-13,216.6999969482422
2025-10-14,216.11000061035156
2025-10-15,217.22999572753906
2025-10-16,217.41000366210938
2025-10-17,214.35000610351562
2025-10-20,219.82000732421875
2025-10-21,222.33999633789062
2025-10-22,217.16000366210938
2025-10-23,220.72999572753906
2025-10-24,219.16000366210938
2025-10-27,221.55999755859375
2025-10-28,212.9600067138672
2025-10-29,204.7100067138672
2025-10-30,206.3800048828125
2025-10-31,209.1199951171875
2025-11-03,210.38999938964844
2025-11-04,204.4199981689453
2025-11-05,210.44000244140625
2025-11-06,206.4499969482422
2025-11-07,204.55999755859375
2025-11-10,205.1300048828125
2025-11-11,202.86000061035156
2025-11-12,204.0800018310547
2025-11-13,201.22000122070312
2025-11-14,197.10000610351562
2025-11-17,190.50999450683594
2025-11-18,188.58999633789062
2025-11-19,190.05999755859375
2025-11-20,184.19000244140625
2025-11-21,191.35000610351562
2025-11-24,191.55999755859375
2025-11-25,191.02000427246094
2025-11-26,193.75999450683594
2025-11-28,194.94000244140625
2025-12-01,199.49000549316406
2025-12-02,215.35000610351562
2025-12-03,227.55999755859375
2025-12-04,226.16000366210938
2025-12-05,227.9499969482422
2025-12-08,229.00999450683594
2025-12-09,228.0500030517578
2025-12-10,230.77999877929688
2025-12-11,231.8300018310547
2025-12-12,228.16000366210938
2025-12-15,231.8300018310547
2025-12-16,229.75
2025-12-17,223.22999572753906
2025-12-18,222.0800018310547
2025-12-19,226.27000427246094
2025-12-22,228.94000244140625
2025-12-23,225.97999572753906
2025-12-24,225.25999450683594
2025-12-26,222.8699951171875
2025-12-29,220.4600067138672
2025-12-30,219.97999572753906
