Date,GEHC
2023-08-16,70.34346771240234
2023-08-17,68.07398986816406
2023-08-18,68.04414367675781
2023-08-21,68.65131378173828
2023-08-22,68.61150360107422
2023-08-23,68.67122650146484
2023-08-24,68.11381530761719
2023-08-25,68.2730712890625
2023-08-28,68.98974609375
2023-08-29,70.15434265136719
2023-08-30,70.06474304199219
2023-08-31,70.1244888305664
2023-09-01,68.93003845214844
2023-09-05,67.34736633300781
2023-09-06,66.67051696777344
2023-09-07,65.59551239013672
2023-09-08,64.60013580322266
2023-09-11,66.31218719482422
2023-09-12,65.09781646728516
2023-09-13,64.23184967041016
2023-09-14,65.69503784179688
2023-09-15,66.12306213378906
2023-09-18,65.97373962402344
2023-09-19,65.81449890136719
2023-09-20,64.7096176147461
2023-09-21,63.59479522705078
2023-09-22,64.03276062011719
2023-09-25,66.1728286743164
2023-09-26,65.90408325195312
2023-09-27,67.96449279785156
2023-09-28,69.45758819580078
2023-09-29,67.72561645507812
2023-10-02,67.52655792236328
2023-10-03,66.67051696777344
2023-10-04,67.56636810302734
2023-10-05,67.28765106201172
2023-10-06,68.1436767578125
2023-10-09,67.48674011230469
2023-10-10,67.87493133544922
2023-10-11,67.4668197631836
2023-10-12,66.20269012451172
2023-10-13,66.80987548828125
2023-10-16,66.57096099853516
2023-10-17,66.49134826660156
2023-10-18,64.92860412597656
2023-10-19,65.17755889892578
2023-10-20,63.783390045166016
2023-10-23,63.72364044189453
2023-10-24,64.40079498291016
2023-10-25,64.2414779663086
2023-10-26,63.64397430419922
2023-10-27,62.83734130859375
2023-10-30,62.907047271728516
2023-10-31,66.29290008544922
2023-11-01,67.99577331542969
2023-11-02,68.96173858642578
2023-11-03,71.2720947265625
2023-11-06,70.79407501220703
2023-11-07,70.40570831298828
2023-11-08,69.69865417480469
2023-11-09,68.0256576538086
2023-11-10,69.23062133789062
2023-11-13,69.71857452392578
2023-11-14,71.90940856933594
2023-11-15,71.22228240966797
2023-11-16,71.62063598632812
2023-11-17,72.69613647460938
2023-11-20,73.02476501464844
2023-11-21,73.07454681396484
2023-11-22,73.29364013671875
2023-11-24,73.40318298339844
2023-11-27,70.84387969970703
2023-11-28,67.84640502929688
2023-11-29,67.42815399169922
2023-11-30,68.17503356933594
2023-12-01,69.1210708618164
2023-12-04,69.08124542236328
2023-12-05,67.64723205566406
2023-12-06,67.76673889160156
2023-12-07,67.1094741821289
2023-12-08,68.23477935791016
2023-12-11,70.83390808105469
2023-12-12,71.75010681152344
2023-12-13,73.8712158203125
2023-12-14,75.60396575927734
2023-12-15,74.69775390625
2023-12-18,74.74755859375
2023-12-19,75.37493896484375
2023-12-20,75.12599182128906
2023-12-21,76.86869049072266
2023-12-22,77.25707244873047
2023-12-26,77.81474304199219
2023-12-27,77.34669494628906
2023-12-28,77.21723937988281
2023-12-29,76.99816131591797
2024-01-02,76.05210876464844
2024-01-03,75.79319763183594
2024-01-04,76.25128173828125
2024-01-05,76.30105590820312
2024-01-08,77.0379867553711
2024-01-09,76.34089660644531
2024-01-10,75.8529281616211
2024-01-11,75.93260192871094
2024-01-12,75.8827896118164
2024-01-16,74.68731689453125
2024-01-17,72.4756851196289
2024-01-18,73.24279022216797
2024-01-19,73.83055114746094
2024-01-22,74.35855865478516
2024-01-23,73.39221954345703
2024-01-24,71.28021240234375
2024-01-25,72.59524536132812
2024-01-26,72.87418365478516
2024-01-29,74.09953308105469
2024-01-30,73.72097778320312
2024-01-31,73.08338928222656
2024-02-01,74.06965637207031
2024-02-02,73.6313247680664
2024-02-05,73.13321685791016
2024-02-06,81.65096282958984
2024-02-07,81.52145385742188
2024-02-08,81.7505874633789
2024-02-09,81.03329467773438
2024-02-12,82.85640716552734
2024-02-13,81.9996337890625
2024-02-14,82.85640716552734
2024-02-15,85.30712127685547
2024-02-16,85.6956558227539
2024-02-20,86.06427001953125
2024-02-21,84.65957641601562
2024-02-22,87.3095474243164
2024-02-23,88.73416137695312
2024-02-26,90.27831268310547
2024-02-27,92.171142578125
2024-02-28,92.66926574707031
2024-02-29,90.93580627441406
2024-03-01,92.37039184570312
2024-03-04,92.38035583496094
2024-03-05,91.46382141113281
2024-03-06,92.74896240234375
2024-03-07,92.31062316894531
2024-03-08,93.51606750488281
2024-03-11,92.64933776855469
2024-03-12,91.4737777709961
2024-03-13,88.1463851928711
2024-03-14,87.9969482421875
2024-03-15,89.07286834716797
2024-03-18,90.26834106445312
2024-03-19,90.43769836425781
2024-03-20,90.54728698730469
2024-03-21,90.85611724853516
2024-03-22,89.39166259765625
2024-03-25,87.94712829589844
2024-03-26,88.73416137695312
2024-03-27,89.96947479248047
2024-03-28,90.56720733642578
2024-04-01,89.19242095947266
2024-04-02,87.77777099609375
2024-04-03,88.69429779052734
2024-04-04,87.62834930419922
2024-04-05,88.13641357421875
2024-04-08,87.37928009033203
2024-04-09,86.61219024658203
2024-04-10,85.06802368164062
2024-04-11,87.87738800048828
2024-04-12,85.95465850830078
2024-04-15,85.80523681640625
2024-04-16,85.55619049072266
2024-04-17,84.86878204345703
2024-04-18,84.679443359375
2024-04-19,84.20108032226562
2024-04-22,84.02168273925781
2024-04-23,85.9450912475586
2024-04-24,86.42344665527344
2024-04-25,85.65608978271484
2024-04-26,85.9450912475586
2024-04-29,88.63585662841797
2024-04-30,75.97928619384766
2024-05-01,77.99237823486328
2024-05-02,77.56385040283203
2024-05-03,79.1982421875
2024-05-06,79.52711486816406
2024-05-07,81.15154266357422
2024-05-08,80.8326416015625
2024-05-09,82.44710540771484
2024-05-10,83.11479949951172
2024-05-13,80.75289916992188
2024-05-14,80.24464416503906
2024-05-15,81.62989807128906
2024-05-16,81.03193664550781
2024-05-17,81.58007049560547
2024-05-20,81.47045135498047
2024-05-21,81.65979766845703
2024-05-22,80.34430694580078
2024-05-23,79.05872344970703
2024-05-24,79.57694244384766
2024-05-28,78.48069763183594
2024-05-29,78.18172454833984
2024-05-30,78.30131530761719
2024-05-31,77.73326873779297
2024-06-03,76.88617706298828
2024-06-04,77.2549057006836
2024-06-05,76.69681549072266
2024-06-06,76.73667907714844
2024-06-07,76.07893371582031
2024-06-10,75.5208511352539
2024-06-11,74.48441314697266
2024-06-12,75.71021270751953
2024-06-13,76.72672271728516
2024-06-14,76.22842407226562
2024-06-17,77.2848129272461
2024-06-18,78.0023422241211
2024-06-20,79.16835021972656
2024-06-21,78.89926147460938
2024-06-24,78.58035278320312
2024-06-25,78.5405044555664
2024-06-26,77.73326873779297
2024-06-27,78.55046081542969
2024-06-28,77.6535415649414
2024-07-01,75.99922180175781
2024-07-02,76.06898498535156
2024-07-03,76.97586822509766
2024-07-05,76.79647064208984
2024-07-08,76.08892059326172
2024-07-09,76.60714721679688
2024-07-10,78.86936950683594
2024-07-11,79.66664123535156
2024-07-12,80.00546264648438
2024-07-15,79.91578674316406
2024-07-16,82.35739135742188
2024-07-17,82.18798065185547
2024-07-18,80.70307922363281
2024-07-19,80.19463348388672
2024-07-22,80.98223114013672
2024-07-23,80.5734634399414
2024-07-24,79.44691467285156
2024-07-25,79.67621612548828
2024-07-26,80.25444030761719
2024-07-29,81.79972076416016
2024-07-30,82.39788818359375
2024-07-31,84.37185668945312
2024-08-01,83.14559936523438
2024-08-02,83.18547821044922
2024-08-05,81.2713394165039
2024-08-06,81.3012466430664
2024-08-07,79.09797668457031
2024-08-08,82.06890106201172
2024-08-09,83.14559936523438
2024-08-12,82.11874389648438
2024-08-13,83.91325378417969
2024-08-14,83.21538543701172
2024-08-15,85.03981018066406
2024-08-16,84.54133605957031
2024-08-19,85.32891845703125
2024-08-20,83.68395233154297
2024-08-21,84.22230529785156
2024-08-22,84.1126480102539
2024-08-23,84.52139282226562
2024-08-26,84.2322769165039
2024-08-27,84.15252685546875
2024-08-28,83.67398834228516
2024-08-29,83.82353210449219
2024-08-30,84.56127166748047
2024-09-03,84.54133605957031
2024-09-04,87.28295135498047
2024-09-05,87.02373504638672
2024-09-06,84.8304443359375
2024-09-09,84.8603515625
2024-09-10,85.28904724121094
2024-09-11,86.92404174804688
2024-09-12,87.19322204589844
2024-09-13,86.6448974609375
2024-09-16,86.37572479248047
2024-09-17,86.52526092529297
2024-09-18,88.25994873046875
2024-09-19,90.34358978271484
2024-09-20,90.00460815429688
2024-09-23,90.602783203125
2024-09-24,91.92871856689453
2024-09-25,92.72628021240234
2024-09-26,92.20787048339844
2024-09-27,91.70939636230469
2024-09-30,93.563720703125
2024-10-01,91.39036560058594
2024-10-02,90.7623062133789
2024-10-03,89.6058349609375
2024-10-04,91.14112854003906
2024-10-07,89.78528594970703
2024-10-08,90.41336059570312
2024-10-09,90.49312591552734
2024-10-10,89.97471618652344
2024-10-11,90.7523193359375
2024-10-14,91.34053039550781
2024-10-15,90.43330383300781
2024-10-16,89.94479370117188
2024-10-17,90.54296875
2024-10-18,91.09147644042969
2024-10-21,89.55567169189453
2024-10-22,89.06698608398438
2024-10-23,89.04705047607422
2024-10-24,88.6581039428711
2024-10-25,88.17940521240234
2024-10-28,85.69619750976562
2024-10-29,85.03797912597656
2024-10-30,86.96273803710938
2024-10-31,87.11233520507812
2024-11-01,86.71341705322266
2024-11-04,86.75330352783203
2024-11-05,87.93009185791016
2024-11-06,86.54388427734375
2024-11-07,88.08966064453125
2024-11-08,85.70616149902344
2024-11-11,85.15766143798828
2024-11-12,84.68893432617188
2024-11-13,83.95095825195312
2024-11-14,82.69438171386719
2024-11-15,81.53752899169922
2024-11-18,82.49492645263672
2024-11-19,82.29546356201172
2024-11-20,84.66899108886719
2024-11-21,81.77688598632812
2024-11-22,82.21569061279297
2024-11-25,82.43509674072266
2024-11-26,82.28550720214844
2024-11-27,82.77415466308594
2024-11-29,82.99356079101562
2024-12-02,82.85395050048828
2024-12-03,82.3453369140625
2024-12-04,82.78414154052734
2024-12-05,81.34307861328125
2024-12-06,81.0189437866211
2024-12-09,81.67716217041016
2024-12-10,82.13591003417969
2024-12-11,82.52484893798828
2024-12-12,81.40789031982422
2024-12-13,80.87933349609375
2024-12-16,80.07154083251953
2024-12-17,79.03436279296875
2024-12-18,76.8802490234375
2024-12-19,77.21932220458984
2024-12-20,78.69529724121094
2024-12-23,79.06428527832031
2024-12-24,79.1440658569336
2024-12-26,79.49311828613281
2024-12-27,79.29366302490234
2024-12-30,78.3861312866211
2024-12-31,77.96727752685547
2025-01-02,78.16673278808594
2025-01-03,80.30091094970703
2025-01-06,81.49765014648438
2025-01-07,83.1431655883789
2025-01-08,86.02529907226562
2025-01-10,84.52936553955078
2025-01-13,85.12774658203125
2025-01-14,83.93550109863281
2025-01-15,83.46659851074219
2025-01-16,84.8034896850586
2025-01-17,84.54409790039062
2025-01-21,87.13807678222656
2025-01-22,87.12811279296875
2025-01-23,87.95618438720703
2025-01-24,88.46501159667969
2025-01-27,88.78427124023438
2025-01-28,87.57706451416016
2025-01-29,87.64690399169922
2025-01-30,89.34297943115234
2025-01-31,88.09587097167969
2025-02-03,87.30769348144531
2025-02-04,86.72903442382812
2025-02-05,86.96847534179688
2025-02-06,88.34529113769531
2025-02-07,87.43738555908203
2025-02-10,87.29772186279297
2025-02-11,86.82881164550781
2025-02-12,85.701416015625
2025-02-13,93.26390075683594
2025-02-14,91.99683380126953
2025-02-18,92.45575714111328
2025-02-19,92.30610656738281
2025-02-20,91.8770980834961
2025-02-21,90.8794174194336
2025-02-24,90.3606185913086
2025-02-25,90.60005187988281
2025-02-26,90.50028991699219
2025-02-27,89.19332885742188
2025-02-28,87.14806365966797
2025-03-03,86.25013732910156
2025-03-04,84.1150894165039
2025-03-05,84.56404876708984
2025-03-06,85.21255493164062
2025-03-07,86.37983703613281
2025-03-10,85.16266632080078
2025-03-11,85.39212799072266
2025-03-12,83.5962905883789
2025-03-13,81.26170349121094
2025-03-14,81.78050994873047
2025-03-17,82.27934265136719
2025-03-18,81.95011138916016
2025-03-19,82.2094955444336
2025-03-20,81.62086486816406
2025-03-21,81.30159759521484
2025-03-24,81.51112365722656
2025-03-25,82.26937103271484
2025-03-26,80.81275177001953
2025-03-27,81.47122192382812
2025-03-28,79.82503509521484
2025-03-31,80.5234146118164
2025-04-01,79.38605499267578
2025-04-02,79.1765365600586
2025-04-03,71.83354949951172
2025-04-04,60.3701057434082
2025-04-07,60.848995208740234
2025-04-08,58.61418151855469
2025-04-09,64.82978820800781
2025-04-10,62.13601303100586
2025-04-11,62.664791107177734
2025-04-14,64.24114227294922
2025-04-15,62.954124450683594
2025-04-16,61.337867736816406
2025-04-17,62.22581481933594
2025-04-21,60.34017562866211
2025-04-22,61.507476806640625
2025-04-23,64.73998260498047
2025-04-24,66.92491912841797
2025-04-25,68.29745483398438
2025-04-28,67.94808959960938
2025-04-29,67.96804809570312
2025-04-30,70.20404052734375
2025-05-01,67.54879760742188
2025-05-02,70.40367889404297
2025-05-05,69.24575805664062
2025-05-06,66.9698486328125
2025-05-07,68.69674682617188
2025-05-08,70.37373352050781
2025-05-09,69.74486541748047
2025-05-12,73.97727966308594
2025-05-13,73.69776916503906
2025-05-14,72.70954132080078
2025-05-15,72.7794189453125
2025-05-16,72.9990234375
2025-05-19,72.96907806396484
2025-05-20,71.7213134765625
2025-05-21,69.45538330078125
2025-05-22,69.31562805175781
2025-05-23,69.03614044189453
2025-05-27,70.88282775878906
2025-05-28,71.02256774902344
2025-05-29,71.40189361572266
2025-05-30,70.41366577148438
2025-06-02,70.02436828613281
2025-06-03,71.03256225585938
2025-06-04,71.00260925292969
2025-06-05,71.42185974121094
2025-06-06,71.49172973632812
2025-06-09,71.54164123535156
2025-06-10,73.78761291503906
2025-06-11,73.26854705810547
2025-06-12,72.97905731201172
2025-06-13,72.12059783935547
2025-06-16,72.72950744628906
2025-06-17,71.01258850097656
2025-06-18,71.76124572753906
2025-06-20,71.15233612060547
2025-06-23,71.03256225585938
2025-06-24,71.85108184814453
2025-06-25,72.61969757080078
2025-06-26,74.7259292602539
2025-06-27,74.24678802490234
2025-06-30,73.93733978271484
2025-07-01,75.81397247314453
2025-07-02,75.98367309570312
2025-07-03,75.93375396728516
2025-07-07,74.47637939453125
2025-07-08,75.0653076171875
2025-07-09,75.37477111816406
2025-07-10,76.36299896240234
2025-07-11,74.99544525146484
2025-07-14,74.31665802001953
2025-07-15,74.25676727294922
2025-07-16,75.31486511230469
2025-07-17,76.10344696044922
2025-07-18,75.82395935058594
2025-07-21,74.02719116210938
2025-07-22,76.35299682617188
2025-07-23,77.11164855957031
2025-07-24,76.63250732421875
2025-07-25,77.50634002685547
2025-07-28,77.63616180419922
2025-07-29,77.6161880493164
2025-07-30,71.54430389404297
2025-07-31,71.22473907470703
2025-08-01,69.75669860839844
2025-08-04,70.54564666748047
2025-08-05,70.6455078125
2025-08-06,69.8665542602539
2025-08-07,71.0050277709961
2025-08-08,71.9038314819336
2025-08-11,72.90249633789062
2025-08-12,74.31061553955078
2025-08-13,75.22938537597656
2025-08-14,73.56160736083984
2025-08-15,73.30196380615234
2025-08-18,73.07227325439453
2025-08-19,73.87120056152344
2025-08-20,73.77133178710938
2025-08-21,73.05229949951172
2025-08-22,75.1195297241211
2025-08-25,74.49036407470703
2025-08-26,73.99103546142578
2025-08-27,74.16081237792969
2025-08-28,73.62153625488281
2025-08-29,73.63152313232422
2025-09-02,71.5043716430664
2025-09-03,72.28331756591797
2025-09-04,74.02099609375
2025-09-05,75.62886047363281
2025-09-08,78.05560302734375
2025-09-09,78.60487365722656
2025-09-10,75.88849639892578
2025-09-11,77.85587310791016
2025-09-12,76.33789825439453
2025-09-15,77.65613555908203
2025-09-16,77.37651824951172
2025-09-17,76.52764129638672
2025-09-18,73.90116119384766
2025-09-19,74.80994415283203
2025-09-22,74.67013549804688
2025-09-23,74.5003662109375
2025-09-24,73.88118743896484
2025-09-25,71.40450286865234
2025-09-26,72.36322021484375
2025-09-29,72.99237060546875
2025-09-30,74.99969482421875
2025-10-01,75.40914916992188
2025-10-02,76.71739196777344
2025-10-03,76.4577407836914
2025-10-06,76.30793762207031
2025-10-07,74.3905029296875
2025-10-08,75.02964782714844
2025-10-09,74.12086486816406
2025-10-10,70.91515350341797
2025-10-13,71.7440414428711
2025-10-14,72.24337768554688
2025-10-15,73.12220001220703
2025-10-16,73.281982421875
2025-10-17,73.95109558105469
2025-10-20,75.37918853759766
2025-10-21,75.99835968017578
2025-10-22,76.03829193115234
2025-10-23,77.15680694580078
2025-10-24,78.07099914550781
2025-10-27,78.28080749511719
2025-10-28,79.32987976074219
2025-10-29,77.31166076660156
2025-10-30,74.93376922607422
2025-10-31,74.8838119506836
2025-11-03,74.40424346923828
2025-11-04,74.23439025878906
2025-11-05,75.54322814941406
2025-11-06,74.10449981689453
2025-11-07,72.98548889160156
2025-11-10,73.41511535644531
2025-11-11,73.34517669677734
2025-11-12,74.91378784179688
2025-11-13,73.9046859741211
2025-11-14,73.08540344238281
2025-11-17,70.56761932373047
2025-11-18,70.95728302001953
2025-11-19,72.24613952636719
2025-11-20,74.68399047851562
2025-11-21,76.38249206542969
2025-11-24,78.1708984375
2025-11-25,79.88938903808594
2025-11-26,80.55879211425781
2025-11-28,79.91935729980469
2025-12-01,79.1700210571289
2025-12-02,80.14915466308594
2025-12-03,83.51617431640625
2025-12-04,82.44712829589844
2025-12-05,85.38452911376953
2025-12-08,83.01661682128906
2025-12-09,82.95667266845703
2025-12-10,84.39540100097656
2025-12-11,85.97401428222656
2025-12-12,83.88585662841797
2025-12-15,84.37541961669922
2025-12-16,82.1773681640625
2025-12-17,82.3072509765625
2025-12-18,82.44712829589844
2025-12-19,82.81680297851562
2025-12-22,83.86587524414062
2025-12-23,83.24642181396484
2025-12-24,83.31636047363281
2025-12-26,83.53616333007812
2025-12-29,83.07656860351562
2025-12-30,83.25641632080078
2025-12-31,81.94757080078125
