Date,PENN
2016-06-02,15.75
2016-06-03,15.449999809265137
2016-06-06,15.479999542236328
2016-06-07,15.050000190734863
2016-06-08,15.239999771118164
2016-06-09,15.1899995803833
2016-06-10,14.739999771118164
2016-06-13,14.260000228881836
2016-06-14,14.640000343322754
2016-06-15,14.84000015258789
2016-06-16,14.59000015258789
2016-06-17,14.59000015258789
2016-06-20,14.680000305175781
2016-06-21,14.819999694824219
2016-06-22,14.420000076293945
2016-06-23,14.239999771118164
2016-06-24,13.949999809265137
2016-06-27,13.6899995803833
2016-06-28,13.59000015258789
2016-06-29,13.739999771118164
2016-06-30,13.949999809265137
2016-07-01,14.0
2016-07-05,13.800000190734863
2016-07-06,13.829999923706055
2016-07-07,13.720000267028809
2016-07-08,13.770000457763672
2016-07-11,13.800000190734863
2016-07-12,13.949999809265137
2016-07-13,13.9399995803833
2016-07-14,14.09000015258789
2016-07-15,14.09000015258789
2016-07-18,13.800000190734863
2016-07-19,13.489999771118164
2016-07-20,13.40999984741211
2016-07-21,13.390000343322754
2016-07-22,13.920000076293945
2016-07-25,14.329999923706055
2016-07-26,14.390000343322754
2016-07-27,14.289999961853027
2016-07-28,15.069999694824219
2016-07-29,15.020000457763672
2016-08-01,14.9399995803833
2016-08-02,14.710000038146973
2016-08-03,14.789999961853027
2016-08-04,14.34000015258789
2016-08-05,14.850000381469727
2016-08-08,14.8100004196167
2016-08-09,14.420000076293945
2016-08-10,14.640000343322754
2016-08-11,14.760000228881836
2016-08-12,14.619999885559082
2016-08-15,14.710000038146973
2016-08-16,14.5600004196167
2016-08-17,14.630000114440918
2016-08-18,14.869999885559082
2016-08-19,14.829999923706055
2016-08-22,14.90999984741211
2016-08-23,14.90999984741211
2016-08-24,14.630000114440918
2016-08-25,14.460000038146973
2016-08-26,14.40999984741211
2016-08-29,14.359999656677246
2016-08-30,14.1899995803833
2016-08-31,14.180000305175781
2016-09-01,14.140000343322754
2016-09-02,14.119999885559082
2016-09-06,14.140000343322754
2016-09-07,14.25
2016-09-08,14.109999656677246
2016-09-09,13.470000267028809
2016-09-12,13.819999694824219
2016-09-13,13.5600004196167
2016-09-14,13.130000114440918
2016-09-15,13.40999984741211
2016-09-16,13.350000381469727
2016-09-19,13.010000228881836
2016-09-20,12.720000267028809
2016-09-21,12.859999656677246
2016-09-22,13.289999961853027
2016-09-23,13.300000190734863
2016-09-26,13.170000076293945
2016-09-27,13.180000305175781
2016-09-28,13.59000015258789
2016-09-29,13.630000114440918
2016-09-30,13.569999694824219
2016-10-03,13.119999885559082
2016-10-04,13.800000190734863
2016-10-05,13.739999771118164
2016-10-06,13.989999771118164
2016-10-07,14.350000381469727
2016-10-10,14.5
2016-10-11,14.4399995803833
2016-10-12,14.229999542236328
2016-10-13,13.789999961853027
2016-10-14,13.539999961853027
2016-10-17,13.5600004196167
2016-10-18,13.270000457763672
2016-10-19,13.199999809265137
2016-10-20,13.149999618530273
2016-10-21,13.34000015258789
2016-10-24,13.520000457763672
2016-10-25,13.390000343322754
2016-10-26,13.199999809265137
2016-10-27,13.029999732971191
2016-10-28,13.050000190734863
2016-10-31,12.930000305175781
2016-11-01,12.859999656677246
2016-11-02,12.229999542236328
2016-11-03,11.979999542236328
2016-11-04,12.119999885559082
2016-11-07,12.229999542236328
2016-11-08,12.350000381469727
2016-11-09,12.680000305175781
2016-11-10,12.989999771118164
2016-11-11,13.399999618530273
2016-11-14,13.460000038146973
2016-11-15,13.670000076293945
2016-11-16,13.760000228881836
2016-11-17,13.84000015258789
2016-11-18,13.84000015258789
2016-11-21,13.890000343322754
2016-11-22,13.930000305175781
2016-11-23,13.930000305175781
2016-11-25,13.979999542236328
2016-11-28,13.760000228881836
2016-11-29,13.59000015258789
2016-11-30,13.279999732971191
2016-12-01,12.84000015258789
2016-12-02,13.369999885559082
2016-12-05,13.5
2016-12-06,13.90999984741211
2016-12-07,14.130000114440918
2016-12-08,14.479999542236328
2016-12-09,14.529999732971191
2016-12-12,14.270000457763672
2016-12-13,14.300000190734863
2016-12-14,14.140000343322754
2016-12-15,14.119999885559082
2016-12-16,14.430000305175781
2016-12-19,14.520000457763672
2016-12-20,14.460000038146973
2016-12-21,14.619999885559082
2016-12-22,14.359999656677246
2016-12-23,14.270000457763672
2016-12-27,14.09000015258789
2016-12-28,14.010000228881836
2016-12-29,13.880000114440918
2016-12-30,13.789999961853027
2017-01-03,14.100000381469727
2017-01-04,14.65999984741211
2017-01-05,14.380000114440918
2017-01-06,13.739999771118164
2017-01-09,13.260000228881836
2017-01-10,13.289999961853027
2017-01-11,13.359999656677246
2017-01-12,13.449999809265137
2017-01-13,13.350000381469727
2017-01-17,13.239999771118164
2017-01-18,13.140000343322754
2017-01-19,13.0600004196167
2017-01-20,13.420000076293945
2017-01-23,13.699999809265137
2017-01-24,13.890000343322754
2017-01-25,13.960000038146973
2017-01-26,13.65999984741211
2017-01-27,13.979999542236328
2017-01-30,13.84000015258789
2017-01-31,13.779999732971191
2017-02-01,13.619999885559082
2017-02-02,14.329999923706055
2017-02-03,14.130000114440918
2017-02-06,13.600000381469727
2017-02-07,14.020000457763672
2017-02-08,14.020000457763672
2017-02-09,14.239999771118164
2017-02-10,13.970000267028809
2017-02-13,13.770000457763672
2017-02-14,13.789999961853027
2017-02-15,14.40999984741211
2017-02-16,14.300000190734863
2017-02-17,14.039999961853027
2017-02-21,14.170000076293945
2017-02-22,14.3100004196167
2017-02-23,14.130000114440918
2017-02-24,14.220000267028809
2017-02-27,14.470000267028809
2017-02-28,14.470000267028809
2017-03-01,14.630000114440918
2017-03-02,14.550000190734863
2017-03-03,14.699999809265137
2017-03-06,14.770000457763672
2017-03-07,14.470000267028809
2017-03-08,14.520000457763672
2017-03-09,14.59000015258789
2017-03-10,14.9399995803833
2017-03-13,15.199999809265137
2017-03-14,15.130000114440918
2017-03-15,15.25
2017-03-16,15.449999809265137
2017-03-17,15.819999694824219
2017-03-20,15.779999732971191
2017-03-21,15.670000076293945
2017-03-22,15.390000343322754
2017-03-23,17.18000030517578
2017-03-24,17.68000030517578
2017-03-27,18.329999923706055
2017-03-28,18.389999389648438
2017-03-29,18.5
2017-03-30,18.469999313354492
2017-03-31,18.43000030517578
2017-04-03,18.450000762939453
2017-04-04,18.59000015258789
2017-04-05,18.110000610351562
2017-04-06,18.540000915527344
2017-04-07,18.549999237060547
2017-04-10,18.459999084472656
2017-04-11,18.90999984741211
2017-04-12,18.760000228881836
2017-04-13,18.31999969482422
2017-04-17,18.729999542236328
2017-04-18,18.81999969482422
2017-04-19,18.65999984741211
2017-04-20,18.5
2017-04-21,18.639999389648438
2017-04-24,18.65999984741211
2017-04-25,18.75
2017-04-26,18.959999084472656
2017-04-27,18.809999465942383
2017-04-28,18.479999542236328
2017-05-01,18.31999969482422
2017-05-02,18.510000228881836
2017-05-03,18.940000534057617
2017-05-04,18.68000030517578
2017-05-05,18.860000610351562
2017-05-08,18.6299991607666
2017-05-09,18.709999084472656
2017-05-10,19.25
2017-05-11,18.700000762939453
2017-05-12,18.920000076293945
2017-05-15,18.989999771118164
2017-05-16,19.549999237060547
2017-05-17,18.8799991607666
2017-05-18,19.1200008392334
2017-05-19,19.360000610351562
2017-05-22,19.670000076293945
2017-05-23,19.56999969482422
2017-05-24,19.489999771118164
2017-05-25,19.809999465942383
2017-05-26,19.920000076293945
2017-05-30,19.649999618530273
2017-05-31,19.329999923706055
2017-06-01,19.610000610351562
2017-06-02,19.3700008392334
2017-06-05,19.399999618530273
2017-06-06,20.010000228881836
2017-06-07,20.309999465942383
2017-06-08,21.530000686645508
2017-06-09,21.43000030517578
2017-06-12,21.25
2017-06-13,21.899999618530273
2017-06-14,21.700000762939453
2017-06-15,21.510000228881836
2017-06-16,21.43000030517578
2017-06-19,21.540000915527344
2017-06-20,21.3799991607666
2017-06-21,20.700000762939453
2017-06-22,21.5
2017-06-23,21.760000228881836
2017-06-26,22.030000686645508
2017-06-27,21.530000686645508
2017-06-28,21.559999465942383
2017-06-29,21.399999618530273
2017-06-30,21.399999618530273
2017-07-03,21.149999618530273
2017-07-05,20.950000762939453
2017-07-06,20.65999984741211
2017-07-07,21.139999389648438
2017-07-10,20.780000686645508
2017-07-11,20.809999465942383
2017-07-12,20.889999389648438
2017-07-13,20.829999923706055
2017-07-14,20.75
2017-07-17,20.260000228881836
2017-07-18,20.579999923706055
2017-07-19,20.729999542236328
2017-07-20,20.649999618530273
2017-07-21,20.5
2017-07-24,21.110000610351562
2017-07-25,21.65999984741211
2017-07-26,21.309999465942383
2017-07-27,20.739999771118164
2017-07-28,20.139999389648438
2017-07-31,20.15999984741211
2017-08-01,20.360000610351562
2017-08-02,20.309999465942383
2017-08-03,20.309999465942383
2017-08-04,20.520000457763672
2017-08-07,20.93000030517578
2017-08-08,20.40999984741211
2017-08-09,20.670000076293945
2017-08-10,20.8799991607666
2017-08-11,20.739999771118164
2017-08-14,21.31999969482422
2017-08-15,21.200000762939453
2017-08-16,21.40999984741211
2017-08-17,20.829999923706055
2017-08-18,20.3799991607666
2017-08-21,20.309999465942383
2017-08-22,21.0
2017-08-23,20.719999313354492
2017-08-24,20.899999618530273
2017-08-25,20.959999084472656
2017-08-28,20.950000762939453
2017-08-29,21.139999389648438
2017-08-30,21.389999389648438
2017-08-31,22.190000534057617
2017-09-01,22.40999984741211
2017-09-05,22.639999389648438
2017-09-06,22.5
2017-09-07,22.850000381469727
2017-09-08,22.59000015258789
2017-09-11,22.600000381469727
2017-09-12,22.600000381469727
2017-09-13,22.530000686645508
2017-09-14,22.530000686645508
2017-09-15,22.520000457763672
2017-09-18,22.84000015258789
2017-09-19,22.799999237060547
2017-09-20,22.790000915527344
2017-09-21,22.559999465942383
2017-09-22,22.5
2017-09-25,22.459999084472656
2017-09-26,22.8700008392334
2017-09-27,22.969999313354492
2017-09-28,23.209999084472656
2017-09-29,23.389999389648438
2017-10-02,23.309999465942383
2017-10-03,23.309999465942383
2017-10-04,22.90999984741211
2017-10-05,24.049999237060547
2017-10-06,24.0
2017-10-09,23.670000076293945
2017-10-10,23.549999237060547
2017-10-11,23.700000762939453
2017-10-12,23.6299991607666
2017-10-13,23.709999084472656
2017-10-16,23.59000015258789
2017-10-17,23.969999313354492
2017-10-18,25.200000762939453
2017-10-19,24.920000076293945
2017-10-20,25.1299991607666
2017-10-23,25.010000228881836
2017-10-24,25.170000076293945
2017-10-25,25.3700008392334
2017-10-26,24.65999984741211
2017-10-27,25.5
2017-10-30,25.459999084472656
2017-10-31,26.09000015258789
2017-11-01,26.06999969482422
2017-11-02,26.020000457763672
2017-11-03,26.059999465942383
2017-11-06,26.600000381469727
2017-11-07,26.649999618530273
2017-11-08,26.920000076293945
2017-11-09,27.09000015258789
2017-11-10,26.8799991607666
2017-11-13,27.149999618530273
2017-11-14,27.15999984741211
2017-11-15,26.920000076293945
2017-11-16,27.270000457763672
2017-11-17,27.18000030517578
2017-11-20,27.68000030517578
2017-11-21,27.829999923706055
2017-11-22,27.3799991607666
2017-11-24,27.5
2017-11-27,27.610000610351562
2017-11-28,27.8799991607666
2017-11-29,28.440000534057617
2017-11-30,28.760000228881836
2017-12-01,28.920000076293945
2017-12-04,28.81999969482422
2017-12-05,28.59000015258789
2017-12-06,28.360000610351562
2017-12-07,28.850000381469727
2017-12-08,28.530000686645508
2017-12-11,28.790000915527344
2017-12-12,28.579999923706055
2017-12-13,29.0
2017-12-14,29.25
2017-12-15,29.690000534057617
2017-12-18,29.030000686645508
2017-12-19,29.399999618530273
2017-12-20,30.899999618530273
2017-12-21,31.34000015258789
2017-12-22,30.520000457763672
2017-12-26,30.760000228881836
2017-12-27,31.239999771118164
2017-12-28,31.420000076293945
2017-12-29,31.329999923706055
2018-01-02,30.739999771118164
2018-01-03,30.329999923706055
2018-01-04,30.309999465942383
2018-01-05,30.790000915527344
2018-01-08,30.790000915527344
2018-01-09,31.010000228881836
2018-01-10,31.0
2018-01-11,32.220001220703125
2018-01-12,32.11000061035156
2018-01-16,32.189998626708984
2018-01-17,32.75
2018-01-18,32.2599983215332
2018-01-19,32.900001525878906
2018-01-22,33.0099983215332
2018-01-23,32.5
2018-01-24,32.4900016784668
2018-01-25,33.0099983215332
2018-01-26,32.63999938964844
2018-01-29,32.2599983215332
2018-01-30,32.0099983215332
2018-01-31,31.90999984741211
2018-02-01,32.2400016784668
2018-02-02,31.06999969482422
2018-02-05,29.959999084472656
2018-02-06,30.65999984741211
2018-02-07,29.450000762939453
2018-02-08,27.110000610351562
2018-02-09,27.559999465942383
2018-02-12,27.829999923706055
2018-02-13,27.850000381469727
2018-02-14,28.450000762939453
2018-02-15,28.18000030517578
2018-02-16,28.059999465942383
2018-02-20,28.450000762939453
2018-02-21,27.15999984741211
2018-02-22,26.170000076293945
2018-02-23,26.670000076293945
2018-02-26,27.18000030517578
2018-02-27,26.350000381469727
2018-02-28,26.610000610351562
2018-03-01,26.510000228881836
2018-03-02,25.950000762939453
2018-03-05,25.549999237060547
2018-03-06,26.350000381469727
2018-03-07,26.770000457763672
2018-03-08,26.420000076293945
2018-03-09,27.25
2018-03-12,27.290000915527344
2018-03-13,26.950000762939453
2018-03-14,27.079999923706055
2018-03-15,26.56999969482422
2018-03-16,26.65999984741211
2018-03-19,26.399999618530273
2018-03-20,26.65999984741211
2018-03-21,26.489999771118164
2018-03-22,26.110000610351562
2018-03-23,25.84000015258789
2018-03-26,26.59000015258789
2018-03-27,26.219999313354492
2018-03-28,25.860000610351562
2018-03-29,26.260000228881836
2018-04-02,25.1299991607666
2018-04-03,25.540000915527344
2018-04-04,26.010000228881836
2018-04-05,26.5
2018-04-06,26.280000686645508
2018-04-09,26.31999969482422
2018-04-10,26.329999923706055
2018-04-11,26.200000762939453
2018-04-12,27.020000457763672
2018-04-13,26.600000381469727
2018-04-16,26.760000228881836
2018-04-17,26.790000915527344
2018-04-18,27.489999771118164
2018-04-19,27.3700008392334
2018-04-20,27.5
2018-04-23,27.510000228881836
2018-04-24,26.719999313354492
2018-04-25,26.260000228881836
2018-04-26,29.649999618530273
2018-04-27,29.959999084472656
2018-04-30,30.309999465942383
2018-05-01,30.579999923706055
2018-05-02,30.56999969482422
2018-05-03,30.5
2018-05-04,30.670000076293945
2018-05-07,30.8700008392334
2018-05-08,31.770000457763672
2018-05-09,31.700000762939453
2018-05-10,32.02000045776367
2018-05-11,32.2400016784668
2018-05-14,33.75
2018-05-15,33.97999954223633
2018-05-16,34.310001373291016
2018-05-17,35.45000076293945
2018-05-18,34.849998474121094
2018-05-21,35.18000030517578
2018-05-22,34.97999954223633
2018-05-23,34.7599983215332
2018-05-24,34.790000915527344
2018-05-25,34.439998626708984
2018-05-29,34.2599983215332
2018-05-30,34.349998474121094
2018-05-31,34.08000183105469
2018-06-01,33.83000183105469
2018-06-04,33.720001220703125
2018-06-05,33.09000015258789
2018-06-06,33.810001373291016
2018-06-07,33.72999954223633
2018-06-08,32.400001525878906
2018-06-11,32.29999923706055
2018-06-12,32.470001220703125
2018-06-13,31.81999969482422
2018-06-14,32.31999969482422
2018-06-15,33.06999969482422
2018-06-18,33.25
2018-06-19,33.40999984741211
2018-06-20,33.849998474121094
2018-06-21,34.65999984741211
2018-06-22,34.61000061035156
2018-06-25,33.70000076293945
2018-06-26,34.08000183105469
2018-06-27,33.5
2018-06-28,33.5
2018-06-29,33.59000015258789
2018-07-02,32.84000015258789
2018-07-03,33.7400016784668
2018-07-05,33.7599983215332
2018-07-06,34.90999984741211
2018-07-09,35.040000915527344
2018-07-10,35.40999984741211
2018-07-11,35.95000076293945
2018-07-12,36.45000076293945
2018-07-13,36.59000015258789
2018-07-16,35.95000076293945
2018-07-17,35.720001220703125
2018-07-18,35.709999084472656
2018-07-19,35.40999984741211
2018-07-20,35.540000915527344
2018-07-23,35.060001373291016
2018-07-24,34.43000030517578
2018-07-25,34.15999984741211
2018-07-26,32.5
2018-07-27,31.239999771118164
2018-07-30,31.450000762939453
2018-07-31,32.04999923706055
2018-08-01,31.450000762939453
2018-08-02,31.639999389648438
2018-08-03,32.290000915527344
2018-08-06,31.450000762939453
2018-08-07,31.25
2018-08-08,31.170000076293945
2018-08-09,31.1299991607666
2018-08-10,31.469999313354492
2018-08-13,30.950000762939453
2018-08-14,30.950000762939453
2018-08-15,31.049999237060547
2018-08-16,32.18000030517578
2018-08-17,33.04999923706055
2018-08-20,33.81999969482422
2018-08-21,34.43000030517578
2018-08-22,34.650001525878906
2018-08-23,34.84000015258789
2018-08-24,34.54999923706055
2018-08-27,34.29999923706055
2018-08-28,34.5099983215332
2018-08-29,34.970001220703125
2018-08-30,34.650001525878906
2018-08-31,34.459999084472656
2018-09-04,33.72999954223633
2018-09-05,33.150001525878906
2018-09-06,31.3700008392334
2018-09-07,32.099998474121094
2018-09-10,32.33000183105469
2018-09-11,32.59000015258789
2018-09-12,32.720001220703125
2018-09-13,31.959999084472656
2018-09-14,32.38999938964844
2018-09-17,32.59000015258789
2018-09-18,33.0
2018-09-19,32.20000076293945
2018-09-20,32.560001373291016
2018-09-21,32.41999816894531
2018-09-24,31.799999237060547
2018-09-25,32.34000015258789
2018-09-26,32.25
2018-09-27,32.900001525878906
2018-09-28,32.91999816894531
2018-10-01,32.75
2018-10-02,33.59000015258789
2018-10-03,33.91999816894531
2018-10-04,32.83000183105469
2018-10-05,30.040000915527344
2018-10-08,28.459999084472656
2018-10-09,28.780000686645508
2018-10-10,29.1200008392334
2018-10-11,28.56999969482422
2018-10-12,29.920000076293945
2018-10-15,28.510000228881836
2018-10-16,29.1200008392334
2018-10-17,29.799999237060547
2018-10-18,29.809999465942383
2018-10-19,28.149999618530273
2018-10-22,26.90999984741211
2018-10-23,25.139999389648438
2018-10-24,23.739999771118164
2018-10-25,24.610000610351562
2018-10-26,23.43000030517578
2018-10-29,22.3799991607666
2018-10-30,23.31999969482422
2018-10-31,24.280000686645508
2018-11-01,23.8799991607666
2018-11-02,23.200000762939453
2018-11-05,22.170000076293945
2018-11-06,22.229999542236328
2018-11-07,22.399999618530273
2018-11-08,21.690000534057617
2018-11-09,20.920000076293945
2018-11-12,20.059999465942383
2018-11-13,19.760000228881836
2018-11-14,21.31999969482422
2018-11-15,21.3700008392334
2018-11-16,21.399999618530273
2018-11-19,21.0
2018-11-20,20.520000457763672
2018-11-21,21.049999237060547
2018-11-23,20.739999771118164
2018-11-26,21.780000686645508
2018-11-27,22.020000457763672
2018-11-28,22.68000030517578
2018-11-29,22.3799991607666
2018-11-30,22.110000610351562
2018-12-03,22.760000228881836
2018-12-04,22.139999389648438
2018-12-06,22.889999389648438
2018-12-07,22.579999923706055
2018-12-10,22.780000686645508
2018-12-11,22.0
2018-12-12,22.979999542236328
2018-12-13,22.59000015258789
2018-12-14,22.5
2018-12-17,21.780000686645508
2018-12-18,21.389999389648438
2018-12-19,19.760000228881836
2018-12-20,18.90999984741211
2018-12-21,17.940000534057617
2018-12-24,17.68000030517578
2018-12-26,18.979999542236328
2018-12-27,18.739999771118164
2018-12-28,18.6299991607666
2018-12-31,18.829999923706055
2019-01-02,19.450000762939453
2019-01-03,19.940000534057617
2019-01-04,21.18000030517578
2019-01-07,22.510000228881836
2019-01-08,23.190000534057617
2019-01-09,23.81999969482422
2019-01-10,24.559999465942383
2019-01-11,24.860000610351562
2019-01-14,23.719999313354492
2019-01-15,23.59000015258789
2019-01-16,23.899999618530273
2019-01-17,24.350000381469727
2019-01-18,24.600000381469727
2019-01-22,24.1299991607666
2019-01-23,23.8799991607666
2019-01-24,24.190000534057617
2019-01-25,24.190000534057617
2019-01-28,24.1299991607666
2019-01-29,23.610000610351562
2019-01-30,24.260000228881836
2019-01-31,24.239999771118164
2019-02-01,24.84000015258789
2019-02-04,24.8799991607666
2019-02-05,25.40999984741211
2019-02-06,25.84000015258789
2019-02-07,25.75
2019-02-08,25.049999237060547
2019-02-11,25.18000030517578
2019-02-12,24.920000076293945
2019-02-13,24.549999237060547
2019-02-14,24.479999542236328
2019-02-15,24.40999984741211
2019-02-19,24.549999237060547
2019-02-20,24.260000228881836
2019-02-21,24.079999923706055
2019-02-22,25.139999389648438
2019-02-25,25.190000534057617
2019-02-26,25.15999984741211
2019-02-27,25.3799991607666
2019-02-28,24.850000381469727
2019-03-01,25.049999237060547
2019-03-04,23.899999618530273
2019-03-05,23.440000534057617
2019-03-06,23.219999313354492
2019-03-07,22.899999618530273
2019-03-08,22.770000457763672
2019-03-11,23.270000457763672
2019-03-12,22.610000610351562
2019-03-13,22.6200008392334
2019-03-14,21.860000610351562
2019-03-15,22.1200008392334
2019-03-18,22.219999313354492
2019-03-19,22.200000762939453
2019-03-20,21.43000030517578
2019-03-21,21.040000915527344
2019-03-22,20.190000534057617
2019-03-25,20.010000228881836
2019-03-26,19.989999771118164
2019-03-27,19.719999313354492
2019-03-28,19.790000915527344
2019-03-29,20.100000381469727
2019-04-01,20.450000762939453
2019-04-02,20.799999237060547
